Bengali,Odiya
অ ইন্টারেক্টিভ,ଅଣ-ପାରସ୍ପରିକ
অ মিথস্ক্রিয়া কণা,ପାରସ୍ପରିକ କ୍ରିୟା
নন-ইন্টারপিকাল কনজেক্ট লাইন,ଅଣ-ଇଣ୍ଟରାପିକାଲ୍ କଞ୍ଜୁକ୍ଟ୍ ଲାଇନ୍ |
অ-রৈখিক বৈশিষ্ট্য,ଅଣ-ର ar ଖ୍ୟ ବ characteristics ଶିଷ୍ଟ୍ୟଗୁଡିକ |
"নন-লিনিয়ার সার্কিট, অস্বাভাবিক সার্কিট","ଅଣ-ଲାଇନ୍ ସର୍କିଟ୍, ଅନୋମାଲ୍ ସର୍କିଟ୍ |"
অ-রৈখিক স্থিতিস্থাপকতা,ଅଣ-ର ar ଖ୍ୟ ଇଲାସ୍ଟିସିଟି |
নন-লিনিয়ার ইলেক্ট্রোডাইনামিকস,ଅଣ-ର ar ଖିକ ଇଲେକ୍ଟ୍ରୋଡାଇନାମିକ୍ସ |
চুক্তি কী,ଚୁକ୍ତିନାମା ଚାବି |
আলোহীন,ହାଲୁକା
চুম্বকীয়,ଅଣ-ଚୁମ୍ବକୀୟ |
অ চৌম্বক,ଚୁମ୍ବକୀୟ ନୁହେଁ
"oscillating, oscillating","ଦୋହଲିଯିବା, ଦୋହଲିଯିବା |"
দোদুল্যমান,ଦୋହଲିଯିବା |
ওভারল্যাপিং,ଓଭରଲିପ୍
ওভারল্যাপিং সংকেত,ଓଭରଲିପ୍ ସିଗ୍ନାଲ୍ |
জোড়াবিহীন নীতি,ଯୁଗ୍ମ ନୀତି |
নিরবচ্ছিন্ন কক্ষপথ,ନିରବଚ୍ଛିନ୍ନ କକ୍ଷପଥ |
আসদানির,asdanira
অ-পরিবাহী ফসফর,ଅଣ-ପରିଚାଳନା କରୁଥିବା ଫସଫର |
বস্তুহীন,ଅପରିଚିତ
অ-বস্তুগত অক্ষর,ଅଣ-ବସ୍ତୁ ବର୍ଣ୍ଣ |
অপ্রতিসম বিন্যাস,ଅସୀମିତ ଫର୍ମାଟ୍ |
অসম জাল,ଅସମାନ ଜାଲ |
অপোলার অণু,ଅଣପୋଲାର୍ ଅଣୁ |
অ-সম্ভাব্য শক্তি,ଅସମ୍ଭବ ଶକ୍ତି |
বাধাহীন এলাকা,ବାଧାପ୍ରାପ୍ତ ଅଞ୍ଚଳ |
পূর্ব পরিকল্পনা স্তর,ପୂର୍ବ ଯୋଜନା ସ୍ତର |
অ-বিভাজ্য জালি,ଅଣ-ବିଭାଜିତ ଲାଟାଇସ୍ |
উদ্ধৃতিহীন স্তর,ଅବିଭକ୍ତ ସ୍ତର |
"নন-রেডিয়েটিভ সংঘর্ষ, নন-রেডিয়েটিভ প্রভাব","ଅଣ-ରେଡିଏଟିଭ୍ ଧକ୍କା, ଅଣ-ରେଡିଏଟିଭ୍ ପ୍ରଭାବ |"
"তেজস্ক্রিয়, অ-তেজস্ক্রিয়","ରେଡିଓଆକ୍ଟିଭ୍, ଅଣ-ରେଡିଓଆକ୍ଟିଭ୍ |"
তেজস্ক্রিয়,ରେଡିଓଆକ୍ଟିଭ୍ |
বৃষ্টির মেঘ,ବର୍ଷା ମେଘ
সুবিধাবাদী,ସୁବିଧାବାଦୀ |
অ পুনরাবৃত্ত,ପୁନରାବୃତ୍ତି ନୁହେଁ |
অ-পুনরাবৃত্ত ফিল্ম,ପୁନରାବୃତ୍ତି ନଥିବା ଚଳଚ୍ଚିତ୍ର |
লিখন পদ্ধতি,ଲେଖା ପ୍ରଣାଳୀ
আপেক্ষিক নয়,ଅଣ-ସମ୍ପର୍କୀୟ
অ-আপেক্ষিক গতিবিদ্যা,ଅଣ-ଆପେକ୍ଷିକ କିନାମେଟିକ୍ସ |
অ-আপেক্ষিক কোয়ান্টাম মেকানিক্স,ଅଣ-ଆପେକ୍ଷିକ କ୍ୱାଣ୍ଟମ୍ ମେକାନିକ୍ସ |
অ-আপেক্ষিক প্রাঙ্গনে,ଅଣ-ଆପେକ୍ଷିକ ପରିସର |
অ-আপেক্ষিক বেগ,ଅଣ-ଆପେକ୍ଷିକ ବେଗ |
অ পুনরাবৃত্ত,ପୁନରାବୃତ୍ତି ନୁହେଁ |
অ-পুনরাবৃত্ত শিখর আবেশ,ପୁନରାବୃତ୍ତି ନଥିବା ଶିଖର ଉଦ୍ଭାବନ |
অপ্রতিরোধ্য,ପ୍ରତିରୋଧଯୋଗ୍ୟ
অনুরণনহীন পদ্ধতি,ଅଣ ରିଜୋନାନ୍ସ ପଦ୍ଧତି |
অনুরণিত প্রোটন,ରେଜୋନାଣ୍ଟ ପ୍ରୋଟନ୍ |
অপরিবর্তনীয়,ପ୍ରତ୍ୟାବର୍ତ୍ତନଯୋଗ୍ୟ |
অণু,ଅଣୁ
ঘূর্ণায়মান পৃথিবী (যন্ত্র),ଘୂର୍ଣ୍ଣନ ପୃଥିବୀ (ଉପକରଣ)
টর্ক অসিলেটর,ଟର୍କ ଓସିଲେଟର
স্বয়ংক্রিয় নির্বাপক ক্যালকুলেটর,ଅଟୋ ଲିଭାଇବା କାଲକୁଲେଟର |
আসাম সংবেদনশীলতা,ଆସାମ ସମ୍ବେଦନଶୀଳତା |
এক্সট্রাপিরামিডাল,ଏକ୍ସଟ୍ରାପିରାମାଇଡ୍ |
অ বর্ণালী রঙ,ଅଣ ସ୍ପେକ୍ଟ୍ରାଲ୍ ରଙ୍ଗ |
অভেদ্য স্বর জোড়া,ଅବିଭାଜିତ ସ୍ ow ର ଯୁଗଳ |
অতিপরিবাহী উপবৃত্তাকার,ସୁପରକଣ୍ଡକ୍ଟିଂ ଏଲିପସଏଡ୍ |
সুপার কন্ডাক্টর,ସୁପର କଣ୍ଡକ୍ଟର |
অ-ট্রানজিশনাল উপাদান,ଅଣ-କ୍ରାନ୍ତିକାରୀ ଉପାଦାନ |
দরিদ্র অভিন্নতা,ଖରାପ ସମ୍ମିଶ୍ରଣ |
অসম কুলিং,ଅସମାନ ଥଣ୍ଡା
আসামের চাপ,ଆସାମ ଚାପ |
অসম ঘূর্ণন,ଅସମାନ ଘୂର୍ଣ୍ଣନ |
আসাম সংবেদনশীলতা,ଆସାମ ସମ୍ବେଦନଶୀଳତା |
অসততা,ଅସାଧୁତା |
নিষ্পাপ,ଇନ୍ସିପିଡ୍ |
সান্দ্র গ্যাসের গতি,ଘନ ଗ୍ୟାସ ଗତି |
অ-শূন্য কৌণিক ভরবেগ,ଶୂନ ନଥିବା କୋଣାର୍କ ଗତି |
অ-শূন্য স্পিন,ଶୂନ୍ୟ ନୁହେଁ
বায়ুমণ্ডলীয় পরম নিয়ন্ত্রণ,ବାୟୁମଣ୍ଡଳ ସଂପୂର୍ଣ୍ଣ ନିୟନ୍ତ୍ରଣ |
অসঙ্গত বিক্ষিপ্তকরণ,ଅସଙ୍ଗତ ବିଛାଇବା |
নিরাকার অসিলেটর,ଆମୋରଫସ୍ ଓସିଲେଟର |
আগ্নেয় স্ফটিক,ଅଗ୍ରଗାମୀ ସ୍ଫଟିକ୍ |
অ ধাতু,ଅଣ-ଧାତୁ |
অ্যাসাইক্লিক স্ক্যানিং,acyclic ସ୍କାନିଂ |
unpaired vedika,ଅବିଭକ୍ତ ବେଦିକା |
অ্যাসাইক্লিক পরিবর্তন,acyclic ପରିବର୍ତ୍ତନ |
অনির্দিষ্ট ফাঁদ,ଅନିର୍ଦ୍ଦିଷ୍ଟ ଜାଲ |
নিরবচ্ছিন্ন শোষণ,ଅବ୍ୟବହୃତ ଅବଶୋଷଣ |
মাত্রা সমীকরণ,ପରିମାପ ସମୀକରଣ
অপরিমেয়,ଅସୀମ
মাত্রা পরামিতি,ପରିମାପ ପାରାମିଟର
অগ্রিম পরিমাণ,ଅଗ୍ରୀମ ପରିମାଣ
noex,nonex
agausian শব্দ,ଆଗାଉସିଆନ୍ ଶବ୍ଦ |
স্থল সংক্রমণ,ଭୂମି ସଂକ୍ରମଣ
aholonomic সিস্টেম,ଆହୋଲୋନୋମିକ୍ ସିଷ୍ଟମ୍ |
অ-লক্ষ্যযুক্ত অনুসন্ধান,ଲକ୍ଷ୍ୟହୀନ ଅନୁସନ୍ଧାନ |
অ লক্ষ্য তদন্তকারী,ଅଣ ଲକ୍ଷ୍ୟ ଅନୁସନ୍ଧାନକାରୀ |
অসঙ্গতি,ଅସଙ୍ଗତି
"অনুপাতহীন, অসামঞ্জস্যপূর্ণ","ଅନୁପଯୁକ୍ତ, ଅନୁପଯୁକ୍ତ"
প্রবর্তক ক্যাপাসিটর,ଇନ୍ଦ୍ରିୟାତ୍ମକ କ୍ୟାପେସିଟର୍ |
আসাম ইলাস্টিক প্রভাব,ଆସାମର ଇଲେଷ୍ଟିକ୍ ପ୍ରଭାବ |
অরৈখিক রাশিফল,ଅଣ-ରେଖା ରାଶିଫଳ |
নন-লিনিয়ার ডাইনামিক সিস্টেম,ଅଣ-ର ar ଖିକ ଗତିଶୀଳ ସିଷ୍ଟମ୍ |
অ-রৈখিক স্ফটিক,ଅଣ-ର ar ଖ୍ୟ ସ୍ଫଟିକ୍ |
নন-লিনিয়ার ড্যাম্পিং,ଅଣ-ର ar ଖିକ ଡ଼ମ୍ପିଂ |
নন-লিনিয়ার অস্তরক,ଅଣ-ର ar ଖିକ ଡାଇଲେକ୍ଟ୍ରିକ୍ |
অ-রৈখিক বিকৃতি,ଅଣ-ର ar ଖିକ ବିକୃତି |
অ-রৈখিক সমীকরণ,ଅଣ-ର ar ଖିକ ସମୀକରଣ |
নন-লিনিয়ার পদ্ধতি,ଅଣ-ର ar ଖିକ ପଦ୍ଧତି |
নন-লিনিয়ার ফাংশন,ଅଣ-ର ar ଖ୍ୟ କାର୍ଯ୍ୟ |
অ-রৈখিক আবেশন,ଅଣ-ର ar ଖ୍ୟ ଇନ୍ଦୁକାନ୍ସ |
নন-লিনিয়ার জাল সার্কিট,ଅଣ-ରେଖା ଜାଲ୍ ସର୍କିଟ୍ |
নন-লিনিয়ার অপটিক্স,ଅଣ-ର ar ଖିକ ଅପ୍ଟିକ୍ସ |
অ-রৈখিক প্রতিসরণ,ଅଣ-ର ar ଖିକ ପ୍ରତିଫଳନ |
নন-লিনিয়ার স্পেকট্রোস্কোপি,ଅଣ-ର ar ଖିକ ସ୍ପେକ୍ଟ୍ରସ୍କୋପି |
অ-রৈখিক কম্পন,ଅଣ-ର ar ଖିକ କମ୍ପନ |
অ-রৈখিক সান্দ্র স্থিতিস্থাপকতা,ଅଣ-ର ar ଖିକ ଭିଜକସ୍ ଇଲାସ୍ଟିସିଟି |
অস্থানীয় ইলেকট্রন,ଅଣ-ଇଲେକ୍ଟ୍ରନ୍
ননপোলার অস্তরক,ଅଣପୋଲାର୍ ଡାଇଲେକ୍ଟ୍ରିକ୍ |
উদ্ধৃতিহীন স্তর,ଅବିଭକ୍ତ ସ୍ତର |
তেজস্ক্রিয় আইসোটোপ,ରେଡିଓଆକ୍ଟିଭ୍ ଆଇସୋଟୋପ୍ |
বর্ণহীন মূল,ଆକ୍ରୋମାଟିକ୍ ମୂଳ |
অ-আপেক্ষিক অনুমান,ଅଣ-ଆପେକ୍ଷିକ ଆନୁମାନିକତା |
অ-আপেক্ষিক কণা,ଅଣ-ଆପେକ୍ଷିକ କଣିକା |
অনুরণিত অ্যান্টেনা,ରେଜୋନାଣ୍ଟ ଆଣ୍ଟେନା |
স্ক্যানিং অ্যান্টেনা,ଆଣ୍ଟେନା ସ୍କାନ କରୁଛି |
অ্যাক্রোম্যাটিক অ্যাকসেন্ট,ଆକ୍ରୋମାଟିକ୍ ଉଚ୍ଚାରଣ |
জোয়ার-বিরোধী তরঙ্গরূপ,ଜୁଆର ବିରୋଧୀ ତରଙ୍ଗଫର୍ମ |
অপ্রসারিত ম্যাগনেট্রন,ବିସ୍ତାରିତ ଚୁମ୍ବକ
অ্যাসফেরিকাল নিউক্লিয়াস,ଆସଫେରିକାଲ୍ ନ୍ୟୁକ୍ଲିୟସ୍ |
অ-মানক সংক্রমণ,ଅଣ-ମାନକ ସଂକ୍ରମଣ |
অপ্রতিসম,ଅସୀମିତ |
অসম প্রবাহ,ଅସମାନ ପ୍ରବାହ |
অসামঞ্জস্যপূর্ণ শব্দ তরঙ্গ,ଅସଙ୍ଗତ ଧ୍ୱନି ତରଙ୍ଗ |
সান্দ্র প্রবাহ,ଘନ ପ୍ରବାହ |
সান্দ্র তরল,viscous ତରଳ |
সান্দ্র অসংকোচনীয় তরল,viscous ଅସମ୍ପୂର୍ଣ୍ଣ ତରଳ |
বা সম্পূরক,କିମ୍ବା ସପ୍ଲିମେଣ୍ଟ |
বা পরিপূরক গেট,କିମ୍ବା ସଂପୃକ୍ତ ଫାଟକ |
নর্ডিম নিয়ম,ନର୍ଡାଇମ୍ ନିୟମ |
স্বাভাবিক ত্বরণ,ସାଧାରଣ ତ୍ୱରଣ |
"উত্তেজিত পরমাণু, স্বাভাবিক পরমাণু","ଉତ୍ତେଜିତ ପରମାଣୁ, ସାଧାରଣ ପରମାଣୁ |"
স্বাভাবিক অক্ষ,ସାଧାରଣ ଅକ୍ଷ
সাধারণ মরীচি প্রযুক্তি,ସାଧାରଣ ବିମ୍ ଟେକ୍ନୋଲୋଜି |
স্বাভাবিক ফুটন্ত পয়েন্ট,ସାଧାରଣ ଫୁଟିବା ବିନ୍ଦୁ |
সাধারণত যোগাযোগকারী বিরতি,ସାଧାରଣତ break କଣ୍ଟାକ୍ଟର ଭାଙ୍ଗନ୍ତୁ |
স্বাভাবিক উপাদান,ସାଧାରଣ ଉପାଦାନ |
স্বাভাবিক চাপ উপাদান,ସାଧାରଣ ଚାପ ଉପାଦାନ |
সাধারণ যোগাযোগ,ସାଧାରଣ ଯୋଗାଯୋଗ |
স্বাভাবিক চরিত্রের বিকৃতি,ସାଧାରଣ ଚରିତ୍ର ବିକୃତି |
স্বাভাবিক স্থানচ্যুতি,ସାଧାରଣ ବିସ୍ଥାପନ |
স্বাভাবিক বন্টন,ସାଧାରଣ ବଣ୍ଟନ |
স্বাভাবিক বন্টন ফাংশন,ସାଧାରଣ ବଣ୍ଟନ କାର୍ଯ୍ୟ
স্বাভাবিক ইলাস্টিক বক্ররেখা,ସାଧାରଣ ଇଲେଷ୍ଟିକ୍ ବକ୍ର |
স্বাভাবিক নির্গমন,ସାଧାରଣ ନିର୍ଗମନ |
সাধারণ ত্রুটি,ସାଧାରଣ ତ୍ରୁଟି |
স্বাভাবিক ত্রুটি বক্ররেখা,ସାଧାରଣ ତ୍ରୁଟି ବକ୍ର
সাধারণ দোষ,ସାଧାରଣ ଦୋଷ |
স্বাভাবিক ফ্লাইট,ସାଧାରଣ ଉଡ଼ାଣ |
স্বাভাবিক প্রবাহ,ସାଧାରଣ ଫ୍ଲକ୍ସ |
স্বাভাবিক বল,ସାଧାରଣ ଶକ୍ତି
স্বাভাবিক ফ্রিকোয়েন্সি,ସାଧାରଣ ଫ୍ରିକ୍ୱେନ୍ସି |
স্বাভাবিক ফাংশন,ସାଧାରଣ କାର୍ଯ୍ୟ
স্বাভাবিক রচনা,ସାଧାରଣ ରଚନା |
স্বাভাবিক ঘটনা রেডিওমিটার,ସାଧାରଣ ଘଟଣା ରେଡିଓମିଟର |
সাধারণ জ্ঞাতব্য,ସାଧାରଣ ସୁଚନା
স্বাভাবিক আনয়ন,ସାଧାରଣ ଅନୁକରଣ |
স্বাভাবিক পেআউট হার,ସାଧାରଣ ଦେୟ ହାର
সাধারণ ত্রুটির নিয়ম,ସାଧାରଣ ତ୍ରୁଟି ନିୟମ |
স্বাভাবিক লাইন,ସାଧାରଣ ରେଖା |
স্বাভাবিক চুম্বকীয়করণ বক্ররেখা,ସାଧାରଣ ଚୁମ୍ବକୀୟ ବକ୍ର
স্বাভাবিক বিবর্ধন,ସାଧାରଣ ବୃଦ୍ଧି
সাধারণত সম্পর্কের যোগাযোগ,ସାଧାରଣତ relationship ସମ୍ପର୍କ ଯୋଗାଯୋଗ |
স্বাভাবিক ভর স্থানচ্যুতি,ସାଧାରଣ ଜନ ବିସ୍ଥାପନ |
স্বাভাবিক গলনাঙ্ক,ସାଧାରଣ ତରଳିବା ବିନ୍ଦୁ |
সাধারণ আয়না সমতল,ସାଧାରଣ ଦର୍ପଣ ବିମାନ |
স্বাভাবিক অবস্থা,ସାଧାରଣ ମୋଡ୍ |
কম্পনের স্বাভাবিক মোড,କମ୍ପନର ସାଧାରଣ ଧାରା |
স্বাভাবিক সংখ্যা,ସାଧାରଣ ସଂଖ୍ୟା
সাধারণ অপারেটর,ସାଧାରଣ ଅପରେଟର୍ |
স্বাভাবিক চুম্বকত্ব,ସାଧାରଣ ଚୁମ୍ବକୀୟତା |
স্বাভাবিক আলোক বৈদ্যুতিক প্রভাব,ସାଧାରଣ ଫଟୋ ଇଲେକ୍ଟ୍ରିକ୍ ପ୍ରଭାବ |
স্বাভাবিক অবস্থান,ସାଧାରଣ ଅବସ୍ଥାନ
স্বাভাবিক সম্ভাবনা,ସାଧାରଣ ସମ୍ଭାବନା |
আদর্শ চাপ,ମାନକ ଚାପ |
স্বাভাবিক সম্ভাবনা বক্ররেখা,ସାଧାରଣ ସମ୍ଭାବ୍ୟତା ବକ୍ର
স্বাভাবিক সম্ভাবনা বন্টন,ସାଧାରଣ ସମ୍ଭାବନା ବଣ୍ଟନ |
স্বাভাবিক অভিক্ষেপ,ସାଧାରଣ ପ୍ରୋଜେକସନ |
সাধারণ কোয়ান্টাইজেশন সাধারণ কোয়ান্টাইজেশন,ସାଧାରଣ ପରିମାଣ ସାଧାରଣ ପରିମାଣ
স্বাভাবিক র্যান্ডম পরিবর্তনশীল,ସାଧାରଣ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |
"স্বাভাবিক প্রতিক্রিয়া, স্বাভাবিক প্রতিক্রিয়া","ସାଧାରଣ ପ୍ରତିକ୍ରିୟା, ସାଧାରଣ ପ୍ରତିକ୍ରିୟା |"
স্বাভাবিক অবস্থা,ସାଧାରଣ ଅବସ୍ଥା |
স্বাভাবিক বিকৃতি,ସାଧାରଣ ବିକୃତି
