Tamil,Kannada
"கிடைமட்டப் பக்கம், தட்டையான பக்கம், சமநிலைப் பக்கம்","ಸಮತಲ ಪುಟ, ಫ್ಲಾಟ್ ಪೇಜ್, ಈಕ್ವಿಪೊಟೆನ್ಷಿಯಲ್ ಪೇಜ್"
"நெம்புகோல், நெம்புகோல்","ಲಿವರ್, ಲಿವರ್"
மெய்நிகர் அலைவு,ವರ್ಚುವಲ್ ಆಂದೋಲನ
"லிடார், லேசர் அகச்சிவப்பு ரேடார்","ಲಿಡಾರ್, ಲೇಸರ್ ಇನ್ಫ್ರಾರೆಡ್ ರಾಡಾರ್"
"வாழ்க்கை, வயது","ಜೀವನ, ವಯಸ್ಸು"
"தூக்கி, தூக்கி","ಎತ್ತು, ಎತ್ತು"
மீட்பு தருணம்,ವಿಮೋಚನೆಯ ಕ್ಷಣ
"குறுகிய, ஒளி, மங்கலான, குறுகிய, குறுகிய, 6 ஒளி","ಸಣ್ಣ, ಬೆಳಕು, ಮಂದ, ಚಿಕ್ಕ, ಚಿಕ್ಕ, 6 ಬೆಳಕು"
"மிதமான., ஒளிரும்","ಸಮಶೀತೋಷ್ಣ., ಬೆಳಗು"
மின்னல்,ಮಿಂಚು
ஒளி ஆண்டு ஒளி ஆண்டு,ಬೆಳಕಿನ ವರ್ಷ ಬೆಳಕಿನ ವರ್ಷ
"ஒரே மாதிரியான, ஒரே மாதிரியான, ஒரே மாதிரியான","ಏಕರೂಪದ, ಏಕರೂಪದ, ಏಕರೂಪದ"
"வரம்பு, விளிம்பு","ಮಿತಿ, ಕನಿಷ್ಠ"
"எல்லை, எல்லை, தீவிர","ಮಿತಿ, ಮಿತಿ, ವಿಪರೀತ"
தற்போதைய வரம்பு,ಪ್ರಸ್ತುತ ಮಿತಿ
"கோடு, கோடு, நீள்வட்டம்","ರೇಖೆ, ರೇಖೆ, ದೀರ್ಘವೃತ್ತ"
"நேரியல், நேரியல், நேரியல்","ರೇಖೀಯ, ರೇಖೀಯ, ರೇಖೀಯ"
நேர்கோட்டுப்படுத்தல்,ರೇಖೀಯೀಕರಣ
"ஏகபோகம், நேர்கோட்டுத்தன்மை","ಏಕತಾನತೆ, ರೇಖೀಯತೆ"
"தனித்த, நேரியல்","ಏಕವಾಗಿ, ರೇಖೀಯವಾಗಿ"
வரி சாத்தியம்,ಸಾಲಿನ ಸಂಭಾವ್ಯ
நேரியல் குறைபாடு,ರೇಖೀಯ ಅಪೂರ್ಣತೆ
பக்கவாதம் வரி,ಸ್ಟ್ರೋಕ್ ಲೈನ್
நேரியல் நிறமாலை,ರೇಖೀಯ ವರ್ಣಪಟಲ
வரி மின்னழுத்தம்,ಲೈನ್ ವೋಲ್ಟೇಜ್
"பிணைப்பு, சரம், சங்கிலி, சுரப்பி, இணைப்பு","ಬಂಧ, ದಾರ, ಸರಪಳಿ, ಗ್ರಂಥಿ, ಕೊಂಡಿ"
திரவமாக்கல்,ದ್ರವೀಕರಣ
திரவமாக்கப்பட்ட,ದ್ರವೀಕೃತ
திரவமாக்கப்பட்ட,ದ್ರವೀಕೃತ
திரவம்,ದ್ರವ
திரவ நீர்த்தேக்கம்,ದ್ರವ ಜಲಾಶಯ
திரவ படிகம்,ದ್ರವ ಸ್ಫಟಿಕ
திரவத்தன்மை,ದ್ರವತೆ
திரவ இயக்கப்படும் ராக்கெட்,ದ್ರವ ಚಾಲಿತ ರಾಕೆಟ್
லிசாஜு புள்ளிவிவரங்கள்,ಲಿಸಾಜು ಅಂಕಿಅಂಶಗಳು
"பட்டியல், பட்டியல்","ಪಟ್ಟಿ, ಪಟ್ಟಿ"
"பட்டியல், பட்டியல்","ಪಟ್ಟಿ, ಪಟ್ಟಿ"
குப்பை,ಕಸ
நேரடி திட்டம்,ನೇರ ಕಾರ್ಯಕ್ರಮ
மின்சார கம்பி,ವಿದ್ಯುತ್ ತಂತಿ
"சுமை, சுமை, சுமை, சுமை, சுமை","ಲೋಡ್, ಲೋಡ್, ಲೋಡ್, ಲೋಡ್, ಲೋಡ್"
காந்த கல்,ಮ್ಯಾಗ್ನೆಟ್ ಕಲ್ಲು
"உள்ளூர், உள்ளூர்","ಸ್ಥಳೀಯ, ಸ್ಥಳೀಯ"
உள்ளூர் அதிகபட்சம்,ಸ್ಥಳೀಯ ಗರಿಷ್ಠ
"இடம், இடம், இடம், இடம், இடம்","ಸ್ಥಳ, ಸ್ಥಳ, ಸ್ಥಳ, ಸ್ಥಳ, ಸ್ಥಳ"
கட்டுப்பட்ட தவறு,ಬೌಂಡ್ ತಪ್ಪು
"தலாக், சரக்கு","ತಲಾಖ್, ರವಾನೆ"
"இடம், இடம்","ಲೋಕಸ್, ಲೋಕಸ್"
காந்த கல்,ಮ್ಯಾಗ್ನೆಟ್ ಕಲ್ಲು
மடக்கை,ಲಾಗರಿಥಮಿಕ್
தர்க்கம்,ತರ್ಕಶಾಸ್ತ್ರ
நியாயமான,ಸಮಂಜಸವಾದ
"தளவாடங்கள், செயல்பாட்டு அறிவியல்","ಲಾಜಿಸ್ಟಿಕ್ಸ್, ಆಪರೇಷನ್ ಸೈನ್ಸ್"
லண்டன் வாண்டர்வால்ஸ் ஈர்ப்புகள்,ಲಂಡನ್ ವಾಂಡರ್ವಾಲ್ಸ್ ಆಕರ್ಷಣೆಗಳು
தொலை பரிமாற்றம்,ರಿಮೋಟ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್
"தீர்க்கரேகை, தீர்க்கரேகை","ರೇಖಾಂಶ, ರೇಖಾಂಶ"
ravinech இன் தீர்க்கரேகை,ರವಿನೆಚ್ ರೇಖಾಂಶ
"நீளமான, நீளமான",ಉದ್ದುದ್ದವಾದ
நீண்ட உயிரெழுத்து,ದೀರ್ಘ ಸ್ವರ
"லூப், லூப், லூப் (எட்.), லூப் (வி.), பிரசாந்த்","ಲೂಪ್, ಲೂಪ್, ಲೂಪ್ (ಸಂ.), ಲೂಪ್ (ವಿ.), ಪ್ರಸಂಡ್"
தளர்வாக பிணைக்கப்பட்டுள்ளது,ಸಡಿಲವಾಗಿ ಬಂಧಿಸಲಾಗಿದೆ
"அரிதாக நிரம்பிய, நிரம்பிய","ವಿರಳವಾಗಿ ಪ್ಯಾಕ್ ಮಾಡಲಾಗಿದೆ, ಪ್ಯಾಕ್ ಮಾಡಲಾಗಿದೆ"
லாரன்ட்டின் ஃபிட்ஸ்ஜெரால்ட் சுருக்கம்,ಲಾರೆಂಟ್‌ನ ಫಿಟ್ಜ್‌ಗೆರಾಲ್ಡ್ ಸಂಕೋಚನ
இழப்பு இல்லாத வரி,ನಷ್ಟ ಮುಕ್ತ ಲೈನ್
சிதைந்த மின்கடத்தா,ಕೊಳೆತ ಡೈಎಲೆಕ್ಟ್ರಿಕ್
வலிமை,ಶಕ್ತಿ
"குறைந்த அழுத்த பகுதி, மன அழுத்தம்","ಕಡಿಮೆ ಒತ್ತಡದ ಪ್ರದೇಶ, ಖಿನ್ನತೆ"
"அவமதிப்பு, குறைந்த","ತಿರಸ್ಕಾರ, ಕಡಿಮೆ"
"குறைந்த, சிறிய","ಕಡಿಮೆ, ಚಿಕ್ಕದು"
தாழ்வான வெற்றிடம்,ಕೆಳಮಟ್ಟದ ನಿರ್ವಾತ
ஒளிர்வு,ಪ್ರಕಾಶಮಾನತೆ
சந்தீப்தி,ಸಂದೀಪ್ತಿ
கதிர்வீச்சு,ವಿಕಿರಣ
சுடர்.,ಜ್ವಾಲೆ.
"தீப், பிரதீபி, ஜோதி-","ದೀಪ್, ಪ್ರದೀಪಿ, ಜ್ಯೋತಿ-"
சந்திர நாள்,ಚಂದ್ರನ ದಿನ
சந்திர கிரகணம்,ಚಂದ್ರ ಗ್ರಹಣ
சந்திரன் செயற்கைக்கோள்,ಚಂದ್ರನ ಉಪಗ್ರಹ
நிலவின் கட்ட மாற்றம்,ಚಂದ್ರನ ಹಂತದ ಬದಲಾವಣೆ
லக்ஸ்,ಲಕ್ಸ್
லைமன் தொடர்,ಲೈಮನ್ ಸರಣಿ
மொத்த,ಒಟ್ಟು
மொத்த,ಒಟ್ಟು
"மேஜிக் லாந்தர், சித்திர விளக்கு","ಮ್ಯಾಜಿಕ್ ಲ್ಯಾಂಟರ್ನ್, ಪಿಕ್ಟೋರಿಯಲ್ ಲ್ಯಾಂಟರ್ನ್"
"மாயா எண், மந்திர எண், நிரந்தர எண்","ಮಾಯಾ ಸಂಖ್ಯೆ, ಮ್ಯಾಜಿಕ್ ಸಂಖ್ಯೆ, ಶಾಶ್ವತ ಸಂಖ್ಯೆ"
காந்த ரீதியாக,ಕಾಂತೀಯವಾಗಿ
காந்தம்,ಕಾಂತೀಯ
காந்த மின்தடை,ಕಾಂತೀಯ ಪ್ರತಿರೋಧಕ
காந்தமாக்கும்,ಕಾಂತೀಯಗೊಳಿಸುವಿಕೆ
காந்தமாக்கல்,ಕಾಂತೀಕರಣ
காந்தவியல்,ಕಾಂತೀಯತೆ
காந்த வெப்ப விளைவு,ಮ್ಯಾಗ್ನೆಟ್ ಉಷ್ಣ ಪರಿಣಾಮ
காந்த ஹைட்ரோடைனமிக்ஸ்,ಮ್ಯಾಗ್ನೆಟ್ ಹೈಡ್ರೊಡೈನಾಮಿಕ್ಸ್
காந்த ஹைட்ரோஸ்டேடிக்ஸ்,ಮ್ಯಾಗ್ನೆಟ್ ಹೈಡ್ರೋಸ್ಟಾಟಿಕ್ಸ್
காந்தமானி,ಮ್ಯಾಗ್ನೆಟೋಮೀಟರ್
காந்தம்,ಮ್ಯಾಗ್ನೆಟನ್
காந்த வட்டம்,ಮ್ಯಾಗ್ನೆಟ್ ವೃತ್ತ
நிலையான காந்தவியல்,ಸ್ಥಿರ ಕಾಂತೀಯತೆ
மேக்னட்ரான் ரெக்டிஃபையர்,ಮ್ಯಾಗ್ನೆಟ್ರಾನ್ ರಿಕ್ಟಿಫೈಯರ್
பெரிதாக்கப்பட்ட படம்,ವರ್ಧಿತ ಚಿತ್ರ
உருப்பெருக்கி,ವರ್ಧಕ
"பெரிதாக்க, பெரிதாக்க","ಹಿಗ್ಗಿಸಿ, ಹಿಗ್ಗಿಸಿ"
"உருப்பெருக்கி, உருப்பெருக்கி-","ವರ್ಧಕ, ವರ್ಧನೆ-"
உருப்பெருக்கி லென்ஸ்,ವರ್ಧಕ ಮಸೂರ
"அளவு, அளவு","ಪ್ರಮಾಣ, ಪ್ರಮಾಣ"
மேக்னான்,ಮ್ಯಾಗ್ನಾನ್
முக்கிய இசைக்குழு,ಮುಖ್ಯ ಬ್ಯಾಂಡ್
பிரதான சாலை பிரதான பாதை,"ಮುಖ್ಯ ರಸ್ತೆ, ಮುಖ್ಯ ಮಾರ್ಗ"
"பிரதான கம்பி, பிரதான குழாய்","ಮುಖ್ಯ ತಂತಿ, ಮುಖ್ಯ ಟ್ಯಾಪ್"
"பராமரிப்பு, ஊட்டச்சத்து, பராமரிப்பு","ನಿರ್ವಹಣೆ, ಪೋಷಣೆ, ನಿರ್ವಹಣೆ"
மயோரானா சாறு,ಮಯೋರಾನಾ ಸಾರ
முக்கிய அச்சு,ಪ್ರಮುಖ ಅಕ್ಷ
முக்கிய குறைபாடு,ಮುಖ್ಯ ನ್ಯೂನತೆ
பலவகை,ಬಹುಸಂಖ್ಯೆಯ
முதன்மை தொனி,ಮಾಸ್ಟರ್ ಟೋನ್
தொடர்பு மற்றும் முறித்து,ಸಂಪರ್ಕಿಸಿ ಮತ್ತು ಮುರಿಯಿರಿ
இணக்கத்தன்மை,ಮೃದುತ್ವ
திறன்கள்,ಕೌಶಲ್ಯಗಳು
கைமுறை கையாளுதல்,ಹಸ್ತಚಾಲಿತ ಕುಶಲತೆ
இயக்குபவர்,ಆಪರೇಟರ್
மனிதர்கள் கொண்ட பலூன்,ಮಾನವಸಹಿತ ಬಲೂನ್
"மனோமீட்டர், மனோமீட்டர்","ಮಾನೋಮೀಟರ್, ಮಾನೋಮೀಟರ್"
பாலிஹெட்ரான்,ಬಹುಮುಖಿ
மனிதன் மனிதன் ஆண்டுகள்,ಮನುಷ್ಯ ಮನುಷ್ಯ ವರ್ಷಗಳು
"விளிம்பு, விளிம்பு, விளிம்பு","ಕನಿಷ್ಠ, ಕನಿಷ್ಠ, ಕನಿಷ್ಠ"
விளிம்பு என்ட்ரோபி,ಕನಿಷ್ಠ ಎಂಟ್ರೊಪಿ
பாதுகாப்பான வளாகம்,ಸುರಕ್ಷಿತ ಆವರಣ
மாலுமி Dsuichak,ನಾವಿಕ ಡಿಸುಚಾಕ್
"மதிப்பெண்கள், மதிப்பெண்கள், மதிப்பெண்கள்","ಗುರುತುಗಳು, ಗುರುತುಗಳು, ಅಂಕಗಳು"
குறிப்பான்,ಮಾರ್ಕರ್
மேசர்,ಮೇಸರ್
"முகமூடி, முகமூடி, கவர்","ಮುಖವಾಡ, ಮುಖವಾಡ, ಕವರ್"
மூடி மறைத்தல்,ಮುಚ್ಚಿಡುತ್ತಾರೆ
"நிறை, நிறை, மொத்த","ಸಮೂಹ, ಸಮೂಹ, ಬೃಹತ್"
நிறை மிகுதி,ಸಾಮೂಹಿಕ ಸಮೃದ್ಧಿ
வெகுஜன விகித எதிர்வினை,ದ್ರವ್ಯರಾಶಿ ಅನುಪಾತ ಪ್ರತಿಕ್ರಿಯೆ
"நிறை செறிவு, நிறை செறிவு, நிறை செறிவு, நிறை மிகுதி","ಸಾಮೂಹಿಕ ಏಕಾಗ್ರತೆ, ಸಾಮೂಹಿಕ ಏಕಾಗ್ರತೆ, ಸಾಮೂಹಿಕ ಏಕಾಗ್ರತೆ, ಸಾಮೂಹಿಕ ಸಮೃದ್ಧಿ"
வெகுஜன இழப்பு,ಸಾಮೂಹಿಕ ನಷ್ಟ
முதன்மை கரு,ಮಾಸ್ಟರ್ ನ್ಯೂಕ್ಲಿಯಸ್
வெகுஜன வேகம்,ಸಾಮೂಹಿಕ ವೇಗ
வெகுஜன எதிர்ப்பு,ಸಾಮೂಹಿಕ ಪ್ರತಿರೋಧ
"முதன்மை தட்டு, முதன்மை தட்டு","ಮಾಸ್ಟರ್ ಪ್ಲೇಟ್, ಮಾಸ್ಟರ್ ಪ್ಲೇಟ್"
பொருத்துக,ಹೊಂದಾಣಿಕೆ
பொருந்தியது,ಹೊಂದಿಕೆಯಾಯಿತು
பொருந்துகிறது,ಹೊಂದಾಣಿಕೆಗೆ
"மேட்ரிக்ஸ், மேட்ரிக்ஸ், மேட்ரிக்ஸ், மேட்ரிக்ஸ்","ಮ್ಯಾಟ್ರಿಕ್ಸ್, ಮ್ಯಾಟ್ರಿಕ್ಸ್, ಮ್ಯಾಟ್ರಿಕ್ಸ್, ಮ್ಯಾಟ್ರಿಕ್ಸ್"
"பொருள், பொருள்","ವಸ್ತು, ವಸ್ತು"
அதிகபட்சம்,ಗರಿಷ್ಠ
"உயர்ந்த, உயர்ந்த, உயர்ந்த, உயர்ந்த, உயர்ந்த","ಅತ್ಯುನ್ನತ, ಅತ್ಯುನ್ನತ, ಅತ್ಯುನ್ನತ, ಅತ್ಯುನ್ನತ, ಅತ್ಯುನ್ನತ"
அதிகபட்சமாக அனுமதிக்கப்படுகிறது,ಗರಿಷ್ಠ ಅನುಮತಿಸಲಾಗಿದೆ
மேக்ஸ்வெல்-வோல்ட்ஸ்மேன் விநியோக சட்டம்,ಮ್ಯಾಕ್ಸ್‌ವೆಲ್-ವೋಲ್ಟ್ಸ್‌ಮನ್ ವಿತರಣಾ ಕಾನೂನು
அதிகபட்ச விநியோகம்,ಗರಿಷ್ಠ ವಿತರಣೆ
"மெக்லியோட் கேஜ், மெக்லியோட் கேஜ்","ಮ್ಯಾಕ್ಲಿಯೋಡ್ ಗೇಜ್, ಮ್ಯಾಕ್ಲಿಯೋಡ್ ಗೇಜ್"
அர்த்தம்,ಅರ್ಥ
"இலவச பாதை என்று அர்த்தம், இலவச பாதை என்று அர்த்தம்","ಮುಕ್ತ ಮಾರ್ಗ ಎಂದರ್ಥ, ಮುಕ್ತ ಮಾರ್ಗ ಎಂದರ್ಥ"
சராசரி வயது சராசரி வயது,ಸರಾಸರಿ ವಯಸ್ಸು ಸರಾಸರಿ ವಯಸ್ಸು
சராசரி வாழ்நாள்,ಅರ್ಥ ಜೀವನ
அளவிடும் படுக்கை,ಅಳತೆ ಹಾಸಿಗೆ
"அளவிட, அளவிட, அளவிட","ಅಳತೆ, ಅಳತೆ, ಅಳತೆ"
"விசை, இயந்திர","ಬಲ, ಯಾಂತ್ರಿಕ"
இயந்திர நன்மை,ಯಾಂತ್ರಿಕ ಪ್ರಯೋಜನ
"படை அறிவியல், இயக்கவியல், இயக்கவியல்","ಬಲ ವಿಜ್ಞಾನ, ಯಂತ್ರಶಾಸ್ತ್ರ, ಯಂತ್ರಶಾಸ್ತ್ರ"
இயந்திரமயமாக்கல்,ಯಾಂತ್ರೀಕರಣ
"பொறிமுறை, இயக்கவியல்","ಯಾಂತ್ರಿಕತೆ, ಯಂತ್ರಶಾಸ್ತ್ರ"
"இடைநிலை, இடைநிலை, இடைநிலை, இடைநிலை","ಮಧ್ಯಮ, ಮಧ್ಯಮ, ಮಧ್ಯಮ, ಮಧ್ಯಮ"
"மொத்த, குரு, மஹா, தெளிவான, நியுட் (தஷலக்ஷா)","ಸ್ಥೂಲ, ಗುರು, ಮಹಾ, ಸ್ಪಷ್ಟ, ನಿಯುತ್ (ದಶಲಕ್ಷ)"
மெகாகுரி,ಮೆಗಾಕ್ಯೂರಿ
மகோம்,ಮಾಗೊಮ್
மவுஸ்னர் விளைவு,ಮೌಸ್ನರ್ ಪರಿಣಾಮ
எம்-எலக்ட்ரான்,ಎಂ-ಎಲೆಕ್ಟ್ರಾನ್
