Malayalam,Hindi
ഒപ്റ്റിമൽ അടിസ്ഥാന സ്ഥിരതയുള്ള പരിഹാരം,इष्टतम आधारी सुसंगत हल
ഒപ്റ്റിമൽ അവസ്ഥ,इष्टतम अवस्था
ഒപ്റ്റിമൽ ഔട്ട്പുട്ട് വലിപ്പം,इष्टतम प्रचय आमाप
ഒപ്റ്റിമൽ മൂല്യം,इष्टतम मान
"ഒപ്റ്റിമൽ, ഒപ്റ്റിമൽ","अनुकूलतम, इष्टतम"
ക്ലാസ്,कक्षा
"ഓർഡർ, ഓർഡർ, പവർ, റാഡിക്സ്, ഗ്രൂപ്പ് നമ്പർ","क्रम, कोटि, घात, मूलांक, समूहांक"
ഓർഡർ ചെയ്ത ജോഡി,क्रमित युग्म
"അടുക്കിയ സെറ്റ്, അടുക്കിയ സെറ്റ്","क्रमित समुच्चय, क्रमित सेट"
"അടുക്കുന്നു, അടുക്കുന്നു","क्रमण, क्रमीकरण"
"ഡിറ്റർമിനന്റ് ഓർഡർ, ഡിറ്റർമിനന്റ് ഓർഡർ","सारणिक की कोटि, डिटर्मिनेन्ट की कोटि"
ഗ്രൂപ്പ് ഗ്രേഡ്,समूह की कोटि
മാട്രിക്സ് ക്രമം,आव्यूह की कोटि
മൂലകങ്ങളുടെ ഗ്രൂപ്പ്,समूह में अवयव की कोटि
ഡിഫറൻഷ്യൽ സമവാക്യത്തിന്റെ ക്രമം,अवकल समीकरण की कोटि
പ്രവർത്തന ക്രമം,संक्रिया क्रम
പൂജ്യം ക്രമം,शून्यक कोटि
ക്രമ നമ്പർ,क्रमसूचक संख्या
ലളിതമായ ഡിഫറൻഷ്യൽ സമവാക്യം,साधारण अवकल समीकरण
ഗ്രേഡ്,कोटि
പൊരുത്തപ്പെടുത്തൽ,अभिविन्यसनीयता
ഓറിയന്റേഷൻ,दिकविन्यास
പേജ് ഓറിയന്റേഷൻ,पृष्ठ का अभिविन्यास
"ഉത്ഭവം, ഉത്ഭവം, ഉത്ഭവം","उद्‌गम, उद्‌भव, उत्पत्ति"
ഉത്ഭവസ്ഥാനം,निर्देश -मूल-बिंदु
കുഞ്ഞാട് കേന്ദ്രം,लबं केंद्र
"ലംബമായ കോണീയ, ലംബമായ","लंब कोणीय, लांबिक"
ഓർത്തോഗണൽ അക്ഷം,लंबकोणिक अक्ष
ലാംബിക് കുടുംബം,लांबिक परिवार
"ലുംബിക് ഗ്രൂപ്പ്, ലംബിക് ഗ്രൂപ്പ്","लांबिक समूह, लांबिक गुप"
orthogonality അവസ്ഥ,लंबकोणीयता शर्त
സമാഹരണം,लांबिकीकरण
ഓർത്തോഗണൽ മാട്രിക്സ്,लांबिक आव्यूह
"orthonormal, സാധാരണ orthonormal","ऑर्थोनॉर्मल, प्रसामान्य लांबिक"
സാധാരണ ലംബമായ അടിത്തറ,प्रसामान्य लांबिक आधार
ആന്ദോളനം,दोलन
പ്രവർത്തനത്തിന്റെ ആന്ദോളനം,फलन का दोलन
ആന്ദോളന പ്രവർത്തനം,दोलनी फलन
അസ്ലേഷി,आश्लेषी
ബാഹ്യ ഉൽപ്പന്നം,बाह्य गुणनफल
"ഔട്ട്പുട്ട്, ഔട്ട്പുട്ട്, ഔട്ട്പുട്ട്, ഔട്ട്പുട്ട്","निर्गत, निर्गम, उत्पादन, बहिर्वेश"
അമിതമായി നിർണ്ണയിക്കപ്പെട്ട സ്ഥാപനം,अतिनिर्धारित निकाय
ജോടിയാക്കിയ താരതമ്യം,युगलित तुलना
കപ്പിൾഡ് ഡിസ്‌ജോയിന്റ്,युगलतः असंयुक्त
ദമ്പതികൾ സ്വതന്ത്ര,युगलतः स्वतंत्र
സമാന്തര ശക്തി,समांतर बल
സമാന്തരരേഖ,समांतर चतुर्भुज
ഫോഴ്സ് പാരലലോഗ്രാം,बल-समांतर चतुर्भुज
വേഗത സമാന്തരരേഖ,वेग-समांतर चतुर्भुज
സമാന്തരരേഖ,समांतर षट्फलक
"പാരാമീറ്റർ, ഇന്റർസെക്ഷൻ റേഷ്യോ, പാരാമീറ്റർ","प्राचल, अंतःखंडी अनुपात, पैरामीटर"
നിലവാരമില്ലാത്തത്,अप्राचलिक
വിതരണ പരാമീറ്റർ,बंटन-प्राचल
പരാമീറ്റർ,प्राचलिक
പാരാമീറ്റർ കോർഡിനേറ്റുകൾ,प्राचलि क निर्देशांक
പാരാമെട്രിക് വക്രം,प्राचलिक वक्र
പാരാമെട്രിക് സമവാക്യം,प्राचलिक समीकरण
പാരാമെട്രിക് ലീനിയർ പ്രോഗ്രാമിംഗ്,प्राचलिक रैखि क प्रोग्रामन
പരാമീറ്റർ രീതി,प्राचल विधि
പാരാമെട്രിക് ഒബ്ജക്റ്റീവ് ഫംഗ്ഷൻ,प्राचलिक उद्‌देश्य फलन
പാരാമീറ്റർ പ്രോഗ്രാമിംഗ്,प्राचलिक प्रोग्रामन
പാരാമീറ്റർ പ്രാതിനിധ്യം,प्राचलिक निरूपण
പരാമീറ്ററൈസേഷൻ,प्राचलीकरण
"ബ്രാക്കറ്റ്, ബൈൻഡിംഗ്","कोष्ठक, बंधनी"
പരാൻതീസിസ്,कोष्ठक चिह्न
മാതൃ ജനസംഖ്യ,मूल समष्टि
പാരേറ്റോ-കർവ്,पैरेटो-वक्र
പാരിറ്റി പരിശോധന,समता जांच
ഭാഗിക ഹൈബ്രിഡൈസേഷൻ,आंशिक संकरण
ഭാഗിക പരസ്പരബന്ധം,आंशिक सहसंबंध
ഭാഗിക ഡെറിവേറ്റീവുകൾ,आंशिक अवकलज
ഭാഗിക ഡിഫറൻഷ്യൽ സമവാക്യം,आंशिक अवकल समीकरण
ഭാഗിക വ്യത്യാസം,आंशिक अवकलन
ഫ്രാക്ഷണൽ ഫ്രാക്ഷൻ,आंशिक भिन्न
ഭാഗിക സംയോജനം,आंशिक समाकलन
ഭാഗികമായി അടുക്കി,अंशतः क्रमित
ഭാഗികമായി ക്രമീകരിച്ച സെറ്റ്,अंशतः क्रमित समुच्चय
ഭാഗിക ക്രമം,आंशिक क्रम
ഭാഗിക റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്,आंशिक समाश्रयण गुणांक
ഭാഗിക തുക,आंशिक योगफल
കണം,कण
പ്രത്യേക സാഹചര്യം,विशिष्ट स्थिति
പ്രത്യേക ഇന്റഗ്രൽ,विशेष समाकल
പ്രത്യേക കലപ്പ,विशेष हल
"വിഭജനം, വിതരണം","विभाजन, वितरण"
മെട്രിക്സുകളുടെ വിഭജനം,आव्यूहों का विभाजन
വകുപ്പുതല മൂല്യം,विभागकारी मान
പാസ്കൽ ത്രികോണം,पास्कल त्रिभुज
"ചിത്രം, ഓരോ മൂല്യത്തിനും, ഓരോ ഫോമിനും, പാറ്റേൺ","चित्राम, प्रति मान, प्रति रूप, पैटर्न"
കൌണ്ടർ പ്രവർത്തനം,प्रति रूप फलन
