Telugu,Gujarati
సరళ ఆప్టిమైజేషన్,રેખીય .પ્ટિમાઇઝેશન
సరళ  ప్రోగ్రామింగ్,રેખીય  કાર્યક્રમ
లీనియర్ రెగ్యులేటర్,રેખીય નિયમનકાર
సరళ  ప్రాతినిథ్యం,રેખીય  પ્રતિનિધિત્વ
సరళ శోధన,રેખીય શોધ
సరళ ఎంపిక,રેખીય પસંદગી
సరళ యూనిట్,રેખીય એકમ
లైన్-ఎట్-ఎ-టైమ్  ప్రింటర్ (= లైన్  ప్రింటర్),સમય  પ્રિંટર (= રેખા  મુદ્રણ)
పంక్తి అక్షరం,મુખ્ય પાત્ર
లైన్ కోడ్,રેખા સંહિતા
లైన్ ఏకాగ్రత,હોદ્દાની સાંદ્રતા
లైన్ నియంత్రణ,હોદ્દા નિયંત્રણ
లైన్ కంట్రోల్ బ్లాక్,રેખા નિયંત્રણ અવરોધ
లైన్ నియంత్రణ  క్రమశిక్షణ (= లైన్  ప్రోటోకాల్,હોદ્દા નિયંત્રણ  શિસ્ત (= લાઇન  પ્રોટોકોલ)
లైన్ కౌంటర్,રેખા કાઉન્ટર
లైన్ డేటా సెట్,રેખા
లైన్ తొలగించు చిహ్నం,વાક્ય કા delete ી નાખો પ્રતીક
లైన్ తొలగింపు  పాత్ర,હોદ્દા  પાત્ર
లైన్ క్రమశిక్షణ  (= లైన్ ప్రోటోకాల్),હોદ્દો  (= લાઇન પ્રોટોકોલ)
లైన్ డ్రాయింగ్  ప్రదర్శన,રેખા દોરવા  પ્રદર્શન
లైన్ డ్రైవర్,હરાવીને ચાલતી ડ્રાઈવર
లైన్ ఎడిటింగ్,વાક્ય -સંપાદન
లైన్-ఎండ్  సర్దుబాటు,અનુપસ્થિત  સમાયોજન
లైన్-ఎండ్ నియంత్రణ  కీ,રેખા  મુખ્ય
లైన్-ఎండింగ్ జోన్,રેખા-સમાપ્તિનો ક્ષેત્ર
లైన్-ఎండ్ జోన్,રેખા-ક્ષેત્ર
లైన్ పరికరాలు,હરણ -સાધનસામગ્રી
లైన్ ఫీడ్,કતાર જમવું
లైన్ ఫీడ్ అక్షరం,લાઈડ ફીડનું પાત્ર
లైన్ ఫిల్టర్ బ్యాలెన్స్,રેખાકાર સિલક
లైన్ ఫైండర్,રેખા શોધક
లైన్ జనరేటర్,રેખા જનરેટર
లైన్ గ్రూప్,હરોળ જૂથ
లైన్ హిట్,મહત્ત્વ
లైన్ ఇంపెడెన్స్,હદ અવરોધ
పంక్తి సూచిక,રેખાતરો
లైన్ ఇంటర్ఫేస్ బేస్,રેખાઓ
లైన్ కీ,પ્રખ્યાત
లైన్ స్థాయి,હરોળ
లైన్ లింక్ పల్సింగ్,રેખા લિંક પલ્સિંગ
లైన్ లోడ్,હડપાથલ
లైన్ లూప్,રેખા
లైన్ లూప్  ప్రతిఘటన,રેખા  પ્રતિકાર
లైన్  తప్పు నమోదు,પંક્તિ  ગેરરીતિ
"లైన్ మోడ్ , మారడం","રેખા -દર, સ્વિચિંગ"
లైన్ శబ్దం,વાક્યનો અવાજ
వరుస సంఖ్య,રેખા
వరుస సంఖ్య  ఎడిటింగ్,રેખા  સંપાદન
లైన్ ప్రింటర్,રેખા છાપનાર
లైన్ ప్రింటింగ్,હોદ્દા મુદ્રક
లైన్ ప్రోటోకాల్,રેખાની પ્રોટોકોલ
లైన్ రిలే,રેખાંશ
పంక్తి ప్రతిస్పందన  మోడ్,મહત્ત્વની પ્રતિભાવ  પદ્ધતિ
లైన్ స్కేవ్,રેખા
లైన్ స్పీడ్,હરણ ગતિ
పంక్తులు-పెర్-అంగుళం,પ્રતિ-રેખાઓ
లైన్ స్థితి,રેખા
లైన్ స్ట్రెచర్,રેખા
లైన్ ఉప్పెన,હરણ -વધારો
లైన్ స్విచింగ్,રેખા ફેરવવું
లైన్ ట్రాఫిక్,નક્ષત્ર
లింక్,સંબંધ
అనుసంధానం,જોડાણ
లింకేజ్ ఎడిటర్,જોડાણ સંપાદક
అనుసంధాన విభాగం,જોડાણ અનુભાગ
లింక్-అటాచ్డ్,સંલગ્ન
లింక్-అటాచ్డ్  స్టేషన్,સંલગ્ન  કેન્દ્ર
లింక్-అటాచ్డ్  టెర్మినల్,સંલગ્ન  અંતિમ
లింక్ బిట్,કડી
లింక్-బై-లింక్  సిగ్నలింగ్,બેઉ કારીક  સંકેત
లింక్ కనెక్షన్,જોડાણ જોડાણ
లింక్ నియంత్రణ,કડી નિયંત્રણ
లింక్ నియంత్రణ  విధానం,કડી નિયંત્રણ  પદ્ધતિ
లింక్ సవరణ,સંવાદ સંપાદન
లింక్డ్ సీక్వెన్షియల్  ఫైల్,કડી થયેલ ક્રમિક  ફાઈલ
లింక్డ్ సబ్‌ట్రౌటిన్,કડી
లింకర్,કોરી
లింక్ గ్రూప్,જૂથ
లోడర్‌ను అనుసంధానించడం,જોડવું લોડર
లోడర్‌ను అనుసంధానించడం  ఎగ్జిక్యూటివ్,જોડવું લોડર  કારોબારી
లింక్ ప్రోటోకాల్,કડી પ્રોટોકોલ
లిస్ప్ (జాబితా  ప్రాసెసింగ్),લિસ્પ (સૂચિ  પ્રક્રિયા)
జాబితా-దర్శకత్వం  ప్రసార,નિર્દેશ-નિર્દેશિત  ટ્રાન્સમિશન
లిజనింగ్ మోడ్,સાંભળવાની રીત
జాబితా నిర్వహణ  ప్రకటన,યાદી  નિવેદન
జాబితా,સૂચિ
జాబితా ప్రాసెసింగ్,યાદી -પ્રક્રિયા
జాబితా ప్రాసెసింగ్ భాష,પ્રક્રિયા ભાષા
జాబితా ప్రాసెసింగ్  ప్రోగ్రామ్,યાદી -પ્રક્રિયા  કાર્યક્રમ
జాబితా నిర్మాణం,યાદી -રચના
అచ్చమైన,શાબ્દિક
సాహిత్య ఒపెరాండ్,શાબ્દિક કાર્યભાર
సాహిత్య పూల్,શાબ્દિક પૂરક
సాహిత్య శోధన,શાબ્દિક શોધ
సాహిత్య శోధన,સાહિત્ય શોધ
లైవ్ కీబోర్డ్,જીવંત કી -બોર્ડ
లోడ్,બોજો
లోడ్ బ్యాలెన్సింగ్,ભાર સંતુલિત કરવું
కార్డ్ లోడ్,નાબૂદ કાર્ડ
లోడ్ కాయిల్,ભારપૂર્વક
లోడ్ చేసిన పంక్తి,ભરેલી રેખા
లోడ్ చేయబడిన మూలం,ભારત મૂળ
లోడర్,લોહિયો
లోడర్ ప్రోగ్రామ్ (= లోడర్),લોડર (= લોડર)
లోడర్ రకం,લોડર પ્રકાર
లోడ్ సౌకర్యం,ભારની સુવિધા
చిత్రాన్ని లోడ్ చేయండి,લોડ છબી
లోడ్,ભારણ
కాయిల్ లోడ్ అవుతోంది,કોઇલ લોડિંગ
లోడ్ లోపం,લોડિંગ ભૂલ
లోడింగ్ విధానం,લોડિંગ કાર્યપદ્ધતિ
లోడింగ్ దినచర్య,લોડ -નિયમિત
లోడ్ లెవలింగ్,ભાર સ્તર
మ్యాప్ లోడ్,લોડ નકશો
లోడ్ మోడ్,ભાર
లోడ్ మాడ్యూల్,લોડ મોડ્યુલ
లోడ్ మాడ్యూల్  గ్రంధాలయం,લોડ મોડ્યુલ  પુસ્તકાલય
లోడ్-ఆన్-కాల్,ભાર પર ક call લ કરવો
లోడ్ పాయింట్,ભાર બિંદુ
ప్రోగ్రామ్ లోడ్  (= లోడర్),લોડ કાર્યક્રમ  (= લોડર)
లోడ్ షేరింగ్,ભાર વહેંચણી
