Bengali,Assamese
কেন্দ্রীয় বিন্দু,কেন্দ্ৰীয় বিন্দু
মধ্যমা,মধ্যমীয়া
মাইগ্রেশন রুট,প্ৰব্ৰজনৰ পথ
প্রতি সেকেন্ডে মিলিয়ন নির্দেশনা (MIPS),প্ৰতি ছেকেণ্ডত মিলিয়ন নিৰ্দেশনা (MIPS)
মিনি কম্পিউটার,মিনি কম্পিউটাৰ
ছোট ডিস্কেট,সৰু ডিস্কেট
"1.ছোট কোলন, 2.Little Asht","১.সৰু বৃহদান্ত্ৰ, ২.সৰু অষ্ট"
সর্বনিম্ন পণ্য,নূন্যতম উৎপাদন
বিক্ষিপ্ত গাছ,বিৰল গছ
"1.মিনিম্যাক্স অ্যালগরিদম, 2.অ্যালগরিদম৷","১.মিনিমেক্স এলগৰিদম, ২.এলগৰিদম"
ক্ষুদ্রকরণ প্রক্রিয়া,ক্ষুদ্ৰকৰণ প্ৰক্ৰিয়া
সর্বনিম্ন খরচ এক্সটেনশন গাছ,সৰ্বনিম্ন খৰচৰ সম্প্ৰসাৰণ গছ
"1.লো লেটেন্সি এনকোডিং, 2.লো লেটেন্সি কোডিং৷","1.নিম্ন বিলম্ব এনকোডিং, 2.নিম্ন বিলম্ব ক&#39;ডিং"
সংক্ষিপ্ত ডিভাইস,চুটি ডিভাইচ
"1. গুণ, 2. গুণ, 3. গুণের পদ","১.গুণন, ২.গুণন, ৩.গুণন পদ"
ক্রেডিট কার্ড,ক্ৰেডিট কাৰ্ড
ক্রেডিট কার্ড,ক্ৰেডিট কাৰ্ড
ক্রেডিট এলাকা,ক্ৰেডিট এলেকা
মিররড ডিস্ক,মিৰ&#39;ৰ কৰা ডিস্ক
"1. মিরর স্পট, 2. ফটোকপি, 3. মিরর কপি","১.আইনা দাগ, ২.ফটোকপি, ৩.আইনা কপি"
মিশ্র রেডিক্স স্বরলিপি,মিশ্ৰিত মূলক সংকেত
মিক্সার,মিক্সাৰ
স্মৃতিসংক্রান্ত,স্মৃতিভ্ৰংশ
স্মৃতির ঠিকানা,mnemonic ঠিকনা
স্মরণীয়,স্মৰণীয়
"1.মোবাইল, 2.চলবে","1.মোবাইল, 2.চলনশীল"
"1. মোবাইল কম্পিউটিং, 2. মোবাইল কম্পিউটিং","১/ মোবাইল কম্পিউটিং, ২/ মোবাইল কম্পিউটিং"
"1.মডেল, 2.মডেল","১.মডেল, ২.মডেল"
মডেলহীন সম্পাদক,মোডলেছ সম্পাদক
"1. মডেলিং, 2. মডেলিং","১.মডেলিং, ২.মডেলিং"
মডেম,মডেম
"1. সরল গড়, 2. স্বাভাবিক, 3. গড়","১.সৰল গড়, ২.সাধাৰণ, ৩.গড়"
বিমানন্দন,বিমন্দন
মডারেটর,মডাৰেটৰ
পরিবর্তিত নির্দেশ,পৰিৱৰ্তিত নিৰ্দেশনা
সংশোধক,পৰিৱৰ্তক
সংশোধক বিট,পৰিবৰ্তক বিট
পরিবর্তন,পৰিৱৰ্তন
মডুলার,মডিউলাৰ
"1.সততা, 2.মডুলারিটি","1. মডুলাৰিটি, 2. মডুলাৰিটি"
মড্যুলেশন,মডুলেচন
মডিউল,মডিউল
মডুলার গঠন,মডিউলাৰ গঠন
মনিটর,কাৰোবাৰ ওপৰত চকু ৰখা
"1.মনিটর প্রোগ্রাম, 2.মনিটর প্রোগ্রাম","১.মনিটৰ প্ৰগ্ৰেম, ২.মনিটৰ প্ৰগ্ৰেম"
একরঙা প্রদর্শন,একৰঙী প্ৰদৰ্শন
মনোলিথিক ইন্টিগ্রেটেড সার্কিট,একক সংহত বৰ্তনী
মনোলিথিক প্রযুক্তি,একক প্ৰযুক্তি
একক স্থান ফন্ট,একক স্পেচ ফন্ট
একটি অবস্থানগত,a positional
একঘেয়েমি,একাগ্ৰতা
"1. আকৃতি, 2. ফর্ম","১. আকৃতি, ২. ৰূপ"
ফর্ম,প্ৰপত্ৰ
আকৃতি,আকাৰ
"1. বন্ধক, 2. বন্ধক, বন্ধক","১.বন্ধকী, ২.বন্ধকী, বন্ধকী"
MOSFET (MOSFET),MOSFET (MOSFET) গেস্টবুক
"1. সর্বোচ্চ দুই সংখ্যা, 2. সর্বোচ্চ বিট","1. সৰ্বোচ্চ দুটা অংক, 2. সৰ্বোচ্চ বিট"
মাদার বোর্ড,মাদাৰ বৰ্ড
মা নিবন্ধন,মাতৃ পঞ্জীয়ন
সিনেমা,চলচ্চিত্ৰ
ফিল্ম এক্সপার্ট গ্রুপ (MPEG),চলচ্চিত্ৰ বিশেষজ্ঞ গোট (MPEG)
মাউন্ট,মাউন্ট
"1.মাউস, 2.মাউস","১.মাউছ, ২.মাউছ"
"1. অস্থাবর, 2. স্থানচ্যুতি","১.চলনশীল, ২.স্থানচ্যুতি"
চলমান প্রতীক,চলন্ত চিহ্ন
MS-DOS,এম এছ-ড’ছ
এমএস-উইন্ডোজ,এম এছ-উইণ্ড’জ
একাধিক অভিযোজন,একাধিক অভিমুখীতা
মাল্টি প্রসেসর,মাল্টি প্ৰচেছৰ
"1.মাল্টিপ্রোগ্রামিং, 2.মাল্টিপ্রোগ্রামিং","১.মাল্টিপ্ৰগ্ৰেমিং, ২.মাল্টিপ্ৰগ্ৰেমিং"
মাল্টিটাস্কিং,মাল্টিটাস্কিং
বাহুবাস,বহুবুছ
সম্প্রচার,সম্প্ৰচাৰ
বহুরূপী ঠিকানা,বহুৰূপী ঠিকনা
সম্প্রচার,সম্প্ৰচাৰ
মাল্টিচিপ,মাল্টিচিপ
মাল্টিক্স,multix
মাল্টিটাস্কিং অপারেশন,মাল্টিটাস্কিং অপাৰেচন
"1.মাল্টিলেভেল মেমরি, 2. বহুস্তর মেমরি","১.বহুস্তৰীয় স্মৃতিশক্তি, ২. বহুস্তৰীয় স্মৃতিশক্তি"
"1.মাল্টিমিডিয়া প্রযুক্তি, 2.মাল্টিমিডিয়া প্রযুক্তি","১.মাল্টিমিডিয়া প্ৰযুক্তি, ২.মাল্টিমিডিয়া প্ৰযুক্তি"
বহুগুণ,বহুগুণতা
একাধিক,একাধিক
"1.নির্ভুলতা, 2.মাল্টি জামিন","১.নিখুঁততা, ২.বহু নিশ্চয়তা"
একাধিক সংশ্লেষণ,বহুবিধ ৰিগ্ৰেছন
"1.মাল্টিপ্লেক্স, 2.মাল্টিপ্লেক্স","১.মাল্টিপ্লেক্স, ২.মাল্টিপ্লেক্স"
মাল্টিপ্লেক্স মোড,মাল্টিপ্লেক্স মোড
মাল্টিপ্লেক্সার,মাল্টিপ্লেক্সাৰ
"1. মাল্টিপ্লেক্সিং, 2. মাল্টিপ্লেক্সিং","১.মাল্টিপ্লেক্সিং, ২.মাল্টিপ্লেক্সিং"
মাল্টিপয়েন্ট নেটওয়ার্ক,মাল্টিপইন্ট নেটৱৰ্ক
একাধিক প্রক্রিয়াকরণ,একাধিক প্ৰচেছিং
মাল্টিপ্রসেসর সিস্টেম,মাল্টিপ্ৰচেছৰ চিস্টেম
বহুমুখী ইন্টারনেট মেল এক্সটেনশন (MIME),বহুমুখী ইণ্টাৰনেট মেইল সম্প্ৰসাৰণ (MIME)
বসানো,প্লেচমেণ্ট
বহুকেন্দ্র,বহুকেন্দ্ৰীয়
মাল্টিথ্রেডিং,মাল্টিথ্ৰেডিং
বহুপদ যুক্তি,বহুপদ যুক্তি
বহুচলকীয় বিশ্লেষণ,বহুচলকীয় বিশ্লেষণ
মাল্টিভাইব্রেটর,মাল্টিভাইব্ৰেটৰ
"1. পারস্পরিক বর্জন, 2. পারস্পরিক বর্জন","১.পাৰস্পৰিক বৰ্জন, ২.পাৰস্পৰিক বৰ্জন"
পারস্পরিক তথ্য,পাৰস্পৰিক তথ্য
"1. নবীন, 2. স্বজ্ঞাত ব্যবহারকারী","1. নবীন, 2. স্বজ্ঞাত ব্যৱহাৰকাৰী"
"1.নাম সার্ভার, 2.নাম সার্ভার","1.নাম চাৰ্ভাৰ, 2.নাম চাৰ্ভাৰ"
নন্দ অপারেশন,নন্দ অপাৰেচন
ন্যানো,নেনো
"narrow band, narrow band","সংকীৰ্ণ বেণ্ড, সংকীৰ্ণ বেণ্ড"
জাতীয় তথ্য পরিকাঠামো,ৰাষ্ট্ৰীয় তথ্য আন্তঃগাঁথনি
ন্যাশনাল ইনফরমেশন স্ট্যান্ডার্ড অর্গানাইজেশন (এন্ড এনআইএসও),ৰাষ্ট্ৰীয় তথ্য মানদণ্ড সংস্থা (AND NISO)
প্রাকৃতিক কোড,প্ৰাকৃতিক সংকেত
"1. প্রাকৃত দোভাষী, 2. প্রাকৃত প্রোগ্রামার, 3. প্রাকৃত স্কুল","১.প্ৰকৃত দোভাষী, ২.প্ৰকৃত প্ৰগ্ৰেমাৰ, ৩.প্ৰকৃত বিদ্যালয়"
