English,Marathi
optics,"ऑप्टिक्स, ऑप्टिक्स"
optimal,इष्टतम
optimality,इष्टतम
optimization (optimizing),सर्वोत्तमीकरण
Optimum,"इष्टतम, इष्टतम"
orbit,"कक्षा, डोळा, नेत्रदर्शक"
Orbital,"कक्षीय, कक्षीय (सं.), कक्षीय (V.), नेत्ररोग, डोळा"
Order,"ऑर्डर, ऑर्डर, पॉवर, रँक, ग्रुप नंबर"
ordered domain,रँक केलेले प्रांत
organ,"argon, argon baja"
OR gate,"आणि गेट, किंवा गेट"
orientation,अभिमुखता
Orientational,अभिमुखता
Orifice,"तोंड, रंध्र, गेट"
Origin,मूळ बिंदू
orthogonal,उभ्या टोकदार उभ्या
Orthogonality,"ऑर्थोगोनॅलिटी, लंबरता"
orthorhombic,समभुज चौकोन
Oscillate,दोलन करणे
oscillator,ऑसिलेटर
Oscillograph,ऑसिलोग्राफ
oscilloscope,"ऑसिलोस्कोप, ऑसिलोस्कोप"
osculating Orbit,विश्लेषणात्मक वर्ग
osculation sphere,स्क्लेरा
osmotic pressure,ऑस्मोटिक दबाव
Otto-cycle,स्वयं-सायकल
Output,"आउटपुट, आउटपुट, आउटपुट"
Oven,"ओव्हन, स्टोव्ह, स्टोव्ह"
Overall,एकूणच
Overcast,"ढगाळ, ढगाळ"
overconvergence,अभिसरण
Overflow,"ओव्हरफ्लो, ओव्हरफ्लो, ओव्हरफ्लो"
Overlap,"ओव्हरलॅप, ओव्हरलॅप"
Overtone,"ओव्हरटोन, ओव्हरटोन"
package,"पॅकेजिंग, पॅकेज"
packing,चित्रांची गर्दी
packing effect,गर्दीचा प्रभाव
pair annihilation,"जोडप्याचा नायनाट, जोडप्याचा नायनाट"
paired echo,जोडी अनुनाद
paired electron,जोडलेले इलेक्ट्रॉन
pan panchromatic (=photographic film),"panchromatic, panchromatic"
parallax,"लंबन, लंबन"
Parallel,समांतर
parallel circuit,साइड सर्किट
parallel connection,साइड कनेक्शन
parallel spin,वेक्टर फिरकी
paralysis (=blocking),अर्धांगवायू
paramagnetic,"paramagnetic, paramagnetic साहित्य"
paramagnetism,परमचुंबकत्व
parameter,"पॅरामीटर्स, इंट्रा-व्हर्टिकल रेशो, पॅरामीटर्स"
Paramolecule,पॅरा रेणू
paraxial,epiaxial
parhelium level,parhelium मजला
parity,"समानता, समानता, समानता"
Partial,अंशात्मक
Particle,कण
Partition,"विभागणी, वितरण"
partition function,"वितरण कार्य, विभाजन कार्य"
Paschen Back effect,लूपिंग बॅक इफेक्ट
Passive,निष्क्रिय
Patch,पॅच
Path,मार्ग
Pattern,"आकृती, नमुना, नमुना, नमुना"
peak,शिखर
pedestal,"पेडेस्टल, पेडेस्टल"
Peltier effect,peltier-प्रभाव
Pentad,"पंचतय, पाच दिवसांचा कालावधी, पाच संयोजक"
Pentode,पेंटोड
Penumbra,एपिफनी
Percent,टक्के
perfect,"अचूक, परिपूर्ण, परिपूर्ण, परिपूर्ण"
perforated,"छिद्रित, छिद्रित, छिद्रित"
Perforation,"छिद्र पाडणे, छिद्र पाडणे"
performance,अंमलबजावणी
perihelion,"अप्सोर, रविनेच"
perimeter,परिमिती
Period,"नियतकालिक कालावधी, नियतकालिकता, नियतकालिक निर्देशांक (त्रिकोणमिति), कालावधी, कालावधी"
periodic,आवर्ती
Periodical,"आवर्ती, नियतकालिक"
Periodmeter,"क्रोनोमीटर, पीरियडोमीटर"
Period,युग
peripheral,"परिधीय, सीमांत, परिधीय"
periscope,"पेरिस्कोप, पेरिस्कोप"
permalloy,parmeloy
permanent,"शाश्वत, कायम"
permeability,पारगम्यता
Perminvar,perm-invar
Permittivity,"विद्युत ऋणात्मकता, डायलेक्ट्रिक"
Perpendicular,लंब
persistent,दीर्घकालीन प्रवाह
perturbation,चीड
perturbing,त्रासदायक
Phase,"टप्पा, टप्पा, कोन"
Phaser,कला विस्थापक
Phasor,फेसर
Phenomenological,"अभूतपूर्व, व्यावसायिक"
Phenomenon,"घटना, वर्तुळ"
phone,"फोन, टेलिफोन"
Phonetic Pattern,व्होकल कॉर्ड्स
phonogram,फोनोग्राम
phonograph,फोनोग्राफ
phonon,"फोनॉन, ध्वनी क्वांटम"
phosphor,संदीपक
Phosphorescence,"phosphorescence, phosphorescence"
photoamplifier (=photomultiplier),फोटोइलेक्ट्रॉन अॅम्प्लीफायर
photocurrent,"फोटोइलेक्ट्रिक करंट, फोटॉन करंट"
photo electron,"फोटॉनचे इलेक्ट्रॉन, प्रकाशित इलेक्ट्रॉन"
Photo-emission,प्रकाश इलेक्ट्रॉन उत्सर्जन
photogenic,"सचित्र, प्रकाशसंवेदनशील"
photograph,फोटो
photographic,छायाचित्रण
photomagnetic effect,फोटॉन चुंबकीय प्रभाव
photometry,फोटोमेट्री
photomultiplier (=photo amlifier),फोटोइलेक्ट्रॉन अॅम्प्लीफायर
Photonic,फोटोनी
photophone,फोटोफोन
photo tube ’,प्रकाश इलेक्ट्रॉन ट्यूब
Photovoltaic,फोटोव्होल्टेइक
pH-value,pH-मूल्य
physical physicist,"शारीरिक, नैसर्गिक"
physicist,भौतिकशास्त्रज्ञ
physico-chemical,भौतिक-रासायनिक
Picture,चित्र
Piezoelectricity,विद्युत दाब
Piezoelectrics,विद्युत चुंबकत्व
piezomagnetism,दाब चुंबकत्व
pile,"धागा, पंक्ती, बंडल"
Pilot,"चालक, पायलट, स्टार्टर, मार्गदर्शक"
Piloting,मार्गदर्शन
pilot lamp,"इंडिकेटर दिवा, पायलट दिवा"
pilot spark,प्रारंभिक ठिणगी
pilot wave (of a particle),"मार्गदर्शक लहर, मार्गदर्शक लहर"
