Tamil,English
"1. ஒளியியல் தனிமைப்படுத்தி, 2. ஒளியியல் தனிமைப்படுத்தி",Optoisolator
அல்லது,OR
அல்லது கதவு,OR gate
அல்லது செயல்பாடு,OR operation
வரிசையாக,order by
முன்னுரிமை வரிசை,order of precedence
ஆர்டர் செய்யப்பட்ட ஜோடி,ordered pair
ஆர்டர் செட்,ordered set
வரிசைப்படுத்தப்பட்ட மரம்,ordered tree
வெளியீடு தரவு,output data
வெளியீடு சாதனம்,output device
வெளியீடு கோப்பு,output file
"1.வெளியீட்டு தொகுதி, 2.வெளியீட்டு தொகுதி",output module
வெளியேறும் அறிக்கை,output statement
வெளியீடு ஸ்ட்ரீம்,output stream
வெளியீட்டு அலகு,output unit
நிரம்பி வழிகிறது,over flow
மேலடுக்கு,over lay
அதிக சுமை,over load
மிகை அச்சு,over printing
மேலெழுதப்பட்டது,over run
மேலெழுதுதல் பிழை,over run error
"1. மேல்நிலை பிட், 2. மேல் பிட்",overhead bit
ஒன்றுடன் ஒன்று,Overlap
மேலடுக்கு திட்டம்,overlay program
குறுக்கீடு மேலெழுதல்,override interrupt
மேலெழுதுதல்,Overwrite
தனிப்பட்ட குறியாக்கம்,own coding
தொகுப்புகள்,Pack
"1.தொகுப்புகள்,2.தொகுப்புகள்",Package
பாக்கெட்,Packet
பாக்கெட் மாறுதல்,packet switching
தொகுப்பு எண்,packing factor
பதன்,Padding
பக்கம்,Page
பக்க முகவரி,page addressing
தலைகீழ்,page break
"1.பக்க அடி, 2.பக்க அடி",page footing
பக்க உள்நுழைவு,page in
பக்க வெளியீடு,page out
பக்க வாசகர்,page reader
பக்க மாற்றம்,page swap
"1. பக்க நினைவகம், 2. பக்கமானது",paged memory
"1. நினைவக பேஜினேஷன், 2. பேஜினேஷன்",Paging
உள்ளங்கை மேல்,palm top
காகித சென்சார்,paper sensor
"1. இணை அல்காரிதம், 2. இணை அல்காரிதம்",parallel algoritham
இணை கணினி,parallel computer
இணையான இடைமுகம்,parallel interface
இணையான சீர்ப்படுத்தல்,parallel port
இணை செயலாக்கம்,parallel processing
இணை நிரலாக்கம்,parallel programming
அளவுரு,Parameter
"1. தோற்றம், 2. பெற்றோர்",Parent
சமத்துவம்,Parity
வெட்டு மரம்,parse tree
பதவி மொழிபெயர்ப்பாளர்,Parser
பிந்தைய இடைவேளை,Parsing
பிரிவு,Partition
பிரிவு,Partitioning
"1.கடவுச்சொல், 2.கடவுச்சொல்",Password
பாதை,Path
மாதிரி அங்கீகாரம்,pattern recognition
பிசி வட்டு இயக்க முறைமை (PCDOS),PC-disk operating system (PCDOS)
நண்பர் குழு,Peer
பான் சதி செய்பவர்,pen plotter
பெண்டியம்,Pentium
"1.காலமுறை, 2.மீண்டும்",Periodic
"1.பெரிபெரிஸ், 2.பெரிஃபெரல்ஸ்",Peripherals
முத்து,Peri
நிரந்தர மெய்நிகர் சுற்று,permanent virtual circuit
தொடர்ச்சியான,Persistant
தனிப்பட்ட கணினி (PC),personel computer (PC)
தனிப்பட்ட டிஜிட்டல் உதவியாளர் (PDA),personnel digital assistant (PDA)
"பாண்டம், மெய்நிகர்",Phantom
"1. கட்டம், 2. கட்டம், கட்டம்",Phase
ஒலி,Phoneme
ஒலி அமைப்பு,phonetic system
புகைப்பட டையோடு,photo diode
"1.உடல், 2.புறம்",Physical
உடல் இடைமுகம்,physical interface
பெக்கோ,Pico
பை விளக்கப்படம்,pie chart
"1.பை வரைபடம், 2.பை வரைபடம்",pie graph
இடைவெளி,Pitch
படத்துணுக்கு,Pixel
எளிய ascii,plain ascii (ASCII)
சாதாரண உரை,plain text
திட்டம்,Planning
"மேடை, மேடை",Platform
சதி செய்பவர்,Plotter
வரைவு தலை,plotting head
பிளக்போர்டு,Plugboard
ஏலம்,Point
தளத்திலிருந்து தள நெறிமுறை (PPP),point to point protocol (PPP)
சுட்டி,Pointer
துருவப்படுத்தல்,Polarization
வரிசைமாற்றம்,Polling
பலகோணம் வெட்டுதல்,polygon clipping
