Kannada,Telugu
ಮೇಲ್ ಪೆಟ್ಟಿಗೆ,మెయిల్ బాక్స్
ಮೇಲ್ ವಿಲೀನ (= ಫೈಲ್  ವಿಲೀನಗೊಳ್ಳಲು),మెయిల్ విలీనం (= ఫైల్  విలీనం)
ಮುಖ್ಯ ಬ್ಯಾಟರಿ  ಚಾಲಿತ ಯಂತ್ರ,ప్రధాన బ్యాటరీ  శక్తితో కూడిన యంత్రం
ಮುಖ್ಯ ನಿಯಂತ್ರಣ ಘಟಕ,ప్రధాన నియంత్రణ యూనిట్
ಮುಖ್ಯ ವಿತರಣೆ  ಚೌಕಟ್ಟು,ప్రధాన పంపిణీ  ఫ్రేమ్
ಗಡಿ,మెయిన్‌ఫ్రేమ్
ಗಡಿ ಕಂಪ್ಯೂಟರ್,మెయిన్‌ఫ్రేమ్ కంప్యూటర్
ಮೇನ್‌ಫ್ರೇಮ್ ವ್ಯವಸ್ಥೆ  (= ಮೇನ್‌ಫ್ರೇಮ್  ಕಂಪ್ಯೂಟರ್),మెయిన్ఫ్రేమ్ సిస్టమ్  (= మెయిన్‌ఫ్రేమ్  కంప్యూటర్)
ಮುಖ್ಯ ಹಾಲೆ,ప్రధాన లోబ్
ಮುಖ್ಯ ನೆನಪು,ప్రధాన మెమరీ
ಮುಖ್ಯ ನೆನಪು  ಚಿರತೆ,ప్రధాన మెమరీ  మ్యాపింగ్
ಮುಖ್ಯ ಕಾರ್ಯಾಚರಣೆ,ప్రధాన ఆపరేషన్
ಮುಖ್ಯ ಮಾರ್ಗ,ప్రధాన మార్గం
ಮುಖ್ಯ ಚಾಲಿತ  ಯಂತ್ರ,ప్రధాన శక్తితో  యంత్రం
ಮುಖ್ಯ ಕಾರ್ಯಕ್ರಮ,ప్రధాన కార్యక్రమం
ಮುಖ್ಯ ನಿಲ್ದಾಣ,ప్రధాన స్టేషన్
ಮುಖ್ಯ ಸಂಗ್ರಹಣೆ,ప్రధాన నిల్వ
ಮುಖ್ಯ ಶೇಖರಣಾ ಘಟಕ,ప్రధాన నిల్వ యూనిట్
ಮುಖ್ಯ ಸ್ವಿಚ್,ప్రధాన స్విచ్
ನಿರ್ವಹಣೆ ಫಲಕ,నిర్వహణ ప్యానెల్
ನಿರ್ವಹಣೆ  ಕಾರ್ಯಕ್ರಮದ ಸರಪಳಿ,నిర్వహణ  ప్రోగ్రామ్ గొలుసు
ನಿರ್ವಹಣೆ  ನಿಲುವು,నిర్వహణ  స్టాండ్బై సమయం
ನಿರ್ವಹಣೆ ಸಮಯ,నిర్వహణ సమయం
ನಿರ್ವಹಿಸು  (ನಿರ್ವಹಣೆ),నిర్వహణ  (నిర్వహణ)
ಪ್ರಮುಖ ನಿಯಂತ್ರಣ ಕ್ಷೇತ್ರ,ప్రధాన నియంత్రణ క్షేత్రం
ಪ್ರಮುಖ ಚಕ್ರ,ప్రధాన చక్రం
ಬಹುಮತ,మెజారిటీ
ಬಹುಪಾಲು,మెజారిటీ మూలకం
ಬಹುಮತದ ದ್ವಾರ  (= ಬಹುಮತ  ಅಂಶ),మెజారిటీ గేట్  (= మెజారిటీ  మూలకం)
ಬಹುಮತ ಕಾರ್ಯಾಚರಣೆ,మెజారిటీ ఆపరేషన్
ಪ್ರಮುಖ,ప్రధాన కీ
ಪ್ರಮುಖ ಹಾಲೆ,మేజర్ లోబ్
ಪ್ರಮುಖ ರಾಜ್ಯ,ప్రధాన రాష్ట్రం
ಪ್ರಮುಖ ರಚನೆ,ప్రధాన నిర్మాణం
ಪ್ರಮುಖ ಕಾರ್ಯ,ప్రధాన పని
ಪ್ರಮುಖವಾದ ಒಟ್ಟು,ప్రధాన మొత్తం
ವಿರಾಮ ಮಾಡಿ  ಕಾರ್ಯಾಚರಣೆ,విరామం చేయండి  ఆపరేషన్
ಕಾರ್ಯನಿರತವಾಗಿದೆ,బిజీగా ఉండండి
ಮೇಕಪ್ ಸಮಯ,మేకప్ సమయం
ಅಸಮರ್ಪಕ ಕಾರ್ಯ  ವಾಡಿಕೆಯ,పనిచేయకపోవడం  దినచర్య
ನಿರ್ವಹಣೆ,నిర్వహణ
ನಿರ್ವಹಣೆ  ಮಾಹಿತಿ  ವ್ಯವಸ್ಥೆ,నిర్వహణ  సమాచారం  వ్యవస్థ
ನಿರ್ವಹಣೆ  ವಿಜ್ಞಾನ,నిర్వహణ  సైన్స్
ಒಂದು ಬಗೆಯ ರಾಶಿ  ಕೋಡಿಂಗ್,మాంచెస్టర్  కోడింగ్
ಕಡ್ಡಾಯ  ಕ್ರಿಪ್ಟಿನ  ಅಧಿವೇಶನ,తప్పనిసరి  క్రిప్టోగ్రాఫిక్  సెషన్
ಪ್ರಾಸುಹ,మానిఫోల్డింగ్
ಕೈಗತ್ತಿದ  ವೇರಿಯಬಲ್,మార్చబడింది  వేరియబుల్
ಕುಶಲಕರ್ಮಿಗಳ  ಸ ೦ ಗೀತ,మానిప్యులేటివ్  ఇండెక్సింగ్
ಮಾನವರ ಯಂತ್ರ  ವೇಷಭೂಷಣ,మ్యాన్-మెషిన్  అనుకరణ
ಕೈಪಿಡಿ ವಿಳಾಸ  ತಿರುಗಿಸು,మాన్యువల్ చిరునామా  స్విచ్
ಕೈಪಿಡಿ ವಿಶ್ಲೇಷಣೆ,మాన్యువల్ విశ్లేషణ
ಹಸ್ತಚಾಲಿತ ಉತ್ತರ,మాన్యువల్ సమాధానం
ಕೈಪಿಡಿ ಕರೆ,మాన్యువల్ కాలింగ్
ಕೈಪಿಡಿ ನಿಯಂತ್ರಣ,మాన్యువల్ నియంత్రణ
ಕೈಪಿಡಿ ಪ್ರವೇಶ,మాన్యువల్ ఎంట్రీ
ಕೈಪಿಡಿ ವಿನಿಮಯ,మాన్యువల్ ఎక్స్ఛేంజ్
ಕೈಪಿಡಿ ಕಾರ್ಯ,మాన్యువల్ ఫంక్షన్
ಕೈಪಿಡಿ ಇನ್ಪುಟ್,మాన్యువల్ ఇన్పుట్
ಕೈಪಿಡಿ,మాన్యువల్ ఆపరేషన్
ಕೈಪಿಡಿದ ಪದ  ಉತ್ಪಾದಕ,మాన్యువల్ పదం  జనరేటర్
ಅನೇಕರು  ಭಾಷೆ,చాలా వరకు  భాష
ಅನೇಕದಿಂದ ಒಂದಕ್ಕೆ  ಡಿಕೋಡರ್,చాలా వరకు  డీకోడర్
ನಕ್ಷೆ ವಿಧಾನ,మ్యాప్ పద్ధతి
ಮ್ಯಾಪ್ಡ್ ಬಫರ್,మ్యాప్డ్ బఫర్
ಮ್ಯಾಪಿಂಗ್ ದೋಷ,మ్యాపింగ్ లోపం
ಅಂಚು,మార్జిన్
ಅಂಚು-ಹೊಂದಾಣಿಕೆ  ಕ್ರಮ,మార్జిన్-సర్దుబాటు  మోడ్
ಅಂಚಿನ ಪರಿಶೀಲನೆ,ఉపాంత తనిఖీ
ಸ್ವಲ್ಪ ದೋಷ,ఉపాంత లోపం
ಸಮಗ್ರ ಪರೀಕ್ಷೆ,ఉపాంత పరీక్ష
ಅಂಚು ನಿಯಂತ್ರಣ,మార్జిన్ నియంత్రణ
ಅಂಚು ಪಂಚ್  ಚೀಟಿ,మార్జిన్ పంచ్  కార్డు
ಗುರುತು,మార్క్
ಗುರುತು ಪತ್ತೆಹಚ್ಚುವುದು,మార్క్ డిటెక్షన్
ಗುರುತು,మార్కర్
ಗುರುತು ಹೋಲ್ಡ್,మార్క్ హోల్డ్
ಗುರುತು,మార్కింగ్
ಪಕ್ಷಪಾತವನ್ನು ಗುರುತಿಸುವುದು,మార్కింగ్ బయాస్
ಅಂತ್ಯ  ಅಸ್ಪಷ್ಟತೆ,మార్కింగ్-ఎండ్  వక్రీకరణ
ಗುರುತಿಸುವ ತರಂಗ,మార్కింగ్ వేవ్
ಹೊಂದಾಣಿಕೆ,మార్క్ మ్యాచింగ్
ಮಂಕಾದ ಸರಪಳಿ,మార్కోవ్ గొలుసు
ಮಾರ್ಕೊವ್ ಮೂಲ,మార్కోవ్ మూలం
ಮಾರ್ಕ್ ಓದುವಿಕೆ,మార్క్ రీడింగ్
ಅಂಕದ ಸ್ಕ್ಯಾನಿಂಗ್,మార్క్ స్కానింగ్
ಗುರುತು,మార్క్ సెన్స్
ಗುರುತು ಸಂವೇದನೆ  ಕಾಲಮ್,మార్క్ సెన్సింగ్  కాలమ్
ಸೆನ್ಸಿಂಗ್ ಸಾಲನ್ನು ಗುರುತಿಸಿ,మార్క్ సెన్సింగ్ రో
ಮುಸುಕು  ಪಾತ್ರ,మార్క్-స్పేస్  పాత్ర
ಬಾಹ್ಯಾಕಾಶಕ್ಕೆ ಗುರುತಿಸಿ  ಗುಣಕ,స్థలానికి గుర్తించండి  గుణకం
ಬಾಹ್ಯಾಕಾಶಕ್ಕೆ ಗುರುತಿಸಿ  ಅನುಪಾತ,స్థలానికి గుర్తించండి  నిష్పత్తి
ಬಾಹ್ಯಾಕಾಶಕ್ಕೆ ಗುರುತಿಸಿ  ಪರಿವರ್ತನೆ,స్థలానికి గుర్తించండి  పరివర్తన
ಕಸಕ,మాజర్
ಮುಖವಾಡ,ముసుగు
ಮರೆಮಾಚುವ,ముసుగు అంతరాయం
ಮುಖವಾಡ ಬಿಟ್,మాస్క్ బిట్
ಮುಖವಾಡದ ರಾಮ್,మాస్క్డ్ రోమ్
ಮುಖವಾಡ ಹೊಂದಾಣಿಕೆ,మాస్క్ మ్యాచింగ్
ಮುಖವಾಡ  ಪ್ರೊಕ್ಯಾಮಲ್ ಮಾಡಬಹುದಾದ  ಸಾಧನ,ముసుగు  ప్రోగ్రామబుల్  పరికరం
ಮುಖವಾಡ ನೋಂದಣಿ,మాస్క్ రిజిస్టర్
ಪಳಗಿಸುವ,మసాజ్
ರಾಶಿ ದತ್ತ,మాస్ డేటా
ರಾಶಿ ಸ್ಮರಣೆ,మాస్ మెమరీ
ಸಾಮೂಹಿಕ ಸಂಗ್ರಹ,సమూహ నిక్షేపన
ಸಾಮೂಹಿಕ ಸಂಗ್ರಹ  ಸಾಧನ,సమూహ నిక్షేపన  పరికరం
ಸಾಮೂಹಿಕ ಸಂಗ್ರಹ ಫೈಲ್  ಭಾಗ,మాస్ స్టోరేజ్ ఫైల్  విభాగం
ಸಾಮೂಹಿಕ ಸಂಗ್ರಹಣೆ  ರೇಖೆ,సామూహిక నిల్వ  లైన్
ಯಜಮಾನ,మాస్టర్
ಯಜಮಾನ,మాస్టర్ కార్డ్
ಮಾಸ್ಟರ್ ಗಡಿಯಾರ,మాస్టర్ క్లాక్
ಮಾಸ್ಟರ್ ಗಡಿಯಾರ  ಆವರ್ತನ,మాస్టర్ క్లాక్  తరచుదనం
ಮಾಸ್ಟರ್ ಕನ್ಸೋಲ್,మాస్టర్ కన్సోల్
ಮಾಸ್ಟರ್ -ನಿಯಂತ್ರಣ  ಅಡಚಣೆ,మాస్టర్ కంట్రోల్  అంతరాయం
ಕರಕುಶಲ ದತ್ತಾಂಶ,మాస్టర్ డేటా
ಮಾಸ್ಟರ್ ಫೈಲ್,మాస్టర్ ఫైల్
ಮಾಸ್ಟರ್ ಫೈಲ್  ದಾಸ್ತಾನು,మాస్టర్ ఫైల్  జాబితా
ಮಾಸ್ಟರ್ ಫೈಲ್ ನವೀಕರಣ,మాస్టర్ ఫైల్ నవీకరణ
ಮಾಸ್ಟರ್ ಆವರ್ತನ ಜನರೇಟರ್,మాస్టర్ ఫ్రీక్వెన్సీ జనరేటర్
ಒಬ್ಬ ಮಾಪಕ,మాస్టర్ గ్రూప్
ಮಾಸ್ಟರ್ ಸೂಚನೆ  ಟೇಪೆ,మాస్టర్ ఇన్స్ట్రక్షన్  టేప్
ಮಾಸ್ಟರ್ ಲೈಬ್ರರಿ ಟೇಪ್,మాస్టర్ లైబ్రరీ టేప్
ಮಾಸ್ಟರ್ ವಿಧಾನ,మాస్టర్ మోడ్
ಸ್ನಾತಕೋತ್ತರ ಸಂಸ್ಕಾರಕ,మాస్టర్ ప్రాసెసర్
ಮಾಸ್ಟರ್ ಪ್ರೋಗ್ರಾಂ,మాస్టర్ ప్రోగ్రామ్
ಮಾಸ್ಟರ್ ಕಾರ್ಯಕ್ರಮ  ಕಲೆ,మాస్టర్ ప్రోగ్రామ్  ఫైల్
ಮಾಸ್ಟರ್ಸ್,మాస్టర్ రికార్డ్
ಸ್ನಾತಕೋತ್ತರ,మాస్టర్ షెడ్యూలర్
ಮಾಸ್ಟರ್/ಗುಲಾಮ  ಸಾಧನ,పెద్ద ఖైది  పరికరం
ಮಾಸ್ಟರ್/ಗುಲಾಮ  ಫ್ಲಿಪ್ ಫ್ಲಾಪ್,పెద్ద ఖైది  ఫ్లిప్-ఫ్లాప్
ಮಾಸ್ಟರ್/ಗುಲಾಮ  ಬೃಹತ್‌ಗ್ರಾಮಿಂಗ್,పెద్ద ఖైది  మల్టీప్రోగ్రామింగ్
ಮಾಸ್ಟರ್/ಗುಲಾಮ  ವ್ಯವಸ್ಥೆ,పెద్ద ఖైది  వ్యవస్థ
ಯಜಮಾನ -ನಿಲ್ದಾಣ,మాస్టర్ స్టేషన్
ಮಾಸ್ಟರ್ ಟೇಪ್,మాస్టర్ టేప్
ಮಾಸ್ಟರ್ ಟರ್ಮಿನಲ್,మాస్టర్ టెర్మినల్
ಪಂದ್ಯ,మ్యాచ్
ಗಣಿತದ  ಪರಿಶೀಲನೆ,గణిత  తనిఖీ
ಗಣಿತದ  ಕಾರ್ಯ,గణిత  ఫంక్షన్
ಗಣಿತದ  ಪ್ರವೇಶ,గణిత  ఇండక్షన్
ಗಣಿತದ ತರ್ಕ,గణిత తర్కం
ಗಣಿತದ  ಮಾದರಿ,గణిత  మోడల్
ಗಣಿತದ  ವೇಷಭೂಷಣ,గణిత  అనుకరణ
ಕುಶಲತೆ,మాతృక
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ರೂನ್,మాతృక ప్రమాణం
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಮುದ್ರಕ,మ్యాట్రిక్స్ ప్రింటర్
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಸಂಗ್ರಹ,మ్యాట్రిక్స్ స్టోరేజ్
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಮೇಜಿನ,మ్యాట్రిక్స్ టేబుల్
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ನವೀಕರಣ  ವಿಧಾನ,మ్యాట్రిక్స్ అప్‌డేట్  విధానం
ಗರಿಷ್ಠ ಕಂಪ್ಯೂಟರ್,మాక్సి కంప్యూటర్
ಗರಿಷ್ಠ ಉದ್ದ  ಅನುಕ್ರಮ,గరిష్ట పొడవు  సీక్వెన్స్
ಗರಿಷ್ಠ  ನಿರ್ವಹಣೆ  ಆವರ್ತನ,గరిష్టంగా  ఆపరేటింగ్  తరచుదనం
ಗರಿಷ್ಠ  (= ಪ್ರಮಾಣಿತ ಮೊತ್ತ  ಅವಧಿ),మాక్స్టర్మ్  (= ప్రామాణిక మొత్తం  పదం)
ಸರಾಸರಿ ಎಂಟ್ರೊಪಿ,మీన్ ఎంట్రోపీ
ಸರಾಸರಿ ಮಾಹಿತಿ  ಕಲೆ,సగటు సమాచారం  విషయము
ಸರಾಸರಿ ದುರಸ್ತಿ ಸಮಯ,రిపేర్ సమయం సగటు
ಅಂದರೆ/ಕೊನೆಗೊಳ್ಳುತ್ತದೆ  ವಿಶ್ಲೇಷಣೆ,మార్గాలు/చివరలు  విశ్లేషణ
ಅದೇ ಸಮಯದಲ್ಲಿ  ವೈಫಲ್ಯಗಳ ನಡುವೆ,సగటు సమయం  వైఫల్యాల మధ్య
ಗೆ ಸರಾಸರಿ ಸಮಯ  ವಿಫಲತೆ,సగటు సమయం  వైఫల్యం
ಗೆ ಸರಾಸರಿ ಸಮಯ  ಸರಿ,సగటు సమయం  మరమ్మత్తు
ಅಳತೆ ಸೇವೆಗಳು,కొలిచిన సేవలు
ಅಳತೆ  ಮಾಹಿತಿ,యొక్క కొలత  సమాచారం
ಅಳತೆ  ಸ್ಥಳ,యొక్క కొలత  స్థానం
ನ ಕ್ರಮಗಳು  ಬದಲಾವಣೆ,యొక్క కొలతలు  వైవిధ్యం
ಯಂತ್ರದ  ಕ್ಯಾಲ್ಕುಲೇಟರ್,యాంత్రిక  కాలిక్యులేటర్
ಯಂತ್ರದ  ನಿಘಂಟು,యాంత్రిక  నిఘంటువు
ಯಂತ್ರದ  ಭಾಷಾಂತರ,యాంత్రిక  అనువాదం
ಯಂತ್ರದ  ಪರಿಶೀಲನಕಾರ,యాంత్రిక  వెరిఫైయర్
ಮಾಧ್ಯಮ ಚಾಲನೆ ಆರಾಧಕ,మీడియా డ్రైవ్ సెలెక్టర్
ಮಾಧ್ಯಮ ನಿವಾಸಿ  ಸಾಫ್ಟ್ವೇರ್,మీడియా నివాసి  సాఫ్ట్‌వేర్
ಮಧ್ಯಮ -ಪ್ರಮಾಣ  ಏಕೀಕರಣ,మధ్యస్థ స్థాయి  అనుసంధానం
ಮಧ್ಯಮ ವೇಗ,మధ్యస్థ వేగం
ಮಧ್ಯಮ ಅವಧ  ಸಂಗ್ರಹಣೆ ಸಾಧನ,మధ్యస్థ పదం  నిల్వ పరికరం
ಆಪರೇಟರ್ ಅನ್ನು ಭೇಟಿ ಮಾಡಿ,ఆపరేటర్‌ను కలవండి
ಬಗತನದ,మెగాబైట్
ಮೆಗಾಸೈಕಲ್,మెగాసైకిల్
ಪೊರೆ  ಕೀಲಿ ಹಲಗೆ  (= ಟಚ್ ಕೀ  ಬೋರ್ಡ್),పొర  కీబోర్డ్  (= టచ్ కీ  బోర్డు)
ಮೆಮೋ ಪೋಸ್ಟ್,మెమో పోస్టింగ్
ನೆನಪು,మెమరీ
ಮೆಮೊರಿ ವಿಳಾಸ  ನೋಂದಣಿ,మెమరీ చిరునామా  రిజిస్టర్
ಸ್ಮರಣೆ ಹಂಚಿಕೆ,మెమరీ కేటాయింపు
ಮೆಮೊರಿ ಅನೆಕ್ಸ್,మెమరీ అనెక్స్
ಸ್ಮರಣೆ ರಚನೆ,మెమరీ శ్రేణి
ಸ್ಮರಣೆಯ ದಂಡ,మెమరీ బ్యాంక్
ಮೆಮೊರಿ ಬಫರ್  ನೋಂದಣಿ,మెమరీ బఫర్  రిజిస్టర్
ಸ್ಮರಣಾ ಬಸ್,మెమరీ బస్సు
ಸ್ಮರಣೆಯ ಸಾಮರ್ಥ್ಯ,మెమరీ సామర్థ్యం
ಸ್ಮರಣ ಕೋಶ,మెమరీ సెల్
ಸ್ಮರಣ ಪಾತ್ರ  ಸ್ವರೂಪ,మెమరీ పాత్ర  ఫార్మాట్
ನೆನಪು  ಸಂಕುಚಿತಗೊಳಿಸುವಿಕೆ,మెమరీ  సంపీడనం
ಮೆಮೊರಿ ಕೋರ್,మెమరీ కోర్
ಮೆಮೊರಿ ಸೈಕಲ್ ಸಮಯ,మెమరీ సైకిల్ సమయం
ನೆನಪು ಡೇಟಾ  ನೋಂದಣಿ,మెమరీ డేటా  రిజిస్టర్
ಮೆಮೊರಿ ನಿಷ್ಕ್ರಿಯಗೊಳಿಸಿ  ಸಂಕೇತ,మెమరీ డిసేబుల్  సిగ్నల్
ಮೆಮೊರಿ ಸಕ್ರಿಯಗೊಳಿಸಿ  ಸಂಕೇತ,మెమరీ ఎనేబుల్  సిగ్నల్
ಸ್ಮರಣೆ ವಿನಿಮಯ,మెమరీ ఎక్స్ఛేంజ్
ಮೆಮೊರಿ ಭರ್ತಿ,మెమరీ ఫిల్
ಸ್ಮರಣೆಯ ಸಿಬ್ಬಂದಿ,మెమరీ గార్డ్
ಸ್ಮರಣಾ ಶ್ರೇಣಿ,మెమరీ సోపానక్రమం
