Bengali,Malayalam
"1.মাইক্রোকোড,2.মাইক্রোকোড","1.മൈക്രോകോഡ്, 2.മൈക്രോകോഡ്"
মাইক্রোকম্পিউটার,മൈക്രോകമ്പ്യൂട്ടർ
মাইক্রো কন্ট্রোলার,മൈക്രോ കൺട്രോളർ
মাইক্রো চক্র,മൈക്രോ സൈക്കിൾ
মাইক্রোইলেক্ট্রনিক মেকানিক্যাল মেকানিজম (MEMS),മൈക്രോഇലക്‌ട്രോണിക് മെക്കാനിക്കൽ മെക്കാനിസങ്ങൾ (MEMS)
মাইক্রো ইলেকট্রনিক্স,മൈക്രോ ഇലക്ട്രോണിക്സ്
মাইক্রো মিনিয়েচারাইজেশন,മൈക്രോ മിനിയേച്ചറൈസേഷൻ
মাইক্রো অর্ডার,മൈക്രോ ഓർഡർ
"1.মাইক্রো, 2.মেনফ্রেম লিঙ্ক","1.മൈക്രോ, 2.മെയിൻഫ്രെയിം ലിങ്ക്"
মাইক্রো চিপ,മൈക്രോ ചിപ്പ്
মাইক্রো কোবল,മൈക്രോ കോബോൾ
মাইক্রো কোড,മൈക്രോ കോഡ്
"1.মাইক্রোফাইল, 2.মাইক্রোফিশ, 3.মাইক্রোফাইল৷","1.മൈക്രോഫിൽ, 2.മൈക്രോഫിഷ്, 3.മൈക്രോഫിൽ"
মাইক্রো ফ্লপি,മൈക്രോ ഫ്ലോപ്പി
মাইক্রোফর্ম রিডিং ডিভাইস,മൈക്രോഫോം വായന ഉപകരണം
মাইক্রো ফ্রেম,മൈക്രോ ഫ്രെയിം
মাইক্রোগ্রাফিক্স,മൈക്രോഗ്രാഫിക്സ്
মাইক্রোফোন,മൈക്രോഫോൺ
মাইক্রোফটোগ্রাফ,മൈക്രോഫോട്ടോഗ്രാഫ്
"1.মাইক্রোপ্রসেসিং ইউনিট, 2.মাইক্রোপ্রসেসিং ইউনিট","1.മൈക്രോപ്രോസസിംഗ് യൂണിറ്റ്, 2.മൈക്രോപ്രോസസിംഗ് യൂണിറ്റ്"
মাইক্রোপ্রসেসর,മൈക്രോപ്രൊസസർ
মাইক্রোপ্রসেসর চিপ,മൈക്രോപ്രൊസസർ ചിപ്പ്
মাইক্রোপ্রসেসর ইন্টারপ্রেটার,മൈക്രോപ്രൊസസർ ഇന്റർപ്രെറ്റർ
মাইক্রো প্রসেসর ইউনিট (MPU),മൈക്രോ പ്രോസസർ യൂണിറ്റ് (എംപിയു)
"1. মাইক্রোপ্রোগ্রাম, 2. মাইক্রো প্রোগ্রাম","1. മൈക്രോ പ്രോഗ്രാം, 2. മൈക്രോ പ്രോഗ്രാം"
মাইক্রো ক্রম,മൈക്രോ സീക്വൻസ്
মাইক্রোসফট,മൈക്രോസോഫ്റ്റ്
মাইক্রোসফট উইন্ডোজ,മൈക്രോസോഫ്റ്റ് വിൻഡോസ്
মাইক্রো তরঙ্গ,മൈക്രോ വേവ്
মাইক্রো ওয়েভ লিঙ্ক,മൈക്രോ വേവ് ലിങ്ക്
মাইক্রোওয়েভ ট্রান্সমিশন,മൈക്രോവേവ് ട്രാൻസ്മിഷൻ
মধ্যম ব্যবস্থাপনা,മധ്യ മാനേജ്മെന്റ്
"1.মিডলওয়্যার, 2. মধ্যম জিনিসপত্র","1.മിഡിൽവെയർ, 2. മിഡിൽ വെയർ"
মিডি কম্পিউটার,മിഡി കമ്പ്യൂട്ടർ
কেন্দ্রীয় বিন্দু,കേന്ദ്ര പോയിന്റ്
মধ্যমা,ഇടത്തരം
মাইগ্রেশন রুট,മൈഗ്രേഷൻ റൂട്ട്
প্রতি সেকেন্ডে মিলিয়ন নির্দেশনা (MIPS),സെക്കൻഡിൽ ദശലക്ഷം നിർദ്ദേശങ്ങൾ (MIPS)
মিনি কম্পিউটার,മിനി കമ്പ്യൂട്ടർ
ছোট ডিস্কেট,ചെറിയ ഡിസ്കെറ്റ്
"1.ছোট কোলন, 2.Little Asht","1.ചെറിയ കോളൻ, 2.ലിറ്റിൽ ആഷ്"
সর্বনিম্ন পণ্য,കുറഞ്ഞ ഉൽപ്പന്നം
বিক্ষিপ্ত গাছ,വിരളമായ വൃക്ഷം
"1.মিনিম্যাক্স অ্যালগরিদম, 2.অ্যালগরিদম৷","1.മിനിമാക്സ് അൽഗോരിതം, 2. അൽഗോരിതം"
ক্ষুদ্রকরণ প্রক্রিয়া,മിനിയേച്ചറൈസേഷൻ പ്രക്രിയ
সর্বনিম্ন খরচ এক্সটেনশন গাছ,ഏറ്റവും ചെലവു കുറഞ്ഞ വിപുലീകരണ മരം
"1.লো লেটেন্সি এনকোডিং, 2.লো লেটেন্সি কোডিং৷","1.ലോ ലേറ്റൻസി എൻകോഡിംഗ്, 2. ലോ ലേറ്റൻസി കോഡിംഗ്"
সংক্ষিপ্ত ডিভাইস,ചെറിയ ഉപകരണം
"1. গুণ, 2. গুণ, 3. গুণের পদ","1. ഗുണനം, 2. ഗുണനം, 3. ഗുണന പദം"
ক্রেডিট কার্ড,ക്രെഡിറ്റ് കാർഡ്
ক্রেডিট কার্ড,ക്രെഡിറ്റ് കാർഡ്
ক্রেডিট এলাকা,ക്രെഡിറ്റ് ഏരിയ
মিররড ডিস্ক,മിറർ ചെയ്ത ഡിസ്ക്
"1. মিরর স্পট, 2. ফটোকপি, 3. মিরর কপি","1. മിറർ സ്പോട്ട്, 2. ഫോട്ടോകോപ്പി, 3. മിറർ കോപ്പി"
মিশ্র রেডিক্স স্বরলিপি,മിക്സഡ് റാഡിക്സ് നൊട്ടേഷൻ
মিক্সার,മിക്സർ
স্মৃতিসংক্রান্ত,ഓർമ്മപ്പെടുത്തൽ
স্মৃতির ঠিকানা,സ്മരണിക വിലാസം
স্মরণীয়,അവിസ്മരണീയമായ
"1.মোবাইল, 2.চলবে","1.മൊബൈൽ, 2.ചലിക്കുന്ന"
"1. মোবাইল কম্পিউটিং, 2. মোবাইল কম্পিউটিং","1. മൊബൈൽ കമ്പ്യൂട്ടിംഗ്, 2. മൊബൈൽ കമ്പ്യൂട്ടിംഗ്"
"1.মডেল, 2.মডেল","1.മാതൃക, 2.മാതൃക"
মডেলহীন সম্পাদক,മാതൃകയില്ലാത്ത എഡിറ്റർ
"1. মডেলিং, 2. মডেলিং","1. മോഡലിംഗ്, 2. മോഡലിംഗ്"
মডেম,മോഡം
"1. সরল গড়, 2. স্বাভাবিক, 3. গড়","1.ലളിതമായ ശരാശരി, 2.സാധാരണ, 3.അർത്ഥം"
বিমানন্দন,വിമന്ദൻ
মডারেটর,മോഡറേറ്റർ
পরিবর্তিত নির্দেশ,പരിഷ്കരിച്ച നിർദ്ദേശം
সংশোধক,മോഡിഫയർ
সংশোধক বিট,മോഡിഫയർ ബിറ്റ്
পরিবর্তন,പരിഷ്ക്കരണം
মডুলার,മോഡുലാർ
"1.সততা, 2.মডুলারিটি","1. മോഡുലാരിറ്റി, 2. മോഡുലാരിറ്റി"
মড্যুলেশন,മോഡുലേഷൻ
মডিউল,മൊഡ്യൂൾ
মডুলার গঠন,മോഡുലാർ ഘടന
মনিটর,മോണിറ്റർ
"1.মনিটর প্রোগ্রাম, 2.মনিটর প্রোগ্রাম","1. മോണിറ്റർ പ്രോഗ്രാം, 2. മോണിറ്റർ പ്രോഗ്രാം"
একরঙা প্রদর্শন,മോണോക്രോമാറ്റിക് ഡിസ്പ്ലേ
মনোলিথিক ইন্টিগ্রেটেড সার্কিট,മോണോലിത്തിക്ക് ഇന്റഗ്രേറ്റഡ് സർക്യൂട്ട്
মনোলিথিক প্রযুক্তি,മോണോലിത്തിക്ക് സാങ്കേതികവിദ്യ
একক স্থান ফন্ট,ഒറ്റ സ്പേസ് ഫോണ്ട്
একটি অবস্থানগত,ഒരു സ്ഥാനം
একঘেয়েমি,ഏകതാനത
"1. আকৃতি, 2. ফর্ম","1. ആകൃതി, 2. രൂപം"
ফর্ম,രൂപം
আকৃতি,ആകൃതി
"1. বন্ধক, 2. বন্ধক, বন্ধক","1. മോർട്ട്ഗേജ്, 2. മോർട്ട്ഗേജ്, മോർട്ട്ഗേജ്"
MOSFET (MOSFET),MOSFET (MOSFET)
"1. সর্বোচ্চ দুই সংখ্যা, 2. সর্বোচ্চ বিট","1. ഏറ്റവും ഉയർന്ന രണ്ട് അക്കങ്ങൾ, 2. ഏറ്റവും ഉയർന്ന ബിറ്റ്"
মাদার বোর্ড,മദർ ബോർഡ്
মা নিবন্ধন,അമ്മ രജിസ്റ്റർ
সিনেমা,സിനിമകൾ
ফিল্ম এক্সপার্ট গ্রুপ (MPEG),ഫിലിം എക്സ്പെർട്ട് ഗ്രൂപ്പ് (എംപിഇജി)
মাউন্ট,മൗണ്ട്
"1.মাউস, 2.মাউস","1.എലി, 2.എലി"
"1. অস্থাবর, 2. স্থানচ্যুতি","1.ചലിക്കുന്ന, 2. സ്ഥാനചലനം"
চলমান প্রতীক,ചലിക്കുന്ന ചിഹ്നം
MS-DOS,MS-DOS
এমএস-উইন্ডোজ,MS-Windows
একাধিক অভিযোজন,ഒന്നിലധികം ഓറിയന്റേഷൻ
মাল্টি প্রসেসর,മൾട്ടി പ്രൊസസർ
"1.মাল্টিপ্রোগ্রামিং, 2.মাল্টিপ্রোগ্রামিং","1.മൾട്ടിപ്രോഗ്രാമിംഗ്, 2.മൾട്ടിപ്രോഗ്രാമിംഗ്"
মাল্টিটাস্কিং,മൾട്ടിടാസ്കിംഗ്
বাহুবাস,ബഹുബസ്
