Kannada,Marathi
ಲಂಬ ಹಸಿಗರಶರ,अनुलंब मलचिंग
ಪಂಗಡ,व्हर्टिसॉल
ಕಾರ್ಯಸಾಧ್ಯತೆ (ಬೀಜ),व्यवहार्यता (बियाणे)
ದ್ರಾಕ್ಷಿ,द्राक्षांचा वेल
ವಿನರಿ,व्हिनेगर
ವೀರ್ ಜೀನ್,Vir जनुक
ಕನ್ಯೆಯ ಭೂಮಿ,व्हर्जिन लँड
ಕನ್ಯೆಯ ಮಣ್ಣು,व्हर्जिन माती
ವೈರತ್ವ,व्हायरलन्स
ವೈರಸ್,विषाणू
ವೈರಸ್ ಕೋಟ್ ಪ್ರೋಟೀನ್,व्हायरस कोट प्रोटीन
ವೈರಸ್ ಸೂಚಿಕೆ,व्हायरस अनुक्रमणिका
ಸ್ನಿಗ್ಧತೆ,विस्मयकारकता
ಗೋಚರ ವಿಕಿರಣ,दृश्यमान रेडिएशन
ಜೀವಸತ್ವಗಳು,जीवनसत्त्वे
ದ್ರಾಕ್ಷಾರಸ,वेटिकल्चर
ಜರಾಯುಜ,Viviparus
ಅನೂರ್ಜಿತ ಸ್ಥಳ,शून्य जागा
ಬಾಷ್ಪೀಕರಣ,अस्थिरता
ಸ್ವಯಂಸೇವಕ ಸಸ್ಯಗಳು,स्वयंसेवक वनस्पती
ವೆನಿಲಾ,व्हॅनिला
ಹೀರುವ ವ್ಯಕ್ತಿ,वेटिव्हर
ಪಶುವೈದ್ಯ ವೈದ್ಯ,पशुवैद्यकीय डॉक्टर
ವೈವಾಹಿಕ ವಿಜ್ಞಾನಿ,व्हायरलोलॉजिस्ट
ವೇತನ,वेतन
ಬೆಚ್ಚಗಿನ ರಕ್ತದ ಪ್ರಾಣಿ,उबदार रक्ताचा प्राणी
ತ್ಯಾಜ್ಯ ನಿರ್ವಹಣೆ,कचरा व्यवस्थापन
ಪಾಳುಭೂಮಿಗಳು,कचरा
ನೀರಿನ ಅಪ್ಲಿಕೇಶನ್ ದಕ್ಷತೆ,पाण्याचे अनुप्रयोग कार्यक्षमता
ನೀರಿನ ಅರ್ಜಿ ದರ,पाणी अर्ज दर
ನೀರಿನ ಸಮತೋಲನ,पाण्याचे शिल्लक
ನೀರಿನ ಸಂಕೋಚನ,पाणी कॉम्पॅक्शन
ಜಲ ಸಂರಕ್ಷಣೆ,पाणी संवर्धन
ನೀರಿನ ಬಳಕೆ,पाणी वापर
ನೀರಿನ ಸಾಗಣೆ ದಕ್ಷತೆ,पाणी वाहतुकीची कार्यक्षमता
ನೀರಿನ ಸಂಸ್ಕೃತಿ,पाणी संस्कृती
ನೀರಿನ ಕೊರತೆ,पाण्याची तूट
ನೀರಿನ ವಿತರಣಾ ದಕ್ಷತೆ,पाणी वितरण कार्यक्षमता
ನೀರಿನಲ್ಲಿ ಕರ್ತವ್ಯ,पाणी शुल्क
ನೀರಿನಲ್ಲಿ ಉಬ್ಬು,वॉटर फ्यूरो
ನೀರಿನ ದ್ವಾರ,पाण्याचे दरवाजे
ನೀರಿನ ಲಾಗಿಂಗ್,पाणी लॉगिंग
ನೀರು ನಿರ್ವಹಣೆ,पाणी व्यवस्थापन
ಬೆಳೆಗಳ ನೀರಿನ ಅವಶ್ಯಕತೆ,पिकांची पाण्याची आवश्यकता
ನೀರಿನ ಸ್ಯಾಚುರೇಶನ್ ಕೊರತೆ,पाण्याची संतृप्ति तूट
ನೀರಿನ ಮೇಜಿನ,पाण्याचे टेबल
ನೀರು ಬಳಕೆಯ ದಕ್ಷತೆ,पाण्याचा वापर कार्यक्षमता
ನೀರಿನ ಇಳುವರಿ,पाणी उत्पन्न
ನೀರು ಕೊಯ್ಲು,पाणी-कापणी
ಜಲಾನಯನ ಪ್ರದೇಶ,वॉटरशेड
ಜಲಾನಯನ ನಿರ್ವಹಣೆ,वॉटरशेड मॅनेजमेंट
ಜಲಾನಯನ ಚಿಕಿತ್ಸೆ,पाणलोट उपचार
ಜಲಾನಯನ ಆಧಾರಿತ ವ್ಯವಸ್ಥೆ,वॉटरशेड-आधारित प्रणाली
ಜಲಮಾರ್ಗ,जलमार्ग
ತರಂಗ,वेव्ह-लांबी
ಮೇಣ,मेणिंग
ವಾತಾವರಣ,हवामान
ಹವಾಮಾನ,हवामान
ಕಳೆ,तण
ಕಳೆ ನಿಯಂತ್ರಣ,तण नियंत्रण
ಕಳೆ ನಿಯಂತ್ರಣ ದಕ್ಷತೆ,तण नियंत्रण कार्यक्षमता
ಕಳೆ ನಿರ್ಮೂಲನೆ,तण निर्मूलन
ಕಳೆ ಸೂಚಿಕೆ,वीड इंडेक्स
ಪಾಶ್ಚಾತ್ಯ,वेस्टर्न ब्लॉटिंग
ಕಳೆ ವರ್ಣಪಟಲ,तण स्पेक्ट्रम
ಕಳೆ ತೆಗೆಯುವುದು,वीडिंग
ಆರ್ದ್ರ ಬಲ್ಬ್ ಖಿನ್ನತೆ,ओले-बल्ब नैराश्य
ಆರ್ದ್ರ ಬಲ್ಬ್ ತಾಪಮಾನ,ओले-बल्ब तापमान
ಒದ್ದೆಯ ಬಲ್ಬ್ ಥರ್ಮಾಮೀಟರ್,ओले-बल्ब थर्मामीटर
ಗದ್ದೆ,वेटलँड
ಒದ್ದೆ ನೆಟ್ಟ,ओले लागवड
ಆರ್ದ್ರ,ओला ऋतू
ಒದ್ದೆಯ ಬಿತ್ತನೆ,ओले बियाणे
ತೇವದ ವರ್ಷ,ओले वर्ष
ಒದ್ದೆ ಮಾಡಬಹುದಾದ ಪುಡಿ,वेटेबल पावडर
ತೇವಗೊಳಿಸುವ ದಳ್ಳಿಕೆ,ओले एजंट
ಸುಂಟರಗರ,वावटळ सायक्रोमीटर
ಬಿಳಿ ಕ್ರಾಂತಿ,पांढरा क्रांती
ಸಂಪೂರ್ಣ ಕೃಷಿ ವಿಶ್ಲೇಷಣೆ,संपूर्ण शेती विश्लेषण
ಸಂಪೂರ್ಣ ಕೃಷಿ ವಿಧಾನ,संपूर्ण शेती दृष्टीकोन
ವ್ಯಾಪಕ ಹೊಂದಾಣಿಕೆ,व्यापक अनुकूलता
ವಿಲ್ಟಿಂಗ್ ಬಿಂದು,विल्टिंग पॉईंट
ವಾಯುದಾಳಿ,वारा ब्रेक
ಪವನಶಕ್ತಿ,पवन ऊर्जा
ಮಾರುತ,वारा इरोशन
ಗಾಳಿ ಉತ್ಪಾದನೆ,वारा निर्मिती
ಗಾಳಿ ಗಿರಣಿ,पवन मिल
ವಾಯು ಶಕ್ತಿ,पवन उर्जा
ಗಾಳಿಯ ವೇಗ,वारा वेग
ವಿಂಡ್ ಸ್ಟ್ರಿಪ್ ಕ್ರಾಪಿಂಗ್,वारा पट्टी पीक
ಗಾಳಿಯ ವೇಗ,वारा वेग
ಗಾಳಿ,वारा
ಗಾಳಿಗಲ್ಲು,विंडो
ಗಾಳಿಗಲ್ಲು,विंडरो
ಗಾಳಿ,वारा-वेन
ನಲಿದಾರ,वि
ಗೆಲುವು,Winnowing
ನಡುಗುವ ಕಲ್ಪನೆ,WOBBLE Hypothesis
ಗರ್ಭ,गर्भ
ಮರದ ಬೂದಿ,लाकूड राख
ಮರದ ಅನಿಲ,लाकूड गॅस
ಕೆಲಸ,काम
ಆಕ್ರೋಡು,अक्रोड
ಜಲಸ ೦ ದೆ,वॉटर क्रेस
ನೀರಿನ ಹಯಸಿಂತ್,वॉटर हायसिंथ
ಜಲಮೂಲ,पाणी खरबूज
ನೀರಿನ ಪುದೀನ,पाण्याचे पुदीना
ಅಳುವುದು ವಿಲೋ,रडत विलो
ಪಶ್ಚಿಮ ಭಾರತೀಯ ಮಹೋಗಾನಿ,वेस्ट इंडियन महोगनी
ಗೋಧಿ,गहू
ಬಿಳಿಯ ಕ್ಲೋವರ್,पांढरा क्लोव्हर
ಬಿಳಿ ಮುಲ್ಬೆರಿ,पांढरा मलबेरी
ಬಿಳಿ ಪೋಪಿನೆಕ್,पांढरा पोपिनेक
ಬಿಳಿ ವಿಲೋ,पांढरा विलो
ಕಾಡು ಮಾರ್ಜೊರಿಮ್,वन्य मार्जोरिम
ಕಾಡು ಓಟ್,वन्य ओट
ರೆಕ್ಕೆಯ ಹುರುಳಿ,पंख असलेले बीन
ಚಳಿಗಾಲದ ಸ್ಕ್ವ್ಯಾಷ್,हिवाळ्यातील स्क्वॅश
ವಿಥಾನಿಯಾ,WINAANIA
"ವುಡ್ ಸೊರೆಲ್, ಆಕ್ಸಲಿಸ್","लाकूड सॉरेल, ऑक्सॅलिस"
ಕಣಜ,कचरा
ನೇಕಾರ ಪಕ್ಷಿ,विणकर पक्षी
ಜೀರುಂಡೆ,भुंगा
ಬಿಳಿ ಗ್ರಪ್,पांढरा ग्रुप
ಉಣ್ಣೆಯ ಉಂಪಡಿ,वूली ph फिड
ಕನ್ನಾಲೆ,Xanthinuera
ಕನ್ನಡಕ,झेंथोफिल
ಎಕ್ಸ್ ಕ್ರೋಮೋಸೋಮ್,एक्स-क्रोमोसोम
ಕನ್ನಾಲೆ,झेनिया
ಜೆರೋಡರ್ಮ ಪಿಗ್ಮೆಂಟೋಸೊಸಮ್,झेरोडर्मा पिग्मेन्टोसम
ಶುಷ್ಕ ಸಸ್ಯ,झेरोफाइट
ಶುಷ್ಕಟುದ್ದೆ,झेरोफाइटिझम
ಕ್ಷ-ರೇ ವಿವರ್ತನೆ,एक्स-रे विवर्तन
ಪತಂಗ,Xylem
Xಣಕ,Xylofeyte
ವೈ ಹಂದರದ,Y 'ट्रेलिस
ವೈ-ಕ್ರೋಮೋಸೋಮ್,वाय-क्रोमोसोम
ಯೀಸ್ಟ್,यीस्ट
ಯೀಸ್ಟ್ ಸಾರ,यीस्ट अर्क
ಹಳದಿ ಕ್ರಾಂತಿ,पिवळी क्रांती
ಹಳದಿ ಬಣ್ಣ,पिवळसर
ಇಳುವರಿ ಘಟಕ,उत्पन्न घटक
ಇಳುವರಿ ಮೇಲ್ವಿಚಾರಣೆ,उत्पन्न देखरेख
ಇಳುವರಿ ಸಂಭಾವ್ಯ,उत्पादन क्षमता
ಇಳುವರಿ ಸ್ಥಿರತೆ,उत्पन्न स्थिरता
ಹಳದಿ ಲೋಳೆ,अंड्यातील पिवळ बलक
ಹಳದಿ ಬೆರ್ರಿಡ್ ನೈಟ್ಶೇಡ್,पिवळ्या बेरीड नाईटशेड
ಹಳದಿ ಮೈರೋಬಾಲನ್,पिवळा मायरोबालन
ಜೈಡ್,झेड
Z ಡ್-ಕ್ರೋಮೋಸೋಮ್,झेड-क्रोमोसोम
ZDna,झेड-डीएनए
ಗದ್ದಲ,झीटीन
ಶೂನ್ಯ ಶಕ್ತಿ ತಂಪಾದ ಕೋಣೆ,शून्य एनर्जी कूल चेंबर
ಶೂನ್ಯ ಬೇಸಾಯ,शून्य नांगरलेली जमीन
ಶೂನ್ಯ ಸಹಿಷ್ಣುತೆ,शून्य सहिष्णुता
ಸತುವಿನ ಕೊರತೆ,झिंकची कमतरता
ಸತು ಬೆರಳಿನ ಪ್ರೋಟೀನ್,झिंक बोट प्रोटीन
ಸತತ ಯೂರಿಯಾ,झिंडेटेड युरिया
Zೋನಾ ಪೆಲ್ಲುಸಿಡ,झोना पेलुसिडा
ಪ್ರಾಣಿಸು,प्राणिसंग्रहालय
ಕಸಕಲೆ,झुप्लांक्टन
ಪಾಕಶಯು,झिगोटे
Y ೈಗೋಟಿಕ್ ಮಾರಣಾಂತಿಕ ಜೀನ್,झिगोटिक प्राणघातक जनुक
ಜಾಥೋಫೈಲಂ,झॅन्थोफिलियम
ಪ್ರಾಣಿ ವಿಜ್ಞಾನಿ,प्राणीशास्त्रज्ञ
