Assamese,Kannada
লগাৰিদমিক ডিফাৰেন্সিয়েল,ಲಾಗರಿಥಮಿಕ್ ಡಿಫರೆನ್ಷಿಯಲ್
"লগাৰিদমিক ফলন, লগাৰিদমিক ফলন","ಲಾಗರಿಥಮಿಕ್ ಫಂಕ್ಷನ್, ಲಾಗರಿಥಮಿಕ್ ಫಂಕ್ಷನ್"
"লগাৰিদমিক গড়, জ্যামিতিক গড়","ಲಾಗರಿಥಮಿಕ್ ಸರಾಸರಿ, ಜ್ಯಾಮಿತೀಯ ಸರಾಸರಿ"
লগাৰিদমিক স্বাভাৱিক বিতৰণ,ಲಾಗರಿಥಮಿಕ್ ಸಾಮಾನ್ಯ ವಿತರಣೆ
লগাৰিদমিক সম্পৰ্ক,ಲಾಗರಿಥಮಿಕ್ ಸಂಬಂಧ
লগাৰিদমিক স্কেল,ಲಾಗರಿಥಮಿಕ್ ಸ್ಕೇಲ್
"লগাৰিদম শৃংখলা, লগাৰিদম শৃংখলা","ಲಾಗರಿಥಮ್ ಸರಣಿ, ಲಾಗರಿಥಮಿಕ್ ಸರಣಿ"
"লগাৰিদমিক সৰ্পিল, লগাৰিদমিক সৰ্পিল","ಲಾಗರಿಥಮಿಕ್ ಸುರುಳಿ, ಲಾಗರಿಥಮಿಕ್ ಸುರುಳಿ"
"লগাৰিদম টেবুল, লগাৰিদমিক টেবুল","ಲಾಗರಿಥಮ್ ಟೇಬಲ್, ಲಾಗರಿಥಮಿಕ್ ಟೇಬಲ್"
"লগাৰিদম, লগাৰিদম","ಲಾಗರಿಥಮ್, ಲಾಗರಿಥಮ್"
তর্ক শাস্ত্র,ತರ್ಕಶಾಸ್ತ್ರ
যুক্তিগতভাৱে সমতুল্য,ತಾರ್ಕಿಕವಾಗಿ ಸಮಾನ
"বৃদ্ধিৰ বক্ৰ, পাৰ্ল-ৰিড বক্ৰ","ಗ್ರೋತ್ ಕರ್ವ್, ಪರ್ಲ್-ರೀಡ್ ಕರ್ವ್"
"log স্বাভাৱিক বিতৰণ, log স্বাভাৱিক বিতৰণ","ಲಾಗ್ ಸಾಮಾನ್ಯ ವಿತರಣೆ, ಲಾಗ್ ಸಾಮಾನ್ಯ ವಿತರಣೆ"
"দ্ৰাঘিমাংশ, দ্ৰাঘিমাংশ","ರೇಖಾಂಶ, ರೇಖಾಂಶ"
"লুপ, লুপ, ফাঁচ (নং.), লুপ (ver.), প্ৰস্পন্দ","ಕುಣಿಕೆ, ಕುಣಿಕೆ, ಕುಣಿಕೆ (ಸಂ.), ಲೂಪ್ (ವರ್.), ಪ್ರಸ್ಪಂದ"
"নিৰ্বাচনী প্ৰচাৰ, লটাৰী","ಚುನಾವಣಾ ಪ್ರಚಾರ, ಲಾಟರಿ"
আণ্ডাৰলাইন কৰক,ಅಂಡರ್ಲೈನ್
নিম্ন সীমা,"ಕೆಳಗಿನ ಸರಹದ್ದು, ಎಲ್ಲೆ"
লো ৰিমেন-ইন্টিগ্ৰেল,ಲೋ ರೀಮನ್-ಇಂಟೆಗ್ರಲ್
কম ৰাশি,ಕಡಿಮೆ ಮೊತ್ತ
ত্ৰিকোণীয় মেট্ৰিক্স অনুসৰণ কৰা,ಕೆಳಗಿನ ತ್ರಿಕೋನ ಮ್ಯಾಟ್ರಿಕ್ಸ್
mclarin বিয়পি পৰে,ಮೆಕ್ಲಾರಿನ್ ಹರಡುವಿಕೆ
"মায়া নম্বৰ, মেজিক নম্বৰ, টেকসইতা নম্বৰ","ಮಾಯಾ ಸಂಖ್ಯೆ, ಮ್ಯಾಜಿಕ್ ಸಂಖ್ಯೆ, ಬಾಳಿಕೆ ಸಂಖ್ಯೆ"
যাদু বৰ্গক্ষেত্ৰ,ಮಾಯಾ ಚೌಕ
ৰেডিয়েন্ট সীমা,ವಿಕಿರಣ ಮಿತಿ
মেইলিং প্ৰশ্নাৱলী,ಮೇಲಿಂಗ್ ಪ್ರಶ್ನಾವಳಿ
ডাকযোগে জৰীপ কৰা,ಮೇಲ್ ಮೂಲಕ ಸಮೀಕ್ಷೆ
ওভাৰহেড সীমা,ಓವರ್ಹೆಡ್ ಮಿತಿ
দীঘল চাপ,ಉದ್ದವಾದ ಚಾಪ
বাউণ্ড ছেট,ಬೌಂಡ್ ಸೆಟ್
বহুমূলীয়া ফলন,ಬಹುಮೌಲ್ಯದ ಕಾರ್ಯ
"মানচিত্ৰ, মানচিত্ৰ, মানচিত্ৰ","ನಕ್ಷೆ, ನಕ್ಷೆ, ನಕ್ಷೆ"
গোটত মেপিং কৰা,ಸೆಟ್‌ಗಳಾಗಿ ಮ್ಯಾಪಿಂಗ್
গোটসমূহৰ মেপিং,ಸೆಟ್ಗಳ ಮ್ಯಾಪಿಂಗ್
প্ৰান্তীয় সম্ভাৱনা,ಕನಿಷ್ಠ ಸಂಭವನೀಯತೆ
গাণিতিক বিশ্লেষণ,ಗಣಿತದ ವಿಶ್ಲೇಷಣೆ
গাণিতিক যুক্তি,ಅಂಕಗಣಿತದ ತರ್ಕ
গাণিতিক কেন্দ্ৰ,ಗಣಿತ ಕೇಂದ್ರ
গাণিতিক জটিলতা,ಗಣಿತದ ಸಂಕೀರ್ಣತೆ
গাণিতিক অৰ্থনীতি,ಗಣಿತದ ಅರ್ಥಶಾಸ್ತ್ರ
গাণিতিক প্ৰত্যাশা,ಗಣಿತದ ನಿರೀಕ್ಷೆ
গাণিতিক ৰূপ,ಗಣಿತದ ರೂಪ
"গাণিতিক বিন্যাস, গাণিতিক বিন্যাস","ಗಣಿತದ ಸ್ವರೂಪ, ಗಣಿತದ ಸ್ವರೂಪ"
গাণিতিক পৰিচয়সমূহ,ಗಣಿತದ ಗುರುತುಗಳು
"গাণিতিক যুক্তি, গাণিতিক যুক্তি","ಗಣಿತದ ತರ್ಕ, ಗಣಿತದ ತರ್ಕ"
গাণিতিক আৰ্হি,ಗಣಿತದ ಮಾದರಿ
গাণিতিক উদ্দেশ্য,ಗಣಿತದ ಉದ್ದೇಶ
মেট্ৰিক্স তিৰ্যকীকৰণ,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಕರ್ಣೀಕರಣ
মেট্ৰিক্স বিপৰীত,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಲೋಮ
মেট্ৰিক্স ওলোটা,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಲೋಮ
মেট্ৰিক্স পুনৰাবৃত্তিমূলক পদ্ধতি,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ರಿಕರ್ಸಿವ್ ವಿಧಾನ
মেট্ৰিক্স পদ্ধতি,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಧಾನ
মেট্ৰিক্স গুণন,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಗುಣಾಕಾರ
ধ্ৰুৱকসমূহৰ মেট্ৰিক্স,ಸ್ಥಿರಾಂಕಗಳ ಮ್ಯಾಟ್ರಿಕ್ಸ್
প্ৰধান মেট্ৰিক্স,ಪ್ರಬಲ ಮ್ಯಾಟ್ರಿಕ್ಸ್
মেট্ৰিক্স অপাৰেটৰ,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಆಪರೇಟರ್
মেট্ৰিক্স বহুপদ,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಬಹುಪದೋಕ್ತಿ
মেট্ৰিক্স প্ৰিন্টিং,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಮುದ್ರಣ
মেট্ৰিক্স উৎপাদন,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಉತ್ಪನ್ನ
সৰ্বাধিক কৰা হৈছে,ಗರಿಷ್ಠಗೊಳಿಸಲಾಗಿದೆ
"সৰ্বোচ্চ, সৰ্বোচ্চ, সৰ্বোচ্চ","ಗರಿಷ್ಠ, ಗರಿಷ್ಠ, ಗರಿಷ್ಠ"
সৰ্বোচ্চ নিৰপেক্ষ মান,ಗರಿಷ್ಠ ಸಂಪೂರ್ಣ ಮೌಲ್ಯ
সৰ্বোচ্চ F-অনুপাত,ಗರಿಷ್ಠ ಎಫ್-ಅನುಪಾತ
সৰ্বোচ্চ সম্ভাৱনা,ಗರಿಷ್ಠ ಸಾಮರ್ಥ್ಯ
মহলপিষ্ঠা,ಮಹಲ್ಪಿಷ್ಠ
মহান সিদ্ধান্ত,ದೊಡ್ಡ ತೀರ್ಮಾನ
ফাংচনৰ সৰ্বোচ্চ,ಕಾರ್ಯದ ಗರಿಷ್ಠ
মেক্সৱেল-বল্টছমেন পৰিসংখ্যা,ಮ್ಯಾಕ್ಸ್‌ವೆಲ್-ಬೋಲ್ಟ್ಸ್‌ಮನ್ ಅಂಕಿಅಂಶಗಳು
গড় বিচ্যুতি,ವಿಚಲನ ಎಂದರ್ಥ
বিচ্যুতি বৰ্গ গড়,ವಿಚಲನ ಸ್ಕ್ವೇರ್ ಮೀನ್
বৰ্গ গড় ভুল,ಚದರ ಅರ್ಥ ದೋಷ
"গড়, গড় মূল্য","ಸರಾಸರಿ, ಸರಾಸರಿ ಮೌಲ್ಯ"
গড় উপপাদ্য,ಅರ್ಥ ಪ್ರಮೇಯ
বুদবুদযুক্ত জোখ,ಬಬ್ಲಿ ಮಾಪನ
"মধ্যম, মধ্যম, মধ্যম, মধ্যম","ಮಧ್ಯಮ, ಮಧ್ಯಮ, ಮಧ್ಯಮ, ಮಧ್ಯಮ"
মধ্যম কেন্দ্ৰ,ಮಧ್ಯಮ ಕೇಂದ್ರ
মধ্যম বক্ৰ,ಮಧ್ಯದ ವಕ್ರರೇಖೆ
মেছ&#39;থেলিঅ&#39;মা,ಮೆಸೊಥೆಲಿಯೊಮಾ
বাৰ্তা,ಸಂದೇಶ
"কাষ্টম, পদ্ধতি","ಪದ್ಧತಿ, ವಿಧಾನ"
ডিলিচন পদ্ধতি,ಅಳಿಸುವಿಕೆ ವಿಧಾನ
ওলোটা পদ্ধতি,ವಿಲೋಮ ವಿಧಾನ
পুনৰাবৃত্তি পদ্ধতি,ಪುನರಾವರ್ತನೆಯ ವಿಧಾನ
নূন্যতম বৰ্গক্ষেত্ৰ,ಕನಿಷ್ಠ ಚೌಕ
টৰ্ক পদ্ধতি,ಟಾರ್ಕ್ ವಿಧಾನ
একেধৰণৰ ত্ৰিভুজ পদ্ধতি,ಇದೇ ರೀತಿಯ ತ್ರಿಕೋನ ವಿಧಾನ
ঢাল অৱনমিত পদ্ধতি,ಇಳಿಜಾರು ಮೂಲದ ವಿಧಾನ
সংকলন পদ্ধতি,ಸಂಕಲನ ವಿಧಾನ
অনিৰ্দিষ্ট সহগ পদ্ধতি,ನಿರ್ಧರಿಸದ ಗುಣಾಂಕ ವಿಧಾನ
দূৰত্বৰ জনসংখ্যা,ದೂರದ ಜನಸಂಖ್ಯೆ
মেট্ৰিক ব্যৱস্থা,ಮೆಟ್ರಿಕ್ ಪದ್ಧತಿ
মেট্ৰিক একক,ಮೆಟ್ರಿಕ್ ಘಟಕ
মাইক্ৰ’ তত্ত্ব,ಸೂಕ್ಷ್ಮ ಸಿದ್ಧಾಂತ
মাজ,ಮಧ್ಯಮ
মধ্যমীয়া,ಮಧ್ಯಮ
কেন্দ্ৰীয় বিন্দু,ಕೇಂದ್ರ ಬಿಂದು
মধ্যবিন্দুৰ সূত্ৰ,ಮಧ್ಯಬಿಂದು ಸೂತ್ರ
নূন্যতম বহুপদ,ಕನಿಷ್ಠ ಬಹುಪದೋಕ್ತಿ
ন্যূনতম তত্ত্ব,ಕನಿಷ್ಠ ಸಿದ್ಧಾಂತ
"নূন্যতম, সৰ্বনিম্ন, সৰ্বনিম্ন","ಕನಿಷ್ಠ, ಕಡಿಮೆ, ಕಡಿಮೆ"
নিম্ন বিন্দু,ಕಡಿಮೆ ಬಿಂದು
নূন্যতম বহুপদ,ಕನಿಷ್ಠ ಬಹುಪದೋಕ್ತಿ
কাৰ্য্যৰ নূন্যতম,ಕಾರ್ಯದ ಕನಿಷ್ಠ
চুটি চাপ,ಸಣ್ಣ ಚಾಪ
চুটি চিঠি,ಸಣ್ಣ ಪತ್ರ
সীমাবদ্ধ উপগোট,ಸೀಮಿತ ಉಪವಿಭಾಗ
"বিয়োগ, ঋণ","ಮೈನಸ್, ಸಾಲ"
বিয়োগ চিহ্ন,ಮೈನಸ್ ಚಿಹ್ನೆ
মিশ্ৰিত ভগ্নাংশ,ಮಿಶ್ರ ಭಾಗ
বিকল্প যন্ত্ৰ,ಪರ್ಯಾಯ ಸಾಧನ
"ধৰণ, ধৰণ, পদ্ধতি, পদ্ধতি, ব্যৱস্থাপ্ৰণালী, ধৰণ","ಮೋಡ್, ಮೋಡ್, ವಿಧಾನ, ವಿಧಾನ, ವ್ಯವಸ್ಥೆ, ಮೋಡ್"
"মডুলাছ, মডুলাছ","ಮಾಡ್ಯುಲಸ್, ಮಾಡ್ಯುಲಸ್"
জটিল সংখ্যাৰ মডুলাছ,ಸಂಕೀರ್ಣ ಸಂಖ್ಯೆಯ ಮಾಡ್ಯುಲಸ್
মুহূৰ্ত,ಕ್ಷಣ
টৰ্ক ফাংচন,ಟಾರ್ಕ್ ಕಾರ್ಯ
বলৰ মুহূৰ্ত,ಬಲದ ಕ್ಷಣ
কম্পাঙ্ক-বিতৰণ ক্ষমতা,ಆವರ್ತನ-ವಿತರಣೆ ಕ್ಷಣ
জড়তাৰ মুহূৰ্ত,ಜಡತ್ವದ ಕ್ಷಣ
গতিশীলতা মুহূৰ্ত,ಆವೇಗದ ಕ್ಷಣ
ইম্পলছ,ಪ್ರಚೋದನೆ
এটা পোষ্ট,ಒಂದು ಪೋಸ್ಟ್
একক সংহতি,ಏಕ ಏಕೀಕರಣ
"সমতা, একৰূপতা","ಏಕರೂಪತೆ, ಏಕರೂಪತೆ"
এককক্ষী,ಏಕರೂಪದ
একদিশীয় আৰোহী ক্ৰম,ಏಕ ದಿಕ್ಕಿನ ಆರೋಹಣ ಅನುಕ್ರಮ
আউটৰাইট,ನೇರವಾಗಿ
একদিশে অৰ্ধচন্দ্ৰ জাল,ಏಕಮುಖವಾಗಿ ಅರ್ಧಚಂದ್ರಾಕಾರದ ಜಾಲರಿ
এককভাৱে বৃদ্ধি কৰা ক্ৰম,ಏಕರೂಪವಾಗಿ ಹೆಚ್ಚುತ್ತಿರುವ ಅನುಕ್ರಮ
একচলকীয় ফলন,ಏಕರೂಪದ ಕಾರ್ಯ
মন্টে-কাৰ্লো গণনা,ಮಾಂಟೆ-ಕಾರ್ಲೊ ಲೆಕ್ಕಾಚಾರ
মণ্টে-কাৰ্লো পদ্ধতি,ಮಾಂಟೆ-ಕಾರ್ಲೊ ವಿಧಾನ
মোৰা (ক্রীড়া),ಮೋರಾ (ಕ್ರೀಡೆ)
মৃত্যুৰ পৰিসংখ্যা,ಸಾವಿನ ಅಂಕಿಅಂಶಗಳು
যতদূৰসম্ভৱ,ಹೆಚ್ಚಾಗಿ
গতি,ಚಲನೆ
চলন্ত গড়,ಚಲಿಸುವ ಸರಾಸರಿ
এম-জনসংখ্যা,ಎಂ-ಜನಸಂಖ್ಯೆ
অখণ্ডৰ M-পৰীক্ষা,ಸಮಗ್ರತೆಯ ಎಂ-ಪರೀಕ್ಷೆ
একাধিক সিদ্ধান্ত-সমস্যা,ಬಹು ನಿರ್ಧಾರ-ಸಮಸ್ಯೆ
বহুপদ স্বাভাৱিক বিতৰণ,ಬಹುಪದೀಯ ಸಾಮಾನ್ಯ ವಿತರಣೆ
বহুপদ যাদৃচ্ছিক চলক,ಬಹುಪದೀಯ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್
মাল্টিপ্লেক্স পৰিবহণৰ সমস্যা,ಮಲ್ಟಿಪ್ಲೆಕ್ಸ್ ಸಾರಿಗೆ ಸಮಸ್ಯೆ
বহুপদ,ಬಹುಪದೀಯ
বহুপদ বিতৰণ,ಬಹುಪದೀಯ ವಿತರಣೆ
"বহু, বহু, বহু, বহু (v.), বহু, বিবৰ্তন (n.)","ಬಹು, ಬಹು, ಬಹು, ಅನೇಕ (v.), ಬಹು, ವಕ್ರೀಕಾರಕ (n.)"
বহু পছন্দৰ সমস্যা,ಬಹು ಆಯ್ಕೆಯ ಸಮಸ್ಯೆ
কনফেডাৰেট প্ৰদেশসমূহ,ಒಕ್ಕೂಟದ ಪ್ರಾಂತ್ಯಗಳು
একাধিক সম্পৰ্ক,ಬಹು ಪರಸ್ಪರ ಸಂಬಂಧ
একাধিক কম্পাঙ্ক টেবুল,ಬಹು ಆವರ್ತನ ಕೋಷ್ಟಕ
একাধিক অখণ্ড,ಬಹು ಅವಿಭಾಜ್ಯ
একাধিক সংহতি,ಬಹು ಏಕೀಕರಣ
বহুবিধ ৰিগ্ৰেছন,ಬಹು ಹಿಂಜರಿತ
বহুবিধ ৰিগ্ৰেছন বিশ্লেষণ,ಬಹು ಹಿಂಜರಿತ ವಿಶ್ಲೇಷಣೆ
বহুবিধ ৰিগ্ৰেছন সহগ,ಬಹು ಹಿಂಜರಿತ ಗುಣಾಂಕ
বহুবিধ ৰিগ্ৰেছন সমীকৰণ,ಬಹು ಹಿಂಜರಿತ ಸಮೀಕರಣ
বহু মূল,ಬಹು ಮೂಲ
গুণন,ಗುಣಾಕಾರ
(নিৰ্ধাৰণকাৰীৰ) স্তম্ভৰ গুণন,(ನಿರ್ಣಾಯಕ) ಸ್ತಂಭಾಕಾರದ ಗುಣಾಕಾರ
(নিৰ্ধাৰণকাৰীৰ) ৰৈখিক গুণন,(ನಿರ್ಣಾಯಕ) ರೇಖೀಯ ಗುಣಾಕಾರ
গুণন গুণক,ಗುಣಾಕಾರ ಅಂಶ
গুণনীয়ক ফলন,ಗುಣಾಕಾರ ಕ್ರಿಯೆ
গুণগত গোট,ಗುಣಾತ್ಮಕ ಗುಂಪು
বহুগুণী বিপৰীতমুখী,ಗುಣಾಕಾರ ವಿಲೋಮ
বহুত্ব,ಬಹುತ್ವ
বহুত্ব,ಬಹುತ್ವ
শূন্যৰ বহুগুণতা,ಸೊನ್ನೆಗಳ ಬಹುಸಂಖ್ಯೆ
বহুগুণক,ಗುಣಕ
"গুণ কৰা, গুণ কৰা","ಗುಣಿಸಿ, ಗುಣಿಸಿ"
একাধিক বিতৰণ,ಬಹು ವಿತರಣೆ
বহুচলকীয় স্বাভাৱিক বিতৰণ,ಮಲ್ಟಿವೇರಿಯೇಟ್ ಸಾಮಾನ್ಯ ವಿತರಣೆ
বহুবিকল্পিত জনসংখ্যা,ಬಹುವಿಧದ ಜನಸಂಖ್ಯೆ
"পাৰস্পৰিক, পাৰস্পৰিক","ಪರಸ್ಪರ, ಪರಸ್ಪರ"
নবলা,ನಬ್ಲಾ
নাপিৰীয়া,ನಾಪಿರಿಯಾ
"নেপিয়াৰ লগাৰিদম, নেপিয়াৰ লগাৰিদম","ನೇಪಿಯರ್ ಲಾಗರಿಥಮ್, ನೇಪಿಯರ್ ಲಾಗರಿಥಮ್"
"প্ৰাকৃতিক লগাৰিদম, প্ৰাকৃতিক লগাৰিদম","ನೈಸರ್ಗಿಕ ಲಾಗರಿಥಮ್, ನೈಸರ್ಗಿಕ ಲಾಗರಿಥಮ್"
"ধনাত্মক পূৰ্ণসংখ্যা, ধনাত্মক পূৰ্ণসংখ্যা","ಧನಾತ್ಮಕ ಪೂರ್ಣಾಂಕ, ಧನಾತ್ಮಕ ಪೂರ್ಣಾಂಕ"
নটিকেল মাইল,ನಾಟಿಕಲ್ ಮೈಲಿ
ন-ভিম,n-vim
n-vim ভেক্টৰ-স্পেচ,n-vim ವೆಕ್ಟರ್-ಸ್ಪೇಸ್
প্ৰয়োজনীয় আৰু পৰ্যাপ্ত নিষেধাজ্ঞা,ಅಗತ್ಯ ಮತ್ತು ಸಾಕಷ್ಟು ನಿರ್ಬಂಧಗಳು
প্ৰয়োজনীয় নিষেধাজ্ঞা,ಅಗತ್ಯ ನಿರ್ಬಂಧಗಳು
নিষেধাজ্ঞা,ನಿಷೇಧ
"ঋণাত্মক, ঋণাত্মক, ঋণাত্মক","ಋಣಾತ್ಮಕ, ಋಣಾತ್ಮಕ, ಋಣಾತ್ಮಕ"
ক্ৰেডিট বক্ৰতা,ಕ್ರೆಡಿಟ್ ವಕ್ರತೆ
ঋণাত্মক নিৰ্দিষ্ট একাকাৰীতা,ಋಣಾತ್ಮಕ ನಿರ್ದಿಷ್ಟ ಏಕರೂಪತೆ
ঋণাত্মক স্থিৰ মেট্ৰিক্স,ಋಣಾತ್ಮಕ ಸ್ಥಿರ ಮ್ಯಾಟ್ರಿಕ್ಸ್
ঋণাত্মক অৰ্ধনিৰ্দিষ্ট সমতা,ಋಣಾತ್ಮಕ ಅರೆನಿರ್ದಿಷ್ಟ ಏಕರೂಪತೆ
"চুবুৰী, সান্নিধ্য","ನೆರೆಹೊರೆ, ಸಾಮೀಪ್ಯ"
"একাধিক নমুনা সংগ্ৰহ, অন্তৰ্ভুক্ত নমুনা সংগ্ৰহ","ಬಹು ಮಾದರಿ, ಅಂತರ್ಗತ ಮಾದರಿ"
নেট জন্মৰ হাৰ,ನಿವ್ವಳ ಜನನ ದರ
নিউটানি মেকানিক্স,ನ್ಯೂಟಾನಿ ಮೆಕ್ಯಾನಿಕ್ಸ್
নিউটনৰ বিভক্ত পাৰ্থক্য সূত্ৰ,ನ್ಯೂಟನ್ರ ಡಿವೈಡೆಡ್ ಡಿಫರೆನ್ಸ್ ಫಾರ್ಮುಲಾ
নিউটনৰ গতিৰ নিয়ম,ನ್ಯೂಟನ್ರ ಚಲನೆಯ ನಿಯಮಗಳು
নাম নিযুক্তি,ಹೆಸರು ನಿಯೋಜನೆ
নেইমান-পিয়ৰচন-প্ৰিন্সিপল,ನೀಮನ್-ಪಿಯರ್ಸನ್-ತತ್ವ
শূন্য বিভৱ মৌল,ಶೂನ್ಯ ಸಂಭಾವ್ಯ ಅಂಶ
শূন্য বিভৱ মেট্ৰিক্স,ಶೂನ್ಯ ಸಂಭಾವ್ಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್
"ন&#39;ড, ন&#39;ড, পাত, নিব, ফিল্টাৰ","ನೋಡ್, ನೋಡ್, ಎಲೆ, ನಿಬ್, ಫಿಲ್ಟರ್"
আন-আবেলি গ্ৰুপ,ಆನ್-ಅಬೆಲಿ ಗುಂಪು
আপেক্ষিকতাবাদী অভিসৰণ,ಸಾಪೇಕ್ಷತಾ ಒಮ್ಮುಖ
অতিক্ৰমণীয়,ಅತೀಂದ್ರಿಯ
অক্ষুণ্ণ,ಭ್ರಷ್ಟವಲ್ಲದ
অক্ষুণ্ণ ভিত্তি সামঞ্জস্যপূৰ্ণ সমাধান,ಭ್ರಷ್ಟವಲ್ಲದ ಮೂಲ ಸುಸಂಬದ್ಧ ಪರಿಹಾರ
আঘন,ಅಘನ್
ঘন সমষ্টি,ದಟ್ಟವಾದ ಸಮುಚ್ಚಯ
বিন্দুৰ অগণন অসীমতা,ಅಂಕಗಳ ಲೆಕ್ಕವಿಲ್ಲದ ಅನಂತತೆ
