Assamese,Tamil
পৰিৱৰ্তিত নিৰ্দেশনা,மாற்றியமைக்கப்பட்ட அறிவுறுத்தல்
পৰিৱৰ্তক,மாற்றியமைப்பவர்
পৰিবৰ্তক বিট,மாற்றி பிட்
পৰিৱৰ্তন,மாற்றம்
মডিউলাৰ,மட்டு
"1. মডুলাৰিটি, 2. মডুলাৰিটি","1.ஒருமைப்பாடு, 2.மட்டுத்தன்மை"
মডুলেচন,பண்பேற்றம்
মডিউল,தொகுதி
মডিউলাৰ গঠন,மட்டு அமைப்பு
কাৰোবাৰ ওপৰত চকু ৰখা,கண்காணிக்கவும்
"১.মনিটৰ প্ৰগ্ৰেম, ২.মনিটৰ প্ৰগ্ৰেম","1.கண்காணிப்பு திட்டம், 2.கண்காணிப்பு திட்டம்"
একৰঙী প্ৰদৰ্শন,ஒரே வண்ணமுடைய காட்சி
একক সংহত বৰ্তনী,ஒற்றைக்கல் ஒருங்கிணைந்த சுற்று
একক প্ৰযুক্তি,ஒற்றைக்கல் தொழில்நுட்பம்
একক স্পেচ ফন্ট,ஒற்றை இடைவெளி எழுத்துரு
a positional,ஒரு நிலை
একাগ্ৰতা,சலிப்பூட்டும்
"১. আকৃতি, ২. ৰূপ","1. வடிவம், 2. வடிவம்"
প্ৰপত্ৰ,வடிவம்
আকাৰ,வடிவம்
"১.বন্ধকী, ২.বন্ধকী, বন্ধকী","1. அடமானம், 2. அடமானம், அடமானம்"
MOSFET (MOSFET) গেস্টবুক,MOSFET (MOSFET)
"1. সৰ্বোচ্চ দুটা অংক, 2. সৰ্বোচ্চ বিট","1. அதிக இரண்டு இலக்கங்கள், 2. அதிக பிட்"
মাদাৰ বৰ্ড,தாய் பலகை
মাতৃ পঞ্জীয়ন,அம்மா பதிவு
চলচ্চিত্ৰ,திரைப்படங்கள்
চলচ্চিত্ৰ বিশেষজ্ঞ গোট (MPEG),திரைப்பட நிபுணர் குழு (MPEG)
মাউন্ট,ஏற்ற
"১.মাউছ, ২.মাউছ","1.சுட்டி, 2.சுட்டி"
"১.চলনশীল, ২.স্থানচ্যুতি","1.அசையும், 2.இடமாற்றம்"
চলন্ত চিহ্ন,நகரும் சின்னம்
এম এছ-ড’ছ,MS-DOS
এম এছ-উইণ্ড’জ,MS-Windows
একাধিক অভিমুখীতা,பல நோக்குநிலை
মাল্টি প্ৰচেছৰ,பல செயலி
"১.মাল্টিপ্ৰগ্ৰেমিং, ২.মাল্টিপ্ৰগ্ৰেমিং","1.மல்டி புரோகிராமிங், 2.மல்டி புரோகிராமிங்"
মাল্টিটাস্কিং,பல்பணி
বহুবুছ,பஹுபஸ்
সম্প্ৰচাৰ,ஒளிபரப்பு
বহুৰূপী ঠিকনা,பாலிமார்பிக் முகவரி
সম্প্ৰচাৰ,ஒளிபரப்பு
মাল্টিচিপ,மல்டிசிப்
multix,மல்டிக்ஸ்
মাল্টিটাস্কিং অপাৰেচন,பல்பணி செயல்பாடு
"১.বহুস্তৰীয় স্মৃতিশক্তি, ২. বহুস্তৰীয় স্মৃতিশক্তি","1.பலநிலை நினைவகம், 2. பல நிலை நினைவகம்"
"১.মাল্টিমিডিয়া প্ৰযুক্তি, ২.মাল্টিমিডিয়া প্ৰযুক্তি","1.மல்டிமீடியா தொழில்நுட்பம், 2.மல்டிமீடியா தொழில்நுட்பம்"
বহুগুণতা,பன்முகத்தன்மை
একাধিক,பல
"১.নিখুঁততা, ২.বহু নিশ্চয়তা","1. துல்லியம், 2. பல உத்தரவாதம்"
বহুবিধ ৰিগ্ৰেছন,பல பின்னடைவு
"১.মাল্টিপ্লেক্স, ২.মাল্টিপ্লেক্স","1.மல்டிபிளக்ஸ், 2.மல்டிப்ளக்ஸ்"
মাল্টিপ্লেক্স মোড,மல்டிபிளக்ஸ் முறை
মাল্টিপ্লেক্সাৰ,மல்டிபிளெக்சர்
"১.মাল্টিপ্লেক্সিং, ২.মাল্টিপ্লেক্সিং","1. மல்டிபிளெக்சிங், 2. மல்டிபிளெக்சிங்"
মাল্টিপইন্ট নেটৱৰ্ক,பலமுனை நெட்வொர்க்
একাধিক প্ৰচেছিং,பல செயலாக்கம்
মাল্টিপ্ৰচেছৰ চিস্টেম,பல்செயலி அமைப்பு
বহুমুখী ইণ্টাৰনেট মেইল সম্প্ৰসাৰণ (MIME),பல்நோக்கு இணைய அஞ்சல் நீட்டிப்பு (MIME)
প্লেচমেণ্ট,வேலை வாய்ப்பு
বহুকেন্দ্ৰীয়,பல மையம்
মাল্টিথ্ৰেডিং,மல்டித்ரெடிங்
বহুপদ যুক্তি,பல்லுறுப்புக்கோவை பகுத்தறிவு
বহুচলকীয় বিশ্লেষণ,பன்முக பகுப்பாய்வு
মাল্টিভাইব্ৰেটৰ,பல அதிர்வு
"১.পাৰস্পৰিক বৰ্জন, ২.পাৰস্পৰিক বৰ্জন","1.பரஸ்பர விலக்கல், 2.பரஸ்பர விலக்கல்"
পাৰস্পৰিক তথ্য,பரஸ்பர தகவல்
"1. নবীন, 2. স্বজ্ঞাত ব্যৱহাৰকাৰী","1. புதியவர், 2. உள்ளுணர்வு பயனர்"
"1.নাম চাৰ্ভাৰ, 2.নাম চাৰ্ভাৰ","1.பெயர் சேவையகம், 2.பெயர் சேவையகம்"
নন্দ অপাৰেচন,நந்த் ஆபரேஷன்
নেনো,நானோ
"সংকীৰ্ণ বেণ্ড, সংকীৰ্ণ বেণ্ড","குறுகிய பட்டை, குறுகிய பட்டை"
ৰাষ্ট্ৰীয় তথ্য আন্তঃগাঁথনি,தேசிய தகவல் உள்கட்டமைப்பு
ৰাষ্ট্ৰীয় তথ্য মানদণ্ড সংস্থা (AND NISO),தேசிய தகவல் தரநிலை அமைப்பு (மற்றும் NISO)
প্ৰাকৃতিক সংকেত,இயற்கை குறியீடு
"১.প্ৰকৃত দোভাষী, ২.প্ৰকৃত প্ৰগ্ৰেমাৰ, ৩.প্ৰকৃত বিদ্যালয়","1.பிராகிருத மொழிபெயர்ப்பாளர், 2.பிரகிருத ப்ரோக்ராமர், 3.பிரகிருத பள்ளி"
প্ৰাকৃত চফ্টৱেৰ,பிராகிருத மென்பொருள்
প্ৰাকৃতিক কম্পাইলাৰ,இயற்கை தொகுப்பி
প্ৰাকৃতিক ভাষা প্ৰক্ৰিয়াকৰণ,இயற்கை மொழி செயலாக்கம்
প্ৰাকৃতিক ভাষাৰ প্ৰশ্ন,இயல்பான மொழி வினா
"১.প্ৰাকৃতিক সংখ্যা, ২.প্লাছ পূৰ্ণসংখ্যা","1.இயற்கை எண், 2. கூட்டல் முழு எண்"
সঞ্চালন,ஆபரேஷன்
নিৰ্দেশক,இயக்குனர்
বিপৰীত যুক্তি,தலைகீழ் தர்க்கம்
"1.প্ৰয়োজনীয় লুপ,2.Enter লুপ","1.நீட் லூப், 2. என்டர் லூப்"
"1. নেষ্টেড মেক্ৰ&#39;, 2. নেষ্টেড মেক্ৰ&#39;","1. nested macro, 2. nested macro"
"নেট, নেট","வலை, வலை"
"১.নেট ঠিকনা, ২.নেট ঠিকনা","1.நெட் முகவரி, 2.நெட் முகவரி"
"১.নেট নাগৰিক, ২.নেট নাগৰিক","1. நிகர குடிமகன், 2. நிகர குடிமகன்"
নেটস্কেপ নেভিগেটৰ,நெட்ஸ்கேப் நேவிகேட்டர்
নে&#39;টৱৰ্ক অভিগম নিয়ন্ত্ৰণ,பிணைய அணுகல் கட்டுப்பாடு
"1.নেটৱৰ্ক স্থাপত্য, 2.নেটৱৰ্ক গঠন","1.நெட்வொர்க் ஆர்கிடெக்சர், 2.நெட்வொர்க் கட்டமைப்பு"
