Marathi,Malayalam
"लॉगरिदमिक फंक्शन, लॉगरिदमिक फंक्शन","ലോഗരിഥമിക് ഫംഗ്ഷൻ, ലോഗരിഥമിക് ഫംഗ്ഷൻ"
"लॉगरिदमिक मीन, भौमितिक मीन","ലോഗരിഥമിക് ശരാശരി, ജ്യാമിതീയ ശരാശരി"
लॉगरिदमिक सामान्य वितरण,ലോഗരിഥമിക് സാധാരണ വിതരണം
लॉगरिदमिक संबंध,ലോഗരിഥമിക് ബന്ധം
लॉगरिदमिक स्केल,ലോഗരിഥമിക് സ്കെയിൽ
"लॉगरिदम मालिका, लॉगरिदमिक मालिका","ലോഗരിതം സീരീസ്, ലോഗരിതം സീരീസ്"
"लॉगरिदमिक सर्पिल, लॉगरिदमिक सर्पिल","ലോഗരിഥമിക് സർപ്പിളം, ലോഗരിഥമിക് സർപ്പിളം"
"लॉगरिदम सारणी, लॉगरिदमिक सारणी","ലോഗരിതം പട്ടിക, ലോഗരിതം പട്ടിക"
"लॉगरिदम, लॉगरिदम","ലോഗരിതം, ലോഗരിതം"
तर्कशास्त्र,യുക്തി
तार्किकदृष्ट्या समतुल्य,യുക്തിപരമായി തുല്യമാണ്
"वाढ वक्र, पर्ल-रीड वक्र","ഗ്രോത്ത് കർവ്, പേൾ-റീഡ് കർവ്"
"लॉग सामान्य वितरण, लॉग सामान्य वितरण","ലോഗ് നോർമൽ ഡിസ്ട്രിബ്യൂഷൻ, ലോഗ് നോർമൽ ഡിസ്ട്രിബ്യൂഷൻ"
"रेखांश, रेखांश","രേഖാംശം, രേഖാംശം"
"लूप, लूप, फंदा (न.), पळवाट (व्हेर.), प्रसन्ना","ലൂപ്പ്, ലൂപ്പ്, നൂസ് (നമ്പർ), ലൂപ്പ് (വെർ.), പ്രസ്പന്ദ"
"निवडणूक प्रचार, लॉटरी","തിരഞ്ഞെടുപ്പ് പ്രചാരണം, ലോട്ടറി"
अधोरेखित,അടിവരയിടുക
कमी बंधन,താഴ്ന്ന പരിധി
कमी Riemann-Integral,ലോ റീമാൻ-ഇന്റഗ്രൽ
कमी रक्कम,കുറഞ്ഞ തുക
खालील त्रिकोणी मॅट्रिक्स,ത്രികോണ മാട്രിക്സ് പിന്തുടരുന്നു
mclarin पसरला,മക്ലാരിൻ സ്പ്രെഡ്
"माया क्रमांक, जादूचा क्रमांक, टिकाऊपणा क्रमांक","മായ നമ്പർ, മാജിക് നമ്പർ, ഡ്യൂറബിലിറ്റി നമ്പർ"
जादूचा चौरस,മാന്ത്രിക ചതുരം
तेजस्वी मर्यादा,റേഡിയന്റ് പരിധി
मेलिंग प्रश्नावली,മെയിലിംഗ് ചോദ്യാവലി
मेलद्वारे सर्वेक्षण,മെയിൽ വഴിയുള്ള സർവേ
ओव्हरहेड मर्यादा,ഓവർഹെഡ് പരിധി
लांब चाप,നീണ്ട ആർക്ക്
बद्ध सेट,ബന്ധിത സെറ്റ്
बहुमूल्य कार्य,മൾട്ടിവാല്യൂഡ് ഫംഗ്ഷൻ
"नकाशा, नकाशा, नकाशा","ഭൂപടം, ഭൂപടം, ഭൂപടം"
सेटमध्ये मॅपिंग,സെറ്റുകളിലേക്ക് മാപ്പിംഗ്
संचांचे मॅपिंग,സെറ്റുകളുടെ മാപ്പിംഗ്
किरकोळ संभाव्यता,നാമമാത്ര സംഭാവ്യത
गणितीय विश्लेषण,ഗണിത വിശകലനം
अंकगणित तर्क,ഗണിത യുക്തി
गणितीय केंद्र,ഗണിതശാസ്ത്ര കേന്ദ്രം
गणिताची जटिलता,ഗണിതശാസ്ത്ര സങ്കീർണ്ണത
गणितीय अर्थशास्त्र,ഗണിതശാസ്ത്ര സാമ്പത്തികശാസ്ത്രം
गणितीय अपेक्षा,ഗണിതശാസ്ത്ര പ്രതീക്ഷ
गणितीय फॉर्म,ഗണിത രൂപം
"गणितीय स्वरूप, गणितीय स्वरूप","ഗണിത ഫോർമാറ്റ്, ഗണിത ഫോർമാറ്റ്"
गणितीय ओळख,ഗണിത ഐഡന്റിറ്റികൾ
"गणितीय तर्कशास्त्र, गणितीय तर्कशास्त्र","ഗണിതശാസ്ത്ര യുക്തി, ഗണിതശാസ്ത്ര യുക്തി"
गणितीय मॉडेल,ഗണിത മാതൃക
गणितीय हेतू,ഗണിതപരമായ ഉദ്ദേശം
मॅट्रिक्स विकर्णीकरण,മാട്രിക്സ് ഡയഗണലൈസേഷൻ
मॅट्रिक्स व्यस्त,മാട്രിക്സ് വിപരീതം
मॅट्रिक्स उलटा,മാട്രിക്സ് വിപരീതം
मॅट्रिक्स पुनरावृत्ती पद्धत,മാട്രിക്സ് ആവർത്തന രീതി
मॅट्रिक्स पद्धत,മാട്രിക്സ് രീതി
मॅट्रिक्स गुणाकार,മാട്രിക്സ് ഗുണനം
स्थिरांकांचे मॅट्रिक्स,സ്ഥിരാങ്കങ്ങളുടെ മാട്രിക്സ്
प्रबळ मॅट्रिक्स,പ്രബലമായ മാട്രിക്സ്
मॅट्रिक्स ऑपरेटर,മാട്രിക്സ് ഓപ്പറേറ്റർ
मॅट्रिक्स बहुपद,മാട്രിക്സ് ബഹുപദം
मॅट्रिक्स प्रिंटिंग,മാട്രിക്സ് പ്രിന്റിംഗ്
मॅट्रिक्स उत्पादन,മാട്രിക്സ് ഉൽപ്പന്നം
कमाल केले,പരമാവധി
"कमाल, कमाल, सर्वोच्च","പരമാവധി, പരമാവധി, ഉയർന്നത്"
कमाल निरपेक्ष मूल्य,പരമാവധി കേവല മൂല്യം
कमाल एफ-गुणोत्तर,പരമാവധി എഫ്-അനുപാതം
कमाल क्षमता,പരമാവധി സാധ്യത
महालपिष्ठ,മഹൽപിഷ്ഠ
उत्तम निष्कर्ष,മഹത്തായ നിഗമനം
फंक्शनची कमाल,പ്രവർത്തനത്തിന്റെ പരമാവധി
मॅक्सवेल-बोल्ट्समन सांख्यिकी,മാക്സ്വെൽ-ബോൾട്ട്സ്മാൻ സ്ഥിതിവിവരക്കണക്കുകൾ
अर्थ विचलन,അർത്ഥം വ്യതിയാനം
विचलन स्क्वेअर मीन,ഡീവിയേഷൻ സ്ക്വയർ ശരാശരി
चौरस सरासरी त्रुटी,ചതുരം അർത്ഥം പിശക്
"सरासरी, सरासरी मूल्य","അർത്ഥം, ശരാശരി മൂല്യം"
अर्थ प्रमेय,അർത്ഥം സിദ്ധാന്തം
बुडबुडे मोजमाप,ബബ്ലി അളവ്
"मध्यक, मध्य, मध्य, मध्य","ഇടത്തരം, ഇടത്തരം, ഇടത്തരം, ഇടത്തരം"
मध्यकेंद्र,മീഡിയൻ സെന്റർ
मध्य वक्र,മീഡിയൻ കർവ്
मेसोथेलियोमा,മെസോതെലിയോമ
संदेश,സന്ദേശം
"प्रथा, पद्धत","ആചാരം, രീതി"
