Bengali,Malayalam
নতুন লাইন চরিত্র,പുതിയ വരി പ്രതീകം
নিউজিল্যান্ড ভাইরাস,ന്യൂസിലാൻഡ് വൈറസ്
পরবর্তী ধাপে,അടുത്ത ഘട്ടം
পরবর্তী পর্যায়ের সমীকরণ,അടുത്ത ഘട്ട സമവാക്യം
পরবর্তী পর্যায়ে টেবিল,അടുത്ത ഘട്ട പട്ടിക
কুঁচকানো,നുള്ളി
নিবল মেমরি চিপ,nibble മെമ്മറി ചിപ്പ്
নিবল মাল্টিপ্লেক্সার,nibble മൾട്ടിപ്ലക്സർ
নিকোলাস চার্ট,നിക്കോളാസ് ചാർട്ട്
রাতের প্রভাব,രാത്രി പ്രഭാവം
নয়টি পথ টেপ,ഒമ്പത് പാത ടേപ്പ്
নাইন এর পরিপূরক,ഒമ്പതിന്റെ പൂരകം
en moss,en മോസ്
এন মস বিপরীত,en മോസ് വിപരീതം
ব্যাপক প্রক্রিয়ায়,ഒരു കൂട്ട പ്രക്രിയ
মস গঠন,en മോസ് ഘടന
মস ট্রানজিস্টর,en മോസ് ട്രാൻസിസ്റ്റർ
শূন্য লোড বর্তমান,സീറോ ലോഡ് കറന്റ്
crimped তারের,crimped കേബിൾ
নডুলার,നോഡുലാർ
"নোড, নোড","നോഡ്, നോഡ്"
নোডের অবক্ষয়,നോഡ് ഡിഗ്രഡേഷൻ
গোলমাল,ശബ്ദം
শব্দ তুষারপাত,ശബ്ദ ഹിമപാതം
নয়েজ ব্যান্ড এক্সটেনশন,നോയ്സ് ബാൻഡ് വിപുലീകരണം
আওয়াজ ফেটে,ശബ്ദം പൊട്ടി
গোলমাল বাতিল মাইক্রোফোন,ശബ്‌ദം റദ്ദാക്കുന്ന മൈക്രോഫോൺ
শব্দ গুণক,ശബ്ദ ഗുണിതം
নয়েজ রিইনভেস্টমেন্ট এমপ্লিফায়ার,നോയ്സ് റീഇൻവെസ്റ്റ്മെന്റ് ആംപ്ലിഫയർ
রাবঙ্ক,ravank
আওয়াজ প্রভাবিত হয় না,ശബ്‌ദം ബാധിക്കില്ല
কোলাহলপূর্ণ আবেগ,ശബ്ദായമാനമായ പ്രേരണ
শব্দ সীমাবদ্ধকারী,ശബ്ദ പരിമിതി
গোলমাল মার্জিন,ശബ്ദ മാർജിൻ
শব্দ পরিমাপ,ശബ്ദം അളക്കൽ
গোলমাল বিভাগ,ശബ്ദ വിഭജനം
শব্দ পরিমাপ,ശബ്ദ അളവ്
"শব্দ হ্রাস, শব্দ হ্রাস","ശബ്ദം കുറയ്ക്കൽ, ശബ്ദം കുറയ്ക്കൽ"
শব্দ প্রতিরোধের,ശബ്ദ പ്രതിരോധം
গোলমাল উপস্থাপনা,ശബ്ദ പ്രാതിനിധ്യം
শব্দ স্পাইক,നോയ്സ് സ്പൈക്ക്
শব্দ তাপমাত্রা,ശബ്ദ താപനില
ফ্লপি ডিস্ক ড্রাইভ,ഫ്ലോപ്പി ഡിസ്ക് ഡ്രൈവ്
নামমাত্র প্রতিবন্ধকতা,നാമമാത്രമായ പ്രതിരോധം
ফোকাল মান,ഫോക്കൽ മൂല്യം
অ-রৈখিক বিকৃতি,നോൺ-ലീനിയർ ഡിസ്റ്റോർഷൻ
অপরিবর্তনীয়,മാറ്റമില്ലാത്തത്
অনুরণিত,അനുരണനമില്ലാത്ത
অনুরণিত অ্যান্টেনা,നോൺ-റെസോണന്റ് ആന്റിന
অপরিশোধিত কর্মক্ষম পরিবর্ধক,നഷ്ടപരിഹാരം നൽകാത്ത പ്രവർത്തന ആംപ്ലിഫയർ
অ-পরিপূরক,പൂരകമല്ലാത്തത്
অস্তরক,വൈദ്യുതചാലകം
সংযুক্ত তথ্য কাঠামো,അറ്റാച്ച് ചെയ്ത ഡാറ്റ ഘടന
আক্রমণাত্মক রান,ആക്രമണാത്മക ഓട്ടം
ডাইভারশন মোড,വഴിതിരിച്ചുവിടൽ മോഡ്
অবিনশ্বর পড়া,നശിക്കാത്ത വായന
নিষ্ক্রিয় পার্টিশন বার্তা,dosless പാർട്ടീഷൻ സന്ദേശം
অস্পষ্ট বিবৃতি,കൃത്യമല്ലാത്ത പ്രസ്താവന
দুর্বল কাজ,മോശം പ്രകടനം
assanghat mutrak,അസംഘത് മുദ്രക്
নন ইনডাকশন রাশিফল,ഇൻഡക്റ്റീവ് ജാതകം
নন-রিটার্ন পরিবর্ধক,നോൺ-റിട്ടേൺ ആംപ്ലിഫയർ
বিপরীত মানে পরিবর্ধক,വിപരീത ശരാശരി ആംപ്ലിഫയർ
বিপরীত বাফার,വിപരീത ബഫർ
বিপরীত তুলনাকারী,വിപരീത താരതമ്യക്കാർ
বিপরীত কনফিগারেশন,വിപരീത കോൺഫിഗറേഷൻ
বিপরীত কম্পাইলার পরিবর্ধক,വിപരീത കംപൈലർ ആംപ്ലിഫയർ
বিপরীত ভোল্টেজ,വിപരീത വോൾട്ടേജ്
নন-লিনিয়ার,നോൺ-ലീനിയർ
নন-লিনিয়ার ক্যাপাসিটর,നോൺ-ലീനിയർ കപ്പാസിറ്റർ
অ-লিনিয়ার সার্কিট বিশ্লেষণ,നോൺ-ലീനിയർ സർക്യൂട്ട് വിശകലനം
নন-লিনিয়ার উপাদান,നോൺ-ലീനിയർ ഘടകം
নন-লিনিয়ার লোড লাইন,നോൺ-ലീനിയർ ലോഡ് ലൈൻ
নন-লিনিয়ার মড্যুলেশন,നോൺ-ലീനിയർ മോഡുലേഷൻ
অ-রৈখিক প্রতিরোধের,നോൺ-ലീനിയർ പ്രതിരോധം
নন-লিনিয়ার সিস্টেম,നോൺ-ലീനിയർ സിസ്റ്റം
অ-রৈখিকতা,നോൺ-ലീനിയറിറ്റി
নন-লিনিয়ারিটি ত্রুটি,നോൺ-ലീനിയറിറ്റി പിശക്
স্বাভাবিক ফ্রিকোয়েন্সি,സാധാരണ ആവൃത്തി
অ পুনরাবৃত্ত,ആവർത്തിക്കാത്ത
প্রতিক্রিয়াহীন ভাষা,പ്രതികരിക്കാത്ത ഭാഷ
পুনরাবৃত্তিমূলক সিস্টেম,ആവർത്തന സംവിധാനം
সিস্টেমহীন ডিস্ক,സിസ്റ്റമില്ലാത്ത ഡിസ്ക്
সিরিয়াল কোড,സീരിയൽ കോഡ്
অ-পৃষ্ঠ,നോൺ-ഉപരിതലം
অ-উদ্বায়ী স্টোরেজ,അസ്ഥിരമല്ലാത്ത സംഭരണം
নর,നോർ
knorr ফাংশন,നോർ പ്രവർത്തനം
না গেট,ഗേറ്റുമല്ല
নর ল্যাচ,നോർ ലാച്ച്
নর অপারেশন,നോർ ഓപ്പറേഷൻ
স্বাভাবিক ঘনত্ব ফাংশন,സാധാരണ സാന്ദ്രത പ്രവർത്തനം
ফ্লটার আওয়াজ,ഫ്ലട്ടർ ശബ്ദം
স্বাভাবিক নমুনা,സാധാരണ സാമ്പിൾ
স্বাভাবিক অনুপ্রবেশ,നോർമലൈസ്ഡ് നുഴഞ്ഞുകയറ്റം
সাধারণত বন্ধ mosfet,സാധാരണയായി അടച്ച മോസ്ഫെറ്റ്
না-না নেটওয়ার্ক,അല്ല-അല്ലെങ്കിൽ നെറ്റ്‌വർക്ക്
নর্টন মডেল,നോർട്ടൺ മോഡലുകൾ
উত্তর চৌম্বক মেরু,ഉത്തര കാന്തികധ്രുവം
নর্টন প্রা.,നോർട്ടൺ പ്രൈവറ്റ് ലിമിറ്റഡ്
নর্টন পরিবর্ধক,നോർട്ടൺ ആംപ്ലിഫയർ
নর্টন সার্কিট,നോർട്ടൺ സർക്യൂട്ട്
নর্টন ডি.ডি.,നോർട്ടൺ ഡി.ഡി.
নর্টন সমতুল্য সার্কিট,നോർട്ടൺ തുല്യമായ സർക്യൂട്ട്
নর্টন বিপরীত এবং বিপরীত,നോർട്ടൺ വിപരീതവും വിപരീതവും
নর্টন অপারেশনাল পরিবর্ধক,നോർട്ടൺ പ്രവർത്തന ആംപ്ലിഫയർ
নর্টন ইউটিলিটি,നോർട്ടൺ യൂട്ടിലിറ്റി
না,അല്ല
ফাংশন না,പ്രവർത്തനമല്ല
গেট না,ഗേറ്റ് അല്ല
অপারেশন না,പ്രവർത്തനമല്ല
স্বরলিপি পদ্ধতি,നൊട്ടേഷൻ രീതി
খাঁজ অ্যান্টেনা,ഗ്രോവ് ആന്റിന
খাঁজ ফিল্টার,ഗ്രോവ് ഫിൽട്ടർ
এনপিএন ট্রানজিস্টর,npn ട്രാൻസിസ്റ്റർ
এনটিএসসি ইন্টারফেস,NTSC ഇന്റർഫേസ്
n- ধরনের অমেধ্য,n-തരം മാലിന്യങ്ങൾ
n-টাইপ ব্যাপার,n-തരം പദാർത്ഥം
নিউক্লিয়াস,അണുകേന്ദ്രം
