Hindi,English
" कोटि निर्धारण , दर निर्धारण, निर्धारण , निर्धार ",Rating
अनुपात,Ratio
"राशन, रसद, भोजन-सामग्री",Ration
युक्‍तिसंगत,Rational
युक्‍तीकरण,Rationalization
राशन भत्‍ता,Ration allowance
कच्चा माल,Raw material
कच्चा उत्पाद,Raw product
प्रतिक्रिया,Reaction
" वाचन , पठन , पाठ्‌यांक",Reading
पुन:समायोजित करना,Readjust
बनी-बनाई आयोजना,Ready-made plan
"द्रुत संगणक, रेडी रेकनर",Ready reckoner
"वास्तविक,असली,यथार्थ",Real
"वास्तविक कमाई,वास्तविक उपार्जन",Real earning
स्थावर संपदा,Real estate
"यथार्थता, वास्तविकता,असलियत,",Reality
" वसूली , एहसास",Realization
" वसूल करना, उगाहना , अनुभव करना,महसूस करना",Realize
पुनर्नियुक्‍ति,Reappointment
पुनर्विनियोजन,Reappropriation
" कारण , तर्क",Reason
पुनर्निर्धारण,Reassessment
"छूट, घटौती",Rebate
"प्रत्याह्वान,वापस मांगना, वापस बुलाना",Recall
" पीछे हटना ,कम होना",Recede
" प्राप्‍ति ,  आवती, रसीद , आय",Receipt
रसीद बही,Receipt book
प्राप्‍तियांऔर संवितरण,Receipts and disbursements
" प्राप्‍त करना,लेना , अगवानी करना,स्वागत करना",Receive
" पाने वाला,प्राप्‍तिकर्ता , रिसीवर, प्रापक",Receiver
"नया, हाल ही का,अभिनव",Recent
" स्वागत,स्वागत-सत्कार , स्वागत समारोह , स्वागत पटल",Reception
"ग्रहणशील, सुग्राही",Receptive
"विश्रांति, अवकाश",Recess
"पानेवाला,प्राप्‍तिकर्ता",Recipient
"अन्योन्य,पारस्परिक,परस्पर",Reciprocal
पारस्परिक मांग,Reciprocal demand
आदान-प्रदान करना,Reciprocate
"अन्योन्य़ता,पारस्परिता",Reciprocity
" लापरवाह , उतावला , अंधाधुंध",Reckless
"गिनना, संगणना करना",Reckon
संगणनीय सेवा,Reckonable service
" उद्‍धार, उद्‍धारण , भूमि-पुनरुद्‍धार",Reclamation
" मान्यता , पहचान,अभिज्ञान",Recognition
" मान्यताप्राप्‍त, मान्य , अभिज्ञात",Recognized
स्मरण करना,Recollect
"सिफारिश करना,संस्तुति करना",Recommend
"सिफारिश, संस्तुति",Recommendation
"सिफारिशी पत्र, संस्तुति पत्र",Recommendatory letter
" समाधान करना,समाधान कराना , मेल-मिलाप करना,मेल-मिलाप कराना",Reconcile
" समाधान ,मेल-मिलाप, सुलह",Reconciliation
पुनर्विचार,Reconsideration
पुनर्गठन,Reconstitution
पुनर्निर्माण,Reconstruction
"मिसिल पुनर्रचना, फाइल पुनरर्चना",Reconstruction of file
" अभिलेख,रिकार्ड , कीर्तिमान , अभिलिखित करना, दर्ज करना",Record
"अभिलेख पुस्तक, रिकॉर्ड पंजी",Record book
"सेवा अभिलेख, सेवा रिकार्ड",Record of service
" आश्रय , वसूली-अधिकार",Recourse
" वसूल करना,बरामद करना ,स्वस्थ होना",Recover
" वसूली ,बरामदगी , पुनः प्राप्ति , स्वास्थ्य-लाभ",Recovery
मनोविनोद,Recreation
" भर्ती करना , रंगरूट",Recruit
" भर्तीप्राधिकारी , भर्ती प्राधिकरण",Recruiting authority
भर्ती,Recruitment
भर्तीनियम,Recruitment rules
"परिशोधन,सुधारना",Rectification
"आवर्ती,आवर्तक",Recurring
" छुड़ाना,मोचन , पुनः प्राप्त करना",Redeem
"मोचन,छुड़ाना",Redemption
पुन:प्रेषित,Redirected
" निवारण ,निवारण करना,दूर करना",Redress
निवारण,Redressal
लालफीताशाही,Red-tapism
