Malayalam,English
രസീതുകളും വിതരണങ്ങളും,Receipts and disbursements
കിട്ടുക,Receive
സ്വീകരിക്കുക,Receiver
പുതുതായ,Recent
സീകരണം,Reception
സ്വീകരിക്കുക,Receptive
അനധായം,Recess
സീകരിക്കുന്നവള്,Recipient
അനോനമായ,Reciprocal
പരസ്പര ആവശ്യകത,Reciprocal demand
അനോനം പവര്ത്തിക്കുക,Reciprocate
പരസ്പരവിരുദ്ധം,Reciprocity
സാഹസികമായ,Reckless
കണക്കുകഷ്ടം,Reckon
കണക്കാക്കാവുന്ന സേവനം,Reckonable service
വീണ്ടെടുക്കൽ,Reclamation
തിരിച്ചറിയല്,Recognition
തിരിച്ചറിഞ്ഞു,Recognized
ഓർക്കുക,Recollect
ശുപാര്ശചെയ്യുക,Recommend
ശുപാര്ശ,Recommendation
ശുപാർശയുടെ കത്ത്,Recommendatory letter
അനുരഞ്ജനം,Reconcile
അനുരമനപരമായ,Reconciliation
പുനർവിചിന്തനം,Reconsideration
പുന reagn ക്രമീകരണം,Reconstitution
അഴിച്ചുപണിയല്,Reconstruction
ഫയലിന്റെ പുനർനിർമ്മാണം,Reconstruction of file
രേഖ,Record
രേഖപ്പെടുത്തുക രേഖപ്പെടുത്തുക,Record book
സേവനത്തിന്റെ രേഖ,Record of service
പശ്ചാത്താപം,Recourse
വീണ്ടെടുക്കുക,Recover
വീണ്ടെടുക്കൽ,Recovery
വിനോദം,Recreation
റിക്രൂട്ട് ചെയ്യുക,Recruit
അതോറിറ്റി റിക്രൂട്ട് ചെയ്യുന്നു,Recruiting authority
നിയന്തിക്കല്,Recruitment
റിക്രൂട്ട്മെന്റ് നിയമങ്ങൾ,Recruitment rules
തിരുതിലിഫിക്കേഷൻ,Rectification
ആവർത്തിച്ചുള്ള,Recurring
വീണ്ടെടുക്കുക,Redeem
വീണ്ടെടുക്കൽ,Redemption
റീഡയറക്ട്,Redirected
പരിഹാരം,Redress
പരിഹാര,Redressal
ചുവന്ന ടാപ്പിസം,Red-tapism
കുറയ്ക്കല്,Reduction
കമാതീതമായ,Redundant
വീണ്ടും തൊഴിൽ,Re-employment
വീണ്ടും എൻട്രി,Re-entry
അവലംബിക്കുക,Refer
ബന്ധപ്പെടല്,Reference
റഫറൽ,Referral
ശമ്പളത്തിന്റെ റീഫിക്ചീകരണം,Refixation of pay
പുനഃസംഘടന,Reform
ചെയ്യാതിരിക്കുക,Refrain from
ഉന്മേഷം,Refreshment
തിരികെകൊടുക്കുക,Refund
മടക്കാവുന്ന,Refundable
നിരസനം,Refusal
നിരസിക്കുക,Refuse
അവധി നിരസിച്ചു,Refused leave
നിരാകരിക്കുക,Refutation
ചിന്താകുക,Regard
പ്രദേശം,Region
പാദേശികമായ,Regional
പട്ടികയുണ്ടാക്കുക,Register
രജിസ്റ്റർ ചെയ്തു,Registered
രജിസ്റ്റർ ചെയ്ത ഓഫീസ്,Registered office
അധികാരം രജിസ്റ്റർ ചെയ്യുന്നു,Registering authority
രജിസ്ട്രേഷൻ ഫീസ്,Registration fee
രജിസ്ട്രേഷൻ ഫോം,Registration form
രജിസ്ട്രി,Registry
ഖേദം,Regret
കൂറപ്പിക്കൽ,Regrouping
സ്ഥിരമായ,Regular
സാധാരണ കേഡർ,Regular cadre
ക്രമീകരണം,Regularization
പതിവ് സേവനം,Regular service
നിയന്ത്രണങ്ങൾ,Regulations
പുനരധിവാസം,Rehabilitation
പരിശീലനം,Rehearsal
പരിഹാരം കൊടുക്കുക,Reimburse
പുനസ്ഥാപിക്കുക,Reinstate
ആവർത്തിക്കുക,Reiterate
തള്ളുക,Reject
നിരാകരണം,Rejection
യാഗം,Rejoinder
ബന്ധു,Relation
ബന്ധമുള്ള,Relative
ആപേക്ഷിക മൂല്യനിർണ്ണയം,Relative valuation
അയച്ചുവിടല്,Relaxation
നിയമങ്ങളുടെ വിശ്രമം,Relaxation of rules
പ്രകാശനം,Release
റിലീസ് തീയതി,Release date
ഉചിതമായ,Relevant
പ്രസക്തമായ പേപ്പറുകൾ,Relevant papers
വിശസ്തമായ,Reliable
ദുരിതാശാസം,Relief
ദുരിതാശ്വാസവും പുനരധിവാസവും,Relief and rehabilitation
ദുരിതാശ്വാസ പട്ടിക,Relief list
ദുരിതാശ്വാസ പ്രവർത്തനങ്ങൾ,Relief works
മോചിപ്പിക്കുക,Relieve
ആശ്രയിക്കല്,Reliever
അവശിഷ്ടം,Relinquishment
ചുമതലയുള്ളവ,Relinquishment of charge
സ്ഥലംമായ്ക്കല്,Relocation
മനസ്സില്ലായ്മ,Reluctance
അഭിപായപ്പെടുക,Remark
പരാമർശം നിര പറയുന്നു,Remarks column
പ്രതിവിധി,Remedial action
പരിഹാര നടപടികൾ,Remedial measures
പരിഹാര കൈമാറ്റം,Remedial transfer
ഓർമ്മപ്പെടുത്തൽ,Reminder
വേര്പിഷൻ,Remission
പണമടയ്ക്കുക,Remit
റിമിറ്റി,Remitee
പണമടയ്ക്കല്,Remittance
അകലെയുള്ള,Remote
വിദൂര നിയന്ത്രണം,Remote control
നീക്കംചെയ്യൽ,Removal
പ്രതിബചനം,Remuneration
റെൻഡർ,Render
പുതുക്കല്,Renewal
ആവശ്യം പുതുക്കുക,Renewal of demand
പിന്നെ ഉപേക്ഷിക്കുക,Renounce
പുതുക്കിപ്പണിയല്,Renovation
വാടക,Rent
വാടക,Rented space
വീണ്ടും തുറക്കുന്നു,Reopening
പുന organ സംഘടന,Reorganization
പുനരുഭിചാര,Reorientation
നറ്റക്കാവുന്ന,Repairable
സ്വദേശത്തേക്ക് തിരിച്ചയയ്‌ക്കുക,Repatriate
സേവനങ്ങളുടെ സ്വദേശത്തേക്ക് കൊണ്ടുപോകുന്നത്,Repatriation of services
മടക്കിക്കൊടുക്കുക,Repay
തിരിച്ചടവിക്കാവുന്ന,Repayable
റദ്ദുചെയ്യുക,Repeal
ഓർഡർ ആവർത്തിക്കുക,Repeat order
ആവർത്തിച്ചുള്ള ജോലി,Repetitive work
തിരികെവയ്ക്കുക,Replace
തിരികെവെയ്ക്കല്,Replacement
നികത്തുന്നത്,Replenishment
വിവരം ശേഖരിക്കല്,Report
സംഭരണിയാണ്,Repository
പതിപാദനം,Representation
പതിനിധി,Representative
താക്കീത്,Reprimand
റെപിന്റ് ചെയ്യുക,Reprint
പതികാരനടപടി,Reprisal
പുനരുല്പ്പാദിപ്പിക്കുക,Reproduce
പുനരുല്പ്പത്തി,Reproduction
റിപ്പബ്ലിക് ദിനം,Republic day
നിരസിച്ചു,Repudiate
മരിക്കുക,Repugnant
വീണ്ടും വാങ്ങുക,Repurchase
മതിപ്പ്,Reputation
ആവശം,Requirement
അതുകൊടുപ്പ്,Requisite
ആവശ്യമായ വിവരങ്ങൾ,Requisite information
ആവശ്യങ്ങൾ,Requisites
അഭ്യർത്ഥന,Requisition
അഭ്യർത്ഥന ഫോം,Requisition form
അഭ്യർത്ഥന സ്ലിപ്പ്,Requisition slip
രക്ഷപ്പെടുത്തല്,Rescue
ഗവേഷണ ജോലി,Research work
നീരസം,Resentment
മുന്കൂട്ടിമാറ്റി വെയ്ക്കല്,Reservation
റിസർവേഷൻ ഫീസ്,Reservation fee
പോസ്റ്റിന്റെ റിസർവേഷൻ,Reservation of post
കരുതിവയ്ക്കുക,Reserve
റിസർവ് ചെയ്ത താമസം,Reserved accommodation
റിസർവ് ചെയ്ത നിയോജകമണ്ഡലം,Reserved constituency
വില വില,Reserve price
പുനരവർത്തനം,Resettlement
പുന sh ക്രമീകരിക്കുക,Reshuffle
വാസസ്ഥലം,Residence
റെസിഡന്റ് പെർമിറ്റ്,Resident permit
സ്ഥലവാസി,Resident
വാസയോഗ്യമായ,Residential
വാസയോഗ്യമായ താമസം,Residential accommodation
വാസയോഗ്യമായ വിലാസം,Residential address
വാസയോഗ്യമായ ക്വാർട്ടർ,Residential quarter
കടന്നല്,Residuary
റെസിഡ്യൂറി പെൻഷൻ,Residuary pension
റെസിഡ്യൂറി പവർ,Residuary power
രാജി,Resignation
ചെറുക്കുക,Resist
മിഴിവ്,Resolution
ബഹുമാനപൂർവ്വം,Respectfully
യഥാകമം,Respectively
പ്രതി,Respondent
പതുത്തരം,Response
ഉത്തരവാദിതം,Responsibility
ഉത്തരവാദിയായ,Responsible
ഉത്തരംപറയുന്ന,Responsive
റെസ്റ്റ് ഹ .സ്,Rest house
വീണ്ടെടുക്കുക,Restore
നിയന്തണം,Restraint
നിയന്ത്രിച്ചിരിക്കുന്നു,Restricted
നിയന്ത്രിത അവധി,Restricted leave
നിയന്ത്രണവുമായി,Restriction
ഫലമായി പ്രവർത്തിച്ച ജോലി,Result oriented work
പുനരാരംഭിക്കുക,Resume
റെൻമോമോൺ,Resummon
പുനരാരംഭിക്കുക,Resumption
നിലനിര്ത്തുക,Retain
നിലനിർത്തൽ വില,Retention price
വിരമിച്ച,Retired
വിരമിക്കല്,Retirement
വിരമിക്കൽ ആനുകൂല്യങ്ങൾ,Retirement benefits
വിരമിക്കുന്ന പ്രായം,Retiring age
പെൻഷൻ വിരമിക്കുന്നു,Retiring pension
റിറ്റാകൃതിയിലുള്ള സ്റ്റാഫ്,Retrenched staff
പിൻവലിക്കൽ,Retrenchment
റിട്രോക്റ്റീവ് പേ,Retroactive pay
മടങ്ങിവരുക,Return
മടക്കയാത്ര,Return journey
പോസ്റ്റിന്റെ മടക്കം,Return of post
മൂല്യക്കല്ല്ക്കാണ്,Revalidation
മൂല്യനിർണ്ണയം,Revaluation
വരുമാനം,Revenue
വരുമാനച്ചെലവ്,Revenue expenditure
റവന്യൂ സ്റ്റാമ്പ്,Revenue stamp
റിവേഴ്സ്,Reverse
പഴയപടിയാക്കി,Reverted
ഗന്ഥനിരൂപണം,Review
അവലോകന ബോർഡ്,Review board
നവീകരിക്കുക,Revise
പരിഷ്കരിച്ച അജണ്ട,Revised agenda
പുതുക്കിയ ബജറ്റ്,Revised budget
പുതുക്കിയ എസ്റ്റിമേറ്റ്,Revised estimate
പുതുക്കിയ നിയമങ്ങൾ,Revised rules
പുനര്നിരീക്ഷണം,Revision
ശമ്പള സ്കെയിലിന്റെ പുനരവലോകനം,Revision of pay scale
പുനരുജ്ജര്ദ്ധമായ,Revival
അസാധുവാക്കൽ,Revocation
അസാബോക്ക്,Revoke
വിപ്ളവം,Revolution
റിവോൾവിംഗ് ഫണ്ട്,Revolving fund
പ്രതിഫലം,Reward
റിവാർഡ് സ്കീം,Reward scheme
യഥാര്ത്ഥമായ,Right
ശരിയായ അവകാശവാദന്,Rightful claimant
അയവില്ലാത്ത,Rigid
കമസമാധാനലംഘനം,Riot
അപായം,Risk
അപകടസാധ്യത വാങ്ങൽ,Risk purchase
എതിരാളിയായ,Rival
റോഡ് മൈലേജ്,Road mileage
റോഡുകൾ,Roadways
പങ്ക്,Role
ഉരുളുക,Roll
റോളിംഗ് പ്ലാൻ,Rolling plan
ക്രമസംഖ്യ,Roll number
പട്ടിക,Roster
ഭ്രമണം,Rotation
പരുക്കനായ,Rough
