Assamese,Punjabi
"1.ৰক্ষণাবেক্ষণ, 2.ৰক্ষণাবেক্ষণ","1. ਮੇਨਟੇਨੈਂਸ, 2. ਮੇਨਟੇਨੈਂਸ"
ৰক্ষণাবেক্ষণ পেনেল,ਰੱਖ-ਰਖਾਅ ਪੈਨਲ
ৰক্ষণাবেক্ষণৰ সময়,ਰੱਖ-ਰਖਾਅ ਦਾ ਸਮਾਂ
ডাঙৰ বৃত্ত,ਵੱਡਾ ਚੱਕਰ
কী ডিভাইচ,ਕੁੰਜੀ ਜੰਤਰ
মূল চাবি,ਮੁੱਖ ਕੁੰਜੀ
মূল মঞ্চ,ਮੁੱਖ ਪੜਾਅ
মূল গঠন,ਮੁੱਖ ਬਣਤਰ
মূল কাম,ਮੁੱਖ ਕੰਮ
সংখ্যাগৰিষ্ঠ উপাদান,ਬਹੁਗਿਣਤੀ ਭਾਗ
সংখ্যাগৰিষ্ঠতা গেট,ਬਹੁਗਿਣਤੀ ਗੇਟ
সংখ্যাগৰিষ্ঠতা অপাৰেচন,ਬਹੁਮਤ ਕਾਰਵਾਈ
ৰিইম্বৰ্চেমেণ্টৰ সময়সীমা,ਅਦਾਇਗੀ ਦੀ ਮਿਆਦ
মিছঅপাৰেচন ৰুটিন,ਗਲਤ ਕੰਮ ਕਰਨ ਦੀ ਰੁਟੀਨ
ব্যৱস্থাপনা বিকাশ,ਪ੍ਰਬੰਧਨ ਵਿਕਾਸ
ব্যৱস্থাপনা তথ্য ব্যৱস্থা (MIS),ਪ੍ਰਬੰਧਨ ਸੂਚਨਾ ਪ੍ਰਣਾਲੀ (MIS)
ব্যৱস্থাপনা বিজ্ঞান,ਪ੍ਰਬੰਧਨ ਵਿਗਿਆਨ
মানচেষ্টাৰ এনকোডিং,ਮਾਨਚੈਸਟਰ ਇੰਕੋਡਿੰਗ
গুণন,ਗੁਣਾ
অনুমান কৰা চলক,ਅਨੁਮਾਨਿਤ ਵੇਰੀਏਬਲ
আনুমানিক সূচকাংক,ਅਨੁਮਾਨਿਤ ਸੂਚਕਾਂਕ
মানৱ যন্ত্ৰৰ অনুকৰণ,ਮਨੁੱਖੀ ਮਸ਼ੀਨ ਸਿਮੂਲੇਸ਼ਨ
মেনুৱেল ঠিকনা চুইচ,ਦਸਤੀ ਪਤਾ ਸਵਿੱਚ
হাতৰ দ্বাৰা বিশ্লেষণ কৰা,ਦਸਤੀ ਵਿਸ਼ਲੇਸ਼ਣ
মেনুৱেল কল,ਦਸਤੀ ਕਾਲ
হাতৰ দ্বাৰা প্ৰৱেশ কৰা,ਦਸਤੀ ਇੰਦਰਾਜ਼
"১.মেনুৱেল চেণ্টাৰ, ২.মেনুৱেল চেণ্টাৰ","1.ਮੈਨੁਅਲ ਸੈਂਟਰ, 2.ਮੈਨੁਅਲ ਸੈਂਟਰ"
"1. মেনুৱেল ইনপুট, 2. মেনুৱেল ইনপুট","1. ਮੈਨੁਅਲ ਇੰਪੁੱਟ, 2. ਮੈਨੂਅਲ ਇਨਪੁਟ"
মেনুৱেল অপাৰেচন,ਦਸਤੀ ਕਾਰਵਾਈ
বহুতৰ লগত বহুতৰ সম্পৰ্ক,ਕਈ-ਤੋਂ-ਕਈ ਰਿਸ਼ਤੇ
মাল্টি-ডিকোডাৰ,ਮਲਟੀ-ਡੀਕੋਡਰ
মানচিত্ৰ পদ্ধতি,ਨਕਸ਼ਾ ਵਿਧੀ
মেপিং,ਮੈਪਿੰਗ
প্ৰান্ত,ਹਾਸ਼ੀਏ
প্ৰান্তীয় ভুল,ਮਾਮੂਲੀ ਗਲਤੀ
প্ৰান্তীয় অনুসন্ধান,ਮਾਮੂਲੀ ਪੁੱਛਗਿੱਛ
প্ৰান্তীয় পৰীক্ষা,ਮਾਮੂਲੀ ਟੈਸਟ
চিহ্ন ধৰা পেলোৱা,ਪ੍ਰਤੀਕ ਖੋਜ
চিন পঢ়া,ਸਾਈਨ ਰੀਡਿੰਗ
চিহ্ন স্কেনিং,ਪ੍ਰਤੀਕ ਸਕੈਨਿੰਗ
sign sense,ਸੰਕੇਤ ਭਾਵਨਾ
মাৰ্কাৰ,ਮਾਰਕਰ
চিহ্নিত কৰা,ਨਿਸ਼ਾਨਦੇਹੀ
মাৰ্কাৰ তৰংগ,ਮਾਰਕਰ ਲਹਿਰ
মাৰ্কভ শৃংখল,markov ਚੇਨ
মাৰ্কভ উৎস,markov ਸਰੋਤ
markup ভাষা,ਮਾਰਕਅੱਪ ਭਾਸ਼ਾ
maser,maser
maser,maser
"১.মাস্ক, ২.অভাৰ, ৩.অভাৰ","1. ਮਾਸਕ, 2. ਪਰਦਾ, 3. ਪਰਦਾ"
"1. কভাৰ বিট, 2. কভাৰ বিট, 3. মাস্ক দুটা অংক","1. ਕਵਰ ਬਿੱਟ, 2. ਕਵਰ ਬਿੱਟ, 3. ਦੋਹਰੇ ਅੰਕਾਂ ਨੂੰ ਮਾਸਕ ਕਰੋ"
মাস্ক প্ৰগ্ৰেমেবল ডিভাইচ,ਮਾਸਕ ਪ੍ਰੋਗਰਾਮੇਬਲ ਡਿਵਾਈਸ
কভাৰ ৰেজিষ্টাৰ,ਕਵਰ ਰਜਿਸਟਰ
"1. কভাৰ ৰম, 2. কভাৰ ৰম","1. ਕਵਰ ਰੋਮ, 2. ਕਵਰ ਰੋਮ"
আৱৰণ,ਕਵਰ
বিশাল পৰিসংখ্যা,ਵਿਸ਼ਾਲ ਡਾਟਾ
"1.মাছ মেমৰি, 2.মাছ মেমৰি","1. ਮਾਸ ਮੈਮੋਰੀ, 2. ਮਾਸ ਮੈਮੋਰੀ"
বৃহৎ পৰিমাণে সমান্তৰাল,ਵੱਡੇ ਪੱਧਰ &#39;ਤੇ ਸਮਾਨਾਂਤਰ
মুখীয়াল,ਸਰਦਾਰ
মাষ্টাৰ কাৰ্ড,ਮਾਸਟਰ ਕਾਰਡ
"1.হেড ঘড়ী, 2.নিয়ন্ত্ৰক ঘড়ী","1.ਹੈੱਡ ਵਾਚ, 2.ਕੰਟਰੋਲਰ ਵਾਚ"
মূল ক&#39;ন্সোল,ਮੁੱਖ ਕੰਸੋਲ
প্ৰাইম ডাটা,ਪ੍ਰਮੁੱਖ ਡਾਟਾ
মাষ্টাৰ ডায়েগ্ৰাম,ਮਾਸਟਰ ਚਿੱਤਰ
মাষ্টাৰ ফাইল,ਮਾਸਟਰ ਫਾਈਲ
প্ৰধান গোট,ਮੁੱਖ ਗਰੁੱਪ
মাষ্টাৰ কি&#39;,ਮਾਸਟਰ ਕੁੰਜੀ
মূল লাইব্ৰেৰীৰ টেপসমূহ,ਮੁੱਖ ਲਾਇਬ੍ਰੇਰੀ ਟੇਪ
প্ৰাইম প্ৰচেছৰ,ਪ੍ਰਮੁੱਖ ਪ੍ਰੋਸੈਸਰ
ফ্লেগশ্বিপ প্ৰগ্ৰেম,ਫਲੈਗਸ਼ਿਪ ਪ੍ਰੋਗਰਾਮ
হেড চেণ্টাৰ,ਮੁੱਖ ਕੇਂਦਰ
"১.মাষ্টাৰ টেপ, ২.মাষ্টাৰ টেপ","1.ਮਾਸਟਰ ਟੇਪ, 2.ਮਾਸਟਰ ਟੇਪ"
"১.প্ৰিন্সিপাল টাৰ্মিনেল, ২.মেইন টাৰ্মিনেল","1.ਪ੍ਰਿੰਸੀਪਲ ਟਰਮੀਨਲ, 2.ਮੁੱਖ ਟਰਮੀਨਲ"
প্ৰধান অধীনস্থ যন্ত্ৰ,ਮੁੱਖ ਅਧੀਨ ਜੰਤਰ
প্ৰধান অধীনস্থ ব্যৱস্থা,ਮੁੱਖ ਅਧੀਨ ਸਿਸਟਮ
"১.মেচ, ২.মেচ, ৩.মিল","1. ਮੈਚ, 2. ਮੈਚ, 3. ਮਿਲੋ"
মিল থকা,ਮੈਚ
গাণিতিক প্ৰগ্ৰেমিং,ਗਣਿਤ ਪ੍ਰੋਗਰਾਮਿੰਗ
গাণিতিক অনুকৰণ,ਗਣਿਤਿਕ ਸਿਮੂਲੇਸ਼ਨ
"১.মেট্ৰিক্স, ২.মেট্ৰিক্স","1.ਮੈਟ੍ਰਿਕਸ, 2.ਮੈਟ੍ਰਿਕਸ"
"1.মেট্ৰিক্স প্ৰিন্টাৰ, 2.মেট্ৰিক্স প্ৰিন্টাৰ","1.ਮੈਟ੍ਰਿਕਸ ਪ੍ਰਿੰਟਰ, 2.ਮੈਟ੍ਰਿਕਸ ਪ੍ਰਿੰਟਰ"
মেট্ৰিক্স চুইচ,ਮੈਟਰਿਕਸ ਸਵਿੱਚ
মেট্ৰিক্স টেবুল,ਮੈਟ੍ਰਿਕਸ ਸਾਰਣੀ
maxi কম্পিউটাৰ,ਮੈਕਸੀ ਕੰਪਿਊਟਰ
maxi কম্পিউটাৰ,ਮੈਕਸੀ ਕੰਪਿਊਟਰ
শিখৰ মৌল,ਸਿਖਰ ਤੱਤ
যোগপদ,ਯੋਗਾਪੈਡ
মেক্সৱেল ডেমন,ਮੈਕਸਵੈਲ ਡੈਮਨ
"১.গড়, ২.গড়","1. ਮਤਲਬ, 2. ਮਤਲਬ"
গড় আৰোগ্যৰ সময়,ਮਤਲਬ ਰਿਕਵਰੀ ਸਮਾਂ
বিফলতাৰ অৰ্থ সময়,ਅਸਫਲਤਾ ਦਾ ਮਤਲਬ ਸਮਾਂ
বিফলতাৰ মধ্যম সময় (m t b f),ਅਸਫਲਤਾ ਮੱਧ ਸਮਾਂ (mt b f)
বিফলতাৰ সময় বুজাইছে,ਅਸਫਲਤਾ ਦਾ ਸਮਾਂ
মেৰামতিৰ অৰ্থ সময়,ਮੁਰੰਮਤ ਦਾ ਮਤਲਬ ਸਮਾਂ
সংশোধনৰ গড় সময় (MTTR),ਸੁਧਾਰ ਮੱਧ ਸਮਾਂ (MTTR)
মধ্যমীয়া স্কেল সংহতি (MSI),ਮੱਧਮ ਸਕੇਲ ਏਕੀਕਰਣ (MSI)
মধ্যম সংহতি (MSI),ਮੱਧਮ ਏਕੀਕਰਣ (MSI)
গড় টাৰ্ম সংৰক্ষণ ডিভাইচ,ਮਤਲਬ ਮਿਆਦ ਸਟੋਰੇਜ਼ ਜੰਤਰ
প্ৰতি ছেকেণ্ডত মেগা বিট (Mbps),ਮੈਗਾ ਬਿਟਸ ਪ੍ਰਤੀ ਸਕਿੰਟ (Mbps)
উপাদান বস্তু,ਕੰਪੋਨੈਂਟ ਆਬਜੈਕਟ
উপাদান ৰেকৰ্ড,ਕੰਪੋਨੈਂਟ ਰਿਕਾਰਡ
"১.স্মৃতি, ২.স্মৃতি","1.ਮੈਮੋਰੀ, 2.ਮੈਮੋਰੀ"
"1.মেমৰি এৰে, 2.মেমৰি এৰে","1.ਮੈਮੋਰੀ ਐਰੇ, 2.ਮੈਮੋਰੀ ਐਰੇ"
"১/ মেমৰি ফাণ্ড, ২/ মেমৰি বেংক","1.ਮੈਮਰੀ ਫੰਡ, 2.ਮੈਮਰੀ ਬੈਂਕ"
"1.মেমৰি বাফাৰ ৰেজিষ্টাৰ, 2.মেমৰি বাফাৰ ৰেজিষ্টাৰ","1. ਮੈਮੋਰੀ ਬਫਰ ਰਜਿਸਟਰ, 2. ਮੈਮੋਰੀ ਬਫਰ ਰਜਿਸਟਰ"
"১.মেমৰি বাছ, ২. মেমৰি বাছ","1.ਮੈਮੋਰੀ ਬੱਸ, 2. ਮੈਮੋਰੀ ਬੱਸ"
মেমৰি কাৰ্ড,ਮੈਮੋਰੀ ਕਾਰਡ
স্মৃতিশক্তি কোষ,ਮੈਮੋਰੀ ਸੈੱਲ
স্মৃতিশক্তি হেৰুৱা,ਯਾਦਦਾਸ਼ਤ ਦਾ ਨੁਕਸਾਨ
"1.মেমৰি কোৰ, 2.মেমৰি কোৰ","1. ਮੈਮੋਰੀ ਕੋਰ, 2. ਮੈਮੋਰੀ ਕੋਰ"
স্মৃতি চক্ৰ,ਮੈਮੋਰੀ ਚੱਕਰ
"1.মেমৰি ডাটা ৰেজিষ্টাৰ, 2.মেমৰি ডাটা ৰেজিষ্টাৰ","1. ਮੈਮੋਰੀ ਡਾਟਾ ਰਜਿਸਟਰ, 2. ਮੈਮੋਰੀ ਡਾਟਾ ਰਜਿਸਟਰ"
"1.মেমৰি ডাম্প ,2.মেমৰি ডাম্প","1.ਮੈਮੋਰੀ ਡੰਪ, 2.ਮੈਮੋਰੀ ਡੰਪ"
"1.মেমৰি এক্সচেঞ্জ, 2.মেমৰি এক্সচেঞ্জ","1.ਮੈਮੋਰੀ ਐਕਸਚੇਂਜ, 2.ਮੈਮੋਰੀ ਐਕਸਚੇਂਜ"
"1.স্মৃতিৰ স্তৰ, 2.স্মৃতিৰ স্তৰ","1.ਮੈਮੋਰੀ ਲੜੀ, 2.ਮੈਮੋਰੀ ਲੜੀ"
স্মৃতিশক্তিৰ নিৰ্দেশনা,ਮੈਮੋਰੀ ਹਦਾਇਤ
"১.স্মৃতি ব্যৱস্থাপনা, ২.স্মৃতি ব্যৱস্থাপনা","1.ਮੈਮੋਰੀ ਪ੍ਰਬੰਧਨ, 2.ਮੈਮੋਰੀ ਪ੍ਰਬੰਧਨ"
"1.মেমৰি মেপ, 2.মেমৰি মেপ","1.ਮੈਮੋਰੀ ਨਕਸ਼ਾ, 2.ਮੈਮੋਰੀ ਨਕਸ਼ਾ"
"1. মেমৰি মেপ কৰা আউটপুট, 2. ইনপুট, 3. মেমৰি মেপ কৰা I/O","1. ਮੈਮੋਰੀ ਮੈਪਡ ਆਉਟਪੁੱਟ, 2. ਇਨਪੁਟ, 3. ਮੈਮੋਰੀ ਮੈਪਡ I/O"
"1.মেমৰি মডেল, 2.মেমৰি মডেল, 3.মেমৰি মডেল","1.ਮੈਮੋਰੀ ਮਾਡਲ, 2.ਮੈਮੋਰੀ ਮਾਡਲ, 3.ਮੈਮੋਰੀ ਮਾਡਲ"
"1.মেমৰি মডিউল, 2.মেমৰি মডিউল","1.ਮੈਮੋਰੀ ਮੋਡੀਊਲ, 2.ਮੈਮੋਰੀ ਮੋਡੀਊਲ"
"1.মেমৰি সূচী ৰেজিষ্টাৰ, 2.মেমৰি সূচী ৰেজিষ্টাৰ","1. ਮੈਮੋਰੀ ਇੰਡੈਕਸ ਰਜਿਸਟਰ, 2. ਮੈਮੋਰੀ ਇੰਡੈਕਸ ਰਜਿਸਟਰ"
মেমৰি শক্তি,ਯਾਦ ਸ਼ਕਤੀ
স্মৃতিশক্তি সুৰক্ষা,ਮੈਮੋਰੀ ਸੁਰੱਖਿਆ
"1.মেমৰি ৰেফাৰেন্স নিৰ্দেশনা, 2.মেমৰি ৰেফাৰেন্স নিৰ্দেশনা","1.ਮੈਮੋਰੀ ਹਵਾਲਾ ਨਿਰਦੇਸ਼, 2.ਮੈਮੋਰੀ ਸੰਦਰਭ ਨਿਰਦੇਸ਼"
"১.মেমৰি প্ৰগ্ৰেম, ২.মেমৰি প্ৰগ্ৰেম","1.ਮੈਮੋਰੀ ਪ੍ਰੋਗਰਾਮ, 2.ਮੈਮੋਰੀ ਪ੍ਰੋਗਰਾਮ"
"1.মেমৰি ইউনিট, 2.মেমৰি ইউনিট","1.ਮੈਮੋਰੀ ਯੂਨਿਟ, 2.ਮੈਮੋਰੀ ਯੂਨਿਟ"
মেনু,ਮੀਨੂ
মেনু বাৰ,ਮੇਨੂ ਬਾਰ
মেনু চালিত,ਮੇਨੂ ਸੰਚਾਲਿਤ
মেনু নিৰ্বাচন,ਮੇਨੂ ਚੋਣ
মূল-চালিত কাৰ্যসূচী,ਮੁੱਖ-ਸੰਚਾਲਿਤ ਪ੍ਰੋਗਰਾਮ
"১.অন্তৰ্নিহিত, ২.এত্ৰিত","1.ਅੰਦਰੂਨੀ, 2.ਮਿਲਿਆ ਹੋਇਆ"
মাৰ্জাৰ এক্সচেঞ্জ সজাই পৰাই তোলা,ਅਭੇਦ ਐਕਸਚੇਂਜ ਛਾਂਟੀ
"1. একত্ৰীকৰণ সজাই পৰাই তোলা, 2. কেটেলগ নিৰ্বাচন","1. ਵਿਲੀਨਤਾ ਨੂੰ ਛਾਂਟਣਾ, 2. ਕੈਟਾਲਾਗ ਚੋਣ"
"১/ একত্ৰীকৰণ, ২. একত্ৰীকৰণ","1. ਵਿਲੀਨਤਾ, 2. ਵਿਲੀਨਤਾ"
জালি নেটৱাৰ্ক,ਜਾਲੀ ਨੈੱਟਵਰਕ
বাৰ্তা প্ৰেৰণ,ਮੈਸੇਜਿੰਗ
বাৰ্তা,ਸੁਨੇਹਾ
বাৰ্তা প্ৰমাণীকৰণ,ਸੁਨੇਹਾ ਪ੍ਰਮਾਣਿਕਤਾ
বাৰ্তা কোষ,ਸੁਨੇਹਾ ਸੈੱਲ
বাৰ্তা বৰ্তনী,ਸੁਨੇਹਾ ਸਰਕਟ
বাৰ্তা বিন্যাস,ਸੁਨੇਹਾ ਫਾਰਮੈਟ
বাৰ্তা পৰ্টে,ਸੁਨੇਹਾ ਪੋਰਟ
বাৰ্তা ধৰণ,ਸੁਨੇਹਾ ਮੋਡ
বাৰ্তা প্ৰেৰণ,ਮੈਸੇਜਿੰਗ
"1.বাৰ্তা সজাই পৰাই তোলা, 2.বাৰ্তা সজাই পৰাই তোলা","1.ਸੁਨੇਹੇ ਦੀ ਛਾਂਟੀ, 2.ਸੁਨੇਹੇ ਦੀ ਛਾਂਟੀ"
বাৰ্তা লাইন,ਸੁਨੇਹਾ ਲਾਈਨ
বাৰ্তা চুইচ,ਸੁਨੇਹਾ ਸਵਿੱਚ
বাৰ্তাৰ লিখনী,ਸੁਨੇਹਾ ਟੈਕਸਟ
বাৰ্তা স্থানান্তৰ এজেন্ট,ਸੁਨੇਹਾ ਟ੍ਰਾਂਸਫਰ ਏਜੰਟ
চুপাৰ এছেম্বলাৰ,ਸੁਪਰ ਅਸੈਂਬਲਰ
মেটাক্লাছ,ਮੈਟਾਕਲਾਸ
"1. অধিক সংকলন, 2. অধিক ব্যাখ্যা","1. ਹੋਰ ਸੰਕਲਨ, 2. ਹੋਰ ਵਿਆਖਿਆ"
"1. অধিক দোভাষী, 2. অধিক কম্পাইলাৰ","1. ਹੋਰ ਦੁਭਾਸ਼ੀਏ, 2. ਹੋਰ ਕੰਪਾਈਲਰ"
উপভাষা,ਬੋਲੀ
"1.মেটা নেটৱৰ্ক, 2.মেটা নেটৱৰ্ক","1.ਮੇਟਾ ਨੈੱਟਵਰਕ, 2.ਮੇਟਾ ਨੈੱਟਵਰਕ"
একনায়কত্ববাদ,ਤਾਨਾਸ਼ਾਹੀ
প্ৰক্ৰিয়া,ਪ੍ਰਕਿਰਿਆ
মেট্ৰ&#39;পলিটান এৰিয়া নেটৱৰ্ক (MAN),ਮੈਟਰੋਪੋਲੀਟਨ ਏਰੀਆ ਨੈੱਟਵਰਕ (MAN)
মাইক্ৰ&#39;,ਮਾਈਕ੍ਰੋ
"১.মাইক্ৰ’ক’ড,২.মাইক্ৰ’ক’ড","1.ਮਾਈਕ੍ਰੋਕੋਡ, 2.ਮਾਈਕ੍ਰੋਕੋਡ"
মাইক্ৰ&#39;কম্পিউটাৰ,ਮਾਈਕ੍ਰੋ ਕੰਪਿਊਟਰ
মাইক্ৰ&#39; নিয়ন্ত্ৰক,ਮਾਈਕਰੋ ਕੰਟਰੋਲਰ
মাইক্ৰ&#39; চক্ৰ,ਮਾਈਕਰੋ ਚੱਕਰ
মাইক্ৰ&#39;ইলেক্ট্ৰনিক যান্ত্ৰিক ব্যৱস্থা (MEMS),ਮਾਈਕ੍ਰੋਇਲੈਕਟ੍ਰੋਨਿਕ ਮਕੈਨੀਕਲ ਮਕੈਨੀਜ਼ਮ (MEMS)
মাইক্ৰ&#39; ইলেক্ট্ৰনিক্স,ਮਾਈਕ੍ਰੋ ਇਲੈਕਟ੍ਰੋਨਿਕਸ
মাইক্ৰ&#39; ক্ষুদ্ৰকৰণ,ਮਾਈਕਰੋ ਮਿਨੀਏਚਰਾਈਜ਼ੇਸ਼ਨ
মাইক্ৰ&#39; অৰ্ডাৰ,ਮਾਈਕ੍ਰੋ ਆਰਡਰ
"১.মাইক্ৰ’, ২.মেইনফ্ৰেম লিংক","1.ਮਾਈਕ੍ਰੋ, 2.ਮੇਨਫ੍ਰੇਮ ਲਿੰਕ"
মাইক্ৰ&#39; চিপ,ਮਾਈਕ੍ਰੋ ਚਿੱਪ
মাইক্ৰ&#39; ক&#39;বল,ਮਾਈਕ੍ਰੋ ਕੋਬੋਲ
মাইক্ৰ&#39; ক&#39;ড,ਮਾਈਕ੍ਰੋ ਕੋਡ
"১.মাইক্ৰ’ফাইল, ২.মাইক্ৰ’ফিছ, ৩.মাইক্ৰ’ফাইল","1.ਮਾਈਕ੍ਰੋਫਾਈਲ, 2.ਮਾਈਕ੍ਰੋਫਿਸ਼, 3.ਮਾਈਕ੍ਰੋਫਾਈਲ"
মাইক্ৰ&#39; ফ্লপি,ਮਾਈਕ੍ਰੋ ਫਲਾਪੀ
মাইক্ৰ&#39;ফৰ্ম পঢ়া যন্ত্ৰ,ਮਾਈਕ੍ਰੋਫਾਰਮ ਰੀਡਿੰਗ ਡਿਵਾਈਸ
মাইক্ৰ&#39; ফ্ৰেম,ਮਾਈਕਰੋ ਫਰੇਮ
মাইক্ৰ&#39;গ্ৰাফিক্স,ਮਾਈਕ੍ਰੋਗ੍ਰਾਫਿਕਸ
মাইক্ৰ&#39;ফোন,ਮਾਈਕ੍ਰੋਫ਼ੋਨ
মাইক্ৰ&#39;ফটোগ্ৰাফ,ਮਾਈਕ੍ਰੋਫੋਟੋਗ੍ਰਾਫ਼
"১.মাইক্ৰ’প্ৰচেছিং ইউনিট, ২.মাইক্ৰ’প্ৰচেছিং ইউনিট","1.ਮਾਈਕਰੋਪ੍ਰੋਸੈਸਿੰਗ ਯੂਨਿਟ, 2.ਮਾਈਕਰੋਪ੍ਰੋਸੈਸਿੰਗ ਯੂਨਿਟ"
মাইক্ৰ&#39;প্ৰচেছৰ,ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ
মাইক্ৰ&#39;প্ৰচেছৰ চিপ,ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ ਚਿੱਪ
মাইক্ৰ&#39;প্ৰচেছৰ ইন্টাৰপ্ৰেটাৰ,ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ ਦੁਭਾਸ਼ੀਏ
মাইক্ৰ&#39; প্ৰচেছৰ ইউনিট (MPU),ਮਾਈਕ੍ਰੋ ਪ੍ਰੋਸੈਸਰ ਯੂਨਿਟ (MPU)
"১.মাইক্ৰ’প্ৰগ্ৰেম, ২.মাইক্ৰ’ প্ৰগ্ৰেম","1. ਮਾਈਕ੍ਰੋਪ੍ਰੋਗਰਾਮ, 2. ਮਾਈਕ੍ਰੋ ਪ੍ਰੋਗਰਾਮ"
মাইক্ৰ&#39; ক্ৰম,ਮਾਈਕ੍ਰੋ ਕ੍ਰਮ
মাইক্ৰ’ছফ্ট,ਮਾਈਕ੍ਰੋਸਾਫਟ
মাইক্ৰ’ছফ্ট উইণ্ড’জ,ਮਾਈਕਰੋਸਾਫਟ ਵਿੰਡੋਜ਼
মাইক্ৰ&#39; ৱেভ,ਮਾਈਕ੍ਰੋ ਵੇਵ
মাইক্ৰ&#39; ৱেভ লিংক,ਮਾਈਕ੍ਰੋ ਵੇਵ ਲਿੰਕ
মাইক্ৰৱেভ ট্ৰেন্সমিছন,ਮਾਈਕ੍ਰੋਵੇਵ ਸੰਚਾਰ
মধ্যম ব্যৱস্থাপনা,ਮੱਧ ਪ੍ਰਬੰਧਨ
"1.মিডলৱেৰ, 2. মধ্যমীয়া ৱেৰ","1. ਮਿਡਲਵੇਅਰ, 2. ਮੱਧ ਮਾਲ"
মিডি কম্পিউটাৰ,ਮਿਡੀ ਕੰਪਿਊਟਰ
কেন্দ্ৰীয় বিন্দু,ਕੇਂਦਰੀ ਬਿੰਦੂ
মধ্যমীয়া,ਔਸਤ
প্ৰব্ৰজনৰ পথ,ਪਰਵਾਸ ਰੂਟ
প্ৰতি ছেকেণ্ডত মিলিয়ন নিৰ্দেশনা (MIPS),ਮਿਲੀਅਨ ਨਿਰਦੇਸ਼ ਪ੍ਰਤੀ ਸਕਿੰਟ (MIPS)
মিনি কম্পিউটাৰ,ਮਿੰਨੀ ਕੰਪਿਊਟਰ
সৰু ডিস্কেট,ਛੋਟੀ ਡਿਸਕੇਟ
"১.সৰু বৃহদান্ত্ৰ, ২.সৰু অষ্ট","1.ਛੋਟਾ ਕੌਲਨ, 2.ਲਿਟਲ ਐਸ਼ਟ"
নূন্যতম উৎপাদন,ਘੱਟੋ-ਘੱਟ ਉਤਪਾਦ
বিৰল গছ,ਸਪਾਰਸ ਰੁੱਖ
"১.মিনিমেক্স এলগৰিদম, ২.এলগৰিদম","1.ਮਿਨੀਮੈਕਸ ਐਲਗੋਰਿਦਮ, 2.ਐਲਗੋਰਿਦਮ"
ক্ষুদ্ৰকৰণ প্ৰক্ৰিয়া,ਛੋਟੀਕਰਨ ਦੀ ਪ੍ਰਕਿਰਿਆ
সৰ্বনিম্ন খৰচৰ সম্প্ৰসাৰণ গছ,ਸਭ ਤੋਂ ਘੱਟ ਲਾਗਤ ਐਕਸਟੈਂਸ਼ਨ ਟ੍ਰੀ
"1.নিম্ন বিলম্ব এনকোডিং, 2.নিম্ন বিলম্ব ক&#39;ডিং","1.ਘੱਟ ਲੇਟੈਂਸੀ ਏਨਕੋਡਿੰਗ, 2.ਘੱਟ ਲੇਟੈਂਸੀ ਕੋਡਿੰਗ"
চুটি ডিভাইচ,ਛੋਟਾ ਜੰਤਰ
"১.গুণন, ২.গুণন, ৩.গুণন পদ","1. ਗੁਣਾ, 2. ਗੁਣਾ, 3. ਗੁਣਾ ਸ਼ਬਦ"
ক্ৰেডিট কাৰ্ড,ਕਰੇਡਿਟ ਕਾਰਡ
ক্ৰেডিট কাৰ্ড,ਕਰੇਡਿਟ ਕਾਰਡ
ক্ৰেডিট এলেকা,ਕ੍ਰੈਡਿਟ ਖੇਤਰ
মিৰ&#39;ৰ কৰা ডিস্ক,ਮਿਰਰਡ ਡਿਸਕ
"১.আইনা দাগ, ২.ফটোকপি, ৩.আইনা কপি","1. ਮਿਰਰ ਸਪਾਟ, 2. ਫੋਟੋਕਾਪੀ, 3. ਸ਼ੀਸ਼ੇ ਦੀ ਕਾਪੀ"
মিশ্ৰিত মূলক সংকেত,ਮਿਕਸਡ ਰੇਡੀਕਸ ਨੋਟੇਸ਼ਨ
মিক্সাৰ,ਮਿਕਸਰ
স্মৃতিভ্ৰংশ,ਯਾਦਾਸ਼ਤ
mnemonic ঠিকনা,ਯਾਦਦਾਸ਼ਤ ਪਤਾ
