English,Tamil
Mail merge (= file  Merge),அஞ்சல் ஒன்றிணைப்பு (= கோப்பு  ஒன்றிணைக்க)
Main battery  Powered machine,முதன்மை பேட்டரி  இயங்கும் இயந்திரம்
Main control unit,முதன்மை கட்டுப்பாட்டு அலகு
Main distributing  Frame,பிரதான விநியோக  சட்டகம்
Mainframe,மெயின்பிரேம்
Mainframe Computer,மெயின்பிரேம் கணினி
Mainframe system  (= Mainframe  Computer),மெயின்பிரேம் சிஸ்டம்  (= மெயின்பிரேம்  கணினி)
Main lobe,பிரதான லோப்
Main memory,முதன்மை நினைவகம்
Main memory  Mapping,முதன்மை நினைவகம்  விவரணையாக்கம்
Main operation,முக்கிய செயல்பாடு
Main path,முக்கிய பாதை
Main powered  Machine,முக்கிய சக்தி  இயந்திரம்
Main program,முதன்மை திட்டம்
Main station,பிரதான நிலையம்
Main storage,முக்கிய சேமிப்பு
Main storage unit,பிரதான சேமிப்பக அலகு
Main switch,முதன்மை சுவிட்ச்
Maintenance panel,பராமரிப்பு குழு
Maintenance  Program chain,பராமரிப்பு  நிரல் சங்கிலி
Maintenance  Standby time,பராமரிப்பு  காத்திருப்பு நேரம்
Maintenance time,பராமரிப்பு நேரம்
MAINT  (Maintenance),பராமரிப்பு  (பராமரிப்பு)
Major control field,முக்கிய கட்டுப்பாட்டு புலம்
Major cycle,பெரிய சுழற்சி
Majority,பெரும்பான்மை
Majority element,பெரும்பான்மை உறுப்பு
Majority gate  (= Majority  Element),பெரும்பான்மை வாயில்  (= பெரும்பான்மை  உறுப்பு
Majority operation,பெரும்பான்மை செயல்பாடு
Major key,முக்கிய விசை
Major lobe,பெரிய லோப்
Major state,முக்கிய மாநிலம்
Major structure,பெரிய அமைப்பு
Major task,முக்கிய பணி
Major total,பெரிய மொத்தம்
Make break  Operation,இடைவெளி செய்யுங்கள்  செயல்பாடு
Make busy,பிஸியாக இருங்கள்
Makeup time,ஒப்பனை நேரம்
Malfunction  Routine,கோளாறு  வழக்கமான
Management,மேலாண்மை
Management  Information  System,மேலாண்மை  தகவல்  அமைப்பு
Management  Science,மேலாண்மை  அறிவியல்
Manchester  Coding,மான்செஸ்டர்  குறியீட்டு முறை
Mandatory  Cryptographic  Session,கட்டாயமாகும்  கிரிப்டோகிராஃபிக்  அமர்வு
Manifolding,பன்மடங்கு
Manipulated  Variable,கையாளப்பட்டது  மாறக்கூடிய
Manipulative  Indexing,கையாளுதல்  குறியீட்டு முறை
Man-machine  Simulation,மனிதன்-இயந்திரம்  உருவகப்படுத்துதல்
Manual address  Switch,கையேடு முகவரி  சொடுக்கி
Manual analysis,கையேடு பகுப்பாய்வு
Manual answering,கையேடு பதில்
Manual calling,கையேடு அழைப்பு
Manual control,கையேடு கட்டுப்பாடு
Manual entry,கையேடு நுழைவு
Manual exchange,கையேடு பரிமாற்றம்
Manual function,கையேடு செயல்பாடு
Manual input,கையேடு உள்ளீடு
Manual operation,கையேடு செயல்பாடு
Manual word  Generator,கையேடு சொல்  ஜெனரேட்டர்
Many-for-one  Language,பல-க்கு  மொழி
Many to one  Decoder,பல முதல் ஒன்று  டிகோடர்
Map method,வரைபட முறை
Mapped buffer,வரைபட இடையக
Mapping error,மேப்பிங் பிழை
Margin,விளிம்பு
Margin-adjust  Mode,விளிம்பு-சரிசெய்தல்  பயன்முறை
Marginal check,விளிம்பு சோதனை
Marginal error,விளிம்பு பிழை
Marginal test,விளிம்பு சோதனை
Margin control,விளிம்பு கட்டுப்பாடு
Margin punched  Card,விளிம்பு குத்தியது  அட்டை
Mark,குறி
Mark detection,குறி கண்டறிதல்
Marker,மார்க்கர்
Mark hold,மார்க் ஹோல்ட்
Marking,குறிக்கும்
Marking bias,குறிக்கும் சார்பு
Marking-end  Distortion,குறிக்கும்-இறுதி  சிதைவு
Marking wave,குறிக்கும் அலை
Mark matching,மார்க் பொருத்தம்
Markov chain,மார்கோவ் சங்கிலி
Markov source,மார்கோவ் மூல
Mark reading,குறி வாசிப்பு
Mark scanning,மார்க் ஸ்கேனிங்
Mark sense,மார்க் சென்ஸ்
Mark sensing  Column,குறி உணர்திறன்  நெடுவரிசை
Mark sensing row,சென்சிங் வரிசையைக் குறிக்கவும்
Mark-space  Character,குறி-இடம்  எழுத்து
Mark to space  Multiplier,இடத்திற்கு குறி  பெருக்கி
