Marathi,Assamese
ionization isomerism,আয়নীয়কৰণ সমতাবাদ
ionization नुकसान,আয়নীয়কৰণ ক্ষতি
आयनीकरण क्षमता,আয়নীয়কৰণ বিভৱ
आयनीकरण झोन,আয়নীয়কৰণ অঞ্চল
"आयनीकरण स्पेक्ट्रोमीटर, आयनीकरण स्पेक्ट्रोमीटर","আয়নীয়কৰণ বৰ্ণালীমাপক, আয়নীয়কৰণ বৰ্ণালীমাপক"
"आयनीकरण करणे, आयनीकरण करणे","to ionize, আয়নীয়কৰণ কৰা"
ionized अणू,আয়নীয়কৃত পৰমাণু
आयनीकृत प्लाझ्मा,আয়নীয়কৃত প্লাজমা
"ionizing एजंट, ionizer","আয়নাইজিং এজেণ্ট, আয়নাইজাৰ"
आयनीकरण ऊर्जा,আয়নীকৰণ শক্তি
आयनीकरण माध्यम,আয়নাইজিং মাধ্যম
ionizing कण,আয়নীয়কৰণ কণা
आयनीकरण विकिरण,আয়নাইজিং বিকিৰণ
ionium,আয়নিয়াম
आयनीकरण क्रॉस-सेक्शन,আয়নীয়কৰণ ক্ৰছ-ছেকচন
आयनीकरण द्रावण,আয়নাইজিং দ্ৰৱীভূত পদাৰ্থ
"आयनोग्राम, आयनोग्राम","আয়ন&#39;গ্ৰাম, আয়ন&#39;গ্ৰাম"
आयनोमीटर,আয়নমিটাৰ
"आयन मर्यादा, ionosphere मर्यादा","আয়ন সীমা, আয়নমণ্ডল সীমা"
आयनोफोन,আয়ন&#39;ফোন
अयान सोंड,অয়ন সোন্দ
"ionosphere, ionosphere","আয়নমণ্ডল, আয়নমণ্ডল"
ionosphere प्रभाव,আয়নমণ্ডল প্ৰভাৱ
ionosphere अडथळा,আয়নমণ্ডলৰ বিঘিনি
ionosphere पातळी,আয়নমণ্ডলৰ স্তৰ
ionosphere मापदंड,আয়নমণ্ডলৰ প্ৰাচল
ionosphere विखुरणे,আয়নমণ্ডল বিকিৰণ
"ionosphere विभाजन, ionosphere विभाजन","আয়নমণ্ডল বিভাজন, আয়নমণ্ডল বিভাজন"
आयनोस्फेरिक वादळ,আয়নমণ্ডলীয় ধুমুহা
आयनोस्फेरिक लहर,আয়নমণ্ডলীয় তৰংগ
आयनोस्फेरिक हवा,আয়নমণ্ডলীয় বায়ু
ionosphere शास्त्रज्ञ,আয়নমণ্ডল বিজ্ঞানী
समस्थानिक वितरण,সমস্থানিক বিতৰণ
"irdome, इन्फ्रारेड घुमट","irdome, অতি ৰঙা গম্বুজ"
बुबुळ,আইৰিছ
लोह कोर,লোহাৰ কোৰ
loh krodi कुंडली,loh krodi ৰাশিফল
"लोह कोर ट्रान्सफॉर्मर, लोह कोर ट्रान्सफॉर्मर","আইৰন কোৰ ট্ৰেন্সফৰ্মাৰ, আইৰন কোৰ ট্ৰেন্সফৰ্মাৰ"
लोहाचे नुकसान,আইৰণ ক্ষয়
लोह कोर चोक,লোহাৰ কোৰ চক
लोखंडी निकेल सेल,লোহাৰ নিকেল কোষ
विकिरणित,বিকিৰণ কৰা
विकिरण,বিকিৰণ
विकिरण वेळ,বিকিৰণৰ সময়
तर्कहीन,অযুক্তিকৰ
विसंगत शब्दलेखन,বিষম বানান
अपरिमेय संख्या,অযুক্তিকৰ সংখ্যা
"अपरिवर्तनीय, अपरिवर्तनीय, अपरिवर्तनीय","অপ্ৰত্যাহাৰযোগ্য, অপ্ৰত্যাৱৰ্তনীয়, অপুৰণীয়"
नॉन-बाइंडिंग सर्किट,নন-বাইণ্ডিং চাৰ্কিট
अविभाज्य घटक,অবিভাজ্য উপাদান
अनियमित,অনিয়মিত
अनियमित फाटणे,অনিয়মিত বিভাজন
अनियमित दुहेरी,অনিয়মিত ডাবলেট
अनियमित उच्चार,অনিয়মিত উচ্চাৰণ
अनियमित शक्ती,অনিয়মিত বল
अनियमित हालचाल,অনিয়মিত গতি
असममित नेबुला,বিষম নিহাৰিকা
अनियमित बिंदू,অনিয়মিত বিন্দু
अनियमित नाडी,অনিয়মিত নাড়ী
अनियमित वळणे,অনিয়মিত ঘূৰণীয়া
"अविभाज्य, अपूरणीय, अविभाज्य","অবিভাজ্য, অপূৰণীয়, অবিচ্ছেদ্য"
अभेद्य नेबुला,প্ৰভেদ কৰিব নোৱাৰা নিহাৰিকা
अपरिवर्तनीय,অপ্ৰত্যাৱৰ্তনীয়
अपरिवर्तनीय वर्तन,অপ্ৰত্যাৱৰ্তনীয় আচৰণ
अपरिवर्तनीय सेल,অপ্ৰত্যাৱৰ্তনীয় কোষ
अपरिवर्तनीय बदल,অপ্ৰত্যাৱৰ্তনীয় পৰিৱৰ্তন
अपरिवर्तनीय डाई इंडिकेटर,অপ্ৰত্যাৱৰ্তনীয় ৰং সূচক
अपरिवर्तनीय ऊर्जा,অপ্ৰত্যাৱৰ্তনীয় শক্তি
अपरिवर्तनीय ऊर्जा नुकसान,অপ্ৰত্যাৱৰ্তনীয় শক্তিৰ ক্ষতি
अपरिवर्तनीय प्रक्रिया,অপ্ৰত্যাৱৰ্তনীয় প্ৰক্ৰিয়া
अपरिवर्तनीय थर्मोडायनामिक्स,অপ্ৰত্যাৱৰ্তনীয় তাপগতিবিদ্যা
"अघुरमणी, अघुर्णी","আঘুৰমণি, আঘূৰ্ণী"
अघुर्णी,আঘূৰ্ণী
रोटेशनल प्रवाह,ঘূৰ্ণনশীল প্ৰবাহ
रोटेशनल गती,ঘূৰ্ণনৰ গতি
रोटेशनल ध्वनिक प्रवाह,ঘূৰ্ণনশীল ধ্বনি প্ৰবাহ
रोटेशनल वेक्टर,ঘূৰ্ণনশীল ভেক্টৰ
रोटेशनल वेक्टर फंक्शन,ঘূৰ্ণনশীল ভেক্টৰ ফলন
रोटेशनल वेग,ঘূৰ্ণনৰ বেগ
रोटेशनल लाट,ঘূৰ্ণনশীল তৰংগ
रोटेशनल वेव्ह ट्रांसमिशन,ঘূৰ্ণনশীল তৰংগ সংবহন
रोटेशनल विकृती,ঘূৰ্ণনশীল বিকৃতি
आयसोबॅरिक लाइन,আইছ&#39;বেৰিক ৰেখা
घनता वक्र,ঘনত্ব বক্ৰ
"isoentropic, isoentropic वक्र","সমএনট্ৰপিক, সমএনট্ৰপিক বক্ৰ"
समस्थानिक बदल,সমতাপূৰ্ণ পৰিৱৰ্তন
आयसोट्रॉपिक कॉम्प्रेशन,সমৰূপী সংকোচন
