Telugu,Bengali
ప్రింటర్‌ను పర్యవేక్షించండి,প্রিন্টার মনিটর
మానిటర్ ప్రోగ్రామ్,মনিটর প্রোগ্রাম
మానిటర్ యూనిట్,মনিটর ইউনিট
మోనిటర్ కన్సోల్,মনিটর কনসোল
ఏకశిలా  ఇంటిగ్రేటెడ్ సర్క్యూట్,একচেটিয়া  সমন্বিত বর্তনী
ఏకశిలా నిల్వ,মনোলিথিক স্টোরেজ
ఏకశిలా  సాంకేతికం,একচেটিয়া  প্রযুক্তি
మోనోస్టేబుల్,মনোস্টেবল
మోనోస్టేబుల్  మల్టీవిబ్రేటర్,মনোস্টেবল  মাল্টিভাইব্রেটার
మోనోస్టేబుల్ ట్రిగ్గర్  సర్క్యూట్,মনোস্টেবল ট্রিগার  সার্কিট
మార్ఫిమ్,মরফিম
మార్ఫిజం,মরফিজম
చాలా ముఖ్యమైన బిట్,সবচেয়ে উল্লেখযোগ্য বিট
అతిప్రాధాన్యమైన  పాత్ర,সবচেয়ে গুরুত্বপূর্ণ  চরিত্র
మదర్ బోర్డ్,মা বোর্ড
మదర్ రిజిస్టర్,মা রেজিস্টার
మౌంట్,মাউন্ট
మౌంట్ లక్షణం,মাউন্ট অ্যাট্রিবিউট
కదలిక,সরানো
కదలిక ఫైల్,আন্দোলন ফাইল
కదిలే సగటు  విధానం,চলন্ত গড়  পদ্ধতি
మల్టీఅక్సెస్ సిస్టమ్,মাল্টিয়াক্স সিস্টেম
మల్టీడ్డ్రెస్  కాలింగ్,মাল্টিড্রেস  কলিং
మల్టీడ్డ్రెస్  కాలింగ్ సౌకర్యం,মাল্টিড্রেস  কলিং সুবিধা
మల్టీడ్డ్రెస్  సూచన,মাল্টিড্রেস  নির্দেশ
మల్టీయాస్పెక్ట్,মাল্টিয়াস্পেক্ট
మల్టీబస్,মাল্টিবাস
మల్టీచిప్,মাল্টিচিপ
మల్టీ డైమెన్షనల్  అమరిక,বহুমাত্রিক  অ্যারে
మల్టీ డైమెన్షనల్  భాష,বহুমাত্রিক  ভাষা
మల్టీడోమైన్  నెట్‌వర్క్,মাল্টিডোমেন  অন্তর্জাল
మల్టీడ్రాప్ లైన్,মাল্টিড্রপ লাইন
మల్టీలెమెంట్  డైపోల్ యాంటెన్నా,মাল্টিলমেন্ট  ডিপোল অ্যান্টেনা
మల్టీఫ్రీక్వెన్సీ  పల్సింగ్,মাল্টিফ্রিকোয়েন্সি  পালসিং
మల్టీఫ్రీక్వెన్సీ  పుష్బటన్ సెట్,মাল্টিফ্রিকোয়েন্সি  পুশবটন সেট
మల్టీఫ్రీక్వెన్సీ  రిసీవర్,মাল্টিফ্রিকোয়েন্সি  রিসিভার
మల్టీఫ్రీక్వెన్సీ  సిగ్నల్,মাল্টিফ্রিকোয়েন্সি  সংকেত
మల్టీఫ్రీక్వెన్సీ  టెర్మినల్,মাল্টিফ্রিকোয়েন্সি  টার্মিনাল
మల్టీఫంక్షన్  వ్యవస్థ,মাল্টিফংশন  পদ্ধতি
మల్టీజాబ్ ఆపరేషన్,মাল্টিজব অপারেশন
మల్టీలేయర్ పరికరం,মাল্টিলেয়ার ডিভাইস
మల్టీలెవల్ చిరునామా,মাল্টিলেভেল ঠিকানা
మల్టీలెవల్ మెమరీ,মাল্টিলেভেল মেমরি
బహుళస్థాయి భద్రత,মাল্টিলেভেল সুরক্ষা
మల్టీలెవల్  సబ్‌ట్రౌటిన్,মাল্টিলেভেল  Subroutine
మల్టీలింక్డ్,মাল্টিলিংকড
మల్టీమీడియా మెయిల్,মাল্টিমিডিয়া মেল
మల్టీమోడ్  కౌంటర్,মাল্টিমোড  কাউন্টার
మల్టీపాస్ సార్ట్,মাল্টিপাস বাছাই
బహుళ ప్రాప్యత,একাধিক অ্যাক্সেস
బహుళ చిరునామా  సూచన,একাধিক ঠিকানা  নির্দেশ
బహుళ  అప్పగింత,একাধিক  অ্যাসাইনমেন্ট
బహుళ గొలుసు,একাধিক চেইন
బహుళ కనెక్టర్,একাধিক সংযোগকারী
బహుళ  ప్రకటన,একাধিক  ঘোষণা
బహుళ డొమైన్  నెట్‌వర్క్,একাধিক ডোমেন  অন্তর্জাল
బహుళ ఉద్యోగం  ప్రాసెసింగ్,একাধিক কাজ  প্রক্রিয়াজাতকরণ
బహుళ పొడవు  పని,একাধিক দৈর্ঘ্য  কাজ
బహుళ ఆపరేషన్,একাধিক অপারেশন
బహుళ పాయింట్ లైన్,একাধিক পয়েন্ট লাইন
బహుళ ఖచ్చితత్వం,একাধিক নির্ভুলতা
బహుళ  ప్రోగ్రామింగ్,একাধিক  প্রোগ্রামিং
బహుళ గుద్దడం,একাধিক পাঞ্চিং
బహుళ  రిగ్రెషన్ మోడల్,একাধিক  রিগ্রেশন মডেল
బహుళ రౌటింగ్,একাধিক রাউটিং
బహుళ పని  నిర్వహణ,একাধিক কাজ  পরিচালনা
