Kannada,Tamil
"1.ಸರಳ ಸರಾಸರಿ, 2.ಸಾಮಾನ್ಯ, 3.ಸರಾಸರಿ","1.எளிய சராசரி, 2.இயல்பு, 3.சராசரி"
ವಿಮಾನನ್,விமந்தன்
ಮಾಡರೇಟರ್,மதிப்பீட்டாளர்
ಮಾರ್ಪಡಿಸಿದ ಸೂಚನೆ,மாற்றியமைக்கப்பட்ட அறிவுறுத்தல்
ಪರಿವರ್ತಕ,மாற்றியமைப்பவர்
ಮಾರ್ಪಡಿಸುವ ಬಿಟ್,மாற்றி பிட்
ಮಾರ್ಪಾಡು,மாற்றம்
ಮಾಡ್ಯುಲರ್,மட்டு
"1. ಮಾಡ್ಯುಲಾರಿಟಿ, 2. ಮಾಡ್ಯುಲಾರಿಟಿ","1.ஒருமைப்பாடு, 2.மட்டுத்தன்மை"
ಸಮನ್ವಯತೆ,பண்பேற்றம்
ಘಟಕ,தொகுதி
ಮಾಡ್ಯುಲರ್ ರಚನೆ,மட்டு அமைப்பு
ಮಾನಿಟರ್,கண்காணிக்கவும்
"1. ಮಾನಿಟರ್ ಪ್ರೋಗ್ರಾಂ, 2. ಮಾನಿಟರ್ ಪ್ರೋಗ್ರಾಂ","1.கண்காணிப்பு திட்டம், 2.கண்காணிப்பு திட்டம்"
ಏಕವರ್ಣದ ಪ್ರದರ್ಶನ,ஒரே வண்ணமுடைய காட்சி
ಏಕಶಿಲೆಯ ಇಂಟಿಗ್ರೇಟೆಡ್ ಸರ್ಕ್ಯೂಟ್,ஒற்றைக்கல் ஒருங்கிணைந்த சுற்று
ಏಕಶಿಲೆಯ ತಂತ್ರಜ್ಞಾನ,ஒற்றைக்கல் தொழில்நுட்பம்
ಒಂದೇ ಸ್ಪೇಸ್ ಫಾಂಟ್,ஒற்றை இடைவெளி எழுத்துரு
ಒಂದು ಸ್ಥಾನಿಕ,ஒரு நிலை
ಏಕತಾನತೆ,சலிப்பூட்டும்
"1. ಆಕಾರ, 2. ರೂಪ","1. வடிவம், 2. வடிவம்"
ರೂಪ,வடிவம்
ಆಕಾರ,வடிவம்
"1. ಅಡಮಾನ, 2. ಅಡಮಾನ, ಅಡಮಾನ","1. அடமானம், 2. அடமானம், அடமானம்"
MOSFET (MOSFET),MOSFET (MOSFET)
"1. ಅತ್ಯಧಿಕ ಎರಡು ಅಂಕೆಗಳು, 2. ಅತ್ಯಧಿಕ ಬಿಟ್","1. அதிக இரண்டு இலக்கங்கள், 2. அதிக பிட்"
ಮದರ್ ಬೋರ್ಡ್,தாய் பலகை
ತಾಯಿ ನೋಂದಣಿ,அம்மா பதிவு
ಚಲನಚಿತ್ರಗಳು,திரைப்படங்கள்
ಚಲನಚಿತ್ರ ತಜ್ಞರ ಗುಂಪು (MPEG),திரைப்பட நிபுணர் குழு (MPEG)
ಆರೋಹಣ,ஏற்ற
"1.ಮೌಸ್, 2.ಮೌಸ್","1.சுட்டி, 2.சுட்டி"
"1. ಚಲಿಸಬಲ್ಲ, 2. ಸ್ಥಳಾಂತರ","1.அசையும், 2.இடமாற்றம்"
ಚಲಿಸುವ ಚಿಹ್ನೆ,நகரும் சின்னம்
MS-DOS,MS-DOS
MS-Windows,MS-Windows
ಬಹು ದೃಷ್ಟಿಕೋನ,பல நோக்குநிலை
ಬಹು ಪ್ರೊಸೆಸರ್,பல செயலி
"1.ಮಲ್ಟಿಪ್ರೋಗ್ರಾಮಿಂಗ್, 2.ಮಲ್ಟಿಪ್ರೋಗ್ರಾಮಿಂಗ್","1.மல்டி புரோகிராமிங், 2.மல்டி புரோகிராமிங்"
ಬಹುಕಾರ್ಯಕ,பல்பணி
ಬಾಹುಬಸ್,பஹுபஸ்
ಪ್ರಸಾರ,ஒளிபரப்பு
ಬಹುರೂಪಿ ವಿಳಾಸ,பாலிமார்பிக் முகவரி
ಪ್ರಸಾರ,ஒளிபரப்பு
ಮಲ್ಟಿಚಿಪ್,மல்டிசிப்
ಮಲ್ಟಿಕ್ಸ್,மல்டிக்ஸ்
ಬಹುಕಾರ್ಯಕ ಕಾರ್ಯಾಚರಣೆ,பல்பணி செயல்பாடு
"1.ಮಲ್ಟಿಲೆವೆಲ್ ಮೆಮೊರಿ, 2. ಬಹು ಹಂತದ ಸ್ಮರಣೆ","1.பலநிலை நினைவகம், 2. பல நிலை நினைவகம்"
"1.ಮಲ್ಟಿಮೀಡಿಯಾ ಟೆಕ್ನಾಲಜಿ, 2.ಮಲ್ಟಿಮೀಡಿಯಾ ಟೆಕ್ನಾಲಜಿ","1.மல்டிமீடியா தொழில்நுட்பம், 2.மல்டிமீடியா தொழில்நுட்பம்"
ಬಹುತ್ವ,பன்முகத்தன்மை
ಬಹು,பல
"1.ನಿಖರತೆ, 2.ಮಲ್ಟಿ ಜಾಮೀನು","1. துல்லியம், 2. பல உத்தரவாதம்"
ಬಹು ಹಿಂಜರಿತ,பல பின்னடைவு
"1.ಮಲ್ಟಿಪ್ಲೆಕ್ಸ್, 2.ಮಲ್ಟಿಪ್ಲೆಕ್ಸ್","1.மல்டிபிளக்ஸ், 2.மல்டிப்ளக்ஸ்"
ಮಲ್ಟಿಪ್ಲೆಕ್ಸ್ ಮೋಡ್,மல்டிபிளக்ஸ் முறை
ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್,மல்டிபிளெக்சர்
"1. ಮಲ್ಟಿಪ್ಲೆಕ್ಸಿಂಗ್, 2. ಮಲ್ಟಿಪ್ಲೆಕ್ಸಿಂಗ್","1. மல்டிபிளெக்சிங், 2. மல்டிபிளெக்சிங்"
ಮಲ್ಟಿಪಾಯಿಂಟ್ ನೆಟ್ವರ್ಕ್,பலமுனை நெட்வொர்க்
ಬಹು ಸಂಸ್ಕರಣೆ,பல செயலாக்கம்
ಮಲ್ಟಿಪ್ರೊಸೆಸರ್ ಸಿಸ್ಟಮ್,பல்செயலி அமைப்பு
ವಿವಿಧೋದ್ದೇಶ ಇಂಟರ್ನೆಟ್ ಮೇಲ್ ವಿಸ್ತರಣೆ (MIME),பல்நோக்கு இணைய அஞ்சல் நீட்டிப்பு (MIME)
ನಿಯೋಜನೆ,வேலை வாய்ப்பு
ಬಹುಕೇಂದ್ರ,பல மையம்
ಮಲ್ಟಿಥ್ರೆಡಿಂಗ್,மல்டித்ரெடிங்
ಬಹುಪದೀಯ ತಾರ್ಕಿಕ,பல்லுறுப்புக்கோவை பகுத்தறிவு
ಬಹುವಿಧದ ವಿಶ್ಲೇಷಣೆ,பன்முக பகுப்பாய்வு
ಮಲ್ಟಿವೈಬ್ರೇಟರ್,பல அதிர்வு
"1.ಪರಸ್ಪರ ಬಹಿಷ್ಕಾರ, 2.ಪರಸ್ಪರ ಬಹಿಷ್ಕಾರ","1.பரஸ்பர விலக்கல், 2.பரஸ்பர விலக்கல்"
ಪರಸ್ಪರ ಮಾಹಿತಿ,பரஸ்பர தகவல்
"1. ಅನನುಭವಿ, 2. ಅರ್ಥಗರ್ಭಿತ ಬಳಕೆದಾರ","1. புதியவர், 2. உள்ளுணர்வு பயனர்"
"1.ಹೆಸರು ಸರ್ವರ್, 2.ಹೆಸರು ಸರ್ವರ್","1.பெயர் சேவையகம், 2.பெயர் சேவையகம்"
ನಂದ ಕಾರ್ಯಾಚರಣೆ,நந்த் ஆபரேஷன்
ನ್ಯಾನೋ,நானோ
ಕಿರಿದಾದ ಬ್ಯಾಂಡ್ ಕಿರಿದಾದ ಬ್ಯಾಂಡ್,"குறுகிய பட்டை, குறுகிய பட்டை"
ರಾಷ್ಟ್ರೀಯ ಮಾಹಿತಿ ಮೂಲಸೌಕರ್ಯ,தேசிய தகவல் உள்கட்டமைப்பு
ರಾಷ್ಟ್ರೀಯ ಮಾಹಿತಿ ಗುಣಮಟ್ಟ ಸಂಸ್ಥೆ (AND NISO),தேசிய தகவல் தரநிலை அமைப்பு (மற்றும் NISO)
ನೈಸರ್ಗಿಕ ಕೋಡ್,இயற்கை குறியீடு
"1.ಪ್ರಾಕೃತ ಇಂಟರ್ಪ್ರಿಟರ್, 2.ಪ್ರಾಕೃತ ಪ್ರೋಗ್ರಾಮರ್, 3.ಪ್ರಾಕೃತ ಶಾಲೆ","1.பிராகிருத மொழிபெயர்ப்பாளர், 2.பிரகிருத ப்ரோக்ராமர், 3.பிரகிருத பள்ளி"
ಪ್ರಾಕೃತ ತಂತ್ರಾಂಶ,பிராகிருத மென்பொருள்
ನೈಸರ್ಗಿಕ ಕಂಪೈಲರ್,இயற்கை தொகுப்பி
ನೈಸರ್ಗಿಕ ಭಾಷಾ ಸಂಸ್ಕರಣೆ,இயற்கை மொழி செயலாக்கம்
ನೈಸರ್ಗಿಕ ಭಾಷೆಯ ಪ್ರಶ್ನೆ,இயல்பான மொழி வினா
"1.ನೈಸರ್ಗಿಕ ಸಂಖ್ಯೆ, 2.ಪ್ಲಸ್ ಪೂರ್ಣಾಂಕ","1.இயற்கை எண், 2. கூட்டல் முழு எண்"
ಕಾರ್ಯಾಚರಣೆ,ஆபரேஷன்
ನಿರ್ದೇಶಕ,இயக்குனர்
ವಿಲೋಮ ತರ್ಕ,தலைகீழ் தர்க்கம்
"1. ಅಗತ್ಯವಿರುವ ಲೂಪ್, 2. ಲೂಪ್ ಅನ್ನು ನಮೂದಿಸಿ","1.நீட் லூப், 2. என்டர் லூப்"
"1. ನೆಸ್ಟೆಡ್ ಮ್ಯಾಕ್ರೋ, 2. ನೆಸ್ಟೆಡ್ ಮ್ಯಾಕ್ರೋ","1. nested macro, 2. nested macro"
"ನಿವ್ವಳ, ನಿವ್ವಳ","வலை, வலை"
"1.ನೆಟ್ ವಿಳಾಸ, 2.ನೆಟ್ ವಿಳಾಸ","1.நெட் முகவரி, 2.நெட் முகவரி"
"1. ನಿವ್ವಳ ನಾಗರಿಕ, 2. ನಿವ್ವಳ ನಾಗರಿಕ","1. நிகர குடிமகன், 2. நிகர குடிமகன்"
ನೆಟ್‌ಸ್ಕೇಪ್ ನ್ಯಾವಿಗೇಟರ್,நெட்ஸ்கேப் நேவிகேட்டர்
ನೆಟ್ವರ್ಕ್ ಪ್ರವೇಶ ನಿಯಂತ್ರಣ,பிணைய அணுகல் கட்டுப்பாடு
"1.ನೆಟ್‌ವರ್ಕ್ ಆರ್ಕಿಟೆಕ್ಚರ್, 2.ನೆಟ್‌ವರ್ಕ್ ರಚನೆ","1.நெட்வொர்க் ஆர்கிடெக்சர், 2.நெட்வொர்க் கட்டமைப்பு"
ನೆಟ್‌ವರ್ಕ್ ಫೈಲ್ ಸಿಸ್ಟಮ್ (NFS),பிணைய கோப்பு முறைமை (NFS)
"1.ನೆಟ್‌ವರ್ಕ್ ಸಮಗ್ರತೆ, 2.ನೆಟ್‌ವರ್ಕ್ ಸಮಗ್ರತೆ","1.நெட்வொர்க் ஒருமைப்பாடு, 2.நெட்வொர்க் ஒருமைப்பாடு"
ನೆಟ್ವರ್ಕ್ ಇಂಟರ್ಕನೆಕ್ಷನ್,பிணைய இணைப்பு
ನೆಟ್ವರ್ಕ್ ಪದರ,பிணைய அடுக்கு
ನೆಟ್ವರ್ಕ್ ನಿರ್ವಹಣೆ,பிணைய மேலாண்மை
ನೆಟ್ವರ್ಕ್ ಟೋಪೋಲಜಿ,பிணைய நிலப்பரப்பு
ನೆಟ್ವರ್ಕ್ ಸ್ಪೆಕ್ ಟರ್ಮಿನಲ್,நெட்வொர்க் ஸ்பெக் டெர்மினல்
ತಟಸ್ಥ ರಿಲೇ,நடுநிலை ரிலே
ತಟಸ್ಥ ಪ್ರಸರಣ,நடுநிலை பரிமாற்றம்
ಹೊಸ ಸಾಲಿನ ಪಾತ್ರ,புதிய வரி எழுத்து
"1.ನಿಯೋ ಸಿಂಕ್, 2. ಹೊಸ ಸಿಂಕ್","1.நியோ ஒத்திசைவு, 2. புதிய ஒத்திசைவு"
"1.NFS, 2.ನೆಟ್‌ವರ್ಕ್ ಫೈಲ್","1.NFS, 2.நெட்வொர்க் கோப்பு"
"1.ಕ್ವಾರ್ಟರ್ಬಿಟ್, 2.ಕ್ವಾರ್ಟರ್ಬಿಟ್, 3.ನಿಬೆಲ್","1.குவார்ட்டர்பிட், 2.குவார்ட்டர்பிட், 3.நிபெல்"
ಹೊಸ ಪೂರಕ,புதிய நிரப்பு
ನೋಡ್,முனை
ಶಬ್ದ,சத்தம்
ಶಬ್ದ ಮೋಡ್,இரைச்சல் முறை
ಮೂಕ ಎನ್ಕೋಡಿಂಗ್,அமைதியான குறியாக்கம்
ಅಕ್ರಮ,ஒழுங்கின்மை
ವಿತರಕ,விநியோகஸ்தர்
ಖಾಲಿ ಸೆಟ್,வெற்று தொகுப்பு
ಭಾಗಿಸಬಹುದಾದ,வகுபடக்கூடியது
ಸಂವಾದಾತ್ಮಕವಲ್ಲದ,ஊடாடாதது
"1.ಅನಂತ ವ್ಯವಸ್ಥೆ, 2.ಟರ್ಮಿನಲ್ಲೆಸ್ ಸಿಸ್ಟಮ್","1.எல்லையற்ற அமைப்பு, 2.முனையில்லாத அமைப்பு"
"1. ಬಾಷ್ಪಶೀಲವಲ್ಲದ ಸ್ಮರಣೆ, 2. ಬಾಷ್ಪಶೀಲವಲ್ಲದ ಸ್ಮರಣೆ","1. நிலையற்ற நினைவகம், 2. நிலையற்ற நினைவகம்"
ಬಾಷ್ಪಶೀಲವಲ್ಲದ ರಾಮ್,ஆவியாகாத ராம்
"1. ಅನ್‌ಲೋಡ್ ಮಾಡಲಾದ ಕೋಡ್, 2. ಅನ್‌ಲೋಡ್ ಮಾಡಲಾದ ಕೋಡ್","1. இறக்கப்படாத குறியீடு, 2. இறக்கப்படாத குறியீடு"
NOP (ಕ್ರಿಯಾತ್ಮಕವಲ್ಲದ) ಸೂಚನೆ,NOP (செயல்படாத) அறிவுறுத்தல்
ನಾರ್,நார்
"1. ಅಥವಾ ಗೇಟ್, 2. ಅಥವಾ ಗೇಟ್","1.அல்லது வாயில், 2.அல்லது வாயில்"
"1.ಸಾಮಾನ್ಯ, 2.ಸರಳ","1.இயல்பு, 2.எளிமையானது"
ಸಾಮಾನ್ಯೀಕರಣ,இயல்பாக்கம்
ಸಾಮಾನ್ಯೀಕರಣಕಾರಕ,இயல்பாக்குபவர்
ನಾರ್ ಕಾರ್ಯಾಚರಣೆ,நோர் அறுவை சிகிச்சை
ಅಲ್ಲ,இல்லை
ಸರ್ಕ್ಯೂಟ್ ಅಲ್ಲ,சுற்று அல்ல
ಸಮಾನತೆಯ ಗೇಟ್ ಅಲ್ಲ,சமமான வாயில் அல்ல
"1. ಕಾರ್ಯಾಚರಣೆಯಲ್ಲ, 2. ಪೂರಕ ಕಾರ್ಯಾಚರಣೆ","1.செயல்பாடு அல்ல, 2. நிரப்பு செயல்பாடு"
ಅಂತ್ಯವಲ್ಲ,முடிவில்லாத
ಅಂತ್ಯವಿಲ್ಲದ ಕಾರ್ಯಾಚರಣೆ,முடிவற்ற செயல்பாடு
ಅಲ್ಲ-ಅಥವಾ,இல்லை-அல்லது
ಅಲ್ಲ-ಅಥವಾ ಕಾರ್ಯಾಚರಣೆ,அல்ல-அல்லது செயல்பாடு
n p ಸಂಪೂರ್ಣತೆ,n p முழுமை
ಖಾಲಿ ಸೂಚಕ,காலியிட காட்டி
ಸಂಖ್ಯಾ ಸಿದ್ಧಾಂತ,எண் கோட்பாடு
ನೈಕ್ವಿಸ್ಟ್ ಮಾನದಂಡ,nyquist அளவுகோல்
"1. ವಸ್ತು, 2. ಉದ್ದೇಶ, 3. ಗುರಿ","1. பொருள், 2. குறிக்கோள், 3. இலக்கு"
ಗುರಿ ಕೇಂದ್ರಿತ,இலக்கு சம்பந்தமான
"1.ಆಕ್ಟಲ್ ಕೋಡ್, 2.ಆಕ್ಟಲ್ ಕೋಡ್","1.ஆக்டல் குறியீடு, 2.ஆக்டல் குறியீடு"
ಅಷ್ಟಮ ಸಂಖ್ಯೆ,எண்ம எண்
ಆಕ್ಟೆಟ್,எட்டுத்தொகை
ಆಕ್ಟೇರ್,ஆக்ட்ரீ
ಬೆಸ ಸಮಾನತೆ,ஒற்றைப்படை சமநிலை
ಕಚೇರಿ ಯಾಂತ್ರೀಕೃತಗೊಂಡ,அலுவலக ஆட்டோமேஷன்
ಕಚೇರಿ ತಂತ್ರಾಂಶ,அலுவலக மென்பொருள்
"1.ಆಫ್-ಲೈನ್, 2.ಆಫ್-ಲೈನ್","1.ஆஃப்-லைன், 2.ஆஃப்-லைன்"
"1. ಆಫ್‌ಲೈನ್ ಪ್ರಕ್ರಿಯೆ, 2. ಆಫ್‌ಲೈನ್ ಪ್ರಕ್ರಿಯೆ","1. ஆஃப்லைன் செயலாக்கம், 2. ஆஃப்லைன் செயலாக்கம்"
"1.ಆಫ್ಸೆಟ್, 2.ಅಂತ್ಯ-ಲಂಬ","1.ஆஃப்செட், 2.முடிவு-செங்குத்தாக"
ಒಮೆಗಾ ಸಂಕೇತ,ஒமேகா குறியீடு
ಆನ್ಲೈನ್ ಸಂವಹನ,ஆன்லைன் தொடர்பு
"1.ಆನ್-ಲೈನ್ ಪ್ರಕ್ರಿಯೆ, 2. ಏಕಕಾಲಿಕ ಸಂಸ್ಕರಣೆ","1.ஆன்-லைன் செயலாக்கம், 2. ஒரே நேரத்தில் செயலாக்கம்"
ಕಾರ್ಯಾಚರಣೆಯ ನೋಂದಣಿ,செயல்பாட்டு பதிவு
ಮುಕ್ತ ಪ್ರವೇಶ,திறந்த அணுகல்
ಬಹಿರಂಗ ವ್ಯವಸ್ಥೆಯ ಅಂತರ್ಸಂಪರ್ಕ,வெளிப்படையான அமைப்பு ஒன்றோடொன்று
"1. ಬೆತ್ತಲೆ ತಂತಿ, 2. ತೆರೆದ ತಂತಿ","1. நிர்வாண கம்பி, 2. திறந்த கம்பி"
ಒಪೆರಾಂಡ್,செயல்பாடு
ಲಾಜಿಸ್ಟಿಕ್ಸ್,தளவாடங்கள்
"1. ಕಾರ್ಯಾಚರಣೆಗಳು, 2. ಕಾರ್ಯಾಚರಣೆಗಳು","1.செயல்பாடுகள், 2.செயல்பாடுகள்"
"1. ಆಪರೇಟರ್, 2. ಆಪರೇಟರ್, 3. ಆಪರೇಟರ್","1. இயக்குபவர், 2. இயக்குபவர், 3. இயக்குபவர்"
ಆಪ್ಟಿಕಲ್ ಅಕ್ಷರ ಗುರುತಿಸುವಿಕೆ,ஒளியியல் எழுத்து அங்கீகாரம்
"1. ಆಪ್ಟಿಕಲ್ ಫೈಬರ್, 2. ಆಪ್ಟಿಕಲ್ ಫೈಬರ್","1. ஆப்டிகல் ஃபைபர், 2. ஆப்டிகல் ஃபைபர்"
ಆಪ್ಟಿಕಲ್ ಫಾಂಟ್ಗಳು,ஒளியியல் எழுத்துருக்கள்
ಆಪ್ಟಿಕಲ್ ಮಾರ್ಕ್ ರೆಕಗ್ನಿಷನ್ (OMR),ஆப்டிகல் மார்க் அங்கீகாரம் (OMR)
"1. ಆಪ್ಟಿಕಲ್ ಮೆಮೊರಿ, 2. ಆಪ್ಟಿಕಲ್ ಮೆಮೊರಿ","1. ஒளியியல் நினைவகம், 2. ஒளியியல் நினைவகம்"
ಆಪ್ಟಿಕಲ್ ರೀಡರ್,ஆப்டிகல் ரீடர்
"1. ಆಪ್ಟಿಕಲ್ ಸ್ಕ್ಯಾನಿಂಗ್, 2. ಆಪ್ಟಿಕಲ್ ಸ್ಕ್ಯಾನಿಂಗ್","1. ஆப்டிகல் ஸ்கேனிங், 2. ஆப்டிகல் ஸ்கேனிங்"
