Bengali,Malayalam
বেগ সংমিশ্রণের নিয়ম,വേഗത സംയോജന നിയമം
সামঞ্জস্যের নিয়ম,അനുയോജ്യത നിയമം
হ্রাস রিটার্ন নিয়ম,റിട്ടേൺസ് റൂൾ കുറയുന്നു
মাধ্যাকর্ষণ আইন,ഗുരുത്വാകർഷണ നിയമം
গ্রুপের জন্য হোমোমরফিজম নিয়ম,ഗ്രൂപ്പിനുള്ള ഹോമോമോർഫിസം നിയമം
রিং জন্য homomorphism নিয়ম,വളയങ്ങൾക്കുള്ള ഹോമോമോർഫിസം നിയമം
ক্রমবর্ধমান ব্যয়ের আইন,വർദ്ധിച്ചുവരുന്ന ചെലവ് നിയമം
ব্যাখ্যার নিয়ম,എക്സ്പോണൻഷ്യേഷൻ നിയമം
জড়তা আইন,ജഡത്വ നിയമം
বড় সংখ্যার আইন,വലിയ സംഖ്യകളുടെ നിയമം
সম্ভাবনা নিয়ম,പ്രോബബിലിറ്റി റൂൾ
"সাইন নিয়ম, সাইন নিয়ম","സൈൻ റൂൾ, സൈൻ റൂൾ"
সূচকের আইন,ഘാതകങ്ങളുടെ നിയമം
গতির নিয়ম,വേഗത നിയമങ്ങൾ
"স্তর, স্তর","പാളി, ലെവൽ"
ফরোয়ার্ড সহগ,ഫോർവേഡ് കോഫിഫിഷ്യന്റ്
সামনের তির্যক,ഫ്രണ്ട് ഡയഗണൽ
ফরওয়ার্ড সাব-ম্যাট্রিক্স,ഫോർവേഡ് സബ്-മാട്രിക്സ്
সামনে পোস্ট,മുൻ പോസ്റ്റ്
"সর্বনিম্ন, সর্বনিম্ন, সর্বনিম্ন","മിനിമം, മിനിമം, മിനിമം"
সর্বনিম্ন সাধারণ সাধারণ (এলসিএম),ഏറ്റവും കുറഞ്ഞ സാധാരണ പൊതു (LCM)
ন্যূনতম উপাদান,മിനിമം ഘടകങ്ങൾ
সর্বনিম্ন শ্রেণী,ഏറ്റവും താഴ്ന്ന ക്ലാസ്
ন্যূনতম ওভারহেড সীমা,ഏറ്റവും കുറഞ്ഞ ഓവർഹെഡ് പരിധി
বাম সেট,ഇടത് സെറ്റ്
ঘড়ির কাঁটার বিপরীত দিকে,എതിർ ഘടികാരദിശയിൽ
ঘড়ির কাঁটার বিপরীতে স্ক্রু,എതിർ ഘടികാരദിശയിലുള്ള സ്ക്രൂ
বাম বিপরীত,ഇടത് വിപരീതം
বাম গুণন,ഇടത് ഗുണനം
লাইবনিজ সূত্র,ലെബ്നിസ് ഫോർമുല
দৈর্ঘ্য,നീളം
তুঙ্গাক্কুদি,തുംഗക്കുടി
tragus বক্ররেখা,ട്രഗസ് കർവ്
lungfish,ശ്വാസകോശമത്സ്യം
স্তর বক্ররেখা,ലെവൽ കർവ്
আত্মবিশ্বাস এর ধাপ,അത്മവിശ്വാസത്തിന്റെ അളവ്
তাত্পর্যের স্তর,പ്രാധാന്യത്തിന്റെ തലം
কালানুক্রমিকভাবে,കാലക്രമത്തിൽ
অভিধান আদেশ,നിഘണ്ടു ക്രമം
সম্ভাবনা ফাংশন,പ്രോബബിലിറ്റി ഫംഗ്ഷൻ
সম্ভাব্যতা অনুপাত পরীক্ষা,പ്രോബബിലിറ്റി റേഷ്യോ ടെസ്റ്റ്
"সীমা, প্রান্তিক","പരിധി, നാമമാത്ര"
"প্রান্তিক, চরম","നാമമാത്രമായ, തീവ്രമായ"
প্রান্তিক মান,നാമമാത്ര മൂല്യം
প্রান্তিক বেগ,നാമമാത്ര പ്രവേഗം
গড় পরিসীমা,ശരാശരി പരിധി
একীকরণের সীমা,സംയോജനത്തിന്റെ പരിധി
ক্রম সীমা,അനുക്രമ പരിധി
"ক্লাস্টার পয়েন্ট, সীমা বিন্দু","ക്ലസ്റ്റർ പോയിന്റ്, പരിധി പോയിന്റ്"
প্রান্তিক বেগ,നാമമാത്ര പ്രവേഗം
"রেখা, রেখা, উপবৃত্ত","രേഖ, രേഖ, ദീർഘവൃത്തം"
"রৈখিক, রৈখিক, রৈখিক","രേഖീയ, രേഖീയ, രേഖീയ"
রৈখিক বিজবল্লী,രേഖീയ ബീജവല്ലി
রৈখিক বীজগণিত সমীকরণ,രേഖീയ ബീജഗണിത സമവാക്യം
রৈখিক অনুমান,രേഖീയ ഏകദേശം
লিনিয়ার অ্যাসিম্পটোট,രേഖീയ അസിംപ്റ്റോട്ട്
রৈখিক সহগ,രേഖീയ ഗുണകം
শক জমা,ഷോക്ക് ശേഖരണം
শক সীমাবদ্ধতা,ഷോക്ക് നിയന്ത്രണം
রৈখিক নির্ভরতা,രേഖീയ ആശ്രിതത്വം
লিনিয়ার ডিফারেনশিয়াল সমীকরণ,ലീനിയർ ഡിഫറൻഷ്യൽ സമവാക്യം
"রৈখিক মাত্রা, রৈখিক পরিমাপ, রৈখিক দৈর্ঘ্য-প্রস্থ","ലീനിയർ ഡൈമൻഷൻ, ലീനിയർ മെഷർമെന്റ്, ലീനിയർ ദൈർഘ്യം-വീതി"
"রৈখিক সমীকরণ, দ্বিঘাত সমীকরণ","ലീനിയർ ഇക്വേഷൻ, ക്വാഡ്രാറ്റിക് ഇക്വേഷൻ"
রৈখিক একজাতীয়তা,രേഖീയ ഏകത
রৈখিক ভগ্নাংশ রূপান্তর,ലീനിയർ ഫ്രാക്ഷണൽ കൺവേർഷൻ
লিনিয়ার ফাংশন,രേഖീയ പ്രവർത്തനം
লিনিয়ার ফাংশন,രേഖീയ പ്രവർത്തനം
লিনিয়ার গ্রুপ,രേഖീയ ഗ്രൂപ്പ്
রৈখিক স্বাধীনতা,രേഖീയ സ്വാതന്ത്ര്യം
রৈখিক স্বাধীন সম্পর্ক,രേഖീയ സ്വതന്ത്ര ബന്ധം
রৈখিক অসমতা,രേഖീയ അസമത്വം
রৈখিক অ-সমজাতীয় ডিফারেনশিয়াল সমীকরণ,ലീനിയർ നോൺ-ഹോമോജീനസ് ഡിഫറൻഷ്യൽ ഇക്വേഷൻ
রৈখিক অবিচ্ছেদ্য সমীকরণ,ലീനിയർ ഇന്റഗ്രൽ സമവാക്യം
রৈখিক ক্ষেপক,ലീനിയർ ഇന്റർപോളേഷൻ
লিনিয়ার লেস্ট স্কোয়ার রিগ্রেশন বিশ্লেষণ,ലീനിയർ ലീസ്റ്റ് സ്ക്വയർ റിഗ്രഷൻ അനാലിസിസ്
"singularly, linearly","ഏകവചനമായി, രേഖീയമായി"
রৈখিকভাবে নির্ভরশীল,രേഖീയമായി ആശ്രയിക്കുന്നത്
রৈখিকভাবে স্বাধীন,രേഖീയമായി സ്വതന്ത്രമായ
লিনিয়ার ম্যাপিং,ലീനിയർ മാപ്പിംഗ്
লিনিয়ার অর্ডার,രേഖീയ ക്രമം
রৈখিক ক্রমিককরণ,ലീനിയർ സീരിയലൈസേഷൻ
রৈখিক প্রোগ্রামিং,ലീനിയർ പ്രോഗ്രാമിംഗ്
লিনিয়ার প্রোগ্রামিং অ্যালগরিদম,ലീനിയർ പ്രോഗ്രാമിംഗ് അൽഗോരിതം
লিনিয়ার প্রোগ্রামিং সমস্যা,ലീനിയർ പ്രോഗ്രാമിംഗ് പ്രശ്നം
লিনিয়ার রিগ্রেশন,ലീനിയർ റിഗ്രഷൻ
রৈখিক রিগ্রেশন সহগ,ലീനിയർ റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്
"রৈখিক সম্পর্ক, সূচকীয় সম্পর্ক","രേഖീയ ബന്ധം, എക്സ്പോണൻഷ്യൽ ബന്ധം"
রৈখিক জনসংখ্যা,രേഖീയ ജനസംഖ്യ
লিনিয়ার সাবস্পেস,രേഖീയ ഉപസ്ഥലം
রৈখিক রূপান্তর,രേഖീയ പരിവർത്തനം
লিনিয়ার রিগ্রেশন,ലീനിയർ റിഗ്രഷൻ
লিনিয়ার ডিফারেনশিয়াল অনুমান,ലീനിയർ ഡിഫറൻഷ്യൽ എസ്റ്റിമേറ്റ്
রৈখিক বেগ,രേഖീയ പ്രവേഗം
লাইন অবিচ্ছেদ্য,ലൈൻ ഇന്റഗ്രൽ
ছেদ লাইন,കവലയുടെ വരി
রিগ্রেশন লাইন,റിഗ്രഷൻ ലൈൻ
স্থানিক ভেক্টর,സ്പേഷ്യൽ വെക്റ്റർ
স্থানীয় সর্বোত্তম,പ്രാദേശിക ഒപ്റ്റിമൽ
"locus, locus","ലോക്കസ്, ലോക്കസ്"
লগ লগ লগ,ലോഗ് ലോഗ് ലോഗ്
"লগারিদমিক, লগারিদমিক","ലോഗരിഥമിക്, ലോഗരിഥമിക്"
লগারিদমিক নির্ভুলতা,ലോഗരിഥമിക് കൃത്യത
