Assamese,Gujarati
ভূ-ভৌতিক সঁজুলি,ભૌગોલિક સાધનો
ভূ-পদাৰ্থবিজ্ঞানী,ભૂ-ભૌતિકશાસ્ત્રી
ভূ-পদাৰ্থ বিজ্ঞান,ભૌગોલિક ભૌતિકશાસ્ત્ર
পৃথিৱীৰ সম্ভাৱ্য উচ্চতা,પૃથ્વીની સંભવિત ઊંચાઈ
জিঅ&#39;ডেটিক পৃষ্ঠ,જીઓડેટિક સપાટી
পৃথিৱীৰ বিভৱ একক,પૃથ્વી સંભવિત એકમ
ভূমণ্ডল,ભૂગોળ
ভূতাত্ত্বিক,ભૂસ્તરશાસ્ત્રીય
সমকালীন উপগ্ৰহ,સિંક્રનસ ઉપગ્રહ
জিঅ&#39;ডিফ্লেক্টৰ,જીઓડેફ્લેક્ટર
জিঅ&#39;ডেটিক আনুমানিককৰণ,જીઓડેટિક અંદાજ
জিঅ&#39;ডেটিক ধৰা পেলোৱা,જીઓડેટિક કેપ્ચર
জিঅ&#39;ডেচিক কাৰেণ্ট,જીઓડેસિક વર્તમાન
জিঅ&#39;ডেটিক সমীকৰণ,ભૌગોલિક સમીકરણ
ভূতাত্ত্বিক ভাৰসাম্য,ભૌગોલિક સંતુલન
জিঅ&#39;ডেচিক প্ৰবাহ,જીઓડેસિક પ્રવાહ
ভূতাপীয়,ભૂઉષ્મીય
ভূতাপীয় গ্ৰেডিয়েণ্ট,ભૂઉષ્મીય ઢાળ
জিঅ&#39;থাৰ্মোমিটাৰ,જીઓથર્મોમીટર
জিঅ&#39;থাৰ্মোমেট্ৰি,જિયોથર્મોમેટ્રી
জাৰ্মান R ইউনিট,જર્મન આર યુનિટ
জাৰ্মেনিয়াম,જર્મેનિયમ
চলন্ত দৃশ্য,ફરતું દ્રશ્ય
গেটাৰ,મેળવનાર
ভিগাছাক,વિગસક
ভিগাছাক,વિગસક
ভিগাছাক আয়ন পাম্প,વિગાસેક આયન પંપ
"গেটৰ প্লেক, গেষ্ট্ৰিক প্লেক","ગેટર પ્લેક, ગેસ્ટ્રિક પ્લેક"
"gateran, গেছ গ্ৰহণ","ગેટરન, ગેસ ગ્રહણ"
গাভ (গিগা ইলেক্ট্ৰন ভল্ট),ગાવ (ગીગા ઇલેક્ટ્રોન વોલ્ટ)
ক্ষীণ স্ফটিক,મામૂલી સ્ફટિક
ট্ৰাম লাইন,ટ્રામ લાઇન
জালিয়াতিৰ ধৰণ,છેતરપિંડી મોડ
প্ৰৱঞ্চনা কণা,છેતરપિંડી કણો
স্পুফ,છેતરપિંડી
প্ৰৱঞ্চনা মূৰ্তি,કપટની મૂર્તિ
আকাংক্ষিত ছবি,ઇચ્છિત છબી
গ্যাক-দেবাই পদ্ধতি,ગાયક-દેબાઈ પદ્ધતિ
গায়ক উষ্ণতাৰ স্কেল,ગાયક તાપમાન સ્કેલ
গিবছ,ગિબ્સ
অৰ্ধচন্দ্ৰ,અર્ધચંદ્ર
গিবছ শোষণ সমীকৰণ,ગિબ્સ શોષણ સમીકરણ
গিবছ শোষণ সমতাপ,ગિબ્સ શોષણ ઇસોથર્મ
গিবছৰ ইলাষ্টিকতা,ગિબ્સની સ્થિતિસ્થાપકતા
গিবছ ফাংচন,ગિબ્સ કાર્ય
গিবছ হেলমহল্টজ সমীকৰণ,ગિબ્સ હેલ્મહોલ્ટ્ઝ સમીકરણ
গিবছ পৰ্যায়ৰ নিয়ম,ગિબ્સ તબક્કો કાયદો
গিবছ পইণ্টিং সমীকৰণ,ગિબ્સ પોઇન્ટિંગ સમીકરણ
গিবছ ৰেচিঅ&#39;,ગિબ્સ રેશિયો
গিবছ ল,ગિબ્સ લો
গিবছ-ডুহাইম সমীকৰণ,ગિબ્સ-ડુહેમ સમીકરણ
গিগা,ગીગા
গিগা চক্ৰ,ગીગા ચક્ર
গিগা ইলেক্ট্ৰন ভল্ট,ગીગા ઇલેક્ટ્રોન વોલ્ટ
গিগাহাৰ্টজ,ગીગાહર્ટ્ઝ
গিগাৱাট,ગીગાવોટ
হিগছ ব&#39;চন,હિગ્સ બોસોન
gigom,ગીગોમ
গিলবাৰ্ট,ગિલ્બર્ટ
জিলেট,જીલેટ
"গিল, ক্লম, গিল আৰ্পাট","ગિલ, ક્લોમ, ગિલ અર્પટ"
"জিম্বাল, আঙঠি","ગિમ્બલ, રિંગ્સ"
"দ্বৈত বাধা, জিম্বাল বাধা","દ્વિભાષી અવરોધ, ગિમ્બલ અવરોધ"
জিম্বাল আৰোহণ,ગિમ્બલ ચઢાણ
জিম্বাল মটৰ,ગિમ્બલ મોટર
gimmick,ખેલ
কাউন্ট-প্ৰেষ্টন জ&#39;ন,કાઉન્ટ-પ્રેસ્ટન ઝોન
জিনজবাৰ্গ লেণ্ডাউ অতিপৰিবাহীতা তত্ত্ব,Ginzburg Landau સુપરકન્ડક્ટિવિટી થિયરી
জিনজবাৰ্গ লেণ্ডাউ তত্ত্ব,ગિન્ઝબર્ગ લેન્ડૌ સિદ્ધાંત
georgi ব্যৱস্থা,જ્યોર્જી સિસ્ટમ
গাৰ্ডলাৰ প্ৰাকৃতিক গেছ শোধন প্ৰক্ৰিয়া,ગર્ડલર નેચરલ ગેસ રિફાઇનિંગ પ્રક્રિયા
চাৰউণ্ড গিয়াৰ,સરાઉન્ડ ગિયર
গ্লেডষ্টোন ডেল নিয়ম,ગ્લેડસ્ટોન ડેલ નિયમો
পিছফালৰ কোণ,પાછળનો ખૂણો
ওলোটা ছেদ,વિપરીત આંતરછેદ
"চোকাতা, উজ্জ্বলতা","તીક્ષ્ણતા, તેજ"
গ্লাছ কেলৰিমিটাৰ,ગ્લાસ કેલરીમીટર
কাঁচৰ ইলেক্ট্ৰ&#39;ড,કાચ ઇલેક્ટ્રોડ
কাঁচৰ খণ্ডিতকৰণ ডিটেক্টৰ,ગ્લાસ ફ્રેગમેન્ટેશન ડિટેક્ટર
গ্লাছ লেজাৰ,ગ્લાસ લેસર
কাঁচৰ ছীল,કાચની સીલ
কাঁচৰ চুইচ,કાચ સ્વીચ
গ্লাছৰ পৰিৱৰ্তন,કાચ સંક્રમણ
গ্লাছ টিউব বেৰ&#39;মিটাৰ,ગ્લાસ ટ્યુબ બેરોમીટર
নন-পোৰাছ মুদ্ৰা,બિન છિદ્રાળુ ચલણ
গ্লাছৰ পৰিৱৰ্তন,કાચ સંક્રમણ
"আত্মসমৰ্পণ কৰা, আত্মসমৰ্পণ কৰা","શરણાગતિ, શરણાગતિ"
ক্ৰিপ দিশ,સળવળ દિશા
স্লাইডিং লাইন,સ્લાઇડિંગ લાઇન
ক্ৰিপ গতি,સળવળવાની ઝડપ
সমৰ্পণ,શરણાગતિ
স্লাইডিং পথ,સ્લાઇડિંગ પાથ
ক্ৰিপ পথ কোণ,સળવળવું પાથ કોણ
প্ৰসাৰণ পথ সুবিধা,પ્રસરણ પાથ સુવિધા
ক্ৰিপ পথ সূচক,ક્રીપ પાથ સૂચક
ক্ৰিপ পথ অৱতৰণ পদ্ধতি,ક્રીપ પાથ લેન્ડિંગ પદ્ધતિ
স্লিপ পথ কেন্দ্ৰ,સ્લિપ પાથ કેન્દ્ર
ক্ৰিপ পথ ট্ৰেন্সমিটাৰ,ક્રીપ પાથ ટ્રાન્સમીટર
স্লাইডিং প্লেন,સ્લાઇડિંગ પ્લેન
ক্ৰিপ অনুপাত,ક્રીપ રેશિયો
সাপৰ প্ৰতিফলন,સાપનું પ્રતિબિંબ
ক্ৰিপ এংগেল,સળવળવું કોણ
ক্ৰিপ ট্ৰেজেক্টৰী,સળવળવું બોલ
সাপ স্থানান্তৰ,સાપ ટ્રાન્સફર
ক্ৰিপ বাহক,ક્રીપ વાહક
গ্লাইডাৰ,ગ્લાઈડર
"ভিস্পাৰাণ (সম্পা.), ভিস্পেৰ্পি (ভ.)","વિસ્પરન (સં.), વિસ્પર્પી (વિ.)"
ক্ৰিপ এংগেল,સળવળવું કોણ
glimmer উৰণ,ઝાંખી ઉડાન
স্লাইডিং ফ্ল&#39;ৰ,સ્લાઇડિંગ ફ્લોર
"প্ৰসফুৰন (সম্পা.), প্ৰসফুৰনন (প.)","પ્રસફુરન (સં.), પ્રસફુરન (વિ.)"
glint,ચમક
সমৰ্পিত,સમર્પિત
ৰিচেছিভ ফল্ট,અપ્રિય દોષ
"গ্লিটাৰ, শৈলমলৱা","ઝગમગાટ, શૈલમાલવા"
ইউনিভাৰ্চেল হাইপাৰবোলা,સાર્વત્રિક હાયપરબોલા
fireball,અગનગોળો
গোলাকাৰ তৰাৰ থুপ,ગોળાકાર સ્ટાર ક્લસ્ટર
"গোলক, পুন্ধনি, গোলক","ગ્લોબ્યુલ, પુંધણી, ગ્લોબ્યુલ"
গ্লোব,ગ્લોબ
ৰঙাশ্ৰী (Broken Spectre),રંગશ્રી (બ્રોકન સ્પેક્ટર)
ৰশ্মিৰ ফুটা,બીમ છિદ્ર
"উজ্জ্বলতা, উজ্জ্বলতা, উজ্জ্বলতা","તેજ, તેજ, તેજ"
ৰেডিঅ&#39;মিটাৰ,રેડિયોમીટર
জিল মিল কৰা,ચમકદાર
"গ্লভছ বক্স, গ্লভছ বক্স","ગ્લોવ બોક્સ, ગ્લોવ બોક્સ"
উজ্জ্বলতা,દીપ્તિ
sparkle বিসৰ্জন,સ્પાર્કલ નિમજ્જન
ব্রিলিয়েন্স ইমার্চন ভোল্টেজ ৰেগুলেটৰ,બ્રિલિયન્સ નિમજ્જન વોલ્ટેજ રેગ્યુલેટર
ইনকাণ্ডেচেণ্ট লেম্প,અગ્નિથી પ્રકાશિત દીવો
স্পেংগল প্লাগ,સ્પાંગલ પ્લગ
আলোকীয় বিভৱ,તેજસ્વી સંભવિત
splendor তাপ চুইচ,સ્પ્લેન્ડર હીટ સ્વીચ
গ্লাগ,ગ્લુગ
গ্লুয়ন (কণা),ગ્લુઓન (કણ)
গ্ৰাম,ગ્રામ
"জি এম গণিত, গেইগাৰ মুলাৰ গণিত","જીએમ ગણિત, ગીગર મુલર ગણિત"
"মাটি, ভূত","જમીન, ભૂત"
স্মৃতিমুখী প্ৰক্ষেপণ,નેમોનિક પ્રક્ષેપણ
গৰু (ইউনিট),ગાય (એકમ)
goydel বিশ্ব,goydel વિશ્વ
