Assamese,English
"ধাতুৰ কাম,ধাতুৰ চিত্ৰণ",metallography
আধ্যাত্মিকতা,metaphysics
মিতব্যয়ী,metastable
উল্কাপিণ্ড,Meteorite
উল্কাপিণ্ড,Meteoritic
বতৰ বিজ্ঞান,meteorological
বতৰ বিজ্ঞানী,meteorologist
"মিটাৰ দলং, মিটাৰ দলং",meter bridge
"দূৰত্ব, মিটাৰ",Metric
মাইকেলছনৰ ইন্টাৰফেৰ’মিটাৰ,Michelson interferometer
মাইক্ৰ&#39;এম্পিয়াৰ,microampere
মাইক্ৰ&#39; বিশ্লেষণ,micro analysis
মাইক্ৰ&#39;-কেননিক ছেট,microcanonical assembly
মাইক্ৰ&#39; কেননিক সম্প্ৰদায়,microcanonical ensemble
মাইক্ৰ&#39; চাৰ্কিট,Microcircuit
মাইক্ৰ&#39; ফিচাৰ,Microcrack
মাইক্ৰন,Micron
মাইক্ৰ&#39;ফোন,microphone
"মাইক্ৰ&#39;ফটোগ্ৰাফ,মাইক্ৰস্কোপফটো",Microphotograph
মাইক্ৰ&#39;ফিজিক্স,Microphysics
"মাইক্ৰস্কোপ, মাইক্ৰস্কোপ",Microscope
"মাইক্ৰস্কোপিক, মাইক্ৰস্কোপ, মাইক্ৰস্কোপ",microscopic
সূক্ষ্ম পদাৰ্থ,microscopic impurity
মাইক্ৰস্কোপ,Microscopy
"মাইক্ৰ&#39;ষ্টেট, মাইক্ৰ&#39;ষ্টেট",microstate
মাইক্ৰ&#39;ট&#39;ৰ,microtorr
মাইক্ৰ&#39; ৱেভ,microwave
মেৰিডিয়ান,mid-day
মাজ,middle
ইনকামিং আয়ন,migrating ion
মাইল,mile
"আকাশ গংগা, মিলখা মেখলা",milky way
মিলাৰ সূচকাংক,Miller index
খনিজ পদাৰ্থ,mineral
শ্বৰ্ট চাৰ্কিট,miniature circuit
চুটি কৰা,Miniaturization
নূন্যতম পথ,minimal path
"সৰ্বনিম্ন, সৰ্বনিম্ন, সৰ্বনিম্ন, সৰ্বনিম্ন",minimum
সৰ্বনিম্ন আয়নীয়কৰণ,minimum ionization
সংখ্যালঘু বাহক,minority carrier
সংখ্যালঘু নিৰ্গমনকাৰী,minority emitter
চুটি সুৰ,minor tone
"শিল্প, মিনিট, মিনিট",Minute
মাৰিচিকা,Mirage
"দাপোন, মুকুৰ",Mirror
"প্ৰতিপ নিউক্লিয়াছ, প্ৰতিপ নিউক্লিয়াছ",mirror nuclei
মিশ্ৰণযোগ্যতা,miscibility
মিল নোহোৱা ৰেখা,mismatched lines
কুমেলোন,mismatching
"orientering, টেলি-অৰিয়েণ্টেচন",misorientation
"মিছাইল, মিছাইল",Missile
অনুপস্থিত ইলেক্ট্ৰন,missing electron
অনুপস্থিত লাইন,missing line
অশ্লীলতা,mistuning
"মিক্সাৰ, মিক্সাৰ, মিক্সাৰ (ব্যক্তি)",Mixer
এম কে। s. প্রণালী,M.K.S. System
"চলন্ত, চলন্ত, চলন্ত",mobile
পোৰ্টেবল এন্টেনা,mobile antenna (=portable antenna)
গতিশীলতা,Modility
"পদ্ধতি, পদ্ধতি, ব্যৱস্থা, ধৰণ, পলিমাৰ, ধৰণ, পৰ্যায়, 8. ধৰণ",Mode
বিমন্দন,Moderation
মডাৰেটৰ,moderator
জিলিকি থকা জালি,moderator lattice
"পৰিৱৰ্তন, ৰূপান্তৰ, ৰূপান্তৰ",modification
ৰূপান্তৰিত ঘাতীয় বক্ৰ,modified exponential curve
"কনভাৰ্টাৰ, কনভাৰ্টাৰ, কেলিব্ৰেটৰ",modifier
ৰূপান্তৰ,modify
মডিউলাৰ বৰ্তনী,modular circuit
"সংগীত, মডুলেটেড",modulated
"সংগীত, মডুলেচন",modulation
মডুলেটৰ,Modulator
"মডিউল, মডিউলাৰ",Module
"মডুলাছ, মডুলাছ",Modulus
swarm ইফেক্ট,moire effect
সেমেকা,Moisture
"গ্ৰাম আণৱিক, মোলাৰ, মোল",Molar
"গ্ৰাম আণৱিকতা, মোলাৰিটি",molarity
"গ্ৰাম অণু, মোল",mole
আণৱিক অণু,Molecular
অণু,Molecule
মুহূৰ্ত,Moment
moment arm,moment arm
ক্ষণিক,Momentary
ইম্পলছ,Momentum
একপৰমাণু,monatomic (=monoatomic)
"মনিটৰ, মনিটৰ, ডাইনামিক এনালাইজাৰ",Monitor
নিৰীক্ষণ কৰা,monitoring
একৰঙী,monochromatic
"মনোক্ৰমেটৰ, মনোক্ৰমেটৰ",monochromator
একৰঙী,Monochromic
একাগ্ৰতা,monoclinic
একচকুৰ মাইক্ৰস্কোপ,monocular microscope
সমৰজী,Monoenergetic
দ্ৰুত,Monokinetic
"সমতা, একক সমতা",Monomorphism
একমেৰু,Monopole
এককক্ষী,monotonic
মৰ্চ কী,Morse key
মোজাইক-স্ফটিক,mosaic crystal
"MOSFETs, ধাতুৰ অক্সাইড অৰ্ধপৰিবাহী",Mosfet
যতদূৰসম্ভৱ,most probable
মা স্ফটিক,mother crystal
motif সূত্ৰ,Motif-formula
দূৰত্ব ৰূপান্তৰ গতি,motion
চলচ্চিত্ৰ,motion picture
চালিকা শক্তি,motivating force
মটৰ,Motor
"mount, mount, holder, অভিযুক্ত, পাহাৰ",Mount
"মুখ, মুখ",mouth
"মুৰব্বী, মুখপাত্ৰ",mouth piece
SP কন্টাক্টৰ,movable contact
SP কন্টাক্টৰ,movable jockey
চলনশীল পুলি,movable pully
চলচ্চিত্ৰ,Movie
চলচ্চিত্ৰৰ কেমেৰা,move camera
ম’বাইল,Moving
একাধিক ফুটা ডিভাইচ,multiaperture device
বহুউপাদান,Multicomponent
বহুত কেবল,multicore cable
মাল্টিমিটাৰ,Multimeter
polymath বিমূৰ্ততা,multiple absorption
"একাধিক যোগাযোগ, একাধিক যোগাযোগ",multiple contact
একাধিক অনুনাদ,multiple echo
বহু আয়নীয়কৃত,multiple ionised
মাল্টিটাস্কিং অপাৰেচন,multiple operation
একাধিক বিক্ৰিয়া,multiple reaction
একাধিক প্ৰতিফলন,multiple reflection
গুণন,multiplication
প্ৰচাৰমূলক প্ৰভাৱ,multiplicative collision
বহুগুণী প্ৰভাৱ,multiplicative effect
বহুগুণক,multiplicator
বহুত্ব,Multiplicity
বহুগুণক,Multiplier
"গুণ কৰা, গুণ কৰা",multiply
"বহুস্তৰীয় ৰকেট,মাল্টিষ্টেজ ৰকেট",multistage rocket
"মু-মেছন,μ-মেছন",मु-(μ ) meson
"muon, মুমাছন",Muon
মুওনি,Muonic
সংগীত,music
"সংগীত, সংগীত",musical
স্বৰ গ্ৰাম,music scale
"পাৰস্পৰিক, পাৰস্পৰিক",Mutual
"অদূৰদৰ্শিতা, মাইঅ’পিয়া",Myopia
"নখ, নখ",Nail
আৰু পৰিপূৰক,NAND
নেনো,Nano
"প্ৰাকৃতিক, প্ৰাকৃতিক",Natural
নটিকেল মাইল,nautical mile
"অপাৰেচন, নেভিগেচন",Navigation
নেভিগেটৰ,Navigator
ওচৰৰ,Nearest
নিহাৰিকা,Nebula
বেজীৰ তালিকা,needle
"ঋণাত্মক, ঋণাত্মক, ঋণাত্মক",Negative
নগণ্য,Negligible
"চুবুৰীয়া বিন্দু, সংলগ্ন বিন্দু",neighbouring point
নিয়ন লেম্প,neon-lamp
নেপচুন,Neptune
নেনেষ্ট ইফেক্ট,Nernst effect
নেট চাৰ্জ,net charge
জাল (চাৰ্কিট),network
নৈমন বিভৱ,Neumann's potential
নিস্তেজ,neutral
অদ্ৰৱীভূত পৰমাণু,neutral atom
নিষ্ক্ৰিয়কৰণৰ ৰাশিফল,neutralising coil
উদাসীনতা,neutrality
"নন-ডিচাৰ্জ মেছন, চাৰ্জলেছ মেছন",neutral meson
নিউট্ৰিন&#39;,Neutrino
নিউট্ৰন,Neutron
বাতৰি সম্প্ৰচাৰ,Newscast
নিউটনি,Neutonian
আঁতৰোৱা,nicol
ভেণ্ট প্ৰিজম,nicol prism
নীলা তাপ,Niel temperature
মিহি ধাতু,noble metal
ফিল্টাৰ ডায়াগ্ৰাম,nodal diagram
"ন&#39;ড, পইণ্ট, ন&#39;ড পইণ্ট, ক্লিভেজ পইণ্ট, ফিল্টাৰেচন পইণ্ট, ড্ৰপ পইণ্ট",nodal point
"ন&#39;ড, ন&#39;ড, পাইপ",Node
"শব্দ, শব্দ",Noise
শূন্য লোড অৱস্থা,no-load condition
অশোষক মাধ্যম,non-absorbing medium
মৌলিক সংখ্যা,Non-additive number
প্ৰতিপত্তি,non-classical
নন-কুলম্ব বিকিৰণ,non-coulomb scattering
অমুদ্ৰিত,non-degenerate
অবিনাশী,non destructive
শক্তি সংৰক্ষণ,Non-dissipative
Anilektrony,non electronic
অ-হাইড্ৰজেন ব্যৱস্থা,non-hydrogen like system
ভগ্নাংশ সংখ্যা,non-integral
বেনামী যোগাযোগ,non ohmic contact
অবিভাজ্য জালি,non primitive lattice
সুবিধাবাদী,non-rectifying
অ-আপেক্ষিক,non-relativistic
extraterrestrial,non-sinusoidal
চুপাৰ কণ্ডাক্টৰ,non-superconductor
অসংক্ৰমণমূলক উপাদান,non-transition element
অসমান অভিসৰণ,non-uniform convergence
অ-শূন্য স্পিন,non-zero spin
বা পৰিপূৰক,NOR
স্বাভাৱিক ত্বৰণ,normal acceleration
"অউত্তেজিত পৰমাণু, স্বাভাৱিক পৰমাণু",normal atom
"স্বাভাৱিক, স্বাভাৱিক, স্বাভাৱিক",Normal
স্বাভাৱিককৰণ,Normalization
স্বাভাৱিক চুম্বকত্ব,normal permeability
মানক চাপ,normal pressure
মানক উষ্ণতা,normal temperature
সহজ geman triad,normal Zeeman triplet
উত্তৰদিশ,North
"নাস, নাকৰ ফুটা, নাক",nose
"সংকেত, সংকেত, সংকেত পদ্ধতি, সংকেত পদ্ধতি",Notation
কণ্ঠস্বৰ,Note
NOT GATE গেট নহয়,NOT gate
চুংকি,nozzle
"পাৰমাণৱিক, পাৰমাণৱিক",nuclear
"নিউক্লিয়াছ অংগ, নিউক্লিয়াছ এগ্ৰিগেট",nuclear apparatus
পাৰমাণৱিক বোমা পাৰমাণৱিক বোমা,nuclear bomb
পাৰমাণৱিক বিস্ফোৰণ,nuclear explosion
"নিউক্লিয়াৰ আইছ’মেৰিজম, নিউক্লিয়াৰ ৰিয়েক্টৰ",nuclear isomierism
পাৰমাণৱিক স্তৰৰ পাৰমাণৱিক শক্তিৰ স্তৰ,nuclear level
নিউক্লিয়াৰ ৰিয়েক্টৰ নিউক্লিয়াৰ ৰিয়েক্টৰ,nuclear reactor
পাৰমাণৱিক প্ৰজাতিৰ পাৰমাণৱিক প্ৰজাতি,nuclear species
"নিউক্লিয়াৰ স্পিন, নিউক্লিয়াৰ স্পিন",nuclear spin
নিউক্লিয়েশন,Nucleation
নিউক্লিয়ন,Nucleon
"নিউক্লিয়াছ, নিউক্লিয়াছ, নিউক্লিয়াছ",Nucleus
শূন্য,Null
শূন্য বিচ্যুতিৰ অৱস্থান,null point
সংখ্যাগত এপাৰচাৰ,numerical aperture
সংখ্যাগত সংৰক্ষণ,numerical content
"বস্তু, শৰীৰ, বস্তু",Object
"উদ্দেশ্য (v.), উদ্দেশ্য, উদ্দেশ্য (ed.)",objective
তিৰ্যক,oblique
"মানৱ নিৰীক্ষণ কেন্দ্ৰ, মানৱ নিৰীক্ষণ কেন্দ্ৰ",observatory
পৰ্যবেক্ষণ কৰা হৈছে,Observed
পৰ্যবেক্ষকজন,observer
প্ৰতিষ্ঠানৰ নম্বৰ,occupation number
অষ্টভুজ,Octagonal
অষ্টভুজ,octahedral
অষ্টক,octave
অস্বাভাৱিক,odd
