Gujarati,Tamil
ફેરબદલ,மாற்று
ભરપાઈ,நிரப்புதல்
અહેવાલ,அறிக்கை
ભંડાર,களஞ்சியம்
પ્રતિનિધિત્વ,பிரதிநிதித்துவம்
પ્રતિનિધિ,பிரதிநிதி
ઠપકો,கண்டனம்
પુનર્વીય,மறுபதிப்பு
બદલો,பழிவாங்கல்
પુનરુત્પાદન કરવું,இனப்பெருக்கம் செய்யுங்கள்
પ્રજનન,இனப்பெருக்கம்
ગણતંત્ર દિવસ,குடியரசு தினம்
અસ્વીકાર કરવો,நிராகரிக்கவும்
પ્રતિકૂળ,பழிவாங்கும்
ફરી ખરીદી,மறு கொள்முதல்
પ્રતિષ્ઠા,நற்பெயர்
આવશ્યકતા,தேவை
આવશ્યક,தேவையான
આવશ્યક માહિતી,தேவையான தகவல்
આવશ્યકતાઓ,தேவைகள்
માંગ -પત્ર,கோரிக்கை
માંગ -ફોર્મ,கோரிக்கை படிவம்
માંગ -કાપલી,கோரிக்கை சீட்டு
બચાવ,மீட்பு
સંશોધન કાર્ય,ஆராய்ச்சி பணி
રોષ,மனக்கசப்பு
આરક્ષણ,முன்பதிவு
આરક્ષણ ફી,முன்பதிவு கட்டணம்
મુકાલીન આરક્ષણ,இடுகையின் முன்பதிவு
અનામત,இருப்பு
આરક્ષિત આવાસ,ஒதுக்கப்பட்ட தங்குமிடம்
અનામત મતદારક્ષેત્ર,ஒதுக்கப்பட்ட தொகுதி
અનામત કિંમત,இருப்பு விலை
પુનર્વસન,மீள்குடியேற்றம்
ફેરબદલ કરવું,மறுவடிவமைப்பு
નિવાસસ્થાન,குடியிருப்பு
સ્થાનિક પરમિટ,வதிவிட அனுமதி
રહેવાસી,குடியிருப்பாளர்
નિવાસી,குடியிருப்பு
નિવાસ,குடியிருப்பு தங்குமிடம்
નિવાસ,வீட்டு முகவரி
નિવાસ,குடியிருப்பு காலாண்டு
શેષ,எஞ்சியிருக்கும்
શેષ પેન્શન,மீதமுள்ள ஓய்வூதியம்
શેષ શક્તિ,மீதமுள்ள சக்தி
રાજીનામું,இராஜினாமா
પ્રતિકાર કરવો,எதிர்க்கவும்
ઠરાવ,தீர்மானம்
સદ્વાર,மரியாதையுடன்
અનુક્રમે,முறையே
જવાબદાર,பதிலளிப்பவர்
પ્રતિભાવ,பதில்
જવાબદારી,பொறுப்பு
જવાબદાર,பொறுப்பு
જવાબદાર,பதிலளிக்கக்கூடிய
રેસ્ટ હાઉસ,ஓய்வு வீடு
પુનઃસ્થાપિત,மீட்டமை
સંયમ,கட்டுப்பாடு
મર્યાદિત,தடைசெய்யப்பட்டது
પ્રતિબંધિત રજા,தடைசெய்யப்பட்ட விடுப்பு
પ્રતિબંધ,கட்டுப்பாடு
પરિણામલક્ષી કાર્ય,முடிவு சார்ந்த வேலை
ફરી શરુ કરવું,தற்குறிப்பு
ફરી મળતું,மீண்டும் மீண்டும்
ફરી શરૂ કરવું તે,மீண்டும்
જાળવવું,தக்கவைத்து
પ્રતિધારણ -કિંમત,தக்கவைக்கும் விலை
નિવૃત્ત,ஓய்வு பெற்றவர்
નિવૃત્તિ,ஓய்வு
નિવૃત્તિ લાભ,ஓய்வூதிய நன்மைகள்
નિવૃત્ત થઈ રહેલી ઉંમર,ஓய்வுபெறும் வயது
નિવૃત્ત પેન્શન,ஓய்வூதிய ஓய்வூதியம்
છટણી કરાયેલ સ્ટાફ,திரும்பப் பெற்ற ஊழியர்கள்
છટણી,பணிநீக்கம்
પૂર્વવર્ણ પગાર,பின்னோக்கி ஊதியம்
વળતર,திரும்ப
પાછું પ્રવાસ,திரும்பும் பயணம்
પાછું સ્થાન,இடுகையின் திரும்ப
પુનર્નિર્માણ,மறுசீரமைப்பு
પુનર્મૂલ્યાંકન,மறுசீரமைப்பு
મહેસૂલ,வருவாய்
મહેસૂલ ખર્ચ,வருவாய் செலவு
મહેસૂલ ટિકિટ,வருவாய் முத்திரை
વિરુદ્ધ,தலைகீழ்
પાછું,மாற்றியமைக்கப்பட்டது
સમીક્ષા,விமர்சனம்
સમીક્ષા બોર્ડ,மறுஆய்வு வாரியம்
ફેરફાર કરવો,திருத்தவும்
સુધારેલી કાર્યસૂચિ,திருத்தப்பட்ட நிகழ்ச்சி நிரல்
સુધારેલું અંદાજપત્ર,திருத்தப்பட்ட பட்ஜெட்
સુધારેલો અંદાજ,திருத்தப்பட்ட மதிப்பீடு
સુધારેલા નિયમો,திருத்தப்பட்ட விதிகள்
