Odiya,Malayalam
ଭେର ମଦ୍ଦାରେ,പ്രകൃതിദത്ത
ପ୍ରୋଟିନ୍ |,പ്രോട്ടീൻ
ପ୍ରୋଟିନ୍ ଇଞ୍ଜିନିୟରିଂ,പ്രോട്ടീൻ എഞ്ചിനീയറിംഗ്
ପ୍ରୋଟିନ୍ ସେକନ୍ସିଂ |,പ്രോട്ടീൻ സീക്വൻസിംഗ്
ପ୍ରୋଟିନ୍ ସିନ୍ଥେସିସ୍ |,പ്രോട്ടീൻ സിന്തസിസ്
ତ୍ରୁଟିପୂର୍ଣ୍ଣ |,പ്രോട്ടമിക്സ്
ପ୍ରୋଟୋଗିନି,പ്രോട്ടോജിനി
ପ୍ରୋଟପ୍ଲାସମ୍,പ്രോട്ടോപ്ലാസം
ପ୍ରୋଟୋଟ୍ରୋଫ,പ്രോട്ടോട്രോപ്പ്
ପ୍ରୁସିକ୍ ଏସିଡ୍ (HCN / ଧୁରିନ୍),പ്രോസിക് ആസിഡ് (എച്ച്സിഎൻ / ധൂരിൻ)
ଛଉଡିଓଲେଲେଲ୍ |,സ്യൂഡോലെലെ
ଛଉଡିଧର୍ମାଫ୍ରୋଡାଇଟ୍ |,സ്യൂഡോർമാഫ്രോഡൈറ്റ്
ସାଇକ୍ରୋମିଟର |,സൈക്കോമീറ്റര്
କଦଳୀ,ചെളിക്കുണ്ട്
ପୁଡଡ୍ ମାଟି |,പുഡ് ചെയ്ത മണ്ണ്
ପୁଡିଙ୍ଗ୍ |,പുഡ്ലിംഗ്
ପତନ,പൾപ്പിംഗ്
ପଲ୍ସ ବିହନ |,പൾസ് വിത്ത്
ପୁଲଭରାଇଜେସନ୍ |,പൾമാറൈസേഷൻ
ପଲଭରାଇଜେସନ୍ (ମାଟି),പൾവറൈസേഷൻ (മണ്ണ്)
ପୁଷ୍ମ,പങ്കും
ଶୁଦ୍ଧ ସଂସ୍କୃତି,ശുദ്ധമായ സംസ്കാരം
ଶୁଦ୍ଧ ରେଖା,ശുദ്ധമായ വരി
ଶୁଦ୍ଧ ଧାଡି ଚୟନ |,ശുദ്ധമായ ലൈൻ തിരഞ്ഞെടുക്കൽ
ଶୁଦ୍ଧ,ശുദ്ധത
ଶୁଦ୍ଧତା,ശുദ്ധീകരണം
ଶୁଦ୍ଧତା ପରୀକ୍ଷା,ശുദ്ധത പരിശോധന
Pyranation,പൈറനോമീറ്റർ
Pyreegormentter,പൈജിമീറ്റര്
Pymliistomer,പൈറഹെലിയോമീറ്റർ
ପ୍ୟାଡି,നെല്ല്
ପାଲମାରୋସା,പാൽമരോസ
ପାଲମ୍ରା ଖଜୁରୀ |,പാൽമിര ഈന്തപ്പന
ପାଣ୍ଡନସ୍ |,പണ്ഡിനസ്
ଭଡା,പപ്പായ
ପାରା ଘାସ |,പാര പുല്ല്
ଭୃସଙ୍ଗ ପତ୍ର |,അയമോദകച്ചെടി
"ଅଂଶୀଦାର, (କଂଗ୍ରେସ ଘାସ)","പാർത്താനിയം, (കോൺഗ്രസ് പുല്ല്)"
ପାଚୁଲିଲି,പാട്ടൂ ouloulyouly
ପିଚ,പീച്ച്
"ମୟୂର ଫୁଲ, ସ୍ୱର୍ଗୀୟ ଫୁଲ |","മയിൽ പുഷ്പം, പാരഡൈസ് ഫ്ലവർ"
ମୋତି,പിയർ
ମୋତି ମିଲେଟ୍ |,പേൾ മില്ലറ്റ്
ମଟର,പീസ്
ପେକାନ୍ ବାଦାମ |,പെക്കൻ നട്ട്
ପେନେଲ୍ |,തന്തള
ପେପିନୋ |,പെപ്പിനോ
ହଳଦୀ,കുരുമുളക്
ପର୍ଲାଲା |,പെരില്ല
Periwinkle,പെരിവിങ്കിൾ
ମନସାଇବନ୍ |,പെർസിമോൺ
ଫାଲସା,ഫൽസ
କପୋତପିତା |,പാവ്
ପିମ୍ପର୍ନେଲ୍ (ଆନାଗଲିଙ୍ଗ୍),പിമ്പപീൽ (അനഗലിസ്)
କଦଳୀ,പൈൻമരം
ଧନିଆ ପତ୍ର |,പൈനാപ്പിൾ
"ପିସ୍ତା, ସବୁଜ ବାଦାମ |","പിസ്ത, ഗ്രീൻ ബദാം"
ଘିଅ |,പ്ലം
ସୂଚିତ ଗୁପ୍ତ,ചൂണ്ടിക്കാണിച്ച പൊറോട്ട
ଡାଳିମ୍ବ,മാതളനാരകം
ପାଉଙ୍ଗାମ,പൊങ്കം
ପପଲର୍ |,പോപ്ലാർ
ପପି,പോപ്പി
ପୋର୍ଟୁଲାକା |,പോരുണ്ടുക
ଆଳୁ,ഉരുളക്കിഴങ്ങ്
କଦଳୀ ପପି |,മുമ്പിലുള്ള പോപ്പി
"ଭାରତର ଗର୍ବ, ଚାଇନା ଗଛର ଗର୍ବ |","ഇന്ത്യ, ചൈന ട്രീയുടെ അഭിമാനം"
ପ୍ରୋସୋ ମିଲି |,പ്രോസോ മില്ലറ്റ്
ମାନସିକିୟମ,സൈലിയം
ପୁଲସାନାନ୍ |,ശാലസാൻ
ପୁମକିନ୍ |,പമാണി
ପମ୍ମେଲୋ |,Pummelo
ଚିତ୍ରିତ ତ୍ରୁଟି |,ചായം പൂശിയ ബഗ്
ପାରା,തത്ത
ମୟୂର,മയൂരം
ପୋଡ୍ ବୋରର୍,പോഡ് ബോറർ
ପୋଡ୍ ଫ୍ଲାଏ |,പോഡ് ഈച്ച
ପଲ୍ସ ପୋକ,പൾസ് വണ്ട്
ପାଇର୍ଲା,പൈറില്ല
ପାଥୋଲୋଜିଷ୍ଟ,പാത്തോളജിസ്റ്റിന്
ମିଥ୍ୟାବାଦୀ,ഉടമദാസ്റ്റിക്
ଉଦ୍ଭିଦ ପ୍ରାଣୀ,നടുക ബ്രീഡർ
ପ୍ଲାଥୋଲୋଜିଷ୍ଟ,പാത്തോളജിസ്റ്റ് നടത്തം
Plicliifologist,പ്ലാന്റ് ഫിസിയോളജിസ്റ്റ്
ପୋଲୋଲୋଜିଷ୍ଟ,മൂവി
ପ୍ର 10,Q 10
QTL (ପରିମାଣିକ ଗୁଣ ଚିହ୍ନ),Qtl (ക്വാണ്ടിറ്റേറ്റീവ് സ്വഭാവസംഭക്ഷണം)
ଉଡାଟ୍ରାଟସ୍ |,ക്വാഡ്രം
ଚତୁର୍ଥାଂଶ ପ୍ରତିକ୍ରିୟା |,ക്വാഡ്രാറ്റിക് പ്രതികരണം
ଚତୁର୍ଦ୍ଦଶ କ୍ରପ୍ |,ക്വാഡ്രുപ്പിൾ ക്രോപ്പിംഗ്
ଗୁଣା ଉତ୍ତରାଧିକାରୀ,ഗുണപരമായ അനന്തരാവകാശം
ଗୁଣାତ୍ମକ ବିହନ,ഗുണനിലവാരമുള്ള വിത്ത്
ପରିମାଣିକ ଜେନେଟିକ୍ସ |,ക്വാസ്ടെറ്റീവ് ജനിതകശാസ്ത്രം
ପରିମାଣିକ ଉତ୍ତରାଧିକାରୀ |,ക്വാണ്ടിറ്റേറ്റീവ് അനന്തരാവകാശം
କ୍ୱାଣ୍ଟମ୍ ବିହନ,ക്വാണ്ടം വിത്ത്
କ୍ୱାଣ୍ଟିନ,ക്വാറന്റീൻ
କ୍ୱାଣ୍ଟାଇନ୍ ପୋକ |,കപ്പല്വിലക്ക് കീടങ്ങൾ
ଚତୁର୍ଥାଂଶ,ക്വാർട്സ്
ଶୀଘ୍ର ପରୀକ୍ଷା,ദ്രുത പരിശോധന
Questence,രസതന്തം
କ୍ୱିସେଣ୍ଟ ସେଣ୍ଟର |,ക്വിസ്സെന്റ് സെന്റർ
ନିନ୍ଦା,കാട
ରାଣୀ ମହୁମାଛି,രാജ്ഞി തേനീച്ച
R ମୂଲ୍ୟ,R മൂല്യം
ରବି (ଶୀତ) ଫସଲ |,റാബി (വിന്റർ) വിള
Rastem,റേസ്മെ
ବିକିରଣ,വികിരണം
ରେଡ଼ିଓ,റാഡിക്കിക്കിറ്റി
ରେଡିଓ ଆକ୍ଟସ୍,റേഡിയോ ആക്റ്റിവിറ്റി
ରେଡିଓବାଇଲୋଜି |,റേഡിയോബയോളജി
ରେଡିଓମୁନୋ ଆକାଂସେ |,റേഡിയോമുനോഷോ അസ്
ରେଡିଓସୋଟୋପ୍,റേഡിയോസോടോട്ട
ବର୍ଷା ଜଳ ଅମଳ,മഴവെള്ള സംഭരണം
ଇନ୍ଦ୍ରଧନୁ ବିପ୍ଳବ |,റെയിൻബോ വിപ്ലവം
ବର୍ଷା,മഴപാലം
ବର୍ଷା,മഴ പെയ്യുന്നു
ବର୍ଷା-ଗେଜ୍ |,മഴ ഗേജ്
ବର୍ଷା ason ତୁ,മഴക്കാലം
ଶଯ୍ୟା,കിടക്ക ഉയർത്തി
ରାଗିଂ,ചാഞ്ചറിംഗ്
ରାକ୍ଷୀତା,അശ്രദ്ധ
ଅନିୟମିତ ଆମ୍ପ୍ଲାଇଡ୍ ପଲେମୋରଫିକ୍ |,ക്രമരഹിതമായ ആംപ്ലിഫൈഡ് പോളിമോർഫിക്
ଅନିୟମିତ ନମୁନା |,ക്രമരഹിതമായ സാമ്പിൾ
ରାଣ୍ଡମାଇଜେସନ୍,ക്രമരഹിതമായ
ରାଣ୍ଡୋମାଇଜଡ୍ ବ୍ଲକ୍ ଡିଜାଇନ୍ |,ക്രമരഹിതമായ ബ്ലോക്ക് ഡിസൈൻ
ପରିସର (ପରିସଂଖ୍ୟାନ),ശ്രേണി (സ്ഥിതിവിവരക്കണക്കുകൾ)
ପରିସର ମଧ୍ୟରେ |,രംഗലാന്റ്
ପରିସର ପରିଚାଳନା,പരിധി മാനേജ്മെന്റ്
ରାପିଡ୍ ଗ୍ରାମୀଣ ମୂଲ୍ୟାଙ୍କନ (RRA),ദ്രുത ഗ്രാമീണ വിലയിരുത്തൽ (rrra)
ରାସନ,ക്ലിപ്തപ്പെടുത്തുക
ରେଟୋନ୍ |,അവറ്ററൂൺ
ରାଟୋନ୍ କ୍ରପ୍ |,റാറ്റൂൺ ക്രോപ്പിംഗ്
ଅମଳକାରୀ,റീപ്പർ
ପୁନ al ବିଚାର ବିହନ |,വീണ്ടും കണക്കാക്കുക
ରିସେସ୍ ଫାର୍ମିଂ |,മാന്ദ്യം
ବିମୁଦ୍ରାକରଣ ପର୍ଯ୍ୟାୟ |,മാന്ദ്യം ഘട്ടം
ବେବେସିଭ୍ |,മാന്ദ്യമാണ്
ରିଚାର୍ଜ କର |,റീചാർജ്
ପାରସ୍ପରିକ ଜିନ୍,പരസ്പര ജീനുകൾ
ମନୋରମ ଜମି |,വീണ്ടെടുക്കപ്പെട്ട ഭൂമി
Relmbinant,വീണ്ടും സംയോജിപ്പിക്കുക
Relmbinant DNA ଟେକ୍ନୋଲୋଜି |,വീണ്ടും സംയോജിപ്പിന് ഡിഎൻഎ ടെക്നോളജി
ରେଖମ,ക്രമീകരണം
ରେକନ୍ |,റഗൺ
ପୁନ on ନିର୍ମାଣକାରୀ ସର୍ଭେ |,റിട്ടോനസസ് സർവേ
ବାରମ୍ବାର ପିତାମାତା |,ആവർത്തിച്ചുള്ള രക്ഷകർത്താവ്
ପୁନ yc ବ୍ୟବହାର ଯୋଗ୍ୟ ବର୍ଜ୍ୟବସ୍ତୁ |,പുനരുപയോഗിക്കാവുന്ന മാലിന്യങ്ങൾ
ନାଲି ଆଲଗା |,ചുവന്ന ആൽഗകൾ
ରେଡ୍ ଡାଟା ବୁକ୍ |,ചുവന്ന ഡാറ്റ പുസ്തകം
ଲାଲ୍ ମୃତ୍ତିକା |,ചുവന്ന മണ്ണ്
ରେଡକ୍ସ ସମ୍ଭାବନା |,സാധ്യതയുള്ള സാധ്യത
ହ୍ରାସ ହୋଇଥିବା ନମୁନା |,കുറച്ച സാമ്പിൾ
ହ୍ରାସ ହୋଇଥିବା ଟିଲାଗ୍ |,കൃഷി കുറച്ചു
ଚିନି ହ୍ରାସ କରିବା |,പഞ്ചസാര കുറയ്ക്കുന്നു
ହ୍ରାସ,കുറയ്ക്കല്
ସନ୍ଦର୍ଭ ଫସଲ,റഫറൻസ് വിള
ପ୍ରତିଫଳନ କୋଏଫିସିଏଣ୍ଟ୍ |,പ്രതിഫലന ഗുണകം
ପ୍ରତିଫଳନ,പതിച്ഛായ
ପ୍ରତିଫଳିତ ଷ୍ଟାମେନ୍ |,റിഫ്ലെക്സ്ഡ് സ്റ്റമെൻ
ପ୍ରତିକ୍ରିୟାଶୀଳ ସୂଚକାଙ୍କ |,അപവർത്തനാങ്കം
FefracTomer |,റിഫ്രാക്ടോമീറ്റർ
ପୁନ el ନିର୍ମାଣ,പുനരുദ്ധാരണ
ପଞ୍ଜିକରଣ ବିହନ |,രജിസ്റ്റർ ചെയ്ത വിത്ത്
ରେଗ୍ନିଥ୍ |,റെകോലിത്ത്
ରଗ୍ରେସନ୍,പിരിമുറുന്നത്
ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |,റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്
ନିୟାମକ ଜିନ୍,റെഗുലേറ്റർ ജീൻ
ଆପେକ୍ଷିକ ଫସଲ-ତୀବ୍ରତା ସୂଚକାଙ୍କ |,ആപേക്ഷിക ക്രോപ്പ്-ഇന്ദ്രവിദഗ്ദ്ധൻ സൂചിക
ଆପେକ୍ଷିକ ଜନଗହଳିପୂର୍ଣ୍ଣ କୋଏଫିସିଏଣ୍ଟ୍ (k),ആപേക്ഷിക ക്രോണിംഗ് ഗുണകം (കെ)
ଆପେକ୍ଷିକ ଅଭିବୃଦ୍ଧି ହାର (rgr),ആപേക്ഷിക വളർച്ചാ നിരക്ക് (rgr)
ଆପେକ୍ଷିକ ଆର୍ଦ୍ରତା (RH),ആപേക്ഷിക ഈർപ്പം (RH)
ଆପେକ୍ଷୀ ବିସ୍ତାର ସୂଚକାଙ୍କ |,ആപേക്ഷിക സ്പ്രെഡ് സൂചിക
ଆପେକ୍ଷିକ ଜଳ ବିଷୟବସ୍ତୁ |,ആപേക്ഷിക ജലത്തിന്റെ അളവ്
ଆପେକ୍ଷିକ ତୃଣ,ആപേക്ഷിക കള
ଆପେକ୍ଷୀ ଅମୂନ୍ସ ଇଣ୍ଡେକ୍ସ |,ആപേക്ഷിക വിളവ് സൂചിക
ଉଦ୍ୟୋଗୀ ଅମଳ ସମୁଦାୟ |,ആപേക്ഷിക വിളവ് ആകെ
ରିଲେ କ୍ରପ୍ କରନ୍ତୁ |,റിലേ ക്രോപ്പിംഗ്
ରିଲିଫ୍,ദുരിതാശാസം
ସୁଦୂର ସେଟିଙ୍ଗ୍ |,വിദൂര സംവേദനം
ଶକ୍ତିର ନବୀକରଣ ଯୋଗ୍ୟ ଉତ୍ସ |,പുനരുപയോഗ energy ർജ്ജ സ്രോതസ്സുകൾ
ନବୀକରଣ,പുതുക്കിപ്പണിയല്
ଘୃଣ୍ୟ,തള്ളുന്ന
ନକଲ ଫଙ୍କ୍ |,റെപ്ലിക്കേഷൻ ഫോർക്ക്
ନକଲ,പകർപ്പ്
ସାମ୍ବାଦିକ ଜିନ୍,റിപ്പോർട്ടർ ജീൻ
ସାରର ଅବଶିଷ୍ଟ ପ୍ରଭାବ |,രാസവളത്തിന്റെ ശേഷിക്കുന്ന പ്രഭാവം
ଖଣିର ଅବଶିଷ୍ଟ ପ୍ରଭାବ |,വളം ശേഷിക്കുന്ന പ്രഭാവം
ଅବଶିଷ୍ଟ ସୋଡିୟମ୍ କାର୍ବନେଟ୍ |,ശേഷിക്കുന്ന സോഡിയം കാർബണേറ്റ്
ଅବଶିଷ୍ଟ ମାଟି ଉର୍ବରତା |,ശേഷിക്കുന്ന മണ്ണിന്റെ ഫലഭൂയിഷ്ഠത
ଅବଶିଷ୍ଟାଂଶ,അവശിഷ്ടം
ସ୍ଥିରତା (ଫସଲ),ബലഹീനത (വിള)
ଉତ୍ସ-ବ୍ୟବହାର ସୂଚକାଙ୍କ (RUI),റിസോഴ്സ്-ഉപയോഗ സൂചികകൾ (റൂയി)
ଶ୍ iration ାସକ୍ରିୟା,ശ്വസന കെയർ
ଶ୍ୱାସକ୍ରିୟା ପିଗମେଣ୍ଟ |,ശ്വസന പിഗ്മെന്റുകൾ
ଶ୍ ir ାସକ୍ରିୟା,ശ്വാസകോശ ഘടകങ്ങൾ
ପ୍ରତିକ୍ରିୟା ବକ୍ର,പ്രതികരണ വക്ര
ପ୍ରତିକ୍ରିୟା,പതുത്തരം
ପୁନ it ଉଦ୍ଧାର ନ୍ୟୁକ୍ଲିୟସ୍ |,പുന itution സ്ഥാപനം ന്യൂക്ലിയസ്
ପୁନରୁଦ୍ଧାର ରେଖା |,പുന ores സ്ഥാപിക്കൽ ലൈൻ
ପ୍ରତିବନ୍ଧକ ଏନଜାଇମ୍ |,നിയന്ത്രണം എൻസൈം
ପ୍ରତିବନ୍ଧକ ଖଣ୍ଡ |,നിയന്ത്രണം ശകലം
ଫଳାଫଳ ପ୍ରଦର୍ଶନ,ഫല പ്രകടനം
ଖୁବ୍,ചില്ലറ വിൽപ്പന
ଅବସର,റിട്ടാർഡറിന്
ରେଟ୍ରୋଭିରସ୍ |,റിട്രോവിറസ്
ଆଉଟ,വീണ്ടെടുക്കല്
ରାଜସ୍ୱ,വരുമാനം
ଓଲଟା ଜେନେଟିକ୍ସ |,വിപരീത ജനിതകശാസ്ത്രം
ଓଲଟା ପରିବର୍ତ୍ତନ,വിപരീത മ്യൂട്ടേഷൻ
Rhizobacteria (Pgpr),റൈസോബാക്ടീരിയ (പിജിപിആർ)
RhizDopention,റൈസോഡെപെസിഷൻ
Rhizଏଦ,റൈസോയിഡ്
ରାଇଜୋମ୍ |,റൈസോം
Rhizsoperre,റൈസോസ്ഫിയർ
Ribooseome,റിബോസോം
ଜୀବମାନଙ୍କ ପରି ରିକେଟସିଆ |,റിക്കറ്റ്സിയ ജീവികളെപ്പോലെ
ରିଜ୍ ପୂର୍ବ (ମୁକ୍ତି),റിഡ്ജ് മുമ്പത്തെ (റിഡ്ജർ)
ରିଜ୍ ପ୍ଲାଙ୍ଗ୍ |,റിഡ്ജ് നടീൽ
ରିଜ୍ ଟେରାସ୍ |,റിഡ്ജ് ടെറസ്
ପରାଜିତ,റിഡ്ജ് വരെ
ରିଲ୍ କ୍ଷୟ |,റിൽ മണ്ണൊലിപ്പ്
ବିପଦ,അപായം
Rna ସିଡ଼ି,ആർഎ ഗോവണി
ପଥର,പാറക്കെട്ട്
ଦୁର୍ବଣାର,തെമ്മാല്
ରୋଜେୟିଙ୍ଗ୍,തെരഞ്ഞെടുപ്പ്
ମୂଳ ଫସଲ,റൂട്ട് വിള
ମୂଳ ସୂକ୍ଷ୍ମ ଅଟେ |,റൂട്ട് എക്സുഡേറ്റ് ചെയ്യുന്നു
ମୂଳ ଗଲ୍ ନେମାଟୋଡ୍ |,റൂട്ട് ക്യാച്ച് നെമറ്റോഡ്
ମୂଳ ପ୍ରବର୍ତ୍ତିତ ପ୍ଲସ୍ମେଡ୍ |,റൂട്ട് പ്ലസ്മിഡ്
ମୂଳ କ NO ଣସି ଜିନିଷ |,റൂട്ട് നോഡലുകൾ
RootsTock,റൂട്ട്സ്റ്റോക്ക്
ରୋଷ୍ଟେଟେ ରୋଗ |,റോസറ്റ് രോഗം
ରୋଜେଟ ପଲିମେକ୍ |,റോസറ്റ് പോളിംബ്രിപ്പ്
ରୋଜେଟ୍ ଭାଇରସ୍ |,റോസറ്റ് വൈറസ്
ଘୂର୍ଣ୍ଣିନ ଟିଲଗେଜ୍ |,റോട്ടറി കൃഷി
ଘୂର୍ଣ୍ଣନ ଚରିବା |,ഭ്രമണ മേച്ചിൽ
ରଗେଜ୍ |,ഉയരം
ଧାଡି ଫସଲ |,വരി വിളകൾ
ଧାଡି ଇଣ୍ଟରକ୍ରପ୍ |,വരി ഇന്റർക്രോപ്പിംഗ്
RTS ପାନୀୟ,ആർടിഎസ് പാനീയം
ରନର୍,ഓട്ടക്കാരൻ
ଚାଷ,റൺ-ഓഫ് കാർഷിംഗ്
ରନ୍-ଅଫ୍ |,റൺ-ഓഫ്
ଗ୍ରାମୀଣ ଆଞ୍ଚଳିକ ବ୍ୟାଙ୍କ |,റൂറൽ റീജിയണൽ ബാങ്ക്
ମୂଳା,മുള്ളങ്കി
ବର୍ଷା ଗଛ,മഴ മരം
କିସମିସ୍,ഉണക്കമുന്തിരി
