Kannada,Assamese
"ಅರ್ಧ ದಪ್ಪ, ಅರ್ಧ ದಪ್ಪ","আধা ডাঠতা, আধা ডাঠতা"
ಅರೆ ಸ್ಥಿರ ಮೌಲ್ಯ,অৰ্ধস্থিতিশীল মূল্য
ಅರ್ಧ ಸಮಯ,হাফ টাইম
ಸರಾಸರಿ ಮಟ್ಟ,গড় স্তৰ
"ಅರ್ಧ ಮೌಲ್ಯದ ಅವಧಿ, ಅರ್ಧ ಜೀವನ","আধা-মূল্যৰ সময়সীমা, আধা-জীৱন"
ಅರ್ಧ ತರಂಗ ಸಾಮರ್ಥ್ಯ,আধা তৰংগ বিভৱ
ಅರ್ಧ ತರಂಗಾಂತರ,আধা তৰংগদৈৰ্ঘ্য
ಅರ್ಧ ತರಂಗ ಆಂಟೆನಾ,হাফ ৱেভ এন্টেনা
ಅರ್ಧ ತರಂಗ ದ್ವಿಧ್ರುವಿ,আধা তৰংগ ডাইপোল
ಅರ್ಧ ತರಂಗ ಬ್ಯಾಂಡ್,হাফ ৱেভ বেণ্ড
ಅರ್ಧ ತರಂಗ ಸರಿಪಡಿಸುವಿಕೆ,আধা তৰংগ ৰেক্টিফিকেশন
ಅರ್ಧ ತರಂಗ ರಿಕ್ಟಿಫೈಯರ್ ಸರ್ಕ್ಯೂಟ್,হাফ ৱেভ ৰেক্টিফায়াৰ চাৰ্কিট
ಅರ್ಧ ತರಂಗ ಕಂಪಕ,হাফ ৱেভ ভাইব্ৰেটৰ
ಅರ್ಧ ಅಗಲ,আধা প্ৰস্থ
ಹಾಲ್ ವೇಗವರ್ಧಕ,হল ত্বৰণকাৰী
ಹಾಲ್ ಕೋನ,হল কোণ
ಹಾಲ್ ಗುಣಾಂಕ,হল সহগ
ಹಾಲ್ ವಾಹಕತೆ,হল পৰিবাহীতা
ಹಾಲ್ ಸ್ಥಿರ,হল ধ্ৰুৱক
ಹಾಲ್ ಸ್ಟ್ರೀಮ್,হল ষ্ট্ৰিম
ಹಾಲ್ ಪರಿಣಾಮ,হল ইফেক্ট
ಹಾಲ್ ಒತ್ತಡದ ಗಾಸ್ಮೀಟರ್,হলৰ চাপৰ গাউছমিটাৰ
ಹಾಲ್ ಎಫೆಕ್ಟ್ ಐಸೋಲೇಟರ್,হল ইফেক্ট আইছ&#39;লেটৰ
ಇತ್ತೀಚಿನ ಚಲನಶೀಲತೆ,শেহতীয়া গতিশীলতা
ಹಾಲ್ ವೋಲ್ಟೇಜ್,হলৰ ভল্টেজ
ಇತ್ತೀಚಿನ ಸ್ಥಿರ,শেহতীয়া ধ্ৰুৱক
ಹಾಲ್ವಾಚ್ ಪರಿಣಾಮ,হলৱাচ ইফেক্ট
"ವಾತಾವರಣ, ಸೆಳವು","বায়ুমণ্ডল, আভা"
ಹ್ಯಾಲೊಜೆನ್ ಕ್ಯಾಲ್ಕುಲೇಟರ್,হ্যালোজেন কেলকুলেটৰ
ಹ್ಯಾಲೊಜೆನ್ ಸ್ಮಿಟ್ ಕೌಂಟರ್,হেলজেন শ্বমিট কাউণ্টাৰ
ಹಾಲೋಫಾಸ್ಫೇಟ್,হেল&#39;ফছফেট
ಸೂಚನೆಯನ್ನು ನಿಲ್ಲಿಸಿ,নিৰ্দেশনা বন্ধ কৰক
ಹ್ಯಾಮಿಲ್ಟನ್-ಜಾಕಿಬೀ ಸಮೀಕರಣ,হেমিল্টন-জেকিবি সমীকৰণ
ಹ್ಯಾಮಿಲ್ಟನ್ ಕಾನೂನು,হেমিল্টন আইন
ಹ್ಯಾಮಿಲ್ಟನ್‌ನ ಚಲನೆಯ ಸಮೀಕರಣ,হেমিল্টনৰ গতিৰ সমীকৰণ
"ಹ್ಯಾಮಿಲ್ಟೋನಿಯನ್ (ವಿ.), ಹ್ಯಾಮಿಲ್ಟೋನಿಯನ್ (ಸಂ.)","হেমিল্টনিয়ান (v.), হেমিল্টনিয়ান (সম্পা.)"
ಹ್ಯಾಮಿಲ್ಟೋನಿಯನ್ ಕಾರ್ಯ,হেমিল্টনিয়ান ফাংচন
ಹ್ಯಾಮಿಲ್ಟೋನಿ ಆಪರೇಟರ್,hamiltoni অপাৰেটৰ
ವ್ಯಾಮೋಹಕ್ಕೊಳಗಾದ,মোহিত
ಸುತ್ತಿಗೆ ಮಾರ್ಗ,হাতুৰী পথ
ಹ್ಯಾಮಿಂಗ್ ಕೋಡ್,হামিং কোড
ಹ್ಯಾಂಪ್ಸನ್ ಪ್ರಕ್ರಿಯೆ,হেম্পচন প্ৰক্ৰিয়া
ಕೈ ಕಾಲು ಮಾನಿಟರ್,হেণ্ড ফুট মনিটৰ
"ಮ್ಯಾನುಯಲ್ ಲೆನ್ಸ್, ಹ್ಯಾಂಡ್ ಲೆನ್ಸ್","মেনুৱেল লেন্স, হেণ্ড লেন্স"
ಹಸ್ತಚಾಲಿತ ಕಾರ್ಯಾಚರಣೆ,মেনুৱেল অপাৰেচন
ಪೋರ್ಟಬಲ್ ರೇಡಾರ್,পোৰ্টেবল ৰাডাৰ
ಕೈ ನಿಯಂತ್ರಣ,হাত নিয়ন্ত্ৰণ
ಹಸ್ತಚಾಲಿತ ಸ್ಪೆಕ್ಟ್ರೋಸ್ಕೋಪ್,মেনুৱেল স্পেকট্ৰস্কোপ
"ಹಸ್ತಚಾಲಿತ ವೈಸ್, ಮ್ಯಾನುಯಲ್ ಸ್ಕ್ರೂಗಳು","মেনুৱেল ভাইচ, মেনুৱেল স্ক্ৰু"
ಹಸ್ತಚಾಲಿತ ಮರುಜೋಡಣೆ,মেনুৱেল পুনৰ্বিন্যাস
ಜಾಡ್ಯಾ,জাদ্যা
ಯೋಜಿತವಲ್ಲದ ವಿರಾಮ,অপৰিকল্পিত বিৰতি
ತಡವಾದ ದಹನ,পলমকৈ প্ৰজ্বলন কৰা
ಅತಿಯಾದ ಅಂಶ,অতিৰিক্ত মৌল
ಓದಬಹುದಾದ ಪ್ರತಿ,পঢ়িব পৰা কপি
ಹಾರ್ಡ್ ಕೋರ್,হাৰ্ড কোৰ
ಹಾರ್ಡ್ ಕೋರ್ ಮಾದರಿ,হাৰ্ড কোৰ মডেল
ಭೇದಿಸುವ ಬಾಹ್ಯಾಕಾಶ ಕಿರಣ,ভেদকাৰী মহাকাশ ৰশ্মি
ಘನ ಡೇಟಾ,কঠিন তথ্য
ಅಲ್ಟ್ರಾಫಾಸ್ಟ್ ಗಾಮಾ ಕಿರಣ,অতি দ্ৰুত গামা ৰশ্মি
"ವಕ್ರೀಕಾರಕ ಗಾಜು, ಹದಗೊಳಿಸಿದ ಗಾಜು","অবাধ্য কাঁচ, টেম্পাৰ কৰা কাঁচ"
ಕಠಿಣ ಪ್ರತಿಬಿಂಬ,কঠিন প্ৰতিফলন
ತಪ್ಪಾಗಿ ನಿರ್ಣಯಿಸುವುದು,ভুল নিদান কৰা
ತೀವ್ರ ವಿಕಿರಣ,চৰম বিকিৰণ
"ರಿಜಿಡ್ ಸ್ಪಿಯರ್ ಮಾದರಿ, ರಿಜಿಡ್ ಸ್ಪಿಯರ್ ಮಾದರಿ","কঠিন গোলকৰ আৰ্হি, কঠিন গোলকৰ আৰ্হি"
ಕಟ್ಟುನಿಟ್ಟಾದ ರಚನೆ,কঠিন গঠন
ಹಾರ್ಡ್ ಸೂಪರ್ ಕಂಡಕ್ಟರ್,কঠিন ছুপাৰকণ্ডাক্টৰ
ಅಪರೂಪದ ಗುರಿ,বিৰল লক্ষ্য
ವಿಸರ್ಜನಾ ಟ್ಯೂಬ್,নিষ্কাশন নলী
ಸೂಪರ್ ವ್ಯಾಕ್ಯೂಮ್ ಪಲ್ಸರ್,চুপাৰ ভেকুৱাম পালছাৰ
ಸೂಪರ್ ಎಕ್ಸಾಸ್ಟ್ ವಾಲ್ವ್,চুপাৰ এক্সজেষ্ট ভালভ
ಅಲ್ಟ್ರಾಸೆನ್ಸಿಟಿವ್ ಕ್ಷ-ಕಿರಣಗಳು,অতি সংবেদনশীল এক্স-ৰে
ಅಲ್ಟ್ರಾಸೆನ್ಸಿಟಿವ್ ಎಕ್ಸ್-ರೇ ಯಂತ್ರ,অতি সংবেদনশীল এক্স-ৰে মেচিন
ಬಲಪಡಿಸುವ,শক্তিশালীকৰণকাৰী
"ಗಟ್ಟಿಯಾಗುವುದು, ಗಟ್ಟಿಯಾಗುವುದು","কঠিন হোৱা, কঠিন হোৱা"
ಗರಿಷ್ಠ ರಂದ್ರ ಕಿರಣ,সৰ্বোচ্চ ছিদ্ৰযুক্ত ৰশ্মি
"ಗಡಸುತನ, ನುಗ್ಗುವಿಕೆ","কঠিনতা, ভেদযোগ্যতা"
ಶ್ರವಣ ದೋಷ,শ্ৰৱণ ক্ষমতাত অক্ষমতা
ಹ್ಯಾಡ್ರಾನ್,হাড্ৰন
ಘನ ನೆಲ,কঠিন মাটি
ಗಟ್ಟಿಯಾದ ವಸ್ತು,কঠিন পদাৰ্থ
ಹಾರ್ಡಿ ಬಣ್ಣಮಾಪಕ,হাৰ্ডি কলৰিমিটাৰ
ಕೂದಲು ಹೈಗ್ರೋಮೀಟರ್,চুলিৰ হাইগ্ৰ&#39;মিটাৰ
ಹೆರಿಂಗ್ ಕೋಶ,হেৰিং কোষ
ಲೂಸರ್-ಕ್ಯಾಸ್ಪರ್ ಅಸಮಾನತೆ,হেৰুৱা-কাছপাৰ বৈষম্য
ಹಾರ್ಕಿನ್ಸ್ ಕಾನೂನು,হাৰ্কিন্স ল
ವೇಗದ ವಿಕಿರಣ ವಿರೋಧಿ ಕ್ಷಿಪಣಿ,উচ্চ গতিৰ এন্টি ৰেডিয়চন মিছাইল
"ಹಾರ್ಮೋನಿಕ್, ಹಾರ್ಮೋನಿಕ್, ಹಾರ್ಮೋನಿಕ್, ಹಾರ್ಮೋನಿಕ್","হাৰমনিক, হাৰমনিক, হাৰমনিক, হাৰমনিক"
"ಹಾರ್ಮೋನಿಕ್ ವಿಶ್ಲೇಷಕ, ಹಾರ್ಮೋನಿಕ್ ವಿಶ್ಲೇಷಕ, ಹಾರ್ಮೋನಿಕ್ ವಿಶ್ಲೇಷಕ","হাৰমনিক বিশ্লেষক, হাৰমনিক বিশ্লেষক, হাৰমনিক বিশ্লেষক"
ಎಪಿಸೋಡಿಕ್ ವಿಶ್ಲೇಷಣೆ,এপিচ&#39;ডিক বিশ্লেষণ
"ಗುಣಾತ್ಮಕ ಆಂಟೆನಾ, ಹಾರ್ಮೋನಿಕ್ ಆಂಟೆನಾ","গুণগত এন্টেনা, হাৰমনিক এন্টেনা"
"ಹಾರ್ಮೋನಿಕ್ ಅಟೆನ್ಯೂಯೇಶನ್, ಗುಣಮಟ್ಟದ ಕ್ಷೀಣತೆ","হাৰমনিক ক্ষীণকৰণ, গুণগত মানৰ ক্ষীণকৰণ"
ವಿರೋಧಿ ಗುಣಮಟ್ಟದ ಚಾಕ್,এন্টি গুণগত মানৰ চক
ಹಾರ್ಮೋನಿಕ್ ಘಟಕ,হাৰমনিক উপাদান
"ಹಾರ್ಮೋನಿಕ್ ಭಿನ್ನರಾಶಿ, ಗುಣಾಕಾರ ಭಾಗ","হাৰমনিক ভগ্নাংশ, গুণন ভগ্নাংশ"
"ಹಾರ್ಮೋನಿಕ್ ಪರಿವರ್ತಕ ಪರಿವರ್ತಕ, ಪ್ರಮಾಣ ಪರಿವರ್ತಕ ಪರಿವರ್ತಕ","হাৰমনিক কনভাৰ্টাৰ ট্ৰেন্সডুচাৰ, কোৱাণ্টিটি কনভাৰ্টাৰ ট্ৰেন্সডুচাৰ"
ಗುಣಮಟ್ಟದ ಪ್ರಸ್ತುತ,গুণগত মানৰ কাৰেণ্ট
ಗುಣಮಟ್ಟದ ಸೂಚಕ,গুণগত মানৰ সূচক
ಸಂವಾದಾತ್ಮಕ ಡಯಲ್,কথোপকথন ডায়েল
ಹಾರ್ಮೋನಿಕ್ ಅಸ್ಪಷ್ಟತೆ,হাৰমনিক বিকৃতি
ಹಾರ್ಮೋನಿಕ್ ಅನುರಣನ,হাৰমনিক অনুনাদ
ಹಾರ್ಮೋನಿಕ್ ಅಂಶ,হাৰমনিক উপাদান
ಮರುಕಳಿಸುವ ಪ್ರದೇಶ,পুনৰাবৃত্তিমূলক অঞ্চল
ಹಾರ್ಮೋನಿಕ್ ಆವರ್ತನ,হাৰমনিক ফ্ৰিকুৱেন্সি
ಹಾರ್ಮೋನಿಕ್ ಜನರೇಟರ್,হাৰমনিক জেনেৰেটৰ
ಗುಣಮಟ್ಟದ ಹಸ್ತಕ್ಷೇಪ,গুণগত মানৰ হস্তক্ষেপ
"ಹಾರ್ಮೋನಿಕ್ ಸವೆತ ಶಕ್ತಿ, ಗುಣಮಟ್ಟದ ಸವೆತ ಶಕ್ತಿ","হাৰমনিক খহনীয়া শক্তি, গুণগত খহনীয়া শক্তি"
ಸಂವಾದಾತ್ಮಕ ಮಿತಿ ಕಾರ್ಯ,পাৰস্পৰিক সীমা কাৰ্য্য
ಹಾರ್ಮೋನಿಕ್ ಮೋಡ್,হাৰমনিক মোড
ಸರಳ ಆವರ್ತಕ ಆಂದೋಲಕ,সহজ সময়কালীন দোলক
ಗುಣಮಟ್ಟದ ರೆಸೋನೇಟರ್ ಸರ್ಕ್ಯೂಟ್,মানসম্পন্ন অনুনাদক বৰ্তনী
ವಿರೋಧಿ ಹಾರ್ಮೋನಿಕ್,এন্টি-হাৰমনিক
ಗುಣಮಟ್ಟದ ಸಂಶ್ಲೇಷಣೆ,গুণগত মানৰ সংশ্লেষণ
ಗುಣಾತ್ಮಕ ಸಹಿಷ್ಣುತೆ,গুণগত সহনশীলতা
ಮರುಕಳಿಸುವ ನಡುಕ,পুনৰাবৃত্তিমূলক কঁপনি
ಮರುಕಳಿಸುವ ಕಂಪನ ತಿರುಗುವ ಬ್ಯಾಂಡ್,পুনৰাবৃত্তিমূলক কম্পন ঘূৰ্ণনশীল বেণ্ড
ಗುಣಮಟ್ಟದ ತರಂಗ ಪಟ್ಟಿ,মানসম্পন্ন তৰংগ ষ্ট্ৰিপ
"ಸಂವಾದಾತ್ಮಕ ವಿಶ್ಲೇಷಣೆ, ಗುಣಮಟ್ಟ","পাৰস্পৰিক বিশ্লেষণ, গুণগত মান"
ಸಮನ್ವಯತೆ,সমন্বয়
ಹಾರ್ಮೋನೋಗ್ರಫಿ,হাৰমন&#39;গ্ৰাফী
"ಸಾಮರಸ್ಯ, ಸಾಮರಸ್ಯ, ಸ್ಥಿರತೆ, ಸಾಮರಸ್ಯ","সমন্বয়, সমন্বয়, সামঞ্জস্যতা, সমন্বয়"
"(ಸಲಕರಣೆ) ಅಲಂಕಾರ, ಗಾಳಿ ಚೌಕಟ್ಟು, ಸರಂಜಾಮು","(সঁজুলি) সজ্জা, বতাহৰ ফ্ৰেম, হাৰ্নেছ"
ಹ್ಯಾರಿಸ್ ಹರಿವು,হেৰিছ ফ্ল&#39;
ಹಾರ್ಟ್ರೀ ಅಂದಾಜು,হাৰ্ট্ৰি আনুমানিক
ಹಾರ್ಟ್ಲಿ,হাৰ্টলি
ಹಾರ್ಟ್ಲಿ ಸರ್ಕ್ಯೂಟ್,হাৰ্টলি চাৰ্কিট
ಹಾರ್ಟ್ಲಿ ಆಂದೋಲಕ,হাৰ্টলি দোলক
ಹಾರ್ಟ್ಮನ್ ಪ್ರಸರಣ ಸೂತ್ರ,হাৰ্টমেন বিক্ষিপ্তকৰণ সূত্ৰ
ಹಾರ್ಟ್ಮನ್ ಹರಿವು,হাৰ্টমেন প্ৰবাহ
ಹಾರ್ಟ್ಮನ್ ಜನರೇಟರ್,হাৰ্টমেন জেনেৰেটৰ
ಹಾರ್ಟ್ಮನ್ ಸಂಖ್ಯೆ,হাৰ্টমেন নম্বৰ
ಹಾರ್ಟ್ಮನ್ ಪರೀಕ್ಷೆ,হাৰ্টমেন পৰীক্ষা
ಹಾರ್ಟ್ರೀ ಪರೀಕ್ಷೆ,hartree পৰীক্ষা
ಹಾರ್ಟ್ರೀ ಪ್ರದೇಶ,হাৰ্ট্ৰি এলেকা
ಹಾರ್ಟ್ರೀ ಸಮೀಕರಣ,হাৰ্ট্ৰি সমীকৰণ
ಹಾರ್ಟ್ರೀ ವಿಧಾನ,হাৰ্ট্ৰি পদ্ধতি
ಹಾರ್ಟ್ರೀ ಘಟಕ,হাৰ্ট্ৰি ইউনিট
ಹಾರ್ಟ್ರೀ ಫಾಕ್ ಅಂದಾಜು,হাৰ্ট্ৰি ফক আনুমানিক
ಗಲಾಟೆ,হুলস্থুল
ಸಾಲು ಮಬ್ಬಾಗಿದೆ,লাইন ছাঁযুক্ত
ಮುಖ್ಯ ವರ್ಗ,মূল শ্ৰেণী
ಆಡಳಿತ ಬನ್ನಿ,আহক শাসন কৰক
ಹ್ಯಾವ್ಲಾಕ್ ನಿಯಮ,havelock নিয়ম
ಈ ಸೇತುವೆ,এই দলংখন
"ಕುಹೇಡಿಕ, ಮಬ್ಬು","কুহেদিকা, কুঁৱলী"
ವಾಯುಭಾರ ಮಾಪಕ,বেৰ&#39;মিটাৰ
"ತಲೆ, ತಲೆ, ತಲೆ, ಏಕತಾನತೆಯ ತಲೆ, ತಲೆ","মূৰ, মূৰ, মূৰ, একঘেয়ামী মূৰ, মূৰ"
ಉನ್ನತ ಗಳಿಕೆ ಆಂಪ್ಲಿಫಯರ್,শীৰ্ষ লাভ এম্প্লিফায়াৰ
ಶಿರ್ ವಾಲಿ,শিৰ ৱালি
ಉನ್ನತ ನಷ್ಟ,শীৰ্ষ লোকচান
"ಹೆಡ್ಫೋನ್ಗಳು, ಹೆಡ್ಫೋನ್ಗಳು","হেডফোন, হেডফোন"
ತಲೆ ಹಲಗೆ,হেডবৰ্ড
"ನೇರ ಪರಿಣಾಮ, ಮುಂಭಾಗದ ಘರ್ಷಣೆ","প্ৰত্যক্ষ প্ৰভাৱ, সন্মুখৰ সংঘৰ্ষ"
"ನಮೂದು, ಹೆಡರ್, ಹೆಡರ್","প্ৰৱেশ, হেডাৰ, হেডাৰ"
"ಶಿರೋನಾಮೆ, ಶಿರೋನಾಮೆ, ಜಂಕ್ಷನ್, ಎದುರಿಸುತ್ತಿರುವ, ಎದುರಿಸುತ್ತಿರುವ ದಿಕ್ಕು","হেডিং, হেডিং, জংচন, ফেচিং, ফেচিং দিশ"
ಮುಖದ ದಿಕ್ಕಿನ ಸೂಚಕ,মুখৰ দিশ সূচক
ಮುಖದ ದಿಕ್ಕಿನ ಮಾರ್ಕರ್,মুখৰ দিশ চিহ্নিতকাৰী
ಅಗರ್ದೀಪ್,আগৰদীপ
ಫಾರ್ವರ್ಡ್ ಆಂಟೆನಾ,ফৰৱাৰ্ড এন্টেনা
ಆರೋಗ್ಯ ಭೌತಶಾಸ್ತ್ರ,স্বাস্থ্য পদাৰ্থ বিজ্ঞান
ಶ್ರವಣ ಯಂತ್ರ,শ্ৰৱণ যন্ত্ৰ
ಕಿವುಡುತನ,শ্ৰৱণ ক্ষমতা হেৰুৱাই পেলোৱা
ಶಾಖ,তাপ
ಶಾಖ ಹೀರಿಕೊಳ್ಳುವ,তাপ শোষক
ಶಾಖ ಸಮತೋಲನ,তাপৰ ভাৰসাম্যতা
ಶಾಖ ಬಜೆಟ್,তাপ বাজেট
ಶಾಖ ಸಾಮರ್ಥ್ಯ,তাপ ক্ষমতা
ಶಾಖ ವಹನ ಸಮೀಕರಣ,তাপ পৰিবাহী সমীকৰণ
ಶಾಖ ವಹನ ವೆಕ್ಟರ್,তাপ পৰিবাহী ভেক্টৰ
ಉಷ್ಣ ವಾಹಕತೆ,তাপ পৰিবাহীতা
ಶಾಖ ವಾಹಕ ದ್ರವ,তাপ পৰিবাহী তৰল
"ಅಂತರ್ಗತ ಶಾಖ, ಸಂಪೂರ್ಣ ಶಾಖ","অন্তৰ্নিহিত তাপ, নিৰপেক্ষ তাপ"
ಶಾಖ ಸಂವಹನ,তাপ সংবহন
ಶಾಖ ಚಕ್ರ,তাপ চক্ৰ
ಅತಿರೇಕ,চৰম অংশ
ಬಿಸಿಲಿನ ಹೊಡೆತ,হিটষ্ট্ৰ&#39;ক
ಶಾಖ ಶಕ್ತಿ,তাপ শক্তি
ಶಾಖ ಎಂಜಿನ್,তাপ ইঞ্জিন
ಶಾಖ ಸಮೀಕರಣ,তাপ সমীকৰণ
ಉಷ್ಣ ಸಮಭಾಜಕ,তাপীয় বিষুৱৰেখা
ಶಾಖ ವಿನಿಮಯಕಾರಕ,তাপ বিনিময়কাৰী
ಶಾಖ ಫಿಲ್ಟರ್,হিট ফিল্টাৰ
"ಶಾಖದ ಹರಿವು, ಶಾಖ ವಹನ","তাপ প্ৰবাহ, তাপ পৰিবাহী"
ಶಾಖ ವಹನ ಸಮೀಕರಣ,তাপ পৰিবাহী সমীকৰণ
ಶಾಖದ ಹರಿವು,তাপ প্ৰবাহ
ಥರ್ಮೋಡೈನಾಮಿಕ್ಸ್,তাপগতিবিদ্যা
ಥರ್ಮೋಡೈನಾಮಿಕ್ ವೆಕ್ಟರ್,তাপগতিবিদ্যাৰ ভেক্টৰ
ಶಾಖ ಕಾರ್ಯ,তাপ কাৰ্য্য
ಶಾಖ ನಿರೋಧನ,তাপ নিৰোধক
ಶಾಖ ವಿನಿಮಯಕಾರಕ,তাপ বিনিময়কাৰী
ಶಾಖದ ನಷ್ಟ,তাপ হেৰুৱা
ಉಷ್ಣ ನಿರೋಧಕ,তাপ নিৰোধক
ಸವೆತದ ಶಾಖ,খহনীয়াৰ তাপ
ಸಕ್ರಿಯಗೊಳಿಸುವ ಶಾಖ,সক্ৰিয়কৰণ তাপ
ಮಿಶ್ರಣ ಶಾಖ,মিশ্ৰণ তাপ
ಹೀರಿಕೊಳ್ಳುವ ಶಾಖ,শোষণ তাপ
ಜೋಡಣೆಯ ಶಾಖ,সমাবেশৰ তাপ
ಸಂಯೋಜನೆಯ ಶಾಖ,সংমিশ্ৰণ তাপ
ದಹನ ಶಾಖ,দহন তাপ
ಸಂಕೋಚನ ಶಾಖ,সংকোচন তাপ
ಘನೀಕರಣದ ಶಾಖ,ঘনীভূতকৰণৰ তাপ
ತಂಪಾಗಿಸುವ ಶಾಖ,শীতল তাপ
ಸ್ಫಟಿಕೀಕರಣ ಶಾಖ,স্ফটিকীয়কৰণ তাপ
ವಿಭಜನೆಯ ಶಾಖ,পচনৰ তাপ
ದುರ್ಬಲಗೊಳಿಸುವ ಶಾಖ,পাতল কৰা তাপ
ಶಾಖದ ಹರಡುವಿಕೆ,তাপ অপচয়
ಹೊರಸೂಸುವ ಶಾಖ,নিৰ্গমন তাপ
ಆವಿಯಾಗುವಿಕೆಯ ಶಾಖ,বাষ্পীভৱনৰ তাপ
ಸಂಭವನೀಯ ಶಾಖ,সম্ভাৱ্য তাপ
ಸಮ್ಮಿಳನದ ಶಾಖ,সংযোজনৰ তাপ
ಜಲಸಂಚಯನ ಶಾಖ,হাইড্ৰেচন তাপ
ಅಯಾನೀಕರಣ ಶಾಖ,আয়নীয়কৰণ তাপ
ಬಂಧಿಸುವ ಶಾಖ,বান্ধনি তাপ
ದ್ರವೀಕರಣದ ಶಾಖ,তৰলীকৰণৰ তাপ
ಮಿಶ್ರಣ ಶಾಖ,মিশ্ৰণ তাপ
