Telugu,English
కీ-స్ట్రోక్  ధృవీకరణ,Key-stroke  Verification
కీ టేప్,Key tape
కీ టెలిఫోన్ సెట్,Key telephone set
కీ టెలిఫోన్  వ్యవస్థ,Key telephone  System
కీ-టు-డిస్క్,Key-to-disk
ఫ్లాపీకి కీ,Key to floppy
టేప్ చేయడానికి కీ,Key to tape
కీ ట్రాన్స్ఫర్మేషన్,Key transformation
కీ పదం సందర్భం,Key word in  Context
కీ-పదం  పరామితి,Key-word  Parameter
కిలోబాడ్,Kilobaud
కిలోబైట్,Kilobyte
కిలోమెగా,Kilomega
కిప్స్ (కిలోఇన్స్ట్రక్షన్స్-పెర్సెకండ్),Kips (kiloinstructions-persecond)
లేబుల్ స్థిరాంకం,Label constant
సాధారణం అని లేబుల్ చేయబడింది,Labelled common
లేబులింగ్,Labelling
లేబుల్ జాబితా,Label list
లేబుల్ రికార్డ్,Label record
లేబుల్ వేరియబుల్,Label variable
లేస్డ్ కార్డ్,Laced card
భూ-లైన్ సౌకర్యం,Land-line facility
భాష (కోబోల్),Language (cobol)
భాష  కన్వర్టర్,Language  Converter
భాష  వ్యాఖ్యాత,Language  Interpreter
భాష  ప్రాసెసర్,Language  Processor
భాష  ప్రకటన,Language  Statement
భాషా ఉపసమితి,Language subset
భాష  అనువాదం  లక్షణం,Language  Translation  Feature
భాష  అనువాదకుడు,Language  Translator
పెద్ద ఎత్తున  అనుసంధానం,Large scale  Integration
లేజర్  కమ్యూనికేషన్,Laser  Communication
లేజర్ ఎమల్షన్  నిల్వ,Laser emulsion  Storage
లేజర్ జెట్ ప్రింటర్,Laser jet printer
గొళ్ళెం,Latch
లాచింగ్,Latching
జాప్యం (సమయం),Latency (time)
పార్శ్వ పునరావృతం  తనిఖీ,Lateral redundancy  Check
పార్శ్వ రివర్సల్,Lateral reversal
నాయకుడు,Leader
లీడర్ రికార్డ్,Leader record
ప్రముఖ నియంత్రణ,Leading control
ప్రముఖ నిర్ణయం,Leading decision
ప్రముఖ ముగింపు,Leading end
ప్రముఖ గ్రాఫిక్స్,Leading graphics
ప్రముఖ సున్నా,Leading zero
లీప్‌ఫ్రాగ్ పరీక్ష,Leapfrog test
లీజుకు తీసుకున్న ఛానెల్,Leased channel
లీజుకు ఇచ్చిన సర్క్యూట్  డేటా-ట్రాన్స్మిషన్  సేవ,Leased circuit  Data-transmission  Service
లీజుకు తీసుకున్న పంక్తి,Leased line
లీజింగ్,Leasing
తక్కువ తరచుగా  ఉపయోగించిన మెమరీ,Least frequently  Used memory
కనీసం ఇటీవల ఉపయోగించబడింది  మెమరీ,Least recently used  Memory
తక్కువ ముఖ్యమైనది,Least significant
తక్కువ ముఖ్యమైనది  పాత్ర,Least significant  Character
తక్కువ ముఖ్యమైనది  అంకె,Least significant  Digit
ఎడమ చేతి మార్జిన్  ఇండెంట్,Left-hand margin  Indent
ఎడమ సమర్థన,Left justification
కాలు,Leg
పొడవు,Length
పొడవు  స్పెసిఫికేషన్,Length  Specification
లేఖ,Letter
లెటర్ కోడ్,Letter code
లేఖ అవుట్,Letter out
అక్షర నాణ్యత,Letter quality
లెటర్ షిఫ్ట్,Letter shift
స్థాయి,Level
స్థాయి పరిహారం,Level compensator
స్థాయి సూచిక,Level indicator
స్థాయి సంఖ్య,Level number
ప్రాప్యత స్థాయి,Level of access
చిరునామా స్థాయి,Level of addressing
స్థాయి-వన్ వేరియబుల్,Level-one variable
స్థాయి క్రమం,Level order
స్థాయి ఓవర్లోడ్,Level overload
స్థాయి మూలం  భాష,Level source  Language
స్థాయి రాష్ట్రాలు  రిజిస్టర్,Level states  Register
లెక్సీమ్,Lexeme
నిఘంటువు,Lexicon
లైబ్రేరియన్,Librarian
లైబ్రేరియన్ ప్రోగ్రామ్,Librarian program
గ్రంధాలయం,Library
లైబ్రరీ డైరెక్టరీ,Library directory
లైబ్రరీ సౌకర్యం,Library facility
లైబ్రరీ ఫైల్ ఎడిటర్,Library file editor
లైబ్రరీ ప్రోగ్రామ్,Library program
లైబ్రరీ రొటీన్,Library routine
లైబ్రరీ సబ్‌ట్రౌటిన్,Library subroutine
లైబ్రరీ టేప్,Library tape
లైబ్రరీ ట్రాక్,Library track
లైసెన్స్  డాక్యుమెంటేషన్,Licensed  Documentation
లైసెన్స్  ప్రచురణ,Licensed   Publication
లైట్ బటన్,Light button
లైట్ కండ్యూట్,Light conduit
లైట్-ఎమిటింగ్  డయోడ్,Light-emitting  Diode
లైట్-ఎమిటింగ్  డయోడ్ ప్రదర్శన,Light-emitting  Diode display
లైట్ గైడ్,Light guide
లైట్ గన్,Light gun
లైట్ పెన్,Light pen
లైట్ పెన్ శ్రద్ధ,Light pen attention
లైట్ పెన్ డిటెక్షన్,Light pen detection
లైట్ పెన్ హిట్,Light pen hit
లైట్ పెన్ సమ్మె,Light pen strike
లైట్ పెన్ ట్రాకింగ్,Light pen tracking
కాంతి స్థిరత్వం,Light stability
పరిమితి తనిఖీ,Limit check
పరిమిత దూరం  అడాప్టర్,Limited distance  Adapter
పరిమితి,Limiter
పరిమితి సర్క్యూట్,Limiter circuit
లైన్,Line
లైన్ అడాప్టర్,Line adapter
లైన్ అడాప్టర్ యూనిట్,Line adapter unit
సరళ సరిహద్దు  ఆటోమాటా,Linear bounded  Automata
లీనియర్ కాంబినర్,Linear combiner
సరళ వక్రీకరణ,Linear distortion
లీనియర్ ఇంటిగ్రేటెడ్  సర్క్యూట్,Linear integrated  Circuit
సరళత,Linearity
సరళ భాష,Linear language
సరళ జాబితా,Linear list
సరళ ఆప్టిమైజేషన్,Linear optimization
సరళ  ప్రోగ్రామింగ్,Linear  Programming
లీనియర్ రెగ్యులేటర్,Linear regulator
సరళ  ప్రాతినిథ్యం,Linear  Representation
సరళ శోధన,Linear search
సరళ ఎంపిక,Linear selection
సరళ యూనిట్,Linear unit
లైన్-ఎట్-ఎ-టైమ్  ప్రింటర్ (= లైన్  ప్రింటర్),Line-at-a-time  Printer (= line  Printer)
పంక్తి అక్షరం,Line character
లైన్ కోడ్,Line code
లైన్ ఏకాగ్రత,Line concentration
లైన్ నియంత్రణ,Line control
లైన్ కంట్రోల్ బ్లాక్,Line control block
లైన్ నియంత్రణ  క్రమశిక్షణ (= లైన్  ప్రోటోకాల్,Line control  Discipline (= line  Protocol)
లైన్ కౌంటర్,Line counter
లైన్ డేటా సెట్,Line data set
లైన్ తొలగించు చిహ్నం,Line delete symbol
లైన్ తొలగింపు  పాత్ర,Line deletion  Character
లైన్ క్రమశిక్షణ  (= లైన్ ప్రోటోకాల్),Line discipline  (= Line protocol)
లైన్ డ్రాయింగ్  ప్రదర్శన,Line drawing  Display
లైన్ డ్రైవర్,Line driver
లైన్ ఎడిటింగ్,Line editing
లైన్-ఎండ్  సర్దుబాటు,Line-end  Adjustment
లైన్-ఎండ్ నియంత్రణ  కీ,Line-end control  Key
లైన్-ఎండింగ్ జోన్,Line-ending zone
లైన్-ఎండ్ జోన్,Line-end zone
లైన్ పరికరాలు,Line equipment
లైన్ ఫీడ్,Line feed
