English,Hindi
Latent heat,गुप्त ऊष्मा
Lateral play,पार्श्विक लहक
Lateral strain,पार्श्विक विकृति
Lateral thrust,पार्श्व प्रणोद
Lathe,"खराद, लेथ"
Lathe bed,खराद तल
Lattice defect,जालक दोष
Lazy tong,आयामन युक्ति
Leaching,निक्षालन
Lead,सीसा
Lead,"2. अग्रता, अग्रण"
Lead,3. वहन-दूरी
Lead,4. सुरमा
Lead acid accumulator,सीसा अम्ल संचायक सेल
Leader,अग्रक
Leading edge,"अग्रगामी कोर, अगला कोर"
Leading wheel,अग्र पहिया
Leaf spring,"पत्ती कमानी, पत्ती स्प्रिंग"
Leak proof,"च्यवन रहित, चुआव रहित, क्षरण रहित"
Left hand helix,वामावर्त कुंडलिनी
Lever,"लीवर, उत्तोलक"
Lever safety valve,लीवर सुरक्षा वाल्व
Lift,"उत्थापक, लिफ्ट"
Lift attendant,"लिफ्ट प्रचालक, उत्थापक प्रचालक"
Lift car,उत्थापन यान
Lift valve,उत्थापन वाल्व
Light fit,लघु बल फिट
Light load,"लघु भार, हलका भार"
Light metal,लघु धातु
Limit,सीमा
Limit and fit,"सीमा और अन्वायोजन, सीमा और फिट"
Limit friction,चरम घर्षण
Limit gauge,सीमा प्रमापी
Limit line,सीमा रेखा
Line contact,रेखा-संस्पर्श
Line layout,"लाइन अभिन्यास, पंक्ति अभिन्यास"
Line process,अनुक्रमी प्रक्रम
Line production,अनुक्रमिक उत्पादन
Line shaft,"मुख्य चालक शैफ्ट, लाइन शैफ्ट"
Linear acceleration,रेखीय त्वरण
Linear displacement,रेखीय विस्थापन
Linear error,रैखिक त्रुटि
Linear expansion,रेखीय प्रसार
Linear tranducer,रेखीय ट्रांसड्यूसर
Lining,"अस्तर, लाइनिंग"
Link,"कड़ी, लिंक"
Link mechanism,बंध यांत्रिकत्व
Link motion,"श्रृंखलित यंत्रावली, लिंक मोशन"
Lip drill,"ओष्ठ बरमा, ओष्ठ ड्रिल"
Liquid column,द्रव स्तंभ
Liquid cooled engine,द्रव शीतित इंजन
Liquid fuel,द्रव ईंधन
Liquid level,द्रव तल
Liquid line,द्रव रेखा
Liquid spring,"द्रव कमानी, द्रव स्प्रिंग"
Liquid state,द्रव अवस्था
Liquid sub-cooler,द्रव अवशीतक
Live axle,चल धुरा
Live load,चल भार
Live roller,"सक्रिय वेल्लक, चल रोलर"
Live steam,सशक्त भाप
Load bearing,भार धारण
Load component,"लोड घटक, भार घटक"
Load factor,भार गुणक
Loading,"भारण, भरण"
Loading,2. भार
Loading,3. घान डालना
Location,स्थान निर्धारण
Lock nut,"पाश ढिबरी, लॉक-नट"
Locking arrangement,पाशन-व्यवस्था
Locking device,"पाशन युक्ति, पाशन साधन"
Loco yard,"लोकोयार्ड, रेल इंजन यार्ड"
Locomotive,रेल इंजन
Locomotive boiler,"लोकोमोटिव बॉयलर, रेल-इंजन बॉयलर"
Locomotive workshop,रेल इंजन वर्कशाप
Longitudianal crack,अनुदैर्ध्य तरेड़
Longitudinal joint,अनुदैर्ध्य संधि
Longitudinal vibration,अनुदैर्ध्य कंपन
Loose fit,"श्लथ फिट, श्लथ अन्वायोजन, ढीला अन्वायोजन"
Loose pulley,"अबद्ध घिरनी, अबद्ध पुली"
Loss factor,हानि गुणक
Lost motion,नष्ट गति
Lot size,चय आमाप
Low carbon steel,अल्प कार्बन इस्पात
Low frequency compensation,निम्न आवृत्ति प्रतिकरण
Low pressure,निम्न दाब
Low pressure,2. निम्न वोल्टता
Low speed engine,निम्न चाल इंजन
Lower pair,"निम्नतर युगल, सरल युगल"
Lubricant,स्नेहक द्रव्य
Lubrication,स्नेहन/तेल देना
Lubricator,स्नेहक
Lug,कर्णक
Machine,"यंत्र, कल, मशीन"
Machine constant,मशीन स्थिरांक
Machine cut tooth,"यंत्र कटा दांता, यंत्र-कर्तित दंत"
Machine design,"यंत्र अभिकल्प, मशीन डिजाइन"
Machine man,"मशीन मैन, यंत्र-प्रचालक"
Machine operator,यंत्र प्रचालक
Machine screw,मशीन पेंच
Machine surface,मशीनित पृष्ठ
Machine tap,मशीन टैप
Machine vibration,यंत्र कंपन
Machinery,मशीनरी
Machining,"मशीनन, मशीन करना"
Macrograph,स्थूलालेख
Macrostress,स्थूल प्रतिबल
Magnet steel,चुंबक इस्पात
Magnetic alloy,चुंबकीय मिश्रातु
Magnetic arc blow,चुंबकीय आर्क विचलन
Magnetic bearing,चुंबकीय दिक्मान/चुम्बकीय दिक्कोण
Magnification factor,आवर्धन गुणक
Main bearing,मुख्य बेयरिंग
Main shaft,मुख्य शैफ्ट
Maintainability,अनुरक्ष्यता
Maintenance,अनुरक्षण
Maintenance factor,अनुरक्षण गुणक
Male component,पुं-अवयव
Male thread,"नर चूड़ी, बाहरी चूड़ी"
Malleability,"आघातवर्ध्यता, आघातवर्ध्यनीयता"
Malleable,"आघातवर्ध्य, आघातवर्ध्यनीय"
Malleable cast iron,आघातवर्ध्य ढलवॉ लोहा
Malleable iron,आघातवर्ध्य लोहा
Mallet,मुंगरी
Man day,कर्म दिवस
Man machine chart,मानव यंत्र चार्ट
Management,प्रबंध
Management,2. प्रबंधन
Management technology,प्रबंध प्रौद्यौगिकी
Manoeurability,कौशल्य
Manoeure,"प्रहस्तन, कौशल"
Manoeure,2. स्थिति परिवर्तन
Manual arc welding,हस्त आर्क वल्डन
Manual control,"हस्त नियंत्रण, कायिक नियंत्रण"
Manual feed,"हस्त प्रभरण, अयांत्रिक प्रभरण"
Manufacture,विनिर्माण
Manufacturer,विनिर्माता
Manufacturing process,विनिर्माण प्रक्रम
Manufacturing system,विनिर्माण पद्धति
Marine boiler,पोत-बॉयलर
Marine refrigeration,समुद्री प्रशीतन
Marine turbine,पोत टरबाइन
Marking,"अंक, चिन्ह, निशान"
Marking gauge,"खतकश, अंकिनी, मार्किंग गेज"
Marking machine,चिन्हक यंत्र
Martempering,"मार्टेन्साइटीपायन, मार्टेपायन"
Martensite,मार्टेन्जाइट
