English,Hindi,Gujarati,Marathi,Punjabi,Bengali,Konkani,Kannada,Malayalam,Tamil,Telugu,Urdu,Assamese,Odiya,Nepali
Octave,() सप्तक : सा रे ग म प ध नी--इन स्वरों का समूह।,() સપ્તક : સા રે ગ મ પ ધ ની--ઇન સ્વરોં કા સમૂહ.,() सप्तक : सा रे ग म प ध नी--इन स्वरों का समूह.,() ਸਪ੍ਤਕ : ਸਾ ਰੇ ਗ ਮ ਪ ਧ ਨੀ--ਇਨ ਸ੍ਵਰੋਂ ਕਾ ਸਮੂਹ.,() সপ্তক : সা রে গ ম প ধ নী--ইন স্বরোং কা সমূহ.,() सप्तक : सा रे ग म प ध नी--इन स्वरों का समूह.,() ಸಪ್ತಕ : ಸಾ ರೇ ಗ ಮ ಪ ಧ ನೀ--ಇನ ಸ್ವರೋಂ ಕಾ ಸಮೂಹ.,() സപ്തക : സാ രേ ഗ മ പ ധ നീ--ഇന സ്വരോം കാ സമൂഹ.,() ஸப்தக : ஸா ரே க ம ப த நீ--இந ஸ்வரோங் கா ஸமூஹ.,() సప్తక : సా రే గ మ ప ధ నీ--ఇన స్వరోం కా సమూహ.,() سپتک : سا رے گ م پہ دھ نی--ان سوروں کا سموہ۔,() সপ্তক : সা র গ ম প ধ নী--ইন স্রং কা সমূহ.,() ସପ୍ତକ : ସା ରେ ଗ ମ ପ ଧ ନୀ--ଇନ ସ୍ବରୋଂ କା ସମୂହ.,() सप्तक : सा रे ग म प ध नी--इन स्वरों का समूह.
Octave note,अष्टम स्वर,અષ્ટમ સ્વર,अष्टम स्वर,ਅ਷੍ਟਮ ਸ੍ਵਰ,অষ্টম স্বর,अष्टम स्वर,ಅಷ್ಟಮ ಸ್ವರ,അഷ്ടമ സ്വര,அஷ்டம ஸ்வர,అష్టమ స్వర,اشٹم سور,অষ্টম স্র,ଅଷ୍ଟମ ସ୍ବର,अष्टम स्वर
Octet,अष्टकी,અષ્ટકી,अष्टकी,ਅ਷੍ਟਕੀ,অষ্টকী,अष्टकी,ಅಷ್ಟಕೀ,അഷ്ടകീ,அஷ்டகீ,అష్టకీ,ہشتہ قانون,অষ্টকী,ଅଷ୍ଟକୀ,अष्टकी
Off beat,विषम घात,વિષમ ઘાત,विषम घात,ਵਿ਷ਮ ਘਾਤ,বিষম ঘাত,विषम घात,ವಿಷಮ ಘಾತ,വിഷമ ഘാത,விஷம காத,విషమ ఘాత,وشم گھات,িষম ঘাত,ବିଷମ ଘାତ,विषम घात
Open harmony,विस्तृत सहस्वरता,વિસ્તૃત સહસ્વરતા,विस्तृत सहस्वरता,ਵਿਸ੍ਤ੃ਤ ਸਹਸ੍ਵਰਤਾ,বিস্তৃত সহস্বরতা,विस्तृत सहस्वरता,ವಿಸ್ತೃತ ಸಹಸ್ವರತಾ,വിസ്തൃത സഹസ്വരതാ,விஸ்த்ருத ஸஹஸ்வரதா,విస్తృత సహస్వరతా,وسترت سہسورتا,িস্তৃত সহস্রতা,ବିସ୍ତୃତ ସହସ୍ବରତା,विस्तृत सहस्वरता
Opennote,खुला स्वर,ખુલા સ્વર,खुला स्वर,ਖੁਲਾ ਸ੍ਵਰ,খুলা স্বর,खुला स्वर,ಖುಲಾ ಸ್ವರ,ഖുലാ സ്വര,குலா ஸ்வர,ఖులా స్వర,کھلا سور,খুলা স্র,ଖୁଲା ସ୍ବର,खुला स्वर
Opera,"संगीतिका, आपेरा","સંગીતિકા, આપેરા","संगीतिका, आपेरा","ਸਂਗੀਤਿਕਾ, ਆਪੇਰਾ","সংগীতিকা, আপেরা","संगीतिका, आपेरा","ಸಂಗೀತಿಕಾ, ಆಪೇರಾ","സംഗീതികാ, ആപേരാ","ஸங்கீதிகா, ஆபேரா","సంగీతికా, ఆపేరా",سنگیتکا، اوپیرا,"সংগীতিকা, আপরা","ସଂଗୀତିକା, ଆପେରା","संगीतिका, आपेरा"
Operetta,"लघु संगीतिका, आपरेटा","લઘુ સંગીતિકા, આપરેટા","लघु संगीतिका, आपरेटा","ਲਘੁ ਸਂਗੀਤਿਕਾ, ਆਪਰੇਟਾ","লঘু সংগীতিকা, আপরেটা","लघु संगीतिका, आपरेटा","ಲಘು ಸಂಗೀತಿಕಾ, ಆಪರೇಟಾ","ലഘു സംഗീതികാ, ആപരേടാ","லகு ஸங்கீதிகா, ஆபரேடா","లఘు సంగీతికా, ఆపరేటా",لگھو سنگیتکا، آپریٹا,"লঘু সংগীতিকা, আপরটা","ଲଘୁ ସଂଗୀତିକା, ଆପରେଟା","लघु संगीतिका, आपरेटा"
Opus number,रचना संख्या,રચના સંખ્યા,रचना संख्या,ਰਚਨਾ ਸਂਖ੍ਯਾ,রচনা সংখ্যা,रचना संख्या,ರಚನಾ ಸಂಖ್ಯಾ,രചനാ സംഖ്യാ,ரசநா ஸங்க்யா,రచనా సంఖ్యా,رچنا سنکھیا,রচনা সংখ্যা,ରଚନା ସଂଖ୍ଯା,रचना संख्या
Oratorio,संकीर्तन,સંકીર્તન,संकीर्तन,ਸਂਕੀਰ੍ਤਨ,সংকীর্তন,संकीर्तन,ಸಂಕೀರ್ತನ,സംകീര്തന,ஸங்கீர்தந,సంకీర్తన,سنکیرتن,সংকীর্তন,ସଂକୀର୍ତନ,संकीर्तन
Orchestra,"वाद्यवृन्द, आर्केस्ट्रा","વાદ્યવૃન્દ, આર્કેસ્ટ્રા","वाद्यवृन्द, आर्केस्ट्रा",ਵਾਦਕ ਮੰਡਲੀ,"বাদ্যবৃন্দ, আর্কেস্ট্রা","वाद्यवृन्द, आर्केस्ट्रा","ವಾದ್ಯವೃನ್ದ, ಆರ್ಕೇಸ್ಟ್ರಾ","വാദ്യവൃന്ദ, ആര്കേസ്ട്രാ","வாத்யவ்ருந்த, ஆர்கேஸ்ட்ரா","వాద్యవృన్ద, ఆర్కేస్ట్రా",وادیورند، آرکیسٹرا,"াদ্যৃন্দ, আর্কস্ট্রা","ବାଦ୍ଯବୃନ୍ଦ, ଆର୍କେସ୍ଟ୍ରା","वाद्यवृन्द, आर्केस्ट्रा"
Orchestration,वाद्यवृंदन,વાદ્યવૃંદન,वाद्यवृंदन,ਵਾਦ੍ਯਵ੃ਂਦਨ,বাদ্যবৃংদন,वाद्यवृंदन,ವಾದ್ಯವೃಂದನ,വാദ്യവൃംദന,வாத்யவ்ருங்தந,వాద్యవృందన,وادیورندن,াদ্যৃংদন,ବାଦ୍ଯବୃଂଦନ,वाद्यवृंदन
Organ,आगन,આગન,आगन,"ਸਰੀਰ ਦਾ ਅੰਗ, ਵਾਜਾ",আগন,आगन,ಅಂಗ,ആഗന,ஆகந,ఆగన,عضو۔ ترجمان,আগন,"ଅଙ୍ଗ, ଯନ୍ତ୍ର",आगन
Organum,सरल सहचलन,સરલ સહચલન,सरल सहचलन,ਸਰਲ ਸਹਚਲਨ,সরল সহচলন,सरल सहचलन,ಸರಲ ಸಹಚಲನ,സരല സഹചലന,ஸரல ஸஹசலந,సరల సహచలన,سرل سہچلن,সরল সহচলন,ସରଲ ସହଚଲନ,सरल सहचलन
Ornament,अलंकार,અલંકાર,अलंकार,"ਸਜਾਵਟ, ਗਹਿਣਾ",অলংকার,अलंकार,ಅಲಂಕಾರ,പണ്ടം,அலங்கார,అలంకార,النکار,অলংকার,ଅଲଂକାର,अलंकार
Ossia,विकल्पक,વિકલ્પક,विकल्पक,ਵਿਕਲ੍ਪਕ,বিকল্পক,विकल्पक,ವಿಕಲ್ಪಕ,വികല്പക,விகல்பக,వికల్పక,وکلپک,িকল্পক,ବିକଲ୍ପକ,विकल्पक
Ostinato,निरन्तर (निर्देश),નિરન્તર (નિર્દેશ),निरन्तर (निर्देश),ਨਿਰਨ੍ਤਰ (ਨਿਰ੍ਦੇਸ਼),নিরন্তর (নির্দেশ),निरन्तर (निर्देश),ನಿರನ್ತರ (ನಿರ್ದೇಶ),നിരന്തര (നിര്ദേശ),நிரந்தர (நிர்தேச),నిరన్తర (నిర్దేశ),نرنتر (نردیش),নিরন্তর (নির্দশ),ନିରନ୍ତର (ନିର୍ଦେଶ),निरन्तर (निर्देश)
Overblowing,अतिधमन,અતિધમન,अतिधमन,ਅਤਿਧਮਨ,অতিধমন,अतिधमन,ಅತಿಧಮನ,അതിധമന,அதிதமந,అతిధమన,اتدھمن,অতিধমন,ଅତିଧମନ,अतिधमन
Overlapping,"उल्लंघन, अतिव्यापन",અમુક ભાગ ઢાંકવો કે આચ્છાદિત કરવો,परस्परव्यापी,ਅਤਿ ਵਿਆਪੀ,"অধিক্রমণ,প্রাবরণ",अतिव्याप्‍ती,"ಮೇಲೆ ವ್ಯಾಪಿಸು, ಮೇಲೆ ಪಸರಿಸು",അതിവ്യാപിക്കുക,செய்ததைச் செய்தல்,అతి వ్యాప్తి,کسی چيز کا دوسرے پر جزوی یا کلی طور چڑھنے کی کیفیت,"অভিব্যাপন,অধিক্রমণ, অভিচ্ছাদন",ଅତି ବ୍ୟାପ୍ତି,अतिव्याप्‍ति
Overtones,"गुणित स्वर, स्वयंभू स्वर","ગુણિત સ્વર, સ્વયંભૂ સ્વર","गुणित स्वर, स्वयंभू स्वर","ਗੁਣਿਤ ਸ੍ਵਰ, ਸ੍ਵਯਂਭੂ ਸ੍ਵਰ","গুণিত স্বর, স্বযংভূ স্বর","गुणित स्वर, स्वयंभू स्वर","ಗುಣಿತ ಸ್ವರ, ಸ್ವಯಂಭೂ ಸ್ವರ","ഗുണിത സ്വര, സ്വയംഭൂ സ്വര","குணித ஸ்வர, ஸ்வயங்பூ ஸ்வர","గుణిత స్వర, స్వయంభూ స్వర",گنت سور، سویمبھو سور,"গুণিত স্র, স্যংভূ স্র","ଗୁଣିତ ସ୍ବର, ସ୍ବଯଂଭୂ ସ୍ବର","गुणित स्वर, स्वयंभू स्वर"
Overture,पूर्वरंग,પૂર્વરંગ,पूर्वरंग,ਪੂਰ੍ਵਰਂਗ,পূর্বরংগ,पूर्वरंग,ಪೂರ್ವರಂಗ,പൂര്വരംഗ,பூர்வரங்க,పూర్వరంగ,سلسلہ جنبانی (صلح کی) آغاز,পূর্রংগ,ପୂର୍ବରଂଗ,पूर्वरंग
Pandean pipe (=panpipe),पैन्डियम पाइप,પૈન્ડિયમ પાઇપ,पैन्डियम पाइप,ਪੈਨ੍ਡਿਯਮ ਪਾਇਪ,পৈন্ডিযম পাইপ,पैन्डियम पाइप,ಪೈನ್ಡಿಯಮ ಪಾಇಪ,പൈന്ഡിയമ പാഇപ,பைந்டியம பாஇப,పైన్డియమ పాఇప,پینڈیم پائپ,পৈন্ডিযম পাইপ,ପୈନ୍ଡିଯମ ପାଇପ,पैन्डियम पाइप
Pandora,पैन्डोरा,પૈન્ડોરા,पैन्डोरा,ਪੈਨ੍ਡੋਰਾ,পৈন্ডোরা,पैन्डोरा,ಪೈನ್ಡೋರಾ,പൈന്ഡോരാ,பைந்டோரா,పైన్డోరా,پینڈورا,পৈন্ডরা,ପୈନ୍ଡୋରା,पैन्डोरा
Parallel motion,समदिश संचार,સમદિશ સંચાર,समदिश संचार,ਸਮਦਿਸ਼ ਸਂਚਾਰ,সমদিশ সংচার,समदिश संचार,ಸಮದಿಶ ಸಂಚಾರ,സമദിശ സംചാര,ஸமதிச ஸங்சார,సమదిశ సంచార,متوازی حرکت,সমদিশ সংচার,ସମଦିଶ ସଂଚାର,समदिश संचार
Parlando=parlante,वाचिक निर्देश,વાચિક નિર્દેશ,वाचिक निर्देश,ਵਾਚਿਕ ਨਿਰ੍ਦੇਸ਼,বাচিক নির্দেশ,वाचिक निर्देश,ವಾಚಿಕ ನಿರ್ದೇಶ,വാചിക നിര്ദേശ,வாசிக நிர்தேச,వాచిక నిర్దేశ,واچک نردیش,াচিক নির্দশ,ବାଚିକ ନିର୍ଦେଶ,वाचिक निर्देश
Partials,गुणित स्वर,ગુણિત સ્વર,गुणित स्वर,ਗੁਣਿਤ ਸ੍ਵਰ,গুণিত স্বর,गुणित स्वर,ಗುಣಿತ ಸ್ವರ,ഗുണിത സ്വര,குணித ஸ்வர,గుణిత స్వర,گنت سور,গুণিত স্র,ଗୁଣିତ ସ୍ବର,गुणित स्वर
Parts,"अंश, अंशलेख","અંશ, અંશલેખ","अंश, अंशलेख","ਅਂਸ਼, ਅਂਸ਼ਲੇਖ","অংশ, অংশলেখ","अंश, अंशलेख","ಅಂಶ, ಅಂಶಲೇಖ","അംശ, അംശലേഖ","அங்ச, அங்சலேக","అంశ, అంశలేఖ",انش، انشلیکھ,"অংশ, অংশলখ","ଅଂଶ, ଅଂଶଲେଖ","अंश, अंशलेख"
Part playing/part singing,अंश वादन/अंश गायन।,અંશ વાદન/અંશ ગાયન.,अंश वादन/अंश गायन.,ਅਂਸ਼ ਵਾਦਨ/ਅਂਸ਼ ਗਾਯਨ.,অংশ বাদন/অংশ গাযন.,अंश वादन/अंश गायन.,ಅಂಶ ವಾದನ/ಅಂಶ ಗಾಯನ.,അംശ വാദന/അംശ ഗായന.,அங்ச வாதந/அங்ச காயந.,అంశ వాదన/అంశ గాయన.,انش وعدن/انش گاین۔,অংশ াদন/অংশ গাযন.,ଅଂଶ ବାଦନ/ଅଂଶ ଗାଯନ.,अंश वादन/अंश गायन.
Part song,(बहु) अंशगीत,(બહુ) અંશગીત,(बहु) अंशगीत,(ਬਹੁ) ਅਂਸ਼ਗੀਤ,(বহু) অংশগীত,(बहु) अंशगीत,(ಬಹು) ಅಂಶಗೀತ,(ബഹു) അംശഗീത,(பஹு) அங்சகீத,(బహు) అంశగీత,(بہو) انشگیت,(বহু) অংশগীত,(ବହୁ) ଅଂଶଗୀତ,(बहु) अंशगीत
