English,Hindi
Morphogenic phase,संरचनाविकासी प्रावस्था
Morphogeny,संरचनाविकास
Morphological,"आकृतिक, आकारिकीय"
Morphological derivation,आकृतिक व्युत्पत्ति
Morphological series,आकृतिक श्रेणी
Morphological survey,आकारिकीय सर्वेक्षण
Morphological term,आकृतिक शब्द
Morphological transition,आकारिकीय संक्रमण
Morphology,"आकृतिविज्ञान, आकारिकी"
Morphon,मोर्फोन
Morphotectonic,"आकृतिविवर्तनिक, मॉर्फोटेक्टॉनिक"
Morphotectonics,आकृतिविवर्तनिकी
Morphotype,चित्रप्ररूप
Mortification,सक्रियता ह्लास
Mosaic,"किर्मीर, मोजेक"
Mosaic blocks,मोजेक खंडक
Mosor,मोजोर
Moss fallows,मॉसहीन दलदल
Moss land,मॉस भूमि
Moss silver,द्रुमी रजत
Mossy,मोसीय
Motion,"गति, अनुदूरीक रूपांतरण"
Moulin,"हिमानी कूप, मूलैं"
Moulin pothole,"मूलैं गह्वर, हिमानी कूप-गह्वर"
Mountain,"पर्वत, पहाड़"
Mountain ash (tree),पर्वत-ऐश (वृक्ष)
Mountain building,पर्वत रचना
Mountain building period,"पर्वतोत्पत्ति-कल्प, पर्वत रचना कल्प"
Mountain climate,पर्वतीय जलवायु
Mountain front,पर्वताग्र
Mountain glacier,पर्वतीय हिमनद
Mountain paper,माउन्टेन पेपर
Mountain pediment,पर्वत-पेडिमेन्ट
Mountain slide,पर्वत स्खलन
Mountain system,पर्वत तंत्र
Mountain tallow,माउन्टेन टेलो
Mountain tract,पर्वत प्रदेश
Mouth angle plate,मुखांत पट्टिका
Movement,"संचलन, गति, आंदोलन"
Movement plan,चलन पद्धति
Movement symmetry,चलन सममिति
Moving,गतिमान
Moving glacier,"गतिमान हिमानी, गतिमान हिमनद"
Mud cracked loam,पंक विदरी दुमट
Mud geyser,पंकोत्स
Mud lava,पंक-लावा
Mud lump,पंक शंकु
Mud mark,पंक चिह्न
Mud volcano,पंक ज्वालामुखी
Muller,"मलर, मूसली"
Mullock,मुलॉक
Multicomponent,बहुघटक
Multicycle coast,बहुचक्री तट
Multicyclic landscape,बहुचक्री दृश्यभूमि
Multicyclic relief,बहुचक्री उच्चावच
Multiple-cycle valley,बहुचक्री घाटी
Multiple dyke,"बहुवेधी भित्ति, बहुवेधी-डाइक"
Multiple fissure,बहुविदर
Multiple intrusion,बहु अंतर्वेधन
Multiple laccolith,बहुवेधी लैकोलिथ
Multiple lopolith,बहुवेधी लोपोलिथ
Multiple sill,बहुवेधी सिल
Multiple stock,बहुवेधी स्कंध
Mush,मश
Musical sand,नादी बालू
Mushrooming,घनन
Mushroom rock,छत्रक शैल
Mushroom stalagmite,छत्रक स्टैलैग्माइट
Muskeg,मस्केग
Mustag type glacier,मुस्ताग प्ररूप हिमानी
MWL,माध्य जल स्तर (एम0डब्ल्यू0एल0)
Naif,मूलद्युतिमान
Naked karst,अनावृत कार्स्ट
Nansen bottle,नैनसेन बोतल
Naphtha,नैफ्था
Naphtha bitumen,नैफ्था बिटूमिन
Naphtha gas,नैफ्था गैस
Naphthalize,नैफ्थासंसेचन
Narrow crested anticline,संकीर्ण शीर्ष अपनति
Nasal tube,नासा नलिका
Native,"मूल निवासी, प्राकृतिक, प्राकृत"
Native element,प्राकृत तत्व
Native water,स्थानिय जल
Natomas dredge,नाटोमस ड्रेज
Natural,"प्राकृतिक, प्राकृत, स्वाभाविक"
Natural arch,प्राकृतिक चाप
Natural asphalt,प्राकृतिक ऐस्फाल्ट
Natural bridge,प्राकृतिक सेतु
Natural curves,स्वाभाविक वक्र
Natural load,प्राकृतिक नदभार
Natural quarrying,प्राकृतिक आखनन
Natural resin,प्राकृतिक रेजिन
Natural slope,प्राकृतिक ढाल
Natural tunnel,प्राकृतिक सुरंग
Natural well,प्राकृतिक कूप
Nature of light,प्रकाश का स्वरूप
Nautical distance,समुद्री दूरी
Navigable,"नाव्य, संचाल्य"
Navigable river,नाव्य सरिता
Naze,अंतरीप
Neanic,किशोरावस्था
Near surface changes,उपपृष्ठ परिवर्तन
Neck,"ग्रीवा, गर्दन, कंठ"
Needle,"सुई, सूची"
Needle talk,सूची ध्वनी
Needle tin,सूची बंग
Negative landforms,ऋणात्मक स्थलाकृति
Negative moment,ऋण आघूर्ण
Negative rotational level,ऋणात्मक घूर्णनी स्तर
Negative topographic forms,अधःस्थलाकृतिक रूप
Negative volcanic form,ऋणात्मक ज्वालामुखीय रुप
Neovolcanic,नवज्वालामुखीय
Neo-volcanism,नवज्वालामुखी क्रिया
Neptunism,जलवाद
Neptunist,जलवादी
Nereite,नेरेआइट
Neritic,नेरिटांचली
Ness,अंतरीप
Nest,नीड
Nest characterisation,नीड लक्षणीकरण
Nested caldera,"जटिल ज्वालामुखी कुंड, अंतर ज्वालामुखी कुंड"
Nested valcano,"जटिल ज्वालामुखी, आंतर ज्वालामुखी"
Nether formed,अधस्थ निर्मित
Net shift,नेट विस्थापन
Net slip,नेट सर्पण
Network,जाल (परिपथ)
Network of streams,सरिता-जाल
Neurapophysis,तांत्रिकीय विवर्ध
Neutral,मध्यसिलिक
Neutral estuaries,मितलवणीय ज्वारनदमुख
Neutral line,उदासीन रेखा
Neutral loading,उदासीन उद्भारण
Neutral reflection,उदासीन परावर्तन
