Kannada,Malayalam
ಸಂದೇಶ ಪಠ್ಯ,സന്ദേശ വാചകം
ಸಂದೇಶ ವರ್ಗಾವಣೆ  ಭಾಗ,സന്ദേശ കൈമാറ്റം  ഭാഗം
ಹೊಣೆಗಾರಿಕೆ,സന്യാസിംഗ്
ಮೆಟಾ ಅಸೆಂಬ್ಲರ್,മെറ്റാ അസംബ്ലർ
ಮೆಟಾ ಸಂಕಲನ,മെറ്റാ സമാഹാരം
ಮೆಟಾ ಕಂಪೈಲರ್,മെറ്റാ കംപൈലർ
ಮೆಟಾ ಭಾಷೆ,മെറ്റാ ഭാഷ
ಲೋಹೀಯ ಸೌಲಭ್ಯ  ಅಂತಿಮ,ലോഹ സൗകര്യം  അതിതീവ്രമായ
ಮಂತ್ರ ವ್ಯವಸ್ಥೆ,മെറ്റാസിസ്റ്റം
ಮೈಕ್ರೋ ಸರ್ಕಿಟಿ  ಪ್ರತ್ಯೇಕತೆ,മൈക്രോസിർട്ട്  ഐസൊലേഷൻ
ಮೈಕ್ರೋಕಾಬಲ್,മൈക്രോകോബോൾ
ಸೂಕ್ಷ್ಮ ಸಂಕೇತ,മൈക്രോ കോഡ്
ಸೂಕ್ಷ್ಮ ಕಂಪ್ಯೂರ್,മൈക്രോകമ്പ്യൂട്ടർ
ಸೂಕ್ಷ್ಮ ಕಂಪ್ಯೂರ್  ಅಂಶ,മൈക്രോകമ്പ്യൂട്ടർ  ഘടകം
ಸೂಕ್ಷ್ಮ ಕಂಪ್ಯೂರ್  ಅಭಿವೃದ್ಧಿ  ವ್ಯವಸ್ಥೆ,മൈക്രോകമ്പ്യൂട്ടർ  വികസനം  ഏര്പ്പാട്
ಸೂಕ್ಷ್ಮ ಕಂಪ್ಯೂರ್  ಪದ ಸಂಸ್ಕರಣೆ,മൈക്രോകമ്പ്യൂട്ടർ  വേഡ് പ്രോസസ്സിംഗ്
ಸೂಕ್ಷ್ಮ ನಿಯಂತ್ರಕ,മൈക്രോ കൺട്രോളർ
ಮೈಕ್ರೋಸೈಕಲ್,മൈക്രോസൈക്കിൾ
ಸೂಕ್ಷ್ಮ ವಿದ್ಯುದರ್ತನ,മൈക്രോ ഇലക്ട്രോണിക്സ്
ಮೈಕ್ರೋಫಿರ,മൈക്രോഫിഷെ
ಮೈಕ್ರೋಫಿಲ್,മൈക്രോഫിലിം
ಮೈಕ್ರೋ ಶಿಷ್ಟಾಚಾರ,മൈക്രോഫ്ലോപ്പി
ಮೈಕ್ರೋಫ್ಲೌಚಾರ್ಟ್,മൈക്രോഫ്ലോചാർട്ട്
ಮೈಕ್ರೋಫಾರ್ಮ್ ಓದುಗ,മൈക്രോഫോം റീഡർ
ಮೈಕ್ರೋಫಾರ್ಮ್ ಓದುಗ  ಕಪಾಟು,മൈക്രോഫോം റീഡർ  പകർപ്പവ്യയം
ಮೈಕ್ರೋಫಾರ್ಮ್ ಓದುಗ  ಮುದ್ರಕ,മൈക്രോഫോം റീഡർ  പ്രിന്റർ
ಮೈಕ್ರೋಗ್ರಾಫಿಕ್ಸ್,മൈക്രോഗ്രാഫിക്സ്
ಸೂಕ್ಷ್ಮ ಆಯಾಮ,മൈക്രോമേജ്
ಸೂಕ್ಷ್ಮ ಸೂಚ,മൈക്രോ നിർദ്ദേശം
ಸೂಕ್ಷ್ಮ ಪ್ರಮಾಣದ  ಅನುಕ್ರಮ,മൈക്രോ റിട്ടേഷൻ  അനുകമം
ಮೈಕ್ರೋ ಕಪಾಟು,മൈക്രോമൂയിൻഫ്രെയിം
ಮೈಕ್ರೋಮೋಮಿನ್ಯಾಟುರೇಶನ್,മൈക്രോമിനിയറൈസേഷൻ
ಸೂಕ್ಷ್ಮ ಬೆರೆತ,മൈക്രോ സെഡ്ഓഡർ
ಮೈಕ್ರೋಫೋಟೋಗ್ರಾಫ್,മൈക്രോഫോട്ടോഗ്രാഫ്
ಮೈಕ್ರೋ ಚಿತ್ರಕಥೆ,മൈക്രോഫോട്ടോഗ്രാഫി
ಮೈಕ್ರೋಪ್ರೊಸೆಸಿಂಗ್  ಘಟಕ,മൈക്രോപ്രൊസസ്സിംഗ്  ഘടകം
ಮೈಕ್ರೋ ಕಾಲ್ಪನಿಕ,മൈക്രോപ്രൊസസ്സർ
ಮೈಕ್ರೋ ಕಾಲ್ಪನಿಕ  ವಿಶ್ಲೇಷಕ,മൈക്രോപ്രൊസസ്സർ  വിശകലന
ಮೈಕ್ರೋ ಕಾಲ್ಪನಿಕ  ವಾಸ್ತುಶಿಲ್ಪಿ,മൈക്രോപ്രൊസസ്സർ  വാസ്തുവിദ
ಮೈಕ್ರೋಪ್ರೊಸೆಸರ್ ಬಿಟ್  ತುಂಡು,മൈക്രോപ്രൊസസ്സർ ബിറ്റ്  പൂളുക
ಮೈಕ್ರೋ ಕಾಲ್ಪನಿಕ  ಚೂರು,മൈക്രോപ്രൊസസ്സർ  കഷണം
ಮೈಕ್ರೋ ಕಾಲ್ಪನಿಕ  ಕೊಲೆಗಡುಕ,മൈക്രോപ്രൊസസ്സർ  കംപൈലർ
ಮೈಕ್ರೋ ಕಾಲ್ಪನಿಕ  ಮೆಮೊರಿ ಸಂಪರ್ಕಸಾಧನ,മൈക്രോപ്രൊസസ്സർ  മെമ്മറി ഇന്റർഫേസ്
ಮೈಕ್ರೋಗ್ರಾಂ,മൈക്രോപ്രോഗ്രാം
ಮೈಕ್ರೋಗ್ರಾಂ  ನಿಯಂತ್ರಣ ತರ್ಕ,മൈക്രോപ്രോഗ്രാം  യുക്തി നിയന്ത്രിക്കുക
ಮೈಕ್ರೋಗ್ರಾಂ  ನಿಯಂತ್ರಣ ಅಂಗಡಿ,മൈക്രോപ്രോഗ്രാം  നിയന്ത്രണ സ്റ്റോർ
ಮೈಕ್ರೋಗ್ರಾಂ  ಹೊಲತು,മൈക്രോപ്രോഗ്രാം  വയല്
ಮೈಕ್ರೋಗ್ರಾಂ  ಬೋಧನಾ ನಿಗದಿ,മൈക്രോപ്രോഗ്രാം  നിർദ്ദേശ സെറ്റ്
ಮೈಕ್ರೋಪ್ರೋಗ್ರಾಮ್ ಮಾಡಲಾದ  ಮೈಕ್ರೋ ಕಾಲ್ಪನಿಕ,മൈക്രോപ്രംമോഗ് ചെയ്തു  മൈക്രോപ്രൊസസ്സർ
ಮೈಕ್ರೋಗ್ರಾಂ  ಮೈಕ್ರೋಅಸೆಂಬ್ಲರ್,മൈക്രോപ്രോഗ്രാം  മൈക്രോസെമ്മർ
ಮೈಕ್ರೋಗ್ರಾಂ  ಮೈಕ್ರೋ ಪ್ರದೇಶ,മൈക്രോപ്രോഗ്രാം  മൈക്രോകോഡ്
ಮೈಕ್ರೋಗ್ರಾಂ  ಅನುಕ್ರಮಣಕಾರ,മൈക്രോപ്രോഗ്രാം  സീക്വൻസർ
ಮೈಕ್ರೋಗ್ರಾಂ  ಸಂಗ್ರಹ,മൈക്രോപ്രോഗ്രാം  കലവറ
ಮೈಕ್ರೋಸೆಕ್ಟ್,മൈക്രോവിക്യാബോധം
ಮೈಕ್ರೋವೇವ್ ಲಿಂಕ್,മൈക്രോവേവ് ലിങ്ക്
ಮಧ್ಯಮ ಮುತ್ತು,മധ്യ പഞ്ച്
ಮಧ್ಯವಾರ್ತಿ,പശ്ചികവകളെ
ಮಿಡಿಕಂಪರ್,മിഡികോംപിറ്റർ
ವಲಸೆ,കുടിയേറ്റം
ವಲಸೆ ಮಾರ್ಗ,മൈഗ്രേഷൻ പാത്ത്
ಮಿನಿಯಾಸ್ಸೆಂಬ್ಲರ್  ಕಾರ್ಯಕ್ರಮ,Miniassembler  കാരപരിപാടി
ಕಿರು ಕಂಪ್ಯೂಟರ್,മിനിക്കോറർ
ಕಿರು ಕಂಪ್ಯೂಟರ್  ಷೋಬರೆ,മിനിക്കോറർ  അസംബ്ലി
ಒಂದು ಬಗೆಯ ಉಣ್ಣಿ,മിനിനിസ്കെറ്റ്
ಮಿನಿ,മിനിഫ്ലോപ്പി ഡിസ്ക്
ಕನಿಷ್ಠ ಯಂತ್ರ,മിനിമൽ മെഷീൻ
ಕನಿಷ್ಠ ಉತ್ಪನ್ನ,മിനിമൽ ഉൽപ്പന്നം
ಕನಿಷ್ಠ ಮೊತ್ತ,മിനിമൽ തുക
ಸಣ್ಣ ಮರ,മിനിമൽ ട്രീ
ಸಣ್ಣಪುಟ್ಟ  ವಿಧಾನ,മിനിമാക്സ്  ഗതി
ಕನಿಷ್ಠ ಪ್ರವೇಶ  ಕೋಡಿಂಗ್,കുറഞ്ഞ ആക്സസ്  കോഡിംഗ്
ಕನಿಷ್ಠ ವೆಚ್ಚ ಕನಿಷ್ಠ ವೆಚ್ಚ  ವ್ಯಾಪಕ ಮರ,കുറഞ്ഞ ചെലവ് കുറഞ്ഞ ചെലവ്  സ്പാനിംഗ് ട്രീ
ಕನಿಷ್ಠ ವಿಳಂಬ  ಪ್ರೋಗ್ರಾಮಿಂಗ್,കുറഞ്ഞ കാലതാമസം  പ്രോഗ്രാമിംഗ്
ಕನಿಷ್ಠ  ಸಂಹಿತೆ,കുറഞ്ഞ ദൂരം  കോഡ്
ಕನಿಷ್ಠ ಸುಪ್ತತೆ  ಕೋಡಿಂಗ್,ഏറ്റവും കുറഞ്ഞ ലേറ്റൻസി  കോഡിംഗ്
ಸಣ್ಣ ನಿಯಂತ್ರಣ ಕ್ಷೇತ್ರ,ചെറിയ നിയന്ത്രണ ഫീൽഡ്
ಸಣ್ಣ ಚಕ್ರ,ചെറിയ ചക്രം
ಅಲ್ಪಸಂಖ್ಯಾತ ವಾಹಕ,ന്യൂനപക്ഷ കാരിയർ
ಮಿನಾರ್ಮೋಸ್ಟ್ ಕೀ,മിന്റോസ്റ്റ് കീ
ಸಣ್ಣ ರಚನೆ,ചെറിയ ഘടന
ಮೊತ್ತದ,മൊത്തം ആകെ
ಚಿರತೆ,മിന്നിമി
ಮೈದಾನದ ಧ್ವಜ,മൈനസ് ഫ്ലാഗ്
ಮೈನಸ್ ವಲಯ,മൈനസ് സോൺ
ಮರಿ ಮರ,മിപ്സ്
ವಿವಿಧ  ಕಾಲ,കലര്പ്പായ  കാലം
ತಪ್ಪು,തെറ്റാണ്
ತಪ್ಪು (ನಿರ್ವಹಣೆ  ಮಾಹಿತಿ  ಸಿಸ್ಟಮ್),മിസ് (മാനേജുമെന്റ്  വിവരം  സിസ്റ്റം)
ತಪ್ಪುಗ್ರಹಿಕೆ,തെറ്റായ പെരുമാറ്റം
ಕಾಣೆಯಾಗಿದೆ,നഷ്ടമായി പിശക്
ತಪ್ಪು,തെറ്റ്
ಮಿಶ್ರಿತ  ನಿದರ್ಶನ,മിക്സഡ് ബേസ്  നൃത്തം
ಮಿಶ್ರಿತ  ಸಂಖ್ಯೆ,മിക്സഡ് ബേസ്  നമ്പർ സിസ്റ്റം
ಮಿಶ್ರಿತ  ಪ್ರಸಾರ  ವ್ಯವಸ್ಥೆ,മിക്സഡ് ബേസ്  അടക്കം  ഏര്പ്പാട്
ಮಿಶ್ರ ಕ್ರಮ  ಅಭಿವ್ಯಕ್ತಿ,മിക്സഡ് മോഡ്  മുഖഭാവം
ಮಿಶ್ರಿತ  ನಿದರ್ಶನ,മിക്സഡ്-റേഡിക്സ്  നൃത്തം
ಮಿಶ್ರಿತ  ಪ್ರಸಾರ  ವ್ಯವಸ್ಥೆ,മിക്സഡ്-റേഡിക്സ്  അടക്കം  ഏര്പ്പാട്
ಮಿಶ್ರಿತ ರಾಡಿಕ್ಸ್  ವ್ಯವಸ್ಥೆ,സമ്മിശ്ര റാഡിക്സ്  ഏര്പ്പാട്
ಮಿಶ್ರ ಪ್ರಕಾರ  ಅಭಿವ್ಯಕ್ತಿ,മിക്സഡ് തരം  മുഖഭാവം
ಜ್ಞಾಪಕ,മെന്നിക്
ಜ್ಞಾಪಕ ವಿಳಾಸ,Mnemonic വിലാസം
ಜ್ಞಾಪಕ ಹೆಸರು,Mnemonic പേര്
ಜ್ಞಾಪಕ  ಕಾರ್ಯಾಚರಣೆ ಸಂಹಿತೆ,മെന്നിക്  ഓപ്പറേഷൻ കോഡ്
ಸ್ಮಾರಕ ಚಿಹ್ನೆ,Mnemonic ചിഹ്നം
ಮಾದರಿ ಹೇಳಿಕೆ,മോഡൽ സ്റ്റേറ്റ്മെന്റ്
ಮೋಡೆಮ್ ಗೂ ry ನಿಶ್ಚಯ  ಸಾಧನ,മോഡം എൻക്രിപ്ഷൻ  ഉപായം
ಮಾರ್ಪಾಡು ಮಟ್ಟ,പരിഷ്ക്കരണം
ಮಾರ್ಪಡಿಸುವವನು,മോഡിഫയർ
ಮಾರ್ಪಡಕ ಬಿಟ್,മോഡിഫയർ ബിറ്റ്
ಮಾರ್ಪಡಕ ನೋಂದಣಿ,മോഡിഫയർ രജിസ്റ്റർ
ಸೂಚನೆಯನ್ನು ಮಾರ್ಪಡಿಸಿ,നിർദ്ദേശം പരിഷ്ക്കരിക്കുക
ಟಿಕೆಟ್ ಅನ್ನು ಮಾರ್ಪಡಿಸಿ,ടിക്കറ്റ് പരിഷ്ക്കരിക്കുക
ಮೋಡಿ,മാറ്റണം
ರೂಪಿನ  ಅಂಕಗಣಿತದ,മോഡുലാർ  ഗണിതശാസ്തം
ರೂಪಾಂತರ,മോഡുലാർ ക .ണ്ടർ
ರೂಪರೇಖೆ,മോഡലാരിയ
ರೂಪಿನ  ಪ್ರೋಗ್ರಾಮಿಂಗ್,മോഡുലാർ  പ്രോഗ്രാമിംഗ്
ರೂಪರೇಖಕ  ಡೆಮೊಡಲೇಟರ್,മൊഡ്യൂളേറ്റർ  തകരാറ്റര്
ವ್ಯರ್ಥ ದರ,മോഡുലേഷൻ നിരക്ക്
ಘಟಕ  ನಿರ್ದಿಷ್ಟತೆ,മൊഡ്യൂൾ  സവിശേഷത
ಮೊನಚಾದ,നിര്ണാദിക്
ಮೊನಾಡಿಕ್ ಬೂಲಿಯನ್  ನಿರ್ವಾಹಕ,മോണാഡിക് ബൂലിയൻ  ടെലഫോണ്ഓപ്പറേറ്റര്
ಮೊನಾಡಿಕ್ ಕಾರ್ಯಾಚರಣೆ,മോണാഡിക് പ്രവർത്തനം
ಮೊನಾಡಿಕ್ ನಿರ್ವಾಹಕ,മോണാഡിക് ഓപ്പറേറ്റർ
ನ ಮೇಲ್ವಿಚಾರಣೆ  ಕಾರ್ಯಕ್ರಮಗಳು,നിരീക്ഷണം  പ്രോഗ്രാമുകൾ
ಉಸ್ತುವಾರಿ  ಕಾರ್ಯಕ್ರಮ,നിരീക്ഷണകരമായ  കാരപരിപാടി
ಮುದ್ರಕವನ್ನು ಮೇಲ್ವಿಚಾರಣೆ ಮಾಡಿ,പ്രിന്റർ നിരീക്ഷിക്കുക
ಕಾರ್ಯಕ್ರಮವನ್ನು ಮೇಲ್ವಿಚಾರಣೆ ಮಾಡಿ,പ്രോഗ്രാം നിരീക്ഷിക്കുക
ಘಟಕವನ್ನು ಮೇಲ್ವಿಚಾರಣೆ ಮಾಡಿ,യൂണിറ്റ് മോണിറ്റർ ചെയ്യുക
ಮಾಪಕ ಕನ್ಸೋಲ್,മോണിറ്റർ കൺസോൾ
ಏಕಶಿಲೆಯ  ಇಂಟಿಗ್ರೇಟೆಡ್ ಸರ್ಕ್ಯೂಟ್,മോണോലിത്തിക്ക്  സംയോജിത സർക്യൂട്ട്
ಏಕಶಿಲೆಯ ಸಂಗ್ರಹ,മോണോലിത്തിക് സംഭരണം
ಏಕಶಿಲೆಯ  ತಂತ್ರಜ್ಞಾನ,മോണോലിത്തിക്ക്  സാങ്കേതികവിദ
ಏಕಸ್ತುಗಳ,മോസ്റ്റബിൾ
ಏಕಸ್ತುಗಳ  ಬಹುಕೈಥರಗಾರ,മോസ്റ്റബിൾ  മൾട്ടിവിത്രികർ
ಮೊನೊಸ್ಟೇಬಲ್ ಪ್ರಚೋದಕ  ಸುತ್ತಾಟ,മോണോസ്റ്റബിൾ ട്രിഗർ  സഞ്ചാരം
ಮಾರ್ಫೀಮ್,മോർഫീം
ರೂಪಾಂತರ,മോർഫിസം
ಅತ್ಯಂತ ಮಹತ್ವದ ಬಿಟ್,ഏറ്റവും പ്രധാനപ്പെട്ട ബിറ്റ്
ಅತ್ಯಂತ ಗಮನಾರ್ಹವಾದ  ಪಾತ್ರ,ഏറ്റവും പ്രധാനപ്പെട്ടത്  കഥാപാതം
ತಾಯಿಯ ಮಂಡಳಿ,അമ്മ ബോർഡ്
ತಾಯಿ ನೋಂದಣಿ,അമ്മ രജിസ്റ്റർ
ಆರೋಹಿಸು,മ .ണ്ട്
ಆರೋಹಿಸು ಗುಣಲಕ್ಷಣ,ആട്രിബ്യൂട്ട് മ mount ണ്ട് ചെയ്യുക
ಚಲಿಸು,ചലിക്കുക
ಚಲನೆ ಕೊಡೆ,ചലന ഫയൽ
ಚಲಿಸುವ ಸರಾಸರಿ  ವಿಧಾನ,മാറുന്ന ശരാശരി  സന്വദായം
ಬಹುಕಾಲೀತ್ರ,മൾട്ടിയാസ്റ്റെസ് സിസ്റ്റം
ಮಲ್ಟಿಯಾಡ್ ಡ್ರೆಸ್  ಸೇರಿಸುವುದು,മൾട്ടിയാഡ്രസ്  വിളി
ಮಲ್ಟಿಯಾಡ್ ಡ್ರೆಸ್  ಕರೆ ಮಾಡುವ ಸೌಲಭ್ಯ,മൾട്ടിയാഡ്രസ്  കോളിംഗ് സൗകര്യം
ಮಲ್ಟಿಯಾಡ್ ಡ್ರೆಸ್  ಸೂಚನಾ,മൾട്ടിയാഡ്രസ്  നിര്ദ്ദേശം
ಬಹು -ಪರಿಶ್ರಮ,മച്ചിസ്പെക്റ്റ്
ಬಹುಕ್ಯಿತ,മൾട്ടിബസ്
ಬಾಯಿ,മൾട്ടിച്ചിപ്പ്
ಬಹುಧಮನಿಯ  ರಂಗ,ബഹുമുഖ  ശേണി
ಬಹುಧಮನಿಯ  ಭಾಷೆ,ബഹുമുഖ  ഭാഷ
ಬೃಹತ್  ಜಾಲ,മൾട്ടിദോമി  നെറ്റ്വർക്ക്
ಮಲ್ಟಿಡೋಪ್ ರೇಖೆ,മൾട്ടിഡ്രോപ്പ് ലൈൻ
ಬಹುಸಂಖ್ಯಾತ  ದ್ವಿಧ್ರುವಿ ಆಂಟೆನಾ,മര്ദലത  ഡിപ്ലോൾ ആന്റിന
ಬಹುರೂಪತೆ  ನಾಚಿಕೆಗೇಡಿ,മൾട്ടിഫ്രെക്വൻസി  പൾസിംഗ്
ಬಹುರೂಪತೆ  ಪುಷ್‌ಬಟನ್ ಸೆಟ್,മൾട്ടിഫ്രെക്വൻസി  പുഷ്ബട്ടൻ സെറ്റ്
ಬಹುರೂಪತೆ  ರವಾನೆಗಾರ,മൾട്ടിഫ്രെക്വൻസി  സ്വീകരിക്കുക
ಬಹುರೂಪತೆ  ಸಂಕೇತ,മൾട്ടിഫ്രെക്വൻസി  അടയാളം
ಬಹುರೂಪತೆ  ಅಂತಿಮ,മൾട്ടിഫ്രെക്വൻസി  അതിതീവ്രമായ
ಬಹುಕಾಲೀಭವನ  ವ್ಯವಸ್ಥೆ,ബഹുഭാര്യത  ഏര്പ്പാട്
ಮಲ್ಟಿಜಾಬ್ ಕಾರ್ಯಾಚರಣೆ,മൾട്ടിജോബ് പ്രവർത്തനം
ಬಹುಪದರದ ಸಾಧನ,മൾട്ടിലൈയർ ഉപകരണം
ಬಹುಮಟ್ಟದ ವಿಳಾಸ,മൾട്ടി ലെവൽ വിലാസം
ಬಹುಮಟ್ಟದ ಮೆಮೊರಿ,മൾട്ടി ലെവൽ മെമ്മറി
ಬಹುಮಟ್ಟದ ಭದ್ರತೆ,മൾട്ടി ലെവൽ സുരക്ഷ
ಬಹುಮಟ್ಟದ  ಪ್ರವಾಹದ,മൾട്ടിലീവ്  ഉറക്കുഴൂട്ട
ಬಹುಮಟ್ಟಿಗೆ ಸದ್ದು ಮಾಡಿದ,മൾട്ടിലിങ്ക് ചെയ്തു
ಮಲ್ಟಿಮೀಡಿಯ ಮೇಲ್,മൾട്ടിമീഡിയ മെയിൽ
ಬಹುಕೋಶತೆ  ಪ್ರತಿಕೂಲತೆ,മൾട്ടിമോഡ്  കൗണ്ടര്
ಮಲ್ಟಿಪಾಸ್ ವಿಂಗಡಣೆ,മൾട്ടിപാസ് തരം
ಬಹು ಪ್ರವೇಶ,ഒന്നിലധികം പ്രവേശനം
ಬಹು ವಿಳಾಸ  ಸೂಚನಾ,ഒന്നിലധികം വിലാസം  നിര്ദ്ദേശം
ಬಹು  ನಿಯೋಜನೆ,പെരുക്കമായ  ചുമതല
ಬಹು ಸರಪಳಿ,ഒന്നിലധികം ചെയിൻ
ಬಹು ಕನೆಕ್ಟರ್,ഒന്നിലധികം കണക്റ്റർ
ಬಹು  ಪ್ರಕಟಿಸುವುದು,പെരുക്കമായ  പഖാപനം
ಬಹು ಡೊಮೇನ್  ಜಾಲ,ഒന്നിലധികം ഡൊമെയ്ൻ  നെറ്റ്വർക്ക്
ಬಹು ಕೆಲಸ  ಸಂಸ್ಕರಣೆ,ഒന്നിലധികം ജോലി  നടപടി
ಬಹು ಉದ್ದ  ಕೆಲಸ,ഒന്നിലധികം നീളം  ജോലി
ಬಹು ಕಾರ್ಯಾಚರಣೆ,ഒന്നിലധികം പ്രവർത്തനം
ಬಹು ಪಾಯಿಂಟ್ ರೇಖೆ,ഒന്നിലധികം പോയിന്റ് ലൈൻ
ಬಹು ನಿಖರತೆ,ഒന്നിലധികം കൃത്യത
ಬಹು  ಪ್ರೋಗ್ರಾಮಿಂಗ್,പെരുക്കമായ  പ്രോഗ്രാമിംഗ്
ಬಹು ಗುದ್ದುವುದು,ഒന്നിലധികം പഞ്ച്
ಬಹು  ಹಿಂಜರಿತ ಮಾದರಿ,പെരുക്കമായ  റിഗ്രഷൻ മോഡൽ
ಬಹು ರೂಟಿಂಗ್,ഒന്നിലധികം റൂട്ടിംഗ്
