Malayalam,Assamese
മിക്സഡ് ഫ്രാക്ഷൻ,মিশ্ৰিত ভগ্নাংশ
ഇതര ഉപകരണം,বিকল্প যন্ত্ৰ
"മോഡ്, മോഡ്, രീതി, രീതി, സിസ്റ്റം, മോഡ്","ধৰণ, ধৰণ, পদ্ধতি, পদ্ধতি, ব্যৱস্থাপ্ৰণালী, ধৰণ"
"മോഡുലസ്, മോഡുലസ്","মডুলাছ, মডুলাছ"
സങ്കീർണ്ണ സംഖ്യയുടെ മോഡുലസ്,জটিল সংখ্যাৰ মডুলাছ
നിമിഷം,মুহূৰ্ত
ടോർക്ക് ഫംഗ്ഷൻ,টৰ্ক ফাংচন
ശക്തിയുടെ നിമിഷം,বলৰ মুহূৰ্ত
ആവൃത്തി-വിതരണ നിമിഷം,কম্পাঙ্ক-বিতৰণ ক্ষমতা
ജഡത്വത്തിന്റെ നിമിഷം,জড়তাৰ মুহূৰ্ত
ആവേഗത്തിന്റെ നിമിഷം,গতিশীলতা মুহূৰ্ত
പ്രേരണ,ইম্পলছ
ഒരു പോസ്റ്റ്,এটা পোষ্ট
ഒറ്റ ഏകീകരണം,একক সংহতি
"ഏകതാനത, ഏകരൂപം","সমতা, একৰূপতা"
ഏകപക്ഷീയമായ,এককক্ষী
ഏകദിശയിലുള്ള ആരോഹണ ക്രമം,একদিশীয় আৰোহী ক্ৰম
തികച്ചും,আউটৰাইট
ഏകദിശയിൽ ചന്ദ്രക്കല,একদিশে অৰ্ধচন্দ্ৰ জাল
ഏകതാനമായി വർദ്ധിക്കുന്ന ക്രമം,এককভাৱে বৃদ্ধি কৰা ক্ৰম
ഏകീകൃത പ്രവർത്തനം,একচলকীয় ফলন
മോണ്ടി-കാർലോ കണക്കുകൂട്ടൽ,মন্টে-কাৰ্লো গণনা
മോണ്ടെ-കാർലോ രീതി,মণ্টে-কাৰ্লো পদ্ধতি
മോറ (കായികം),মোৰা (ক্রীড়া)
മരണ സ്ഥിതിവിവരക്കണക്കുകൾ,মৃত্যুৰ পৰিসংখ্যা
മിക്കവാറും,যতদূৰসম্ভৱ
ചലനം,গতি
ചലിക്കുന്ന ശരാശരി,চলন্ত গড়
എം-ജനസംഖ്യ,এম-জনসংখ্যা
ഇന്റഗ്രലിന്റെ എം-ടെസ്റ്റ്,অখণ্ডৰ M-পৰীক্ষা
ഒന്നിലധികം തീരുമാന-പ്രശ്നം,একাধিক সিদ্ধান্ত-সমস্যা
ബഹുപദ സാധാരണ വിതരണം,বহুপদ স্বাভাৱিক বিতৰণ
പോളിനോമിയൽ റാൻഡം വേരിയബിൾ,বহুপদ যাদৃচ্ছিক চলক
മൾട്ടിപ്ലക്സ് ഗതാഗത പ്രശ്നം,মাল্টিপ্লেক্স পৰিবহণৰ সমস্যা
ബഹുപദം,বহুপদ
ബഹുപദ വിതരണം,বহুপদ বিতৰণ
"മൾട്ടിപ്പിൾ, മൾട്ടിപ്പിൾ, മൾട്ടിപ്പിൾ, പല (വി.), മൾട്ടിപ്പിൾ, റിഫ്രാക്റ്റീവ് (എൻ.)","বহু, বহু, বহু, বহু (v.), বহু, বিবৰ্তন (n.)"
മൾട്ടിപ്പിൾ ചോയ്സ് പ്രശ്നം,বহু পছন্দৰ সমস্যা
കോൺഫെഡറേറ്റ് പ്രവിശ്യകൾ,কনফেডাৰেট প্ৰদেশসমূহ
ഒന്നിലധികം പരസ്പരബന്ധം,একাধিক সম্পৰ্ক
ഒന്നിലധികം ആവൃത്തി പട്ടിക,একাধিক কম্পাঙ্ক টেবুল
ഒന്നിലധികം ഇന്റഗ്രൽ,একাধিক অখণ্ড
ഒന്നിലധികം സംയോജനം,একাধিক সংহতি
ഒന്നിലധികം റിഗ്രഷൻ,বহুবিধ ৰিগ্ৰেছন
ഒന്നിലധികം റിഗ്രഷൻ വിശകലനം,বহুবিধ ৰিগ্ৰেছন বিশ্লেষণ
മൾട്ടിപ്പിൾ റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്,বহুবিধ ৰিগ্ৰেছন সহগ
ഒന്നിലധികം റിഗ്രഷൻ സമവാക്യം,বহুবিধ ৰিগ্ৰেছন সমীকৰণ
മൾട്ടി റൂട്ട്,বহু মূল
ഗുണനം,গুণন
(നിർണ്ണയത്തിന്റെ) നിരയുടെ ഗുണനം,(নিৰ্ধাৰণকাৰীৰ) স্তম্ভৰ গুণন
(നിർണ്ണയത്തിന്റെ) രേഖീയ ഗുണനം,(নিৰ্ধাৰণকাৰীৰ) ৰৈখিক গুণন
ഗുണന ഘടകം,গুণন গুণক
ഗുണിത പ്രവർത്തനം,গুণনীয়ক ফলন
ഗുണപരമായ ഗ്രൂപ്പ്,গুণগত গোট
ഗുണന വിപരീതം,বহুগুণী বিপৰীতমুখী
ബഹുസ്വരത,বহুত্ব
ബഹുസ്വരത,বহুত্ব
പൂജ്യങ്ങളുടെ ഗുണിതം,শূন্যৰ বহুগুণতা
ഗുണനം,বহুগুণক
"ഗുണിക്കുക, ഗുണിക്കുക","গুণ কৰা, গুণ কৰা"
ഒന്നിലധികം വിതരണം,একাধিক বিতৰণ
ഒന്നിലധികം സാധാരണ വിതരണം,বহুচলকীয় স্বাভাৱিক বিতৰণ
ബഹുവിധ ജനസംഖ്യ,বহুবিকল্পিত জনসংখ্যা
"പരസ്പര, പരസ്പര","পাৰস্পৰিক, পাৰস্পৰিক"
നബ്ല,নবলা
നാപിരിയ,নাপিৰীয়া
"നേപ്പിയർ ലോഗരിതം, നേപ്പിയർ ലോഗരിതം","নেপিয়াৰ লগাৰিদম, নেপিয়াৰ লগাৰিদম"
"സ്വാഭാവിക ലോഗരിതം, സ്വാഭാവിക ലോഗരിതം","প্ৰাকৃতিক লগাৰিদম, প্ৰাকৃতিক লগাৰিদম"
"പോസിറ്റീവ് പൂർണ്ണസംഖ്യ, പോസിറ്റീവ് പൂർണ്ണസംഖ്യ","ধনাত্মক পূৰ্ণসংখ্যা, ধনাত্মক পূৰ্ণসংখ্যা"
നോട്ടിക്കൽ മൈൽ,নটিকেল মাইল
n-vim,ন-ভিম
n-vim വെക്റ്റർ-സ്പെയ്സ്,n-vim ভেক্টৰ-স্পেচ
ആവശ്യമായതും മതിയായതുമായ നിയന്ത്രണങ്ങൾ,প্ৰয়োজনীয় আৰু পৰ্যাপ্ত নিষেধাজ্ঞা
ആവശ്യമായ നിയന്ത്രണങ്ങൾ,প্ৰয়োজনীয় নিষেধাজ্ঞা
നിരോധനം,নিষেধাজ্ঞা
"നെഗറ്റീവ്, നെഗറ്റീവ്, നെഗറ്റീവ്","ঋণাত্মক, ঋণাত্মক, ঋণাত্মক"
ക്രെഡിറ്റ് വക്രത,ক্ৰেডিট বক্ৰতা
നെഗറ്റീവ് നിശ്ചിത ഏകതാനത,ঋণাত্মক নিৰ্দিষ্ট একাকাৰীতা
നെഗറ്റീവ് ഫിക്സഡ് മാട്രിക്സ്,ঋণাত্মক স্থিৰ মেট্ৰিক্স
നെഗറ്റീവ് അർദ്ധനിശ്ചിത ഏകത,ঋণাত্মক অৰ্ধনিৰ্দিষ্ট সমতা
"അയൽപക്കം, സാമീപ്യം","চুবুৰী, সান্নিধ্য"
"ഒന്നിലധികം സാമ്പിളിംഗ്, ഇൻക്ലൂസീവ് സാംപ്ലിംഗ്","একাধিক নমুনা সংগ্ৰহ, অন্তৰ্ভুক্ত নমুনা সংগ্ৰহ"
മൊത്തം ജനന നിരക്ക്,নেট জন্মৰ হাৰ
ന്യൂട്ടനി മെക്കാനിക്സ്,নিউটানি মেকানিক্স
ന്യൂട്ടന്റെ ഡിവിഡഡ് ഡിഫറൻസ് ഫോർമുല,নিউটনৰ বিভক্ত পাৰ্থক্য সূত্ৰ
ന്യൂട്ടന്റെ ചലന നിയമങ്ങൾ,নিউটনৰ গতিৰ নিয়ম
പേര് അസൈൻമെന്റ്,নাম নিযুক্তি
നെയ്മാൻ-പിയേഴ്സൺ-തത്ത്വം,নেইমান-পিয়ৰচন-প্ৰিন্সিপল
പൂജ്യം സാധ്യതയുള്ള ഘടകം,শূন্য বিভৱ মৌল
പൂജ്യം സാധ്യതയുള്ള മാട്രിക്സ്,শূন্য বিভৱ মেট্ৰিক্স
"നോഡ്, നോഡ്, ഇല, നിബ്, ഫിൽട്ടർ","ন&#39;ড, ন&#39;ড, পাত, নিব, ফিল্টাৰ"
അൻ-അബെലി ഗ്രൂപ്പ്,আন-আবেলি গ্ৰুপ
ആപേക്ഷികമായ ഒത്തുചേരൽ,আপেক্ষিকতাবাদী অভিসৰণ
അതീന്ദ്രിയമായ,অতিক্ৰমণীয়
അഴിമതിയില്ലാത്ത,অক্ষুণ্ণ
അഴിമതിയില്ലാത്ത അടിസ്ഥാന സ്ഥിരമായ പരിഹാരം,অক্ষুণ্ণ ভিত্তি সামঞ্জস্যপূৰ্ণ সমাধান
അഗാൻ,আঘন
സാന്ദ്രമായ മൊത്തം,ঘন সমষ্টি
പോയിന്റുകളുടെ എണ്ണമറ്റ അനന്തത,বিন্দুৰ অগণন অসীমতা
എണ്ണമറ്റ സെറ്റ്,অগণ্য ছেট
സമാനതകളില്ലാത്ത,অতুলনীয়
നോൺ-സബ്സെറ്റ്,অ-উপগোট
യൂക്ലിഡിയൻ ജ്യാമിതി,ইউক্লিডিয়ান জ্যামিতি
"ആനുപാതികമല്ലാത്ത, ആനുപാതികമല്ലാത്ത","অসমতাপূৰ্ণ, অসমতাপূৰ্ণ"
വിഭജിക്കുന്നതല്ല,অ-ছেদক
നോൺ-ലീനിയർ ബീജഗണിത സമവാക്യങ്ങൾ,অৰৈখিক বীজগণিতীয় সমীকৰণ
നോൺ-ലീനിയർ ഡിഫറൻഷ്യൽ സമവാക്യം,অৰৈখিক অৱভেদ্য সমীকৰণ
നോൺ-ലീനിയർ സമവാക്യം,অৰৈখিক সমীকৰণ
നോൺ-ലീനിയർ പ്രോഗ്രാമിംഗ്,অৰৈখিক প্ৰগ্ৰেমিং
നോൺ-ലീനിയർ റിഗ്രഷൻ,অৰৈখিক ৰিগ্ৰেছন
നോൺ-ലീനിയർ ബന്ധം,অৰৈখিক সম্পৰ্ক
നോൺ നെഗറ്റീവ് പൂർണ്ണസംഖ്യ അല്ലാത്ത പൂർണ്ണസംഖ്യ,অঋণাত্মক পূৰ্ণসংখ্যা নন ঋণাত্মক পূৰ্ণসংখ্যা
നോൺ നെഗറ്റീവ് വേരിയബിൾ,অঋণাত্মক চলক
നോൺ-പാരാമെട്രിക് ടെസ്റ്റ്,নন-পেৰামেট্ৰিক পৰীক্ষা
സാധ്യതയില്ലാത്ത സമീപനം,অ-সম্ভাৱ্যতাবাদী পদ্ধতি
വിപരീത മാട്രിക്സ്,বিপৰীত মেট্ৰিক্স
അസമമായ മാട്രിക്സ്,অসমতাপূৰ্ণ মেট্ৰিক্স
നിസ്സാരമായ,গুৰুত্বহীন
നോൺ-സീറോ ഡിറ്റർമിനന്റ്,অ-শূন্য নিৰ্ণায়ক
