Marathi,Malayalam
"1.मल्टीमीडिया तंत्रज्ञान, 2.मल्टीमीडिया तंत्रज्ञान","1.മൾട്ടീമീഡിയ ടെക്നോളജി, 2.മൾട്ടീമീഡിയ ടെക്നോളജി"
बहुविधता,ബഹുസ്വരത
अनेक,ഒന്നിലധികം
"1.प्रिसिजन, 2.मल्टी खात्री","1.കൃത്യത, 2.മൾട്ടി ജാമ്യം"
एकाधिक प्रतिगमन,ഒന്നിലധികം റിഗ്രഷൻ
"1.मल्टीप्लेक्स, 2.मल्टीप्लेक्स","1.മൾട്ടിപ്ലക്സ്, 2.മൾട്ടിപ്ലക്സ്"
मल्टिप्लेक्स मोड,മൾട്ടിപ്ലക്സ് മോഡ്
मल्टिप्लेक्सर,മൾട്ടിപ്ലക്സർ
"1. मल्टिप्लेक्सिंग, 2. मल्टीप्लेक्सिंग","1. മൾട്ടിപ്ലെക്സിംഗ്, 2. മൾട്ടിപ്ലക്സിംഗ്"
मल्टीपॉइंट नेटवर्क,മൾട്ടിപോയിന്റ് നെറ്റ്‌വർക്ക്
एकाधिक प्रक्रिया,ഒന്നിലധികം പ്രോസസ്സിംഗ്
मल्टीप्रोसेसर प्रणाली,മൾട്ടിപ്രൊസസർ സിസ്റ്റം
बहुउद्देशीय इंटरनेट मेल विस्तार (MIME),മൾട്ടി പർപ്പസ് ഇന്റർനെറ്റ് മെയിൽ എക്സ്റ്റൻഷൻ (MIME)
प्लेसमेंट,പ്ലേസ്മെന്റ്
मल्टीसेंटर,മൾട്ടിസെന്റർ
मल्टीथ्रेडिंग,മൾട്ടിത്രെഡിംഗ്
बहुपदी तर्क,ബഹുപദ ന്യായവാദം
बहुविविध विश्लेषण,മൾട്ടിവൈരിയേറ്റ് വിശകലനം
मल्टीव्हायब्रेटर,മൾട്ടിവൈബ്രേറ്റർ
"1.परस्पर बहिष्कार, 2.परस्पर बहिष्कार","1.പരസ്പര ഒഴിവാക്കൽ, 2.പരസ്പര ഒഴിവാക്കൽ"
परस्पर माहिती,പരസ്പര വിവരങ്ങൾ
"1. नवशिक्या, 2. अंतर्ज्ञानी वापरकर्ता","1. തുടക്കക്കാരൻ, 2. അവബോധജന്യമായ ഉപയോക്താവ്"
"1.नाव सर्व्हर, 2.नाव सर्व्हर","1.നെയിം സെർവർ, 2.നെയിം സെർവർ"
नंद ऑपरेशन,നന്ദ് ഓപ്പറേഷൻ
नॅनो,നാനോ
"अरुंद पट्टा, अरुंद पट्टा","ഇടുങ്ങിയ ബാൻഡ്, ഇടുങ്ങിയ ബാൻഡ്"
राष्ट्रीय माहिती पायाभूत सुविधा,ദേശീയ ഇൻഫർമേഷൻ ഇൻഫ്രാസ്ട്രക്ചർ
राष्ट्रीय माहिती मानक संघटना (आणि NISO),നാഷണൽ ഇൻഫർമേഷൻ സ്റ്റാൻഡേർഡ്സ് ഓർഗനൈസേഷൻ (ഒപ്പം NISO)
नैसर्गिक कोड,സ്വാഭാവിക കോഡ്
"1.प्राकृत दुभाषी, 2.प्राकृत प्रोग्रामर, 3.प्राकृत शाळा","1. പ്രാകൃത വ്യാഖ്യാതാവ്, 2. പ്രാകൃത പ്രോഗ്രാമർ, 3. പ്രാകൃത സ്കൂൾ"
प्राकृत सॉफ्टवेअर,പ്രാകൃത സോഫ്റ്റ്‌വെയർ
नैसर्गिक कंपाइलर,സ്വാഭാവിക കമ്പൈലർ
नैसर्गिक भाषा प्रक्रिया,സ്വാഭാവിക ഭാഷാ സംസ്കരണം
नैसर्गिक भाषा प्रश्न,സ്വാഭാവിക ഭാഷാ ചോദ്യം
"1.नैसर्गिक संख्या, 2.प्लस पूर्णांक","1.സ്വാഭാവിക സംഖ്യ, 2. പ്ലസ് പൂർണ്ണസംഖ്യ"
ऑपरेशन,ഓപ്പറേഷൻ
दिग्दर्शक,സംവിധായകൻ
व्यस्त तर्क,വിപരീത യുക്തി
"1.आवश्यक लूप, 2.एंटर लूप","1.ആവശ്യമുള്ള ലൂപ്പ്, 2. ലൂപ്പ് നൽകുക"
"1. नेस्टेड मॅक्रो, 2. नेस्टेड मॅक्रो","1. നെസ്റ്റഡ് മാക്രോ, 2. നെസ്റ്റഡ് മാക്രോ"
"नेट, नेट","വല, വല"
"1.नेट पत्ता, 2.नेट पत्ता","1.നെറ്റ് വിലാസം, 2.നെറ്റ് വിലാസം"
"1.नेट सिटिझन, 2.नेट सिटिझन","1. നെറ്റ് സിറ്റിസൺ, 2. നെറ്റ് സിറ്റിസൺ"
नेटस्केप नेव्हिगेटर,നെറ്റ്സ്കേപ്പ് നാവിഗേറ്റർ
नेटवर्क प्रवेश नियंत्रण,നെറ്റ്വർക്ക് ആക്സസ് നിയന്ത്രണം
"1.नेटवर्क आर्किटेक्चर, 2.नेटवर्क स्ट्रक्चर","1.നെറ്റ്‌വർക്ക് ആർക്കിടെക്ചർ, 2.നെറ്റ്‌വർക്ക് ഘടന"
नेटवर्क फाइल सिस्टम (NFS),നെറ്റ്‌വർക്ക് ഫയൽ സിസ്റ്റം (NFS)
"1.नेटवर्क इंटिग्रिटी, 2.नेटवर्क इंटिग्रिटी","1.നെറ്റ്‌വർക്ക് ഇന്റഗ്രിറ്റി, 2.നെറ്റ്‌വർക്ക് ഇന്റഗ്രിറ്റി"
नेटवर्क इंटरकनेक्शन,നെറ്റ്‌വർക്ക് ഇന്റർകണക്ഷൻ
नेटवर्क स्तर,നെറ്റ്വർക്ക് പാളി
नेटवर्क व्यवस्थापन,നെറ്റ്വർക്ക് മാനേജ്മെന്റ്
नेटवर्क टोपोलॉजी,നെറ്റ്‌വർക്ക് ടോപ്പോഗ്രാഫി
नेटवर्क विशिष्ट टर्मिनल,നെറ്റ്‌വർക്ക് സ്പെക് ടെർമിനൽ
तटस्थ रिले,ന്യൂട്രൽ റിലേ
तटस्थ प्रसारण,ന്യൂട്രൽ ട്രാൻസ്മിഷൻ
नवीन ओळ वर्ण,പുതിയ വരി പ്രതീകം
"1.नियो सिंक, 2. नवीन समक्रमण","1.നിയോ സമന്വയം, 2. പുതിയ സമന്വയം"
"1.NFS, 2.नेटवर्क फाइल","1.NFS, 2.നെറ്റ്‌വർക്ക് ഫയൽ"
"1.क्वार्टरबिट, 2.क्वार्टरबिट, 3.निबेल","1. ക്വാർട്ടർബിറ്റ്, 2. ക്വാർട്ടർബിറ്റ്, 3. നിബൽ"
नवीन पूरक,പുതിയ പൂരകം
नोड,നോഡ്
आवाज,ശബ്ദം
आवाज मोड,ശബ്ദ മോഡ്
मूक एन्कोडिंग,നിശബ്ദ എൻകോഡിംഗ്
अनियमितता,ക്രമക്കേട്
वितरक,വിതരണക്കാരൻ
रिकामा संच,ശൂന്യമായ സെറ്റ്
विभाज्य,വിഭജിക്കാവുന്ന
गैर-परस्परसंवादी,നോൺ-ഇന്ററാക്ടീവ്
"1.अनंत प्रणाली, 2.टर्मिनलेस प्रणाली","1.അനന്തമായ സിസ്റ്റം, 2. ടെർമിനലില്ലാത്ത സിസ്റ്റം"
"1. नॉन-अस्थिर स्मृती, 2. नॉन-अस्थिर स्मृती","1. അസ്ഥിരമല്ലാത്ത മെമ്മറി, 2. അസ്ഥിരമല്ലാത്ത മെമ്മറി"
अस्थिर रॅम,അസ്ഥിരമല്ലാത്ത ആട്ടുകൊറ്റൻ
"1.अनलोड केलेला कोड, 2.अनलोड केलेला कोड","1.അൺലോഡ് ചെയ്ത കോഡ്, 2. അൺലോഡഡ് കോഡ്"
NOP (नॉन-फंक्शनल) सूचना,NOP (നോൺ-ഫങ്ഷണൽ) നിർദ്ദേശം
नॉर,നോർ
"1.ना गेट, 2.ना गेट","1.അല്ലെങ്കിൽ ഗേറ്റ്, 2.അല്ലെങ്കിൽ ഗേറ്റ്"
"1.सामान्य, 2.साधा","1.സാധാരണ, 2. ലളിതം"
सामान्यीकरण,നോർമലൈസേഷൻ
सामान्यीकरण करणारा,നോർമലൈസർ
knorr ऑपरेशन,നോർ ഓപ്പറേഷൻ
नाही,അല്ല
सर्किट नाही,സർക്യൂട്ട് അല്ല
समतुल्य गेट नाही,തുല്യതാ ഗേറ്റ് അല്ല
"1. ऑपरेशन नाही, 2. पूरक ऑपरेशन","1.ഓപ്പറേഷൻ അല്ല, 2.കോംപ്ലിമെന്റ് ഓപ്പറേഷൻ"
अंत नाही,അവസാനം അല്ല
अंत नाही ऑपरेशन,അവസാനമില്ലാത്ത പ്രവർത്തനം
नाही-किंवा,അല്ല-അല്ലെങ്കിൽ
नाही-किंवा ऑपरेशन,അല്ല-അല്ലെങ്കിൽ പ്രവർത്തനം
n p पूर्णता,n p പൂർണ്ണത
रिक्तता सूचक,ഒഴിവുള്ള സൂചകം
संख्या सिद्धांत,സംഖ്യ സിദ്ധാന്തം
nyquist निकष,nyquist മാനദണ്ഡം
"1. ऑब्जेक्ट, 2. उद्देश, 3. ध्येय","1. വസ്തു, 2. ലക്ഷ്യം, 3. ലക്ഷ്യം"
ध्येयाभिमुख,ലക്ഷ്യസ്ഥാനം
