English,Odiya
Switch,ସୁଇଚ୍
Switch board,ସୁଇଚ୍ ବୋର୍ଡ
Switch on control unit,ନିୟନ୍ତ୍ରଣ ୟୁନିଟ୍ ଉପରେ ସୁଇଚ୍ କରନ୍ତୁ |
Switching,ସୁଇଚ୍
Symbol rate,ପ୍ରତୀକ ହାର
Symmetrical,ସମୃଦ୍ଧ
Sync (synchronous),ସିଙ୍କ୍ (ସିଙ୍କ୍ରୋନସ୍)
Sync pulse,ସିନ୍ଙ୍କ୍ ପଲ୍ସ |
Sync transfer,ସିଙ୍କ ସ୍ଥାନାନ୍ତର |
Synchronization,ସିଙ୍କ୍ରୋନାଇଜେସନ୍
Synchronized,ସିଙ୍କ୍ରୋନାଇଜ୍ |
Synchronous,ସିଙ୍କ୍ରୋନସ୍
Synchronous motor,ସିଙ୍କ୍ରୋନୋସସ୍ ମୋଟର |
Synergic,Sionnergic
Synergistic,ସିନିମ୍ଟିକ୍ |
Synergy,ସିନର୍ଜି
Syntactic,ସିନଫାକ୍ଟିକ୍
Syntax,ବାକ୍ୟବିନ୍ୟାସ
Syntax error,ବାକ୍ୟବିନ୍ୟାସ ତ୍ରୁଟି |
Synthesizer,ସିନ୍ଥେସିଜର
Synthesizer cards,ସିନ୍ଥେସିଜ୍ କାର୍ଡ |
System,ସିଷ୍ଟମ୍
System architecture,ସିଷ୍ଟମ୍ପରଦ୍ଧତା |
System design,ସିଷ୍ଟମ୍ ଡିଜାଇନ୍ |
System menu,ସିଷ୍ଟମ୍ ମେନୁ |
Tag,ଟ୍ୟାଗ୍ |
Talk back,ଜବାବ୍ ଦେବା
Tape,ଟେପ୍
Tape recorder,ଟେପ୍ ରେକର୍ଡର୍ |
Tape slicing,ଟେପ୍ କାଟିଙ୍ଗ୍ |
Tapered,ଟେପରେଡ୍ |
Target,ଲକ୍ଷ୍ୟ
Tariff,ଶୁଳ୍କ
Task bar,ଟାସ୍କ ବାର୍ |
Technical,ଯାନ୍ତ୍ରିକ |
Technical challenge,ଯାନ୍ତ୍ରିକ ଚ୍ୟାଲେଞ୍ଜ |
Technical features,ଯାନ୍ତ୍ରିକ ବ features ଶିଷ୍ଟ୍ୟଗୁଡିକ |
Technical guidelines,ଯାନ୍ତ୍ରିକ ନିର୍ଦ୍ଦେଶାବଳୀ |
Technical parameter,ଯାନ୍ତ୍ରିକ ପାରାମିଟର
Technical quality,ଯାନ୍ତ୍ରିକ ଗୁଣ
Technical snag,ଯାନ୍ତ୍ରିକ ସ୍ନାଗ୍
Technique,କ techni ଶଳ |
Technological constraint,ବ techn ଷୟିକ ପ୍ରତିବନ୍ଧକ |
Technology,ଟେକ୍ନୋଲୋଜି
Technology assessment,ଟେକ୍ନୋଲୋଜି ମୂଲ୍ୟାଙ୍କନ |
Telecasting,ଟେଲକାଷ୍ଟିଂ
Telecine,ଟେଲିକାଇନ୍
Telegraphy,ଟେଲିଗ୍ରାଫି
Telematics,ଟେଲିମେଟିକ୍ସ |
Telemetering,ଟେଲିମିଂ
Telephone,ଟେଲିଫୋନ୍ |
Teletext,ଟେଲି ଟେକ୍ସଟ୍ କରନ୍ତୁ |
Television,ଟେଲିଭିଜନ |
Temperature,ତାପମାତ୍ରା
Temperature control,ତାପମାତ୍ରା ନିୟନ୍ତ୍ରଣ |
Temporal,ସାମୟିକ
Temporal management,ସାମାଜିକ ପରିଚାଳନା
Temporal redundancy,ସାମୟିକ ଅନାବଶ୍ୟକତା |
Tensile strength,ତନଯ ସକତୀ
Tentacle,ଟେଣ୍ଟସାକ୍
Terabyte (TB),ଟେରାବାଇଟ୍ (tb)
Terminal,ଟର୍ମିନାଲ୍
Terminal adapters,ଟର୍ମିନାଲ୍ ଆଡାପ୍ଟରଗୁଡିକ |
Terminal equipment,ଟର୍ମିନାଲ୍ ଉପକରଣ |
Terminating,ସମାପ୍ତ
Terminating resistance,ପ୍ରତିରୋଧକୁ ସମାପ୍ତ କରିବା |
Termination,ସମାପ୍ତି
Terminator,ଟର୍ମିନାଟର
Terrain profiles,ଭୂମି ପ୍ରୋଫାଇଲ୍ |
Tertiary winding,ତୃତୀୟ ପବନ
Test,ପରୀକ୍ଷା
Test data,ପରୀକ୍ଷା ତଥ୍ୟ
Test image,ପରୀକ୍ଷା ପ୍ରତିଛବି
Test signal,ପରୀକ୍ଷା ସଙ୍କେତ
Tester,ପରୀକ୍ଷକ
Testing,ପରୀକ୍ଷା
Tests and measurement,ପରୀକ୍ଷା ଏବଂ ମାପ |
Thermal noise,ଥର୍ମାଲ୍ ଶବ୍ଦ
Thermal overload relay,ଥର୍ମାଲ୍ ଓଭରଲୋଡ୍ ରିଲେ |
Thermionic rectifier,ଥର୍ମୋନିଅନ୍ ରେକ୍ଟିଫାୟର୍ |
Thermocouple,ଥର୍ମୋକଲ୍
Thermometer,ଥର୍ମୋମିଟର
Thermostat,ଥର୍ମୋସାଟ
Thimble,ଥମ୍ବଲ୍ |
Thoriated filament,ଥୋରାଟେଡ୍ ଫିଲାମେଣ୍ଟ |
Thread,ସୂତା
Three phase supply,ତିନୋଟି ଚରଣ ଯୋଗାଣ |
Three phase transformer,ତିନୋଟି ପର୍ଯ୍ୟାୟ ଟ୍ରାନ୍ସଫର୍ମର |
Threshold,ଥ୍ରେସହୋଲ୍ଡ
Throat microphone,ଗଳା ମାଇକ୍ରୋଫୋନ୍ |
Thrust,ଥ୍ରଷ୍ଟ
Thyratron,ତୁମର ଅସୀର୍ୟ
Thyristor,ତୁମର
Tilt,ଟିଲ୍ଟ
Timbre,ଟିମ୍ବ୍ରେ |
Time,ସମୟ
Time base,ସମୟ ବେସ୍
Time code,ସମୟ କୋଡ଼
Time constant,ସମୟ ସ୍ଥିର
Time delay,ସମୟ ବିଳମ୍ବ |
Time domain,ସମୟ ଡୋମେନ୍ |
Time sampling,ସମୟ ନମୁନା |
Time stretching,ସମୟ ପ୍ରସାରିତ ସମୟ |
Timer,ଟାଇମର୍
Title bar,ଆଖ୍ୟା ଦଣ୍ଡିକା |
To and fro motion,ଏବଂ ଫ୍ରୋ ମୋସନ୍ |
Toggle switch,ସୁଇଚ୍ ଟୋଗଲ୍ କରନ୍ତୁ |
Token ring network,ଟୋକେନ୍ ରିଙ୍ଗ୍ ନେଟୱାର୍କ |
Tolerance,ସହନଶୀଳତା
Tone control,ସ୍ୱର ନିୟନ୍ତ୍ରଣ |
Tool bar,ସାଧନ ବାର୍ |
Tools,ସାଧନଗୁଡ଼ିକ |
Toothed gearing,ଦାନ୍ତ
Topology,ଟପୋଲୋଜି |
Toroidal winding,ଟୋରେଡାଲ୍ ୱିଣ୍ଡିଂ |
Torque,ଟର୍କ
Total quality management (TQM),ସମୁଦାୟ ଗୁଣାତ୍ମକ ପରିଚାଳନ ପରିଚାଳନା (TQM)
Totalizer,ସମୁଦାୟ
Tower,ଦୁର୍ଗ
Tracer,ଟ୍ରେସର୍
Tracing,ଅନୁସନ୍ଧାନ
Track,ଟ୍ରାକ୍
Track ball,ବଲ୍ ଟ୍ରାକ୍ କରନ୍ତୁ |
Tracking,ଟ୍ରାକିଂ
Traffic management,ଟ୍ରାଫିକ୍ ପରିଚାଳନା
Transactional file system,କାରବାର ଫାଇଲତନ୍ତ୍ର |
Transcode,ଅନୁବାଦ କରନ୍ତୁ |
Transducer,ଟ୍ରାନ୍ସଡ୍ୟୁସର
Transeiver,ଟ୍ରାନ୍ସସିଭର୍ |
Transfer characteristics,ସ୍ଥାନାନ୍ତର ବର୍ଣ୍ଣମାଳା
Transfer function,ସ୍ଥାନାନ୍ତର ସ୍ଥାନ
Transformer,ଟ୍ରାନ୍ସଫର୍ମର
Transformer exciter,ଟ୍ରାନ୍ସଫର୍ମର ଉତ୍ତେଜନା |
Transformer trolley,ଟ୍ରାନ୍ସଫର୍ମର ଟ୍ରଲି |
Transient,ଧୀରେ ଗର୍ଜନ
Transient coding,କ୍ଷଣଜନିତ କୋଡିଂ |
Transient error,କ୍ଷଣଜନ ତ୍ରୁଟି
Transient switching,କ୍ଷତିକରଣ ସୁଇଚ୍ିଂ
Transistor,ଟ୍ରାନଜିଷ୍ଟର
Translation,ଅନୁବାଦ
Translator,ଅନୁବାଦକ
Transmission,ସଂକ୍ରମଣ
Transmission interface,ପ୍ରସାରଣ ଇଣ୍ଟରଫେସ୍ |
Transmission line,ଟ୍ରାନ୍ସମିସନ ରେଖା
Transmission loss,ପ୍ରସାରଣ କ୍ଷତି
Transmission studio,ଟ୍ରାନ୍ସମିସନ୍ ଷ୍ଟୁଡିଓ |
Transmitter,ସ୍ନାନ
Transmitter controller,ଟ୍ରାନ୍ସମିଟର ନିୟନ୍ତ୍ରକ |
Transmitter maintenance,ଟ୍ରାନ୍ସମର୍ ରକ୍ଷଣାବେକ୍ଷଣ |
Transmitter out put power,ଶକ୍ତି ବାହାର କରିବା ଶକ୍ତି ବାହାର କର |
Transmitting antenna,ଆଣ୍ଟେନା ପ୍ରସାରଣ କରୁଛି |
Transmitting antenna gain,ଆଣ୍ଟେନା ଲାଭ ପଠାଇବା |
Transmitting frequency,ଫ୍ରିକ୍ୱେନ୍ସି ଟ୍ରାନ୍ସମିଟ୍ |
Transmitting station,ଷ୍ଟେସନ ଟ୍ରାନ୍ସମିଟିଂ |
Transponder,ସ୍ଥାନାନ୍ତର
Trapatt diode,ଟ୍ରାପେଟ୍ ଡୋଇଡ୍ |
Travelling wave,ଭ୍ରମଣ ତରଙ୍ଗ
Trellis decoding,ଟ୍ରେଲିସ୍ ଡିକୋଡିଂ |
Trench and conduit,ଟ୍ରେଞ୍ଚ ଏବଂ କଣ୍ଡିଟ୍ |
Trigger circuit,ଟ୍ରିଗର ସର୍କିଟ୍ |
Trim,ଟ୍ରିମ୍
Trimming,ଛେଦନ
Tripod,ତ୍ରିପୋଡ୍
Troposphere,ଟ୍ରପୋସଫିସର
Truncation,ତ୍ରିକୋଣ
Truth table,ସତ୍ୟ ସାରଣୀ |
Tuned,ସନ୍ଧ୍ୟାରେ
Tuner,Tuner
Tuning,Tuninging
Tunnel diode,ଟନେଲ୍ ଡିଏଡ୍ |
Tunnelling,ଟନେଲିଂ
Turn around management,ମ୍ୟାନେଜମେଣ୍ଟ ଟର୍ନ୍ ଅନ୍ କରନ୍ତୁ |
Turn table,ସାରଣୀ
Tweeter,ଟ୍ୱିଟର
Twisted,ମୋଡ଼
Twisted pair cable,ଟ୍ୱିଷ୍ଟଡ୍ ଯୋଡି କେବୁଲ୍ |
Unbalanced audio line,ଅସନ୍ତୁଳିତ ଅଡିଓ ଲାଇନ୍ |
Under voltage,ଭୋଲଟେଜ୍ ତଳେ |
Unicasting,ଅଯଥା
Universal gate,ସର୍ବଭାରତୀୟ ଫାଟକ |
Universal network,ୟୁନିଭର୍ସାଲ୍ ନେଟୱାର୍କ |
Unweighted filter,ଅଣସଂରକ୍ଷିତ ଫିଲ୍ଟର୍ |
Up convertor,ଅପ୍ କନଭର୍ଟର |
Uplink,Uplink
Upload,ଅପଲୋଡ୍ କରନ୍ତୁ |
Usable field strength,ବ୍ୟବହାର ଯୋଗ୍ୟ କ୍ଷେତ୍ର ଶକ୍ତି |
Value added services,ମୂଲ୍ୟ ଯୋଗ କରାଯାଇଛି ସେବାଗୁଡିକ |
Varactor diode,ଭ୍ୟାକାକ୍ଟର ଡିଏଡ୍ |
Variable,ଭେରିଏବଲ୍
Variable area sound track,ଭେରିଏବଲ୍ ଏରାର୍ ସାଉଣ୍ଡ ଟ୍ରାକ୍ |
Variable data rate compression,ଭେରିଏବଲ୍ ଡାଟା ହାର ସଙ୍କୋଚନ |
Variable density sound track,ଭେରିଏବଲ୍ ଗେନ୍ସିଟି ସାଉଣ୍ଡ ଟ୍ରାକ୍ |
Variable output data rate,ଭେରିଏବଲ୍ ଆଉଟପୁଟ୍ ଡାଟା ହାର |
Vector,ଭେକ୍ଟର
Vector impedance meter,ଭେକ୍ଟର ପ୍ରତିରୋପଣ ମିଟର |
Vector network analyzer,ଭେକ୍ଟର ନେଟୱାର୍କ ଆନାଲିଜର୍ |
Velocity of light,ଆଲୋକର ବେଗ |
Vented box,ଭେଣ୍ଟେଡ୍ ବାକ୍ସ
Versatility,ବହୁମୟତା |
Version,ସଂସ୍କରଣ
Vertical plane,ଭୂଲମ୍ବ ବିମାନ |
Vertically polarized,ଭୂଲମ୍ବ ଭାବରେ ପୋଲାରାଇଜଡ୍ |
Vestigial side band (VSB),ଭେଷ୍ଟିଗାଏଲ୍ ସାଇଡ୍ ବ୍ୟାଣ୍ଡ (VSB)
Vibration,କମ୍ପ୍ରେସନ
Vibrator,ଭିବୋରୀ
Video,ଭିଡିଓ
Video amplifier,ଭିଡିଓ ଏମ୍ପ୍ଲିଫାୟର୍ |
Video chain,ଭିଡିଓ ଚେନ୍ |
Video characteristics,ଭିଡିଓ ବାଦ୍ୟଯନ୍ତ୍ର
Video code,ଭିଡିଓ କୋଡ୍
Video compression,ଭିଡିଓ ସଙ୍କୋଚନ
Video conferencing,ଭିଡିଓ କନଫରେନ୍ସିଂ |
Video graphics adapter,ଭିଡିଓ ଗ୍ରାଫିକ୍ସ ଆଡାପ୍ଟର |
Video streaming,ଭିଡିଓ ଷ୍ଟ୍ରିମିଂ |
Video switcher,ଭିଡିଓ ସୁଇଚ୍he
Videography,ଭ୍ରମଣଗତ
View,ଦର୍ଶନ
Viewing distance,ଦୂରତା ଦେଖିବା |
Virtual,ଭର୍ଚୁଆଲ୍
Virtual address,ଭର୍ଚୁଆଲ୍ ଠିକଣା
Virtual height,ଭର୍ଚୁଆଲ୍ ଉଚ୍ଚତା |
Virtual memory,ଭର୍ଚୁଆଲ୍ ମେମୋରୀ |
Virtual private network,ଭର୍ଚୁଆଲ୍ ବ୍ୟକ୍ତିଗତ ନେଟୱାର୍କ |
Virtual reality,ଭର୍ଚୁଆଲ୍ ବାସ୍ତବତା |
Virus,ଜୀବାଣୁ
Viscosity,ବିଶୃଙ୍ଖଳା |
Visibility,ଦୃଶ୍ୟମାନତା |
Vision,ଦର୍ଶନ
Visual display,ଭିଜୁଆଲ୍ ପ୍ରଦର୍ଶନ
Visual inspection,ଭିଜୁଆଲ୍ ଯାଞ୍ଚ |
Visual radio,ଭିଜୁଆଲ୍ ରେଡିଓ
Voice frequency,ସ୍ୱର ଫ୍ରିକ୍ୱେନ୍ସି
Voice mail,ଭଏସ୍ ମେଲ୍
Voice over IP,IP ଉପରେ ସ୍ୱର
Voice over recording (VOR),ରେକର୍ଡିଂ ଉପରେ ସ୍ୱର (Vor)
Volatile liquid,ଅସ୍ଥିର ତରଳ |
Volatile memory,ଅସ୍ଥିର ସ୍ମୃତି
Volt,ଭୋଲ୍ଟ
Voltage,ଭୋଲଟେଜ୍
Voltage controlled oscillator (VCO),ଭୋଲଟେଜ୍ ନିୟନ୍ତ୍ରିତ ଓକିଲର୍ (vco)
Voltage flactuation,ଭୋଲଟେଜ୍ ଫ୍ଲାକ୍ୟୁସନ୍ |
Voltage regulation,ଭୋଲଟେଜ୍ ରେଣ୍ଡ୍ୟୁଲେସନ୍ |
Voltage sag,ଭୋଲଟେଜ୍ ସାଗ୍
Voltage spike,ଭୋଲଟେଜ୍ ସ୍ପାଇକ୍ |
Voltage stabilizer,ଭୋଲଟେଜ୍ ଷ୍ଟାବିଲିଜର୍ |
Voltage standing wave ratio,ଭୋଲଟେଜ୍ ଷ୍ଟେଭ୍ ୱେଭ୍ ଅନୁପାତ |
Voltmeter,ଭୋଲ୍ଟୋମିଟର
Volume,ଭଲ୍ୟୁମ୍
Volume control,ଭଲ୍ୟୁମ୍ ନିୟନ୍ତ୍ରଣ |
Waiting time,ଅପେକ୍ଷା କରିବାକୁ
Watermarking,ୱାଟର ମାର୍କିଂ |
Watt (W),ୱାଟ୍ଟ (w)
Watt hour,ୱାଟର ଘଣ୍ଟା |
Wattless component,ୱାଟଲେସ୍ ଉପାଦାନ |
Wave,ତରଙ୍ଗ
Wave motion,ତରଙ୍ଗ ଗତି
Waveform,ତରଙ୍ଗଫର୍ମ |
Wavefront,ତରଙ୍ଗଫ୍ରଣ୍ଟ |
Waveguide,ତରଙ୍ଗ ଗାଇଡ୍
Wavelength,ତରଙ୍ଗଦ eng ର୍ଘ୍ୟ |
Wavelet,ୱେଭଲେଟ୍ |
Web,ୱେବ୍
Web browser,ୱେବ୍ ବ୍ରାଉଜର୍
Web page,ୱେବ୍ ପୃଷ୍ଠା |
Web portal,ୱେବ୍ ପୋର୍ଟାଲ୍ |
Web server,ୱେବ୍ ସର୍ଭର |
Webcasting,ବୁକ୍କ୍ରେିଂ
Webopedia,Webbopipedia |
Website,ୱେବସାଇଟ୍ |
Weighted filter,ଓଜନିଆ ଫିଲ୍ଟର |
Wet bulb temperature,ଓଦା ବଲ୍ବ ତାପମାତ୍ରା |
White noise,ଧଳା ଶବ୍ଦ
Wide angle lens,ବ୍ୟାପ କୋଣ ଲେନ୍ସ |
Wide area network,ବିସ୍ତୃତ କ୍ଷେତ୍ର ନେଟୱାର୍କ |
Wideband,ସିପ୍ଦ୍ଦ୍ମାଙ୍କନ |
Wikimedia,ଉଇକିମିଡ଼ିଆ
Wikipedia,ଉଇକିପିଡ଼ିଆନୀୟ |
Winchester disk,ବିଚ୍ଛିନ୍ନ ଡିସ୍କ |
Windows,ୱିଣ୍ଡୋଜ୍ |
Windows media player,ୱିଣ୍ଡୋଜ୍ ମିଡିଆ ପ୍ଲେୟାର୍ |
Windshield,ପବନ
Wire,ତାର
Wireless,ବେତାର
Wireless transmission,ବେତାର ପ୍ରସାରଣ
Wiring,ତାର
Woofer,Woofer
Word processing,ଶବ୍ଦ ପ୍ରକ୍ରିୟାକରଣ |
Word processor,ଶବ୍ଦ ସଞ୍ଚାଳକ |
Work process,କାର୍ଯ୍ୟ ପ୍ରକ୍ରିୟା
Work space,କାର୍ଯ୍ୟ ସ୍ଥାନ
Workgroup,ୱାର୍କ ଗ୍ରୁପ୍ |
Workload,କାର୍ଯ୍ୟଭାରିବାସ
Workshop,କର୍ମଶାଳା
Workstation,ୱର୍କଷ୍ଟେସନ୍
Worldwide web (www),ବିଶ୍ୱବ୍ୟାପୀ ୱେବ୍ (www)
Wound rotor,କ୍ଷତ ରୋଟର୍ |
Wow and flutter,ୱୋ ଏବଂ ଫ୍ଲଟର୍ |
You tube,ତୁମେ ଟ୍ୟୁବ୍ କର |
Zenith,ଜେନିଥ୍
Zigzag,Zigzag
Zip,ଜିପ୍
Zip files,ଜିପ୍ ଫାଇଲଗୁଡିକ |
Zipped,ଜିପ୍
Zone,ଜୋନ୍
Zoom,ଜୁମ୍ କରନ୍ତୁ |
Zoom in,ଜୁମ୍ ଇନ୍
Zoom microphone,ଜୁମ୍ ମାଇକ୍ରୋଫୋନ୍ |
Zoom out,ଜୁମ୍ ଆଉଟ୍ କରନ୍ତୁ |
Zooming,ଜୁମ୍ କରିବା
