Assamese,Hindi
ভিত্তি উপাদান,आधारी अवयव
planck ধ্ৰুৱক,प्लांक नियतांक
planck ৰ নিয়ম,प्लांक-नियम
"মজিয়া, সমতল","तल, समतल"
কোপ্লেনাৰ কোণ,समतलीय कोण
সমতল সীমা,समतल परिसीमा
সমতল বক্ৰ,समतल वक्र
flatten ছবি,समतल आकृति
সমতল জ্যামিতি,समतल ज्यामिति
কোপ্লেনাৰ গতি,समतलीय गति
প্ৰজেকচন প্লেন,प्रक्षेपण-तल
নিৰ্দেশনা মজিয়া,निर्देश तल
প্ৰতিসমতা সমতল,सममिति तल
গ্ৰহটো,ग्रह
কৃত্ৰিম প্ৰভা,कृत्रिम नभोमंडल
গ্ৰহৰ গতি,ग्रह गति
গ্ৰহ ব্যৱস্থা,ग्रह निकाय
সমতল ত্ৰিকোণমিতি,समतल त्रिकोणमिति
সমতল তৰংগ,समतल तरंग
পৰিকল্পনা দিগন্ত,आयोजना क्षितिज
প্লাজমা,प्लाज्मा
"নমনীয়, প্লাষ্টিক","सुघटय, प्लास्टिक"
সমতল হেলনীয়া,सपाटककुदी वक्र
সমতলতা,सपाट-ककुदता
"প্লট, এলেকা, প্লট, প্লট","भूखंड, क्षेत्रक, प्लॉट, आलेख"
প্লট কৰা হৈছে,आलेखित
প্লট কৰা কম্পাঙ্ক বিতৰণ,आलेखित बारंबारता बंटन
প্লটাৰ,आलेखक
খচৰা প্ৰস্তুত কৰা,आलेखन
বক্ৰ প্লট কৰা,वक्र का आलेखन
"প্লাছ, টকা","प्लस, धन"
"যোগ-ৰূপ, যোগ-ৰূপ","प्लस-सूत्र, धन-सूत्र"
অসীম বিন্দু,अनंतस्थ बिंदु
পইণ্ট অনুমান,बिंदु आकल
বিন্দু অনুমান,बिंदु आकलन
বিন্দু ভৰ,बिंदु संहति
ক্লাষ্টাৰ পইণ্ট,गुच्छ बिंदु
বিশ্লেষণ বিন্দু,विश्लेषिकता बिंदु
সংকোচন বিন্দু,संघनन बिंदु
পইণ্ট অৱ ইনচিডেন্স,आपतन बिंदु
অসীম বিচ্ছিন্নতা বিন্দু,अनंत असांतत्य बिंदु
ছেদক বিন্দু,प्रतिच्छेद बिंदु
অ-অভিসৰণ বিন্দু,नकैसमान अभिसरण बिंदु
প্ৰজেকচন পইণ্ট,प्रक्षेप बिंदु
একেধৰণৰ অভিসৰণ বিন্দু,एकसमान अभिसरण बिंदु
বিন্দুৰ অৱস্থান,बिंदुशः संस्थिति
পইণ্ট ছেট,बिंदु समुच्चय
বিন্দু উৎস,बिंदु स्रोत
বিন্দু বন্ধ কৰা হৈছে,बिंदुशः संवृत
পইণ্ট কনভাৰ্টাৰ,बिंदुशः संवरक
বিন্দু অভিসৰণ,बिंदुशः अभिसरण
বিন্দু বিচ্ছিন্ন ফলন,बिंदुशः असंतत फलन
বিন্দুৰ অৱস্থান,बिंदुशः संस्थिति
পোৱাচন বিতৰণৰ আগমন,प्वासों बंटनी आगमन
poisson অবিচ্ছেদ্য,प्वासों समाकल
পোৱাচনৰ সমস্যা,प्वासों की समस्या
পোৱাচন বিতৰণ,प्वासों बंटन
পোৱাচন সমীকৰণ,प्वासों समीकरण
পোৱাচনৰ অখণ্ড সূত্ৰ,प्वासों समाकल सूत्र
"মেৰু, মেৰু","ध्रुवी, ध्रुवीय"
মেৰু কোণ,ध्रुवीय कोण
মেৰু অক্ষ,ध्रुवीय अक्ष
মেৰু টুপি,ध्रुवीय टोपी
মেৰু স্থানাংক,ध्रुवीय निर्देशांक
পৃথিৱীৰ মেৰু ব্যাসাৰ্ধ,पृथ्वी की ध्रुवीय त्रिज्या
"মেৰু, অসীম, সংযোগকাৰী, মেৰু","ध्रुव, अनंतक, संपर्कक, पोल"
n-শক্তি অসীম,n-घात अनंतक
"তৰংগ মূৰ, তৰংগ সন্মুখৰ খুঁটা","तरंगाग्रशीर्ष, तरंगाग्र ध्रुव"
ধ্ৰুৱ ভিত্ৰিয়া,ध्रुव वैचित्र्य
নীতিগত স্থান,नीति -समष्टि
নীতি চলক,नीति चर
পলি বিতৰণ,पोल्या बंटन
বহুভুজ,बहुभुज
বল বহুভুজ,बल बहुभुज
"ভেক্টৰ বহুভুজ, ভেক্টৰ বহুভুজ","सदिश बहुभुज, वेक्टर बहुभुज"
"বহুভুজ, বহুভুজ","बहुतलीय, बहुफलकीय"
একাধিক শৰীৰ,बहुतल पिडं
বহুভুজ,बहुफलक
বহুপদ,बहुपद
বহুপদ অভিব্যক্তি,बहुपद-व्यं जक
বহুপদ ফলন,बहुपद फलन
বহুপদ আন্তঃপ্ৰক্ষেপণ,बहुपद अंतर्वेशन
বহুপদ ৰিগ্ৰেছন,बहुपद समाश्रयण
বহুপদ সমাধান,बहुपद हल
বহুপদ উপপাদ্য,बहुपद प्रमेय
বৃত্তত আঘাত কৰক,अनुघाती गोला
সংমিশ্ৰিত অনুমান,संयोजित आकल
"জনসংখ্যা, সংখ্যা, জনসংখ্যা, জনসংখ্যা","जनसंख्या, संख्या, आबादी, समष्टि"
"জনসংখ্যা বিতৰণ, জনসংখ্যা বিতৰণ","जनसंख्या वितरण, समष्टि बंटन"
জনসংখ্যা গতিশীলতা,जनसंख्या गतिकी
জনসংখ্যাৰ গড়,समष्टि माध्य
জনসংখ্যাৰ পৰিমাপ,समष्टि प्राचल
জনসংখ্যাৰ ৰিগ্ৰেছন সহগ,समष्टि समाश्रयण गुणांक
