English,Assamese
No twist cable,crimped কেবল
Nodal,নোডুলাৰ
Node,"ন&#39;ড, ন&#39;ড"
Node minimization,ন&#39;ডৰ অৱক্ষয়
Noise,হুলস্থূল
Noise avalanche,শব্দ হিমস্খলন
Noise band-width,শব্দ বেণ্ড সম্প্ৰসাৰণ
Noise burst,শব্দ ফাটি গ’ল
Noise cancelling microphone,শব্দ বাতিল কৰা মাইক্ৰ&#39;ফোন
Noise factor,শব্দ বহুগুণক
Noise feedback amplifier,শব্দ পুনৰ বিনিয়োগ এম্প্লিফায়াৰ
Noise figure,ৰভাংক
Noise immunity,শব্দ অপ্ৰভাৱিত
Noise impulse,কোলাহলপূৰ্ণ ইমপালছ
Noise limiter,শব্দ সীমিতকাৰী
Noise margin,শব্দৰ প্ৰান্ত
Noise measurement,শব্দ জোখা
Noise partition,শব্দ বিভাজন
Noise quantization,শব্দ কোৱাণ্টাইজেচন
Noise reduction,"শব্দ হ্ৰাস, শব্দ হ্ৰাস"
Noise resistance,শব্দ প্ৰতিৰোধ ক্ষমতা
Noise shaping,শব্দৰ প্ৰতিনিধিত্ব
Noise spike,শব্দ স্পাইক
Noise temperature,শব্দৰ উষ্ণতা
Noisy floppy disk drive,ফ্লপি ডিষ্ক ড্ৰাইভ
Nominal impedance,নামমাত্ৰ ইম্পিডেন্স
Nominal value,ফোকাচ মূল্য
Nonlinear distortion,অৰৈখিক বিকৃতি
Non radiating,অচল
Non resonance,অনুৰণিত
Non resonant antenna,নন-ৰেজোনেণ্ট এন্টেনা
Non-compensated Op-amp,ক্ষতিপূৰণহীন কাৰ্য্যকৰী পৰিবৰ্ধক
Non-complementary,অ-পৰিপূৰক
Non-conductor,ডাইলেক্ট্ৰিক
Non-contiguous data structure,সংলগ্ন তথ্য গঠন
Non-critical race,আক্ৰমণাত্মক ৰান
Non-degenerate mode,ডাইভাৰচন মোড
Non-destructive readont,অক্ষয় পঢ়া
Non-DOS partition message,dosless বিভাজন বাৰ্তা
Non-executable statement,অসঠিক বক্তব্য
Non-ideal performance,দুৰ্বল প্ৰদৰ্শন
Non-impact printer,অসমীয়া মুত্ৰক
Non-inductive winding,নন ইণ্ডাকচন ৰাশিফল
Non-inverting amplifier,নন-ৰিটাৰ্ণ এম্প্লিফায়াৰ
Non-inverting averaging amplifier,বিপৰীত গড় পৰিবৰ্ধক
Non-inverting buffer,বিপৰীত বাফাৰ
Non-invertingcomparator,বিপৰীত তুলনাকাৰী
Non-inverting configuration,বিপৰীত বিন্যাস
Non-inverting summing amplifier,ইনভাৰ্ছ কম্পাইলাৰ এম্প্লিফায়াৰ
Non-inverting voltage,বিপৰীত ভল্টেজ
Non-linear,অৰৈখিক
Nonlinear capacitance,অৰৈখিক কেপাচিটৰ
Non-linear circuit analysis,অৰৈখিক বৰ্তনী বিশ্লেষণ
Nonlinear component,অৰৈখিক উপাদান
Non-linear load line,অৰৈখিক লোড লাইন
Non-linear modulation,অৰৈখিক মডুলেচন
Non-linear resistance,অৰৈখিক ৰেজিষ্টেন্স
Non-linear system,অৰৈখিক ব্যৱস্থা
Non-linearity,অৰৈখিকতা
Non-linearity error,অৰৈখিকতা ভুল
Normalized frequency,স্বাভাৱিক কম্পাঙ্ক
Non-periodic,non recurring
Non-procedural language,অসন্তুষ্ট ভাষা
Non-recursive system,পুনৰাবৃত্তিমূলক ব্যৱস্থা
Non-system disk,চিস্টেমবিহীন ডিষ্ক
Non-systematic code,ছিৰিয়েল ক&#39;ড
Non-trivial,অ-পৃষ্ঠীয়
Non-volatile storage,অস্বাভাৱিক সংৰক্ষণ
NOR,ন&#39;ৰ
NOR function,knorr ফাংচন
NOR gate,নতুবা গেট
NOR latch,knorr লেচ
NOR operation,knorr অপাৰেচন
Normal density function,স্বাভাৱিক ঘনত্বৰ কাৰ্য্য
Normal process,flutter শব্দ
Normal sampling,সাধাৰণ নমুনা সংগ্ৰহ কৰা
Normalized admittance,স্বাভাৱিক অনুপ্ৰৱেশ
Normally off MOSFET,সাধাৰণতে বন্ধ mosfet
NOR-NOR network,ন&#39;ৰ-ন&#39;ৰ নেটৱৰ্ক
Norton model,নৰ্টন মডেল
North magnetic pole,উত্তৰ চুম্বকীয় মেৰু
Norton a.c.,নৰ্টন প্ৰাইভেট লিমিটেড।
Norton amplifier,নৰ্টন এম্প্লিফায়াৰ
Norton circuit,নৰ্টন বৰ্তনী
Norton d.c.,নৰ্টন ডি.ডি.
Norton equivalent circuit,নৰ্টন সমতুল্য বৰ্তনী
Norton inverting and non-inverting,নৰ্টন বিপৰীত আৰু বিপৰীত
Norton Op-amp,নৰ্টন অপাৰেচনেল এম্প্লিফায়াৰ
Norton utility,নৰ্টন ইউটিলিটি
NOT,নহয়
NOT function,কাৰ্য্য নহয়
NOT gate,গেট নহয়
NOT operation,অপাৰেচন নহয়
Notation,সংকেত পদ্ধতি
Notch antenna,খাঁজ এন্টেনা
Notch filter,খাঁজ ফিল্টাৰ
NPN transistor,npn ট্ৰেঞ্জিষ্টৰ
NTSC interface,এনটিএছচি আন্তঃপৃষ্ঠ
N-type impurity,n-ধৰণৰ অশুদ্ধি
N-type material,n-ধৰণৰ পদাৰ্থ
Nucleus,নিউক্লিয়াছ
Null,শূন্য
Null cycle,খালী পদৰ বৃত্ত
Null offset voltage,শূন্য অফছেট ভল্টেজ
Null pointer,খালী পদৰ সূচক
Number base,সংখ্যাৰ ভিত্তি
Number base conversion,সংখ্যা ভিত্তিক ৰূপান্তৰ
Number damage,পইণ্ট ক্ষতি
Number lock key,নম্বৰ লুপ কি&#39;
Number system,সংখ্যা ব্যৱস্থা
Numeric coprocessor,সংখ্যাগত সহ-প্ৰচেছৰ
Numeric keypad,সংখ্যাগত কি পেড
Numerical aperture,সংখ্যাগত এপাৰচাৰ
Numerical distance,সংখ্যাগত দূৰত্ব
Nuwvicon,nuvicon
Nyquist,nyquist
Nyquist bandwidth,nyquist বেণ্ড সম্প্ৰসাৰণ
Nyquist criterian,nyquist মাপকাঠী
Nyquist interval,nyquist ব্যৱধান
Nyquist pulse,nyquist নাড়ী
Nyquist rate,nyquist হাৰ
Nyquist stability criterion,nyquist স্থায়িত্বৰ মাপকাঠী
Nyquist theorem,nyquist উপপাদ্য
Object module,উদ্দেশ্যমূলক মডিউল
Object program,বস্তুনিষ্ঠ কাৰ্যসূচী
Objective lens,বস্তুনিষ্ঠ লেন্স
Object-oriented programming,বস্তুমুখী প্ৰগ্ৰেমিং
Octal,অষ্টক
Octal bus transceiver,আশী বাছ ৰিচিভাৰ-প্ৰেৰণ কৰা
Octal number system,অষ্টক সংখ্যা ব্যৱস্থা
Octave,অষ্টক
Odd function,অদ্ভুত ফাংচন
Odd parity,"অদ্ভুত সমতা, অদ্ভুত উপমা"
Odometer,"অড&#39;মিটাৰ, পেথ&#39;মিটাৰ"
Off line,অফ লাইন
Off-axis response,অ-মৌখিক সঁহাৰি
Offset,"বিজুতি, অফছেট"
Offset angle,অফছেট কোণ
Offset current,অফছেট ষ্ট্ৰিম
Offset error,অফছেট ভুল
Offset trimming,অফছেট অপ্টিমাইজেচন
Offset voltage,অফছেট ভল্টেজ
Ohm,ওম
Ohmic contact,ওমিক সংস্পৰ্শ
Ohmic region,ওমিক ফিল্ড
Ohmmeter,"ওমমিটাৰ, ওমমিটাৰ"
Ohm's law,ওমৰ নিয়ম
Ohm's per volt,প্ৰতি ভল্টত ওম
Oil circuit breaker,তেলৰ চাৰ্কিট ব্ৰেকাৰ
Omni directional,সৰ্বদিশীয়
Omni mode,সৰ্বব্যাপী
OMR (optical masked reading),OMR (অপ্টিকেল কভাৰ ৰিডিং)
ON resistance,"অন ৰেজিষ্টেন্স, অন ৰেজিষ্টেন্স"
ON state,ৰাজ্যৰ ওপৰত
On-chip decoding,চিপ ইম্প্লিচিট ডিকোডাৰ
One shot (monostable multivibrator),ৱান শ্বট ষ্টেটিক মাল্টিভাইব্ৰেটৰ
One-ass assembler,ৱান-পাছ এছেম্বলাৰ
One's complement,কাৰেণ্ট ৰেজিষ্টেন্স
One-way register control,এটা ভ্ৰমণকাৰী পঞ্জীয়ন
On-line system,অনলাইন ব্যৱস্থা
ON-OFF controller,"অন-অফ নিয়ন্ত্ৰক, অন-অফ নিয়ন্ত্ৰক"
ON-OFF keying,অন-অফ কী কৰা
OPAMP,কাৰ্য্যকৰী পৰিবৰ্ধক
Op-amp average amplifier,অপাৰেটিং মিন এম্প্লিফায়াৰ
Op-amp comparators,কাৰ্য্যকৰী তুলনাকাৰী
OP-Amp multiplier,কাৰ্য্যকৰী পৰিবৰ্ধক বহুগুণক
Op-amp scaling amplifier,কাৰ্য্যকৰী ছফনি এম্প্লিফায়াৰ
Open collector,মুকলি সংগ্ৰাহক
Open input,মুক্ত বিনিয়োগ
Open loop,open loop খোলা লুপ
Open wire line,খোলা তাঁৰৰ লাইন
Open circuit parameters,মুক্ত বৰ্তনীৰ প্ৰাচল
Open-circuited impedance,মুক্ত বৰ্তনীৰ ইম্পিডেন্স
Open-loop gain,মুক্ত লুপ লাভ
Operand,অপাৰেণ্ড
Operating angle,অপাৰেটিং এংগেল
Operating mode,সক্ৰিয়কৰণ ধৰণ
Operating point,অপাৰেটিং পইণ্ট
Operating system,লজিষ্টিকছ
Operating frequency,অপাৰেটিং ফ্ৰিকুৱেন্সি
Operation,"অপাৰেচন, অপাৰেচন"
Operation code,অপাৰেচন ক&#39;ড
Operational amplifier,কাৰ্য্যকৰী পৰিবৰ্ধক
Operator,অপাৰেটৰজনক
Optic ray,অপটিকেল বিম
Optical communication,অপটিকেল যোগাযোগ
Optical disk,অপটিকেল ডিস্ক
Optical encoder,অপটিকেল ক&#39;ডেক
Optical fiber,অপটিকেল ফাইবাৰ
Optical injection,অপটিকেল ইনজেকচন
Optical pyrometer,"অপটিকেল থাৰ্মোমিটাৰ, পাইৰ’মিটাৰ"
Optical recorder,অপটিকেল ৰেকৰ্ডাৰ
Optical recording,অপটিকেল ৰেকৰ্ডিং
Optical scanning,অপটিকেল স্কেনিং
Optical spectrum,অপটিকেল স্কোৱাৰ
Optical storage device,অপটিকেল সংৰক্ষণ ডিভাইচ
Optically coupled isolator,অপটিকেল কাপল্ড আইছ&#39;লেটৰ
Optimum bias,"অনুকূল পক্ষপাতিত্ব, অনুকূল পক্ষপাতিত্ব"
Optimum filter,অনুকূল ফিল্টাৰ
Optimum system,অনুকূল ব্যৱস্থা
Optimum working frequency,অনুকূল কামৰ কম্পাঙ্ক
Opto-coupler,অপটিকেল কাপলাৰ
Optoelectronic device,পোহৰৰ ইলেক্ট্ৰনিকছ ডিভাইচ
Opto-electronics,অপটিকেল ইলেক্ট্ৰনিক্স
OR gate,বা গেট
Orbit,শ্ৰেণী
Order of a filter,ফিল্টাৰ ক্ৰম
Order of equation,সমীকৰণৰ ক্ৰম
Ordinary ray,সহজ ৰশ্মি
Orthicon,অৰ্থনৈতিক
Orthodynamic,উলম্ব গতিশীলতা
Orthogonal code,অৰ্থগনেল ক&#39;ড
Orthogonality principle,লেটেন্সি নীতি
Oscillating electric dipole,দোলনীয় ডাইপোল
Oscillator,দোলক
Oscillator tuning ratio,দোলক
Oscillograph,"অচিলোগ্ৰাফ, অচিলোগ্ৰাফ"
Oscilloscope camera,অচিলোস্কোপ কেমেৰা
Oscilloscope probe,অচিলোস্কোপ
Out of band signaling,অফ-বেণ্ড সংকেত প্ৰদান
