Malayalam,Assamese
മൈക്രോഫോം വായന ഉപകരണം,মাইক্ৰ&#39;ফৰ্ম পঢ়া যন্ত্ৰ
മൈക്രോ ഫ്രെയിം,মাইক্ৰ&#39; ফ্ৰেম
മൈക്രോഗ്രാഫിക്സ്,মাইক্ৰ&#39;গ্ৰাফিক্স
മൈക്രോഫോൺ,মাইক্ৰ&#39;ফোন
മൈക്രോഫോട്ടോഗ്രാഫ്,মাইক্ৰ&#39;ফটোগ্ৰাফ
"1.മൈക്രോപ്രോസസിംഗ് യൂണിറ്റ്, 2.മൈക്രോപ്രോസസിംഗ് യൂണിറ്റ്","১.মাইক্ৰ’প্ৰচেছিং ইউনিট, ২.মাইক্ৰ’প্ৰচেছিং ইউনিট"
മൈക്രോപ്രൊസസർ,মাইক্ৰ&#39;প্ৰচেছৰ
മൈക്രോപ്രൊസസർ ചിപ്പ്,মাইক্ৰ&#39;প্ৰচেছৰ চিপ
മൈക്രോപ്രൊസസർ ഇന്റർപ്രെറ്റർ,মাইক্ৰ&#39;প্ৰচেছৰ ইন্টাৰপ্ৰেটাৰ
മൈക്രോ പ്രോസസർ യൂണിറ്റ് (എംപിയു),মাইক্ৰ&#39; প্ৰচেছৰ ইউনিট (MPU)
"1. മൈക്രോ പ്രോഗ്രാം, 2. മൈക്രോ പ്രോഗ്രാം","১.মাইক্ৰ’প্ৰগ্ৰেম, ২.মাইক্ৰ’ প্ৰগ্ৰেম"
മൈക്രോ സീക്വൻസ്,মাইক্ৰ&#39; ক্ৰম
മൈക്രോസോഫ്റ്റ്,মাইক্ৰ’ছফ্ট
മൈക്രോസോഫ്റ്റ് വിൻഡോസ്,মাইক্ৰ’ছফ্ট উইণ্ড’জ
മൈക്രോ വേവ്,মাইক্ৰ&#39; ৱেভ
മൈക്രോ വേവ് ലിങ്ക്,মাইক্ৰ&#39; ৱেভ লিংক
മൈക്രോവേവ് ട്രാൻസ്മിഷൻ,মাইক্ৰৱেভ ট্ৰেন্সমিছন
മധ്യ മാനേജ്മെന്റ്,মধ্যম ব্যৱস্থাপনা
"1.മിഡിൽവെയർ, 2. മിഡിൽ വെയർ","1.মিডলৱেৰ, 2. মধ্যমীয়া ৱেৰ"
മിഡി കമ്പ്യൂട്ടർ,মিডি কম্পিউটাৰ
കേന്ദ്ര പോയിന്റ്,কেন্দ্ৰীয় বিন্দু
ഇടത്തരം,মধ্যমীয়া
മൈഗ്രേഷൻ റൂട്ട്,প্ৰব্ৰজনৰ পথ
സെക്കൻഡിൽ ദശലക്ഷം നിർദ്ദേശങ്ങൾ (MIPS),প্ৰতি ছেকেণ্ডত মিলিয়ন নিৰ্দেশনা (MIPS)
മിനി കമ്പ്യൂട്ടർ,মিনি কম্পিউটাৰ
ചെറിയ ഡിസ്കെറ്റ്,সৰু ডিস্কেট
"1.ചെറിയ കോളൻ, 2.ലിറ്റിൽ ആഷ്","১.সৰু বৃহদান্ত্ৰ, ২.সৰু অষ্ট"
കുറഞ്ഞ ഉൽപ്പന്നം,নূন্যতম উৎপাদন
വിരളമായ വൃക്ഷം,বিৰল গছ
"1.മിനിമാക്സ് അൽഗോരിതം, 2. അൽഗോരിതം","১.মিনিমেক্স এলগৰিদম, ২.এলগৰিদম"
മിനിയേച്ചറൈസേഷൻ പ്രക്രിയ,ক্ষুদ্ৰকৰণ প্ৰক্ৰিয়া
ഏറ്റവും ചെലവു കുറഞ്ഞ വിപുലീകരണ മരം,সৰ্বনিম্ন খৰচৰ সম্প্ৰসাৰণ গছ
"1.ലോ ലേറ്റൻസി എൻകോഡിംഗ്, 2. ലോ ലേറ്റൻസി കോഡിംഗ്","1.নিম্ন বিলম্ব এনকোডিং, 2.নিম্ন বিলম্ব ক&#39;ডিং"
ചെറിയ ഉപകരണം,চুটি ডিভাইচ
"1. ഗുണനം, 2. ഗുണനം, 3. ഗുണന പദം","১.গুণন, ২.গুণন, ৩.গুণন পদ"
ക്രെഡിറ്റ് കാർഡ്,ক্ৰেডিট কাৰ্ড
ക്രെഡിറ്റ് കാർഡ്,ক্ৰেডিট কাৰ্ড
ക്രെഡിറ്റ് ഏരിയ,ক্ৰেডিট এলেকা
മിറർ ചെയ്ത ഡിസ്ക്,মিৰ&#39;ৰ কৰা ডিস্ক
"1. മിറർ സ്പോട്ട്, 2. ഫോട്ടോകോപ്പി, 3. മിറർ കോപ്പി","১.আইনা দাগ, ২.ফটোকপি, ৩.আইনা কপি"
മിക്സഡ് റാഡിക്സ് നൊട്ടേഷൻ,মিশ্ৰিত মূলক সংকেত
മിക്സർ,মিক্সাৰ
ഓർമ്മപ്പെടുത്തൽ,স্মৃতিভ্ৰংশ
സ്മരണിക വിലാസം,mnemonic ঠিকনা
അവിസ്മരണീയമായ,স্মৰণীয়
"1.മൊബൈൽ, 2.ചലിക്കുന്ന","1.মোবাইল, 2.চলনশীল"
"1. മൊബൈൽ കമ്പ്യൂട്ടിംഗ്, 2. മൊബൈൽ കമ്പ്യൂട്ടിംഗ്","১/ মোবাইল কম্পিউটিং, ২/ মোবাইল কম্পিউটিং"
"1.മാതൃക, 2.മാതൃക","১.মডেল, ২.মডেল"
മാതൃകയില്ലാത്ത എഡിറ്റർ,মোডলেছ সম্পাদক
"1. മോഡലിംഗ്, 2. മോഡലിംഗ്","১.মডেলিং, ২.মডেলিং"
മോഡം,মডেম
"1.ലളിതമായ ശരാശരി, 2.സാധാരണ, 3.അർത്ഥം","১.সৰল গড়, ২.সাধাৰণ, ৩.গড়"
വിമന്ദൻ,বিমন্দন
മോഡറേറ്റർ,মডাৰেটৰ
പരിഷ്കരിച്ച നിർദ്ദേശം,পৰিৱৰ্তিত নিৰ্দেশনা
മോഡിഫയർ,পৰিৱৰ্তক
മോഡിഫയർ ബിറ്റ്,পৰিবৰ্তক বিট
പരിഷ്ക്കരണം,পৰিৱৰ্তন
മോഡുലാർ,মডিউলাৰ
"1. മോഡുലാരിറ്റി, 2. മോഡുലാരിറ്റി","1. মডুলাৰিটি, 2. মডুলাৰিটি"
മോഡുലേഷൻ,মডুলেচন
മൊഡ്യൂൾ,মডিউল
മോഡുലാർ ഘടന,মডিউলাৰ গঠন
മോണിറ്റർ,কাৰোবাৰ ওপৰত চকু ৰখা
"1. മോണിറ്റർ പ്രോഗ്രാം, 2. മോണിറ്റർ പ്രോഗ്രാം","১.মনিটৰ প্ৰগ্ৰেম, ২.মনিটৰ প্ৰগ্ৰেম"
മോണോക്രോമാറ്റിക് ഡിസ്പ്ലേ,একৰঙী প্ৰদৰ্শন
മോണോലിത്തിക്ക് ഇന്റഗ്രേറ്റഡ് സർക്യൂട്ട്,একক সংহত বৰ্তনী
മോണോലിത്തിക്ക് സാങ്കേതികവിദ്യ,একক প্ৰযুক্তি
ഒറ്റ സ്പേസ് ഫോണ്ട്,একক স্পেচ ফন্ট
ഒരു സ്ഥാനം,a positional
ഏകതാനത,একাগ্ৰতা
"1. ആകൃതി, 2. രൂപം","১. আকৃতি, ২. ৰূপ"
രൂപം,প্ৰপত্ৰ
ആകൃതി,আকাৰ
"1. മോർട്ട്ഗേജ്, 2. മോർട്ട്ഗേജ്, മോർട്ട്ഗേജ്","১.বন্ধকী, ২.বন্ধকী, বন্ধকী"
MOSFET (MOSFET),MOSFET (MOSFET) গেস্টবুক
"1. ഏറ്റവും ഉയർന്ന രണ്ട് അക്കങ്ങൾ, 2. ഏറ്റവും ഉയർന്ന ബിറ്റ്","1. সৰ্বোচ্চ দুটা অংক, 2. সৰ্বোচ্চ বিট"
മദർ ബോർഡ്,মাদাৰ বৰ্ড
അമ്മ രജിസ്റ്റർ,মাতৃ পঞ্জীয়ন
സിനിമകൾ,চলচ্চিত্ৰ
ഫിലിം എക്സ്പെർട്ട് ഗ്രൂപ്പ് (എംപിഇജി),চলচ্চিত্ৰ বিশেষজ্ঞ গোট (MPEG)
മൗണ്ട്,মাউন্ট
"1.എലി, 2.എലി","১.মাউছ, ২.মাউছ"
"1.ചലിക്കുന്ന, 2. സ്ഥാനചലനം","১.চলনশীল, ২.স্থানচ্যুতি"
ചലിക്കുന്ന ചിഹ്നം,চলন্ত চিহ্ন
MS-DOS,এম এছ-ড’ছ
MS-Windows,এম এছ-উইণ্ড’জ
ഒന്നിലധികം ഓറിയന്റേഷൻ,একাধিক অভিমুখীতা
മൾട്ടി പ്രൊസസർ,মাল্টি প্ৰচেছৰ
"1.മൾട്ടിപ്രോഗ്രാമിംഗ്, 2.മൾട്ടിപ്രോഗ്രാമിംഗ്","১.মাল্টিপ্ৰগ্ৰেমিং, ২.মাল্টিপ্ৰগ্ৰেমিং"
മൾട്ടിടാസ്കിംഗ്,মাল্টিটাস্কিং
ബഹുബസ്,বহুবুছ
പ്രക്ഷേപണം,সম্প্ৰচাৰ
ബഹുരൂപ വിലാസം,বহুৰূপী ঠিকনা
പ്രക്ഷേപണം,সম্প্ৰচাৰ
മൾട്ടിചിപ്പ്,মাল্টিচিপ
മൾട്ടിക്സ്,multix
മൾട്ടിടാസ്കിംഗ് ഓപ്പറേഷൻ,মাল্টিটাস্কিং অপাৰেচন
"1. മൾട്ടിലെവൽ മെമ്മറി, 2. മൾട്ടി ലെവൽ മെമ്മറി","১.বহুস্তৰীয় স্মৃতিশক্তি, ২. বহুস্তৰীয় স্মৃতিশক্তি"
"1.മൾട്ടീമീഡിയ ടെക്നോളജി, 2.മൾട്ടീമീഡിയ ടെക്നോളജി","১.মাল্টিমিডিয়া প্ৰযুক্তি, ২.মাল্টিমিডিয়া প্ৰযুক্তি"
ബഹുസ്വരത,বহুগুণতা
ഒന്നിലധികം,একাধিক
"1.കൃത്യത, 2.മൾട്ടി ജാമ്യം","১.নিখুঁততা, ২.বহু নিশ্চয়তা"
ഒന്നിലധികം റിഗ്രഷൻ,বহুবিধ ৰিগ্ৰেছন
"1.മൾട്ടിപ്ലക്സ്, 2.മൾട്ടിപ്ലക്സ്","১.মাল্টিপ্লেক্স, ২.মাল্টিপ্লেক্স"
മൾട്ടിപ്ലക്സ് മോഡ്,মাল্টিপ্লেক্স মোড
മൾട്ടിപ്ലക്സർ,মাল্টিপ্লেক্সাৰ
"1. മൾട്ടിപ്ലെക്സിംഗ്, 2. മൾട്ടിപ്ലക്സിംഗ്","১.মাল্টিপ্লেক্সিং, ২.মাল্টিপ্লেক্সিং"
മൾട്ടിപോയിന്റ് നെറ്റ്‌വർക്ക്,মাল্টিপইন্ট নেটৱৰ্ক
ഒന്നിലധികം പ്രോസസ്സിംഗ്,একাধিক প্ৰচেছিং
മൾട്ടിപ്രൊസസർ സിസ്റ്റം,মাল্টিপ্ৰচেছৰ চিস্টেম
മൾട്ടി പർപ്പസ് ഇന്റർനെറ്റ് മെയിൽ എക്സ്റ്റൻഷൻ (MIME),বহুমুখী ইণ্টাৰনেট মেইল সম্প্ৰসাৰণ (MIME)
പ്ലേസ്മെന്റ്,প্লেচমেণ্ট
മൾട്ടിസെന്റർ,বহুকেন্দ্ৰীয়
മൾട്ടിത്രെഡിംഗ്,মাল্টিথ্ৰেডিং
ബഹുപദ ന്യായവാദം,বহুপদ যুক্তি
മൾട്ടിവൈരിയേറ്റ് വിശകലനം,বহুচলকীয় বিশ্লেষণ
മൾട്ടിവൈബ്രേറ്റർ,মাল্টিভাইব্ৰেটৰ
"1.പരസ്പര ഒഴിവാക്കൽ, 2.പരസ്പര ഒഴിവാക്കൽ","১.পাৰস্পৰিক বৰ্জন, ২.পাৰস্পৰিক বৰ্জন"
പരസ്പര വിവരങ്ങൾ,পাৰস্পৰিক তথ্য
"1. തുടക്കക്കാരൻ, 2. അവബോധജന്യമായ ഉപയോക്താവ്","1. নবীন, 2. স্বজ্ঞাত ব্যৱহাৰকাৰী"
"1.നെയിം സെർവർ, 2.നെയിം സെർവർ","1.নাম চাৰ্ভাৰ, 2.নাম চাৰ্ভাৰ"
നന്ദ് ഓപ്പറേഷൻ,নন্দ অপাৰেচন
നാനോ,নেনো
"ഇടുങ്ങിയ ബാൻഡ്, ഇടുങ്ങിയ ബാൻഡ്","সংকীৰ্ণ বেণ্ড, সংকীৰ্ণ বেণ্ড"
ദേശീയ ഇൻഫർമേഷൻ ഇൻഫ്രാസ്ട്രക്ചർ,ৰাষ্ট্ৰীয় তথ্য আন্তঃগাঁথনি
നാഷണൽ ഇൻഫർമേഷൻ സ്റ്റാൻഡേർഡ്സ് ഓർഗനൈസേഷൻ (ഒപ്പം NISO),ৰাষ্ট্ৰীয় তথ্য মানদণ্ড সংস্থা (AND NISO)
