Telugu,Malayalam
పరిమాణాత్మక వారసత్వం,ക്വാണ്ടിറ്റേറ്റീവ് അനന്തരാവകാശം
క్వాంటం విత్తనం,ക്വാണ്ടം വിത്ത്
రోగ అనుమానితులను విడిగా ఉంచడం,ക്വാറന്റീൻ
దిగ్బంధం పెస్ట్,കപ്പല്വിലക്ക് കീടങ്ങൾ
క్వార్ట్జ్,ക്വാർട്സ്
శీఘ్ర పరీక్ష,ദ്രുത പരിശോധന
QUISCENCE,രസതന്തം
క్విసెంట్ సెంటర్,ക്വിസ്സെന്റ് സെന്റർ
పిట్ట,കാട
రాణి ఈగ,രാജ്ഞി തേനീച്ച
R విలువ,R മൂല്യം
రబీ (శీతాకాలపు) పంట,റാബി (വിന്റർ) വിള
రేసెమ్,റേസ്മെ
రేడియేషన్,വികിരണം
రాడికల్,റാഡിക്കിക്കിറ്റി
రేడియోధార్మికత,റേഡിയോ ആക്റ്റിവിറ്റി
రేడియోబయాలజీ,റേഡിയോബയോളജി
రేడియోమ్యూమో అస్సే,റേഡിയോമുനോഷോ അസ്
రేడియో ఐసోటోప్,റേഡിയോസോടോട്ട
వర్షపు నీటి పెంపకం,മഴവെള്ള സംഭരണം
రెయిన్బో విప్లవం,റെയിൻബോ വിപ്ലവം
వర్షపాతం,മഴപാലം
వర్షపు ఫెడ్,മഴ പെയ്യുന്നു
వర్షం-గేజ్,മഴ ഗേജ്
వర్షాకాలం,മഴക്കാലം
పెరిగిన మంచం,കിടക്ക ഉയർത്തി
గడ్డిబీడు,ചാഞ്ചറിംഗ്
రాన్సిడిటీ,അശ്രദ്ധ
యాదృచ్ఛిక విస్తరించిన పాలిమార్ఫిక్,ക്രമരഹിതമായ ആംപ്ലിഫൈഡ് പോളിമോർഫിക്
యాదృచ్ఛిక నమూనా,ക്രമരഹിതമായ സാമ്പിൾ
రాండమైజేషన్,ക്രമരഹിതമായ
రాండమైజ్డ్ బ్లాక్ డిజైన్,ക്രമരഹിതമായ ബ്ലോക്ക് ഡിസൈൻ
పరిధి (గణాంకాలు),ശ്രേണി (സ്ഥിതിവിവരക്കണക്കുകൾ)
రేంజ్ల్యాండ్,രംഗലാന്റ്
పరిధి నిర్వహణ,പരിധി മാനേജ്മെന്റ്
రాపిడ్ గ్రామీణ ప్రాంతము,ദ്രുത ഗ്രാമീണ വിലയിരുത്തൽ (rrra)
రేషన్,ക്ലിപ്തപ്പെടുത്തുക
రాటూన్,അവറ്ററൂൺ
రాటూన్ పంట,റാറ്റൂൺ ക്രോപ്പിംഗ്
రీపర్,റീപ്പർ
పునరావృత విత్తనం,വീണ്ടും കണക്കാക്കുക
మాంద్యం వ్యవసాయం,മാന്ദ്യം
మాంద్యం దశ,മാന്ദ്യം ഘട്ടം
తిరోగమనం,മാന്ദ്യമാണ്
రీఛార్జ్,റീചാർജ്
పరస్పర జన్యువులు,പരസ്പര ജീനുകൾ
తిరిగి పొందిన భూమి,വീണ്ടെടുക്കപ്പെട്ട ഭൂമി
పున omb సంయోగం,വീണ്ടും സംയോജിപ്പിക്കുക
పున omb సంయోగం DNA సాంకేతికత,വീണ്ടും സംയോജിപ്പിന് ഡിഎൻഎ ടെക്നോളജി
పున omb సంయోగం,ക്രമീകരണം
రీకన్,റഗൺ
నిఘా సర్వే,റിട്ടോനസസ് സർവേ
పునరావృత తల్లిదండ్రులు,ആവർത്തിച്ചുള്ള രക്ഷകർത്താവ്
పునర్వినియోగపరచదగిన వ్యర్థాలు,പുനരുപയോഗിക്കാവുന്ന മാലിന്യങ്ങൾ
ఎరుపు ఆల్గే,ചുവന്ന ആൽഗകൾ
ఎరుపు డేటా పుస్తకం,ചുവന്ന ഡാറ്റ പുസ്തകം
ఎర్ర నేలలు,ചുവന്ന മണ്ണ്
రెడాక్స్ సంభావ్యత,സാധ്യതയുള്ള സാധ്യത
తగ్గిన నమూనా,കുറച്ച സാമ്പിൾ
తగ్గిన పంట,കൃഷി കുറച്ചു
చక్కెర తగ్గించడం,പഞ്ചസാര കുറയ്ക്കുന്നു
తగ్గింపు,കുറയ്ക്കല്
రిఫరెన్స్ పంట,റഫറൻസ് വിള
ప్రతిబింబం గుణకం,പ്രതിഫലന ഗുണകം
ప్రతిబింబం,പതിച്ഛായ
రిఫ్లెక్స్డ్ స్టమెన్,റിഫ്ലെക്സ്ഡ് സ്റ്റമെൻ
వక్రీభవన సూచిక,അപവർത്തനാങ്കം
రిఫ్రాక్టోమీటర్,റിഫ്രാക്ടോമീറ്റർ
పునరుత్పత్తి,പുനരുദ്ധാരണ
రిజిస్టర్డ్ సీడ్,രജിസ്റ്റർ ചെയ്ത വിത്ത്
రెగోలిత్,റെകോലിത്ത്
రిగ్రెషన్,പിരിമുറുന്നത്
రిగ్రెషన్ గుణకం,റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്
రెగ్యులేటర్ జన్యువు,റെഗുലേറ്റർ ജീൻ
సాపేక్ష పంట-తీవ్రత సూచిక,ആപേക്ഷിക ക്രോപ്പ്-ഇന്ദ്രവിദഗ്ദ്ധൻ സൂചിക
సాపేక్ష రద్దీ గుణకం (కె),ആപേക്ഷിക ക്രോണിംഗ് ഗുണകം (കെ)
సాపేక్ష వృద్ధి రేటు (RGR),ആപേക്ഷിക വളർച്ചാ നിരക്ക് (rgr)
సాపేక్ష ఆర్ద్రత (RH),ആപേക്ഷിക ഈർപ്പം (RH)
సాపేక్ష స్ప్రెడ్ ఇండెక్స్,ആപേക്ഷിക സ്പ്രെഡ് സൂചിക
సాపేక్ష నీటి కంటెంట్,ആപേക്ഷിക ജലത്തിന്റെ അളവ്
సాపేక్ష కలుపు,ആപേക്ഷിക കള
సాపేక్ష దిగుబడి సూచిక,ആപേക്ഷിക വിളവ് സൂചിക
సాపేక్ష దిగుబడి మొత్తం,ആപേക്ഷിക വിളവ് ആകെ
రిలే క్రాపింగ్,റിലേ ക്രോപ്പിംഗ്
ఉపశమనం,ദുരിതാശാസം
దూరం నుంచి నిర్ధారణ,വിദൂര സംവേദനം
పునరుత్పాదక శక్తి వనరులు,പുനരുപയോഗ energy ർജ്ജ സ്രോതസ്സുകൾ
పునరుద్ధరణ,പുതുക്കിപ്പണിയല്
వికర్షకం,തള്ളുന്ന
ప్రతిరూపణ ఫోర్క్,റെപ്ലിക്കേഷൻ ഫോർക്ക്
ప్రతిరూపణ,പകർപ്പ്
రిపోర్టర్ జన్యువు,റിപ്പോർട്ടർ ജീൻ
ఎత్తి చూపగల ఎండు మందు,രാസവളത്തിന്റെ ശേഷിക്കുന്ന പ്രഭാവം
ఎరువు,വളം ശേഷിക്കുന്ന പ്രഭാവം
అవశేష సోడియం కార్బోనేట్,ശേഷിക്കുന്ന സോഡിയം കാർബണേറ്റ്
అవశేష నేల సంతానోత్పత్తి,ശേഷിക്കുന്ന മണ്ണിന്റെ ഫലഭൂയിഷ്ഠത
అవశేషాలు,അവശിഷ്ടം
స్థితిస్థాపకత (పంట),ബലഹീനത (വിള)
వనరుల వినియోగ సూచికలు (RUI),റിസോഴ്സ്-ഉപയോഗ സൂചികകൾ (റൂയി)
రెస్పిరేషన్ క్వియోటెంట్,ശ്വസന കെയർ
శ్వాసకోశ వర్ణద్రవ్యం,ശ്വസന പിഗ്മെന്റുകൾ
శ్వాసకోశ కోటీన్,ശ്വാസകോശ ഘടകങ്ങൾ
ప్రతిస్పందన వక్రత,പ്രതികരണ വക്ര
ప్రతిస్పందన,പതുത്തരം
పున itution స్థాపన కేంద్రకం,പുന itution സ്ഥാപനം ന്യൂക്ലിയസ്
పునరుద్ధరణ లైన్,പുന ores സ്ഥാപിക്കൽ ലൈൻ
పరిమితి ఎంజైమ్,നിയന്ത്രണം എൻസൈം
పరిమితి భాగం,നിയന്ത്രണം ശകലം
ఫలిత ప్రదర్శన,ഫല പ്രകടനം
రిటైలింగ్,ചില്ലറ വിൽപ്പന
రిటార్డర్,റിട്ടാർഡറിന്
రెట్రోవైరస్,റിട്രോവിറസ്
రీటింగ్,വീണ്ടെടുക്കല്
ఆదాయం,വരുമാനം
రివర్స్ జెనెటిక్స్,വിപരീത ജനിതകശാസ്ത്രം
రివర్స్ మ్యుటేషన్,വിപരീത മ്യൂട്ടേഷൻ
రైజోబాక్టీరియా,റൈസോബാക്ടീരിയ (പിജിപിആർ)
రైజోడెపోజిషన్,റൈസോഡെപെസിഷൻ
రైజాయిడ్,റൈസോയിഡ്
రైజోమ్,റൈസോം
రైజోస్పియర్,റൈസോസ്ഫിയർ
రైబోజోమ్,റിബോസോം
రికెట్సియా జీవుల వంటిది,റിക്കറ്റ്സിയ ജീവികളെപ്പോലെ
రిడ్జ్ మాజీ (రిడ్జర్),റിഡ്ജ് മുമ്പത്തെ (റിഡ്ജർ)
రిడ్జ్ నాటడం,റിഡ്ജ് നടീൽ
రిడ్జ్ టెర్రేస్,റിഡ്ജ് ടെറസ്
రిడ్జ్ టిల్,റിഡ്ജ് വരെ
రిల్ ఎరోషన్,റിൽ മണ്ണൊലിപ്പ്
