Assamese,Odiya
পুনৰাবৃত্তি সূত্ৰ,ପୁନରାବୃତ୍ତି ସୂତ୍ର
পুনৰাবৃত্তিমূলক সংহতি সূত্ৰ,ବାରମ୍ବାର ଏକୀକରଣ ସୂତ୍ର |
পুনৰাবৃত্তিমূলক পদ্ধতি,ପୁନରାବୃତ୍ତି ପ୍ରଣାଳୀ |
পুনৰাবৃত্তিমূলক পদ্ধতি,ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |
jacobian,ଜାକୋବିଆନ୍ |
জাকোবি সাৰনিক,ଜାକୋବି ସାରନିକ୍ |
জেকবি মেট্ৰিক্স,ଜାକୋବି ମ୍ୟାଟ୍ରିକ୍ସ |
গোটৰ সংমিশ্ৰণ,ସେଟ୍ ର ମିଶ୍ରଣ |
"সংযোগ, সংযোগ (ed.) সংযোগ (v.)",ମିଳିତ (v।) ମିଳିତ (v।)
সংযোগ ঘনত্বৰ কাৰ্য্য,ମିଳିତ ଘନତା କାର୍ଯ୍ୟ
সংযুক্ত কম্পাঙ্ক কাৰ্য্য,ମିଳିତ ଫ୍ରିକ୍ୱେନ୍ସି ଫଙ୍କସନ୍
যৌথ নিৰ্ভৰশীল চলক,ମିଳିତ ନିର୍ଭରଶୀଳ ଭେରିଏବଲ୍ |
যৌগিক সম্ভাৱনা,ମିଳିତ ସମ୍ଭାବନା |
সন্নিৱিষ্ট কৰা,ସନ୍ନିବେଶ
"কুঠাৰ, জাম্প, প্লুটি","ସ୍ପେଡ୍, ଡେଇଁବା, ପ୍ଲୁଟି |"
প্লুটি বিচ্ছিন্নতা,ପ୍ଲୁଟି ବନ୍ଦ |
"ন্যায়পৰায়ণতা, ন্যায্যতা","ନ୍ୟାୟ, ଯଥାର୍ଥତା |"
ন্যায্যতা দিয়া,ଯଥାର୍ଥତା
carnafe মানচিত্ৰ,କାର୍ନାଫ୍ ମାନଚିତ୍ର
"গুটি, ছাই","କର୍ଣ୍ଣଲ, ପାଉଁଶ |"
মেপিং পইণ্ট,ମ୍ୟାପିଂ ପଏଣ୍ଟ |
"বিশুদ্ধ গতিশীলতা, বিশুদ্ধ গতিশীলতা","ପିରୋଡାଇନାମିକ୍ସ, ପ୍ୟୁରିନ୍ ଡାଇନାମିକ୍ସ |"
গতিশক্তি,ଗତିଜ ଶକ୍ତି
"গতিবিদ্যা, গতিবিদ্যা","ଗତିଶୀଳତା, କିଏନାମେଟିକ୍ସ |"
কলমোগ’ৰফ-স্মিৰ্নভ পৰীক্ষা,କଲମୋଗୋରଫ୍-ସ୍ମିର୍ନୋଭ୍ ପରୀକ୍ଷା |
ক্ৰ&#39;নেকাৰ বদ্বীপ,କ୍ରୋନେକର୍ ଡେଲଟା |
তিঁয়হ,କାକୁଡି
লেগ্ৰেঞ্জ ফাংচন,ଲାଗ୍ରେଞ୍ଜ୍ କାର୍ଯ୍ୟ
লেগ্ৰেঞ্জ বহুগুণক,ଲାଗ୍ରେଞ୍ଜ୍ ଗୁଣକର୍ତ୍ତା |
"তক্তা, বোৰ্ড","ପଟା, ବୋର୍ଡ |"
লেপ্লেচ ৰূপান্তৰ,ଲାପ୍ଲେସ୍ ଟ୍ରାନ୍ସଫର୍ମ |
ডাঙৰ সংখ্যা,ବଡ ସଂଖ୍ୟା
বৈশিষ্ট্যপূৰ্ণ উৎপত্তি,ଚରିତ୍ରଗତ ଉତ୍ପତ୍ତି |
কাষৰ পৃষ্ঠা,ପାର୍ଶ୍ୱ ପୃଷ୍ଠା |
লেটিন বৰ্গক্ষেত্ৰ,ଲାଟିନ୍ ବର୍ଗ
"নাভিৰ ৰচী, লেটাছ মলদ্বাৰ","ନାବିକ କର୍ଡ, ଲାଟସ୍ ରେକ୍ଟମ୍ |"
"নিয়ম, নীতি","ନିୟମ, ନୀତି"
বেগ সংমিশ্ৰণ নিয়ম,ବେଗ ମିଶ୍ରଣ ନିୟମ |
সামঞ্জস্যতা নিয়ম,ସୁସଙ୍ଗତତା ନିୟମ |
হ্ৰাস পোৱা ৰিটাৰ্ণৰ নিয়ম,ହ୍ରାସ ରିଟର୍ନ ନିୟମ |
মাধ্যাকৰ্ষণৰ নিয়ম,ମାଧ୍ୟାକର୍ଷଣ ନିୟମ |
গোটৰ বাবে সমৰূপতা নিয়ম,ଗୋଷ୍ଠୀ ପାଇଁ ହୋମୋମର୍ଫିଜିମ୍ ନିୟମ |
আঙঠিৰ বাবে সমৰূপতা নিয়ম,ରିଙ୍ଗ ପାଇଁ ହୋମୋମର୍ଫିଜିମ୍ ନିୟମ |
বৃদ্ধি পোৱা খৰচৰ আইন,ମୂଲ୍ୟ ବୃଦ୍ଧିର ନିୟମ |
ঘাতকৰণ নিয়ম,ଏକ୍ସପୋନ୍ସନ୍ ନିୟମ |
জড়তা নিয়ম,ନିଷ୍କ୍ରିୟତା ନିୟମ |
বৃহৎ সংখ্যাৰ নিয়ম,ବହୁ ସଂଖ୍ୟାରେ ନିୟମ |
সম্ভাৱনা নিয়ম,ସମ୍ଭାବ୍ୟ ନିୟମ |
"চাইন নিয়ম, চাইন নিয়ম","ସାଇନ ନିୟମ, ସାଇନ ନିୟମ |"
সূচকৰ নিয়ম,ପ୍ରଦର୍ଶକଙ୍କ ନିୟମ |
গতিৰ নিয়ম,ଗତି ନିୟମ
"স্তৰ, স্তৰ","ସ୍ତର, ସ୍ତର"
ফৰৱাৰ্ড সহগ,ଅଗ୍ରଗାମୀ ଗୁଣବତ୍ତା
সন্মুখৰ তিৰ্যক,ସାମ୍ନା ତ୍ରିକୋଣୀୟ |
ফৰৱাৰ্ড উপ-মেট্ৰিক্স,ଫରୱାର୍ଡ ସବ୍-ମ୍ୟାଟ୍ରିକ୍ସ |
ফ্ৰন্ট পোষ্ট,ଆଗ ପୋଷ୍ଟ
"নূন্যতম, নূন্যতম, নূন্যতম","ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ"
কম সাধাৰণ সাধাৰণ (LCM),ସର୍ବନିମ୍ନ ସାଧାରଣ (LCM)
নূন্যতম উপাদানসমূহ,ସର୍ବନିମ୍ନ ଉପାଦାନଗୁଡ଼ିକ |
সৰ্বনিম্ন শ্ৰেণী,ସର୍ବନିମ୍ନ ଶ୍ରେଣୀ
নূন্যতম ওভাৰহেড সীমা,ସର୍ବନିମ୍ନ ଓଭରହେଡ୍ ସୀମା |
বাওঁফালে ছেট কৰা হৈছে,ବାମ ସେଟ୍ |
ঘড়ীৰ কাঁটাৰ বিপৰীত দিশত,ଓଲଟା
ঘড়ীৰ কাঁটাৰ বিপৰীত দিশত স্ক্ৰু,ଘଣ୍ଟା ବିପରୀତ ସ୍କ୍ରୁ |
বাওঁফালৰ বিপৰীত,ଓଲଟା
বাওঁফালৰ গুণন,ବାମ ଗୁଣନ
লাইবনিজৰ সূত্ৰ,ଲିବ୍ନିଜ୍ ସୂତ୍ର |
দৈৰ্ঘ্য,ଲମ୍ବ
টুংগাকুদি,ତୁଙ୍ଗାକ୍କୁଡି |
ট্ৰেগাছ বক্ৰ,ଟ୍ରାଗସ୍ ବକ୍ର
হাওঁফাওঁৰ মাছ,ଫୁସଫୁସ୍
স্তৰৰ বক্ৰ,ସ୍ତର ବକ୍ର
আত্মবিশ্বাসৰ স্তৰ,ଆତ୍ମବିଶ୍ୱାସ ସ୍ତର
তাৎপৰ্য্যৰ স্তৰ,ମହତ୍ତ୍ level ର ସ୍ତର |
কালক্ৰমিকভাৱে,କ୍ରମାନୁକ୍ରମିକ ଭାବରେ |
অভিধানৰ ক্ৰম,ଅଭିଧାନ କ୍ରମ |
সম্ভাৱনা ফলন,ସମ୍ଭାବ୍ୟ କାର୍ଯ୍ୟ
সম্ভাৱনা অনুপাত পৰীক্ষা,ସମ୍ଭାବ୍ୟତା ଅନୁପାତ ପରୀକ୍ଷା
"সীমা, প্ৰান্তীয়","ସୀମା, ମାର୍ଜିନ"
"প্ৰান্তীয়, চৰম","ମାର୍ଜିନାଲ, ଚରମ"
প্ৰান্তীয় মূল্য,ମାର୍ଜିନାଲ ମୂଲ୍ୟ
প্ৰান্তীয় বেগ,ମାର୍ଜିନାଲ ବେଗ
গড়ত পৰিসৰ,ହାରାହାରି ପରିସର |
সংহতিৰ সীমা,ଏକୀକରଣର ସୀମା |
ক্ৰমৰ সীমা,କ୍ରମ ସୀମା |
"ক্লাষ্টাৰ পইণ্ট, সীমা বিন্দু","କ୍ଲଷ୍ଟର ପଏଣ୍ଟ, ସୀମା ବିନ୍ଦୁ |"
প্ৰান্তীয় বেগ,ମାର୍ଜିନାଲ ବେଗ
"ৰেখা, ৰেখা, উপবৃত্তাকাৰ","ରେଖା, ରେଖା, ଏଲିପ୍ସ |"
"ৰৈখিক, ৰৈখিক, ৰৈখিক","ର line ଖ୍ୟ, ର line ଖ୍ୟ, ର ar ଖ୍ୟ |"
ৰৈখিক বিজাবল্লী,ର line ଖ୍ୟ ବିଜଭାଲୀ |
ৰৈখিক বীজগণিতীয় সমীকৰণ,ର line ଖ୍ୟ ବୀଜ ବର୍ଣ୍ଣିତ ସମୀକରଣ |
ৰৈখিক আনুমানিককৰণ,ର line ଖିକ ଆନୁମାନିକତା |
ৰৈখিক এছিম্পট&#39;ট,ର line ଖ୍ୟ ଅସ୍ମପଟ୍ଟ |
ৰৈখিক সহগ,ର line ଖ୍ୟ କୋଏଫିସିଏଣ୍ଟ୍ |
শ্বক সঞ্চয়,ଶକ୍ ଜମା
শ্বক নিষেধাজ্ঞা,ଶକ୍ ପ୍ରତିବନ୍ଧକ |
ৰৈখিক নিৰ্ভৰশীলতা,ର line ଖ୍ୟ ନିର୍ଭରଶୀଳତା |
ৰৈখিক অৱভেদ্য সমীকৰণ,ର line ଖ୍ୟ ଡିଫେରିଏଲ୍ ସମୀକରଣ |
"ৰৈখিক মাত্ৰা, ৰৈখিক জোখ, ৰৈখিক দৈৰ্ঘ্য-প্ৰস্থ","ରେଖା ପରିମାପ, ର Line ଖ୍ୟ ମାପ, ର ar ଖ୍ୟ ଦ Length ର୍ଘ୍ୟ-ପ୍ରସ୍ଥ |"
"ৰৈখিক সমীকৰণ, দ্বিঘাত সমীকৰণ","ରେଖା ସମୀକରଣ, ଚତୁର୍ଭୁଜ ସମୀକରଣ |"
ৰৈখিক সমতা,ର line ଖିକ ସମଲିଙ୍ଗୀତା |
ৰৈখিক ভগ্নাংশ ৰূপান্তৰ,ର line ଖିକ ଭଗ୍ନାଂଶ ରୂପାନ୍ତର |
ৰৈখিক ফলন,ର line ଖ୍ୟ କାର୍ଯ୍ୟ |
ৰৈখিক ফলন,ର line ଖ୍ୟ କାର୍ଯ୍ୟ |
ৰৈখিক গোট,ରେଖା ଗୋଷ୍ଠୀ |
ৰৈখিক স্বাধীনতা,ର line ଖ୍ୟ ସ୍ independence ାଧୀନତା |
ৰৈখিক স্বাধীন সম্পৰ্ক,ର line ଖ୍ୟ ସ୍ independent ାଧୀନ ସମ୍ପର୍କ |
ৰৈখিক বৈষম্য,ର line ଖ୍ୟ ଅସମାନତା |
ৰৈখিক অসমজাতীয় অৱভেদ্য সমীকৰণ,ର Line ଖିକ ଅଣ-ସମଲିଙ୍ଗୀ ଭିନ୍ନ ଭିନ୍ନ ସମୀକରଣ |
ৰৈখিক অখণ্ড সমীকৰণ,ର line ଖ୍ୟ ଇଣ୍ଟିଗ୍ରାଲ୍ ସମୀକରଣ |
ৰৈখিক আন্তঃপ্ৰক্ষেপণ,ର line ଖ୍ୟ ଇଣ୍ଟରପୋଲେସନ୍ |
ৰৈখিক নূন্যতম বৰ্গ ৰিগ্ৰেছন বিশ্লেষণ,ର Line ଖ୍ୟ ସର୍ବନିମ୍ନ ବର୍ଗଗୁଡିକ ରିଗ୍ରେସନ୍ ଆନାଲିସିସ୍ |
"এককভাৱে, ৰৈখিকভাৱে","ଏକକ ଭାବରେ, ଧାଡ଼ିରେ |"
ৰৈখিকভাৱে নিৰ্ভৰশীল,ଧାଡ଼ିରେ ନିର୍ଭରଶୀଳ |
ৰৈখিকভাৱে স্বাধীন,ଧାଡ଼ିରେ ସ୍ୱାଧୀନ |
ৰৈখিক মেপিং,ର line ଖ୍ୟ ମ୍ୟାପିଙ୍ଗ୍ |
ৰৈখিক ক্ৰম,ର line ଖିକ କ୍ରମ |
ৰৈখিক ক্ৰমিককৰণ,ର line ଖିକ କ୍ରମିକୀକରଣ |
ৰৈখিক প্ৰগ্ৰেমিং,ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |
ৰৈখিক প্ৰগ্ৰেমিং এলগৰিদম,ରେଖା ପ୍ରୋଗ୍ରାମିଂ ଆଲଗୋରିଦମ |
ৰৈখিক প্ৰগ্ৰেমিং সমস্যা,ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ ସମସ୍ୟା |
ৰৈখিক ৰিগ্ৰেছন,ର line ଖିକ ରିଗ୍ରେସନ୍ |
ৰৈখিক ৰিগ্ৰেছন সহগ,ର line ଖିକ ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
"ৰৈখিক সম্পৰ্ক, ঘাতীয় সম্পৰ্ক","ର line ଖ୍ୟ ସମ୍ପର୍କ, ସୂକ୍ଷ୍ମ ସମ୍ପର୍କ |"
ৰৈখিক জনসংখ্যা,ରେଖା ଜନସଂଖ୍ୟା |
ৰৈখিক উপস্থান,ର line ଖ୍ୟ ସବ୍ ସ୍ପେସ୍ |
ৰৈখিক ৰূপান্তৰ,ର line ଖିକ ରୂପାନ୍ତର |
ৰৈখিক ৰিগ্ৰেছন,ର line ଖିକ ରିଗ୍ରେସନ୍ |
ৰৈখিক অৱভেদ্য অনুমান,ର line ଖ୍ୟ ଭିନ୍ନକ୍ଷମ ଆକଳନ |
ৰৈখিক বেগ,ର line ଖ୍ୟ ବେଗ |
ৰেখাৰ অবিচ্ছেদ্য,ରେଖା ଅବିଚ୍ଛେଦ୍ୟ
ছেদক ৰেখা,ଛକ ରେଖା
ৰিগ্ৰেছনৰ ৰেখা,ରେଗ୍ରେସନ୍ ରେଖା |
স্থানীয় ভেক্টৰ,ସ୍ଥାନିକ ଭେକ୍ଟର୍ |
স্থানীয় অনুকূল,ସ୍ଥାନୀୟ ସର୍ବୋତ୍କୃଷ୍ଟ |
"locus, লোকাছ","ଲୋକସ୍, ଲୋକସ୍"
লগ লগ লগ,ଲଗ୍ ଲଗ୍ ଲଗ୍ |
"লগাৰিদমিক, লগাৰিদমিক","ଲୋଗାରିଥମିକ୍, ଲୋଗାରିଥମିକ୍ |"
লগাৰিদমিক সঠিকতা,ଲୋଗାରିଥମିକ୍ ସଠିକତା |
লগাৰিদম গণনা,ଲୋଗାରିଦମ୍ ଗଣନା |
"লগাৰিদমিক বক্ৰ, লগাৰিদমিক বক্ৰ","ଲୋଗାରିଥମିକ୍ ବକ୍ର, ଲୋଗାରିଥମିକ୍ ବକ୍ର |"
লগাৰিদমিক ডেৰাইভেটিভ,ଲୋଗାରିଥମିକ୍ ଡେରିଭେଟିଭ୍ |
লগাৰিদমিক ডিফাৰেন্সিয়েল,ଲୋଗାରିଥମିକ୍ ଭିନ୍ନକ୍ଷମ |
"লগাৰিদমিক ফলন, লগাৰিদমিক ফলন","ଲୋଗାରିଥମିକ୍ ଫଙ୍କସନ୍, ଲୋଗାରିଥମିକ୍ ଫଙ୍କସନ୍ |"
"লগাৰিদমিক গড়, জ্যামিতিক গড়","ଲୋଗାରିଥମିକ୍ ଅର୍ଥ, ଜ୍ୟାମିତିକ ଅର୍ଥ |"
লগাৰিদমিক স্বাভাৱিক বিতৰণ,ଲୋଗାରିଥମିକ୍ ସାଧାରଣ ବଣ୍ଟନ |
লগাৰিদমিক সম্পৰ্ক,ଲୋଗାରିଥମିକ୍ ସମ୍ପର୍କ |
লগাৰিদমিক স্কেল,ଲୋଗାରିଥମିକ୍ ସ୍କେଲ୍ |
"লগাৰিদম শৃংখলা, লগাৰিদম শৃংখলা","ଲୋଗାରିଦମ୍ ସିରିଜ୍, ଲୋଗାରିଥମିକ୍ ସିରିଜ୍ |"
"লগাৰিদমিক সৰ্পিল, লগাৰিদমিক সৰ্পিল","ଲୋଗାରିଥମିକ୍ ସ୍ପିରାଲ୍, ଲୋଗାରିଥମିକ୍ ସ୍ପିରାଲ୍ |"
"লগাৰিদম টেবুল, লগাৰিদমিক টেবুল","ଲୋଗାରିଦମ୍ ଟେବୁଲ୍, ଲୋଗାରିଥମିକ୍ ଟେବୁଲ୍ |"
"লগাৰিদম, লগাৰিদম","ଲୋଗାରିଦମ୍, ଲୋଗାରିଦମ୍ |"
তর্ক শাস্ত্র,ତର୍କ
যুক্তিগতভাৱে সমতুল্য,ଯୁକ୍ତିଯୁକ୍ତ ଭାବରେ ସମାନ |
"বৃদ্ধিৰ বক্ৰ, পাৰ্ল-ৰিড বক্ৰ","ଅଭିବୃଦ୍ଧି ବକ୍ର, ମୋତି-ରିଡ୍ ବକ୍ର |"
"log স্বাভাৱিক বিতৰণ, log স্বাভাৱিক বিতৰণ","ସାଧାରଣ ବଣ୍ଟନ ଲଗ୍ କରନ୍ତୁ, ସାଧାରଣ ବଣ୍ଟନକୁ ଲଗ୍ କରନ୍ତୁ |"
"দ্ৰাঘিমাংশ, দ্ৰাঘিমাংশ","ଦ୍ରାଘିମା, ଦ୍ରାଘିମା"
"লুপ, লুপ, ফাঁচ (নং.), লুপ (ver.), প্ৰস্পন্দ","ଲୁପ୍, ଲୁପ୍, ନୋଜ (ନା।), ଲୁପ୍ (ver।), ପ୍ରସପଣ୍ଡା |"
"নিৰ্বাচনী প্ৰচাৰ, লটাৰী","ନିର୍ବାଚନ ପ୍ରଚାର, ଲଟେରୀ |"
আণ্ডাৰলাইন কৰক,ଅଣ୍ଡରଲାଇନ୍ |
নিম্ন সীমা,ନିମ୍ନ ବନ୍ଧା |
লো ৰিমেন-ইন্টিগ্ৰেল,ନିମ୍ନ ରିମାନ୍-ଇଣ୍ଟିଗ୍ରାଲ୍ |
কম ৰাশি,କମ୍ ରାଶି
ত্ৰিকোণীয় মেট্ৰিক্স অনুসৰণ কৰা,ତ୍ରିକୋଣୀୟ ମ୍ୟାଟ୍ରିକ୍ସ ଅନୁସରଣ କରନ୍ତୁ |
mclarin বিয়পি পৰে,mclarin ବିସ୍ତାର |
"মায়া নম্বৰ, মেজিক নম্বৰ, টেকসইতা নম্বৰ","ମାୟା ସଂଖ୍ୟା, ମ୍ୟାଜିକ୍ ନମ୍ବର, ସ୍ଥିରତା ସଂଖ୍ୟା |"
যাদু বৰ্গক্ষেত্ৰ,ମ୍ୟାଜିକ୍ ବର୍ଗ
ৰেডিয়েন্ট সীমা,ଉଜ୍ଜ୍ୱଳ ସୀମା |
মেইলিং প্ৰশ্নাৱলী,ମେଲିଂ ପ୍ରଶ୍ନପତ୍ର |
ডাকযোগে জৰীপ কৰা,ମେଲ ଦ୍ୱାରା ସର୍ଭେ |
ওভাৰহেড সীমা,ଓଭରହେଡ୍ ସୀମା |
দীঘল চাপ,ଲମ୍ବା ଆର୍କ
বাউণ্ড ছেট,ବନ୍ଧା ସେଟ୍ |
বহুমূলীয়া ফলন,ବହୁମୁଖୀ କାର୍ଯ୍ୟ
"মানচিত্ৰ, মানচিত্ৰ, মানচিত্ৰ","ମାନଚିତ୍ର, ମାନଚିତ୍ର, ମାନଚିତ୍ର"
গোটত মেপিং কৰা,ସେଟ୍ ରେ ମ୍ୟାପିଙ୍ଗ୍ |
গোটসমূহৰ মেপিং,ସେଟ୍ ମାନଚିତ୍ର
প্ৰান্তীয় সম্ভাৱনা,ସାଂଘାତିକ ସମ୍ଭାବନା |
গাণিতিক বিশ্লেষণ,ଗାଣିତିକ ବିଶ୍ଳେଷଣ |
গাণিতিক যুক্তি,ଗାଣିତିକ ତର୍କ
গাণিতিক কেন্দ্ৰ,ଗାଣିତିକ କେନ୍ଦ୍ର
গাণিতিক জটিলতা,ଗାଣିତିକ ଜଟିଳତା |
গাণিতিক অৰ্থনীতি,ଗାଣିତିକ ଅର୍ଥନୀତି
গাণিতিক প্ৰত্যাশা,ଗାଣିତିକ ଆଶା
গাণিতিক ৰূপ,ଗାଣିତିକ ରୂପ |
"গাণিতিক বিন্যাস, গাণিতিক বিন্যাস","ଗାଣିତିକ ସୂତ୍ର, ଗାଣିତିକ ଫର୍ମାଟ୍ |"
