English,Bengali
Levogyrate,"ঘড়ির কাঁটার বিপরীত দিকে, বাম মেরুকরণ"
Levorotation,বাম ঘূর্ণন
Leyden jar,লিডেন জার
Liacalised character,স্থানীয় উপসর্গ
Liaison net,যোগাযোগ জাল
Library,প্রোগ্রাম সংগ্রহ
Library routine,প্রোগ্রাম স্টোর রুটিন
Libration,ভার্চুয়াল দোলন
Lichtenberg figures,লিসেনবার্গ ফিগার
Lick on,"অধিগ্রহণের মুহূর্ত, বন্ধনের মুহূর্ত"
Lidar,"লিডার, লেজার ইনফ্রারেড রাডার"
Lie detector,মিথ্যা আবিষ্কারক
Life,"জীবন, বয়স"
Lift,"উত্তোলন, উত্তোলন"
Lift coefficient,উত্তোলন সহগ
Lift pump,উত্তোলন পাম্প
Lift reduction ratio,উত্তোলন হ্রাস অনুপাত
Lift-off velocity,উত্তোলনের গতি
Lifting,"hoist, hoist"
Lifting force,উত্তোলন শক্তি
Lifting line element,উত্তোলন লাইন উপাদান
Lifting line hypothesis,উত্তোলন লাইন হাইপোথিসিস
Lifting magnet,চুম্বক উত্তোলন
Lifting power,উত্তোলন ক্ষমতা
Lifting pressure,চাপ উত্তোলন
Lifting pump,উত্তোলন পাম্প
Lifting surface,উত্তোলন পৃষ্ঠা
Lifting surface theory,পৃষ্ঠা উত্তোলন নীতি
Light,"সংক্ষিপ্ত, হালকা, আবছা, স্বল্প, সংক্ষিপ্ত, হালকা"
Light absorption,আলো শোষণ
Light amplifier,আলো পরিবর্ধক
Light beam oscillograph,হালকা মরীচি অসিলেটর
Light blue,হালকা নীল
Light carrier injection,হালকা ক্যারিয়ার ইনজেকশন
Light chopper,হালকা ফিল্টার
Light cone,হালকা শঙ্কু
Light controlled oscillator,আলো নিয়ন্ত্রিত অসিলেটর
Light curve,হালকা বক্ররেখা
Light doping,সামান্য আয়
Light elements,হালকা উপাদান
Light emitting,আলোক সংবেদনশীলতা
Light energy,আলোক শক্তি
Light equation,হালকা সমীকরণ
Light exposure,হালকা এক্সপোজার
Light fan,অপটিক্যাল উইংস
Light filter,হালকা ফিল্টার
Light flux,হালকা প্রবাহ
Light gathering power,হালকা স্টোরেজ ক্ষমতা
Light guide,"হালকা পথ নির্ধারক, হালকা গাইড"
Light hour,হালকা ঘন্টা
Light house,"বাতিঘর, আলো ঘর"
Light house tube,লাইট হাউস নালী
Light intensity,আলোর তীব্রতা
Light load,হালকা লোড
Light meson,হালকা মোসান
Light meter,লাইট মিটার
Light microsecond,"হালকা মাইক্রো সেকেন্ড, হালকা মাইক্রো সেকেন্ড"
Light modulation,অপটিক্যাল মড্যুলেশন
Light modulator,অপটিক্যালি মডুলেটর
Light n egative (=photo-negative=photo-resistive),অপটিক্যাল পরিবাহিতা অবনতি
Light neclues,"হালকা নিউক্লিয়াস, হালকা নিউক্লিয়াস"
Light operated switch,হালকা চালিত সুইচ
Light panel,হালকা প্যানেল
Light pipe,হালকা টোকা
Light pressure,হালকা চাপ
Light quantum,হালকা কোয়ান্টাম
Light ray,হালকা মরীচি
Light reaction,হালকা প্রতিক্রিয়া
Light saturated,আলো পরিপূর্ণ
Light scattering power,আলো ছড়িয়ে দেওয়ার ক্ষমতা
Light stable,হালকা স্থায়ী
Light string,"ওজনহীন স্ট্রিং, ওজনহীন ফাইবার"
Light transmission,হালকা সংক্রমণ
Light valve,হালকা ভালভ
Light vane,হালকা ভেন
Light water reactor,হালকা জল চুল্লি
Light year,"আলোকবর্ষ, আলোকবর্ষ"
Light-oscillations,হালকা দোলন
Light-positive (=conductive photo-positive),অপটিক্যাল পরিবাহিতা বৃদ্ধিকারী
Light-pulse,হালকা পালস
Lightening,সিলভার লাইট পাবলিকেশন্স
Lighter grays,হালকা দখল
Lighting,"temprate, light up"
Lighting area,আলো ক্ষেত্র
Lightning,"বাজ, বজ্রপাত"
Lightning arrrester,বাজ সনাক্তকারী
Lightning conductor,বজ্র-পরিবাহী
Lightning generator,বাজ জেনারেটর
Lightning I njhury,বাজ ক্ষতি
Lightning protection,বাজ সুরক্ষা
Lightning rod,বাজ ধর্মঘট
Lightning spectroscopy,বাজ স্পেকট্রোস্কোপি
Lightning stroke,বাজ ধর্মঘট
Lightning surge,বজ্রপাত
Lightning switch (=ground switch),বাজ সুইচ
Lightning temperature,বাজ তাপ
Lightproof,হালকা প্রমাণ
Ligneous material,কাঠের উপাদান
Like,"সমজাতীয়, সমজাতীয়, সমজাতীয়"
Like parallel forces,আইসোট্রপিক সমান্তরাল বল
Lilft off,মুক্তির মুহূর্ত
Lilft-factor,উত্তোলন ফ্যাক্টর
Lilft-to-drag ratio,উত্তোলন ট্র্যাকশন অনুপাত
Lilght emitting diode,আলো নির্গত আলো নির্গত আলো নির্গত ডায়োড
Lilght gun,হালকা বন্দুক
Lilght point,আলো বিন্দু
Lilght signal,আলোক সংকেত
Lilght tolerant,আলোর সাথে
Lilght yellow,"ফ্যাকাশে হলুদ, ফ্যাকাশে হলুদ"
Lilght yield,আলো পণ্য
Lilmit value,সীমা মান
Lilmiting current,প্রান্তিক বর্তমান
Lilmiting curve,প্রান্তিক বক্ররেখা
Lilmiting density,"প্রান্তিক ঘনত্ব, চরম ঘনত্ব"
Lilmiting magnitude (=magnitude limit),বর্তমান সীমা
Lilmiting number,প্রান্তিক সংখ্যা
Lilne focus tube,লাইন ফোকাসিং টিউব
Lilne pulser,লাইন pulser
Lilne tester,লাইন পরীক্ষক
Lilnea aspera,উরভিকা রেখা
Lilnear accelerator,লিনিয়ার এক্সিলারেটর
Lilnear amplifier,রৈখিক পরিবর্ধক
Lilnear resonance accelerator,লিনিয়ার রেজোন্যান্স অ্যাক্সিলারেটর
Lilquid manometer,তরল ম্যানোমিটার
Lilthium cell,লিথিয়াম কোষ
Liminal contrast (=threshold contrast),দিল্লির বিপরীত শব্দ
Limit,"সীমা, প্রান্তিক"
Limit analysis,সীমানা বিশ্লেষণ
Limit cycle,"সীমা চক্র, চরম প্রশস্ততা চক্র"
Limit design,সীমানা নকশা
Limit lodad factor,পিক লোড ফ্যাক্টর
Limit number,সীমা সংখ্যা
Limit of audibility,শ্রবণযোগ্যতার পরিসীমা
Limit of error,ত্রুটি পরিসীমা
Limit of indeterminacy,অনির্ধারিত সীমা
Limit of linear elasticity,রৈখিক স্থিতিস্থাপকতা সীমা
Limit of resolution,রেজুলেশন পরিসীমা
Limit point of a filter,ফিল্টার সীমানা পয়েন্ট
Limit switch,সীমা সুইচ
Limit velocity,প্রান্তিক বেগ
Limited correction,সীমিত সংশোধন
Limited distribution,সীমিত বিতরণ
Limited neighbourhood,সীমিত কক্ষ
Limiter,সীমাবদ্ধ
Limiter diode,লিমিটার ডায়োড
Limiting,"সীমাবদ্ধ, প্রান্তিক, চরম"
Limiting cathode potential,প্রান্তিক ক্যাথোড সম্ভাব্য
Limiting cell,প্রান্তিক কোষ
Limiting condition,প্রান্তিক সীমাবদ্ধতা
Limiting conductance,প্রান্তিক পরিবাহিতা
Limiting distribution,প্রান্তিক বিতরণ
