Assamese,Bengali
পৰ্টেবল ৰঙৰ বাৰ জেনেৰেটৰ,পোর্টেবল রঙ বার জেনারেটর
ইতিবাচক অন্ত,ইতিবাচক শেষ
ইতিবাচক পুনৰ বিনিয়োগ,ইতিবাচক পুনর্বিনিয়োগ
ধনাত্মক পুনৰ বিনিয়োগ পৰিবৰ্ধক,ইতিবাচক পুনর্বিনিয়োগ পরিবর্ধক
অৱস্থান সূচক,অবস্থান নির্দেশক
ধনাত্মক গেট,ইতিবাচক গেট
ধনাত্মক স্তৰৰ সূচক,ইতিবাচক স্তর নির্দেশক
ইতিবাচক যুক্তি,ইতিবাচক যুক্তি
ধনাত্মক পোহৰৰ বাধা,ইতিবাচক আলো বাধা
ধনাত্মক স্পন্দন,ইতিবাচক পালস
ধনাত্মক সংপৃক্ততা ভল্টেজ,ইতিবাচক স্যাচুরেশন ভোল্টেজ
ধনাত্মক-ঋণাত্মক পলিলুপ ৰিচাৰ্জ,ইতিবাচক-নেতিবাচক পলিলুপ রিচার্জ
ধনাত্মক যোগান,ইতিবাচক সরবরাহ
সম্ভাৱ্য বাধা,সম্ভাব্য বাধা
বিভৱৰ পাৰ্থক্য,সম্ভাব্য পার্থক্য
সম্ভাৱ্য বিভাজক,সম্ভাব্য বিভাজক
সম্ভাৱ্য শক্তি,বিভবশক্তি
সম্ভাৱ্য গ্ৰেডিয়েণ্ট,সম্ভাব্য গ্রেডিয়েন্ট
সম্ভাৱ্য পৰিৱৰ্তন,সম্ভাব্য পরিবর্তন
পটেনচিঅ&#39;মিটাৰ,potentiometer
শক্তি পৰিবৰ্ধক,শক্তি বিবর্ধক
শক্তি নিয়ন্ত্ৰণ বৰ্তনী,পাওয়ার কন্ট্রোল সার্কিট
ক্ষমতা নিৰ্ণয় কৰা,শক্তি সংকল্প
শক্তিৰ ক্ষতি,শক্তি ক্ষয়
শক্তি কাৰক,পাওয়ার ফ্যাক্টর
পাৱাৰ ফেট (FET) ক্ষেত্ৰ প্ৰভাৱিত ট্ৰেঞ্জিষ্টৰ,পাওয়ার ফেট (এফইটি) ফিল্ড অ্যাফেক্টেড ট্রানজিস্টর
শক্তি বৰ্তনী,পাওয়ার সার্কিট
ক্ষমতা লাভ,ক্ষমতা লাভ
শক্তি জোখা,শক্তি পরিমাপ
পাৱাৰ মিটাৰ,ক্ষমতা মিটার
শক্তি সেন্সৰ,পাওয়ার সেন্সর
পাৱাৰ চেন্সৰ চাৰ্জাৰ,পাওয়ার সেন্সর চার্জার
শক্তি ক্ৰম উৎপাদক,পাওয়ার সিকোয়েন্স জেনারেটর
শক্তি সংকেত,শক্তি সংকেত
শক্তি বৰ্ণালী বিশ্লেষণ,শক্তি বর্ণালী বিশ্লেষণ
শক্তি বৰ্ণালী ঘনত্ব ফলন,শক্তি বর্ণালী ঘনত্ব ফাংশন
শক্তি বৰ্ণালী,শক্তি বর্ণালী
শক্তি যোগান,পাওয়ার সাপ্লাই
শক্তি থাৰ্মিষ্টৰ,পাওয়ার থার্মিস্টর
শক্তি তাপবিদ্যুৎ দম্পতী,শক্তি তাপবিদ্যুৎ দম্পতি
পুনৰুদ্ধাৰ কৰক,পুনরুদ্ধার উপর শক্তি
পিপিএন গাঁঠনি,পিপিএন গঠন
ব্যৱহাৰিক (অ-আদৰ্শ) ভল্টেজ উৎস,ব্যবহারিক (অ-আদর্শ) ভোল্টেজ উৎস
ব্যৱহাৰিক খাদ্যৰ উৎস,কার্যকর ফিড উৎস
ব্যৱহাৰিক সময়ৰ বিলম্ব,ব্যবহারিক সময় বিলম্ব
প্ৰি এম্প্লিফায়াৰ,প্রাক পরিবর্ধক
"নিখুঁততা, নিখুঁততা, সঠিকতা, নিখুঁততা","নির্ভুলতা, নির্ভুলতা, নির্ভুলতা, নির্ভুলতা"
সূক্ষ্ম বক্তা,সূক্ষ্ম বক্তা
মাইক্ৰ&#39; হাফ ৱেভ ৰেক্টিফায়াৰ,মাইক্রো হাফ ওয়েভ রেকটিফায়ার
মাইক্ৰ&#39; ৰেক্টিফায়াৰ,মাইক্রো সংশোধনকারী
সঁচা চাইন তৰংগ উৎপাদক,সত্যিকারের সাইন ওয়েভ জেনারেটর
প্ৰাক্তন দোভাষী,প্রাক্তন দোভাষী
প্ৰি জমা ধন,প্রাক আমানত
প্ৰাগুক্কিৰ শাখা,প্রাগুক্কির সেকশন
প্ৰি-ৰিইনফৰ্চমেণ্ট,প্রাক শক্তিবৃদ্ধি
prior equalizer,পূর্ব সমকক্ষ
প্ৰি-অমিক খোদিত,প্রাক-ওমিক খোদাই
প্ৰি প্ৰচেছৰ,প্রাক প্রসেসর
প্ৰি নিয়ন্ত্ৰণ,প্রাক নিয়ন্ত্রণ
প্ৰি গ্ৰেডেচন,প্রাক গ্রেডেশন
pre annex,প্রি অ্যানেক্স
প্ৰস্তুতি,উপস্থাপনা
উপস্থাপন স্তৰ,উপস্থাপনা স্তর
পূৰ্ব-প্ৰতিষ্ঠা,প্রাক-প্রতিষ্ঠা
প্ৰাথমিক বেটাৰী,প্রাথমিক ব্যাটারি
প্ৰাথমিক কোষ,প্রাথমিক কোষ
প্ৰাথমিক চৰিত্ৰ,প্রাথমিক চরিত্র
প্ৰাথমিক চৰিত্ৰৰ ভিডিঅ&#39; সংকেত,প্রাথমিক অক্ষর ভিডিও সংকেত
প্ৰাথমিক ৰেখা ধ্ৰুৱক,প্রাথমিক লাইন ধ্রুবক
প্ৰাথমিক সংৰক্ষণ,প্রাথমিক স্টোরেজ
প্ৰাইম ইম্প্লিচিট,প্রাইম ইমপ্লিসিট
প্ৰাথমিক ক&#39;ডেক,প্রাথমিক কোডেক
সম্ভাৱনা ঘনত্ব ফলন,সম্ভাব্যতা ঘনত্ব ফাংশন
এক্সপ্ল&#39;ৰেটৰী কাপলিং,অনুসন্ধানমূলক যুগল
প্ৰক্ৰিয়া প্ৰসাৰণ,প্রক্রিয়া প্রচার
প্ৰক্ৰিয়াৰ উৎপাদন,প্রক্রিয়া পণ্য
প্ৰচেছৰ,প্রসেসর
পণ্য সূচক,পণ্য সূচক
প্ৰগ্ৰেমেটিক মেট্ৰিক্স লজিক,প্রোগ্রাম্যাটিক ম্যাট্রিক্স লজিক
প্ৰগ্ৰেমেবল এটেনুৱেটৰ,প্রোগ্রামেবল attenuator
প্ৰগ্ৰেমেবল কেলকুলেটৰ,প্রোগ্রামেবল ক্যালকুলেটর
প্ৰগ্ৰেমেবল অপাৰেচনেল এম্প্লিফায়াৰ,প্রোগ্রামেবল অপারেশনাল পরিবর্ধক
প্ৰগ্ৰেমেবল ক্ৰমিক মেচিন,প্রোগ্রামেবল ক্রমিক মেশিন
প্ৰগ্ৰেমেবল চিস্টেম নিয়ন্ত্ৰক,প্রোগ্রামেবল সিস্টেম কন্ট্রোলার
প্ৰগ্ৰেমেবল টাইম এডজাষ্টাৰ,প্রোগ্রামেবল সময় সমন্বয়কারী
প্ৰগ্ৰেমিং,প্রোগ্রামিং
প্ৰজেকচন এলাইনাৰ,অভিক্ষেপ সারিবদ্ধকারী
"p.rom, প্ৰম","p.rom, prom"
সংবহন সহগ,ট্রান্সমিশন সহগ
সংক্ৰমণৰ বিলম্ব,সংক্রমণ বিলম্ব
সংক্ৰমণৰ বিলম্বৰ সময়,ট্রান্সমিশন বিলম্ব সময়
তৰংগ সংবহন,তরঙ্গ সংক্রমণ
আদিম ৰূপ,আদিম রূপ
প্ৰক্সিমিটি প্ৰিন্টিং,প্রক্সিমিটি প্রিন্টিং
প্ৰক্সিমিটি চুইচ,প্রক্সিমিটি সুইচ
ছ্যুডো ত্ৰিভুজ ক&#39;ড,ছদ্ম ত্রিভুজ কোড
