Hindi,English
ऑपरेटर ट्रंक,Operator trunk
संक्रिया पंजी,Op register
प्रकाशिक द्विआधारी खोज तरु,Optical binary  Search tree
प्रकाशिक संप्रतीक अभिज्ञान,Optical character  Recognition
प्रकाशिक फाइबर,Optical fibre
प्रकाशिक फॉन्ट,Optical font
प्रकाशिक चिह्‍न पाठ्यांक,Optical mark  Reading
प्रकाशीय स्मृति,Optical memory
प्रकाशीय पठित्र,Optical reader
प्रकाशिक क्रमवीक्षक,Optical scanner
प्रकाशिक क्रमवीक्षण,Optical scanning
प्रकाशिक प्रगाही,Optical wand
इष्टतम विलय तरु,Optimal merge  Tree
इष्टमीकरण,Optimization
इष्टतम कूटलेखन,Optimum coding
इष्टतमकारी प्रोग्रामन,Optimum  Programming
विकल्प,Option
वैकल्पिक विराम अनुदेश,Optional halt  Instruction
वैकल्पिक विराम अनुदेश,Optional pause  Instruction
वैकल्पिक पूर्णविराम अनुदेश,Optional stop  Instruction
वैकल्पिक शब्द,Optional word
विकल्प सूची,Option list
प्रकाशीय युग्मक,Opto coupler
प्रकाश इलेक्ट्रॉनिकी,Optoelectronics
ऑप्टो इलेक्ट्रॉनिकीय प्रौद्योगिकी,Optoelectronic  Technology
प्रकाशीय पृथक्कारक,Optoisolater
अथवा',OR
अथवा' परिपथ,OR circuit
क्रमित तरु,Ordered tree
क्रमीकरण अभिनति,Ordering bias
क्रम संबंध,Ordering relation
क्रम सांख्यिकी,Order statistics
आदेश परिपथ,Order wire circuits  (= Order circuit)
आदेश बहुसंकेतन,Order wire  Multiplex
साधारण प्रतीक,Ordinary symbol
अथवा' अवयव,OR element
संगठनात्मक सूचना-तंत्र,Organisational  information  system
अथवा' द्वार,OR gate
मूल भाषा,Original language
अथवा' मिश्रक,OR mixer
अथवा' संक्रिया,OR operation
लांबिक विश्लेषण,Orthogonal  Analysis
लांबिक आधार,Orthogonal basis
लांबिक सूची,Orthogonal list
लांबिक स्मृति,Orthogonal   Memory
"आर्थोनार्मल विश्लेषण, प्रसामान्य लांबिक विश्लेषण",Orthonormal  Analysis
दोलनी शाटन,Oscillating sort
बाह्‍य संबंधक,Out connector
बाह्‍य कोटि,Out degree
बाह्‍य कूट,Outer code
बाह्‍य स्थूल अनुदेश,Outler  Macroinstruction
निर्गम,Output
निर्गम क्षेत्र,Output area
निर्गम निश्चयन,Output assertion
निर्गम खंडक,Output block
निर्गम खंडक कारक,Output blocking  Factor
निर्गम समर्थता,Output capability
निर्गम क्षमता,Output capacity
निर्गम प्रणाल,Output channel
निर्गम आँकड़े,Output data
निर्गम युक्ति,Output device
निर्गम संचिका,Output file
निर्गम धारा,Output job stream  (=Output  Stream)
निर्गम सीमित प्रक्रम,Output limited  Process
निर्गम सीमित तंत्र,Output limited  System
निर्गम प्रतिरूपक,Output module
निर्गम पूर्वग,Output primitive
निर्गम प्रक्रम,Output process
निर्गम क्रमादेश,Output program
