Assamese,Tamil
মেট্ৰিক্স অপাৰেটৰ,மேட்ரிக்ஸ் ஆபரேட்டர்
মেট্ৰিক্স বহুপদ,அணி பல்லுறுப்புக்கோவை
মেট্ৰিক্স প্ৰিন্টিং,அணி அச்சிடுதல்
মেট্ৰিক্স উৎপাদন,அணி தயாரிப்பு
সৰ্বাধিক কৰা হৈছে,அதிகபட்சம்
"সৰ্বোচ্চ, সৰ্বোচ্চ, সৰ্বোচ্চ","அதிகபட்சம், அதிகபட்சம், உயர்ந்தது"
সৰ্বোচ্চ নিৰপেক্ষ মান,அதிகபட்ச முழுமையான மதிப்பு
সৰ্বোচ্চ F-অনুপাত,அதிகபட்ச F- விகிதம்
সৰ্বোচ্চ সম্ভাৱনা,அதிகபட்ச திறன்
মহলপিষ্ঠা,மஹால்பிஸ்தா
মহান সিদ্ধান্ত,பெரிய முடிவு
ফাংচনৰ সৰ্বোচ্চ,செயல்பாட்டின் அதிகபட்சம்
মেক্সৱেল-বল্টছমেন পৰিসংখ্যা,மேக்ஸ்வெல்-போல்ட்ஸ்மேன் புள்ளிவிவரங்கள்
গড় বিচ্যুতি,விலகல் என்று பொருள்
বিচ্যুতি বৰ্গ গড়,விலகல் சதுரம் சராசரி
বৰ্গ গড় ভুল,சதுர சராசரி பிழை
"গড়, গড় মূল্য","சராசரி, சராசரி மதிப்பு"
গড় উপপাদ্য,அதாவது தேற்றம்
বুদবুদযুক্ত জোখ,குமிழி அளவீடு
"মধ্যম, মধ্যম, মধ্যম, মধ্যম","இடைநிலை, இடைநிலை, இடைநிலை, இடைநிலை"
মধ্যম কেন্দ্ৰ,சராசரி மையம்
মধ্যম বক্ৰ,இடைநிலை வளைவு
মেছ&#39;থেলিঅ&#39;মা,மீசோதெலியோமா
বাৰ্তা,செய்தி
"কাষ্টম, পদ্ধতি","வழக்கம், முறை"
ডিলিচন পদ্ধতি,நீக்குதல் முறை
ওলোটা পদ্ধতি,தலைகீழ் முறை
পুনৰাবৃত্তি পদ্ধতি,மீண்டும் மீண்டும் முறை
নূন্যতম বৰ্গক্ষেত্ৰ,குறைந்தபட்ச சதுரம்
টৰ্ক পদ্ধতি,முறுக்கு முறை
একেধৰণৰ ত্ৰিভুজ পদ্ধতি,ஒத்த முக்கோண முறை
ঢাল অৱনমিত পদ্ধতি,சாய்வு இறங்கும் முறை
সংকলন পদ্ধতি,தொகுத்தல் முறை
অনিৰ্দিষ্ট সহগ পদ্ধতি,தீர்மானிக்கப்படாத குணக முறை
দূৰত্বৰ জনসংখ্যা,தூர மக்கள் தொகை
মেট্ৰিক ব্যৱস্থা,மெட்ரிக் அமைப்பு
মেট্ৰিক একক,மெட்ரிக் அலகு
মাইক্ৰ’ তত্ত্ব,நுண் கோட்பாடு
মাজ,நடுத்தர
মধ্যমীয়া,சராசரி
কেন্দ্ৰীয় বিন্দু,மைய புள்ளி
মধ্যবিন্দুৰ সূত্ৰ,நடுப்புள்ளி சூத்திரம்
নূন্যতম বহুপদ,குறைந்தபட்ச பல்லுறுப்புக்கோவை
ন্যূনতম তত্ত্ব,குறைந்தபட்ச கோட்பாடு
"নূন্যতম, সৰ্বনিম্ন, সৰ্বনিম্ন","குறைந்தபட்ச, குறைந்த, குறைந்த"
নিম্ন বিন্দু,குறைந்த புள்ளி
নূন্যতম বহুপদ,குறைந்தது பல்லுறுப்புக்கோவை
কাৰ্য্যৰ নূন্যতম,குறைந்தபட்ச செயல்பாடு
চুটি চাপ,குறுகிய வில்
চুটি চিঠি,குறுகிய கடிதம்
সীমাবদ্ধ উপগোট,கட்டுப்படுத்தப்பட்ட துணைக்குழு
"বিয়োগ, ঋণ","கழித்தல், கடன்"
বিয়োগ চিহ্ন,கழித்தல் அடையாளம்
মিশ্ৰিত ভগ্নাংশ,கலப்பு பின்னம்
বিকল্প যন্ত্ৰ,மாற்று சாதனம்
"ধৰণ, ধৰণ, পদ্ধতি, পদ্ধতি, ব্যৱস্থাপ্ৰণালী, ধৰণ","முறை, முறை, முறை, முறை, முறை, முறை"
"মডুলাছ, মডুলাছ","மாடுலஸ், மாடுலஸ்"
জটিল সংখ্যাৰ মডুলাছ,சிக்கலான எண்ணின் மாடுலஸ்
মুহূৰ্ত,கணம்
টৰ্ক ফাংচন,முறுக்கு செயல்பாடு
বলৰ মুহূৰ্ত,சக்தியின் தருணம்
কম্পাঙ্ক-বিতৰণ ক্ষমতা,அதிர்வெண்-பகிர்வு தருணம்
জড়তাৰ মুহূৰ্ত,சடத்துவ திருப்பு திறன்
গতিশীলতা মুহূৰ্ত,வேகமான தருணம்
ইম্পলছ,உந்துவிசை
এটা পোষ্ট,ஒரு பதவி
একক সংহতি,ஒற்றை ஒருங்கிணைப்பு
"সমতা, একৰূপতা","ஒருமைப்பாடு, ஒருமைப்பாடு"
এককক্ষী,ஒருமுகமான
একদিশীয় আৰোহী ক্ৰম,ஒரு திசை ஏறும் வரிசை
আউটৰাইট,அப்பட்டமான
একদিশে অৰ্ধচন্দ্ৰ জাল,ஒரே திசையில் பிறை கண்ணி
এককভাৱে বৃদ্ধি কৰা ক্ৰম,ஏகமாக அதிகரிக்கும் வரிசை
একচলকীয় ফলন,மாறாத செயல்பாடு
মন্টে-কাৰ্লো গণনা,மான்டே-கார்லோ கணக்கீடு
মণ্টে-কাৰ্লো পদ্ধতি,மான்டே-கார்லோ முறை
মোৰা (ক্রীড়া),மோரா (விளையாட்டு)
মৃত্যুৰ পৰিসংখ্যা,இறப்பு புள்ளிவிவரங்கள்
যতদূৰসম্ভৱ,பெரும்பாலும்
গতি,இயக்கம்
চলন্ত গড়,நகரும் சராசரி
এম-জনসংখ্যা,எம்-மக்கள் தொகை
অখণ্ডৰ M-পৰীক্ষা,ஒருங்கிணைப்பின் எம்-சோதனை
একাধিক সিদ্ধান্ত-সমস্যা,பல முடிவு-சிக்கல்
বহুপদ স্বাভাৱিক বিতৰণ,பல்லுறுப்புக்கோவை இயல்பான பரவல்
বহুপদ যাদৃচ্ছিক চলক,பல்லுறுப்புக்கோவை சீரற்ற மாறி
