Gujarati,Tamil
"1.અખંડિતતા, 2.મોડ્યુલારિટી","1.ஒருமைப்பாடு, 2.மட்டுத்தன்மை"
મોડ્યુલેશન,பண்பேற்றம்
મોડ્યુલ,தொகுதி
મોડ્યુલર માળખું,மட்டு அமைப்பு
મોનીટર,கண்காணிக்கவும்
"1.મોનિટર પ્રોગ્રામ, 2.મોનિટર પ્રોગ્રામ","1.கண்காணிப்பு திட்டம், 2.கண்காணிப்பு திட்டம்"
મોનોક્રોમેટિક ડિસ્પ્લે,ஒரே வண்ணமுடைய காட்சி
મોનોલિથિક ઇન્ટિગ્રેટેડ સર્કિટ,ஒற்றைக்கல் ஒருங்கிணைந்த சுற்று
મોનોલિથિક ટેકનોલોજી,ஒற்றைக்கல் தொழில்நுட்பம்
સિંગલ સ્પેસ ફોન્ટ,ஒற்றை இடைவெளி எழுத்துரு
એક સ્થાનીય,ஒரு நிலை
એકવિધતા,சலிப்பூட்டும்
"1. આકાર, 2. સ્વરૂપ","1. வடிவம், 2. வடிவம்"
ફોર્મ,வடிவம்
આકાર,வடிவம்
"1. ગીરો, 2. ગીરો, ગીરો","1. அடமானம், 2. அடமானம், அடமானம்"
MOSFET (MOSFET),MOSFET (MOSFET)
"1. સૌથી વધુ બે અંકો, 2. સૌથી વધુ બીટ","1. அதிக இரண்டு இலக்கங்கள், 2. அதிக பிட்"
મધર બોર્ડ,தாய் பலகை
માતા રજીસ્ટર,அம்மா பதிவு
મૂવીઝ,திரைப்படங்கள்
ફિલ્મ એક્સપર્ટ ગ્રુપ (MPEG),திரைப்பட நிபுணர் குழு (MPEG)
માઉન્ટ,ஏற்ற
"1.ઉંદર, 2.ઉંદર","1.சுட்டி, 2.சுட்டி"
"1.જંગમ, 2.વિસ્થાપન","1.அசையும், 2.இடமாற்றம்"
ફરતા પ્રતીક,நகரும் சின்னம்
MS-DOS,MS-DOS
એમએસ-વિન્ડોઝ,MS-Windows
બહુવિધ અભિગમ,பல நோக்குநிலை
મલ્ટી પ્રોસેસર,பல செயலி
"1.મલ્ટિપ્રોગ્રામિંગ, 2.મલ્ટિપ્રોગ્રામિંગ","1.மல்டி புரோகிராமிங், 2.மல்டி புரோகிராமிங்"
મલ્ટીટાસ્કીંગ,பல்பணி
બાહુબસ,பஹுபஸ்
પ્રસારણ,ஒளிபரப்பு
પોલીમોર્ફિક સરનામું,பாலிமார்பிக் முகவரி
પ્રસારણ,ஒளிபரப்பு
મલ્ટીચીપ,மல்டிசிப்
મલ્ટિક્સ,மல்டிக்ஸ்
મલ્ટીટાસ્કીંગ કામગીરી,பல்பணி செயல்பாடு
"1.મલ્ટિલેવલ મેમરી, 2. બહુસ્તરીય મેમરી","1.பலநிலை நினைவகம், 2. பல நிலை நினைவகம்"
"1.મલ્ટીમીડિયા ટેકનોલોજી, 2.મલ્ટીમીડિયા ટેકનોલોજી","1.மல்டிமீடியா தொழில்நுட்பம், 2.மல்டிமீடியா தொழில்நுட்பம்"
બહુવિધતા,பன்முகத்தன்மை
બહુવિધ,பல
"1.ચોકસાઇ, 2.મલ્ટી જામીન","1. துல்லியம், 2. பல உத்தரவாதம்"
બહુવિધ રીગ્રેસન,பல பின்னடைவு
"1.મલ્ટીપ્લેક્સ, 2.મલ્ટીપ્લેક્સ","1.மல்டிபிளக்ஸ், 2.மல்டிப்ளக்ஸ்"
મલ્ટિપ્લેક્સ મોડ,மல்டிபிளக்ஸ் முறை
મલ્ટિપ્લેક્સર,மல்டிபிளெக்சர்
"1. મલ્ટિપ્લેક્સિંગ, 2. મલ્ટિપ્લેક્સિંગ","1. மல்டிபிளெக்சிங், 2. மல்டிபிளெக்சிங்"
મલ્ટિપોઇન્ટ નેટવર્ક,பலமுனை நெட்வொர்க்
બહુવિધ પ્રક્રિયા,பல செயலாக்கம்
મલ્ટિપ્રોસેસર સિસ્ટમ,பல்செயலி அமைப்பு
બહુહેતુક ઈન્ટરનેટ મેઈલ એક્સ્ટેંશન (MIME),பல்நோக்கு இணைய அஞ்சல் நீட்டிப்பு (MIME)
પ્લેસમેન્ટ,வேலை வாய்ப்பு
બહુકેન્દ્ર,பல மையம்
મલ્ટિથ્રેડીંગ,மல்டித்ரெடிங்
બહુપદી તર્ક,பல்லுறுப்புக்கோவை பகுத்தறிவு
બહુવિધ વિશ્લેષણ,பன்முக பகுப்பாய்வு
મલ્ટિવાઇબ્રેટર,பல அதிர்வு
"1.પરસ્પર બાકાત, 2.પરસ્પર બાકાત","1.பரஸ்பர விலக்கல், 2.பரஸ்பர விலக்கல்"
પરસ્પર માહિતી,பரஸ்பர தகவல்
"1. શિખાઉ, 2. સાહજિક વપરાશકર્તા","1. புதியவர், 2. உள்ளுணர்வு பயனர்"
"1.નામ સર્વર, 2.નામ સર્વર","1.பெயர் சேவையகம், 2.பெயர் சேவையகம்"
નંદ ઓપરેશન,நந்த் ஆபரேஷன்
નેનો,நானோ
"સાંકડી બેન્ડ, સાંકડી બેન્ડ","குறுகிய பட்டை, குறுகிய பட்டை"
રાષ્ટ્રીય માહિતી ઇન્ફ્રાસ્ટ્રક્ચર,தேசிய தகவல் உள்கட்டமைப்பு
નેશનલ ઇન્ફોર્મેશન સ્ટાન્ડર્ડ ઓર્ગેનાઇઝેશન (અને NISO),தேசிய தகவல் தரநிலை அமைப்பு (மற்றும் NISO)
કુદરતી કોડ,இயற்கை குறியீடு
"1.પ્રાકૃત દુભાષિયા, 2.પ્રાકૃત પ્રોગ્રામર, 3.પ્રાકૃત શાળા","1.பிராகிருத மொழிபெயர்ப்பாளர், 2.பிரகிருத ப்ரோக்ராமர், 3.பிரகிருத பள்ளி"
પ્રાકૃત સોફ્ટવેર,பிராகிருத மென்பொருள்
કુદરતી કમ્પાઇલર,இயற்கை தொகுப்பி
કુદરતી ભાષા પ્રક્રિયા,இயற்கை மொழி செயலாக்கம்
કુદરતી ભાષા ક્વેરી,இயல்பான மொழி வினா
"1.કુદરતી સંખ્યા, 2.વત્તા પૂર્ણાંક","1.இயற்கை எண், 2. கூட்டல் முழு எண்"
ઓપરેશન,ஆபரேஷன்
દિગ્દર્શક,இயக்குனர்
વ્યસ્ત તર્ક,தலைகீழ் தர்க்கம்
"1. જરૂરી લૂપ, 2. લૂપ દાખલ કરો","1.நீட் லூப், 2. என்டர் லூப்"
"1. નેસ્ટેડ મેક્રો, 2. નેસ્ટેડ મેક્રો","1. nested macro, 2. nested macro"
