Malayalam,Punjabi
കൂട്ടിക്കലര്ത്തുക,ਰਲਾਉ
മിക്സഡ് ശൂന്യത,ਮਿਕਸਡ ਖਾਲੀ
സമ്മിശ്ര സമന്വയം,ਮਿਸ਼ਰਤ ਸਿੰਕ
മിക്സര്,ਮਿਕਸਰ
മിക്സർ ട്യൂബ്,ਮਿਕਸਰ ਟਿ .ਬ
മിക്സിംഗ്,ਮਿਲਾਉਣਾ
സർക്യൂട്ട് മിക്സിംഗ്,ਮਿਕਸਿੰਗ ਸਰਕਟ
മെന്നിക്,Menonic
മെമ്മോണിക്സ്,ਮਨੀਮੋਨਿਕਸ
ഇളക്കാവുന്ന,ਮੋਬਾਈਲ
മൊബൈൽ മൾട്ടിമീഡിയ ആപ്ലിക്കേഷൻ,ਮੋਬਾਈਲ ਮਲਟੀਮੀਡੀਆ ਐਪਲੀਕੇਸ਼ਨ
മൊബൈൽ ടിവി,ਮੋਬਾਈਲ ਟੀਵੀ
മാതിരി,ਮੋਡ
പരാജയത്തിന്റെ രീതി,ਅਸਫਲਤਾ ਦਾ .ੰਗ
പ്രചരിപ്പിക്കാനുള്ള രീതി,ਪ੍ਰਸਾਰ ਦਾ .ੰਗ
മാതൃക,ਮਾਡਲ
മോഡം,ਮਾਡਮ
ആധുനിക എഫ്എം ട്രാൻസ്മിറ്റർ,ਆਧੁਨਿਕ ਐਫਐਮ ਟ੍ਰਾਂਸਮੀਟਰ
ആധുനിക ട്രെൻഡുകൾ,ਆਧੁਨਿਕ ਰੁਝਾਨ
കോൺഫിഗറേഷന്റെ മോഡുകൾ,ਸੰਰਚਨਾ ਦੇ .ੰਗਾਂ
രൂപാന്തരപ്പെടുത്തുക,ਸੋਧ
മൊഡ്യൂലേറ്റഡ് തുടർച്ചയായ തരംഗം,ਸੋਧਿਆ ਨਿਰੰਤਰ ਲਹਿਰ
മൊഡ്യൂലേറ്റഡ് സിഗ്നൽ,ਸੰਦਰੁਕ ਸਿਗਨਲ
മൊഡ്യൂലേറ്റഡ് വേവ്ഫോം,ਮੋੜਿਆ ਹੋਇਆ ਵੇਵਫਾਰਮ
മോഡുലേഷൻ,ਸੋਧ
മോഡുലേഷൻ വ്യാപ്തി,ਸੰਚਾਲਨ ਦਾ ਐਪਲੀਟਿ .ਡ
മോഡുലേഷൻ കഴിവ്,ਸੋਧ ਸਮਰੱਥਾ
മോഡുലേഷൻ ആവൃത്തി,ਮੋਡੂਲੇਸ਼ਨ ਬਾਰੰਬਾਰਤਾ
മോഡുലേഷൻ സൂചിക,ਮੋਡੂਲੇਸ਼ਨ ਇੰਡੈਕਸ
മോഡുലേഷൻ രേഖീയത,ਸੰਚਾਲਨ ਦੀ ਲੜੀ
മോഡുലേഷൻ മീറ്റർ,ਸੰਚਾਲਿਤ ਮੀਟਰ
മോഡുലേഷൻ മോണിറ്റർ,ਸੋਧ ਨਿਗਰਾਨੀ
മോഡുലേഷൻ ശതമാനം,ਸੰਵਿਧਾਨਕਤਾ ਪ੍ਰਤੀਸ਼ਤਤਾ
മൊഡലേറ്റർ,ਮੋਡੂਲੇਟਰ
മൊഡ്യൂൾ,ਮੋਡੀ ule ਲ
ഈര്പ്പം,ਨਮੀ
ആധിപത്യം,ਰਫਤਾਰ
നിരന്തരം നിരീക്ഷിക്കുക,ਮਾਨੀਟਰ
നിരീക്ഷണകരമായ,ਨਿਗਰਾਨੀ
നിരീക്ഷണവും വിശകലന സാങ്കേതികതകളും,ਨਿਗਰਾਨੀ ਅਤੇ ਵਿਸ਼ਲੇਸ਼ਣ ਤਕਨੀਕਾਂ
നിരീക്ഷണവും നിയന്ത്രണവും,ਨਿਗਰਾਨੀ ਅਤੇ ਨਿਯੰਤਰਣ
മോണിറ്ററിംഗ് സ്റ്റേഷൻ,ਨਿਗਰਾਨੀ ਸਟੇਸ਼ਨ
മോണോക്രോം,ਮੋਨੋਕ੍ਰੋਮ
മോണോഫോണിക് ട്രാൻസ്മിഷൻ,ਮੋਨੋਫੋਨਿਕ ਟ੍ਰਾਂਸਮਿਸ਼ਨ
മോർഫ്,ਮੋਰਫ
മോർഫിംഗ്,ਰੋਗ
മോർഫിസം,ਮੋਰਫਿਜ਼ਮ
മൊസൈക്,ਮੋਜ਼ੇਕ
മദരബലാജം,ਮਦਰਬੋਰਡ
ചലന നഷ്ടപരിഹാരം,ਮੋਸ਼ਨ ਮੁਆਵਜ਼ਾ
ചലന കണക്കാക്കൽ,ਮੋਸ਼ਨ ਅਨੁਮਾਨ
ചലന വെക്റ്റർ,ਮੋਸ਼ਨ ਵੈਕਟਰ
ചലന വീഡിയോ,ਮੋਸ਼ਨ ਵੀਡੀਓ
യന്തവാഹനം,ਮੋਟਰ
മോട്ടറോ ഓപ്പറേറ്റർ,ਮੋਟਰ ਓਪਰੇਟਰ
മോട്ടോർ സ്റ്റാർട്ടർ,ਮੋਟਰ ਸਟਾਰਟਰ
മ .ണ്ട്,ਮਾਉਂਟ
ചുണ്ടെലി,ਮਾ ouse ਸ
മൗസ് ഇന്റർഫേസ്,ਮਾ mouse ਸ ਇੰਟਰਫੇਸ
ചലനം,ਅੰਦੋਲਨ
മൾട്ടി ചാനൽ വിപുലീകരണം,ਮਲਟੀ ਚੈਨਲ ਐਕਸਟੈਂਸ਼ਨ
മൾട്ടികാസ്റ്റിംഗ്,ਮਲਟੀਕਾਸਟਿੰਗ
മൾട്ടിചാനൽ സിഗ്നലുകൾ,ਬਹੁਕੰਨਸ਼ੇਲ ਸਿਗਨਲ
മൾട്ടിഡിറേജ് മൈക്രോഫോൺ,ਬਹੁ-ਪੱਖੀ ਮਾਈਕ੍ਰੋਫੋਨ
ബഹുഭാഷാ വ്യാഖ്യാനം,ਬਹੁਭਾਸ਼ਾਈ ਟਿੱਪਣੀ
മൾട്ടിമീഡിയ,ਮਲਟੀਮੀਡੀਆ
മൾട്ടിമീഡിയ കിയോസ്ക്,ਮਲਟੀਮੀਡੀਆ ਕੋਠੀ
മണ്ട്മീറ്റർ,ਮਲਟੀਮੀਟਰ
മൾട്ടിപാത്ത്,ਮਲਟੀਪਾਥ
മൾട്ടിപാത്ത് സ്വീകരണം,ਮਲਟੀਪਾਥ ਰਿਸੈਪਸ਼ਨ
മത്രാലയം,ਮਲਟੀਫੇਸ
പെരുക്കമായ,ਮਲਟੀਪਲ
ഒന്നിലധികം ആക്സസ് സിസ്റ്റം,ਮਲਟੀਪਲ ਐਕਸੈਸ ਸਿਸਟਮ
മസ്തീനകം,ਮਲਟੀਪਲੈਕਸ
മൾട്ടിപ്ലക്സർ,ਮਲਟੀਪਲੈਕਸਰ
മൾട്ടിക്സിംഗ്,ਮਲਟੀਪਲੈਕਸਿੰਗ
മൾട്ടിസ്റ്റേജ് ആംപ്ലിഫയർ,ਮਲਟੀਸਟੇਜ ਐਂਪਲੀਫਾਇਰ
മൾട്ടിടാസ്കിംഗ്,ਮਲਟੀਟਾਸਕਿੰਗ
മൾട്ടിവർവറ്റർ,ਮਲਟੀਵੀਬਰੇਟਰ
മിണ്ടാത്ത,ਮੂਕ
പരസ്പര പെരുമാറ്റം,ਆਪਸੀ ਚਾਲ
പരസ്പര പ്രകോപനം,ਆਪਸੀ ਰੁਕਾਵਟ
പരസ്പര ഉൾപ്പെടുത്തൽ,ਆਪਸੀ ਝੁਲਸ
പരസ്പര ഇടപെടൽ,ਆਪਸੀ ਦਖਲ
നാനോ-സാങ്കേതികവിദ്യ,ਨੈਨੋ-ਟੈਕਨੋਲੋਜੀ
ഇടുങ്ങിയത്,ਤੰਗ ਪੱਟੀ
ഇടുങ്ങിയ കാസ്റ്റിക്കൽ,ਸੌੜਾ
പ്രകൃതിദത്ത ഡ്രാഫ്റ്റ്,ਕੁਦਰਤੀ ਖਰੜਾ
നാവിഗേറ്റർ,ਨੇਵੀਗੇਟਰ
നിഷേധിക്കുന്ന,ਨਕਾਰਾਤਮਕ
നെഗറ്റീവ് പക്ഷപാതം,ਨਕਾਰਾਤਮਕ ਪੱਖਪਾਤ
നെഗറ്റീവ് ചാർജ്,ਨਕਾਰਾਤਮਕ ਚਾਰਜ
നെഗറ്റീവ് ഫീഡ്ബാക്ക്,ਨਕਾਰਾਤਮਕ ਪ੍ਰਤੀਕ੍ਰਿਆ
നെഗറ്റീവ് കൊടുമുടി,ਨਕਾਰਾਤਮਕ ਸਿਖਰ
നെഗറ്റീവ് പ്രതിരോധം,ਨਕਾਰਾਤਮਕ ਵਿਰੋਧ
മൊത്തം നേട്ടം,ਸ਼ੁੱਧ ਲਾਭ
മൊത്തം നഷ്ടം,ਸ਼ੁੱਧ ਨੁਕਸਾਨ
നെറ്റിക്യൂനെറ്റ്,ਨੈੱਟਕਿਟ
നെറ്റ്വർക്ക്,ਨੈੱਟਵਰਕ
നെറ്റ്വർക്ക് അനലൈസർ,ਨੈਟਵਰਕ ਵਿਸ਼ਲੇਸ਼ਕ
നെറ്റ്വർക്ക് ഫയൽ സിസ്റ്റം,ਨੈੱਟਵਰਕ ਫਾਇਲ ਸਿਸਟਮ
നെറ്റ്വർക്ക് ആസൂത്രണം,ਨੈਟਵਰਕ ਪਲੈਨਿੰਗ
നെറ്റ്വർക്ക് അവസാനിപ്പിക്കൽ,ਨੈਟਵਰਕ ਸਮਾਪਤੀ
നെറ്റ്വറിംഗ്,ਨੈੱਟਵਰਕਿੰਗ
നിക്ഷ്പക്ഷമായ,ਨਿਰਪੱਖ
നിർവീര്യമാക്കൽ,ਨਿਰਵਿਘਨ
വാർത്താ റൂം ഓട്ടോമേഷൻ,ਨਿ News ਜ਼ ਰੂਮ ਆਟੋਮੈਟਿਕ
കാലികമായ,Nible
മാടം,Niche
ലോഡ് ടെസ്റ്റ് ഇല്ല,ਕੋਈ ਲੋਡ ਟੈਸਟ ਨਹੀਂ
നോഡ്,ਨੋਡ
ശബ്ദം,ਸ਼ੋਰ
ശബ്ദ രൂപം,ਸ਼ੋਰ ਸ਼ਰਾਖਕ
ശബ്ദ ഫിൽട്ടർ,ਸ਼ੋਰ ਫਿਲਟਰ
ശബ്ദ നില,ਰੌਲਾ ਫਰਸ਼
നോയ്സ് ഗേറ്റ്,ਸ਼ੋਰ ਗੇਟ
ശബ്ദ പ്രതിരോധശേഷി,ਸ਼ੋਰ ਇਮਿ .ਸ਼ਨ
ശബ്ദ കൊലയാളി,ਸ਼ੋਰ ਕਾਤਲ
ശബ്ദ നില,ਸ਼ੋਰ ਦਾ ਪੱਧਰ
ശബ്ദം ശക്തി,ਸ਼ੋਰ ਸ਼ਕਤੀ
ശബ്ദത്തിന്റെ ആകൃതിയിലുള്ള അളവ്,ਸ਼ੋਰ ਨੂੰ ਰੂਪ ਦੇਣ ਵਾਲੇ ਵਟਾਈਜ਼ਰ
ശബ്ദ ഉറവിടം,ਸ਼ੋਰ ਸਰੋਤ
ശബ്ദം അടിച്ചമർത്തൽ സർക്യൂട്ട്,ਸ਼ੋਰ ਨੂੰ ਦਬਾਉਣ ਵਾਲੀ ਸਰਕਟ
ശബ്ദം അടിച്ചമർ,ਸ਼ੋਰ ਨੂੰ ਦਬਾਉਣ ਵਾਲਾ
ശബ്ദ താപനില,ਸ਼ੋਰ ਦਾ ਤਾਪਮਾਨ
ശബ്ദ താപനില,ਸ਼ੋਰ ਦਾ ਤਾਪਮਾਨ
ശബ്ദം ത്രികോണം,ਸ਼ੋਰ ਤਿਕੋਣ
നോയ്സ് വോൾട്ടേജ്,ਸ਼ੋਰ ਵੋਲਟੇਜ
ശബ്ദമില്ലാത്ത,ਸ਼ੋਰ
ശബ്ദമില്ലാത്ത കോഡിംഗ്,ਸ਼ੋਰ ਰਹਿਤ ਕੋਡਿੰਗ
ഗൗരവ സ്വീകരണം,ਸ਼ੋਰ ਸ਼ਰਾਬੇ ਦੀ ਰਿਸੈਪਸ਼ਨ
നാമമാത്രമായ ഉപയോഗയോഗ്യമായ ഫീൽഡ് ശക്തി,ਨਾਮਾਤਰ ਵਰਤੋਂ ਯੋਗ ਖੇਤਰ ਦੀ ਤਾਕਤ
നോൺ-ഡോറിസിറ്റോണൽ മൈക്രോഫോൺ,ਗੈਰ-ਸਰਕਾਰੀ ਮਾਈਕ੍ਰੋਫੋਨ
ഇൻഡക്റ്റീവ് ലോഡ്,ਗੈਰ-ਅਸੁਰੱਖਿਅਤ ਲੋਡ
ധനരഹിതമായ പ്രതിരോധം,ਗੈਰ-ਸਪਸ਼ਟ ਟੱਗਰ
നോൺ-സിനോസോയ്ഡൽ തരംഗം,ਗੈਰ-ਸਿਨੋosoidal ਵੇਵ
അസ്ഥിരമല്ലാത്ത മെമ്മറി,ਗੈਰ-ਅਸਥਿਰ ਮੈਮੋਰੀ
കവാടം,ਨਾ ਹੀ ਗੇਟ
സാധാരണ വേഗത,ਸਧਾਰਣ ਗਤੀ
സാധാരണ വിതരണം,ਸਧਾਰਣ ਸਪਲਾਈ
നോച്ച്,ਡਿਗਰੀ
നോച്ച് ഫിൽട്ടർ,ਡਿਗਰੀ ਫਿਲਟਰ
എണ്ണത്തിലുള്ള,ਸੰਖਿਆਤਮਕ
സംഖ്യാപരമായി നിയന്ത്രിത ഓസിലേറ്റർ,ਸੰਖਿਆਤਮਕ ਤੌਰ 'ਤੇ ਨਿਯੰਤਰਿਤ c ਸਿਲੇਟਰ
നട്ട്-ബോൾട്ട്,ਗਿਰੀ-ਬੋਲਟ
Nyquist-shannon thearem,ਨਿਆਵਵਾਦੀ-ਸ਼ੈਨਨ ਥੀਰਮੇਮ
ഒബ്ജക്റ്റ് ഓറിയന്റഡ്,ਆਬਜੈਕਟ-ਅਧਾਰਿਤ
ഒക്ടക്ട്,ਅਕਤੂਬਰ
ആവൃത്തിയുടെ ഒക്ടേവ്,ਬਾਰੰਬਾਰਤਾ ਦਾ ਅਕਤੂਬਰ
ഒക്റ്റെറ്റ്,Octett
ഓഫ്-ലൈൻ,ਆਫ-ਲਾਈਨ
ഓഫ്സെറ്റ്,ਆਫਸੈੱਟ
ഓം,ਓਮ
ഓം മീറ്റർ,ਓਮ ਮੀਟਰ
ഓയിൽ സർക്യൂട്ട് ബ്രേക്കർ,ਤੇਲ ਸਰਕਟ ਤੋੜਨ ਵਾਲਾ
ഓയിൽ ഫിൽട്ടർ,ਤੇਲ ਫਿਲਟਰ
എണ്ണ മുങ്ങി,ਤੇਲ ਡੁੱਬ ਗਿਆ
ഓയിൽ ലെവൽ ഗേജ്,ਤੇਲ ਪੱਧਰ ਦਾ ਗੇਜ
ഓമ്നി-ദിശാസൂചന ആന്റിന,ਓਮਨੀ-ਦਿਸ਼ਾਵੀ ਐਂਟੀਨਾ
ഓമ്നി-ദിശാസൂചന മൈക്രോഫോൺ,ਓਮਨੀ-ਦਿਸ਼ਾਵੀ ਮਾਈਕ੍ਰੋਫੋਨ
ആവശ്യപ്പെടുന്നതനുസരിച്ച്,ਮੰਗ ਉੱਤੇ
ഓൺ-ഡിമാൻഡ് സ്ട്രീമിംഗ്,ਆਨ-ਡਿਮਾਂਡ ਸਟ੍ਰੀਮਿੰਗ
ഓൺ-ലൈൻ (ഓൺലൈൻ),ਆਨ-ਲਾਈਨ (ਆਨਲਾਈਨ)
ഓൺലൈൻ അനലിറ്റിക്കൽ പ്രോസസ്സിംഗ്,ਆਨਲਾਈਨ ਵਿਸ਼ਲੇਸ਼ਣਸ਼ੀਲ ਪ੍ਰੋਸੈਸਿੰਗ
Ov-ഓഫ്,ਚਾਲੂ ਬੰਦ
ഓൺ-ഓഫ് കീയിംഗ് മോഡുലേഷൻ,ਆਨ-ਆਫ ਲਯਿੰਗ ਮੈਨੂਲੇਸ਼ਨ
തുറന്ന സർക്യൂട്ട്,ਓਪਨ ਸਰਕਟ
തുറന്ന ഉറവിടം,ਓਪਨ ਸੋਰਸ
തുറന്ന സിസ്റ്റം,ਓਪਨ ਸਿਸਟਮ
പ്രവർത്തന ആവൃത്തി,ਓਪਰੇਟਿੰਗ ਬਾਰੰਬਾਰਤਾ
ഓപ്പറേറ്റിംഗ് സിസ്റ്റം,ਆਪਰੇਟਿੰਗ ਸਿਸਟਮ
ശസ്തകിയ,ਓਪਰੇਸ਼ਨ
ടെലഫോണ്ഓപ്പറേറ്റര്,ਓਪਰੇਟਰ
ഒപ്റ്റിക്കൽ ഫൈബർ,ਆਪਟੀਕਲ ਫਾਈਬਰ
ഒപ്റ്റിക്കൽ ആവൃത്തി,ਆਪਟੀਕਲ ਬਾਰੰਬਾਰਤਾ
ഒപ്റ്റിക്കൽ റിഡക്ഷൻ,ਆਪਟੀਕਲ ਕਮੀ
ഒപ്റ്റിക്കൽ മിഴിവ്,ਆਪਟੀਕਲ ਰੈਜ਼ੋਲੇਸ਼ਨ
ഒപ്റ്റിക്കൽ ട്രാക്ക്,ਆਪਟੀਕਲ ਟਰੈਕ
ഒപ്റ്റിമൽ വർക്കിംഗ് ആവൃത്തി,ਸਰਵੋਤਮ ਕੰਮ ਕਰਨ ਦੀ ਬਾਰੰਬਾਰਤਾ
ഒപ്റ്റകോളർ,ਓਪਟੂਉਪਲਰ
ഒപ്റ്റോ ഇലക്ട്രോണിക്സ്,ਓਪਟੋਲੇਕਟ੍ਰੋਨਿਕਸ
അല്ലെങ്കിൽ ഗേറ്റ്,ਜਾਂ ਗੇਟ
ഭ്രമണയാത,ਘੇਰੇ
ഓസിലേറ്റർ,C ਸਿਲੇਟਰ
Oscilogram,ਆਸਮਿਲੋਗ੍ਰਾਮ
ഓസിനോഗ്രാഫ്,ਓਸਕੀਗ੍ਰਾਫ
ഓസ്സിലോസ്കോപ്പ്,Sscilloscope
ബാഹ്യ ഇന്റർലീവ്,ਬਾਹਰੀ ਇੰਟਰਲੇਵਰ
Going ട്ട്ഗോയിംഗ് ഫീഡർ,ਬਾਹਰ ਜਾਣ ਵਾਲੇ ਫੀਡਰ
ഉല്പ്പന്നം,ਆਉਟਪੁੱਟ
Put ട്ട്പുട്ട് ലെവൽ,ਆਉਟਪੁੱਟ ਲੈਵਲ
Put ട്ട്പുട്ട് മീറ്റർ,ਆਉਟਪੁੱਟ ਮੀਟਰ
Put ട്ട്പുട്ട് ട്രാൻസ്ഫോർമർ,ਆਉਟਪੁੱਟ ਟਰਾਂਸਫਾਰਮਰ
Put ട്ട്പുട്ട് വാൽവ്,ਆਉਟਪੁੱਟ ਵਾਲਵ
Put ട്ട്പുട്ട് തരംഗരൂപം,ਆਉਟਪੁੱਟ ਵੇਵਫਾਰਮ
പുറത്ത് പ്രക്ഷേപണം (ഒബ്),ਬਾਹਰ ਪ੍ਰਸਾਰਣ (ਓਬ)
ചൂള,ਓਵਨ
മുകളിലുള്ള കൂപ്പിംഗ്,ਓਵਰ ਪਲਿੰਗ
പരിഷ്കരണത്തിന് മുകളിലൂടെ,ਓਵਰਸ਼ਨ
വോൾട്ടേജിന് മുകളിലൂടെ,ਵੋਲਟੇਜ ਤੋਂ ਵੱਧ
മൊത്തത്തിലുള്ള സവിശേഷത,ਸਮੁੱਚੀ ਪਰਦਾ
മൊത്തത്തിലുള്ള പ്രക്ഷേപണ വിശ്വാസ്യത,ਸਮੁੱਚੀ ਪ੍ਰਸਾਰਣ ਭਰੋਸੇਯੋਗਤਾ
മൊത്തത്തിലുള്ള കാര്യക്ഷമത,ਕੁੱਲਕੁਸ਼ਲਤਾ
മൊത്തത്തിലുള്ള സ്വീകരണ വിശ്വാസ്യത,ਸਮੁੱਚੀ ਰਿਸੈਪਸ਼ਨ ਭਰੋਸੇਯੋਗਤਾ
മൊത്തത്തിലുള്ള പ്രതികരണം,ਸਮੁੱਚੇ ਜਵਾਬ
മൊത്തത്തിലുള്ള സിസ്റ്റം,ਸਮੁੱਚੀ ਪ੍ਰਣਾਲੀ
അമിതമാക്കൽ,ਓਵਰਡਬਿੰਗ
ഓവർഹെഡ് ലൈൻ,ਓਵਰਹੈੱਡ ਲਾਈਨ
ഓവർഹെഡ് വയർ,ਓਵਰਹੈੱਡ ਤਾਰ
അമിതഭാരം കയറ്റുക,ਓਵਰਲੋਡ
ഓവർലോഡ് പരിരക്ഷണ ഉപകരണങ്ങൾ,ਓਵਰਲੋਡ ਸੁਰੱਖਿਆ ਉਪਕਰਣ
ഓവർലോഡ് യാത്ര,ਓਵਰਲੋਡ ਯਾਤਰਾ
ഓവർമാൻഡ് ചെയ്യുന്നു,ਓਵਰਸੈਂਪਿੰਗ
പായ്ക്ക് ചെയ്തു,ਪੈਕ
പാക്കറ്റ് സ്വിച്ചിംഗ്,ਪੈਕੇਟ ਬਦਲਣਾ
മൂലക്കറ്റ്,ਪੈਕੇਟਾਈਜ਼ੇਸ਼ਨ
മൂലക്കൈസ്ഡ്,ਪੈਕਟਾਈਜ਼ਡ
പാഡ്,ਪੈਡ
പേജിംഗ്,ਪੇਜਿੰਗ
പാൻ സ്ക്രീൻ,ਪੈਨ ਸਕ੍ਰੀਨ
പാനം,ਪੈਨਲ
പാനിംഗ്,ਪੈਨਿੰਗ
പനോരമ,ਪਨੋਰਮਾ
പാരബോളിക് മൈക്രോഫോൺ,ਪੈਰਾਬੋਲਿਕ ਮਾਈਕ੍ਰੋਫੋਨ
മാതൃകാ മാറ്റം,ਪੈਰਾਡਿਗਮ ਸ਼ਿਫਟ
വിരോധാഭാസം,ਵਿਗਾੜ
സമാന്തര പോർട്ട്,ਪੈਰਲਲ ਪੋਰਟ
പാരാമീറ്റർ,ਪੈਰਾਮੀਟਰ
പരാന്നഭോജികൾ നഷ്ടം,ਪਰਜੀਵੀ ਨੁਕਸਾਨ
പരാന്നഭോജികൾ,ਪਰਜੀਵੀ ਮਖੌਲਿਆ
പാരിറ്റി ബിറ്റ്,ਸਮਾਨਤਾ ਬਿੱਟ
പാരിറ്റി പരിശോധന,ਪੈਰਿਟੀ ਟੈਸਟਿੰਗ
പാർസെക്,ਪਾਰਸ
ഭാഗിക മിഴിവ്,ਅੰਸ਼ਕ ਰੈਜ਼ੋਲੂਸ਼ਨ
പാസ്ധം,ਪਾਸਬੈਂਡ
നിഷ്കിയമായ,ਪੈਸਿਵ
നിഷ്ക്രിയ നെറ്റ്വർക്ക്,ਪੈਸਿਵ ਨੈਟਵਰਕ
Password,ਪਾਸਵਰਡ
തുണിത്തുണ്ട്,ਪੈਚ
പാച്ച് ചരട്,ਪੈਚ ਕੋਰਡ
പാത്ത് നഷ്ടം,ਮਾਰਗ ਦਾ ਨੁਕਸਾਨ
മാതൃക,ਪੈਟਰਨ
അടയ്ക്കൽ,ਪੇਲੋਡ
പീക്ക് ഉയരം,ਸਿਖਰ ਉਚਾਈ
പീക്ക് അനോഡ് കറന്റ്,ਪੀਕ ਐਨਾਡ ਮੌਜੂਦਾ
പീക്ക് ലിമിറ്റർ,ਸਿਖਰ ਸੀਮਾ
പീക്ക് ലോഡ്,ਚੋਟੀ ਦਾ ਭਾਰ
പീക്ക് മൂല്യം,ਚੋਟੀ ਦਾ ਮੁੱਲ
കൊടുമുടി,ਪੀਕਿੰਗ
പീക്ക്-ടു-പീക്ക് വോൾട്ടേജ്,ਪੀਕ-ਟੂ-ਪੀਕ ਵੋਲਟੇਜ
പിയർ ടു പിയർ,ਪੀਅਰ ਟੂ ਪੀਅਰ
പെർസെന്റൽ മോഡൽ,ਸਮਝਦਾਰੀ ਦਾ ਮਾਡਲ
പെർസെപ്ച്വൽ മോഡൽ,ਅਨੁਭਵੀ ਮਾਡਲ
നിര്വ്വഹനം,ਪ੍ਰਦਰਸ਼ਨ
പെരിഗ്,ਪਾਵੀ
ആനുകാലിക പരിശോധന,ਆਵਰਤੀ ਟੈਸਟ
പെരിഫറൽ,ਪੈਰੀਫਿਰਲ
പെരിഫെറലുകൾ,ਪੈਰੀਫਿਰਲਸ
അനുകിലി,Permafet
അനുപാതം,ਪਰਮਿਟਤਾ
ഫാന്റം വൈദ്യുതി വിതരണം,ਫੈਂਟਮ ਪਾਵਰ ਸਪਲਾਈ
ഘട്ടം,ਪੜਾਅ
ഘട്ടം മാറ്റപ്പെടൽ ലൈൻ,ਪੜਾਅ ਤਬਦੀਲੀ ਲਾਈਨ
ഘട്ടം താരതമ്യപ്പെടുത്തൽ,ਪੜਾਅ ਸਮੂਹ
ഘട്ടം കാലതാമസം,ਪੜਾਅ ਦੇਰੀ
ഘട്ടം വിവേചനക്കാരൻ,ਪੜਾਅ ਦਾ ਪੱਖਪਾਤ
ഘട്ടം ലോക്ക് ചെയ്ത ലൂപ്പ് ഫ്രീക്വൻസി സിന്തസൈസർ,ਪੜਾਅ ਦਾ ਤਾਲਾਬੰਦ ਲੂਪ ਬਾਰੰਬਾਰਤਾ ਸਿੰਧੀ
ഘട്ടം മോഡുലേഷൻ,ਪੜਾਅ ਦੀ ਵਰਤੋਂ
ഘട്ടം പുനരാധികാരി,ਪੜਾਅ ਉਲਟਾ
ഘട്ടം ഷിഫ്റ്റ് കീറിംഗ്,ਪੜਾਅ ਸ਼ਿਫਟ ਕੀਿੰਗ
കൺസോളിൽ ഫോൺ,ਕੰਸੋਲ ਵਿੱਚ ਫੋਨ
പ്രോഗ്രാമിൽ ഫോൺ,ਪ੍ਰੋਗਰਾਮ ਵਿੱਚ ਫੋਨ
ഫിസിക്കൽ ലെയർ,ਸਰੀਰਕ ਪਰਤ
ചിത്രകാരികം,ਚਿੱਤਰਕਾਰੀ
പീസോ ഇലക്ട്രിക്,ਪਿਜ਼ੋਇਲੈਕਟ੍ਰਿਕ
പൈലറ്റ് ജനറേറ്റർ,ਪਾਇਲਟ ਜਨਰੇਟਰ
പൈലറ്റ് സിഗ്നൽ,ਪਾਇਲਟ ਸਿਗਨਲ
പൈലറ്റ് ടോൺ,ਪਾਇਲਟ ਟੋਨ
കടല്പകടന,ਪਾਇਰੇਸੀ
പിച്ച്,ਪਿੱਚ
