Telugu,Marathi
ఓవర్ఫ్లో రికార్డ్,ओव्हरफ्लो रेकॉर्ड
ఓవర్ హెడ్ బిట్,ओव्हरहेड बिट
ఓవర్ హెడ్  ఆపరేషన్,ओव्हरहेड  ऑपरेशन
కీబోర్డ్ అతివ్యాప్తి,आच्छादन कीबोर्ड
అతివ్యాప్తి మాడ్యూల్,आच्छादन मॉड्यूल
అతివ్యాప్తి మార్గం,आच्छादन मार्ग
అతివ్యాప్తి కార్యక్రమం,आच्छादन कार्यक्रम
అతివ్యాప్తి ప్రాంతం,आच्छादन प्रदेश
అతివ్యాప్తి విభాగం,आच्छादन विभाग
అతివ్యాప్తి నిర్మాణం,आच्छादन रचना
అతివ్యాప్తి పర్యవేక్షకుడు,आच्छादन पर्यवेक्षक
అతివ్యాప్తి చెట్టు,आच्छादित झाड
ఓవర్లోడ్,ओव्हरलोड
ఓవర్‌లోడ్ సిమ్యులేటర్,ओव्हरलोड सिम्युलेटर
ఓవర్ ప్రింటింగ్,ओव्हरप्रिंटिंग
ఓవర్ పంచ్,ओव्हरपंच
అంతరాయాన్ని అధిగమించండి,ओव्हरराइड व्यत्यय
ఓవర్ రన్,ओव्हर रन
లోపం ఓవర్‌రన్,ओव्हर्रन एरर
సొంత కోడింగ్,स्वत: चे कोडिंग
యజమాని,मालक
పేసింగ్,पेसिंग
ప్యాక్,पॅक
ప్యాకేజీ,पॅकेज
ప్యాక్ చేసిన శ్రేణి,पॅक अ‍ॅरे
ప్యాక్ చేసిన ఫార్మాట్,पॅक स्वरूप
ప్యాకెట్,पॅकेट
ప్యాకెట్ సమీకరించేవాడు/-  విడదీయండి,पॅकेट असेंबलर/-  डिससेम्बलर
ప్యాకెట్ అసెంబ్లీ,पॅकेट असेंब्ली
ప్యాకెట్  వేరుచేయడం,पॅकेट  विच्छेदन
ప్యాకెట్ ఫార్మాట్,पॅकेट स्वरूप
ప్యాకెట్ పొర  ప్రోటోకాల్,पॅकेट लेयर  प्रोटोकॉल
ప్యాకెట్ మోడ్  ఆపరేషన్,पॅकेट मोड  ऑपरेशन
ప్యాకెట్ మోడ్  టెర్మినల్,पॅकेट मोड  टर्मिनल
ప్యాకెట్ రేడియో,पॅकेट रेडिओ
ప్యాకెట్ సీక్వెన్సింగ్,पॅकेट अनुक्रम
ప్యాకెట్ మారిపోయింది  డేటా సేవ,पॅकेट स्विच केले  डेटा सेवा
ప్యాకెట్ స్విచింగ్,पॅकेट स्विचिंग
ప్యాకింగ్,पॅकिंग
ప్యాకింగ్ సాంద్రత,पॅकिंग घनता
ప్యాకింగ్ కారకం,पॅकिंग फॅक्टर
ప్యాకింగ్ భిన్నం,पॅकिंग अपूर्णांक
ప్యాకింగ్ క్రమం,पॅकिंग क्रम
ప్యాడ్,पॅड
ప్యాడ్ పాత్ర,पॅड वर्ण
పాడింగ్,पॅडिंग
పేజీ,पृष्ठ
పేజీ చిరునామా,पृष्ठ पत्ता
పేజీ నియంత్రణ,पृष्ठ नियंत्रण
పేజీ డేటా సెట్,पृष्ठ डेटा सेट
పేజీ లోతు,पृष्ठ खोली
పేజీ లోతు నియంత్రణ,पृष्ठ खोली नियंत्रण
పేజీ ప్రదర్శన,पृष्ठ प्रदर्शन
పేజ్డ్ మెషిన్,पृष्ठे मशीन
పేజ్ మెమరీ,पृष्ठे मेमरी
పేజ్ మెమరీ  నిర్వహణ,पृष्ठे मेमरी  व्यवस्थापन
పేజ్  విభజన,पृष्ठे  विभाजन
పేజీ ముగింపు  పాత్ర,पृष्ठ समाप्त  वर्ण
పేజీ ఫిక్సింగ్,पृष्ठ फिक्सिंग
పేజీ అడుగు,पृष्ठ फूटिंग
పేజీ ఫ్రేమ్,पृष्ठ फ्रेम
పేజీ శీర్షిక,पृष्ठ शीर्षक
పేజీ ఇన్,पृष्ठ मध्ये
పేజీ కీ,पृष्ठ की
పేజీ లాక్,पृष्ठ लॉक
పేజీ లాకింగ్,पृष्ठ लॉकिंग
పేజీ అవుట్,पृष्ठ आउट
పేజీ పూల్,पृष्ठ पूल
పేజీ ప్రింటర్,पृष्ठ प्रिंटर
పేజీ రీడర్,पृष्ठ वाचक
పేజీ సీలింగ్,पृष्ठ सीलिंग
పేజీ మార్పిడి,पृष्ठ अदलाबदल
పేజీ పట్టిక,पृष्ठ सारणी
పేజీ మలుపు,पृष्ठ वळण
Pagination,पृष्ठांकन
పేజింగ్,पेजिंग
పేజింగ్ పరికరం,पेजिंग डिव्हाइस
పేజింగ్ డ్రమ్,पेजिंग ड्रम
పేజింగ్ టెక్నిక్,पेजिंग तंत्र
పేజింగ్ టెర్మినల్,पेजिंग टर्मिनल
జత చేసిన కేబుల్,जोडलेली केबल
జత లాభం,जोडी वाढ
ప్యానెల్,पॅनेल
ప్యానెల్ డేటా సెట్,पॅनेल डेटा सेट
ప్యానెల్ నిర్వచనం  ప్రోగ్రామ్,पॅनेल व्याख्या  कार्यक्रम
ప్యానెల్ సంఖ్య,पॅनेल क्रमांक
పేపర్-అడ్వాన్స్  యూనిట్,पेपर-अ‍ॅडव्हान्स  युनिट
పేపర్ జామ్,कागद अडकला आहे
పేపర్ సెన్సింగ్,पेपर सेन्सिंग
పేపర్ సెన్సార్,पेपर सेन्सर
పేపర్ స్కిప్,कागद वगळा
పేపర్ టేప్,पेपर टेप
పేపర్ టేప్  ఛానెల్,पेपर टेप  चॅनल
పేపర్ టేప్ కోడ్,पेपर टेप कोड
పేపర్ టేప్ అవుట్పుట్  పరికరం,पेपर टेप आउटपुट  साधन
