Telugu,Kannada
థర్మోకపుల్,ಥರ್ಮುಪಲ್
థర్మోగ్రాఫ్,ಉಷ್ಣ ಚಿತ್ರ
థర్మోపెడిసిటీ,ಥರ್ಮಾಪೆರೋಡಿಸಿತ್ವ
థర్మోపెరియోడిజం,ಥರ್ಮೆಪ್ರೆಸಿಸಂ
థర్మోఫైల్,ಥರ್ಮಫೈಲ್
థర్మోటాక్సిస్,ಥರ್ಮೋಟಾಕ್ಸನ
సన్నబడటం,ತೆಳುವಾಗುವುದು
నూర్పిడి,ಚೂರುಚೂರಾದ
టి ప్లాస్మిడ్,ಟಿ ಪ್ಲಾಸ್ಮಿಡ್
టైడల్ చిత్తడి నేలలు,ಉಬ್ಬರವಿಳಿತ
టైల్ డ్రైనేజ్,ಟೈಲ್ ಒಳಚರಂಡಿ
టిల్లియబిలిటీ,ತಿರಸ್ಕಾರ
పండించడం,ಕಾಲಗೀತ
టిల్లర్ (మొక్క),ಟಿಲ್ಲರ್ (ಸಸ್ಯ)
టిల్లరింగ్,ಘಾತೀಯ
టిల్లరింగ్ దశ,ಉಣ್ಣೆಯ ಹಂತ
టిల్త్,ಒಂದು ತತ್ತ್ವ
కణజాల పరీక్ష,ಅಂಗಾಂಶ ಪರೀಕ್ಷೆ
పసిపిల్లలు,ದಾಳದ
ఓరిమి,ತಾಳ್ಮೆ
పై నేల,ಮೇಲಿನ ಮಣ್ಣು
టోపాటో,ಮೇಲಿನಿಂದ ಮೇಲು
టాప్-డ్రెస్సింగ్,ಅಗ್ರಸ್ಥಾನ
టోపోక్లిమాటాలజీ,ಟೊಪೊಕ್ಲಿಮಾಟಜಿ
పైన ఉండిపోయిన పొగాకు),ಅಗ್ರಸ್ಥಾನ (ತಂಬಾಕು)
మొత్తం జీర్ణమయ్యే పోషకం,ಒಟ್ಟು ಜೀರ್ಣವಾಗುವ ಪೋಷಕಾಂಶ
మొత్తం కారకాల ఉత్పాదకత,ಒಟ್ಟು ಅಂಶ ಉತ್ಪಾದಕತೆ
మొత్తం కరిగే ఘనపదార్థాలు,ಒಟ್ಟು ಕರಗುವ ಘನವಸ್ತುಗಳು
టోటిపోటెన్సీ,ತತ್ತ್ವ
విషపూరితం,ವಿಷತ್ವ
టాక్సిన్,ಗಂಟು
ట్రేస్ ఎలిమెంట్స్,ಅಂಶಗಳು
ట్రేసర్ ఎలిమెంట్స్,ಟ್ರೇಸರ್ ಅಂಶಗಳು
లావాదేవీలు,ವಹಿವಾಟು
ట్రాన్స్క్రిప్షన్,ಪ್ರತಿಲೇಖನ
పరివర్తన,ರೂಪಾಂತರ
ట్రాన్స్‌జెనిక్,ಜೀವಾಂತರ
అనువాదం,ಭಾಷಾಂತರ
ట్రాన్స్‌లోకేషన్,ಸ್ಥಳಾಂತರ
ప్రసారం,ಪ್ರಸರಣ
ట్రాన్స్పిరేషన్ గుణకం,ಪಾರದರ್ಶಕ ಗುಣಕ
ట్రాన్స్పిరేషన్ పుల్,ಪಾರದರ್ಶಕ ಎಳೆಯು
ట్రాన్స్పిరేషన్ నిష్పత్తి,ಪಾರದರ್ಶಕ ಅನುಪಾತ
మార్పిడి షాక్,ಕಸಿ ಆಘಾತ
మార్పిడి,ಸ್ಥಳಾಂತರಿಸುವವನು
మార్పిడి,ಕಸಿ
రవాణా చేసిన నేల,ಸಾಗಿಸಿದ ಮಣ್ಣು
ట్రాన్స్‌పోసన్,ಸ್ಥಳಾಂತರ
విలోమ పారుదల,ಅಡ್ಡಲಾರೆ
ఉచ్చు పంటలు,ಬಲೆ ಬೆಳೆಗಳು
చెత్త,ಕಸದ ಬುಟ್ಟಿ
చికిత్స,ಚಿಕಿತ್ಸೆ
చెట్టు పంట,ಮರದ ಬೆಳೆ
చెట్టు ఉంగరం,ಮರದ ಉಂಗುರ
ట్రయల్,ವಿಚಾರಣೆ
ఇరిగేషన్ మోసగించండి,ಟ್ರಿಕಲ್ ನೀರಾವರಿ
ట్రిగ్గర్ కారకం,ಪ್ರಚೋದಕ ಅಂಶ
ట్రిప్లాయిడ్,ಶೃಂಗಸಭೆ
ట్రిపుల్ క్రాపింగ్,ಟ್ರಿಪ್ಪಲ್ ಬೆಳೆ
ట్రోఫిక్ స్థాయి,ಟ್ರೋಫ ಮಟ್ಟ
ట్రాపిక్ కదలికలు,ಉಷ್ಣವಲಯದ ಚಲನೆಗಳು
ఉష్ణమండల ప్రాంతం,ಉಷ್ಣವಲಯದ ಪ್ರದೇಶ
ఉష్ణమండల,ಉಷ್ಣವಲಯ
నిజమైన సాంద్రత,ನಿಜವಾದ ಸಾಂದ್ರತೆ
నిజమైన డైజెస్టిబిలిటీ,ನಿಜವಾದ ಜೀರ್ಣಸಾಧ್ಯತೆ
కత్తిరించబడిన ప్రొఫైల్,ಮೊಟಕುಗೊಳಿಸಿದ ಪ್ರೊಫೈಲ್
కత్తిరించిన నేల,ಮೊಟಕುಗೊಂಡ ಮಣ್ಣು
సునామి,ಸುನಾಮಿ
గడ్డ దినుసు పంటలు,ಗೆಡ್ಡೆ ಬೆಳೆಗಳು
ట్యూబర్,ಬೆಟ್ಟ
కణితి,ಗೆಡ್ಡೆ
మట్టి యొక్క పంక్తి,ಮಣ್ಣಿನ ಮೊಳಕೆಯೊಡೆ
టండ్రా,ಒಂದು ಬಗೆಯ ಕಂತು
మట్టిగడ్డ,ತುಂಡು
టర్గిడ్,ಕುಗ್ಗಿಸಿದ
టర్గర్ ఉద్యమం,ಟರ್ಗರ್ ಚಳುವಳಿ
టర్గర్ పీడనం,ಟರ್ಗರ್ ಒತ್ತಡ
టర్గర్,ನುಗ್ಗು
టర్నర్ సిండ్రోమ్,ಟರ್ನರ್ಸ್ ಸಿಂಡ್ರೋಮ್
రకం (మొక్క),ಪ್ರಕಾರ (ಸಸ್ಯ)
టైప్ I లోపం,ಟೈಪ್ I ದೋಷ
టైప్ II లోపం,ಟೈಪ್ II ದೋಷ
టైఫూన్,ಗಲಾಟೆ
చింతపండు,ಹುರೈಂಡ್
టార్రాగన్,ಕಸಾಯಿಖಾನೆ
ఆలయం లేదా పుచ్చోమ చెట్టు,ದೇವಾಲಯ ಅಥವಾ ಪಗೋಡಾ ಮರ
తిస్టిల్,ಥಿಸಲ್
థుజా,ದೆವ್ವ
థైమ్,ಥೈಮ್
పొగాకు,ತಂಬಾಕು
టమోటా,ಟೊಮೆಟೊ
దు orrow ఖం చెట్టు,ದುಃಖದ ಮರ
ట్రిటికేల్,ತ್ರಯಾತ್ಮಕತೆ
ట్రంపెట్ వైన్,ಕಹಳೆ ಬಳ್ಳಿ
ట్యూబెరోస్,ಟ್ಯೂಬೆರಸ್
పసుపు,ಅರಿಶಿನೆ
టర్నిప్,ನವಿಲುಕೋಸು
భారతీయుగపు ఎర్ర ఖున్నము,ಟೈಫಾ (ಇಂಡಿಯನ್ ರೀಡ್ ಮೇಸ್)
టీ దోమ,ಚಹಾ ಸೊಳ್ಳೆ
చెంప,ಗೆದ್ದಲುಗಳು (ಬಿಳಿ ಇರುವೆ)
త్రిప్స్,ತಗ್ಗಿಸು
అల్ట్రాసెంట్రిఫ్యూగేషన్,ಅಲ್ಪಾರಲ್ಫ್ಯೂಗ್ನ
అల్ట్రాసౌండ్,ಶ್ರವಣ
అంబెల్,ಕೊಂಬಿನ
అన్‌కౌప్లింగ్,ಒತ್ತಿಹೇಳುವುದು
అవాంఛనీయమైనది,ನಿಷ್ಕ್ರಿಯತೆ
వివేకం,ಏಕ ಏಕತೆ
యూనివర్సల్ జన్యు కోడ్,ಸಾರ್ವತ್ರಿಕ ಆನುವಂಶಿಕ ಸಂಕೇತ
సార్వత్రిక నేల నష్టం,ಸಾರ್ವತ್ರಿಕ ಮಣ್ಣಿನ ನಷ್ಟ ಸಮೀಕರಣ
అసంతృప్త కొవ్వు ఆమ్లాలు,ಅಪರ್ಯಾಪ್ತ ಕೊಬ್ಬಿನಾಮ್ಲಗಳು
అప్‌ల్యాండ్ రైస్,ಎತ್ತರದ ಅಕ್ಕಿ
ఎత్తైన చోటు,ಎತ್ತರದ ಪ್ರದೇಶ
పట్టణ కంపోస్ట్,ನಗರಸ ೦ ತ್ರ
యూరియా,ಯೂರಿಯ
యూరియా,ಯುರೇರೀಸು
ఉల్లా గడ్డి,ನ್ಹಾರಿ
టీకా,ಲಸಿಕೆ
వాక్యూల్,ನಿರ್ವಾತ
విలువ-ఆధారిత వ్యవసాయం,ಮೌಲ್ಯಮಾಪನದ ಕೃಷಿ
విలువ జోడించిన ఉత్పత్తి,ಮೌಲ್ಯವರ್ಧಿತ ಉತ್ಪನ್ನ
విలువ అదనంగా,ಮೌಲ್ಯಮಾಪ
విలువ ఖర్చు నిష్పత్తి,ಮೌಲ್ಯ ವೆಚ್ಚ ಅನುಪಾತ
దవడ ఎముక,VAM (ವೆಸಿಕ್ಯುಲರ್ ಆರ್ಬಸ್ಕುಲರ್)
ఆవిరి వేడి చికిత్స,ಆವಿ ಶಾಖ ಚಿಕಿತ್ಸೆ
ఆవిరి పీడనం,ಆವಿಯ ಒತ್ತಡ
వేరియబుల్ ఖర్చు,ವೇರಿಯಬಲ್ ವೆಚ್ಚ
వేరియబుల్ జన్యువు,ವೇರಿಯಬಲ್
వేరియబుల్ రేట్ టెక్నాలజీ,ವೇರಿಯಬಲ್ ದರ ತಂತ್ರಜ್ಞಾನ
వ్యత్యాసం,ಭಿನ್ನಾಭಿಪ್ರಾಯ
వైవిధ్యం,ಬದಲಾವಣೆ
వెరైటీ,ವೈವಿಧ್ಯ
వెక్టర్,ಸಕಲ
వృక్ష సంపద,ಸಸ್ಯಗಳು
వృక్షసంపద క్షీణత,ಸಸ್ಯಗಳ ಅವನತಿ
ఏపుగా ఉండే అవరోధం,ಸಸ್ಯಕ ತಡೆಗೋಡೆ
ఏపుగా కవర్,ಸಸ್ಯಕ ಹೊದಿಕೆ
ఏపుగా ప్రచారం,ಸಸ್ಯಕ ಪ್ರಸರಣ
ఏపుగా ఉండే దశ,ಸಸ್ಯಕ ಹಂತ
వెనిషన్,ವೇಶ್ಯೆ
వర్మికాస్టింగ్స్,ಒಂದು ಬಗೆಯ ಹುಳು
వర్మికంపోస్ట్,ಹುಳುಕಾಗುವಿಕೆ
వర్నలైజేషన్,ವರ್ಲನೀಕರಣ
నిలువు మల్చింగ్,ಲಂಬ ಹಸಿಗರಶರ
వెర్టిసోల్,ಪಂಗಡ
సాధ్యత (విత్తనం),ಕಾರ್ಯಸಾಧ್ಯತೆ (ಬೀಜ)
వైన్,ದ್ರಾಕ್ಷಿ
వెనిగర్,ವಿನರಿ
వీర్ జీన్,ವೀರ್ ಜೀನ್
వర్జిన్ ల్యాండ్,ಕನ್ಯೆಯ ಭೂಮಿ
వర్జిన్ మట్టి,ಕನ್ಯೆಯ ಮಣ್ಣು
వైరలెన్స్,ವೈರತ್ವ
వైరస్,ವೈರಸ್
వైరస్ కోట్ ప్రోటీన్,ವೈರಸ್ ಕೋಟ್ ಪ್ರೋಟೀನ್
వైరస్ ఇండెక్సింగ్,ವೈರಸ್ ಸೂಚಿಕೆ
స్నిగ్ధత,ಸ್ನಿಗ್ಧತೆ
కనిపించే రేడియేషన్,ಗೋಚರ ವಿಕಿರಣ
విటమిన్లు,ಜೀವಸತ್ವಗಳು
విటికల్చర్,ದ್ರಾಕ್ಷಾರಸ
వివిపరస్,ಜರಾಯುಜ
శూన్య స్థలం,ಅನೂರ್ಜಿತ ಸ್ಥಳ
అస్థిరత,ಬಾಷ್ಪೀಕರಣ
వాలంటీర్ ప్లాంట్లు,ಸ್ವಯಂಸೇವಕ ಸಸ್ಯಗಳು
వనిల్లా,ವೆನಿಲಾ
వెటివర్,ಹೀರುವ ವ್ಯಕ್ತಿ
పశువైద్య వైద్యుడు,ಪಶುವೈದ್ಯ ವೈದ್ಯ
వైరాలజిస్ట్,ವೈವಾಹಿಕ ವಿಜ್ಞಾನಿ
వేతనం,ವೇತನ
వెచ్చని రక్తపాత జంతువు,ಬೆಚ್ಚಗಿನ ರಕ್ತದ ಪ್ರಾಣಿ
వ్యర్థ పదార్థాల నిర్వహణ,ತ್ಯಾಜ್ಯ ನಿರ್ವಹಣೆ
బంజర భూములు,ಪಾಳುಭೂಮಿಗಳು
నీటి అప్లికేషన్ సామర్థ్యం,ನೀರಿನ ಅಪ್ಲಿಕೇಶನ್ ದಕ್ಷತೆ
నీటి దరఖాస్తు రేటు,ನೀರಿನ ಅರ್ಜಿ ದರ
నీటి సమతుల్యత,ನೀರಿನ ಸಮತೋಲನ
నీటి సంపీడనం,ನೀರಿನ ಸಂಕೋಚನ
నీటి పొదుపు,ಜಲ ಸಂರಕ್ಷಣೆ
నీటి వినియోగం,ನೀರಿನ ಬಳಕೆ
నీటి రవాణా సామర్థ్యం,ನೀರಿನ ಸಾಗಣೆ ದಕ್ಷತೆ
నీటి సంస్కృతి,ನೀರಿನ ಸಂಸ್ಕೃತಿ
నీటి లోటు,ನೀರಿನ ಕೊರತೆ
నీటి పంపిణీ సామర్థ్యం,ನೀರಿನ ವಿತರಣಾ ದಕ್ಷತೆ
వాటర్ డ్యూటీ,ನೀರಿನಲ್ಲಿ ಕರ್ತವ್ಯ
నీటి బొచ్చు,ನೀರಿನಲ್ಲಿ ಉಬ್ಬು
నీటి ద్వారాలు,ನೀರಿನ ದ್ವಾರ
నీటి లాగింగ్,ನೀರಿನ ಲಾಗಿಂಗ್
నీటి నిర్వహణ,ನೀರು ನಿರ್ವಹಣೆ
పంటల నీటి అవసరం,ಬೆಳೆಗಳ ನೀರಿನ ಅವಶ್ಯಕತೆ
నీటి సంతృప్త లోటు,ನೀರಿನ ಸ್ಯಾಚುರೇಶನ್ ಕೊರತೆ
నీటి పట్టిక,ನೀರಿನ ಮೇಜಿನ
నీటి వినియోగ సామర్థ్యం,ನೀರು ಬಳಕೆಯ ದಕ್ಷತೆ
నీటి దిగుబడి,ನೀರಿನ ಇಳುವರಿ
నీటి పెంపకం,ನೀರು ಕೊಯ್ಲು
వాటర్‌షెడ్,ಜಲಾನಯನ ಪ್ರದೇಶ
వాటర్‌షెడ్ మేనేజ్‌మెంట్,ಜಲಾನಯನ ನಿರ್ವಹಣೆ
వాటర్‌షెడ్ చికిత్స,ಜಲಾನಯನ ಚಿಕಿತ್ಸೆ
వాటర్‌షెడ్-ఆధారిత వ్యవస్థ,ಜಲಾನಯನ ಆಧಾರಿತ ವ್ಯವಸ್ಥೆ
జలమార్గం,ಜಲಮಾರ್ಗ
వేవ్-లెంగ్త్,ತರಂಗ
వాక్సింగ్,ಮೇಣ
వాతావరణం,ವಾತಾವರಣ
వాతావరణం,ಹವಾಮಾನ
కలుపు,ಕಳೆ
కలుపు నియంత్రణ,ಕಳೆ ನಿಯಂತ್ರಣ
కలుపు నియంత్రణ సామర్థ్యం,ಕಳೆ ನಿಯಂತ್ರಣ ದಕ್ಷತೆ
కలుపు నిర్మూలన,ಕಳೆ ನಿರ್ಮೂಲನೆ
కలుపు సూచిక,ಕಳೆ ಸೂಚಿಕೆ
వెస్ట్రన్ బ్లాటింగ్,ಪಾಶ್ಚಾತ್ಯ
కలుపు స్పెక్ట్రం,ಕಳೆ ವರ್ಣಪಟಲ
కలుపు తీయుట,ಕಳೆ ತೆಗೆಯುವುದು
తడి-బల్బ్ మాంద్యం,ಆರ್ದ್ರ ಬಲ್ಬ್ ಖಿನ್ನತೆ
తడి-బల్బ్ ఉష్ణోగ్రత,ಆರ್ದ್ರ ಬಲ್ಬ್ ತಾಪಮಾನ
తడి-బల్బ్ థర్మామీటర్,ಒದ್ದೆಯ ಬಲ್ಬ್ ಥರ್ಮಾಮೀಟರ್
చిత్తడి నేల,ಗದ್ದೆ
తడి నాటడం,ಒದ್ದೆ ನೆಟ್ಟ
తడి సీజన్,ಆರ್ದ್ರ
తడి విత్తనాలు,ಒದ್ದೆಯ ಬಿತ್ತನೆ
తడి సంవత్సరం,ತೇವದ ವರ್ಷ
తడి చేయదగిన పౌడర్,ಒದ್ದೆ ಮಾಡಬಹುದಾದ ಪುಡಿ
చెమ్మగిల్లడం ఏజెంట్,ತೇವಗೊಳಿಸುವ ದಳ್ಳಿಕೆ
సుడిగాలి సైకోమీటర్,ಸುಂಟರಗರ
తెలుపు విప్లవం,ಬಿಳಿ ಕ್ರಾಂತಿ
మొత్తం వ్యవసాయ విశ్లేషణ,ಸಂಪೂರ್ಣ ಕೃಷಿ ವಿಶ್ಲೇಷಣೆ
మొత్తం వ్యవసాయ విధానం,ಸಂಪೂರ್ಣ ಕೃಷಿ ವಿಧಾನ
విస్తృత అనుకూలత,ವ್ಯಾಪಕ ಹೊಂದಾಣಿಕೆ
విల్టింగ్ పాయింట్,ವಿಲ್ಟಿಂಗ್ ಬಿಂದು
గాలి విరామం,ವಾಯುದಾಳಿ
గాలి శక్తి,ಪವನಶಕ್ತಿ
గాలి కోత,ಮಾರುತ
గాలి ఉత్పత్తి,ಗಾಳಿ ಉತ್ಪಾದನೆ
విండ్మిల్,ಗಾಳಿ ಗಿರಣಿ
పవన శక్తి,ವಾಯು ಶಕ್ತಿ
గాలి వేగం,ಗಾಳಿಯ ವೇಗ
విండ్ స్ట్రిప్ క్రాపింగ్,ವಿಂಡ್ ಸ್ಟ್ರಿಪ್ ಕ್ರಾಪಿಂಗ್
గాలి వేగం,ಗಾಳಿಯ ವೇಗ
గాలి,ಗಾಳಿ
విండ్రో,ಗಾಳಿಗಲ್ಲು
విండ్‌రోవర్,ಗಾಳಿಗಲ್ಲು
స న్న టి గా లి,ಗಾಳಿ
విన్నోవర్,ನಲಿದಾರ
విన్నోవింగ్,ಗೆಲುವು
చలనం ఉన్న పరికల్పన,ನಡುಗುವ ಕಲ್ಪನೆ
గర్భం,ಗರ್ಭ
కలప బూడిద,ಮರದ ಬೂದಿ
కలప వాయువు,ಮರದ ಅನಿಲ
పని,ಕೆಲಸ
వాల్నట్,ಆಕ್ರೋಡು
వాటర్ క్రెస్,ಜಲಸ ೦ ದೆ
నీటి హైసింత్,ನೀರಿನ ಹಯಸಿಂತ್
నీటి పుచ్చకాయ,ಜಲಮೂಲ
నీటి పుదీనా,ನೀರಿನ ಪುದೀನ
విల్లో ఏడుపు,ಅಳುವುದು ವಿಲೋ
వెస్ట్ ఇండియన్ మహోగని,ಪಶ್ಚಿಮ ಭಾರತೀಯ ಮಹೋಗಾನಿ
గోధుమ,ಗೋಧಿ
వైట్ క్లోవర్,ಬಿಳಿಯ ಕ್ಲೋವರ್
వైట్ మల్బరీ,ಬಿಳಿ ಮುಲ್ಬೆರಿ
వైట్ పాపినెక్,ಬಿಳಿ ಪೋಪಿನೆಕ್
వైట్ విల్లో,ಬಿಳಿ ವಿಲೋ
వైల్డ్ మార్జోరిమ్,ಕಾಡು ಮಾರ್ಜೊರಿಮ್
వైల్డ్ వోట్,ಕಾಡು ಓಟ್
రెక్కలుగల బీన్,ರೆಕ್ಕೆಯ ಹುರುಳಿ
చలికాలం లో ఆడే ఆట,ಚಳಿಗಾಲದ ಸ್ಕ್ವ್ಯಾಷ್
విథానియా,ವಿಥಾನಿಯಾ
"వుడ్ సోరెల్, ఆక్సాలిస్","ವುಡ್ ಸೊರೆಲ್, ಆಕ್ಸಲಿಸ್"
కందిరీగ,ಕಣಜ
వీవర్ బర్డ్,ನೇಕಾರ ಪಕ್ಷಿ
వీవిల్,ಜೀರುಂಡೆ
వైట్ గ్రప్,ಬಿಳಿ ಗ್ರಪ್
వూలీ అఫిడ్,ಉಣ್ಣೆಯ ಉಂಪಡಿ
శాంతినురియా,ಕನ್ನಾಲೆ
క్శాంతోఫిల్,ಕನ್ನಡಕ
X- క్రోమోజోమ్,ಎಕ್ಸ್ ಕ್ರೋಮೋಸೋಮ್
జెనియా,ಕನ್ನಾಲೆ
జిరోడెర్మా పిగ్మెంటోసమ్,ಜೆರೋಡರ್ಮ ಪಿಗ್ಮೆಂಟೋಸೊಸಮ್
ఎరోఫైట్,ಶುಷ್ಕ ಸಸ್ಯ
జిరోఫైటిజం,ಶುಷ್ಕಟುದ್ದೆ
ఎక్స్-రే డిఫ్రాక్షన్,ಕ್ಷ-ರೇ ವಿವರ್ತನೆ
జిలేమ్,ಪತಂಗ
జిలోఫైట్,Xಣಕ
Y 'ట్రెల్లిస్,ವೈ ಹಂದರದ
Y- క్రోమోజోమ్,ವೈ-ಕ್ರೋಮೋಸೋಮ್
ఈస్ట్,ಯೀಸ್ಟ್
ఈస్ట్ సారం,ಯೀಸ್ಟ್ ಸಾರ
పసుపు విప్లవం,ಹಳದಿ ಕ್ರಾಂತಿ
పసుపు,ಹಳದಿ ಬಣ್ಣ
దిగుబడి భాగం,ಇಳುವರಿ ಘಟಕ
దిగుబడి పర్యవేక్షణ,ಇಳುವರಿ ಮೇಲ್ವಿಚಾರಣೆ
దిగుబడి సంభావ్యత,ಇಳುವರಿ ಸಂಭಾವ್ಯ
దిగుబడి స్థిరత్వం,ಇಳುವರಿ ಸ್ಥಿರತೆ
పచ్చసొన,ಹಳದಿ ಲೋಳೆ
పసుపు బెర్రీడ్ నైట్ షేడ్,ಹಳದಿ ಬೆರ್ರಿಡ್ ನೈಟ್ಶೇಡ್
పసుపు మైరోబాలన్,ಹಳದಿ ಮೈರೋಬಾಲನ್
జైద్,ಜೈಡ್
Z- క్రోమోజోమ్,Z ಡ್-ಕ್ರೋಮೋಸೋಮ್
Z-DNA,ZDna
జీటిన్,ಗದ್ದಲ
చనుమొన శూన్యము,ಶೂನ್ಯ ಶಕ್ತಿ ತಂಪಾದ ಕೋಣೆ
సున్నా సాగు,ಶೂನ್ಯ ಬೇಸಾಯ
సున్నా సహనం,ಶೂನ್ಯ ಸಹಿಷ್ಣುತೆ
జింక్ లోపం,ಸತುವಿನ ಕೊರತೆ
జింక్ ఫింగర్ ప్రోటీన్,ಸತು ಬೆರಳಿನ ಪ್ರೋಟೀನ್
జింక్యూటెడ్ యూరియా,ಸತತ ಯೂರಿಯಾ
జోనా పెలుసిడా,Zೋನಾ ಪೆಲ್ಲುಸಿಡ
జూఫిలీ,ಪ್ರಾಣಿಸು
జూప్లాంక్టన్,ಕಸಕಲೆ
జైగోట్,ಪಾಕಶಯು
జైగోటిక్ ప్రాణాంతక జన్యువు,Y ೈಗೋಟಿಕ್ ಮಾರಣಾಂತಿಕ ಜೀನ್
జాంతోఫిలం,ಜಾಥೋಫೈಲಂ
జంతుశాస్త్రవేత్త,ಪ್ರಾಣಿ ವಿಜ್ಞಾನಿ
