Hindi,Assamese
सूक्ष्म तरंग नली,মাইক্ৰৱেভ টিউব
मध्य बैंड परास,মিড বেণ্ড ৰেঞ্জ
एम.आई.डी.आई. (वाद्य यंत्र अंकीय अंतराफलक),MIDI (যন্ত্ৰৰ ডিজিটেল আন্তঃপৃষ্ঠ)
मिलर प्रभाव धारिता,মিলাৰ ইফেক্ট কেপাচিটেন্স
मिलर समाकलित्र,মিলাৰ ইন্টিগ্ৰেটৰ
मिलर काल आधार,মিলাৰ কল বেচ
मिलर प्रमेय,মিলাৰ উপপাদ্য
मिलीआमीटर,মিলিমিটাৰ
मिली ऐम्पीयर,মিলি এম্পিয়াৰ
मिली हेनरी,মিলি হেনৰী
मिलमैन प्रमेय,মিলমেনৰ উপপাদ্য
लघुकरण,চুটি কৰা
अल्पसंख्यक वाहक,সংখ্যালঘু বাহক
अल्पसंख्यक वाहक धारा,সংখ্যালঘু বাহক ধাৰা
मिनटर्म,মিনটাৰ্ম
व्यवकल्य,বিয়োগ কৰা
मि.प.स.,এম.পি.এছ.
अपसंरेखण,মিছালাইনমেন্ট
अपस्वरण,এবলেচন
मिश्रक,মিক্সাৰ
एम.एम.यू. (स्मृति प्रबंधन इकाई),এম এম ইউ (স্মৃতি ব্যৱস্থাপনা একক)
स्मरक,স্মৃতিভ্ৰংশ
गतिशील इलेक्ट्रॉन,গতিশীল ইলেক্ট্ৰন
गतिशीलता,গতিশীলতা
मोडीय विक्षेपण,মডাল বিচ্যুতি
विधा,ধৰণ
निदर्श,নমুনা
मोडेम,মডেম
अपरिवर्तित आवृत्ति मॉडुलन कोडन,অপৰিৱৰ্তিত কম্পাঙ্ক মডুলেচন ক&#39;ডিং
मॉडुलीय अभिकल्प,মডিউলাৰ ডিজাইন
मॉडुलित,মডুলেটেড
मॉडुलन,মডুলেচন
मॉडुलन गहराई,মডুলেচন গভীৰতা
मॉडुलन सूचकांक,মডুলেচন সূচকাংক
मॉडुलन प्रतिशत,মডুলেচন শতাংশ
मॉड्यूल,মডিউল
मापांक एन गुणक,মডুলাছ n বহুগুণক
गणक मापांक,কেলকুলেটৰ মডুলাছ
अणु,অণু
संवेग,ইম্পলছ
मॉनिटर,কাৰোবাৰ ওপৰত চকু ৰখা
एकवर्णी,একৰঙী
एकवर्णी प्रदर्श,একৰঙী প্ৰদৰ্শন
एकाश्मीय (आई.सी.),একক (IC)
एकल स्पंद,একক নাড়ী
एकस्थितिक बहुकंपित्र,একস্থিৰ মাল্টিভাইব্ৰেটৰ
एकरूपता,একাকাৰীতা
मूर-नियम,মূৰৰ নিয়ম
मोर्स कोड,মৰ্চ ক&#39;ড
मॉसफेट,mosfet
सार्थकतम संप्रतीक,অতি অৰ্থপূৰ্ণ চৰিত্ৰ
मदर बोर्ड,মাদাৰ বৰ্ড
मोटर,মটৰ
मोटर क्रिया,মটৰ ক্ৰিয়া
आरोपण,আৰোপ কৰা
माउस,নিগনি
चल कुंडली लाउडस्पीकर,চলনশীল কুণ্ডলী লাউডস্পীকাৰ
चलकुंली मीटर,চলি থকা মিটাৰ
समपेग,ছাম্পেগ
एम.पी.यू.,এম পি ইউ
एम.एस.डी. (सार्थकतम अंक),এম এছ ডি (সৰ্বোচ্চ নম্বৰ)
एम.एस.विंडोज,এম এছ উইণ্ড’জ
एम.टी.बी.एफ. (अंतर विफलता माध्यकाल),এম.টি.বি.এফ. (পাৰ্থক্য বিফলতাৰ মধ্যমা)
बहुकोटर क्लाइस्ट्रॉन,বহুস্তম্ভযুক্ত klystron
बहुचालक संबंधक,পলিমাৰ সংযোগকাৰী
मल्टीमीडिया,মাল্টিমিডিয়া
बहुमापक,মাল্টিমিটাৰ
बहुउत्सर्जक ट्रांजिस्टर,একাধিক এমিটাৰ ট্ৰেঞ্জিষ্টৰ
बहुअनुरेख,মাল্টিট্ৰেচিং
गुण्य,merit
गुणक,বহুগুণক
बहु संसाधन,বহু সম্পদ
बहु-क्रमादेशन,মাল্টিপ্ৰগ্ৰেমিং
बहुपरास,একাধিক পৰিসৰ
बहुपद प्रवर्धक,বহুপদ পৰিবৰ্ধক
बहुक्रियन,বহুকাৰ্য্যকৰী
मूक,নিঃশব্দ
अन्योन्य अभिलक्षण,পাৰস্পৰিক বৈশিষ্ট্য
अन्योन्य चालकत्व,পাৰস্পৰিক পৰিবাহীতা
अन्योन्य युग्मन,পাৰস্পৰিক সংযোজন
अन्योन्य प्रेरकत्व,পাৰস্পৰিক প্ৰেৰণা
अन्योन्य प्रतिघात,পাৰস্পৰিকতা
माइलर पी.सी. बोई,মাইলাৰ পিচি। sow
N-द्रव्य,এন-পদাৰ্থ
एन.ए.एम.पी.एस.,NAMPS
नैंड-नैंड परिपथ,নন্দ-নন্দ বৰ্তনী
"नैनो सेंकड (- से, )","নেনো ছেকেণ্ড (- to, )"
नेपियर नियम,নেপিয়াৰৰ নিয়ম
संकीर्ण बैंड,সংকীৰ্ণ বেণ্ড
संकीर्ण बैंड रव,সংকীৰ্ণ বেণ্ডৰ শব্দ
संकीर्ण बैंड पारक रव,সংকীৰ্ণ বেণ্ড পাৰ্ক শব্দ
मूल अनुभाषक,স্থানীয় দোভাষী
प्राकृतिक गणन,প্ৰাকৃতিক গণনা
प्राकृतिक आवृत्ति,প্ৰাকৃতিক কম্পাঙ্ক
प्राकृतिक लघुगणक,প্ৰাকৃতিক লগাৰিদম
निकटकॉल,নিয়াৰকল
निकट झंप,কঁপনিৰ ওচৰত
"नीडल वेग, सूची वेग","বেজীৰ বেগ, তথ্যৰ বেগ"
निषेध,নিষেধাজ্ঞা
निषेध सूचन,নিষেধাজ্ঞা জাননী
निषेध प्रतीक,নিষেধাজ্ঞা চিহ্ন
ऋणात्मक गेट,ঋণাত্মক গেট
ऋणात्मक एंड गेट,ঋণাত্মক শেষৰ গেট
ऋणात्मक बंधन,ঋণাত্মক বন্ধন
ऋणात्मक कर्त्तन,ঋণাত্মক ছিয়াৰিং
ऋणात्मक कोर,ঋণাত্মক কোৰ
ऋणात्मक उत्सर्जक अनुगामी,ঋণাত্মক এমিটাৰ ট্ৰেইলিং
ऋणात्मक पुनर्निवेश,ঋণাত্মক পুনৰ বিনিয়োগ
ऋणात्मक पुनर्निवेश प्रवर्धक,ঋণাত্মক পুনৰ বিনিয়োগ পৰিবৰ্ধক
ऋणात्मक तर्क,ঋণাত্মক যুক্তি
ऋणात्मक ऑर गेट,ঋণাত্মক OR গেট
ऋणात्मक ध्रुवता,ঋণাত্মক মেৰুত্ব
ऋणात्मक प्रतिरोध,ঋণাত্মক প্ৰতিৰোধ ক্ষমতা
ऋणात्मक प्रतिरोध क्षेत्र,ঋণাত্মক প্ৰতিৰোধ মণ্ডল
ऋणात्मक प्रदाय,ঋণাত্মক যোগান
ऋणात्मक ताप,ঋণাত্মক উষ্ণতা
