Punjabi,Malayalam
"ਝਟਕਾ, ਮੁੜ","ഞെട്ടൽ, തിരിച്ചടി"
"ਜੈੱਟ, ਸਿਰ","ജെറ്റ്, തല"
ਜੈੱਟ-ਰਾਕੇਟ ਪ੍ਰੋਪਲਸ਼ਨ,ജെറ്റ്-റോക്കറ്റ് പ്രൊപ്പൽഷൻ
ਜੇ-ਜੇ ਜੋੜੀ,ജെ-ജെ കപ്ലിംഗ്
ਜੋਲੀ ਝੁਕਿਆ,ജോളി ബെന്റ്
ਜੂਲ - ਗਰਮੀ,ജൂൾ-ചൂട്
ਜੂਲਮੀਟਰ,ജൂൾമീറ്റർ
ਜੂਲ-ਥਾਮਸਨ ਪ੍ਰਭਾਵ,ജൂൾ-തോംസൺ പ്രഭാവം
ਜੂਲ,ജൂൾ
"ਕੁੱਦੀ, ਛਾਲ, ਬੰਸਰੀ","പാര, ചാട്ടം, ഓടക്കുഴൽ"
ਸੰਧੀ,ഉടമ്പടി
ਸੰਗਮ ਦੀ ਜਗ੍ਹਾ,സംഗമസ്ഥാനം
ਸਹੀ ਅੱਖਰ,ശരിയായ അക്ഷരം
"ਕੇਸਾਨਿਧਿ, ਨੇੜਤਾ","കേശനിധി, സാമീപ്യം"
"ਕੈਲੀਡੋਸਕੋਪ, ਕੈਲੀਡੋਸਕੋਪ","കാലിഡോസ്കോപ്പ്, കാലിഡോസ്കോപ്പ്"
"ਕਪਾ ਮੇਸਨ, ਕੇ-ਮੇਸਨ","കപ്പ മേസൺസ്, കെ-മേസൺസ്"
ਕੈਥੋਡ,കാഥോഡ്
ਘਨਾਯਾਨ,ഘനായൻ
ਕੇ-ਬੈਂਡ,കെ-ബാൻഡ്
ਕੇ-ਕੈਪਚਰ,കെ-ക്യാപ്ചർ
k-ਰਿਸੈਪਟਰ,കെ-റിസെപ്റ്റർ
ਕੈਲਵਿਨ ਅਨੁਮਾਨ,കെൽവിൻ ഏകദേശ കണക്ക്
ਸਮਰੂਪਤਾ ਦੀ ਇਕਾਈ,ഏകതാനതയുടെ യൂണിറ്റ്
ਕੇਰ ਸੈੱਲ,കെർ സെൽ
"ਕੁੰਜੀ, ਪਰਦਾ, ਕੁੰਜੀ","താക്കോൽ, തിരശ്ശീല, താക്കോൽ"
"ਕੁੰਜੀ ਬੋਰਡ, ਪਰਦਾ ਪੱਟੀ","കീ ബോർഡ്, കർട്ടൻ ബാർ"
ਸ਼ੁਰੂਆਤੀ ਸਵਰ,തുറക്കുന്ന സ്വരാക്ഷരം
ਕੁੰਜੀ ਨਬਜ਼,കീ പൾസ്
ਮੁੱਖ ਸ਼ਬਦ,പ്രധാന പദം
ਪ੍ਰੋਜੈਕਸ਼ਨ,പ്രൊജക്ഷൻ
ਵਿਰੋਧ,പ്രതിരോധം
ਕਿਲੋ,കി. ഗ്രാം
ਕਿਲੋਜੂਲ,കിലോജൂൾ
kiloparsec,കിലോപാർസെക്ക്
ਕਿਲੋਟਨ ਬੰਬ,കിലോടൺ ബോംബ്
ਕਿਨੇਮੈਟਿਕ,ചലനാത്മകം
ਪੂਰੀ ਤਰ੍ਹਾਂ ਗਤੀਸ਼ੀਲ,തികച്ചും ചലനാത്മകം
"ਗਤੀਸ਼ੀਲ, ਗਤੀਸ਼ੀਲ","ചലനാത്മകം, ചലനാത്മകം"
ਗਤੀਸ਼ੀਲ ਤੌਰ &#39;ਤੇ,ചലനാത്മകമായി
ਫ੍ਰੈਕਚਰ,ഒടിവ്
klystron,ക്ലൈസ്ട്രോൺ
ਤਿੱਖਾ ਕਿਨਾਰਾ,മൂർച്ചയുള്ള അറ്റം
kruskal ਸਰਹੱਦ,ക്രസ്കൽ അതിർത്തി
ਥਰਮੋਜਨਿਕ,തെർമോജനിക്
ਲੇਬਲ,ലേബൽ
"ਮਾਰਕ ਕੀਤਾ, ਲਿਖਿਆ, ਲੇਬਲ ਕੀਤਾ","അടയാളപ്പെടുത്തിയ, ആലേഖനം ചെയ്ത, ലേബൽ ചെയ്ത"
ਪ੍ਰਯੋਗਸ਼ਾਲਾ,ലബോറട്ടറി
ਪੌੜੀ,ഗോവണി
ਘੜੀ ਦੇ ਉਲਟ,എതിർ ഘടികാരദിശയിൽ
"ਘੜੀ ਦੀ ਉਲਟ ਦਿਸ਼ਾ ਵਿੱਚ, ਖੱਬੀ ਧਰੁਵੀਤਾ","എതിർ ഘടികാരദിശയിൽ, ഇടത് ധ്രുവത"
ਅੱਗੇ ਅਤੇ ਪਿੱਛੇ,പിറകോട്ടും മുന്നോട്ടും
Lagrange ਪ੍ਰਸਾਰਣ,ലഗ്രാഞ്ച് പ്രക്ഷേപണം
ਲਾਗਰਗਿਆਨਵਾਦ,ലഗ്രാൻജിയനിസം
ਲੇਲੇ ਦੀ ਰਚਨਾ,കുഞ്ഞാടിന്റെ സൃഷ്ടി
"ਤਖ਼ਤੀ, ਬੋਰਡ","പലക, പലക"
ਡੋਰਸਲ ਪਲੇਟ,ഡോർസൽ പ്ലേറ്റ്
"ਸਤਹ ਦਾ ਵਹਾਅ, ਪੱਧਰ ਦਾ ਵਹਾਅ","ഉപരിതല ഒഴുക്ക്, ലെവൽ ഫ്ലോ"
"ਪਲੇਟਿੰਗ, ਪੈਨਲ, ਪੱਧਰ, ਲੇਅਰ ਬਾਂਡ","പ്ലേറ്റിംഗ്, പാനൽ, ലെവൽ, ലെയർ ബോണ്ട്"
ਪੱਧਰੀਕਰਨ,വർഗ്ഗീകരണം
ਲਾਮਿਨਾ,ലാമിന
"ਦੀਵਾ, ਦੀਵਾ","വിളക്ക്, വിളക്ക്"
"ਕਾਜਲ, ਦੀਪ ਕਾਜਲ","കാജൽ, ദീപ് കാജൽ"
ਲੈਂਡ-ਅੰਤਰਾਲ ਨਿਯਮ,ലാൻഡേ-ഇന്റർവെൽ നിയമം
ਲੈਂਡੇ ਸਪਲਿਟਿੰਗ ਫੈਕਟਰ,ലാൻഡ് വിഭജന ഘടകം
ਲੈਂਡਿੰਗ,ലാൻഡിംഗ്
"ਮਾਈਕਰੋ ਅਬਰਸ਼ਨ, ਲੈਮੀਨੇਸ਼ਨ, ਵੀਅਰ","മൈക്രോ അബ്രേഷൻ, ലാമിനേഷൻ, ധരിക്കുക"
larmore ਬਾਰੰਬਾਰਤਾ,ലാർമോർ ആവൃത്തി
larmore precession,ലാർമോർ പ്രീസെഷൻ
ਲੇਜ਼ਰ,ലേസർ
laserization,ലേസറൈസേഷൻ
ਗੁਪਤ,രഹസ്യം
"ਪਾਸੇ, ਪਾਸੇ, ਪਾਸੇ ਦਾ","ലാറ്ററൽ, ലാറ്ററൽ, ലാറ്ററൽ"
"ਵਿਥਕਾਰ, ਵਿਥਕਾਰ","അക്ഷാംശം, അക്ഷാംശം"
"ਜਾਲੀ, ਜਾਲੀ","ലാറ്റിസ്, ലാറ്റിസ്"
laue ਕਲਾਸ,ലോ ക്ലാസ്
ਲਾਂਚ ਕਰੋ,വിക്ഷേപണം
ਲਾਂਚ ਕਰੋ,വിക്ഷേപണം
ਲਾਂਚ ਪਲੇਟਫਾਰਮ,ലോഞ്ച് പ്ലാറ്റ്ഫോം
ਪੁੰਜ ਅਨੁਪਾਤ ਕਾਨੂੰਨ,ബഹുജന അനുപാത നിയമം
ਮਲਟੀਪਲ ਅਨੁਪਾਤ ਨਿਯਮ,ഒന്നിലധികം അനുപാത നിയമം
"ਪਰਤ, ਪੱਧਰ","പാളി, ലെവൽ"
ਐਲ-ਬੈਂਡ,എൽ-ബാൻഡ്
"ਲੀਡ, ਲੀਡ, ਲੀਡ, ਲੀਡ, ਲੀਡ","ലീഡ്, ലീഡ്, ലീഡ്, ലീഡ്, ലീഡ്"
ਅੱਗੇ,മുന്നോട്ട്
"ਚੂਨਾ, ਲੀਕ (ਸੀ.ਆਰ.), ਰਿਜ਼ਨ ਲਾਈਨ, ਚਯਵਨ","ലൈം, ലീക്കിംഗ് (Cr.), റൈസൺ ലൈൻ, ച്യവൻ"
"ਚਬਾਉਣਾ, ਖੋਰ, ਲੀਕ ਕਰਨਾ","ച്യൂയിംഗ്, നാശം, ചോർച്ച"
"ਘੱਟੋ-ਘੱਟ, ਘੱਟੋ-ਘੱਟ, ਘੱਟੋ-ਘੱਟ","മിനിമം, മിനിമം, മിനിമം"
ਘੱਟੋ-ਘੱਟ ਗਿਣਤੀ,ഏറ്റവും കുറഞ്ഞ എണ്ണം
ਖੜੀ ਤਾਰ,ലാച്ച് വയർ
Leduc ਪ੍ਰਭਾਵ,ലെഡക് പ്രഭാവം
ਵੈਧ ਓਮ,സാധുവായ ഓം
- ਇਲੈਕਟ੍ਰੋਨ,- ഇലക്ട്രോൺ
ਲੰਬਾਈ ਦੀ ਪਾਬੰਦੀ,നീളം നിയന്ത്രണം
ਲੰਬਾਈ,നീട്ടൽ
ਲੈਂਸ,ലെന്സ്
ਲੈਂਜ਼ ਦਾ ਕਾਨੂੰਨ,ലെൻസ് നിയമം
ਫਲੈਟ ਸੁਰੰਗ,പരന്ന തുരങ്കം
ਖਿਤਿਜੀ ਉਡਾਣ,തിരശ്ചീന ഫ്ലൈറ്റ്
"ਪੱਧਰ ਕਰਨਾ, ਪੱਧਰ ਕਰਨਾ","നിരപ്പാക്കൽ, നിരപ്പാക്കൽ"
"ਹਰੀਜ਼ੱਟਲ ਪੇਚ, ਲੈਵਲਿੰਗ ਪੇਚ","തിരശ്ചീന സ്ക്രൂ, ലെവലിംഗ് സ്ക്രൂ"
ਵਿਸ਼ਵਾਸ ਦਾ ਪੱਧਰ,അത്മവിശ്വാസത്തിന്റെ അളവ്
ਮਹੱਤਤਾ ਦਾ ਪੱਧਰ,പ്രാധാന്യം ലെവൽ
"ਹਰੀਜ਼ੱਟਲ ਪੇਜ, ਫਲੈਟ ਪੇਜ, ਇਕੁਪੋਟੈਂਸ਼ੀਅਲ ਪੇਜ","തിരശ്ചീന പേജ്, ഫ്ലാറ്റ് പേജ്, ഇക്വിപോട്ടൻഷ്യൽ പേജ്"
"ਲੀਵਰ, ਲੀਵਰ","ലിവർ, ലിവർ"
ਵਰਚੁਅਲ ਓਸਿਲੇਸ਼ਨ,വെർച്വൽ ആന്ദോളനം
"ਲਿਡਰ, ਲੇਜ਼ਰ ਇਨਫਰਾਰੈੱਡ ਰਾਡਾਰ","ലിഡാർ, ലേസർ ഇൻഫ്രാറെഡ് റഡാർ"
"ਜੀਵਨ, ਉਮਰ","ജീവിതം, പ്രായം"
"ਚੁੱਕੋ, ਚੁੱਕੋ","ഉയർത്തുക, ഉയർത്തുക"
ਛੁਟਕਾਰਾ ਪਲ,വീണ്ടെടുക്കൽ നിമിഷം
"ਛੋਟਾ, ਹਲਕਾ, ਮੱਧਮ, ਛੋਟਾ, ਛੋਟਾ, 6 ਰੋਸ਼ਨੀ","ചെറുത്, വെളിച്ചം, മങ്ങിയത്, ചെറുത്, ചെറുത്, 6 വെളിച്ചം"
"ਤਪਸ਼., ਰੋਸ਼ਨੀ","മിതശീതോഷ്ണ., പ്രകാശം"
ਬਿਜਲੀ,മിന്നൽ
ਪ੍ਰਕਾਸ਼ ਸਾਲ ਪ੍ਰਕਾਸ਼ ਸਾਲ,പ്രകാശവർഷം പ്രകാശവർഷം
"ਸਮਰੂਪ, ਸਮਰੂਪ, ਸਮਰੂਪ","ഏകതാനമായ, ഏകതാനമായ, ഏകതാനമായ"
"ਸੀਮਾ, ਸੀਮਾ","പരിധി, നാമമാത്ര"
"ਸੀਮਾ, ਸੀਮਾ, ਸੀਮਾ","പരിധി, പരിധി, അതിരുകടന്ന"
ਮੌਜੂਦਾ ਸੀਮਾ,നിലവിലെ പരിധി
"ਰੇਖਾ, ਰੇਖਾ, ਅੰਡਾਕਾਰ","രേഖ, രേഖ, ദീർഘവൃത്താകൃതി"
"ਰੇਖਿਕ, ਰੇਖਿਕ, ਰੇਖਿਕ","രേഖീയ, രേഖീയ, രേഖീയ"
ਰੇਖਿਕਕਰਨ,രേഖീയവൽക്കരണം
"ਇਕਸਾਰਤਾ, ਰੇਖਿਕਤਾ","ഏകതാനത, രേഖീയത"
"ਇਕੱਲੇ, ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ","ഒറ്റയ്ക്ക്, രേഖീയമായി"
ਲਾਈਨ ਸੰਭਾਵੀ,ലൈൻ സാധ്യത
ਰੇਖਿਕ ਅਪੂਰਣਤਾ,രേഖീയ അപൂർണ്ണത
ਸਟਰੋਕ ਲਾਈਨ,സ്ട്രോക്ക് ലൈൻ
ਰੇਖਿਕ ਸਪੈਕਟ੍ਰਮ,രേഖീയ സ്പെക്ട്രം
ਲਾਈਨ ਵੋਲਟੇਜ,ലൈൻ വോൾട്ടേജ്
"ਬੰਧਨ, ਸਤਰ, ਚੇਨ, ਗਲੈਂਡ, ਲਿੰਕ","ബോണ്ട്, ചരട്, ചങ്ങല, ഗ്രന്ഥി, ലിങ്ക്"
ਤਰਲਤਾ,ദ്രവീകരണം
ਤਰਲ,ദ്രവീകരിച്ചത്
ਤਰਲ,ദ്രവീകരിച്ചത്
ਤਰਲ,ദ്രാവകം
ਤਰਲ ਭੰਡਾਰ,ദ്രാവക റിസർവോയർ
ਤਰਲ ਕ੍ਰਿਸਟਲ,ലിക്വിഡ് ക്രിസ്റ്റൽ
ਤਰਲਤਾ,ദ്രവ്യത
ਤਰਲ-ਪ੍ਰੋਪੇਲਡ ਰਾਕੇਟ,ദ്രാവക ചാലക റോക്കറ്റ്
lisaju ਅੰਕੜੇ,ലിസാജു കണക്കുകൾ
"ਸੂਚੀ, ਸੂਚੀ","പട്ടിക, പട്ടിക"
"ਸੂਚੀਕਰਨ, ਸੂਚੀਕਰਨ","ലിസ്റ്റിംഗ്, ലിസ്റ്റിംഗ്"
ਕੂੜਾ,ലിറ്റർ
ਲਾਈਵ ਪ੍ਰੋਗਰਾਮ,തത്സമയ പ്രോഗ്രാം
ਬਿਜਲੀ ਦੀ ਤਾਰ,വൈദ്യുത വയർ
"ਲੋਡ, ਲੋਡ, ਲੋਡ, ਲੋਡ, ਲੋਡ","ലോഡ്, ലോഡ്, ലോഡ്, ലോഡ്, ലോഡ്"
ਚੁੰਬਕ ਪੱਥਰ,കാന്തം കല്ല്
"ਸਥਾਨਕ, ਸਥਾਨਕ","പ്രാദേശിക, പ്രാദേശിക"
ਸਥਾਨਕ ਮੈਕਸਵੇਲੀ,പ്രാദേശിക മാക്സ്വെല്ലി
"ਟਿਕਾਣਾ, ਟਿਕਾਣਾ, ਟਿਕਾਣਾ, ਟਿਕਾਣਾ, ਟਿਕਾਣਾ","സ്ഥാനം, സ്ഥാനം, സ്ഥാനം, സ്ഥാനം, സ്ഥാനം"
ਬੰਨ੍ਹਿਆ ਨੁਕਸ,ബന്ധിത തെറ്റ്
"ਤਲਾਕ, ਖੇਪ","തലാഖ്, ചരക്ക്"
"ਟਿਕਾਣਾ, ਟਿਕਾਣਾ","ലോക്കസ്, ലോക്കസ്"
ਚੁੰਬਕ ਪੱਥਰ,കാന്തം കല്ല്
ਲਘੂਗਣਕ,ലോഗരിഥമിക്
ਤਰਕ,യുക്തി
ਵਾਜਬ,ന്യായമായ
"ਲੌਜਿਸਟਿਕਸ, ਓਪਰੇਸ਼ਨ ਸਾਇੰਸ","ലോജിസ്റ്റിക്സ്, ഓപ്പറേഷൻ സയൻസ്"
ਲੰਡਨ ਵੈਂਡਰਵਾਲਜ਼ ਆਕਰਸ਼ਣ,ലണ്ടൻ വണ്ടർവാൾസ് ആകർഷണങ്ങൾ
ਰਿਮੋਟ ਸੰਚਾਰ,റിമോട്ട് ട്രാൻസ്മിഷൻ
"ਲੰਬਕਾਰ, ਲੰਬਕਾਰ","രേഖാംശം, രേഖാംശം"
ਰੇਵਿਨੇਚ ਦਾ ਲੰਬਕਾਰ,രവിനെക്കിന്റെ രേഖാംശം
"ਲੰਬਕਾਰੀ, ਲੰਬਕਾਰੀ","രേഖാംശ, രേഖാംശ"
ਲੰਬੇ ਸਵਰ,നീണ്ട സ്വരാക്ഷരങ്ങൾ
"ਲੂਪ, ਲੂਪ, ਲੂਪ (ਐਡ.), ਲੂਪ (ਵੀ.), ਪ੍ਰਸਾੰਦ","ലൂപ്പ്, ലൂപ്പ്, ലൂപ്പ് (എഡി.), ലൂപ്പ് (വി.), പ്രസന്ദ്"
ਢਿੱਲੀ ਬੰਨ੍ਹ,അയഞ്ഞ ബന്ധനം
"ਬਹੁਤ ਘੱਟ ਪੈਕ, ਪੈਕ","വിരളമായി പായ്ക്ക്, പാക്ക്"
ਲੌਰੇਂਟ ਦਾ ਫਿਜ਼ਗੇਰਾਲਡ ਸੰਕੁਚਨ,ലോറന്റിന്റെ ഫിറ്റ്സ്ജെറാൾഡ് സങ്കോചം
ਨੁਕਸਾਨ ਮੁਕਤ ਲਾਈਨ,നഷ്ട രഹിത ലൈൻ
ਸੜਿਆ dielectric,ദ്രവിച്ച വൈദ്യുത
ਤਾਕਤ,ശക്തി
"ਘੱਟ ਦਬਾਅ ਖੇਤਰ, ਉਦਾਸੀ","താഴ്ന്ന മർദ്ദം, വിഷാദം"
"ਨਫ਼ਰਤ, ਨੀਵਾਂ","നിന്ദ, താഴ്ന്ന"
"ਸਭ ਤੋਂ ਘੱਟ, ਸਭ ਤੋਂ ਛੋਟਾ","ഏറ്റവും ചെറിയ, ഏറ്റവും ചെറിയ"
ਘਟੀਆ ਵੈਕਿਊਮ,താഴ്ന്ന വാക്വം
ਚਮਕ,തിളക്കം
ਸੰਦੀਪਤੀ,സന്ദീപ്തി
ਚਮਕਦਾਰ,പ്രസരിപ്പുള്ള
ਲਾਟ.,ജ്വാല.
"ਦੀਪ, ਪ੍ਰਦੀਪੀ, ਜੋਤੀ-","ദീപ്, പ്രദീപി, ജ്യോതി-"
ਚੰਦਰ ਦਿਨ,ചാന്ദ്ര ദിനം
ਚੰਦਰ ਗ੍ਰਹਿਣ,ചന്ദ്രഗ്രഹണം
ਚੰਦਰਮਾ ਸੈਟੇਲਾਈਟ,ചന്ദ്രൻ ഉപഗ്രഹം
ਚੰਦਰਮਾ ਦੇ ਪੜਾਅ ਵਿੱਚ ਤਬਦੀਲੀ,ചന്ദ്രന്റെ ഘട്ട മാറ്റം
Lux,ലക്സ്
ਲਾਇਮਨ ਸੀਰੀਜ਼,ലൈമാൻ സീരീസ്
ਕੁੱਲ,മൊത്തത്തിലുള്ള
ਕੁੱਲ,മൊത്തത്തിലുള്ള
"ਮੈਜਿਕ ਲੈਂਟਰਨ, ਪਿਕਟੋਰੀਅਲ ਲੈਂਟਰਨ","മാന്ത്രിക വിളക്ക്, ചിത്ര വിളക്ക്"
"ਮਾਇਆ ਨੰਬਰ, ਮੈਜਿਕ ਨੰਬਰ, ਸਥਾਈ ਸੰਖਿਆ","മായ നമ്പർ, മാജിക് നമ്പർ, പെർമനൻസ് നമ്പർ"
ਚੁੰਬਕੀ ਤੌਰ &#39;ਤੇ,കാന്തികമായി
ਚੁੰਬਕੀ,കാന്തിക
ਚੁੰਬਕੀ ਰੋਧਕ,കാന്തിക പ്രതിരോധം
ਚੁੰਬਕੀਕਰਨ,കാന്തികമാക്കൽ
ਚੁੰਬਕੀਕਰਨ,കാന്തികവൽക്കരണം
ਚੁੰਬਕਤਾ,കാന്തികത
ਚੁੰਬਕ ਥਰਮਲ ਪ੍ਰਭਾਵ,കാന്തം താപ പ്രഭാവം
ਚੁੰਬਕ ਹਾਈਡ੍ਰੋਡਾਇਨਾਮਿਕਸ,കാന്തം ഹൈഡ്രോഡൈനാമിക്സ്
ਚੁੰਬਕ hydrostatics,കാന്തം ഹൈഡ്രോസ്റ്റാറ്റിക്സ്
ਮੈਗਨੇਟੋਮੀਟਰ,മാഗ്നെറ്റോമീറ്റർ
ਮੈਗਨੇਟਨ,മാഗ്നെറ്റൺ
ਚੁੰਬਕ ਚੱਕਰ,കാന്തം വൃത്തം
ਸਥਿਰ ਚੁੰਬਕਤਾ,സ്റ്റാറ്റിക് കാന്തികത
ਮੈਗਨੇਟ੍ਰੋਨ ਰੀਕਟੀਫਾਇਰ,മാഗ്നെട്രോൺ റക്റ്റിഫയർ
ਵਿਸਤ੍ਰਿਤ ਚਿੱਤਰ,വലുതാക്കിയ ചിത്രം
ਵੱਡਦਰਸ਼ੀ,മാഗ്നിഫയർ
"ਵਡਿਆਉਣਾ, ਵੱਡਾ ਕਰਨਾ","വലുതാക്കുക, വലുതാക്കുക"
"ਵੱਡਦਰਸ਼ੀ, ਵੱਡਦਰਸ਼ੀ-","മാഗ്നിഫയർ, മാഗ്നിഫിക്കേഷൻ-"
ਵੱਡਦਰਸ਼ੀ ਲੈਂਸ,മാഗ്നിഫൈയിംഗ് ലെൻസ്
"ਵਿਸ਼ਾਲਤਾ, ਵਿਸ਼ਾਲਤਾ","മാഗ്നിറ്റ്യൂഡ്, മാഗ്നിറ്റ്യൂഡ്"
ਮੈਗਨਨ,മാഗ്നൺ
ਮੁੱਖ ਬੈਂਡ,പ്രധാന ബാൻഡ്
"ਮੁੱਖ ਸੜਕ, ਮੁੱਖ ਲਾਈਨ","പ്രധാന റോഡ്, മെയിൻ ലൈൻ"
"ਮੁੱਖ ਤਾਰ, ਮੁੱਖ ਟੂਟੀ","പ്രധാന വയർ, പ്രധാന ടാപ്പ്"
"ਰੱਖ-ਰਖਾਅ, ਪੋਸ਼ਣ, ਰੱਖ-ਰਖਾਅ","പരിപാലനം, പോഷണം, പരിപാലനം"
mayorana ਐਬਸਟਰੈਕਟ,മയോറാന സത്തിൽ
ਮੁੱਖ ਧੁਰਾ,പ്രധാന അക്ഷം
ਮੁੱਖ ਨੁਕਸ,പ്രധാന ന്യൂനത
ਬਹੁ-ਵਚਨ,ബഹുസ്വരമായ
ਮਾਸਟਰ ਟੋਨ,മാസ്റ്റർ ടോൺ
ਸੰਪਰਕ ਕਰੋ ਅਤੇ ਤੋੜੋ,ബന്ധപ്പെടുകയും തകർക്കുകയും ചെയ്യുക
ਕਮਜ਼ੋਰੀ,വഴക്കം
ਹੁਨਰ,കഴിവുകൾ
ਦਸਤੀ ਹੇਰਾਫੇਰੀ,മാനുവൽ കൃത്രിമത്വം
ਆਪਰੇਟਰ,ഓപ്പറേറ്റർ
ਮਨੁੱਖ ਵਾਲਾ ਗੁਬਾਰਾ,മനുഷ്യരുള്ള ബലൂൺ
"ਬੈਰੋਮੀਟਰ, ਮੈਨੋਮੀਟਰ","മാനുമീറ്റർ, മാനുമീറ്റർ"
ਪੌਲੀਹੇਡਰੋਨ,ബഹുമുഖം
ਆਦਮੀ ਆਦਮੀ ਸਾਲ,മനുഷ്യൻ മനുഷ്യൻ വർഷങ്ങൾ
"ਹਾਸ਼ੀਏ, ਹਾਸ਼ੀਏ, ਹਾਸ਼ੀਏ","നാമമാത്രമായ, നാമമാത്രമായ, നാമമാത്രമായ"
ਸੀਮਾਂਤ ਐਂਟਰੌਪੀ,മാർജിനൽ എൻട്രോപ്പി
ਸੁਰੱਖਿਅਤ ਜਗ੍ਹਾ,സുരക്ഷിതമായ പരിസരം
ਮਲਾਹ Dsuichak,നാവികൻ ഡ്സുചക്
"ਨਿਸ਼ਾਨ, ਨਿਸ਼ਾਨ, ਨਿਸ਼ਾਨ","അടയാളങ്ങൾ, അടയാളങ്ങൾ, അടയാളങ്ങൾ"
ਮਾਰਕਰ,മാർക്കർ
maser,മേസർ
"ਮਾਸਕ, ਮਾਸਕ, ਕਵਰ","മുഖംമൂടി, മുഖംമൂടി, മൂടുപടം"
ਕਵਰ ਅਪ,മൂടിവയ്ക്കുക
"ਪੁੰਜ, ਪੁੰਜ, ਥੋਕ","പിണ്ഡം, പിണ്ഡം, ബൾക്ക്"
ਪੁੰਜ ਬਹੁਤਾਤ,ബഹുജന സമൃദ്ധി
ਪੁੰਜ ਅਨੁਪਾਤ ਪ੍ਰਤੀਕਰਮ,ബഹുജന അനുപാത പ്രതികരണം
"ਪੁੰਜ ਇਕਾਗਰਤਾ, ਪੁੰਜ ਇਕਾਗਰਤਾ, ਪੁੰਜ ਇਕਾਗਰਤਾ, ਪੁੰਜ ਭਰਪੂਰਤਾ","ബഹുജന ഏകാഗ്രത, ബഹുജന ഏകാഗ്രത, ബഹുജന ഏകാഗ്രത, ബഹുജന സമൃദ്ധി"
ਪੁੰਜ ਨੁਕਸਾਨ,ബഹുജന നഷ്ടം
ਮਾਸਟਰ ਨਿਊਕਲੀਅਸ,മാസ്റ്റർ ന്യൂക്ലിയസ്
ਪੁੰਜ ਦੀ ਗਤੀ,ബഹുജന വേഗത
ਪੁੰਜ ਪ੍ਰਤੀਰੋਧਕਤਾ,ബഹുജന പ്രതിരോധം
"ਮਾਸਟਰ ਪਲੇਟ, ਮਾਸਟਰ ਪਲੇਟ","മാസ്റ്റർ പ്ലേറ്റ്, മാസ്റ്റർ പ്ലേറ്റ്"
ਮੈਚ,പൊരുത്തം
ਮੇਲ ਖਾਂਦਾ ਹੈ,പൊരുത്തപ്പെട്ടു
ਮੇਲ ਖਾਂਦਾ,പൊരുത്തപ്പെടുന്നു
"ਮੈਟਰਿਕਸ,ਮੈਟ੍ਰਿਕਸ,ਮੈਟ੍ਰਿਕਸ,ਮੈਟ੍ਰਿਕਸ","മാട്രിക്സ്, മാട്രിക്സ്, മാട്രിക്സ്, മാട്രിക്സ്"
