Telugu,Odiya
ఇన్పుట్ సూచన  కోడ్,ଇନପୁଟ୍ ନିର୍ଦ୍ଦେଶନାମା  କୋଡ୍
ఇన్పుట్ జాబ్ స్ట్రీమ్,ଇନପୁଟ୍ ଚାକିରି ଷ୍ଟ୍ରିମ୍ |
ఇన్పుట్ లిమిటెడ్  ప్రోగ్రామ్,ନିବେଶ ସୀମିତ |  ପ୍ରୋଗ୍ରାମ୍
ఇన్పుట్ లోడింగ్,ଇନପୁଟ୍ ଲୋଡିଂ
ఇన్పుట్ అవుట్పుట్ బోర్డ్,ଇନପୁଟ୍ ଆଉଟପୁଟ୍ ବୋର୍ଡ |
ఇన్పుట్ అవుట్పుట్  బఫర్,ଇନପୁଟ୍ ଆଉଟପୁଟ୍  ବଫର୍
ఇన్పుట్ అవుట్పుట్  నియంత్రిక,ଇନପୁଟ୍ ଆଉଟପୁଟ୍  ନିୟନ୍ତ୍ରକ
ఇన్పుట్ అవుట్పుట్  నియంత్రణ వ్యవస్థ,ଇନପୁଟ୍ ଆଉଟପୁଟ୍  ନିୟନ୍ତ୍ରଣ ବ୍ୟବସ୍ଥା
ఇన్పుట్ అవుట్పుట్ చక్రం,ଇନପୁଟ୍ ଆଉଟପୁଟ୍ ଚକ୍ର |
ఇన్పుట్ అవుట్పుట్  పరికరం,ଇନପୁଟ୍ ଆଉଟପୁଟ୍  ଉପକରଣ
ఇన్పుట్ అవుట్పుట్  అంతరాయం,ଇନପୁଟ୍ ଆଉଟପୁଟ୍  ବାଧା
ఇన్పుట్-అవుట్పుట్ (I/O),ଇନପୁଟ୍-ଆଉଟପୁଟ୍ (I / O)
ఇన్పుట్ అవుట్పుట్  గ్రంధాలయం,ଇନପୁଟ୍ ଆଉଟପୁଟ୍  ଲାଇବ୍ରେରୀ |
ఇన్పుట్ అవుట్పుట్  పరిమిత ఆపరేషన్,ଇନପୁଟ୍ ଆଉଟପୁଟ୍  ସୀମିତ କାର୍ଯ୍ୟ
ఇన్పుట్ అవుట్పుట్  ప్రాసెసర్,ଇନପୁଟ୍ ଆଉଟପୁଟ୍  ସଞ୍ଚାଳକ
ఇన్పుట్ అవుట్పుట్  ప్రస్తావించడం,ଇନପୁଟ୍ ଆଉଟପୁଟ୍  ରେଫରେନ୍ସ
ఇన్పుట్ అవుట్పుట్  రిజిస్టర్,ଇନପୁଟ୍ ଆଉଟପୁଟ୍  ପଞ୍ଜିକରଣ କର |
ఇన్పుట్ అవుట్పుట్  దినచర్య,ଇନପୁଟ୍ ଆଉଟପୁଟ୍  ନିତ୍ୟକର୍ମ |
ఇన్పుట్ అవుట్పుట్  విభాగం,ଇନପୁଟ୍ ଆଉଟପୁଟ୍  ବିଭାଗ
ఇన్పుట్ అవుట్పుట్  ప్రకటన,ଇନପୁଟ୍ ଆଉଟପୁଟ୍  ଷ୍ଟେଟମେଣ୍ଟ
ఇన్పుట్ అవుట్పుట్  మారడం,ଇନପୁଟ୍ ଆଉଟପୁଟ୍  ସୁଇଚ୍
ఇన్పుట్ అవుట్పుట్ యూనిట్,ଇନପୁଟ୍ ଆଉଟପୁଟ୍ ୟୁନିଟ୍ |
ఇన్పుట్ ప్రక్రియ,ଇନପୁଟ୍ ପ୍ରକ୍ରିୟା
ఇన్పుట్ ప్రోగ్రామ్,"""ଇନପୁଟ୍ ପ୍ରୋଗ୍ରାମ୍"
ఇన్పుట్ రీడర్,ଇନପୁଟ୍ ରିଡର୍ |
ఇన్పుట్ రిఫరెన్స్,ନିବେଶ ରେଫରାନ୍ସ |
ఇన్పుట్ రొటీన్,ଇନପୁଟ୍ ନିତ୍ୟକର୍ମ |
ఇన్పుట్ విభాగం,ଇନପୁଟ୍ ବିଭାଗ
ఇన్పుట్ స్థితి,ଇନପୁଟ୍ ଷ୍ଟେଟ୍
ఇన్పుట్ స్టేషన్,ଇନପୁଟ୍ ଷ୍ଟେସନ୍
ఇన్పుట్ నిల్వ,ଇନପୁଟ୍ ଷ୍ଟୋରେଜ୍
ఇన్పుట్ స్ట్రీమ్,ଇନପୁଟ୍ ଷ୍ଟ୍ରିମ୍ |
ఇన్పుట్ అనువాదకుడు,ଇନପୁଟ୍ ଅନୁବାଦକ |
ఇన్పుట్ యూనిట్,ନିବେଶ ୟୁନିଟ୍
ఇన్పుట్ ధ్రువీకరణ,ଇନପୁଟ୍ ବ valid ଧତା |
విచారణ మరియు  లావాదేవీ  ప్రాసెసింగ్,ଅନୁସନ୍ଧାନ ଏବଂ  କାରବାର  ପ୍ରକ୍ରିୟାକରଣ
విచారణ పాత్ర,ଅନୁସନ୍ଧାନ ବର୍ଣ୍ଣ
విచారణ ప్రదర్శన  టెర్మినల్,ଅନୁସନ୍ଧାନ ପ୍ରଦର୍ଶନ  ଟର୍ମିନାଲ୍
విచారణ/ప్రత్యుత్తరం,ଅନୁସନ୍ଧାନ / ଉତ୍ତର
విచారణ/ప్రతిస్పందన  ఆపరేషన్,ଅନୁସନ୍ଧାନ / ପ୍ରତିକ୍ରିୟା |  ଅପରେସନ୍
విచారణ స్టేషన్,ଅନୁସନ୍ଧାନ ଷ୍ଟେସନ |
విచారణ లావాదేవీ,ଅନୁସନ୍ଧାନ କାରବାର
విచారణ యూనిట్,ଅନୁସନ୍ଧାନ ୟୁନିଟ୍ |
లిఖితం,ଲେଖା
చొప్పించండి,ସନ୍ନିବେଶ କରନ୍ତୁ |
చొప్పించే చిత్రం  పాత్ర,ସନ୍ନିବେଶ ଚିତ୍ର |  ବର୍ଣ୍ଣ
చొప్పించడం క్రమబద్ధీకరణ,ସନ୍ନିବେଶ ସର୍ଟ |
మొక్క లోపల,ଉଦ୍ଭିଦ ଭିତରେ
స్పూల్ ప్రాంతంలో,ସ୍ପୁଲ୍ ଅଞ୍ଚଳରେ |
సంస్థాపనా ఛార్జ్,ସ୍ଥାପନ ଚାର୍ଣ୍ଡ
సంస్థాపనా ప్రాసెసింగ్ నియంత్రణ,ସ୍ଥାପନ ପ୍ରକ୍ରିୟାକରଣ ନିୟନ୍ତ୍ରଣ |
సంస్థాపనా టేప్  సంఖ్య,ସ୍ଥାପନ ଟେପ୍  ସଂଖ୍ୟା
సంస్థాపనా సమయం,ସ୍ଥାପନ ସମୟ
ఇన్-స్ట్రీమ్ విధానం,ଷ୍ଟ୍ରିମ୍ ପ୍ରଣାଳୀ |
సూచన,ନିର୍ଦ୍ଦେଶ
సూచన చిరునామా,ନିର୍ଦ୍ଦେଶ ଠିକଣା
సూచన చిరునామా  రిజిస్టర్,ନିର୍ଦ୍ଦେଶ ଠିକଣା  ପଞ୍ଜିକରଣ କର |
సూచన చిరునామా  ఆపు,ନିର୍ଦ୍ଦେଶ ଠିକଣା  ବନ୍ଦ କର |
బోధనా ప్రాంతం,ନିର୍ଦ୍ଦେଶ କ୍ଷେତ୍ର
ఇన్స్ట్రక్షన్ కోడ్,ନିର୍ଦ୍ଦେଶ ସଂକେତ
సూచన  స్థిరాంకం,ନିର୍ଦ୍ଦେଶ  ସ୍ଥିର
సూచన నియంత్రణ  యూనిట్,ନିର୍ଦ୍ଦେଶ ନିୟନ୍ତ୍ରଣ  ଏକକ
ఇన్స్ట్రక్షన్ కౌంటర్,ନିର୍ଦ୍ଦେଶ କାଉଣ୍ଟର |
ఇన్స్ట్రక్షన్ డెక్ ఇన్స్ట్రక్షన్ డీకోడర్,ନିର୍ଦ୍ଦେଶ ଡେକ୍ ନିର୍ଦ୍ଦେଶ ଡିକୋଡର୍ |
ఇన్స్ట్రక్షన్ ఫార్మాట్,ନିର୍ଦ୍ଦେଶ ଫର୍ମାଟ୍
ఇన్స్ట్రక్షన్ మిక్స్,ନିର୍ଦ୍ଦେଶ ମିକ୍ସ |
సూచన  మాడిఫైయర్,ନିର୍ଦ୍ଦେଶ  ମୋଡିଫାୟର୍
ఇన్స్ట్రక్షన్ ప్యాక్,ନିର୍ଦ୍ଦେଶ ପ୍ୟାକ୍
ఇన్స్ట్రక్షన్ రిజిస్టర్,ନିର୍ଦ୍ଦେଶ ପଞ୍ଜିକରଣ |
సూచన  కచేరీలు,ନିର୍ଦ୍ଦେଶ  ରେପର୍ଟୋର
ఇన్స్ట్రక్షన్ సెట్,ନିର୍ଦ୍ଦେଶ ସେଟ୍
సూచన  ప్రకటన,ନିର୍ଦ୍ଦେଶ  ଷ୍ଟେଟମେଣ୍ଟ
సూచనల నిల్వ,ନିର୍ଦ୍ଦେଶ ସଂରକ୍ଷଣ
సూచన పదం,ନିର୍ଦ୍ଦେଶ ଶବ୍ଦ
పూర్ణాంక స్థిరాంకం,ଇଣ୍ଟିଜର୍ ସ୍ଥିର |
పూర్ణ సంఖ్య  ప్రోగ్రామింగ్,ଇଣ୍ଟିଜର୍  ପ୍ରୋଗ୍ରାମିଂ
పూర్ణాంక వేరియబుల్,ଇଣ୍ଟିଜର୍ ଭେରିଏବଲ୍ |
సమగ్ర సరిహద్దు,ଇଣ୍ଟିଗ୍ରାଲ୍ ସୀମା |
ఇంటిగ్రేటెడ్ అడాప్టర్,ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ଆଡାପ୍ଟର |
ఇంటిగ్రేటెడ్  అటాచ్మెంట్,ଇଣ୍ଟିଗ୍ରେଟେଡ୍  ସଂଲଗ୍ନ
ఇంటిగ్రేటెడ్  కమ్యూనికేషన్  అడాప్టర్,ଇଣ୍ଟିଗ୍ରେଟେଡ୍  ଯୋଗାଯୋଗ |  ଆଡାପ୍ଟର
ఇంటిగ్రేటెడ్ డేటా  బేస్,ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ଡାଟା |  ଆଧାର
ఇంటిగ్రేటెడ్ డేటా  ప్రాసెసింగ్,ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ଡାଟା |  ପ୍ରକ୍ରିୟାକରଣ
ఇంటిగ్రేటెడ్ డిజిటల్  నెట్‌వర్క్,ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ଡିଜିଟାଲ୍ |  ନେଟୱର୍କ
ఇంటిగ్రేటెడ్ డిస్క్,ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ଡିସ୍କ |
ఇంటిగ్రేటెడ్  ఎమ్యులేటర్,ଇଣ୍ଟିଗ୍ରେଟେଡ୍  ଉପଯୋଗକର୍ତ୍ତା
ఇంటిగ్రేటెడ్ ఫైల్  అడాప్టర్,ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ଫାଇଲ୍ |  ଆଡାପ୍ଟର
ఇంటిగ్రేటెడ్ మోడెమ్,ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ମୋଡେମ୍ |
ఇంటిగ్రేటెడ్  సాఫ్ట్‌వేర్,ଇଣ୍ଟିଗ୍ରେଟେଡ୍  ସଫ୍ଟୱେର୍
ఇంటిగ్రేటెడ్ పదం  ప్రాసెసింగ్,ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ୱାର୍ଡ  ପ୍ରକ୍ରିୟାକରଣ
ఇంటిగ్రేటెడ్ పదం  ప్రాసెసింగ్  పరికరాలు,ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ୱାର୍ଡ  ପ୍ରକ୍ରିୟାକରଣ  ଉପକରଣ
మోటారును సమగ్రపరచడం,ମୋଟରକୁ ଏକତ୍ର କରିବା |
తెలివైన  నియంత్రిక,ବୁଦ୍ଧିମାନ  ନିୟନ୍ତ୍ରକ
ఇంటెలిజెంట్ కాపీయర్,ବୁଦ୍ଧିମାନ କପିରୀ |
తెలివైన  టెర్మినల్,ବୁଦ୍ଧିମାନ  ଟର୍ମିନାଲ୍
అర్థమయ్యే క్రాస్  చర్చ,ବୁଦ୍ଧିମାନ କ୍ରସ୍ |  କଥାବାର୍ତ୍ତା |
పరస్పర చర్య,ପାରସ୍ପରିକ କ୍ରିୟା
పరస్పర  గ్రాఫిక్స్,ପାରସ୍ପରିକ  ଗ୍ରାଫିକ୍ସ |
పరస్పర  కీబోర్డ్ ప్రింటర్,ପାରସ୍ପରିକ  କୀବୋର୍ଡ୍ ପ୍ରିଣ୍ଟର୍ |
ఇంటరాక్టివ్ రొటీన్,ଇଣ୍ଟରାକ୍ଟିଭ୍ ରୁଟିନ୍ |
ఇంటరాక్టివ్ సిస్టమ్,ପାରସ୍ପରିକ ବ୍ୟବସ୍ଥା
ఇంటర్‌బ్లాక్ గ్యాప్,ଇଣ୍ଟରବ୍ଲକ୍ ଫାଙ୍କ |
అడ్డగించబడింది  టెర్మినల్,ବାଧା  ଟର୍ମିନାଲ୍
ట్రంక్ అడ్డగించడం,ପାରସ୍ପରିକ ଟ୍ରଙ୍କ୍
ఇంటర్‌సెప్ట్ ఆపరేటర్,ଇଣ୍ଟରସେପ୍ଟ ଅପରେଟର୍ |
సేవ సేవ,ବାଧା ସେବା
ఇంటర్‌కమ్యూనికేషన్ సిస్టమ్,ଇଣ୍ଟରକମ୍ୟୁମନେସନ୍ ସିଷ୍ଟମ୍ |
ఇంటర్‌కామ్ సేవ,ଇଣ୍ଟରକମ୍ ସେବା |
ఇంటర్‌కనెక్టింగ్  యూనిట్,ଆନ୍ତ c- ସଂଯୋଗକାରୀ  ଏକକ
ఇంటర్ సైకిల్,ଆନ୍ତ c- ାପନ କରନ୍ତୁ |
ఇంటర్‌ఎక్స్‌చేంజ్  ఛానెల్,ଆନ୍ତରିକତା  ଚ୍ୟାନେଲ୍ |
ఇంటర్ఫేస్,ଇଣ୍ଟରଫେସ୍
ఇంటర్ఫేస్  ప్రాసెసర్,ଇଣ୍ଟରଫେସ୍  ସଞ୍ଚାଳକ
ఇంటర్ఫేస్ రొటీన్,ଇଣ୍ଟରଫେସ୍ ରୁଟିନ୍ |
ఇంటర్ఫేస్  స్పెసిఫికేషన్,ଇଣ୍ଟରଫେସ୍  ନିର୍ଦ୍ଦିଷ୍ଟକରଣ
ఇంటర్‌ఫిక్స్,ଆନ୍ତରିକତା
ఇంటీరియర్ లేబుల్,ଆଭ୍ୟନ୍ତରୀଣ ଲେବଲ୍ |
ఇంటర్లాంగేజ్,ଇଣ୍ଟରଲାଙ୍ଗୁଡ଼ି |
ఇంటర్‌లీవ్,ହସ୍ତକ୍ଷେପ କରନ୍ତୁ |
ఇంటర్‌లీవ్డ్ శ్రేణి,ମଧ୍ୟ ଅନ୍ତର୍ଭୁକ୍ତ ଆରେ |
ఇంటర్‌లీవ్డ్  సబ్‌స్క్రిప్ట్,ଅନ୍ତର୍ଭୁକ୍ତ |  ସଦସ୍ୟତା
ఇంటర్‌లీవింగ్,ଅନ୍ତର୍ଭୁକ୍ତ
అంతరాయ,ଅନ୍ତର୍ଭୁକ୍ତ
ఇంటర్మీడియట్  బఫర్,ମଧ୍ୟବର୍ତ୍ତୀ  ବଫର୍
ఇంటర్మీడియట్  పంపిణీ  ఫ్రేమ్,ମଧ୍ୟବର୍ତ୍ତୀ  ବଣ୍ଟନ  ଫ୍ରେମ୍
ఇంటర్మీడియట్  పరికరాలు,ମଧ୍ୟବର୍ତ୍ତୀ  ଉପକରଣ
ఇంటర్మీడియట్ నోడ్,ମଧ୍ୟବର୍ତ୍ତୀ ନୋଡ୍ |
ఇంటర్మీడియట్ పాస్  (సార్టింగ్),ମଧ୍ୟବର୍ତ୍ତୀ ପାସ୍ |  (ସର୍ଟିଂ)
ఇంటర్మీడియట్ మొత్తం,ମଧ୍ୟବର୍ତ୍ତୀ ସମୁଦାୟ
ఇంటర్మీడియట్ ఆలస్యం,ମଧ୍ୟବର୍ତ୍ତୀ ବିଳମ୍ବ |
అడపాదడపా లోపం,ମଧ୍ୟବର୍ତ୍ତୀ ତ୍ରୁଟି |
ఇంటర్‌మిక్స్ టేప్,ଇଣ୍ଟରମିକ୍ସ ଟେପ୍ |
అంతర్గత బ్లాక్,ଆନ୍ତରିକ ବ୍ଲକ
అంతర్గత ఆకృతి,ଆନ୍ତରିକ ଫର୍ମାଟ
అంతర్గత  ఫ్రాగ్మెంటేషన్,ଆଭ୍ୟନ୍ତରୀଣ  ବନ୍ଧ୍ୟା
అంతర్గత అంతరాయం,ଆନ୍ତରିକ ବାଧା
అంతర్గత లేబుల్,ଆନ୍ତରିକ ଲେବଲ୍
అంతర్గత జ్ఞాపక శక్తి,ଆଭ୍ୟନ୍ତରୀଣ ସ୍ମୃତି
అంతర్గత మోడల్,ଆନ୍ତରିକ ଉପକରଣ
అంతర్గత పేరు,ଆନ୍ତରିକ ନାମ
అంతర్గత విధానం,ଆଭ୍ୟନ୍ତରୀଣ ପଦ୍ଧତି |
అంతర్గత రీడర్,ଆନ୍ତରିକ ପାଠକ
అంతర్గత స్కీమా,ଆଭ୍ୟନ୍ତରୀଣ ସ୍କିମା |
అంతర్గత విధమైన,ଆଭ୍ୟନ୍ତରୀଣ ସର୍ଟ |
అంతర్గత నిల్వ,ଆନ୍ତରିକ ସଂରକ୍ଷଣ
అంతర్గత వచనం,ଆନ୍ତରିକ ପାଠ
అంతర్గత టైమర్,ଇଣ୍ଟରନେଟ୍ ଟାଇମର୍
అంతర్గత రచయిత,ଆଭିକିଷ୍ଟ ଲେଖକ
అంతర్జాతీయ  బీజగణితం  భాష,ଆନ୍ତର୍ଜାତୀୟ |  ବ el ୍ଜନିକ୍ |  ଭାଷା
అంతర్జాతీయ  దిశ దూరం  డయలింగ్,ଆନ୍ତର୍ଜାତୀୟ |  ଦିଗ ଦୂରତା  ଡାଏଲ୍ କରିବା
అంతర్జాతీయ  సంస్థ కోసం  ప్రామాణీకరణ  (ISO),ଆନ୍ତର୍ଜାତୀୟ |  ସଂଗଠନ ପାଇଁ  ମାନକ  (ISO)
అంతర్జాతీయ  రికార్డ్ క్యారియర్,ଆନ୍ତର୍ଜାତୀୟ |  ରେକର୍ଡ ବାହକ |
ఇంటర్‌ఆఫీస్ ట్రంక్,ଏଣ୍ଟରଫଏସ୍ ଟ୍ରଙ୍କ୍ |
ఇంటర్‌పోజిషన్,ବାଧା ଦେବା
ఇంటర్‌పోజిషన్ ట్రంక్,InterPosation snurun
వ్యాఖ్యాత,ଅନୁବାଦକ
