Kannada,Telugu
ವೈಯಕ್ತಿಕ ಬಂಧ,వ్యక్తిగత బంధం
ವ್ಯಕ್ತಿತ್ವ,వ్యక్తిత్వం
ವ್ಯಕ್ತಿತ್ವ ನಾನ್ ಗ್ರಾಟಾ,Persona non grata
ಸಿಬ್ಬಂದಿ,సిబ్బంది
ಸಿಬ್ಬಂದಿ ನೀತಿ,సిబ్బంది విధానం
ದೃಷ್ಟಿಕೋನ,దృష్టికోణం
ಮನವೊಲಿಕೆ,పర్సుయేషన్
ಉಪಾಧ್ಯಕ್ಷ,సంబంధిత
ಪಠಣ,పెరెసల్
ಮನವಿ,పిటిషన్
ಅರ್ಜಿದಾರ,పిటిషనర్
ಹಂತ,దశ
.ಾಯಾಚಿತ್ರ,ఛాయాచిత్రం
ಗಾಡಿ,ఫోటోస్టాట్
ದೈಹಿಕ ಪರಿಶೀಲನೆ,భౌతిక తనిఖీ
ದೈಹಿಕ ದೋಷ,శారీరక లోపం
ದೈಹಿಕ ಶಿಕ್ಷಣ,శారీరక విద్య
ದೈಹಿಕವಾಗಿ ಅಂಗವಿಕಲ,శారీరకంగా వికలాంగులు
ದೈಹಿಕ ಪರಿಶೀಲನೆ,భౌతిక ధృవీకరణ
ತುಂಡು ತುಂಡು,పీస్‌మీల్
ತುಂಡು ದರ,ముక్క రేటు
ಯಾತ್ರಿಕ,యాత్రికుడు
ಪ್ರಾಯೋಗಿಕ ಕಾರ್ಯಕ್ರಮ,పైలట్ ప్రోగ్రామ్
ಗಡಿ,పిన్
ನಿಯೋಗ ಸೇವೆ,ప్లేస్‌మెంట్ సేవ
ಹುಟ್ಟಿದ ಸ್ಥಳ,పుట్టిన స్థలం
ಕೆಲಸದ ಸ್ಥಳಕ್ಕೆ,పనిచేసే ప్రదేశం
ವಾದಿ,వాది
ಯೋಜಿಸು,ప్రణాళిక
ಯೋಜನೆ,ప్రణాళిక
ಸಸ್ಯ,మొక్క
ಆಟಗಾರ,ప్లేయర్
ಮನವಿ,అభ్యర్ధన
ಮನವಿ,ప్లీడర్
ಜನಾಭಿಪ್ರಾಯ ಸಂಗ್ರಹ,ప్రజాభిప్రాయ సేకరణ
,ప్రతిజ్ఞ
ಸಮಗ್ರ ಅಧಿವೇಶನ,హాజరు కావలసిన సభాసమావేశం
ಪಟ್ಟು,ప్లీనిపోటెన్షియరీ
ಪ್ಲ್ಯಿಂತ್ ಪ್ರದೇಶ,పునాది ప్రాంతం
ನೀತಿ,విధానం
ರಾಜಕೀಯ ಚಟುವಟಿಕೆ,రాజకీయ కార్యకలాపాలు
ಮತದಾನ,ఎన్నికలో
ಮಾಲಿನ್ಯ,కాలుష్యం
ರಾಜಕೀಯ,రాజకీయ
ಕೊಳ,పూల్
ಭಾಗ,పోర్ట్‌ఫోలియో
ಸ್ಥಾನ,స్థానం
ಧನಾತ್ಮಕ,అనుకూల
ಚೂರುಚೂರು,పోస్ట్
ನಂತರದ,పోస్ట్ డేటెడ్
ವಾಸ್ತವಿಕ-ನಂತರದ ಅನುಮೋದನೆ,ఫాక్టో అనంతర అనుమతి
ಸ್ನಾತಕೋತ್ತರ,పోస్ట్ గ్రాడ్యుయేట్
ಮರಣೋತ್ತರ,మరణానంతర
ಹತೋಟಿ,పోస్టింగ్
ಮರಣೋತ್ತರ ಪರೀಕ್ಷೆ,పోస్ట్ మార్టం పరీక్ష
ಮುಂದೂಡು,వాయిదా
ಪೋಸ್ಟ್‌ಸ್ಕ್ರಿಪ್ಟ್ (ಪಿ.ಎಸ್.),పోస్ట్‌స్క్
ಅಧಿಕಾರ,శక్తి
ವಕೀಲರ ಅಧಿಕಾರ,పవర్ ఆఫ్ అటార్నీ
ಪ್ರಾಯೋಗಿಕ,ఆచరణీయమైనది
ಅಭ್ಯಾಸ,ప్రాక్టీస్
ಪೂರ್ವ-ಪಾಲನೆ,ప్రీ-ఆడిట్
ಮುನ್ನೆಚ್ಚರಿಕೆ,ముందు జాగ్రత్త
ಪೂರ್ವನಿದರ್ಶನವನ್ನು,పూర్వదర్శనం
ನಿಖರವಾಗಿ,Precis
ನಿಖರವಾದ,ఖచ్చితమైనది
ಪ್ರತಿಬಂಧಿಸು,మూసివేయు
ಪೂರ್ವ -ಸುಗಂಧ,ముందస్తు భావన
ಪೂರ್ವವರ್ತಿ,పూర్వీకుడు
ಪ್ರಧಾನ,ప్రధానమైనది
ಮುನ್ನುಡಿ,ముందుమాట
ಆದ್ಯತೆ,ఇష్టపడండి
ಪೂರ್ವಸಿದ್ಧತೆ,పక్షపాతం
ಪೂರ್ವಭಾವಿ,ప్రాథమిక
ಅಕಾಲಿಕ,అకాల
ಆವರಣ,ప్రాంగణం
ಪ್ರಬಲ,ప్రీమియం
ಪೂರ್ವದ,ప్రీపెయిడ్
ಪ್ರಥಮದ ಚೀಟಿ,ప్రీపెయిడ్ కార్డ్
ಮೊದಲೇ ಯೋಜಿಸಿದ,ముందే ప్రణాళిక
ಹೆಗ್ಗರು,ప్రిపోన్
ಮೊದಲೇ ಸ್ವೀಕರಿಸಿದ ಮಸೂದೆ,ముందే రియోటెడ్ బిల్లు
ಅಧಿಕಾರ,హక్కు
ಸೂಚಿಸು,సూచించండి
ನಿಗದಿತ,సూచించబడింది
ನಿಗದಿತ ರೂಪ,సూచించిన రూపం
ಪ್ರಸ್ತುತತೆ,ప్రదర్శన
ಅಧ್ಯಕ್ಷ,అధ్యక్షత
ಅಧ್ಯಕ್ಷ,అధ్యక్షుడు
ಒತ್ತಿ,నొక్కండి
ನಕಲು ಒತ್ತಿರಿ,కాపీని నొక్కండి
ಗ್ಯಾಲರಿ ಒತ್ತಿರಿ,ప్రెస్ గ్యాలరీ
Edಹ್ಮಳಿದ,.హించారు
Ump ಹೆಯ ವೇತನ,Ump హించిన వేతనం
ಮುಟ್ಟುಗೋಲು ಹಾಕಿಕೊಂಡ,Upp హించబడింది
ನೆಪ,సాకు
ಮೇಲುಗೈ,వ్యాప్తి చెందడం
ತಡೆಯಿಸು,నిరోధించండి
ತಡೆಗಟ್ಟುವಿಕೆ,నివారణ
ತಡೆಗಟ್ಟುವ,నివారణ
ಬೆಲೆ ಏರಿಳಿತ (= ಬೆಲೆ ಚಲನೆಗಳು),ధర హెచ్చుతగ్గులు (= ధర కదలికలు)
ಬೆಲೆ,ధర
ಪ್ರಾಥಮಿಕ ಮುಖ,ప్రిమా ఫేసీ
ಪ್ರಾಥಮಿಕವಾಗಿ,ప్రధానంగా
ಪ್ರಾಥಮಿಕ,ప్రాథమిక
ಪ್ರಾಥಮಿಕ ರಶೀದಿ,ప్రాథమిక రశీదు
ಪ್ರಧಾನ,ప్రిన్సిపాల్
ಪ್ರಧಾನ ಸಾಲಗಾರ,ప్రధాన రుణగ్రహీత
ಮುದ್ರಕ,ప్రింటర్
ಮುದ್ರಣ,ముద్రణ
ಹಿಂದಿನ ಸೂಚನೆ,ముందు సూచన
ಆದ್ಯತೆಯ ಶ್ರೇಣೀಕರಣ,ప్రాధాన్యత గ్రేడింగ్
ಜೈಲು,జైలు
ಕೈದಿ,ఖైదీ
ಗೌಣತೆ,గోప్యత
ಖಾಸಗಿ ಮತ್ತು ಗೌಪ್ಯ,ప్రైవేట్ మరియు రహస్య
ಹಕ್ಕು,ప్రత్యేక హక్కు
ಸವಲತ್ತು ಸಮಿತಿ,ప్రివిలేజ్ కమిటీ
ಬಹುಮಾನ,బహుమతి
ಸಂಭವನೀಯತೆ,సంభావ్యత
ಪರೀಕ್ಷೆಗೆ ಸಂಬಂಧಿಸಿದ,ప్రోబేట్
ಸಂಚಾರಿ,పరిశీలన
ಪರೀಕ್ಷಾ,ప్రొబేషనరీ
ಪರೀಕ್ಷಕ,ప్రొబేషనర్
ಶೋಧಿಸು,పరిశోధన
ಕಾರ್ಯವಿಧಾನದ ನಿಯಮಗಳು,విధాన నియమాలు
ವಿಧಾನ,విధానం
ಕಾರ್ಯ,ప్రొసీడింగ్స్
ಪ್ರಕ್ರಿಯೆ,ప్రక్రియ
ಸಂಸ್ಕರಣೆ,ప్రాసెసింగ్
ಮೆರವಣಿಗೆ,Procession రేగింపు
ಘೋಷಿಸು,ప్రకటించండి
ಘೋಷಣೆ,ప్రకటన
ಸಂಗ್ರಹ,సేకరణ
ಉತ್ಪನ್ನ,ఉత్పత్తి
ಉತ್ಪಾದನೆ,ఉత్పత్తి
ವೃತ್ತಿ,వృత్తి
ವೃತ್ತಿಪರ ಸಾಧನೆ,వృత్తిపరమైన సాధన
ಪ್ರಾವೀಣ್ಯತೆ ಪ್ರಮಾಣಪತ್ರ,ప్రావీణ్యత ధృవీకరణ పత్రం
ಪ್ರಚಾರ,ప్రొఫైల్
ಲಾಭ,లాభం
ಕಾರ್ಯಕ್ರಮ,ప్రోగ్రామ్
ಕಾರ್ಯಕ್ರಮದ ವೇಳಾಪಟ್ಟಿ,ప్రోగ్రామ్ షెడ్యూల్
ಪ್ರೋಗ್ರಾಮಿಂಗ್,ప్రోగ్రామింగ్
ಪ್ರಗತಿ,పురోగతి
ಪ್ರಗತಿಪರ,ప్రగతిశీల
ನಿಷೇಧಿಸಿದ,నిషేధించబడింది
ನಿಷೇಧಿತ ಪ್ರದೇಶ,నిషేధిత ప్రాంతం
ನಿಷೇಧಿಸುವಿಕೆ,నిషేధం
ನಿಷೇಧದ ಆದೇಶ,నిషేధ క్రమం
ಯೋಜನೆ,ప్రాజెక్ట్
ಪ್ರಕ್ಷೇಪಣ,ప్రొజెక్షన్
ಮಹತ್ವದ,ప్రముఖ
ವಾಗ್ದಾನ,వాగ్దానం
ಪ್ರಾಮಿಸರಿ ಟಿಪ್ಪಣಿ,ప్రామిసరీ నోటు
ಉತ್ತೇಜಿಸು,ప్రోత్సహించండి
ಪೂರ್ವಪತಿ,ప్రమోటర్
ಪ್ರಚಾರ,ప్రచారం
ಸೋಗು ಮಾಡು,ప్రాం
ಪ್ರಚಾರ ಮಾಡು,ప్రోమల్గేట్
ಉಚ್ಚರಿಸು,ఉచ్చారణ
ಘೋಷಣೆ,ఉచ్చారణ
ಪುಕ್ಕಲ,రుజువు
ಡೆಸ್ಪ್ಯಾಚ್ನ ಪುರಾವೆ,పంపకం యొక్క రుజువు
ಪುರಾವೆ ಓದುವಿಕೆ,రుజువు పఠనం
ಹರಡು,ప్రచారం
ಪ್ರಸರಣ,ప్రచారం
ಸರಿಯಾದ,సరైనది
ಆಸ್ತಿ,ఆస్తి
ಪ್ರಸ್ತಾಪ,ప్రతిపాదన
ಪ್ರಸ್ತಾಪಿಸು,ప్రతిపాదించండి
ಪ್ರತಿಪಾದಿಸು,ప్రతిపాదన
ಸ್ವಾಮ್ಯದ,యాజమాన్యం
ಸಾವತಿತೆ,యాజమాన్యం
ರಾಟ,ప్రో-రాటా
ರಾಟಾ ಕೋಟಾ,ప్రో-రాటా కోటా
ಪ್ರಬಲವಾದವ,ప్రోరోగ్
ಒಳ್ಳೇದು ಮತ್ತು ಕೆಟ್ಟದ್ದು,లాభాలు మరియు నష్టాలు
ನಿಷೇಧಿಸು,నిషేధించండి
ಕಾನೂನು ಕ್ರಮ,ప్రాసిక్యూషన్
ಸ ೦ ಗಡಿ,ప్రాస్పెక్టస్
ಪ್ರೊಟೆಂಪೋರ್ ನೇಮಕಾತಿ,ప్రోటీంపోర్ నియామకం
ಶಿಷ್ಟಾಚಾರ,ప్రోటోకాల్
ಸಾಬೀತು,నిరూపించండి
ಒದಗಿಸಿದ,అందించబడింది
ಭವಿಷ್ಯ ನಿಧಿ,భవిష్య నిధి
ಒದಗಿಸು,నియమం
ತಾತ್ಕಾಲಿಕ,తాత్కాలిక
ತಾತ್ಕಾಲಿಕ ಪಟ್ಟಿ,తాత్కాలిక జాబితా
ನಿವ್ವಳ,ప్రొవిసో
ಸಾಮೀಪ್ಯ,సామీప్యం
ಪ್ರಾಕ್ಸಿ,ప్రాక్సీ
ಸಾರ್ವಜನಿಕ,ప్రజా
ಪ್ರಕಟಣೆ,ప్రచురణ
ಸಾರ್ವಜನಿಕ ಕರ್ತವ್ಯ,పబ్లిక్ డ్యూటీ
ಸಾರ್ವಜನಿಕ ಹಿತಾಸಕ್ತಿ ದಾವೆ,ప్రజా ప్రయోజన వ్యాజ్యం
ಪ್ರಚಾರ,పబ్లిసిటీ
ಪ್ರಕಟಿಸು,ప్రచురించండి
ಸಮಯಕ್ಕೆ ತಕ್ಕಂತೆ ಇರುವ,ఆలస్యము కానట్టి
ಶಿಕ್ಷೆ,శిక్ష
ಖರೀದಿಸು,కొనుగోలు
ಸಂಪೂರ್ಣವಾಗಿ ತಾತ್ಕಾಲಿಕ,పూర్తిగా తాత్కాలిక
ಉದ್ದೇಶ,ప్రయోజనం
ಹಿ ೦ ದಿಸು,వెంబడించండి
ಬಟರು,ముసుగు
ವ್ಯಾಪ್ತಿ,పరిధి
ಎಸೆ,ఉంచండి
ಪತಂಗ,పుట్-అప్ స్లిప్
ಅರ್ಹತೆ,అర్హత
ಅರ್ಹ ಅಭ್ಯರ್ಥಿ,అర్హత కలిగిన అభ్యర్థి
ಅರ್ಹತೆ,అర్హత
ಅರ್ಹತಾ ಪರೀಕ್ಷೆ,అర్హత పరీక్ష
ಅರ್ಹತಾ ಪರೀಕ್ಷೆ,క్వాలిఫైయింగ్ టెస్ట్
ಗುಣಾತ್ಮಕ ತಂತ್ರಗಳು,గుణాత్మక పద్ధతులు
ಗುಣಮಟ್ಟ,నాణ్యత
ಗುಣಮಟ್ಟ ನಿಯಂತ್ರಣ,నాణ్యత నియంత్రణ
ಪ್ರಮಾಣ,పరిమాణం
ಸ್ಥೂಲಕಾಯ ರಜೆ,దిగ్బంధం సెలవు
ತ್ರೈಮಾಸಿಕ,త్రైమాసికంలో
ರದ್ದುಮಾಡು,క్వాష్
ಕುರಿಮರಿ,పాక్షం
ಲಂಬತೆ,పాక్షిక-శాశ్వత
ಪ್ರಶ್ನಿಸು,ప్రశ్న
ಪ್ರಶ್ನೆ,ప్రశ్న
ಪ್ರಶ್ನಾರ್ಹ,ప్రశ్నార్థకం
ಪ್ರಶ್ನೆ ಗಂಟೆ,ప్రశ్న గంట
ಪ್ರಶ್ನಾವಳಿ,ప్రశ్నాపత్రం
ಬಿಟ್ಟು,నిష్క్రమించండి
ಕೋರಂ,కోరం
ಕೋಟಲ,కోటా
ಉದ್ಧರಣ,కొటేషన్
ಉಲ್ಲೇಖಿಸು,కోట్
ಓಟ,జాతి
ಜನಾಂಗೀಯ ತಾರತಮ್ಯ,జాతి వివక్ష
Rackರು,రాక్
ದಾಳಿ,దాడి
ರೈಲ್ವೆ,రైల్వే
ಸ ೦ ತಗುಡು,పెంచండి
ಯಾದೃಚ್ randomಿಕ,యాదృచ్ఛికంగా
ಯಾದೃಚ್ s ಿಕ ಮಾದರಿ,యాదృచ్ఛిక నమూనా
ವ್ಯಾಪ್ತಿ,పరిధి
ದೆವ್ವ,ర్యాంక్
ಶ್ರೇಣಿ ಮತ್ತು ಫೈಲ್,శ్రేణీకరించు మరియు దాఖలుచేయు
ಸ್ಥಾನಮಾನ,ర్యాంకింగ్
ಕ್ಷಿಪ್ರ ಕ್ರಿಯಾ ಬಲ,రాపిడ్ యాక్షన్ ఫోర్స్
ಅಪರೂಪದ,అరుదైన
ದದ್ದಲು,దద్దుర్లు
ಬಲವಂತವಾಗಿ,రేట్ విలువ
ದರ,రేటు
ದಣಿ,రేటు ఒప్పందం
ದರ ಪಟ್ಟಿ,రేటు జాబితా
ಹಣವಾಯು,ధృవీకరణ
ರೇಟಿಂಗ್,రేటింగ్
ಅನುಪಾತ,నిష్పత్తి
ಪಡಿತರ,రేషన్
ತರ್ಕಬದ್ಧ,హేతుబద్ధమైన
ತರ್ಕಬದ್ಧಗೊಳಿಸುವಿಕೆ,హేతుబద్ధీకరణ
ಪಡಿತರ ಭತ್ಯೆ,రేషన్ భత్యం
ಕಚ್ಚಾ ವಸ್ತು,ముడి సరుకు
ಕಚ್ಚಾ ಉತ್ಪನ್ನ,ముడి ఉత్పత్తి
ಪ್ರತಿಕ್ರಿಯೆ,స్పందన
ಓದುವಿಕೆ,పఠనం
ಮರುಕಳಿಸು,రీజస్ట్
ಸಿದ್ಧ-ನಿರ್ಮಿತ ಯೋಜನೆ,రెడీమేడ్ ప్లాన్
ಸಿದ್ಧ ಲೆಕ್ಕಪರಿಶೋಧಕ,రెడీ లెక్కింపు
ನಿಜವಾದ,నిజమైన
ನಿಜವಾದ ಗಳಿಕೆ,నిజమైన సంపాదన
ರಿಯಲ್ ಎಸ್ಟೇಟ್,రియల్ ఎస్టేట్
ವಾಸ್ತವ,వాస్తవికత
ಸಾಕ್ಷಾತ್ಕಾರ,సాక్షాత్కారం
ಅರಿತುಕೊರು,గ్రహించండి
ಪುನರ್ರಚನೆ,తిరిగి నియామకం
ಪುನಃ ಸ್ವಾಧೀನಪಡಿಸಿಕೊಳ್ಳುವುದು,తిరిగి స్వాధీనం
ಕಾರಣ,కారణం
ಮರುಮುದ್ರಣ,పున ass పరిశీలన
Rebಲ ಸಾಧನೆ,రిబేటు
ನೆನಪಿರಿಸು,గుర్తుకు తెచ్చుకోండి
ಹಿಮ್ಮೆಟ್ಟಿಸು,తగ్గుతుంది
ರಶೀದಿ,రసీదు
ರಶೀದಿ ಪುಸ್ತಕ,రసీదు పుస్తకం
ರಶೀದಿಗಳು ಮತ್ತು ವಿತರಣೆಗಳು,రశీదులు మరియు పంపిణీ
ಸ್ವೀಕರಿಸು,స్వీకరించండి
ರವಾನೆಗಾರ,రిసీవర్
ಇತ್ತೀಚಿನ,ఇటీవలి
ಆರತಕ್ಷತೆ,రిసెప్షన్
ಗ್ರಹಣ,గ్రహణ
ಹಿಂಜಸುವುದು,విరామ కాలము
ಸಹಭರಿತ,గ్రహీత
ಪರಸ್ಪರ ಸಂಬಂಧ,పరస్పరం
ಪರಸ್ಪರ ಬೇಡಿಕೆ,పరస్పర డిమాండ్
ಪ್ರತಿಕೂಲಿಸು,పరస్పర
ಪರಸ್ಪರತೆ,పరస్పరం
ಅಜಾಗರೂಕ,నిర్లక్ష్యంగా
ಲೆಕ್ಕರಿಸು,కోలు
ಲೆಕ್ಕಿಸಬಹುದಾದ ಸೇವೆ,లెక్కించదగిన సేవ
ಸುಧಾರಣತೆ,పునరుద్ధరణ
ಗುರುತಿಸುವಿಕೆ,గుర్తింపు
ಮಾನ್ಯತೆ ಪಡೆದ,గుర్తించబడింది
ನೆನಪಿಡಿಸು,గుర్తుకు తెచ్చుకోండి
ಶಿಫಾರಸು,సిఫార్సు చేయండి
ಶಿಫಾರಸು,సిఫార్సు
ಶಿಫಾರಸು ಪತ್ರ,సిఫార్సు లేఖ
ಹೊಂದಾಯಿಸು,సయోధ్య
ಸಮರಸೋಹನ,సయోధ్య
ಪುನಸ್ಸಂಯೋಜನೆ,పున ons పరిశీలన
ಪುನರ್ನಿರ್ಮಾಣ,పునర్నిర్మాణం
