Malayalam,English
orthogonality അവസ്ഥ,orthogonality condition
സമാഹരണം,orthogonalization
ഓർത്തോഗണൽ മാട്രിക്സ്,orthogonal matrix
"orthonormal, സാധാരണ orthonormal",orthonormal
സാധാരണ ലംബമായ അടിത്തറ,orthonormal basis
ആന്ദോളനം,oscillation
പ്രവർത്തനത്തിന്റെ ആന്ദോളനം,oscillation of a function
ആന്ദോളന പ്രവർത്തനം,oscillatory function
അസ്ലേഷി,osculating
ബാഹ്യ ഉൽപ്പന്നം,outer product
"ഔട്ട്പുട്ട്, ഔട്ട്പുട്ട്, ഔട്ട്പുട്ട്, ഔട്ട്പുട്ട്",output
അമിതമായി നിർണ്ണയിക്കപ്പെട്ട സ്ഥാപനം,overdetermined system
ജോടിയാക്കിയ താരതമ്യം,paired comparision
കപ്പിൾഡ് ഡിസ്‌ജോയിന്റ്,pairwise disjoint
ദമ്പതികൾ സ്വതന്ത്ര,pairwise independent
സമാന്തര ശക്തി,parallel forces
സമാന്തരരേഖ,parallelogram
ഫോഴ്സ് പാരലലോഗ്രാം,parallelogram of forces
വേഗത സമാന്തരരേഖ,parallelogram of velocities
സമാന്തരരേഖ,parallelopiped
"പാരാമീറ്റർ, ഇന്റർസെക്ഷൻ റേഷ്യോ, പാരാമീറ്റർ",parameter
നിലവാരമില്ലാത്തത്,parameter free (=nonparametric)
വിതരണ പരാമീറ്റർ,parameter of distribution
പരാമീറ്റർ,parametric
പാരാമീറ്റർ കോർഡിനേറ്റുകൾ,parametric coordinate
പാരാമെട്രിക് വക്രം,parametric curve
പാരാമെട്രിക് സമവാക്യം,parametric equation
പാരാമെട്രിക് ലീനിയർ പ്രോഗ്രാമിംഗ്,parametric linear programming
പരാമീറ്റർ രീതി,parametric method
പാരാമെട്രിക് ഒബ്ജക്റ്റീവ് ഫംഗ്ഷൻ,parametric objective function
പാരാമീറ്റർ പ്രോഗ്രാമിംഗ്,parametric programming
പാരാമീറ്റർ പ്രാതിനിധ്യം,parametric representation
പരാമീറ്ററൈസേഷൻ,parametrization
"ബ്രാക്കറ്റ്, ബൈൻഡിംഗ്",parenthesis
പരാൻതീസിസ്,parenthesis notation
മാതൃ ജനസംഖ്യ,parent population
പാരേറ്റോ-കർവ്,Pareto curve
പാരിറ്റി പരിശോധന,parity check
ഭാഗിക ഹൈബ്രിഡൈസേഷൻ,partial confounding
ഭാഗിക പരസ്പരബന്ധം,partial correlation
ഭാഗിക ഡെറിവേറ്റീവുകൾ,partial derivative
ഭാഗിക ഡിഫറൻഷ്യൽ സമവാക്യം,partial differential equation
ഭാഗിക വ്യത്യാസം,partial differentiation
ഫ്രാക്ഷണൽ ഫ്രാക്ഷൻ,partial fraction
ഭാഗിക സംയോജനം,partial integration
ഭാഗികമായി അടുക്കി,partially ordered
ഭാഗികമായി ക്രമീകരിച്ച സെറ്റ്,partially ordered set
ഭാഗിക ക്രമം,partial order
ഭാഗിക റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്,partial regression coefficient
ഭാഗിക തുക,partial sum
കണം,particle
പ്രത്യേക സാഹചര്യം,particular case
പ്രത്യേക ഇന്റഗ്രൽ,particular integral
പ്രത്യേക കലപ്പ,particular solution
"വിഭജനം, വിതരണം",partition
മെട്രിക്സുകളുടെ വിഭജനം,partitioning of matrices
വകുപ്പുതല മൂല്യം,partition value
പാസ്കൽ ത്രികോണം,Pascal triangle
"ചിത്രം, ഓരോ മൂല്യത്തിനും, ഓരോ ഫോമിനും, പാറ്റേൺ",pattern
കൌണ്ടർ പ്രവർത്തനം,pattern function
കോപ്പി പ്രശ്നം,pattern problem
പേലോഡ് വേഗത,payload velocity
പേയ്മെന്റ് ഫംഗ്ഷൻ,payoff function
പേയ്മെന്റ് മാട്രിക്സ്,payoff matrix
പി-ബേസ്,p-basis
പി-കഥാപാത്രം,p-chart
പിയാനോ-കർവ്,Peano curve
പിയാനോ മേളം,Peano space
പദ സമവാക്യം,pedal equation
ശതമാനം,percent
ശതമാനം,percentage
ശതമാനം പിശക്,percentage error
ശതമാനം ആവൃത്തി,percentage frequency
ശതമാനം വർദ്ധനവ്,percentage increase
കൃത്യത ശതമാനം,percentage of error
ശതമാനം മൂല്യത്തകർച്ച,percent decrease
ശതമാനം,percentile
തികഞ്ഞ ക്യൂബ്,perfect cube
അനുയോജ്യമായ വാതകം,perfect gas
തികഞ്ഞ സംഖ്യ,perfect number
തികഞ്ഞ സെറ്റ്,perfect set
തികഞ്ഞ ചതുരം,perfect square
തികഞ്ഞ ചതുരാകൃതിയിലുള്ള പദപ്രയോഗം,perfect square expression
ചുറ്റളവ്,perimeter
"കാലഘട്ടം, കാലഘട്ടം, ആനുകാലികത, ആനുകാലിക സൂചിക (ത്രികോണമിതി), കാലഘട്ടം, കാലഘട്ടം",period
ആനുകാലിക വക്രം,periodic curve
ആവർത്തിച്ചുള്ള അസ്വസ്ഥതകൾ,periodic disturbances
ആനുകാലിക പ്രവർത്തനം,periodic function
ആവർത്തിച്ചുള്ള ചലനം,periodic motion
ഭ്രമണ കാലയളവ്,period of revolution
ഭ്രമണ കാലയളവ്,period of rotation
ഫ്രീക്വൻസി കർവ്,periodogram
"പെരിഫറൽ, പെരിഫറൽ, പെരിഫറൽ",peripheral
"അനുവദനീയമായ, അനുവദനീയമായ",permissible
അശുദ്ധിയുടെ അനുവദനീയമായ പരിധി,permissible limit of error
ക്രമമാറ്റം,permutation
ക്രമപ്പെടുത്തൽ ഗ്രൂപ്പ്,permutation group
പെർമ്യൂട്ടേഷൻ മാട്രിക്സ്,permutation matrix
ക്രമപ്പെടുത്തൽ രീതി,permutation method
ലംബമായി,perpendicular
കാലതാമസം,perpendicularity
"ലംബമായി, ലംബമായി",perpendicularly
ലംബ തലം,perpendicular plane
ജീവനക്കാരുടെ നിയമന പ്രശ്നം,personnel-assignment problem
pert,PERT (program evaluation review technique)
ശല്യം,perturbation
ശല്യം,perturbation problem
ശല്യപ്പെടുത്തുന്ന പ്രശ്നം,perturbed problem
"ഘട്ടം, ഘട്ടം, ആംഗിൾ",phase
കോൺ,phase angle
സമയാസമയം,phase difference
കലയുടെ സ്ഥാനചലനം,phase displacement
ഭൗതിക ജ്യോതിശാസ്ത്രം,physical astronomy
ശാരീരിക സ്ഥിരത,physical constant
ഭൗതിക പരാമീറ്റർ,physical parameter
ശാരീരിക പെൻഡുലം,physical pendulum
ഭൗതിക അളവ്,physical quantity
ഭൗതികശാസ്ത്രം,physical sciences
ചിത്രഗ്രാഫ്,pictograph
ചിത്രകാരൻ,pictor
സെഗ്മെന്റലി തുടർച്ചയായ പ്രവർത്തനം,piecewise continuous function
സെഗ്മെന്റലി ലീനിയർ,piecewise linear
സെഗ്മെന്റഡ് ലീനിയർ ഫംഗ്ഷൻ,piecewise linear function
കഷണം കഷണം,piecewise smooth
വൃത്തം,pie diagram
ഗൈഡ് സെൻസസ്,pilot census
ഗൈഡ് സർവേ,pilot survey
"പിവറ്റ്, റിവറ്റ്",pivot
അടിസ്ഥാന ഘടകം,pivotal element
പ്ലാങ്കിന്റെ സ്ഥിരം,Planck's constant
പ്ലാങ്കിന്റെ നിയമം,Planck's law
"തറ, നില",plane
കോപ്ലനാർ ആംഗിൾ,plane angle
പരന്ന അതിർത്തി,plane boundary
പരന്ന വക്രം,plane curve
ചിത്രം പരത്തുക,plane figure
വിമാന ജ്യാമിതി,plane geometry
കോപ്ലനാർ ചലനം,plane motion
പ്രൊജക്ഷൻ വിമാനം,plane of projection
ഇൻസ്ട്രക്ഷൻ ഫ്ലോർ,plane of reference
സമമിതി തലം,plane of symmetry
ഗ്രഹം,planet
കൃത്രിമ പ്രഭാവലയം,planetarium
ഗ്രഹ ചലനം,planetary motion
ഗ്രഹവ്യവസ്ഥ,planetary system
വിമാന ത്രികോണമിതി,plane trigonometry
വിമാന തരംഗം,plane wave
ആസൂത്രണ ചക്രവാളം,planning horizon
പ്ലാസ്മ,plasma
"വഴക്കമുള്ള, പ്ലാസ്റ്റിക്",plastic
പരന്ന ചെരിവ്,platykurtic curve
പരന്നത,platykurtosis
"പ്ലോട്ട്, ഏരിയ, പ്ലോട്ട്, പ്ലോട്ട്",plot
ഗൂഢാലോചന നടത്തി,plotted
പ്ലോട്ടഡ് ഫ്രീക്വൻസി ഡിസ്ട്രിബ്യൂഷൻ,plotted frequency distribution
തന്ത്രജ്ഞൻ,plotter
ഡ്രാഫ്റ്റിംഗ്,plotting
വക്രം ആസൂത്രണം ചെയ്യുന്നു,plotting of curve
"കൂടാതെ, പണം",plus
"പ്ലസ്-ഫോം, പ്ലസ്-ഫോം",plus formula
അനന്തമായ പോയിന്റ്,point at infinity
പോയിന്റ് എസ്റ്റിമേറ്റ്,point estimate
പോയിന്റ് എസ്റ്റിമേഷൻ,point estimation
പോയിന്റ് പിണ്ഡം,point mass
ക്ലസ്റ്റർ പോയിന്റ്,point of accumulation
അനലിറ്റിക്സ് പോയിന്റ്,point of analyticity
കോംപാക്ഷൻ പോയിന്റ്,point of condensation
സംഭവത്തിന്റെ പോയിന്റ്,point of incidence
അനന്തമായ നിർത്തലാക്കൽ പോയിന്റ്,point of infinite discontinuity
കവലയുടെ പോയിന്റ്,point of intersection
നോൺ-കൺവെർജൻസ് പോയിന്റ്,point of non-uniform convergence
പ്രൊജക്ഷൻ പോയിന്റ്,point of projection
ഏകീകൃത സംയോജന പോയിന്റ്,point of uniform convergence
പോയിന്റ് സ്ഥാനം,point open topology
പോയിന്റ് സെറ്റ്,point set
പോയിന്റ് ഉറവിടം,point source
പോയിന്റ് അടച്ചു,pointwise closed
പോയിന്റ് കൺവെർട്ടർ,pointwise closure
പോയിന്റ് ഒത്തുചേരൽ,pointwise convergence
പോയിന്റ് തുടർച്ചയായ പ്രവർത്തനം,pointwise discontinuous function
പോയിന്റ് സ്ഥാനം,pointwise topology
