Malayalam,Telugu
പരസ്പര പെരുമാറ്റം,పరస్పర ప్రవర్తన
പരസ്പര പ്രകോപനം,పరస్పర ఇంపెడెన్స్
പരസ്പര ഉൾപ്പെടുത്തൽ,పరస్పర ఇండక్టెన్స్
പരസ്പര ഇടപെടൽ,పరస్పర జోక్యం
നാനോ-സാങ്കേതികവിദ്യ,నానో-టెక్నాలజీ
ഇടുങ്ങിയത്,సన్నని ఊచ
ഇടുങ്ങിയ കാസ്റ്റിക്കൽ,ఇరుకైన కాస్టికింగ్
പ്രകൃതിദത്ത ഡ്രാഫ്റ്റ്,సహజ ముసాయిదా
നാവിഗേറ്റർ,నావిగేటర్
നിഷേധിക്കുന്ന,ప్రతికూల
നെഗറ്റീവ് പക്ഷപാതം,ప్రతికూల పక్షపాతం
നെഗറ്റീവ് ചാർജ്,ప్రతికూల ఛార్జ్
നെഗറ്റീവ് ഫീഡ്ബാക്ക്,వ్యతిరేకమైన ఫీడ్ బ్యాక్
നെഗറ്റീവ് കൊടുമുടി,ప్రతికూల శిఖరం
നെഗറ്റീവ് പ്രതിരോധം,ప్రతికూల నిరోధకత
മൊത്തം നേട്ടം,నికర లాభం
മൊത്തം നഷ്ടം,నికర నష్టం
നെറ്റിക്യൂനെറ്റ്,నెటెకెట్
നെറ്റ്വർക്ക്,నెట్‌వర్క్
നെറ്റ്വർക്ക് അനലൈസർ,నెట్‌వర్క్ ఎనలైజర్
നെറ്റ്വർക്ക് ഫയൽ സിസ്റ്റം,నెట్‌వర్క్ ఫైల్ సిస్టమ్
നെറ്റ്വർക്ക് ആസൂത്രണം,నెట్‌వర్క్ ప్లానింగ్
നെറ്റ്വർക്ക് അവസാനിപ്പിക്കൽ,నెట్‌వర్క్ ముగింపు
നെറ്റ്വറിംഗ്,నెట్‌వర్కింగ్
നിക്ഷ്പക്ഷമായ,తటస్థ
നിർവീര്യമാക്കൽ,తటస్థీకరణ
വാർത്താ റൂം ഓട്ടോമേഷൻ,న్యూస్ రూమ్ ఆటోమేషన్
കാലികമായ,నిబ్బెల్
മാടം,సముచితం
ലോഡ് ടെസ്റ്റ് ഇല്ല,లోడ్ పరీక్ష లేదు
നോഡ്,నోడ్
ശബ്ദം,శబ్దం
ശബ്ദ രൂപം,శబ్దం ఫిగర్
ശബ്ദ ഫിൽട്ടർ,శబ్దం వడపోత
ശബ്ദ നില,శబ్దం అంతస్తు
നോയ്സ് ഗേറ്റ്,శబ్దం గేట్
ശബ്ദ പ്രതിരോധശേഷി,శబ్దం రోగనిరోధక శక్తి
ശബ്ദ കൊലയാളി,శబ్దం కిల్లర్
ശബ്ദ നില,శబ్ద స్థాయి
ശബ്ദം ശക്തി,శబ్దం శక్తి
ശബ്ദത്തിന്റെ ആകൃതിയിലുള്ള അളവ്,శబ్దం ఆకారపు క్వాంటైజర్
ശബ്ദ ഉറവിടം,శబ్దం మూలం
ശബ്ദം അടിച്ചമർത്തൽ സർക്യൂട്ട്,శబ్దం అణచివేత సర్క్యూట్
ശബ്ദം അടിച്ചമർ,శబ్దం అణచివేత
ശബ്ദ താപനില,శబ్దం ఉష్ణోగ్రత
ശബ്ദ താപനില,శబ్దం ఉష్ణోగ్రత
ശബ്ദം ത്രികോണം,శబ్దం త్రిభుజం
നോയ്സ് വോൾട്ടേജ്,శబ్దం వోల్టేజ్
ശബ്ദമില്ലാത്ത,శబ్దం లేనిది
ശബ്ദമില്ലാത്ത കോഡിംഗ്,శబ్దం లేని కోడింగ్
ഗൗരവ സ്വീകരണം,ధ్వనించే రిసెప్షన్
നാമമാത്രമായ ഉപയോഗയോഗ്യമായ ഫീൽഡ് ശക്തി,నామమాత్రపు ఉపయోగపడే క్షేత్ర బలం
നോൺ-ഡോറിസിറ്റോണൽ മൈക്രോഫോൺ,నాన్-డైరెసిటోనల్ మైక్రోఫోన్
ഇൻഡക്റ്റീവ് ലോഡ്,ప్రేరేపించని లోడ్
ധനരഹിതമായ പ്രതിരോധം,ప్రేరణ లేని నిరోధకత
നോൺ-സിനോസോയ്ഡൽ തരംഗം,సినోసోయిడల్ వేవ్
അസ്ഥിരമല്ലാത്ത മെമ്മറി,అస్థిర జ్ఞాపకశక్తి
കവാടം,గేట్ లేదా గేట్
സാധാരണ വേഗത,సాధారణ వేగం
സാധാരണ വിതരണം,సాధారణ సరఫరా
നോച്ച്,గీత
നോച്ച് ഫിൽട്ടർ,నాచ్ ఫిల్టర్
എണ്ണത്തിലുള്ള,సంఖ్యా
സംഖ്യാപരമായി നിയന്ത്രിത ഓസിലേറ്റർ,సంఖ్యాపరంగా నియంత్రిత ఓసిలేటర్
നട്ട്-ബോൾട്ട്,గింజ-బోల్ట్
Nyquist-shannon thearem,నైక్విస్ట్-షానన్ సిద్ధాంతం
ഒബ്ജക്റ്റ് ഓറിയന്റഡ്,ఆబ్జెక్ట్ ఓరియంటెడ్
ഒക്ടക്ട്,అష్ట
ആവൃത്തിയുടെ ഒക്ടേവ്,ఫ్రీక్వెన్సీ యొక్క అష్టపది
ഒക്റ്റെറ്റ്,ఆక్టేట్
ഓഫ്-ലൈൻ,ఆఫ్-లైన్
ഓഫ്സെറ്റ്,ఆఫ్‌సెట్
ഓം,ఓం
ഓം മീറ്റർ,ఓం మీటర్
ഓയിൽ സർക്യൂട്ട് ബ്രേക്കർ,ఆయిల్ సర్క్యూట్ బ్రేకర్
ഓയിൽ ഫിൽട്ടർ,ఆయిల్ ఫిల్టర్
എണ്ണ മുങ്ങി,చమురు మునిగిపోయింది
ഓയിൽ ലെവൽ ഗേജ്,చమురు స్థాయి గేజ్
ഓമ്നി-ദിശാസൂചന ആന്റിന,ఓమ్ని-డైరెక్షనల్ యాంటెన్నా
ഓമ്നി-ദിശാസൂചന മൈക്രോഫോൺ,ఓమ్ని-డైరెక్షనల్ మైక్రోఫోన్
ആവശ്യപ്പെടുന്നതനുസരിച്ച്,కోరిక మేరకు
ഓൺ-ഡിമാൻഡ് സ്ട്രീമിംഗ്,ఆన్-డిమాండ్ స్ట్రీమింగ్
ഓൺ-ലൈൻ (ഓൺലൈൻ),ఆన్-లైన్ (ఆన్‌లైన్)
ഓൺലൈൻ അനലിറ്റിക്കൽ പ്രോസസ്സിംഗ്,ఆన్‌లైన్ విశ్లేషణాత్మక ప్రాసెసింగ్
Ov-ഓഫ്,ఆఫ్
ഓൺ-ഓഫ് കീയിംഗ് മോഡുലേഷൻ,ఆన్-ఆఫ్ కీయింగ్ మాడ్యులేషన్
തുറന്ന സർക്യൂട്ട്,ఓపెన్ సర్క్యూట్
തുറന്ന ഉറവിടം,ఓపెన్ సోర్స్
തുറന്ന സിസ്റ്റം,ఓపెన్ సిస్టమ్
പ്രവർത്തന ആവൃത്തി,ఆపరేటింగ్ ఫ్రీక్వెన్సీ
ഓപ്പറേറ്റിംഗ് സിസ്റ്റം,ఆపరేటింగ్ సిస్టమ్
ശസ്തകിയ,ఆపరేషన్
ടെലഫോണ്ഓപ്പറേറ്റര്,ఆపరేటర్
ഒപ്റ്റിക്കൽ ഫൈബർ,ఆప్టికల్ ఫైబర్
ഒപ്റ്റിക്കൽ ആവൃത്തി,ఆప్టికల్ ఫ్రీక్వెన్సీ
ഒപ്റ്റിക്കൽ റിഡക്ഷൻ,ఆప్టికల్ తగ్గింపు
ഒപ്റ്റിക്കൽ മിഴിവ്,ఆప్టికల్ రిజల్యూషన్
ഒപ്റ്റിക്കൽ ട്രാക്ക്,ఆప్టికల్ ట్రాక్
ഒപ്റ്റിമൽ വർക്കിംഗ് ആവൃത്തി,వాంఛనీయ పని పౌన .పున్యం
ഒപ്റ്റകോളർ,ఆప్టోకౌప్లర్
ഒപ്റ്റോ ഇലക്ട്രോണിക്സ്,ఆప్టోఎలక్ట్రానిక్స్
അല്ലെങ്കിൽ ഗേറ്റ്,లేదా గేట్
ഭ്രമണയാത,కక్ష్య
ഓസിലേറ്റർ,ఓసిలేటర్
Oscilogram,ఓసిల్లోగ్రామ్
ഓസിനോഗ്രാഫ്,ఓసిల్లోగ్రాఫ్
ഓസ്സിലോസ്കോപ്പ്,ఓసిల్లోస్కోప్
ബാഹ്യ ഇന്റർലീവ്,బాహ్య ఇంటర్‌సీవర్
Going ട്ട്ഗോയിംഗ് ഫീഡർ,అవుట్గోయింగ్ ఫీడర్
ഉല്പ്പന്നം,అవుట్పుట్
Put ട്ട്പുട്ട് ലെവൽ,అవుట్పుట్ స్థాయి
Put ട്ട്പുട്ട് മീറ്റർ,అవుట్పుట్ మీటర్
Put ട്ട്പുട്ട് ട്രാൻസ്ഫോർമർ,అవుట్పుట్ ట్రాన్స్ఫార్మర్
Put ട്ട്പുട്ട് വാൽവ്,అవుట్పుట్ వాల్వ్
Put ട്ട്പുട്ട് തരംഗരൂപം,అవుట్పుట్ తరంగ రూపం
പുറത്ത് പ്രക്ഷേപണം (ഒബ്),వెలుపల ప్రసారం (OB)
ചൂള,పొయ్యి
മുകളിലുള്ള കൂപ്പിംഗ്,ఓవర్ కప్లింగ్
പരിഷ്കരണത്തിന് മുകളിലൂടെ,మాడ్యులేషన్ మీద
വോൾട്ടേജിന് മുകളിലൂടെ,ఓవర్ వోల్టేజ్
മൊത്തത്തിലുള്ള സവിശേഷത,మొత్తం అటెన్యుయేషన్
മൊത്തത്തിലുള്ള പ്രക്ഷേപണ വിശ്വാസ്യത,మొత్తం ప్రసార విశ్వసనీయత
മൊത്തത്തിലുള്ള കാര്യക്ഷമത,మొత్తం సామర్థ్యం
