Assamese,Marathi
"সময়, সময়, সময়কাল, সময়কাল সূচকাংক (ত্ৰিকোণমিতি), সময়কাল, সময়কাল","नियतकालिकता, नियतकालिकता, नियतकालिकता, नियतकालिक निर्देशांक (त्रिकोणमिति), कालावधी, कालावधी"
সময়কালীন বক্ৰ,नियतकालिक वक्र
পুনৰাবৃত্তিমূলক বিঘিনি,आवर्ती व्यत्यय
সময়কালীন ফলন,नियतकालिक कार्य
পুনৰাবৃত্তিমূলক গতি,आवर्ती गती
ঘূৰ্ণনৰ সময়,रोटेशन कालावधी
ঘূৰ্ণনৰ সময়,रोटेशन कालावधी
কম্পাঙ্ক বক্ৰ,वारंवारता वक्र
"পেৰিফেৰেল, পেৰিফেৰেল, পেৰিফেৰেল","परिधीय, परिधीय, परिधीय"
"অনুমোদিত, অনুমোদিত","अनुज्ञेय, अनुज्ञेय"
অশুদ্ধিৰ অনুমোদিত সীমা,अशुद्धतेची अनुज्ञेय मर्यादा
ক্ৰমবিন্যাস,क्रमपरिवर्तन
ক্ৰমবিন্যাস গোট,क्रमपरिवर्तन गट
ক্ৰমবিন্যাস মেট্ৰিক্স,क्रमपरिवर्तन मॅट्रिक्स
ক্ৰমবিন্যাস পদ্ধতি,क्रमपरिवर्तन पद्धत
লম্ব,लंब
লেটেন্সি,विलंब
"উলম্বভাৱে, উলম্বভাৱে","अनुलंब, अनुलंब"
উলম্ব সমতল,अनुलंब विमान
কৰ্মচাৰী নিযুক্তিৰ সমস্যা,कर्मचारी असाइनमेंट समस्या
pert,pert
বিৰক্তি,चीड
বিৰক্তি,चीड
বিৰক্তিকৰ সমস্যা,त्रासदायक समस्या
"পৰ্যায়, পৰ্যায়, কোণ","टप्पा, टप्पा, कोन"
কোণ,कोन
সময়ে সময়ে,वेळोवेळी
শিল্প বিচ্যুতি,कला विस्थापन
ভৌতিক জ্যোতিৰ্বিজ্ঞান,भौतिक खगोलशास्त्र
ভৌতিক ধ্ৰুৱক,शारीरिक स्थिरता
ভৌতিক প্ৰাচল,भौतिक मापदंड
ভৌতিক পেণ্ডুলাম,भौतिक पेंडुलम
ভৌতিক পৰিমাণ,भौतिक प्रमाण
পদাৰ্থ বিজ্ঞান,भौतिकशास्त्र
pictograph,चित्रलेखन
pictor,चित्रकार
ছেগমেণ্টেলি অবিৰত ফলন,विभागीय निरंतर कार्य
ছেগমেণ্টেলি ৰৈখিক,विभागीय रेखीय
ছেগমেণ্টেড ৰৈখিক ফলন,खंडित रेखीय कार्य
টুকুৰা টুকুৰকৈ,तुकड्याने तुकडा
বৃত্ত,वर्तुळ
গাইড census,मार्गदर्शक जनगणना
গাইড জৰীপ,मार्गदर्शक सर्वेक्षण
"pivot, ৰিভেট","pivot, rivet"
ভিত্তি উপাদান,मूळ घटक
planck ধ্ৰুৱক,प्लँक स्थिर आहे
planck ৰ নিয়ম,प्लँकचा कायदा
"মজিয়া, সমতল","मजला, पातळी"
কোপ্লেনাৰ কোণ,coplanar कोन
সমতল সীমা,सपाट सीमा
সমতল বক্ৰ,सपाट वक्र
flatten ছবি,प्रतिमा सपाट करा
সমতল জ্যামিতি,विमान भूमिती
কোপ্লেনাৰ গতি,coplanar गती
প্ৰজেকচন প্লেন,प्रक्षेपण विमान
নিৰ্দেশনা মজিয়া,सूचना मजला
প্ৰতিসমতা সমতল,सममिती विमान
গ্ৰহটো,ग्रह
কৃত্ৰিম প্ৰভা,कृत्रिम प्रभामंडल
গ্ৰহৰ গতি,ग्रहांची गती
গ্ৰহ ব্যৱস্থা,ग्रह प्रणाली
সমতল ত্ৰিকোণমিতি,विमान त्रिकोणमिती
সমতল তৰংগ,सपाट लाट
পৰিকল্পনা দিগন্ত,नियोजन क्षितिज
প্লাজমা,प्लाझ्मा
"নমনীয়, প্লাষ্টিক","लवचिक, प्लास्टिक"
সমতল হেলনীয়া,सपाट कल
সমতলতা,सपाटपणा
"প্লট, এলেকা, প্লট, প্লট","प्लॉट, क्षेत्र, प्लॉट, प्लॉट"
প্লট কৰা হৈছে,प्लॉट केले
প্লট কৰা কম্পাঙ্ক বিতৰণ,प्लॉट केलेले वारंवारता वितरण
প্লটাৰ,कथानक
খচৰা প্ৰস্তুত কৰা,मसुदा तयार करणे
বক্ৰ প্লট কৰা,वक्र प्लॉटिंग
"প্লাছ, টকা","अधिक, पैसा"
"যোগ-ৰূপ, যোগ-ৰূপ","प्लस-फॉर्म, प्लस-फॉर्म"
অসীম বিন্দু,अनंत बिंदू
পইণ্ট অনুমান,बिंदू अंदाज
বিন্দু অনুমান,बिंदू अंदाज
বিন্দু ভৰ,बिंदू वस्तुमान
ক্লাষ্টাৰ পইণ্ট,क्लस्टर पॉइंट
বিশ্লেষণ বিন্দু,विश्लेषण बिंदू
সংকোচন বিন্দু,कॉम्पॅक्शन पॉइंट
পইণ্ট অৱ ইনচিডেন্স,घटना बिंदू
অসীম বিচ্ছিন্নতা বিন্দু,अमर्याद खंडितता बिंदू
ছেদক বিন্দু,छेदनबिंदू
অ-অভিসৰণ বিন্দু,नॉन-अभिसरण बिंदू
প্ৰজেকচন পইণ্ট,प्रक्षेपण बिंदू
একেধৰণৰ অভিসৰণ বিন্দু,एकसमान अभिसरण बिंदू
বিন্দুৰ অৱস্থান,बिंदू स्थिती
পইণ্ট ছেট,बिंदू सेट
বিন্দু উৎস,बिंदू स्रोत
বিন্দু বন্ধ কৰা হৈছে,बिंदू बंद
পইণ্ট কনভাৰ্টাৰ,पॉइंट कन्व्हर्टर
বিন্দু অভিসৰণ,बिंदू अभिसरण
বিন্দু বিচ্ছিন্ন ফলন,बिंदू खंडित कार्य
বিন্দুৰ অৱস্থান,बिंदू स्थिती
পোৱাচন বিতৰণৰ আগমন,विष वितरण आगमन
