English,Assamese
Ionically bound,আয়নিকভাৱে বান্ধ খাই থকা
Ionicity,"আয়নিকতা, আয়নিকতা"
Ionicness,আয়নিকতা
Ionisable,আয়নীয়কৰণযোগ্য
Ionisation,আয়নীয়কৰণ
Ionisation chamber,আয়নীয়কৰণ কক্ষ
Ionisation coefficient,আয়নীয়কৰণ সহগ
Ionisation constant,আয়নীয়কৰণ ধ্ৰুৱক
Ionisation counter,আয়নীয়কৰণ কাউণ্টাৰ
Ionisation current (=gas current),আয়নীয়কৰণ কাৰেণ্ট
Ionisation defect,আয়নীয়কৰণৰ ক্ষতি
Ionisation density,আয়নীয়কৰণ ঘনত্ব
Ionisation energy,আয়নীয়কৰণ শক্তি
Ionisation equation,আয়নীয়কৰণ সমীকৰণ
Ionisation gauge,আয়নীয়কৰণ গেজ
Ionisation isomerism,আয়নীয়কৰণ সমতাবাদ
Ionisation loss,আয়নীয়কৰণ ক্ষতি
Ionisation potential,আয়নীয়কৰণ বিভৱ
Ionisation section,আয়নীয়কৰণ অঞ্চল
Ionisation spectrometer,"আয়নীয়কৰণ বৰ্ণালীমাপক, আয়নীয়কৰণ বৰ্ণালীমাপক"
Ionise,"to ionize, আয়নীয়কৰণ কৰা"
Ionised atom,আয়নীয়কৃত পৰমাণু
Ionised plasma,আয়নীয়কৃত প্লাজমা
Ionising agent,"আয়নাইজিং এজেণ্ট, আয়নাইজাৰ"
Ionising energy,আয়নীকৰণ শক্তি
Ionising media,আয়নাইজিং মাধ্যম
Ionising particle,আয়নীয়কৰণ কণা
Ionising radiation,আয়নাইজিং বিকিৰণ
Ionium,আয়নিয়াম
Ionization cross section,আয়নীয়কৰণ ক্ৰছ-ছেকচন
Ionogen,আয়নাইজিং দ্ৰৱীভূত পদাৰ্থ
Ionogram,"আয়ন&#39;গ্ৰাম, আয়ন&#39;গ্ৰাম"
Ionometer,আয়নমিটাৰ
Ionopause,"আয়ন সীমা, আয়নমণ্ডল সীমা"
Ionophone,আয়ন&#39;ফোন
Ionosonde,অয়ন সোন্দ
Ionosphere,"আয়নমণ্ডল, আয়নমণ্ডল"
Ionospheric,আয়নমণ্ডল প্ৰভাৱ
Ionospheric disturbance,আয়নমণ্ডলৰ বিঘিনি
Ionospheric layer,আয়নমণ্ডলৰ স্তৰ
Ionospheric parameter,আয়নমণ্ডলৰ প্ৰাচল
Ionospheric scatter,আয়নমণ্ডল বিকিৰণ
Ionospheric spliting,"আয়নমণ্ডল বিভাজন, আয়নমণ্ডল বিভাজন"
Ionospheric storm,আয়নমণ্ডলীয় ধুমুহা
Ionospheric wave,আয়নমণ্ডলীয় তৰংগ
Ionospheric wind,আয়নমণ্ডলীয় বায়ু
Ionosphericist,আয়নমণ্ডল বিজ্ঞানী
Iostope fractionation,সমস্থানিক বিতৰণ
Irdome,"irdome, অতি ৰঙা গম্বুজ"
Iris (in waveguide),আইৰিছ
Iron core,লোহাৰ কোৰ
Iron core coil,loh krodi ৰাশিফল
Iron core transformer,"আইৰন কোৰ ট্ৰেন্সফৰ্মাৰ, আইৰন কোৰ ট্ৰেন্সফৰ্মাৰ"
Iron loss,আইৰণ ক্ষয়
Iron-core choke,লোহাৰ কোৰ চক
Iron-nickel cell,লোহাৰ নিকেল কোষ
Irradiated,বিকিৰণ কৰা
Irradiation,বিকিৰণ
Irradiation time,বিকিৰণৰ সময়
Irrational,অযুক্তিকৰ
Irrational dispersion,বিষম বানান
Irrational number,অযুক্তিকৰ সংখ্যা
Irreducible,"অপ্ৰত্যাহাৰযোগ্য, অপ্ৰত্যাৱৰ্তনীয়, অপুৰণীয়"
Irreducible circuit,নন-বাইণ্ডিং চাৰ্কিট
Irreducible element,অবিভাজ্য উপাদান
Irregular,অনিয়মিত
Irregular cleavage,অনিয়মিত বিভাজন
Irregular doublet,অনিয়মিত ডাবলেট
Irregular fluctuation,অনিয়মিত উচ্চাৰণ
Irregular force,অনিয়মিত বল
Irregular motion,অনিয়মিত গতি
Irregular nebula,বিষম নিহাৰিকা
Irregular point,অনিয়মিত বিন্দু
Irregular pulse,অনিয়মিত নাড়ী
Irregular reflection,অনিয়মিত ঘূৰণীয়া
Irresolvable,"অবিভাজ্য, অপূৰণীয়, অবিচ্ছেদ্য"
Irresolvable nebula,প্ৰভেদ কৰিব নোৱাৰা নিহাৰিকা
Irreversible,অপ্ৰত্যাৱৰ্তনীয়
Irreversible behaviour,অপ্ৰত্যাৱৰ্তনীয় আচৰণ
Irreversible cell,অপ্ৰত্যাৱৰ্তনীয় কোষ
Irreversible change,অপ্ৰত্যাৱৰ্তনীয় পৰিৱৰ্তন
Irreversible dyestuff indicator,অপ্ৰত্যাৱৰ্তনীয় ৰং সূচক
Irreversible energy,অপ্ৰত্যাৱৰ্তনীয় শক্তি
Irreversible energy loss,অপ্ৰত্যাৱৰ্তনীয় শক্তিৰ ক্ষতি
Irreversible process,অপ্ৰত্যাৱৰ্তনীয় প্ৰক্ৰিয়া
Irreversible thermodynamics,অপ্ৰত্যাৱৰ্তনীয় তাপগতিবিদ্যা
Irrotational,"আঘুৰমণি, আঘূৰ্ণী"
Irrotational element,আঘূৰ্ণী
Irrotational flow,ঘূৰ্ণনশীল প্ৰবাহ
Irrotational motion,ঘূৰ্ণনৰ গতি
Irrotational sonic flow,ঘূৰ্ণনশীল ধ্বনি প্ৰবাহ
Irrotational vector,ঘূৰ্ণনশীল ভেক্টৰ
Irrotational vector function,ঘূৰ্ণনশীল ভেক্টৰ ফলন
Irrotational venocity,ঘূৰ্ণনৰ বেগ
Irrotational wave,ঘূৰ্ণনশীল তৰংগ
Irrotational wave transmission,ঘূৰ্ণনশীল তৰংগ সংবহন
Irrotationla deformation,ঘূৰ্ণনশীল বিকৃতি
Isallobar,আইছ&#39;বেৰিক ৰেখা
Isarithm,ঘনত্ব বক্ৰ
Isentropic,"সমএনট্ৰপিক, সমএনট্ৰপিক বক্ৰ"
Isentropic change,সমতাপূৰ্ণ পৰিৱৰ্তন
Isentropic compression,সমৰূপী সংকোচন
Isentropic expansion,সমতাপূৰ্ণ প্ৰসাৰণ
Isentropic flow,সমচক্ৰীয় প্ৰবাহ
Isentropic fluid,সমতাপূৰ্ণ তৰল
Isentropic process,সমতাপূৰ্ণ প্ৰক্ৰিয়া
Isentropically,সমৰূপীভাৱে
Ising coupling,আইচিং কাপলিং
Ising model,আইচিং মডেল
Island of fit,সমন্বয় দ্বীপ
Island of misfit,কুছমঞ্জল দ্বীপ
Iso-entropic,আইছ&#39;-এন্ট্ৰপি
Isobar,"আইছ&#39;বাৰ, আইছ&#39;বাৰ"
Isobaric,"আইছ’বেৰিক, আইছ’বেৰিক, সুষম"
Isobaric doublet,আইছ&#39;বেৰিক বাইনাৰী
Isobaric isotherm,সমবেৰিক সমতাপ
Isobaric layer,আইছ’বেৰিক স্তৰ
Isobaric line (curve),সমস্থানিক বক্ৰ
Isobaric process,আইছ&#39;বেৰিক প্ৰক্ৰিয়া
Isobaric spin (=isospin=isotopic spin),আইছ&#39;ষ্টেটিক স্পিন
Isobaric spin doubt,আইছ&#39;বেৰিক স্পিনাৰ
Isobaric surface,আইছ&#39;বাৰ
Isobaric transformation,আইছ&#39;বেৰিক ৰূপান্তৰ
Isobaric triplet,সমমিতি ট্ৰাইড
Isobarically invariant,"সামদাবাহ ধ্ৰুৱক, সম্দব ধ্ৰুৱক"
Isobilateral,"সমপক্ষীয়, সমপক্ষীয়"
Isobilateral valve,আইছ&#39;চেলছ ভালভ
Isochore,"সমমিতি ৰেখা, সমস্থানিক ৰেখা"
Isochoric,সম-আয়নিক
Isochoric temperature,সমন্বয় উষ্ণতা
Isochromatic,সমৰূপী
Isochromatic line,সমমিতি ৰেখা
Isochromatic method,সমতুল্য পদ্ধতি
Isochrone,সমকালীন ৰেখা
Isochronic line,সমকালীন ৰেখা
Isochronism,সমকালীনতা
Isochronous mother,সমকালীন গতি
Isochronous scanning,সমকালীন স্কেনিং
Isoclinal,সমমিতি
Isoclinal line,সমমিতি ৰেখা
Isoclinic line,ছামন লাইন
Isocorrelation line,সম্পৰ্ক ৰেখা
Isocount contours,"সমীকৰণ ৰেখা, সমীকৰণ কনট্যুৰ"
Isocount surface,পৃষ্ঠা গণনা কৰক
Isodesmic,সম্পৰ্কীয়
Isodiaphere,"সমান্তৰাল নিউক্লিয়াছ, আইছ’ডাইফেৰ"
Isodose chart,সমমিতি লেখচিত্ৰ
Isodose contour,আনকি কনট্যুৰ
Isodose curve,সমমিতি বক্ৰ
Isodose surface,ভলিউম পৃষ্ঠা
Isodromic,ধৰ্মান্ধ
Isodynamic line,আইছ&#39;লিন
Isoelastir,আইছ&#39;প্লাষ্টিক
Isoelectric,সমবিভৱনশীল
Isoelectric point,সমবিভৱ বিন্দু
Isoelectric zone,সমবিভৱ মণ্ডল
Isoelectronic,আইছ&#39;ইলেক্ট্ৰনিক্স
Isoelectronic ion,সমইলেক্ট্ৰনিক আয়ন
Isoelectronic molecule,সমইলেক্ট্ৰনিক অণু
Isoelectronic sequence,সমইলেক্ট্ৰনিক ক্ৰম
Isoenergetic,"ছামৰ্গে, ছামৰ্গে"
Isoenergetic action integral,samorge ক্ৰিয়াপদ অবিচ্ছেদ্য
Isoenergetic complete solution,Samorge সম্পূৰ্ণ সমাধান
Isoenergetic displacement,ছাম্প বিচ্যুতি
Isoenergetic flow,ছাম্প ফ্ল&#39;
Isogam,সমবিবাহ
Isogonal,"সমপক্ষীয় (v.), সমদ্বিখণ্ডীয় ৰেখা (ed.)"
Isogonal representation,সমমিতি উপস্থাপন
Isogonal transformation,সমমিতি ৰূপান্তৰ
Isogonic,সমপক্ষীয়
Isogonic charts,সমমিতি লেখচিত্ৰ
Isogonic line,সমকোষ ৰেখা
Isogram,সমান্তৰাল ৰেখা
Isogrid,কম্পোজিট
Isogyre,asogair
Isolate,"dissociate, (n.) পৃথক কৰা, বিচ্ছিন্ন কৰা (ver.)"
Isolated,"পৃথক, বিচ্ছিন্ন, একক"
Isolated anion structure,বিচ্ছিন্ন ঋণী গঠন
Isolated burst,একক বিস্ফোৰণ
Isolated cluster,বিচ্ছিন্ন থুপ
Isolated component,বিচ্ছিন্ন উপাদান
Isolated electron,বিচ্ছিন্ন ইলেক্ট্ৰন
Isolated point,বিভক্ত বিন্দু
Isolated vector,বিচ্ছিন্ন ভেক্টৰ
Isolation,"পৃথকীকৰণ, পৃথকীকৰণ, পৃথকীকৰণ, পৃথকীকৰণ"
Isolation amplifier,আইছ&#39;লেটিং এম্প্লিফায়াৰ
Isolation network,পৃথকীকৰণ নেট
