Odiya,Telugu
ଆକାଉଣ୍ଟ୍ ଗ୍ରାଣ୍ଟରେ |,ఖాతా మంజూరులో
ଦରକାର ଅନୁସାର,కోరిక మేరకు
କାର୍ଯ୍ୟରତ,విధి నిర్వహణలో
ଗୋଟିଏପାଖିଆ |,ఏక పక్షంగా
ଲାଇନ୍ରେ,లైన్‌లో
ବିଶେଷ କର୍ତ୍ତବ୍ୟ,ఆన్-స్పెషల్ డ్యూటీ
ଚାକିରି ତାଲିମ ଉପରେ |,ఉద్యోగ శిక్షణ లో
ଓଲସ୍,ఓనస్
ଖୋଲା ଦିନ,ఓపెన్ డే
ଖୋଲା ସିଷ୍ଟମ୍,ఓపెన్ సిస్టమ్
ଖୋଲିବା,తెరవడం
ସନ୍ତୁଳନ ଖୋଲିବା |,ప్రారంభ నిల్వ
ଖୋଲିବା ଘଣ୍ଟା |,తెరచు వేళలు
ଶିଖିବା,ఓపెన్ లెర్నింగ్
ଖୋଲ |,ఓపెన్ లెటర్
ବିଶ୍ୱବିଦ୍ୟାଳୟ ଖୋଲନ୍ତୁ |,ఓపెన్ యూనివర్శిటీ
ପରିଚାଳନା ମୂଲ୍ୟ,నిర్వహణ ఖర్చు
ଅପରେଟିଂ କର୍ମଚାରୀ |,ఆపరేటింగ్ సిబ్బంది
ଅପରେସନ୍,ఆపరేషన్
ଅପରେଟର୍ ଲୋଗ୍ |,ఆపరేటివ్
ମତ,అభిప్రాయం
ବିରୋଧୀ,వ్యతిరేకత
ବିକଳ୍ପ,ఎంపిక
ମ oral ଖିକ |,నోటి
କ୍ରମ,ఆర్డర్
ଅର୍ଡର ଯାଞ୍ଚ କରନ୍ତୁ |,ఆర్డర్ చెక్
ସଂରକ୍ଷଣର କ୍ରମ,రిజర్వేషన్ క్రమం
ଅର୍ଡିନାନ୍ସ,నిర్ణయం
ସଂଗଠନ |,సంస్థ
ସଂଗଠନ ଚାର୍ଟ |,వ్యవశ్థాపక పట్టిక
ସଂଗଠକ,నిర్వాహకుడు
Oriensted,ఆధారిత
ମୂଳ,అసలైన
ମୂଳ ବିଭାଗ,అసలు విభాగం
ମୂଳ ବିକ୍ରୟ କାର୍ଯ୍ୟ,ఒరిజినల్ సేల్ డీడ్
ଓଟେନସେନିବଲ୍ ମାଲିକ |,అనియంత్రిత యజమాని
ବିସ୍ଫୋରଣ,అకస్మాత్తుగా వ్యాపించడం
ପୋଷାକ ଭତ୍ତା,దుస్తులను భత్యం
ବହିର୍ଗତ ବ୍ୟକ୍ତି,అవుట్గోయింగ్ సభ్యుడు
ଯାଉଥିବା ଫାଇଲ,అవుట్గోయింగ్ ఫైల్
ଆଉଟଲେସ୍,వ్యయం
ଆଉଟଲେଟ୍,అవుట్లెట్
ବାହ୍ୟରେଖା,రూపురేఖలు
ଦୃଷ୍ଟିକୋଣ,Lo ట్లుక్
କୋର୍ଟ ବାହାରେ,కోర్టు నుండి
ପୁରୁଣା,కాలాంతరం చెందింది
କ୍ରମରେ,పనిచేయటంలేదు
ମୁଦ୍ରଣ ବାହାରେ,ముద్రణ నుండి
ଟର୍ନରୁ,మలుపు తిరిగింది
ଟର୍ନ୍ ବଣ୍ଟନ ବାହାରେ |,మలుపు కేటాయింపు
ଆଉଟପୋଷ୍ଟ |,అవుట్‌పోస్ట్
ଆଉଟପୁଟ୍,అవుట్పుట్
ସଠିକ୍ କ୍ରୟ |,పూర్తిగా కొనుగోలు
ଆଉଟସୋର୍ସ,Our ట్‌సోర్స్
ଉଲ୍ଲେଖନୀୟ,అసాధారణ
ବୟସରୁ ଅଧିକ,వయస్సు కంటే ఎక్కువ
ମୋଟ ଉପରେ,మొత్తం
ସାମଗ୍ରିକ ନିଅଣ୍ଟ |,మొత్తం లోటు
ବିଲିଂ ଉପରେ,ఓవర్ బిల్లింగ్
ଓଭରଚାର୍ଜ,అధిక ఛార్జ్
ସମୟସୀମା,మీరిన
ଅତ୍ୟଧିକ ସମୟ,అతిగా అంచనా
ଓଭରହେଡ୍ ଚାର୍ଜ |,ఓవర్ హెడ్ ఛార్జ్
ଓଭରଲେପ୍ |,అతివ్యాప్తి
ପ୍ରାଥମିକତା ଅତ୍ୟଧିକ ସମ୍ପର୍କ |,ప్రాధాన్యతను అధిగమించడం
ଅତ୍ୟଧିକ ନିୟମ,ఓవర్-రూల్
ତଦାରଖ,పర్యవేక్షణ
ଓଭରଟାଇମ୍ ପେ,ఓవర్ టైం పే
ପୂର୍ବାବଲୋକନ,ఓవర్‌వాల్యుయేషన్
ମାଲିକାନା,యాజమాన్యం
ପ୍ୟାକେଜ୍,ప్యాకేజీ
ପ୍ୟାକେଜ୍ ଡିଲ୍,ప్యాకేజీ ఒప్పందం
ପ୍ୟାକିଂ ଏବଂ ମାର୍କିଂ |,ప్యాకింగ్ మరియు మార్కింగ్
ପ୍ୟାକିଂ ତାଲିକା,ప్యాకింగ్ జాబితా
ଚୁକ୍ତି,ఒప్పందం
ଦେୟ,చెల్లించిన
ପୁଞ୍ଜି ପ୍ରଦାନ କରାଯାଇଛି |,చెల్లింపుల మూలధనం
ପୁସ୍ତିକା,కరపత్రం
ପ୍ୟାନେଲ୍ |,ప్యానెల్
କାଗଜ,కాగితం
ପାରା,పారా
ପାରାମାଉଣ୍ଟ,పారామౌంట్
ପିତାମାତା,తల్లిదండ్రులు
ପିତାମାତା,తల్లిదండ్రుల
ପ୍ୟାରେଣ୍ଟ୍ ଅଫିସ୍ |,మాతృ కార్యాలయం
ସ Pagreecess,అత్యద్బుతము
ପାର୍ ନିସ୍ୟୁ |,పారి పాసు
ଯୁଗ,పారిటీ
ସଂସଦ,పార్లమెంటు
ଅଂଶ,భాగం
%,పార్ట్ ఫైల్
ଆଂଶିକ,పాక్షికం
ଭାଗ ନେବା,పాల్గొనండి
ନିର୍ଦ୍ଦିଷ୍ଟ,ప్రత్యేకించి
ବିଶେଷତା,వివరాలు
ବିଭାଜନ,విభజన
ସାଥୀ,భాగస్వామి
ସହଭାଗୀତା କାର୍ଯ୍ୟ,భాగస్వామ్య దస్తావేజు
ଆଂଶିକ ଦେୟ,పార్ట్ చెల్లింపు
ଆଂଶିକ ସମୟ,పార్ట్ టైమ్
ପାର୍ଟୀ,పార్టీ
ପାର୍ ମୂଲ୍ୟ,సమాన విలువ
ପାସ୍ କର |,పాస్
ପାସ୍,పాసేజ్
ପାସୱାର୍ଡ,పాస్వర్డ్
ପେଟେଣ୍ଟ |,పేటెంట్
ପୃଷ୍ଠପୋଷକ |,పోషకుడు
ଦେୟ,చెల్లించండి
ଦେୟ ବିଲ୍ ପ .଼ନ୍ତୁ,చెల్లించే బిల్లు
ଦେୟ ସେଟିଂ,పే సర్టిఫికేట్
ଦା,పే రోజు
ଦେୟ,చెల్లింపుదారు
ଦେୟକାରୀ,చెల్లింపుదారు
ଦେୟ,చెల్లింపు
ମୂଲ୍ୟ ଦେବା,చెల్లించండి
ଦେୟ କ୍ରମ,పే ఆర్డర్
ଦେୟ ରୋଲ୍ |,పేరోల్
ଦେୟ ସ୍କେଲ,పే స్కేల్
ପେକୁନିୟାରି,ధనవి
ଦଣ୍ଡ,శిక్ష
ପେନାଲ୍ କୋଡ୍,శిక్షా స్మృతి
ଦଣ୍ଡିକର ଆଗ୍ରହ,శిక్షా వడ్డీ
ଦଣ୍ଡ ଦିଅ |,జరిమానా విధించండి
ଦଣ୍ଡ,పెనాల్టీ
ବିଚାରାଧୀନ ଅଛି,పెండింగ్‌లో ఉంది
କଲମ ଡାଉନ୍ ଷ୍ଟ୍ରାଇକ୍ |,పెన్ డౌన్ సమ్మె
ପେନ୍ସନ୍,పెన్షన్
ପେନସନେବଲ୍ |,పెన్షనబుల్
ପେନସୋନର୍ |,పెన్షనర్
ପେନ୍ସନ୍ ସ୍କିମ୍ |,పెన్షన్ పథకం
ବାର୍ଷିକ,ఏడాదికి
ପ୍ରତିଭାଲର୍,ప్రతి బేరర్‌కు
ଆଇପିଏଟା (= ମୁଣ୍ଡ ପ୍ରତି),తలసరి (= తలకి)
ଶତକଡା,శాతం
ଚିରସ୍ଥାୟୀ |,శాశ్వత
ଅଗ୍ରାଧିକାର କ୍ରୟ |,ప్రిఫరెన్షియల్ కొనుగోలు
ପ୍ରଦର୍ଶନ,ప్రదర్శించండి
କାର୍ଯ୍ୟଦକ୍ଷତା,పనితీరు
ଅବଧି,కాలం
ପର୍ଯ୍ୟାୟକ୍ରିକ |,ఆవర్తన
ସମୀକ୍ଷା ଅଧୀନରେ ଅବଧି |,సమీక్షలో ఉన్న కాలం
ମିଥ୍ୟା,పెర్జరీ
ଭତ୍ତା,ప్రోత్సాహకాలు
ସ୍ଥାୟୀ,శాశ్వత
ପ୍ରତି ମେନସେମ୍ ପ୍ରତି |,ప్రతి మెన్సెం
ଅନୁମତିପ୍ରାପ୍ତ,అనుమతించదగినది
ଅନୁମତି,అనుమతి
ଅନୁମତି,అనుమతి
ଅନୁମୋଦିତ,అనుమతి
ଚିରସ୍ଥାୟୀ,శాశ్వత
ଚିରସ୍ଥାୟୀତା |,శాశ్వతత్వం
ପେରିସିଏନିଟ୍ସ (= ଭତ୍ତା),Perquisites (= ప్రోత్సాహకాలు)
ବ୍ୟକ୍ତିଗତ,వ్యక్తి
ବ୍ୟକ୍ତିଗତ ସମ୍ପତ୍ତି,వ్యక్తిగత ఆస్తులు
ବ୍ୟକ୍ତିଗତ ବଣ୍ଡ |,వ్యక్తిగత బంధం
ବ୍ୟକ୍ତିତ୍ୱ,వ్యక్తిత్వం
ପର୍ସା ନନ୍ ଗ୍ରାଟା |,Persona non grata
କର୍ମଚାରୀ,సిబ్బంది
କର୍ମଚାରୀ ନୀତି,సిబ్బంది విధానం
ଦୃଷ୍ଟିକୋଣ,దృష్టికోణం
ମନାଇବା,పర్సుయేషన్
ପ୍ରଯୁଜ୍ୟ,సంబంధిత
ପର୍ସାଲ୍,పెరెసల్
ନିବେଦନ,పిటిషన్
ପେଟିସୋନର୍,పిటిషనర్
ପର୍ଯ୍ୟାୟ,దశ
ଫଟୋଗ୍ରାଫ୍,ఛాయాచిత్రం
ଫଟୋଷ୍ଟାଟ,ఫోటోస్టాట్
ଶାରୀରିକ ଯାଞ୍ଚ,భౌతిక తనిఖీ
ଶାରୀରିକ ତ୍ରୁଟି,శారీరక లోపం
ଶାରୀରିକ ଶିକ୍ଷା,శారీరక విద్య
ଶାରୀରିକ ଭାବରେ ଅକ୍ଷମ |,శారీరకంగా వికలాంగులు
ଶାରୀରିକ ଯାଞ୍ଚ,భౌతిక ధృవీకరణ
ଖଣ୍ଡମ,పీస్‌మీల్
ଖଣ୍ଡ ହାର,ముక్క రేటు
ତୀର୍ଥଯାତ୍ରୀ,యాత్రికుడు
ପାଇଲଟ୍ ପ୍ରୋଗ୍ରାମ୍ |,పైలట్ ప్రోగ్రామ్
ପିନ୍,పిన్
ସ୍ଥାନ ସେବା,ప్లేస్‌మెంట్ సేవ
ଜନ୍ମସ୍ଥାନ,పుట్టిన స్థలం
କାର୍ଯ୍ୟ ସ୍ଥାନ,పనిచేసే ప్రదేశం
ଅଭିଯୋଗକାରୀ,వాది
ଯୋଜନା,ప్రణాళిక
ଯୋଜନା,ప్రణాళిక
ଉଦ୍ଭିଦ,మొక్క
ପ୍ଲେୟାର,ప్లేయర్
ନିବେଦନ,అభ్యర్ధన
ନିବେଦନକାରୀ |,ప్లీడర్
Plebiscite,ప్రజాభిప్రాయ సేకరణ
ପ୍ରତିଶ୍ରୁତି,ప్రతిజ్ఞ
ପ୍ଲେନାରୀ ଅଧିବେଶନ |,హాజరు కావలసిన సభాసమావేశం
ପ୍ଲେନିକୋଟେରାରି ​​|,ప్లీనిపోటెన్షియరీ
ପ୍ଲିନ୍ ଏରିଆ |,పునాది ప్రాంతం
ନୀତି,విధానం
ରାଜନ political ତିକ କାର୍ଯ୍ୟକଳାପ |,రాజకీయ కార్యకలాపాలు
ମତଦାନ,ఎన్నికలో
ପ୍ରଦୂଷଣ,కాలుష్యం
ରାଜନ political ତିକ,రాజకీయ
ପୁଲ୍,పూల్
ପୋର୍ଟଫୋଲିଓ,పోర్ట్‌ఫోలియో
ଅବସ୍ଥାନ,స్థానం
ସକରାତ୍ମକ |,అనుకూల
ପୋଷ୍ଟ କରନ୍ତୁ |,పోస్ట్
ପୋଷ୍ଟ-ତାରିଖ,పోస్ట్ డేటెడ్
ଟ୍ୟା-ଫାଟୋ ମଞ୍ଜୁର |,ఫాక్టో అనంతర అనుమతి
ସ୍ନାତକୋତ୍ତର,పోస్ట్ గ్రాడ్యుయేట్
Pushumomus,మరణానంతర
ପୋଷ୍ଟ କରିବା,పోస్టింగ్
MORTEM ପରୀକ୍ଷଣ ପୋଷ୍ଟ କରନ୍ତୁ |,పోస్ట్ మార్టం పరీక్ష
ସ୍ଥଗିତ ରଖ |,వాయిదా
ପୋଷ୍ଟସ୍କ୍ରିପ୍ଟ (ପି.ସ),పోస్ట్‌స్క్
ଶକ୍ତି,శక్తి
ଓକିଲଙ୍କ ଶକ୍ତି,పవర్ ఆఫ్ అటార్నీ
ପ୍ରୟୋଗନୀୟ,ఆచరణీయమైనది
ଅଭ୍ୟାସ କର |,ప్రాక్టీస్
ପୂର୍ବ-ଅଡିଟ୍ |,ప్రీ-ఆడిట్
ସତର୍କତା,ముందు జాగ్రత్త
ଉଦାହରଣ,పూర్వదర్శనం
ପୂର୍ବ,Precis
ସଠିକ୍,ఖచ్చితమైనది
ସଠିକ୍,మూసివేయు
ପୂର୍ବ ସଂକଳ୍ପ,ముందస్తు భావన
ପୂର୍ବ,పూర్వీకుడు
ମୁଖ୍ୟତ। |,ప్రధానమైనది
ଉପକ୍ରମଣିକା,ముందుమాట
ପସନ୍ଦ କରନ୍ତୁ |,ఇష్టపడండి
କୁସଂସ୍କାର,పక్షపాతం
ପ୍ରାଥମିକ,ప్రాథమిక
ଅକାଳ,అకాల
ପରିସର,ప్రాంగణం
ପ୍ରିମିୟମ୍,ప్రీమియం
ପ୍ରିପେଡ୍,ప్రీపెయిడ్
ପ୍ରିପେଡ୍ କାର୍ଡ |,ప్రీపెయిడ్ కార్డ్
ପୂର୍ବ-ଯୋଜନାବଦ୍ଧ,ముందే ప్రణాళిక
ଉପପୋଚିତ,ప్రిపోన్
ପ୍ରି-ରସିଦ ବିଲ୍ |,ముందే రియోటెడ్ బిల్లు
ପ୍ରଚାରକ,హక్కు
Cribe,సూచించండి
ମନ୍ତବ୍ୟ ଦିଆଯାଇଥିବା,సూచించబడింది
ନିର୍ଦ୍ଦିଷ୍ଟ ଫର୍ମ |,సూచించిన రూపం
ଉପସ୍ଥାପନା,ప్రదర్శన
ପୂର୍ବ,అధ్యక్షత
ରାଷ୍ଟ୍ରପତି,అధ్యక్షుడు
ଦବାନ୍ତୁ |,నొక్కండి
କପି ଦବାନ୍ତୁ |,కాపీని నొక్కండి
ଗ୍ୟାଲେରୀ ଦବାନ୍ତୁ |,ప్రెస్ గ్యాలరీ
ଅନୁମାନ କରାଯାଇଥିଲା,.హించారు
ସମ୍ପତ୍ତି ପ୍ରାପ୍ତ ଦରମା |,Ump హించిన వేతనం
ନିରବଚ୍ଛିନ୍ନ,Upp హించబడింది
ପୂର୍ବ,సాకు
ପରାଜିତ |,వ్యాప్తి చెందడం
ପ୍ରତିରୋଧ କର |,నిరోధించండి
ପ୍ରତିରୋଧ,నివారణ
ପ୍ରତିଷେଧକ |,నివారణ
ମୂଲ୍ୟ ପରିବର୍ତ୍ତନ (= ମୂଲ୍ୟ ଗତିବିଧି),ధర హెచ్చుతగ్గులు (= ధర కదలికలు)
ମୂଲ୍ୟ,ధర
ପ୍ରିମା ଫେସୀ,ప్రిమా ఫేసీ
ମୁଖ୍ୟତ। |,ప్రధానంగా
ପ୍ରାଥମିକ,ప్రాథమిక
ପ୍ରାଥମିକ ରସିଦ,ప్రాథమిక రశీదు
ପ୍ରଧାନ,ప్రిన్సిపాల్
ମୁଖ୍ୟ tor ଣଦାତା |,ప్రధాన రుణగ్రహీత
ପ୍ରିଣ୍ଟର୍,ప్రింటర్
ମୁଦ୍ରଣ,ముద్రణ
ପୂର୍ବ ସୂଚକ,ముందు సూచన
ପ୍ରାଥମିକତା ଗ୍ରେଡିଂ |,ప్రాధాన్యత గ్రేడింగ్
କାରାଗାର,జైలు
ବନ୍ଦୀ,ఖైదీ
ଗୋପନୀୟତା,గోప్యత
