Malayalam,Gujarati
അതീന്ദ്രിയമായ,ગુણાતીત
അഴിമതിയില്ലാത്ത,અશુદ્ધ
അഴിമതിയില്ലാത്ത അടിസ്ഥാന സ്ഥിരമായ പരിഹാരം,અનકરપ્ટેડ બેઝિસ કોન્સ્ટન્ટ સોલ્યુશન
അഗാൻ,અઘાન
സാന്ദ്രമായ മൊത്തം,ગાઢ એકંદર
പോയിന്റുകളുടെ എണ്ണമറ്റ അനന്തത,પોઈન્ટની અગણિત અનંતતા
എണ്ണമറ്റ സെറ്റ്,અસંખ્ય સમૂહ
സമാനതകളില്ലാത്ത,અજોડ
നോൺ-സബ്സെറ്റ്,બિન-સબસેટ
യൂക്ലിഡിയൻ ജ്യാമിതി,યુક્લિડિયન ભૂમિતિ
"ആനുപാതികമല്ലാത്ത, ആനുപാതികമല്ലാത്ത","અપ્રમાણસર, અપ્રમાણસર"
വിഭജിക്കുന്നതല്ല,બિન છેદાય છે
നോൺ-ലീനിയർ ബീജഗണിത സമവാക്യങ്ങൾ,બિન-રેખીય બીજગણિત સમીકરણો
നോൺ-ലീനിയർ ഡിഫറൻഷ്യൽ സമവാക്യം,બિન-રેખીય વિભેદક સમીકરણ
നോൺ-ലീനിയർ സമവാക്യം,બિન-રેખીય સમીકરણ
നോൺ-ലീനിയർ പ്രോഗ്രാമിംഗ്,બિન-રેખીય પ્રોગ્રામિંગ
നോൺ-ലീനിയർ റിഗ്രഷൻ,બિન-રેખીય રીગ્રેસન
നോൺ-ലീനിയർ ബന്ധം,બિન-રેખીય સંબંધ
നോൺ നെഗറ്റീവ് പൂർണ്ണസംഖ്യ അല്ലാത്ത പൂർണ്ണസംഖ്യ,બિન ઋણ પૂર્ણાંક બિન નકારાત્મક પૂર્ણાંક
നോൺ നെഗറ്റീവ് വേരിയബിൾ,બિન-નેગેટિવ ચલ
നോൺ-പാരാമെട്രിക് ടെസ്റ്റ്,બિન-પેરામેટ્રિક પરીક્ષણ
സാധ്യതയില്ലാത്ത സമീപനം,બિન-સંભવિત અભિગમ
വിപരീത മാട്രിക്സ്,વ્યસ્ત મેટ્રિક્સ
അസമമായ മാട്രിക്സ്,અસમપ્રમાણ મેટ્રિક્સ
നിസ്സാരമായ,નજીવા
നോൺ-സീറോ ഡിറ്റർമിനന്റ്,બિન-શૂન્ય નિર્ણાયક
ശൂന്യം,ખાલી
നോൺ-സബ്സെറ്റ്,બિન-સબસેટ
നോൺ-സീറോ ഡിറ്റർമിനന്റ്,બિન-શૂન્ય નિર્ણાયક
അല്ലെങ്കിൽ കോംപ്ലിമെന്ററി ഗേറ്റുകൾ,અથવા પૂરક દરવાજા
"സാധാരണ, സ്വാഭാവിക, സാധാരണ, സാധാരണ, സാധാരണ, സാധാരണ, സാധാരണ","સામાન્ય, કુદરતી, પ્રમાણભૂત, સામાન્ય, સામાન્ય, સામાન્ય, સામાન્ય"
സാധാരണ ത്വരണം,સામાન્ય પ્રવેગક
സാധാരണ കോൺ,સામાન્ય કોણ
സാധാരണ വക്രം,સામાન્ય વળાંક
സാധാരണ സാന്ദ്രത പ്രവർത്തനം,સામાન્ય ઘનતા કાર્ય
സാധാരണ വിതരണം,સામાન્ય વિતરણ
സാധാരണ വിതരണ പ്രവർത്തനം,સામાન્ય વિતરણ કાર્ય
മാട്രിക്സിന്റെ സാധാരണ രൂപം,મેટ્રિક્સનું સામાન્ય સ્વરૂપ
സാധാരണ ആവൃത്തി,સામાન્ય આવર્તન
നോർമലൈസ്ഡ് കർവ്,સામાન્યકૃત વળાંક
നോർമലൈസ്ഡ് ഫ്ലോട്ടിംഗ് പോയിന്റ് നമ്പർ,સામાન્ય ફ્લોટિંગ પોઈન્ટ નંબર
നോർമലൈസർ,નોર્મલાઇઝર
സാധാരണ മാട്രിക്സ്,સામાન્ય મેટ્રિક્સ
സാധാരണ പ്രോബബിലിറ്റി കർവ്,સામાન્ય સંભાવના વળાંક
സാധാരണ സംഭാവ്യത വിതരണം,સામાન્ય સંભાવના વિતરણ
"സാധാരണ ഉപഗ്രൂപ്പ്, പ്രത്യേക ഉപഗ്രൂപ്പ്","સામાન્ય પેટાજૂથ, ચોક્કસ પેટાજૂથ"
സ്റ്റാൻഡേർഡ് ലീനിയർ സ്പേസ്,પ્રમાણિત રેખીય જગ્યા
വെക്റ്റർ സ്റ്റാൻഡേർഡ്,વેક્ટર ધોરણ
"ഗേറ്റ് അല്ല, ഗേറ്റ് അല്ല","ગેટ નહીં, ગેટ નહીં"
രാത്രികാല ഇടതൂർന്ന കൂട്ടം,નિશાચર ગાઢ એકંદર
ശൂന്യമായ സിദ്ധാന്തം,નલ પૂર્વધારણા
പൂജ്യം മാട്രിക്സ്,શૂન્ય મેટ્રિક્સ
ശൂന്യമായ സെറ്റ്,ખાલી સેટ
പൂജ്യം വെക്റ്റർ,શૂન્ય વેક્ટર
നമ്പർ,સંખ્યા
നമ്പർ അക്ഷം,સંખ્યા અક્ષ
നമ്പർ സിസ്റ്റം,સંખ્યા પદ્ધતિ
"സംഖ്യാപരമായ (വി.), സംഖ്യാപരമായ (വി.)","સંખ્યાત્મક (વિ.), સંખ્યાત્મક (વિ.)"
"നമ്പറിലേക്ക്, നമ്പറിലേക്ക്","નંબર માટે, નંબર માટે"
ഭാഗം,ભાગ
സംഖ്യാ ഗുണകം,સંખ્યાત્મક ગુણાંક
സംഖ്യാ കണക്കുകൂട്ടൽ,સંખ્યાત્મક ગણતરી
സംഖ്യാ വ്യത്യാസം,સંખ્યાત્મક તફાવત
സംഖ്യാ രീതി,સંખ્યાત્મક પદ્ધતિ
"n-വെക്റ്റർ, n-വെക്റ്റർ","n-વેક્ટર, n-વેક્ટર"
n-വെക്റ്റർ സ്പേസ്,n-વેક્ટર જગ્યા
"വസ്തു, ശരീരം, വസ്തു","પદાર્થ, શરીર, પદાર્થ"
വസ്തുനിഷ്ഠമായ പ്രവർത്തനം,ઉદ્દેશ્ય કાર્ય
"ചരിഞ്ഞ, ചരിഞ്ഞ","ત્રાંસુ, ત્રાંસુ"
ചരിഞ്ഞ ലക്ഷണം,ત્રાંસી એસિમ્પ્ટોટ
ചരിഞ്ഞ അക്ഷം,ત્રાંસી અક્ષ
"ക്രോസ് സെക്ഷൻ, ക്രോസ് സെക്ഷൻ","ક્રોસ સેક્શન, ક્રોસ સેક્શન"
നിരീക്ഷണം,અવલોકન
നിരീക്ഷിച്ച ആവൃത്തി,અવલોકન કરેલ આવર્તન
മങ്ങിയ ആംഗിൾ,અસ્પષ્ટ કોણ
അഷ്ടഭുജം,અષ્ટકોણ
അഷ്ടഭുജം,અષ્ટકોણ
ഒക്ടൽ സിസ്റ്റം,ઓક્ટલ સિસ્ટમ
ഒക്ടന്റ്,અષ્ટક
വിചിത്രമായ,એકી
അസമമായ വക്രം,અસમપ્રમાણ વળાંક
ഒറ്റ സംഖ്യ,એકી સંખ્યા
വിചിത്രമായ ക്രമമാറ്റം,વિચિત્ર ક્રમચય
വിചിത്രമായ ബഹുപദം,વિચિત્ર બહુપદી
"ഓഗിവ്, പൈലോൺ","ઓગિવ, તોરણ"
ഏകാന്ത കൂട്ടായ്മ,એકાંત સંગઠન
ഒന്ന്-ഒരു പ്രവർത്തനം,એક-એક કાર્ય
ഒറ്റ ഭൂപടം,એક નકશો
വൺ-വേ വർഗ്ഗീകരണം,એક-માર્ગી વર્ગીકરણ
ഓവർലാപ്പ് മാപ്പ്,ઓવરલેપ નકશો
"തുറന്ന, തുറന്ന (വി.)","ખુલ્લું, ખુલ્લું (v.)"
തുറന്ന ഗോളം,ખુલ્લો ગોળો
തുറന്ന ഇടവേള,ખુલ્લું અંતરાલ
തുറന്ന സെമിലൈൻ,ઓપન સેમિલાઇન
തുറന്ന സെറ്റ്,ઓપન સેટ
പ്രവർത്തിക്കുന്നു,સંચાલન
ഓപ്പറേഷൻ സയൻസ്,ઓપરેશન વિજ્ઞાન
ഓപ്പറേഷൻ സയൻസ്,ઓપરેશન વિજ્ઞાન
"ഓപ്പറേറ്റർ, ഓപ്പറേറ്റർ, ഓപ്പറേറ്റർ","ઓપરેટર, ઓપરેટર, ઓપરેટર"
എതിർകോണ്,વિરોધી કોણ
വിപരീത സംഭവം,વિપરીત ઘટના
ഒപ്റ്റിമൽ അടിസ്ഥാന സ്ഥിരതയുള്ള പരിഹാരം,શ્રેષ્ઠ આધાર સુસંગત ઉકેલ
ഒപ്റ്റിമൽ അവസ്ഥ,શ્રેષ્ઠ સ્થિતિ
ഒപ്റ്റിമൽ ഔട്ട്പുട്ട് വലിപ്പം,શ્રેષ્ઠ આઉટપુટ કદ
ഒപ്റ്റിമൽ മൂല്യം,શ્રેષ્ઠ મૂલ્ય
"ഒപ്റ്റിമൽ, ഒപ്റ്റിമൽ","શ્રેષ્ઠ, શ્રેષ્ઠ"
ക്ലാസ്,વર્ગ
"ഓർഡർ, ഓർഡർ, പവർ, റാഡിക്സ്, ഗ്രൂപ്പ് നമ്പർ","ઓર્ડર, ઓર્ડર, પાવર, રેડિક્સ, ગ્રુપ નંબર"
ഓർഡർ ചെയ്ത ജോഡി,ઓર્ડર કરેલ જોડી
"അടുക്കിയ സെറ്റ്, അടുക്കിയ സെറ്റ്","વર્ગીકૃત સમૂહ, છટણી કરેલ સમૂહ"
"അടുക്കുന്നു, അടുക്കുന്നു","વર્ગીકરણ, વર્ગીકરણ"
"ഡിറ്റർമിനന്റ് ഓർഡർ, ഡിറ്റർമിനന്റ് ഓർഡർ","નિર્ધારકનો હુકમ, નિર્ધારકનો હુકમ"
ഗ്രൂപ്പ് ഗ്രേഡ്,જૂથ ગ્રેડ
മാട്രിക്സ് ക്രമം,મેટ્રિક્સનો ક્રમ
മൂലകങ്ങളുടെ ഗ്രൂപ്പ്,તત્વોનું જૂથ
ഡിഫറൻഷ്യൽ സമവാക്യത്തിന്റെ ക്രമം,વિભેદક સમીકરણનો ક્રમ
പ്രവർത്തന ക്രമം,ઓપરેશન ક્રમ
പൂജ്യം ക്രമം,શૂન્ય ક્રમ
ക്രമ നമ്പർ,ઓર્ડિનલ નંબરો
ലളിതമായ ഡിഫറൻഷ്യൽ സമവാക്യം,સરળ વિભેદક સમીકરણ
ഗ്രേഡ്,ગ્રેડ
