Hindi,Telugu
"तेल निस्यंदक, तेल फिल्टर",ఆయిల్ ఫిల్టర్
"तेल निमज्जित, तेल निमग्न",చమురు మునిగిపోయింది
तेल तल प्रमापी,చమురు స్థాయి గేజ్
सर्वदिश ऐन्टेना,ఓమ్ని-డైరెక్షనల్ యాంటెన్నా
सर्वदिश माइक्रोफोन,ఓమ్ని-డైరెక్షనల్ మైక్రోఫోన్
मांग सापेक्ष,కోరిక మేరకు
मांग सापेक्ष प्रवाह,ఆన్-డిమాండ్ స్ట్రీమింగ్
ऑन लाइन,ఆన్-లైన్ (ఆన్‌లైన్)
ऑनलाइन वैश्लेषिक प्रक्रमण,ఆన్‌లైన్ విశ్లేషణాత్మక ప్రాసెసింగ్
"संपर्क-विच्छेद, चालू-बंद, ऑन-ऑफ",ఆఫ్
संपर्क-विच्छेद कुंजीयन मॉडुलन,ఆన్-ఆఫ్ కీయింగ్ మాడ్యులేషన్
खुला परिपथ,ఓపెన్ సర్క్యూట్
खुला स्रोत,ఓపెన్ సోర్స్
"अनावृत तंत्र, खुला तंत्र",ఓపెన్ సిస్టమ్
प्रचालन आवृत्ति,ఆపరేటింగ్ ఫ్రీక్వెన్సీ
प्रचालन तंत्र,ఆపరేటింగ్ సిస్టమ్
" प्रचालन , संक्रिया",ఆపరేషన్
" प्रचालक , संकारक",ఆపరేటర్
प्रकाशिक तंतु,ఆప్టికల్ ఫైబర్
प्रकाशिक आवृत्ति,ఆప్టికల్ ఫ్రీక్వెన్సీ
प्रकाशिक लघुकरण,ఆప్టికల్ తగ్గింపు
प्रकाशिक विभेदन,ఆప్టికల్ రిజల్యూషన్
प्रकाशिक पथ,ఆప్టికల్ ట్రాక్
इष्टतम कार्यचालन आवृत्ति,వాంఛనీయ పని పౌన .పున్యం
प्रकाशीय युग्मक,ఆప్టోకౌప్లర్
प्रकाशीय इलेक्ट्रॉनिकी,ఆప్టోఎలక్ట్రానిక్స్
"ऑर गेट, OR गेट",లేదా గేట్
कक्षा,కక్ష్య
दोलित्र,ఓసిలేటర్
"दोलनलेख, ऑसिलोग्राम",ఓసిల్లోగ్రామ్
"दोलनलेखी, ऑसिलोग्राफ",ఓసిల్లోగ్రాఫ్
"दोलनदशब, ऑसिलोस्कोप",ఓసిల్లోస్కోప్
बाहरी अंतः पत्रक,బాహ్య ఇంటర్‌సీవర్
"निर्गमनी फीडर, निर्गमनी प्रभरक",అవుట్గోయింగ్ ఫీడర్
निर्गम,అవుట్పుట్
निर्गम स्तर,అవుట్పుట్ స్థాయి
निर्गममापी,అవుట్పుట్ మీటర్
निर्गम ट्रांसफार्मर,అవుట్పుట్ ట్రాన్స్ఫార్మర్
निर्गम वाल्व,అవుట్పుట్ వాల్వ్
निर्गम तंरगरूप,అవుట్పుట్ తరంగ రూపం
बाह्य प्रसारण,వెలుపల ప్రసారం (OB)
अवन,పొయ్యి
अतियुग्मन,ఓవర్ కప్లింగ్
"अतिमॉडुलन, अधिमॉडुलन",మాడ్యులేషన్ మీద
अधिवोल्टता,ఓవర్ వోల్టేజ్
समग्र क्षीणन,మొత్తం అటెన్యుయేషన్
समग्र प्रसारण विश्वसनीयता,మొత్తం ప్రసార విశ్వసనీయత
समग्र दक्षता,మొత్తం సామర్థ్యం
समग्र अधिग्रहण विष्वसनीयता,మొత్తం రిసెప్షన్ విశ్వసనీయత
समग्र अनुक्रिया,మొత్తం ప్రతిస్పందన
"समग्र प्रणाली, समग्र तंत्र",మొత్తం వ్యవస్థ
ध्वनि-अतिअंतरण,ఓవర్‌డబ్బింగ్
शिरोपरि लाइन,ఓవర్ హెడ్ లైన్
शिरोपरि तार,ఓవర్ హెడ్ వైర్
अतिभार,ఓవర్లోడ్
अतिभार संरक्षण युक्ति,ఓవర్‌లోడ్ రక్షణ పరికరాలు
"अतिभार ट्रिप, अधिभार मोचन",ఓవర్‌లోడ్ ట్రిప్
