Tamil,English
"கட்டம், கட்டம், கோணம்",phase
கோணம்,phase angle
அவ்வப்போது,phase difference
கலை இடப்பெயர்ச்சி,phase displacement
உடல் வானியல்,physical astronomy
உடல் மாறிலி,physical constant
உடல் அளவுரு,physical parameter
உடல் ஊசல்,physical pendulum
உடல் அளவு,physical quantity
இயற்பியல்,physical sciences
ஓவியம்,pictograph
ஓவியன்,pictor
பிரிவு தொடர் செயல்பாடு,piecewise continuous function
பகுதி நேரியல்,piecewise linear
பிரிக்கப்பட்ட நேரியல் செயல்பாடு,piecewise linear function
துண்டு துண்டு,piecewise smooth
வட்டம்,pie diagram
வழிகாட்டி மக்கள்தொகை கணக்கெடுப்பு,pilot census
வழிகாட்டி ஆய்வு,pilot survey
"பிவோட், ரிவெட்",pivot
அடிப்படை உறுப்பு,pivotal element
பிளாங்க் மாறிலி,Planck's constant
பிளாங்க் சட்டம்,Planck's law
"தரை, நிலை",plane
கோப்லனர் கோணம்,plane angle
தட்டையான எல்லை,plane boundary
தட்டையான வளைவு,plane curve
படத்தை சமநிலையாக,plane figure
விமான வடிவியல்,plane geometry
கோப்ளனார் இயக்கம்,plane motion
திட்ட விமானம்,plane of projection
அறிவுறுத்தல் தளம்,plane of reference
சமச்சீர் விமானம்,plane of symmetry
கோள்,planet
செயற்கை ஒளிவட்டம்,planetarium
கிரக இயக்கம்,planetary motion
கிரக அமைப்பு,planetary system
விமான முக்கோணவியல்,plane trigonometry
தட்டையான அலை,plane wave
திட்டமிடல் அடிவானம்,planning horizon
பிளாஸ்மா,plasma
"நெகிழ்வான, பிளாஸ்டிக்",plastic
தட்டையான சாய்வு,platykurtic curve
சமதளம்,platykurtosis
"சதி, பகுதி, சதி, சதி",plot
சதி,plotted
திட்டமிடப்பட்ட அதிர்வெண் விநியோகம்,plotted frequency distribution
சதி செய்பவர்,plotter
வரைவு,plotting
வளைவைத் திட்டமிடுதல்,plotting of curve
"கூடுதலாக, பணம்",plus
"கூட்டல்-வடிவம், கூட்டல்-வடிவம்",plus formula
எல்லையற்ற புள்ளி,point at infinity
புள்ளி மதிப்பீடு,point estimate
புள்ளி மதிப்பீடு,point estimation
புள்ளி நிறை,point mass
கொத்து புள்ளி,point of accumulation
பகுப்பாய்வு புள்ளி,point of analyticity
சுருக்க புள்ளி,point of condensation
நிகழ்வு புள்ளி,point of incidence
எல்லையற்ற தொடர்ச்சி புள்ளி,point of infinite discontinuity
