Marathi,Odiya
लॉक केलेले पृष्ठ,ଲକ୍ ହୋଇଥିବା ପୃଷ୍ଠା |
लॉक रेकॉर्ड,ଲକ୍ ହୋଇଥିବା ରେକର୍ଡ |
लॉकिंग,ଲକିଂ
लॉक आउट,ଲକ୍ ଆଉଟ୍ |
लॉकआउट मॉड्यूल,ଲାକଆଉଟ୍ ମଡ୍ୟୁଲ୍ |
लॉक-अप टेबल,ଲକ୍ ଅପ୍ ଟେବୁଲ୍ |
लॉग,ଲଗ୍
लॉगर,ଲଗର୍
लॉगिंग,ଲଗିଂ
तार्किक प्रवेश स्तर,ଲଜିକାଲ୍ ଆକ୍ସେସ୍ ସ୍ତର |
तार्किक जोडा,ଲଜିକାଲ୍ ଆଡ୍ |
तार्किक विश्लेषण,ଯୁକ୍ତିଯୁକ୍ତ ବିଶ୍ଳେଷଣ |
तार्किक चार्ट  (= प्रवाह चार्ट),ଲଜିକାଲ୍ ଚାର୍ଟ |  (= ଫ୍ଲୋ ଚାର୍ଟ)
तार्किक मूल  विभाग,ଲଜିକାଲ୍ ପିଲା |  ବିଭାଗ
तार्किक तुलना,ଲଜିକାଲ୍ ତୁଳନା ତୁଳନା
तार्किक संयोजन,ଲଜିକାଲ୍ ସଂକେକ୍ଟେସନ୍ |
तार्किक स्थिर,ଯୁକ୍ତିଯୁକ୍ତ ସ୍ଥିର |
तार्किक डेटा  रचना,ଲଜିକାଲ୍ ଡାଟା |  ଗଠନ
तार्किक निर्णय,ଯୁକ୍ତିଯୁକ୍ତ ନିଷ୍ପତ୍ତି |
तार्किक डिझाइन,ଲଜିକାଲ୍ ଡିଜାଇନ୍ |
तार्किक डिव्हाइस  पत्ता,ଲଜିକାଲ୍ ଡିଭାଇସ୍ |  ଠିକଣା
लॉजिकल डायग्राम,ଲଜିକାଲ୍ ଚିତ୍ର |
तार्किक फरक,ଲଜିକାଲ୍ ପାର୍ଥକ୍ୟ |
तार्किक विघटन,ଲଜିକାଲ୍ ବିଭ୍ରାନ୍ତିକର |
तार्किक घटक,ଲଜିକାଲ୍ ଉପାଦାନ |
तार्किक अभिव्यक्ती,ଲଜିକାଲ୍ ଏକ୍ସପ୍ରେସନ୍ |
तार्किक फाईल,ଲଜିକାଲ୍ ଫାଇଲ୍ |
लॉजिकल फ्लो चार्ट  (फ्लो चार्ट),ଲଜିକାଲ୍ ଫ୍ଲୋ ଚାର୍ଟ |  (ଫ୍ଲୋ ଚାର୍ଟ)
तार्किक गट  सूचना,ଯୁକ୍ତିଯୁକ୍ତ ଗୋଷ୍ଠୀ  ନିର୍ଦ୍ଦେଶ
तार्किक if,ଯଦି ଲଜିକାଲ୍ ଯଦି
तार्किक सूचना,ଲଜିକାଲ୍ ନିର୍ଦ୍ଦେଶନାମା |
तार्किक पातळी,ଲଜିକାଲ୍ ସ୍ତର |
लॉजिकल लाइन ग्रुप,ଲଜିକାଲ୍ ଲାଇନ୍ ଗୋଷ୍ଠୀ |
तार्किक गुणाकार,ଯୁକ୍ତିଯୁକ୍ତ ବହୁଗୁଣିତ |
तार्किक संख्या,ଲଜିକାଲ୍ ସଂଖ୍ୟା |
तार्किक ऑपरेशन,ଯୁକ୍ତିଯୁକ୍ତ କାର୍ଯ୍ୟ
लॉजिकल ऑपरेटर,ଲଜିକାଲ୍ ଅପରେଟର୍ |
तार्किक पृष्ठ  अभिज्ञापक,ଲଜିକାଲ୍ ପେଜ୍ |  ପରିଚାୟକ
तार्किक पृष्ठ  क्रमांक,ଲଜିକାଲ୍ ପେଜ୍ |  ସଂଖ୍ୟା
तार्किक पालक  विभाग,ଯୁକ୍ତିଯୁକ୍ତ ପିତାମାତା |  ବିଭାଗ
तार्किक प्राथमिक,ଯୁକ୍ତିଯୁକ୍ତ ପ୍ରାଥମିକ |
तार्किक उत्पादन,ଲଜିକାଲ୍ ଉତ୍ପାଦ |
तार्किक रेकॉर्ड,ଲଜିକାଲ୍ ରେକର୍ଡ |
तार्किक रेकॉर्ड  ब्लॉक,ଲଜିକାଲ୍ ରେକର୍ଡ |  ବ୍ଲକ
तार्किक संबंध,ଯୁକ୍ତିଯୁକ୍ତ ସମ୍ପର୍କ
तार्किक शिफ्ट,ଲଜିକାଲ୍ ସିଫ୍ଟ |
तार्किक रचना,ଲଜିକାଲ୍ ଗଠନ |
तार्किक बेरीज,ଲଜିକାଲ୍ ରାଶି |
लॉजिकल स्विच,ଲଜିକାଲ୍ ସୁଇଚ୍ |
तार्किक प्रतीक,ଯୁକ୍ତିଯୁକ୍ତ ପ୍ରତୀକ |
तार्किक संज्ञा,ଲଜିକାଲ୍ ଟର୍ମ |
तार्किक टाइमर,ଲଜିକାଲ୍ ଟାଇମର୍ |
तार्किक ट्रेसिंग,ଯୁକ୍ତିଯୁକ୍ତ ଅନୁସନ୍ଧାନ |
तार्किक ट्रॅक,ଯୁକ୍ତିଯୁକ୍ତ ଟ୍ରାକ୍ |
लॉजिकल युनिट,ଲଜିକାଲ୍ ୟୁନିଟ୍ |
लॉजिकल व्हेरिएबल,ଲଜିକାଲ୍ ଭେରିଏବଲ୍ |
तार्किक खंड,ଲଜିକାଲ୍ ଭଲ୍ୟୁମ୍ |
तार्किक विश्लेषक,ଲଜିକାଲ୍ ଆନାଲିଜର |
तर्कशास्त्र कार्ड,ଲଗିକ୍ କାର୍ଡ |
तर्कशास्त्र चार्ट (= प्रवाह  चार्ट),ଲଜିକ୍ ଚାର୍ଟ (= ପ୍ରବାହ |  ଚାର୍ଟ)
लॉजिक डीकोडर,ଲଗିକ୍ ଡିକୋଡର୍ |
तर्कशास्त्र डिझाइन,ତର୍କ ଡିଜାଇନ୍ |
तर्कशास्त्र डिव्हाइस,ତର୍କ ଉପକରଣ |
तर्कशास्त्र आकृती,ଲଗିକ୍ ଚିତ୍ର |
तर्कशास्त्र घटक,ତର୍କ ଉପାଦାନ |
तर्कशास्त्र अभिव्यक्ती,ତର୍କ ଅଭିବ୍ୟକ୍ତି |
तर्कशास्त्र कुटुंब,ତର୍କ ପରିବାର
लॉजिक फ्लो चार्ट  (= प्रवाह चार्ट),ତର୍କ ଫ୍ଲୋ ଚାର୍ଟ |  (= ଫ୍ଲୋ ଚାର୍ଟ)
तर्कशास्त्र कार्य,ତର୍କ କାର୍ଯ୍ୟ
तर्कशास्त्र सूचना,ତର୍କ ନିର୍ଦ୍ଦେଶ
तर्कशास्त्र प्रकाश,ତର୍କ ଆଲୋକ
तर्कशास्त्र ऑपरेशन,ତର୍କ କାର୍ଯ୍ୟ
तर्कशास्त्र चौकशी,ତର୍କ ଅନୁସନ୍ଧାନ |
तर्कशास्त्र उत्पादन,ତର୍କ ଉତ୍ପାଦ |
तर्कशास्त्र शिफ्ट,ତର୍କ ସିଫ୍ଟ |
लॉजिक शॉर्ट फॉल्ट,ତର୍କ କ୍ଷୁଦ୍ର ତ୍ରୁଟି |
तर्कशास्त्र सिग्नल,ତର୍କ ସଙ୍କେତ
तर्कशास्त्र राज्य,ତର୍କ ସ୍ଥିତି
तर्कशास्त्र प्रतीक,ତର୍କ ପ୍ରତୀକ |
तर्कशास्त्र युनिट,ତର୍କ ଏକକ |
लॉग इन (= लॉग ऑन),ଲଗ୍ ଇନ୍ କରନ୍ତୁ (= ଲଗ୍ ଅନ୍)
लॉग ऑफ (= लॉग आउट),ଲଗ୍ ଅଫ୍ କରନ୍ତୁ (= ଲଗ୍ ଆଉଟ୍)
लॉग ऑन,ଲଗ୍ ଅନ୍
बाहेर पडणे,ପ୍ରସ୍ଥାନ କର
नियतकालिक लॉग  अँटेना,Log ପର୍ଯ୍ୟାୟ  ଆଣ୍ଟେନା |
रेखांशाचा  शिल्लक,ଦ୍ରାଘିମା  ସନ୍ତୁଳନ
रेखांशाचा तपासणी,ଦ୍ରାଘିମା ଚେକ୍ |
रेखांशाचा सर्किट,ଦ୍ରାଘିମା ସର୍କିଟ୍ |
रेखांशाचा  इंडक्शन आवाज,ଦ୍ରାଘିମା  ନିୟୋଜିତ ଶବ୍ଦ |
रेखांशाचा-मोड  विलंब ओळ,ଦ୍ରାଘିମା-ମୋଡ୍ |  ବିଳମ୍ବ ରେଖା
रेखांशाचा समता  तपासा,ଦ୍ରାଘିମା ପାର୍ତି |  ଯାଞ୍ଚ କରନ୍ତୁ |
रेखांशाचा  रिडंडंसी  तपासा,ଦ୍ରାଘିମା  ଅନାବଶ୍ୟକତା |  ଯାଞ୍ଚ କରନ୍ତୁ |
रेखांशाचा  संसर्ग  तपासा,ଦ୍ରାଘିମା  ସଂକ୍ରମଣ  ଯାଞ୍ଚ କରନ୍ତୁ |
पुढे पाहा,ଆଗକୁ ଦେଖ
पुढे जा,ଆଗକୁ ଦେଖ |
पुढे युनिट पहा,ଏକକକୁ ଦେଖ |
वर बघ,ଉପରୁକୁ ଦେଖ
लुक-अप-टेबल,ଲୁକ୍ ଅପ୍-ଟେବୁଲ୍ |
लूप,ଲୁପ୍ |
लूप-बॅक चाचणी,ଲୁପ୍-ବ୍ୟାକ୍ ପରୀକ୍ଷା |
पळवाट शरीर,ଲୁପ୍ ଶରୀର |
लूप बॉक्स,ଲୁପ୍ ବାକ୍ସ |
लूप चेक,ଲୁପ୍ ଚେକ୍ |
पळवाट पूर्ण,ଲୁପ୍ ସମାପ୍ତି |
लूप संगणन,ଲୁପ୍ ଗଣନା |
लूप नियंत्रण,ଲୁପ୍ ନିୟନ୍ତ୍ରଣ |
लूप नियंत्रण  विधान,ଲୁପ୍ ନିୟନ୍ତ୍ରଣ |  ଷ୍ଟେଟମେଣ୍ଟ
लूप-कंट्रोल  चल,ଲୁପ୍-କଣ୍ଟ୍ରୋଲ୍ |  ଭେରିଏବଲ୍
लूप काउंटर,ଲୁପ୍ କାଉଣ୍ଟର |
लूप अभिप्राय  सिग्नल,ଲୁପ୍ ଫିଡ୍ |  ସଙ୍କେତ
लूपिंग,ଲୁପ୍
लूपिंग अंमलबजावणी,ନିର୍ବାହ
लूप इनिशिएलायझेशन,ଲୁପ୍ ପ୍ରାରମ୍ଭିକରଣ |
लूप इनपुट सिग्नल,ଲୁପ୍ ଇନପୁଟ୍ ସିଗନାଲ୍ |
लूप जॅक  स्विचबोर्ड,ଲୁପ୍ ଜ୍ୟାକ୍ |  ସୁଇଚ୍ ବୋର୍ଡ |
लूप सुधारणे,ଲୁପ୍ ପରିବର୍ତ୍ତନ |
लूप नेटवर्क,ଲୁପ୍ ନେଟୱାର୍କ |
लूप प्रतिकार,ଲୁପ୍ ପ୍ରତିରୋଧ
लूप रिव्हर्स  बॅटरी,ଲୁପ୍ ଓଲଟା |  ବ୍ୟାଟେରୀ
लूप स्वत: ची तपासणी,ଲୁପ୍ ସେଲ୍ଫ୍ ଯାଞ୍ଚ |
लूप सिग्नलिंग,ଲୁପ୍ ସଙ୍କେତ
लूप प्रारंभ,ଲୁପ୍ ଆରମ୍ଭ |
लूप टर्मिनेशन,ଲୁପ୍ ସମାପ୍ତି |
लूप चाचणी,ଲୁପ୍ ପରୀକ୍ଷା
लूप हस्तांतरण  कार्य,ଲୁପ୍ ସ୍ଥାନାନ୍ତର  କାର୍ଯ୍ୟ
लूप ट्रान्समिशन,ଲୁପ୍ ଟ୍ରାନ୍ସମିସନ୍ |
लूप ट्रान्समिशन फ्रेम,ଲୁପ୍ ଟ୍ରାନ୍ସମିସନ୍ ଫ୍ରେମ୍ |
लूप अद्यतन,ଲୁପ୍ ଅଦ୍ୟତନ |
हळूवारपणे जोडलेले,ଖାଲି ଦମ୍ପତି
तोटा,କ୍ଷତି
महत्त्व कमी,ମହତ୍ତ୍ୱ ହରାଇବା |
जोरात तोटा,ଉଚ୍ଚ ସ୍ୱର କ୍ଷତ
कमी क्रियाकलाप डेटा  प्रक्रिया,କମ୍ କାର୍ଯ୍ୟକଳାପ ତଥ୍ୟ |  ପ୍ରକ୍ରିୟାକରଣ
कमी बाइट,ନିମ୍ନ ବାଇଟ୍ |
लो-एंड एमपीयू,ନିମ୍ନ-ଏଣ୍ଡ MPU |
लोअर बाउंड,ଲୋଡ୍ ସୀମା
लोअर कर्टेट,ଲୋୟର କଇଁଛ |
निम्न-स्तरीय भाषा,ନିମ୍ନ ସ୍ତରୀୟ ଭାଷା |
कमी आवाज  एम्पलीफायर,ନିମ୍ନମାନର  ଏମ୍ପ୍ଲିଫାୟର୍
कमी ऑर्डर,କମ୍ କ୍ରମ
कमी ऑर्डर अंक,କମ୍ ଅର୍ଡର ଅଙ୍କ |
कमी-ऑर्डरची स्थिती,କମ୍ ଅର୍ଡର ସ୍ଥିତି |
लो पास फिल्टर,କମ୍ ପାସ୍ ଫିଲ୍ଟର୍ |
कमी कामगिरी  उपकरणे,ନିମ୍ନ-କାର୍ଯ୍ୟଦକ୍ଷତା |  ଉପକରଣ
कमी वेग,ନିମ୍ନ ଗତି
कमी वेग संचयन,ନିମ୍ନ ଗତି ଷ୍ଟୋରେଜ୍ |
कमी टेप,ନିମ୍ନ ଟେପ୍ |
लुकासिव्हिक्झ  नोटेशन,ଲୁକାସିୱିଜ୍ |  ଉଲ୍ଲେଖ
लंप लोडिंग,ଲୋଡିଂ ଲୋଡିଂ |
मशीन पत्ता,ଯନ୍ତ୍ର ଠିକଣା
मशीन उपलब्ध  वेळ,ମେସିନ୍ ଉପଲବ୍ଧ |  ସମୟ
मशीन चेक,ମେସିନ୍ ଚେକ୍ |
मशीन चेक  हाताळणी,ମେସିନ୍ ଚେକ୍ |  ହ୍ୟାଣ୍ଡେଲର୍
मशीन चेक  सूचक,ମେସିନ୍ ଚେକ୍ |  ସୂଚକ
मशीन चेक  व्यत्यय,ମେସିନ୍ ଚେକ୍ |  ବାଧା
मशीन कोड,ମେସିନ୍ କୋଡ୍ |
मशीन अनुभूती,ଯନ୍ତ୍ର ଗର୍ଭଧାରଣ
मशीन सायकल,ମେସିନ୍ ଚକ୍ର
मशीन  अवलंबून,ଯନ୍ତ୍ର  ନିର୍ଭରଶୀଳ |
मशीन  अवलंबून  इंग्रजी,ଯନ୍ତ୍ର  ନିର୍ଭରଶୀଳ |  ଭାଷା
मशीन  अवलंबून  सॉफ्टवेअर,ଯନ୍ତ୍ର  ନିର୍ଭରଶୀଳ |  ସଫ୍ଟୱେର୍
मशीन समीकरण,ମେସିନ୍ ସମୀକରଣ |
मशीन  समतुल्य,ଯନ୍ତ୍ର  ସମାନତା
मशीन त्रुटी,ମେସିନ୍ ତ୍ରୁଟି |
मशीन निष्क्रिय वेळ,ମେସିନ୍ ନିଷ୍କ୍ରିୟ ସମୟ |
मशीन  स्वतंत्र,ଯନ୍ତ୍ର  ସ୍ୱାଧୀନ
मशीन  स्वतंत्र  इंग्रजी,ଯନ୍ତ୍ର  ସ୍ୱାଧୀନ  ଭାଷା
मशीन  स्वतंत्र  सॉफ्टवेअर,ଯନ୍ତ୍ର  ସ୍ୱାଧୀନ  ସଫ୍ଟୱେର୍
मशीन  स्वतंत्र  उपाय,ଯନ୍ତ୍ର  ସ୍ୱାଧୀନ  ସମାଧାନ
मशीन  सूचना,ଯନ୍ତ୍ର  ନିର୍ଦ୍ଦେଶ
मशीन  सूचना कोड,ଯନ୍ତ୍ର  ନିର୍ଦ୍ଦେଶ ସଂକେତ
मशीन  सूचना  विधान,ଯନ୍ତ୍ର  ନିର୍ଦ୍ଦେଶ  ଷ୍ଟେଟମେଣ୍ଟ
मशीन  बुद्धिमत्ता,ଯନ୍ତ୍ର  ବୁଦ୍ଧି
मशीन इंटमेट,ମେସିନ୍ ଇନ୍ଟେମେଟେଟ୍ |
मशीन भाषा  कोड,ଯନ୍ତ୍ର ଭାଷା  କୋଡ୍
मशीन लर्निंग,ମେସିନ୍ ଶିକ୍ଷା
मशीन लॉजिक,ମେସିନ୍ ଲଜିକ୍ |
मशीन ऑपरेशन,ଯନ୍ତ୍ରପାତି |
मशीन देणारं  इंग्रजी,ମେସିନ୍ ଆଧାରିତ |  ଭାଷା
मशीन वाचनीय,ମେସିନ୍ ପଠନୀୟ |
मशीन वाचनीय  मध्यम,ମେସିନ୍ ପଠନୀୟ |  ମଧ୍ୟମ
मशीन रन,ମେସିନ୍ ରନ୍ |
मशीन समंजस  माहिती,ମେସିନ୍ ସମ୍ବେଦନଶୀଳ |  ସୂଚନା
मशीन  सिम्युलेशन,ଯନ୍ତ୍ର  ଅନୁକରଣ
मशीन खराब झाले  वेळ,ମେସିନ୍ ନଷ୍ଟ ହୋଇନାହିଁ |  ସମୟ
मशीन साधन  नियंत्रण,ମେସିନ୍ ଟୁଲ୍ |  ନିୟନ୍ତ୍ରଣ
मशीन  अनुवाद,ଯନ୍ତ୍ର  ଅନୁବାଦ
मशीन वापर  वेळ,ଯନ୍ତ୍ର ବ୍ୟବହାର  ସମୟ
मॅक्रोआर्गमेंट,ମାକ୍ରୋୟାର୍ଗୋମେଣ୍ଟ |
मॅक्रोसेम्बलर,ମାକ୍ରାସବର୍ଗର |
मॅक्रोसेमॅली  कार्यक्रम,ମାକ୍ରସ୍  ପ୍ରୋଗ୍ରାମ୍
