Assamese,Kannada
"অনুভূমিক পৃষ্ঠা, সমতল পৃষ্ঠা, সমবিভৱ পৃষ্ঠা","ಸಮತಲ ಪುಟ, ಫ್ಲಾಟ್ ಪೇಜ್, ಈಕ್ವಿಪೊಟೆನ್ಷಿಯಲ್ ಪೇಜ್"
"লিভাৰ, লিভাৰ","ಲಿವರ್, ಲಿವರ್"
ভাৰ্চুৱেল দোলন,ವರ್ಚುವಲ್ ಆಂದೋಲನ
"লিডাৰ, লেজাৰ ইনফ্ৰাৰেড ৰাডাৰ","ಲಿಡಾರ್, ಲೇಸರ್ ಇನ್ಫ್ರಾರೆಡ್ ರಾಡಾರ್"
"জীৱন, বয়স","ಜೀವನ, ವಯಸ್ಸು"
"lift, উত্তোলন","ಎತ್ತು, ಎತ್ತು"
মুক্তিৰ মুহূৰ্ত,ವಿಮೋಚನೆಯ ಕ್ಷಣ
"চুটি,পোহৰ,মূক,চুটি,চুটি,৬পোহৰ","ಸಣ್ಣ, ಬೆಳಕು, ಮಂದ, ಚಿಕ್ಕ, ಚಿಕ್ಕ, 6 ಬೆಳಕು"
"temperate., পোহৰ ওলোৱা","ಸಮಶೀತೋಷ್ಣ., ಬೆಳಗು"
বিজুলী,ಮಿಂಚು
পোহৰ বছৰ আলোকবৰ্ষ,ಬೆಳಕಿನ ವರ್ಷ ಬೆಳಕಿನ ವರ್ಷ
"সমজাতীয়, সমজাতীয়, সমজাতীয়","ಏಕರೂಪದ, ಏಕರೂಪದ, ಏಕರೂಪದ"
"সীমা, প্ৰান্তীয়","ಮಿತಿ, ಕನಿಷ್ಠ"
"সীমা, সীমা, চৰম","ಮಿತಿ, ಮಿತಿ, ವಿಪರೀತ"
বৰ্তমানৰ সীমা,ಪ್ರಸ್ತುತ ಮಿತಿ
"ৰেখা, ৰেখা, উপবৃত্তাকাৰ","ರೇಖೆ, ರೇಖೆ, ದೀರ್ಘವೃತ್ತ"
"ৰৈখিক, ৰৈখিক, ৰৈখিক","ರೇಖೀಯ, ರೇಖೀಯ, ರೇಖೀಯ"
ৰৈখিককৰণ,ರೇಖೀಯೀಕರಣ
"একাগ্ৰতা, ৰৈখিকতা","ಏಕತಾನತೆ, ರೇಖೀಯತೆ"
"এককভাৱে, ৰৈখিকভাৱে","ಏಕವಾಗಿ, ರೇಖೀಯವಾಗಿ"
ৰেখা বিভৱ,ಸಾಲಿನ ಸಂಭಾವ್ಯ
ৰৈখিক অসম্পূৰ্ণতা,ರೇಖೀಯ ಅಪೂರ್ಣತೆ
ষ্ট্ৰ&#39;ক লাইন,ಸ್ಟ್ರೋಕ್ ಲೈನ್
ৰৈখিক বৰ্ণালী,ರೇಖೀಯ ವರ್ಣಪಟಲ
লাইন ভল্টেজ,ಲೈನ್ ವೋಲ್ಟೇಜ್
"বন্ধন, ডোঙা, শৃংখল, গ্ৰন্থি, লিংক","ಬಂಧ, ದಾರ, ಸರಪಳಿ, ಗ್ರಂಥಿ, ಕೊಂಡಿ"
তৰলীকৰণ,ದ್ರವೀಕರಣ
তৰলীকৃত,ದ್ರವೀಕೃತ
তৰলীকৃত,ದ್ರವೀಕೃತ
জুলীয়া,ದ್ರವ
তৰল পদাৰ্থৰ জলাশয়,ದ್ರವ ಜಲಾಶಯ
তৰল স্ফটিক,ದ್ರವ ಸ್ಫಟಿಕ
তৰলতা,ದ್ರವತೆ
তৰল-চালিত ৰকেট,ದ್ರವ ಚಾಲಿತ ರಾಕೆಟ್
lisaju ফিগাৰ,ಲಿಸಾಜು ಅಂಕಿಅಂಶಗಳು
"তালিকা, তালিকা","ಪಟ್ಟಿ, ಪಟ್ಟಿ"
"তালিকাভুক্ত কৰা, তালিকাভুক্ত কৰা","ಪಟ್ಟಿ, ಪಟ್ಟಿ"
লেতেৰা,ಕಸ
লাইভ অনুষ্ঠান,ನೇರ ಕಾರ್ಯಕ್ರಮ
বৈদ্যুতিক তাঁৰ,ವಿದ್ಯುತ್ ತಂತಿ
"বোজা, বোজা, বোজা, বোজা, বোজা","ಲೋಡ್, ಲೋಡ್, ಲೋಡ್, ಲೋಡ್, ಲೋಡ್"
চুম্বক শিল,ಮ್ಯಾಗ್ನೆಟ್ ಕಲ್ಲು
"স্থানীয়, স্থানীয়","ಸ್ಥಳೀಯ, ಸ್ಥಳೀಯ"
স্থানীয় maxwelly,ಸ್ಥಳೀಯ ಗರಿಷ್ಠ
"স্থান, অৱস্থান, অৱস্থান, অৱস্থান, অৱস্থান","ಸ್ಥಳ, ಸ್ಥಳ, ಸ್ಥಳ, ಸ್ಥಳ, ಸ್ಥಳ"
বান্ধ খাই থকা দোষ,ಬೌಂಡ್ ತಪ್ಪು
"তালাক, চালান","ತಲಾಖ್, ರವಾನೆ"
"locus, লোকাছ","ಲೋಕಸ್, ಲೋಕಸ್"
চুম্বক শিল,ಮ್ಯಾಗ್ನೆಟ್ ಕಲ್ಲು
লগাৰিদমিক,ಲಾಗರಿಥಮಿಕ್
তর্ক শাস্ত্র,ತರ್ಕಶಾಸ್ತ್ರ
যুক্তিসংগত,ಸಮಂಜಸವಾದ
"লজিষ্টিক, অপাৰেচন বিজ্ঞান","ಲಾಜಿಸ್ಟಿಕ್ಸ್, ಆಪರೇಷನ್ ಸೈನ್ಸ್"
লণ্ডন Vanderwaals আকৰ্ষণ,ಲಂಡನ್ ವಾಂಡರ್ವಾಲ್ಸ್ ಆಕರ್ಷಣೆಗಳು
দূৰৱৰ্তী সংক্ৰমণ,ರಿಮೋಟ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್
"দ্ৰাঘিমাংশ, দ্ৰাঘিমাংশ","ರೇಖಾಂಶ, ರೇಖಾಂಶ"
ৰাভিনেচৰ দ্ৰাঘিমাংশ,ರವಿನೆಚ್ ರೇಖಾಂಶ
"দীৰ্ঘায়িত, দীৰ্ঘায়িত",ಉದ್ದುದ್ದವಾದ
দীঘল স্বৰবৰ্ণ,ದೀರ್ಘ ಸ್ವರ
"লুপ, লুপ, লুপ (সম্পা.), লুপ (v.), প্ৰসন্দ","ಲೂಪ್, ಲೂಪ್, ಲೂಪ್ (ಸಂ.), ಲೂಪ್ (ವಿ.), ಪ್ರಸಂಡ್"
শিথিলভাৱে বান্ধি থোৱা,ಸಡಿಲವಾಗಿ ಬಂಧಿಸಲಾಗಿದೆ
"বিৰলভাৱে পেক কৰা, পেক কৰা","ವಿರಳವಾಗಿ ಪ್ಯಾಕ್ ಮಾಡಲಾಗಿದೆ, ಪ್ಯಾಕ್ ಮಾಡಲಾಗಿದೆ"
লৰেণ্টৰ ফিটজেৰাল্ডৰ সংকোচন,ಲಾರೆಂಟ್‌ನ ಫಿಟ್ಜ್‌ಗೆರಾಲ್ಡ್ ಸಂಕೋಚನ
ক্ষতি মুক্ত লাইন,ನಷ್ಟ ಮುಕ್ತ ಲೈನ್
ক্ষয়প্ৰাপ্ত ডাইলেক্ট্ৰিক,ಕೊಳೆತ ಡೈಎಲೆಕ್ಟ್ರಿಕ್
শক্তি,ಶಕ್ತಿ
"কম চাপৰ অঞ্চল, বিষণ্ণতা","ಕಡಿಮೆ ಒತ್ತಡದ ಪ್ರದೇಶ, ಖಿನ್ನತೆ"
"অৱজ্ঞা, নিম্ন","ತಿರಸ್ಕಾರ, ಕಡಿಮೆ"
"সৰ্বনিম্ন, আটাইতকৈ সৰু","ಕಡಿಮೆ, ಚಿಕ್ಕದು"
inferior ভেকুৱাম,ಕೆಳಮಟ್ಟದ ನಿರ್ವಾತ
উজ্জ্বলতা,ಪ್ರಕಾಶಮಾನತೆ
সন্দীপ্তি,ಸಂದೀಪ್ತಿ
উজ্জ্বল,ವಿಕಿರಣ
শিখা।,ಜ್ವಾಲೆ.
"দীপ, প্ৰদীপী, জ্যোতি-","ದೀಪ್, ಪ್ರದೀಪಿ, ಜ್ಯೋತಿ-"
চন্দ্ৰৰ দিন,ಚಂದ್ರನ ದಿನ
চন্দ্ৰগ্ৰহণ,ಚಂದ್ರ ಗ್ರಹಣ
চন্দ্ৰ উপগ্ৰহ,ಚಂದ್ರನ ಉಪಗ್ರಹ
চন্দ্ৰৰ পৰ্যায় পৰিৱৰ্তন,ಚಂದ್ರನ ಹಂತದ ಬದಲಾವಣೆ
লাক্স,ಲಕ್ಸ್
লাইমেন ছিৰিজ,ಲೈಮನ್ ಸರಣಿ
গোটেই অংশ,ಒಟ್ಟು
গোটেই অংশ,ಒಟ್ಟು
যাদু বন্তি চিত্ৰকল্প বন্তি,"ಮ್ಯಾಜಿಕ್ ಲ್ಯಾಂಟರ್ನ್, ಪಿಕ್ಟೋರಿಯಲ್ ಲ್ಯಾಂಟರ್ನ್"
"মায়া নম্বৰ, মেজিক নম্বৰ, পাৰ্মানেন্স নম্বৰ","ಮಾಯಾ ಸಂಖ್ಯೆ, ಮ್ಯಾಜಿಕ್ ಸಂಖ್ಯೆ, ಶಾಶ್ವತ ಸಂಖ್ಯೆ"
চুম্বকীয়ভাৱে,ಕಾಂತೀಯವಾಗಿ
চুম্বকীয়,ಕಾಂತೀಯ
চুম্বকীয় ৰেজিষ্টৰ,ಕಾಂತೀಯ ಪ್ರತಿರೋಧಕ
চুম্বকীয়কৰণ,ಕಾಂತೀಯಗೊಳಿಸುವಿಕೆ
চুম্বকীয়কৰণ,ಕಾಂತೀಕರಣ
চুম্বকত্ব,ಕಾಂತೀಯತೆ
চুম্বক তাপীয় প্ৰভাৱ,ಮ್ಯಾಗ್ನೆಟ್ ಉಷ್ಣ ಪರಿಣಾಮ
চুম্বক হাইড্ৰ&#39;ডাইনেমিক্স,ಮ್ಯಾಗ್ನೆಟ್ ಹೈಡ್ರೊಡೈನಾಮಿಕ್ಸ್
চুম্বক হাইড্ৰ&#39;ষ্টেটিক্স,ಮ್ಯಾಗ್ನೆಟ್ ಹೈಡ್ರೋಸ್ಟಾಟಿಕ್ಸ್
চুম্বকমাপক,ಮ್ಯಾಗ್ನೆಟೋಮೀಟರ್
চুম্বক,ಮ್ಯಾಗ್ನೆಟನ್
চুম্বক বৃত্ত,ಮ್ಯಾಗ್ನೆಟ್ ವೃತ್ತ
ষ্টেটিক চুম্বকত্ব,ಸ್ಥಿರ ಕಾಂತೀಯತೆ
magnetron ৰেক্টিফায়াৰ,ಮ್ಯಾಗ್ನೆಟ್ರಾನ್ ರಿಕ್ಟಿಫೈಯರ್
বৃদ্ধি কৰা ছবি,ವರ್ಧಿತ ಚಿತ್ರ
মেগনিফায়াৰ,ವರ್ಧಕ
"magnify, বৃদ্ধি কৰা","ಹಿಗ್ಗಿಸಿ, ಹಿಗ್ಗಿಸಿ"
"মেগনিফায়াৰ, বৃদ্ধি-","ವರ್ಧಕ, ವರ್ಧನೆ-"
মেগনিফাইং লেন্স,ವರ್ಧಕ ಮಸೂರ
"মাত্ৰা, পৰিমাণ","ಪ್ರಮಾಣ, ಪ್ರಮಾಣ"
মেগনন,ಮ್ಯಾಗ್ನಾನ್
মূল বেণ্ড,ಮುಖ್ಯ ಬ್ಯಾಂಡ್
মূল পথৰ মূল লাইন,"ಮುಖ್ಯ ರಸ್ತೆ, ಮುಖ್ಯ ಮಾರ್ಗ"
"মূল তাঁৰ, মূল টেপ","ಮುಖ್ಯ ತಂತಿ, ಮುಖ್ಯ ಟ್ಯಾಪ್"
"ৰক্ষণাবেক্ষণ, পুষ্টি, ৰক্ষণাবেক্ষণ","ನಿರ್ವಹಣೆ, ಪೋಷಣೆ, ನಿರ್ವಹಣೆ"
mayorana নিষ্কাশন,ಮಯೋರಾನಾ ಸಾರ
মুখ্য অক্ষ,ಪ್ರಮುಖ ಅಕ್ಷ
মূল ত্ৰুটি,ಮುಖ್ಯ ನ್ಯೂನತೆ
বহুমুখী,ಬಹುಸಂಖ್ಯೆಯ
মাষ্টাৰ টোন,ಮಾಸ್ಟರ್ ಟೋನ್
সংস্পৰ্শ আৰু ভাঙি,ಸಂಪರ್ಕಿಸಿ ಮತ್ತು ಮುರಿಯಿರಿ
নমনীয়তা,ಮೃದುತ್ವ
দক্ষতাসমূহ,ಕೌಶಲ್ಯಗಳು
মেনুৱেল মেনিপুলেচন,ಹಸ್ತಚಾಲಿತ ಕುಶಲತೆ
অপাৰেটৰজনক,ಆಪರೇಟರ್
মানৱীয় বেলুন,ಮಾನವಸಹಿತ ಬಲೂನ್
"barometer,মানোমিটাৰ","ಮಾನೋಮೀಟರ್, ಮಾನೋಮೀಟರ್"
বহুভুজ,ಬಹುಮುಖಿ
মানুহ মানুহ বছৰ,ಮನುಷ್ಯ ಮನುಷ್ಯ ವರ್ಷಗಳು
"প্ৰান্তীয়, প্ৰান্তীয়, প্ৰান্তীয়","ಕನಿಷ್ಠ, ಕನಿಷ್ಠ, ಕನಿಷ್ಠ"
প্ৰান্তীয় এণ্ট্ৰপি,ಕನಿಷ್ಠ ಎಂಟ್ರೊಪಿ
নিৰাপদ চৌহদ,ಸುರಕ್ಷಿತ ಆವರಣ
নাৱিক ডছুইচাক,ನಾವಿಕ ಡಿಸುಚಾಕ್
"চিহ্ন, চিহ্ন, চিহ্ন","ಗುರುತುಗಳು, ಗುರುತುಗಳು, ಅಂಕಗಳು"
মাৰ্কাৰ,ಮಾರ್ಕರ್
maser,ಮೇಸರ್
"মাস্ক, মাস্ক, আৱৰণ","ಮುಖವಾಡ, ಮುಖವಾಡ, ಕವರ್"
ঢাকি পেলাওক,ಮುಚ್ಚಿಡುತ್ತಾರೆ
"ভৰ, ভৰ, ডাঙৰ ডাঙৰ","ಸಮೂಹ, ಸಮೂಹ, ಬೃಹತ್"
ভৰ প্ৰাচুৰ্য্য,ಸಾಮೂಹಿಕ ಸಮೃದ್ಧಿ
ভৰ অনুপাত বিক্ৰিয়া,ದ್ರವ್ಯರಾಶಿ ಅನುಪಾತ ಪ್ರತಿಕ್ರಿಯೆ
"ভৰৰ ঘনত্ব, ভৰৰ ঘনত্ব, ভৰৰ ঘনত্ব, ভৰৰ প্ৰাচুৰ্য্য","ಸಾಮೂಹಿಕ ಏಕಾಗ್ರತೆ, ಸಾಮೂಹಿಕ ಏಕಾಗ್ರತೆ, ಸಾಮೂಹಿಕ ಏಕಾಗ್ರತೆ, ಸಾಮೂಹಿಕ ಸಮೃದ್ಧಿ"
ভৰ ক্ষতি,ಸಾಮೂಹಿಕ ನಷ್ಟ
মাষ্টাৰ নিউক্লিয়াছ,ಮಾಸ್ಟರ್ ನ್ಯೂಕ್ಲಿಯಸ್
ভৰ গতি,ಸಾಮೂಹಿಕ ವೇಗ
ভৰ প্ৰতিৰোধ ক্ষমতা,ಸಾಮೂಹಿಕ ಪ್ರತಿರೋಧ
"মাষ্টাৰ প্লেট, মাষ্টাৰ প্লেট","ಮಾಸ್ಟರ್ ಪ್ಲೇಟ್, ಮಾಸ್ಟರ್ ಪ್ಲೇಟ್"
মিল থকা,ಹೊಂದಾಣಿಕೆ
মিল থকা হৈছে,ಹೊಂದಿಕೆಯಾಯಿತು
মিল থকা,ಹೊಂದಾಣಿಕೆಗೆ
"মেট্ৰিক্স,মেট্ৰিক্স,মেট্ৰিক্স,মেট্ৰিক্স","ಮ್ಯಾಟ್ರಿಕ್ಸ್, ಮ್ಯಾಟ್ರಿಕ್ಸ್, ಮ್ಯಾಟ್ರಿಕ್ಸ್, ಮ್ಯಾಟ್ರಿಕ್ಸ್"
"পদাৰ্থ, পদাৰ্থ","ವಸ್ತು, ವಸ್ತು"
সৰ্বোচ্চ,ಗರಿಷ್ಠ
"সৰ্বোচ্চ, সৰ্বোচ্চ, সৰ্বোচ্চ, সৰ্বোচ্চ, সৰ্বোচ্চ","ಅತ್ಯುನ್ನತ, ಅತ್ಯುನ್ನತ, ಅತ್ಯುನ್ನತ, ಅತ್ಯುನ್ನತ, ಅತ್ಯುನ್ನತ"
সৰ্বোচ্চ অনুমোদিত,ಗರಿಷ್ಠ ಅನುಮತಿಸಲಾಗಿದೆ
মেক্সৱেল-ৱল্টছমেন বিতৰণ আইন,ಮ್ಯಾಕ್ಸ್‌ವೆಲ್-ವೋಲ್ಟ್ಸ್‌ಮನ್ ವಿತರಣಾ ಕಾನೂನು
maxwelly বিতৰণ,ಗರಿಷ್ಠ ವಿತರಣೆ
"মেকলিয়ড গেজ, মেকলিয়ড গেজ","ಮ್ಯಾಕ್ಲಿಯೋಡ್ ಗೇಜ್, ಮ್ಯಾಕ್ಲಿಯೋಡ್ ಗೇಜ್"
অৰ্থ,ಅರ್ಥ
"মানে মুক্ত পথ, মানে মুক্ত পথ","ಮುಕ್ತ ಮಾರ್ಗ ಎಂದರ್ಥ, ಮುಕ್ತ ಮಾರ್ಗ ಎಂದರ್ಥ"
গড় বয়সৰ মধ্যম বয়স,ಸರಾಸರಿ ವಯಸ್ಸು ಸರಾಸರಿ ವಯಸ್ಸು
জীৱনৰ অৰ্থ,ಅರ್ಥ ಜೀವನ
বিচনা জোখা,ಅಳತೆ ಹಾಸಿಗೆ
"জোখ, জোখ, জোখ","ಅಳತೆ, ಅಳತೆ, ಅಳತೆ"
"বল, যান্ত্ৰিক","ಬಲ, ಯಾಂತ್ರಿಕ"
যান্ত্ৰিক সুবিধা,ಯಾಂತ್ರಿಕ ಪ್ರಯೋಜನ
"বল বিজ্ঞান, বলবিজ্ঞান, বলবিজ্ঞান","ಬಲ ವಿಜ್ಞಾನ, ಯಂತ್ರಶಾಸ್ತ್ರ, ಯಂತ್ರಶಾಸ್ತ್ರ"
যান্ত্ৰিকীকৰণ,ಯಾಂತ್ರೀಕರಣ
"ব্যৱস্থা, যান্ত্ৰিকতা","ಯಾಂತ್ರಿಕತೆ, ಯಂತ್ರಶಾಸ್ತ್ರ"
"মধ্যম, মধ্যম, মধ্যম, মধ্যম","ಮಧ್ಯಮ, ಮಧ್ಯಮ, ಮಧ್ಯಮ, ಮಧ್ಯಮ"
"স্থূল, গুৰু, মহা, স্পষ্ট, নিয়ুত (দশলাক্ষ)","ಸ್ಥೂಲ, ಗುರು, ಮಹಾ, ಸ್ಪಷ್ಟ, ನಿಯುತ್ (ದಶಲಕ್ಷ)"
megacurie গেস্টবুক,ಮೆಗಾಕ್ಯೂರಿ
মাগোম,ಮಾಗೊಮ್
মাউছনাৰ ইফেক্ট,ಮೌಸ್ನರ್ ಪರಿಣಾಮ
এম-ইলেক্ট্ৰন,ಎಂ-ಎಲೆಕ್ಟ್ರಾನ್
"intonation, ছন্দ","ನಾದ, ಲಯ"
"to melt (adj.), গলিত, গলিত (ver.)","ಕರಗಲು (adj.), ಕರಗಲು, ಕರಗಲು (ver.)"
"thaw, গলিব","ಕರಗಿಸಿ, ಕರಗಿಸಿ"
গলনাংক,ಕರಗುವ ಬಿಂದು
"মেমৰি, মেমৰি চিষ্টেম","ಮೆಮೊರಿ, ಮೆಮೊರಿ ವ್ಯವಸ್ಥೆ"
"মেনিস্কাছ, মেনিস্কাছ","ಚಂದ್ರಾಕೃತಿ, ಚಂದ್ರಾಕೃತಿ"
"পৰিয়া, murial","ಪರಿಯಾ, ಮ್ಯೂರಿಯಲ್"
"পাৰা-বেৰ’মিটাৰ, পাৰা-বেৰ’মিটাৰ","ಪಾದರಸ-ಬಾರೋಮೀಟರ್, ಪಾದರಸ-ಬಾರೋಮೀಟರ್"
"পাৰ্দিক, ময়ুৰিক","ಪಾರ್ದಿಕ್, ಮಯೂರಿಕ್"
মেৰিডিয়ান,ಮೆರಿಡಿಯನ್
সহগ,ಗುಣಾಂಕ
ৰাজমিস্ত্ৰী,ಮೇಸ್ತ್ರಿ
"মেচোনি খুঁটা, ইউকাৱা খুঁটা","ಮಾಸೋನಿ ಪೋಲ್, ಯುಕಾವಾ ಪೋಲ್"
বাৰ্তা,ಸಂದೇಶ
"ধাতু, মৌলিক পদাৰ্থ","ಲೋಹಗಳು, ಮೂಲಭೂತ ವಸ್ತು"
"ধাতুৰ কাম,ধাতুৰ চিত্ৰণ","ಲೋಹದ ಕೆಲಸ, ಲೋಹದ ವಿವರಣೆ"
আধ্যাত্মিকতা,ಮೀಮಾಂಸೆ
মিতব্যয়ী,ಮಿತವ್ಯಯದ
উল্কাপিণ্ড,ಉಲ್ಕಾಶಿಲೆ
উল্কাপিণ্ড,ಉಲ್ಕೆ
বতৰ বিজ্ঞান,ಹವಾಮಾನಶಾಸ್ತ್ರ
বতৰ বিজ্ঞানী,ಹವಾಮಾನಶಾಸ್ತ್ರಜ್ಞ
"মিটাৰ দলং, মিটাৰ দলং","ಮೀಟರ್ ಸೇತುವೆ, ಮೀಟರ್ ಸೇತುವೆ"
"দূৰত্ব, মিটাৰ","ದೂರ, ಮೀಟರ್"
মাইকেলছনৰ ইন্টাৰফেৰ’মিটাৰ,ಮೈಕೆಲ್ಸನ್ ಇಂಟರ್ಫೆರೋಮೀಟರ್
মাইক্ৰ&#39;এম্পিয়াৰ,ಮೈಕ್ರೋಆಂಪಿಯರ್
মাইক্ৰ&#39; বিশ্লেষণ,ಸೂಕ್ಷ್ಮ ವಿಶ್ಲೇಷಣೆ
মাইক্ৰ&#39;-কেননিক ছেট,ಸೂಕ್ಷ್ಮ ಅಂಗೀಕೃತ ಸೆಟ್
মাইক্ৰ&#39; কেননিক সম্প্ৰদায়,ಸೂಕ್ಷ್ಮ ಅಂಗೀಕೃತ ಸಮುದಾಯ
মাইক্ৰ&#39; চাৰ্কিট,ಮೈಕ್ರೋ ಸರ್ಕ್ಯೂಟ್
মাইক্ৰ&#39; ফিচাৰ,ಸೂಕ್ಷ್ಮ ಬಿರುಕು
মাইক্ৰন,ಮೈಕ್ರಾನ್
মাইক্ৰ&#39;ফোন,ಮೈಕ್ರೊಫೋನ್
"মাইক্ৰ&#39;ফটোগ্ৰাফ,মাইক্ৰস্কোপফটো","ಮೈಕ್ರೋಫೋಟೋಗ್ರಾಫ್, ಮೈಕ್ರೋಸ್ಕೋಪ್ಫೋಟೋ"
মাইক্ৰ&#39;ফিজিক্স,ಸೂಕ್ಷ್ಮ ಭೌತಶಾಸ್ತ್ರ
"মাইক্ৰস্কোপ, মাইক্ৰস্কোপ","ಸೂಕ್ಷ್ಮದರ್ಶಕ, ಸೂಕ್ಷ್ಮದರ್ಶಕ"
"মাইক্ৰস্কোপিক, মাইক্ৰস্কোপ, মাইক্ৰস্কোপ","ಸೂಕ್ಷ್ಮದರ್ಶಕ, ಸೂಕ್ಷ್ಮದರ್ಶಕ, ಸೂಕ್ಷ್ಮದರ್ಶಕ"
সূক্ষ্ম পদাৰ্থ,ಉತ್ತಮ ವಿಷಯ
মাইক্ৰস্কোপ,ಸೂಕ್ಷ್ಮದರ್ಶಕ
"মাইক্ৰ&#39;ষ্টেট, মাইক্ৰ&#39;ষ্টেট","ಮೈಕ್ರೋಸ್ಟೇಟ್, ಮೈಕ್ರೋಸ್ಟೇಟ್"
মাইক্ৰ&#39;ট&#39;ৰ,ಮೈಕ್ರೊಟಾರ್
মাইক্ৰ&#39; ৱেভ,ಮೈಕ್ರೋವೇವ್
মেৰিডিয়ান,ಮೆರಿಡಿಯನ್
মাজ,ಮಧ್ಯಮ
ইনকামিং আয়ন,ಒಳಬರುವ ಅಯಾನು
মাইল,ಮೈಲುಗಳಷ್ಟು
"আকাশ গংগা, মিলখা মেখলা","ಆಕಾಶ ಗಂಗಾ, ಮಿಲ್ಖಾ ಮೇಖಲಾ"
মিলাৰ সূচকাংক,ಮಿಲ್ಲರ್ ಸೂಚ್ಯಂಕ
খনিজ পদাৰ্থ,ಖನಿಜಗಳು
শ্বৰ্ট চাৰ্কিট,ಶಾರ್ಟ್ ಸರ್ಕ್ಯೂಟ್
চুটি কৰা,ಸಂಕ್ಷಿಪ್ತಗೊಳಿಸುವಿಕೆ
