Assamese,Bengali
ব্যৱস্থাপনা তথ্য ব্যৱস্থা (MIS),ম্যানেজমেন্ট ইনফরমেশন সিস্টেম (MIS)
ব্যৱস্থাপনা বিজ্ঞান,ব্যবস্থাপনা বিজ্ঞান
মানচেষ্টাৰ এনকোডিং,ম্যানচেস্টার এনকোডিং
গুণন,গুণ
অনুমান কৰা চলক,আনুমানিক পরিবর্তনশীল
আনুমানিক সূচকাংক,অনুমানমূলক সূচক
মানৱ যন্ত্ৰৰ অনুকৰণ,মানুষের মেশিন সিমুলেশন
মেনুৱেল ঠিকনা চুইচ,ম্যানুয়াল ঠিকানা সুইচ
হাতৰ দ্বাৰা বিশ্লেষণ কৰা,ম্যানুয়াল বিশ্লেষণ
মেনুৱেল কল,ম্যানুয়াল কল
হাতৰ দ্বাৰা প্ৰৱেশ কৰা,ম্যানুয়াল এন্ট্রি
"১.মেনুৱেল চেণ্টাৰ, ২.মেনুৱেল চেণ্টাৰ","1.ম্যানুয়াল সেন্টার, 2.ম্যানুয়াল সেন্টার"
"1. মেনুৱেল ইনপুট, 2. মেনুৱেল ইনপুট","1. ম্যানুয়াল ইনপুট, 2. ম্যানুয়াল ইনপুট"
মেনুৱেল অপাৰেচন,সংক্ষিপ্ত কাজ
বহুতৰ লগত বহুতৰ সম্পৰ্ক,বহু থেকে বহু সম্পর্ক
মাল্টি-ডিকোডাৰ,মাল্টি-ডিকোডার
মানচিত্ৰ পদ্ধতি,মানচিত্র পদ্ধতি
মেপিং,ম্যাপিং
প্ৰান্ত,মার্জিন
প্ৰান্তীয় ভুল,প্রান্তিক ত্রুটি
প্ৰান্তীয় অনুসন্ধান,প্রান্তিক তদন্ত
প্ৰান্তীয় পৰীক্ষা,প্রান্তিক পরীক্ষা
চিহ্ন ধৰা পেলোৱা,প্রতীক সনাক্তকরণ
চিন পঢ়া,সাইন রিডিং
চিহ্ন স্কেনিং,প্রতীক স্ক্যানিং
sign sense,সাইন সেন্স
মাৰ্কাৰ,চিহ্নিতকারী
চিহ্নিত কৰা,চিহ্নিত করা
মাৰ্কাৰ তৰংগ,মার্কার তরঙ্গ
মাৰ্কভ শৃংখল,মার্কভ চেইন
মাৰ্কভ উৎস,মার্কভ উৎস
markup ভাষা,মার্কআপ ভাষা
maser,maser
maser,maser
"১.মাস্ক, ২.অভাৰ, ৩.অভাৰ","1. মুখোশ, 2. পর্দা, 3. পর্দা"
"1. কভাৰ বিট, 2. কভাৰ বিট, 3. মাস্ক দুটা অংক","1. কভার বিট, 2. কভার বিট, 3. মাস্ক ডবল ডিজিট"
মাস্ক প্ৰগ্ৰেমেবল ডিভাইচ,মাস্ক প্রোগ্রামেবল ডিভাইস
কভাৰ ৰেজিষ্টাৰ,কভার রেজিস্টার
"1. কভাৰ ৰম, 2. কভাৰ ৰম","1. কভার রম, 2. কভার রম"
আৱৰণ,আবরণ
বিশাল পৰিসংখ্যা,বিশাল পরিসংখ্যান
"1.মাছ মেমৰি, 2.মাছ মেমৰি","1. ভর মেমরি, 2. ভর মেমরি"
বৃহৎ পৰিমাণে সমান্তৰাল,ব্যাপকভাবে সমান্তরাল
মুখীয়াল,প্রধান
মাষ্টাৰ কাৰ্ড,মাস্টার কার্ড
"1.হেড ঘড়ী, 2.নিয়ন্ত্ৰক ঘড়ী","1.মাথা ঘড়ি, 2.কন্ট্রোলার ঘড়ি"
মূল ক&#39;ন্সোল,প্রধান কনসোল
প্ৰাইম ডাটা,প্রধান তথ্য
মাষ্টাৰ ডায়েগ্ৰাম,মাস্টার ডায়াগ্রাম
মাষ্টাৰ ফাইল,প্রধান নথি
প্ৰধান গোট,প্রধান গ্রুপ
মাষ্টাৰ কি&#39;,প্রধান চাবি
মূল লাইব্ৰেৰীৰ টেপসমূহ,প্রধান লাইব্রেরি টেপ
প্ৰাইম প্ৰচেছৰ,প্রাইম প্রসেসর
ফ্লেগশ্বিপ প্ৰগ্ৰেম,ফ্ল্যাগশিপ প্রোগ্রাম
হেড চেণ্টাৰ,প্রধান কেন্দ্র
"১.মাষ্টাৰ টেপ, ২.মাষ্টাৰ টেপ","1.মাস্টার টেপ, 2.মাস্টার টেপ"
"১.প্ৰিন্সিপাল টাৰ্মিনেল, ২.মেইন টাৰ্মিনেল","1.প্রিন্সিপাল টার্মিনাল, 2.প্রধান টার্মিনাল"
প্ৰধান অধীনস্থ যন্ত্ৰ,প্রধান অধস্তন ডিভাইস
প্ৰধান অধীনস্থ ব্যৱস্থা,প্রধান অধস্তন ব্যবস্থা
"১.মেচ, ২.মেচ, ৩.মিল","1. মিল, 2. মিল, 3. দেখা"
মিল থকা,ম্যাচ
গাণিতিক প্ৰগ্ৰেমিং,গাণিতিক প্রোগ্রামিং
গাণিতিক অনুকৰণ,গাণিতিক সিমুলেশন
"১.মেট্ৰিক্স, ২.মেট্ৰিক্স","1.ম্যাট্রিক্স, 2.ম্যাট্রিক্স"
"1.মেট্ৰিক্স প্ৰিন্টাৰ, 2.মেট্ৰিক্স প্ৰিন্টাৰ","1.ম্যাট্রিক্স প্রিন্টার, 2.ম্যাট্রিক্স প্রিন্টার"
মেট্ৰিক্স চুইচ,ম্যাট্রিক্স সুইচ
মেট্ৰিক্স টেবুল,ম্যাট্রিক্স টেবিল
maxi কম্পিউটাৰ,ম্যাক্সি কম্পিউটার
maxi কম্পিউটাৰ,ম্যাক্সি কম্পিউটার
শিখৰ মৌল,শীর্ষ উপাদান
যোগপদ,যোগপ্যাড
মেক্সৱেল ডেমন,ম্যাক্সওয়েল ড্যামন
"১.গড়, ২.গড়","1.মান, 2.অর্থ"
গড় আৰোগ্যৰ সময়,মানে পুনরুদ্ধারের সময়
বিফলতাৰ অৰ্থ সময়,ব্যর্থতা মানে সময়
বিফলতাৰ মধ্যম সময় (m t b f),ব্যর্থতার মধ্যবর্তী সময় (mt b f)
বিফলতাৰ সময় বুজাইছে,ব্যর্থতার সময় মানে
মেৰামতিৰ অৰ্থ সময়,মেরামতের গড় সময়
সংশোধনৰ গড় সময় (MTTR),সংশোধন গড় সময় (MTTR)
মধ্যমীয়া স্কেল সংহতি (MSI),মিডিয়াম স্কেল ইন্টিগ্রেশন (MSI)
মধ্যম সংহতি (MSI),মিডিয়াম ইন্টিগ্রেশন (MSI)
গড় টাৰ্ম সংৰক্ষণ ডিভাইচ,মানে টার্ম স্টোরেজ ডিভাইস
প্ৰতি ছেকেণ্ডত মেগা বিট (Mbps),প্রতি সেকেন্ডে মেগা বিটস (Mbps)
উপাদান বস্তু,উপাদান বস্তু
উপাদান ৰেকৰ্ড,উপাদান রেকর্ড
"১.স্মৃতি, ২.স্মৃতি","1.স্মৃতি, 2.স্মৃতি"
"1.মেমৰি এৰে, 2.মেমৰি এৰে","1.মেমরি অ্যারে, 2.মেমরি অ্যারে"
"১/ মেমৰি ফাণ্ড, ২/ মেমৰি বেংক","1. মেমরি ফান্ড, 2. মেমরি ব্যাংক"
"1.মেমৰি বাফাৰ ৰেজিষ্টাৰ, 2.মেমৰি বাফাৰ ৰেজিষ্টাৰ","1.মেমরি বাফার রেজিস্টার, 2.মেমরি বাফার রেজিস্টার"
"১.মেমৰি বাছ, ২. মেমৰি বাছ","1.মেমরি বাস, 2. মেমরি বাস"
মেমৰি কাৰ্ড,মেমরি কার্ড
স্মৃতিশক্তি কোষ,মেমরি সেল
স্মৃতিশক্তি হেৰুৱা,স্মৃতিশক্তি হ্রাস
"1.মেমৰি কোৰ, 2.মেমৰি কোৰ","1.মেমরি কোর, 2.মেমরি কোর"
স্মৃতি চক্ৰ,মেমরি চক্র
"1.মেমৰি ডাটা ৰেজিষ্টাৰ, 2.মেমৰি ডাটা ৰেজিষ্টাৰ","1.মেমরি ডেটা রেজিস্টার, 2.মেমরি ডেটা রেজিস্টার"
"1.মেমৰি ডাম্প ,2.মেমৰি ডাম্প","1.মেমরি ডাম্প, 2.মেমরি ডাম্প"
"1.মেমৰি এক্সচেঞ্জ, 2.মেমৰি এক্সচেঞ্জ","1.মেমরি এক্সচেঞ্জ, 2.মেমরি এক্সচেঞ্জ"
"1.স্মৃতিৰ স্তৰ, 2.স্মৃতিৰ স্তৰ","1.মেমরি অনুক্রম, 2.মেমরি অনুক্রম"
স্মৃতিশক্তিৰ নিৰ্দেশনা,মেমরি নির্দেশনা
"১.স্মৃতি ব্যৱস্থাপনা, ২.স্মৃতি ব্যৱস্থাপনা","1.মেমরি ম্যানেজমেন্ট, 2.মেমরি ম্যানেজমেন্ট"
"1.মেমৰি মেপ, 2.মেমৰি মেপ","1.মেমরি ম্যাপ, 2.মেমরি ম্যাপ"
"1. মেমৰি মেপ কৰা আউটপুট, 2. ইনপুট, 3. মেমৰি মেপ কৰা I/O","1. মেমরি ম্যাপ করা আউটপুট, 2. ইনপুট, 3. মেমরি ম্যাপ করা I/O"
