Malayalam,Kannada
ഫോട്ടോഗ്രാഫിക് റെക്കോർഡ്,ಛಾಯಾಚಿತ್ರ ದಾಖಲೆ
പ്രസിദ്ധീകരിച്ച അയോണൈസേഷൻ,ಪ್ರಕಟಿತ ಅಯಾನೀಕರಣ
"ഫോട്ടോലിത്തോഗ്രാഫി, ഫോട്ടോലിത്തോഗ്രാഫി","ಫೋಟೋಲಿಥೋಗ್ರಫಿ, ಫೋಟೋಲಿಥೋಗ್ರಫಿ"
നേരിയ തിളക്കം,ಬೆಳಕಿನ ಹೊಳಪು
ഫോട്ടോ ഇലക്ട്രോൺ ആംപ്ലിഫയർ,ಫೋಟೋಎಲೆಕ್ಟ್ರಾನ್ ಆಂಪ್ಲಿಫಯರ್
ഫോട്ടോൺ,ಫೋಟಾನ್
ഭൗതിക വിലാസം,ಭೌತಿಕ ವಿಳಾಸ
ശാരീരിക സ്ഥിരമായ പട്ടിക,ಭೌತಿಕ ಸ್ಥಿರ ಕೋಷ್ಟಕ
ഫിസിക്സ് മെമ്മറി,ಭೌತಶಾಸ್ತ್ರದ ಸ್ಮರಣೆ
py-attenuator,ಪೈ-ಅಟೆನ್ಯೂಯೇಟರ್
പിക്കോ ഫാരദ് (-),ಪಿಕೊ ಫರಾದ್ (-)
"ചിത്ര ഘടകം, ചിത്ര ഘടകം (പിക്സലുകൾ)","ಚಿತ್ರ ಘಟಕ, ಚಿತ್ರ ಘಟಕ (ಪಿಕ್ಸೆಲ್‌ಗಳು)"
ചിത്ര വിവരങ്ങൾ,ಚಿತ್ರ ಮಾಹಿತಿ
ചിത്ര ചിഹ്നം,ಚಿತ್ರ ಚಿಹ್ನೆ
ചിത്ര ട്യൂബ്,ಚಿತ್ರ ಟ್ಯೂಬ್
സെഗ്മെന്റഡ് ലീനിയർ മോഡൽ,ವಿಭಜಿತ ರೇಖೀಯ ಮಾದರಿ
സെഗ്മെന്റേഷൻ രേഖീയ ഏകദേശം,ವಿಭಜನೆ ರೇಖೀಯ ಅಂದಾಜು
സെഗ്മെന്റഡ് ലീനിയർ സർക്യൂട്ട്,ವಿಭಜಿತ ರೇಖೀಯ ಸರ್ಕ್ಯೂಟ್
പിയേഴ്സ് ക്രിസ്റ്റൽ ഓസിലേറ്റർ,ಪಿಯರ್ಸ್ ಸ್ಫಟಿಕ ಆಂದೋಲಕ
ഇലക്ട്രോസ്റ്റാറ്റിക് പ്രഭാവം,ಸ್ಥಾಯೀವಿದ್ಯುತ್ತಿನ ಪರಿಣಾಮ
"അംഗീകാര കാർഡ്, പിഗ്ഗി ബാക്ക് കാർഡ്","ಅನುಮೋದನೆ ಕಾರ್ಡ್, ಪಿಗ್ಗಿ ಬ್ಯಾಕ್ ಕಾರ್ಡ್"
പൈലറ്റ് കാരിയർ,ಪೈಲಟ್ ವಾಹಕ
പിൻ,ಪಿನ್
പിൻ കുഷ്യൻ രൂപഭേദം,ಪಿನ್ ಕುಶನ್ ವಿರೂಪ
പിൻ ഡയോഡ്,ಪಿನ್ ಡಯೋಡ್
പിൻ പൂരിപ്പിക്കൽ,ಪಿನ್ ಭರ್ತಿ
പിൻ ഡയഗ്രം,ಪಿನ್-ರೇಖಾಚಿತ್ರ
പിൻ-ഫോട്ടോഡിയോഡ്,ಪಿನ್-ಫೋಟೋಡಿಯೋಡ್
ചുരുങ്ങൽ വോൾട്ടേജ്,ಸಂಕೋಚನ ವೋಲ್ಟೇಜ್
ചുരുങ്ങൽ റോളർ,ಸಂಕೋಚನ ರೋಲರ್
ചുരുങ്ങൽ വോൾട്ടേജ്,ಸಂಕೋಚನ ವೋಲ್ಟೇಜ್
പിംഗ് പോംഗ് ബഫർ,ಪಿಂಗ್ ಪಾಂಗ್ ಬಫರ್
പിങ്ക് നിറം,ಗುಲಾಬಿ ವರ್ಣ
p-naz-n-diode,p-naz-n-ಡಯೋಡ್
കമ്പനി,ಕಂಪನಿ
ശബ്ദത്തിന്റെ പിച്ച്,ಧ್ವನಿಯ ಪಿಚ್
പിച്ച് മൾട്ടിപ്ലയർ,ಪಿಚ್ ಗುಣಕ
പിക്സൽ,ಪಿಕ್ಸೆಲ್
കോപ്ലനാർ ഡയോഡ്,ಕೋಪ್ಲಾನಾರ್ ಡಯೋಡ್
കോപ്ലനാർ സാങ്കേതികവിദ്യ,coplanar ತಂತ್ರಜ್ಞಾನ
പ്ലാനർ ട്രാൻസിസ്റ്റർ,ಪ್ಲಾನರ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್
പ്ലെയിൻ റിഫ്ലക്ടർ അറേ,ಪ್ಲೇನ್ ಪ್ರತಿಫಲಕ ರಚನೆ
തലം ത്രികോണം,ಸಮತಲ ತ್ರಿಕೋನ
പ്ലാങ്കിന്റെ സ്ഥിരം,ಪ್ಲಾಂಕ್ ಸ್ಥಿರ
നടീൽ,ನೆಡುವುದು
പ്ലാസ്മ,ಪ್ಲಾಸ್ಮಾ
പ്ലാസ്മ ഫെഡ് നിക്ഷേപം,ಪ್ಲಾಸ್ಮಾ ಆಹಾರದ ಶೇಖರಣೆ
പ്ലാസ്മ കൾച്ചർഡ് സിവിഡി,ಪ್ಲಾಸ್ಮಾ ಕಲ್ಚರ್ಡ್ ಸಿವಿಡಿ
പ്ലാസ്മ ഡിസ്പ്ലേ,ಪ್ಲಾಸ್ಮಾ ಪ್ರದರ್ಶನ
പ്ലേറ്റ് മോഡുലേഷൻ,ಪ್ಲೇಟ್ ಮಾಡ್ಯುಲೇಶನ್
ശ്രവണ സമനില,ಕೇಳುವ ಸಮೀಕರಣ
തന്ത്രജ്ഞൻ,ಸಂಚುಗಾರ
പ്ലഗ് ബോർഡ്,ಪ್ಲಗ್ ಬೋರ್ಡ್
പി-മോസ്,ಪಿ-ಪಾಚಿ
പിഎൻ ഉടമ്പടി,pn ಒಪ್ಪಂದ
pnpn ഘടന,pnpn ರಚನೆ
PNP ട്രാൻസിസ്റ്റർ,PNP ಟ್ರಾನ್ಸಿಸ್ಟರ್
പൊട്ടിത്തെറി ശബ്ദം,ಸಿಡಿಯುವ ಶಬ್ದ
പോയിന്റ് കോൺടാക്റ്റ് ഡയോഡ്,ಪಾಯಿಂಟ್ ಸಂಪರ್ಕ ಡಯೋಡ್
ഒറ്റ ആശയവിനിമയം,ಏಕ ಸಂವಹನ
വിഷം സമവാക്യം,ವಿಷದ ಸಮೀಕರಣ
രഹസ്യാന്വേഷണം,ವಿಚಕ್ಷಣ
ധ്രുവ ചാർജ്,ಧ್ರುವ ಚಾರ್ಜ್
ധ്രുവ ഉപഗ്രഹം,ಧ್ರುವೀಯ ಉಪಗ್ರಹ
ധ്രുവ ഉപഗ്രഹം,ಧ್ರುವೀಯ ಉಪಗ್ರಹ
ധ്രുവീകരണം,ಧ್ರುವೀಕರಣ
ധ്രുവീകരണ മാർജിൻ മൾട്ടിപ്ലക്സിംഗ്,ಧ್ರುವೀಕರಣ ಅಂಚು ಮಲ್ಟಿಪ್ಲೆಕ್ಸಿಂಗ್
ധ്രുവീകരിക്കപ്പെട്ട പ്ലഗ്,ಧ್ರುವೀಕೃತ ಪ್ಲಗ್
ധ്രുവത,ಧ್ರುವೀಯತೆ
ധ്രുവീകരണ സൂചകം,ಧ್ರುವೀಯತೆಯ ಸೂಚಕ
ധ്രുവീകരണം,ಧ್ರುವೀಕರಣ
ധ്രുവീകരണ വ്യത്യാസം,ಧ್ರುವೀಕರಣದ ವ್ಯತ್ಯಾಸ
ധ്രുവീകരണം,ಧ್ರುವೀಕರಣ
ധ്രുവീകരണ നഷ്ടം,ಧ್ರುವೀಕರಣದ ನಷ್ಟ
ധ്രുവ-പൂജ്യം പ്രതിരോധ നടപടികൾ,ಧ್ರುವ-ಶೂನ್ಯ ಪ್ರತಿಕ್ರಮಗಳು
"പോളിംഗ് സിഗ്നൽ, സെലക്ഷൻ സിഗ്നൽ","ಮತದಾನ ಸಂಕೇತ, ಆಯ್ಕೆ ಸಂಕೇತ"
മൾട്ടിസ്റ്റേജ് ഓസിലേറ്റർ,ಬಹುಹಂತದ ಆಂದೋಲಕ
പോളിസിലിസൈഡ്,ಪಾಲಿಸಿಲಿಸೈಡ್
പോളിസിലിക്കൺ,ಪಾಲಿಸಿಲಿಕಾನ್
പോളിസിലിക്കൺ നിക്ഷേപം,ಪಾಲಿಸಿಲಿಕಾನ್ ಶೇಖರಣೆ
പോളിസിലിക്കൺ വ്യഭിചാരം,ಪಾಲಿಸಿಲಿಕಾನ್ ಕಲಬೆರಕೆ
പോളിസിലിക്കൺ ഗേറ്റ്,ಪಾಲಿಸಿಲಿಕಾನ್ ಗೇಟ್
പോളിസിലിക്കൺ ഇൻഹിബിറ്റർ,ಪಾಲಿಸಿಲಿಕಾನ್ ಪ್ರತಿರೋಧಕ
പോളിസ്റ്റർ കപ്പാസിറ്റർ,ಪಾಲಿಯೆಸ್ಟರ್ ಕೆಪಾಸಿಟರ್
നമ്പർ വിപരീതം,ಸಂಖ್ಯೆ ರಿವರ್ಸಲ್
പോർട്ട് ഐഡന്റിഫിക്കേഷൻ നമ്പർ,ಪೋರ್ಟ್ ಗುರುತಿನ ಸಂಖ್ಯೆ
പോർട്ടബിൾ ക്യാമറ,ಪೋರ್ಟಬಲ್ ಕ್ಯಾಮೆರಾ
പോർട്ടബിൾ കളർ ബാർ ജനറേറ്റർ,ಪೋರ್ಟಬಲ್ ಬಣ್ಣದ ಬಾರ್ ಜನರೇಟರ್
പോസിറ്റീവ് അവസാനം,ಧನಾತ್ಮಕ ಅಂತ್ಯ
നല്ല പുനർനിക്ഷേപം,ಧನಾತ್ಮಕ ಮರುಹೂಡಿಕೆ
പോസിറ്റീവ് റീഇൻവെസ്റ്റ്മെന്റ് ആംപ്ലിഫയർ,ಧನಾತ್ಮಕ ಮರುಹೂಡಿಕೆ ಆಂಪ್ಲಿಫಯರ್
സ്ഥാനം സൂചകം,ಸ್ಥಾನ ಸೂಚಕ
പോസിറ്റീവ് ഗേറ്റ്,ಧನಾತ್ಮಕ ಗೇಟ್
പോസിറ്റീവ് ലെവൽ സൂചകം,ಧನಾತ್ಮಕ ಮಟ್ಟದ ಸೂಚಕ
അനുകൂല വാദം,ಧನಾತ್ಮಕ ವಾದ
പോസിറ്റീവ് ലൈറ്റ് തടസ്സം,ಧನಾತ್ಮಕ ಬೆಳಕಿನ ತಡೆಗೋಡೆ
പോസിറ്റീവ് പൾസ്,ಧನಾತ್ಮಕ ನಾಡಿ
പോസിറ്റീവ് സാച്ചുറേഷൻ വോൾട്ടേജ്,ಧನಾತ್ಮಕ ಶುದ್ಧತ್ವ ವೋಲ್ಟೇಜ್
പോസിറ്റീവ്-നെഗറ്റീവ് പോളിലൂപ്പ് റീചാർജ്,ಧನಾತ್ಮಕ-ಋಣಾತ್ಮಕ ಪಾಲಿಲೂಪ್ ರೀಚಾರ್ಜ್
പോസിറ്റീവ് വിതരണം,ಧನಾತ್ಮಕ ಪೂರೈಕೆ
സാധ്യതയുള്ള തടസ്സം,ಸಂಭಾವ್ಯ ತಡೆಗೋಡೆ
സാധ്യതയുള്ള വ്യത്യാസം,ಸಂಭಾವ್ಯ ವ್ಯತ್ಯಾಸ
സാധ്യതയുള്ള ഡിവൈഡർ,ಸಂಭಾವ್ಯ ವಿಭಾಜಕ
സാധ്യതയുള്ള ഊർജ്ജം,ಸಂಭಾವ್ಯ ಶಕ್ತಿ
സാധ്യതയുള്ള ഗ്രേഡിയന്റ്,ಸಂಭಾವ್ಯ ಗ್ರೇಡಿಯಂಟ್
സാധ്യതയുള്ള മാറ്റം,ಸಂಭಾವ್ಯ ಬದಲಾವಣೆ
പൊട്ടൻഷിയോമീറ്റർ,ಪೊಟೆನ್ಟಿಯೊಮೀಟರ್
പവർ ആംപ്ലിഫയർ,ವಿದ್ಯುತ್ ಆಂಪ್ಲಿಫಯರ್
വൈദ്യുതി നിയന്ത്രണ സർക്യൂട്ട്,ವಿದ್ಯುತ್ ನಿಯಂತ್ರಣ ಸರ್ಕ್ಯೂಟ್
ശക്തി നിർണയം,ಶಕ್ತಿ ನಿರ್ಣಯ
വൈദ്യുതി നഷ്ടം,ಶಕ್ತಿ ನಷ್ಟ
പവർ ഫാക്ടർ,ವಿದ್ಯುತ್ ಅಂಶ
പവർ ഫെറ്റ് (FET) ഫീൽഡ് ബാധിത ട്രാൻസിസ്റ്റർ,ಪವರ್ ಫೆಟ್ (FET) ಫೀಲ್ಡ್ ಅಫೆಕ್ಟೆಡ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್
പവർ സർക്യൂട്ട്,ವಿದ್ಯುತ್ ಸರ್ಕ್ಯೂಟ್
അധികാര നേട്ടം,ಶಕ್ತಿ ಲಾಭ
ശക്തി അളക്കൽ,ಶಕ್ತಿ ಮಾಪನ
വൈദ്യുതി മീറ്റർ,ವಿದ್ಯುತ್ ಮೀಟರ್
പവർ സെൻസർ,ವಿದ್ಯುತ್ ಸಂವೇದಕ
പവർ സെൻസർ ചാർജർ,ವಿದ್ಯುತ್ ಸಂವೇದಕ ಚಾರ್ಜರ್
പവർ സീക്വൻസ് ജനറേറ്റർ,ವಿದ್ಯುತ್ ಅನುಕ್ರಮ ಜನರೇಟರ್
പവർ സിഗ്നൽ,ವಿದ್ಯುತ್ ಸಂಕೇತ
പവർ സ്പെക്ട്രൽ വിശകലനം,ಪವರ್ ಸ್ಪೆಕ್ಟ್ರಲ್ ವಿಶ್ಲೇಷಣೆ
പവർ സ്പെക്ട്രൽ ഡെൻസിറ്റി ഫംഗ്ഷൻ,ವಿದ್ಯುತ್ ರೋಹಿತದ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ
പവർ സ്പെക്ട്രം,ವಿದ್ಯುತ್ ಸ್ಪೆಕ್ಟ್ರಮ್
വൈദ്യുതി വിതരണം,ವಿದ್ಯುತ್ ಸರಬರಾಜು
പവർ തെർമിസ്റ്റർ,ವಿದ್ಯುತ್ ಥರ್ಮಿಸ್ಟರ್
പവർ തെർമോ ഇലക്ട്രിക് ദമ്പതികൾ,ವಿದ್ಯುತ್ ಥರ್ಮೋಎಲೆಕ್ಟ್ರಿಕ್ ಜೋಡಿ
പവർ ഓൺ പുനഃസ്ഥാപിക്കുക,ಪುನಃಸ್ಥಾಪಿಸಲು ಪವರ್
പിപിഎൻ ഘടന,PPN ರಚನೆ
പ്രായോഗിക (അനുയോജ്യമല്ലാത്ത) വോൾട്ടേജ് ഉറവിടം,ಪ್ರಾಯೋಗಿಕ (ಆದರ್ಶವಲ್ಲದ) ವೋಲ್ಟೇಜ್ ಮೂಲ
പ്രായോഗിക ഫീഡ് ഉറവിടം,ಕಾರ್ಯಸಾಧ್ಯವಾದ ಫೀಡ್ ಮೂಲ
പ്രായോഗിക സമയ കാലതാമസം,ಪ್ರಾಯೋಗಿಕ ಸಮಯ ವಿಳಂಬ
പ്രീ ആംപ്ലിഫയർ,ಪೂರ್ವ ಆಂಪ್ಲಿಫಯರ್
"കൃത്യത, കൃത്യത, കൃത്യത, കൃത്യത","ನಿಖರತೆ, ನಿಖರತೆ, ನಿಖರತೆ, ನಿಖರತೆ"
സൂക്ഷ്മ സ്പീക്കർ,ಸೂಕ್ಷ್ಮ ಸ್ಪೀಕರ್
മൈക്രോ ഹാഫ് വേവ് റക്റ്റിഫയർ,ಸೂಕ್ಷ್ಮ ಅರ್ಧ ತರಂಗ ರಿಕ್ಟಿಫೈಯರ್
മൈക്രോ റക്റ്റിഫയർ,ಸೂಕ್ಷ್ಮ ರಿಕ್ಟಿಫೈಯರ್
യഥാർത്ഥ സൈൻ വേവ് ജനറേറ്റർ,ನಿಜವಾದ ಸೈನ್ ವೇವ್ ಜನರೇಟರ್
മുൻ വ്യാഖ്യാതാവ്,ಮಾಜಿ ಇಂಟರ್ಪ್ರಿಟರ್
മുൻകൂർ നിക്ഷേപം,ಪೂರ್ವ ಠೇವಣಿ
പ്രാഗുക്കിർ വിഭാഗം,ಪ್ರಗುಕ್ಕಿರ್ ವಿಭಾಗ
പ്രീ-ബലപ്പെടുത്തൽ,ಪೂರ್ವ ಬಲವರ್ಧನೆ
മുൻ സമനില,ಹಿಂದಿನ ಈಕ್ವಲೈಜರ್
പ്രീ-ഓമിക് കൊത്തുപണി,ಪೂರ್ವ-ಓಮಿಕ್ ಕೆತ್ತನೆ
പ്രീ പ്രോസസർ,ಪೂರ್ವ ಸಂಸ್ಕಾರಕ
മുൻ നിയന്ത്രണം,ಪೂರ್ವ ನಿಯಂತ್ರಣ
പ്രീ ഗ്രേഡേഷൻ,ಪೂರ್ವ ಪದವಿ
പ്രീ അനെക്സ്,ಪೂರ್ವ ಅನೆಕ್ಸ್
അവതരണം,ಪ್ರಸ್ತುತಿ
അവതരണ പാളി,ಪ್ರಸ್ತುತಿ ಪದರ
പ്രീ-എസ്റ്റാബ്ലിഷ്മെന്റ്,ಪೂರ್ವ ಸ್ಥಾಪನೆ
പ്രാഥമിക ബാറ്ററി,ಪ್ರಾಥಮಿಕ ಬ್ಯಾಟರಿ
പ്രാഥമിക സെൽ,ಪ್ರಾಥಮಿಕ ಕೋಶ
പ്രാഥമിക സ്വഭാവം,ಪ್ರಾಥಮಿಕ ಪಾತ್ರ
പ്രാഥമിക പ്രതീക വീഡിയോ സിഗ്നൽ,ಪ್ರಾಥಮಿಕ ಅಕ್ಷರ ವೀಡಿಯೊ ಸಂಕೇತ
പ്രാഥമിക ലൈൻ സ്ഥിരാങ്കം,ಪ್ರಾಥಮಿಕ ರೇಖೆ ಸ್ಥಿರ
പ്രാഥമിക സംഭരണം,ಪ್ರಾಥಮಿಕ ಸಂಗ್ರಹಣೆ
പ്രൈം ഇംപ്ലിസിറ്റ്,ಪ್ರಧಾನ ಸೂಚ್ಯ
പ്രാഥമിക കോഡെക്,ಪ್ರಾಥಮಿಕ ಕೊಡೆಕ್
പ്രോബബിലിറ്റി ഡെൻസിറ്റി ഫംഗ്ഷൻ,ಸಂಭವನೀಯತೆ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ
പര്യവേക്ഷണ സംയോജനം,ಪರಿಶೋಧನಾತ್ಮಕ ಜೋಡಣೆ
പ്രക്രിയ പ്രചരണം,ಪ್ರಕ್ರಿಯೆ ಪ್ರಸರಣ
പ്രോസസ്സ് ഉൽപ്പന്നം,ಪ್ರಕ್ರಿಯೆ ಉತ್ಪನ್ನ
പ്രൊസസർ,ಪ್ರೊಸೆಸರ್
ഉൽപ്പന്ന സൂചകം,ಉತ್ಪನ್ನ ಸೂಚಕ
പ്രോഗ്രാമാറ്റിക് മാട്രിക്സ് ലോജിക്,ಪ್ರೋಗ್ರಾಮ್ಯಾಟಿಕ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್ ತರ್ಕ
പ്രോഗ്രാമബിൾ അറ്റൻവേറ്റർ,ಪ್ರೋಗ್ರಾಮೆಬಲ್ ಅಟೆನ್ಯೂಯೇಟರ್
പ്രോഗ്രാമബിൾ കാൽക്കുലേറ്റർ,ಪ್ರೋಗ್ರಾಮೆಬಲ್ ಕ್ಯಾಲ್ಕುಲೇಟರ್
പ്രോഗ്രാം ചെയ്യാവുന്ന പ്രവർത്തന ആംപ്ലിഫയർ,ಪ್ರೋಗ್ರಾಮೆಬಲ್ ಕಾರ್ಯಾಚರಣಾ ಆಂಪ್ಲಿಫಯರ್
പ്രോഗ്രാമബിൾ സീക്വൻഷ്യൽ മെഷീൻ,ಪ್ರೋಗ್ರಾಮೆಬಲ್ ಅನುಕ್ರಮ ಯಂತ್ರ
പ്രോഗ്രാമബിൾ സിസ്റ്റം കൺട്രോളർ,ಪ್ರೋಗ್ರಾಮೆಬಲ್ ಸಿಸ್ಟಮ್ ನಿಯಂತ್ರಕ
പ്രോഗ്രാം ചെയ്യാവുന്ന സമയ ക്രമീകരിക്കൽ,ಪ್ರೋಗ್ರಾಮೆಬಲ್ ಸಮಯ ಹೊಂದಾಣಿಕೆ
പ്രോഗ്രാമിംഗ്,ಪ್ರೋಗ್ರಾಮಿಂಗ್
പ്രൊജക്ഷൻ അലൈനർ,ಪ್ರೊಜೆಕ್ಷನ್ ಅಲೈನರ್
"p.rom, prom","p.rom, ಪ್ರಾಮ್"
ട്രാൻസ്മിഷൻ കോഫിഫിഷ്യന്റ്,ಪ್ರಸರಣ ಗುಣಾಂಕ
ട്രാൻസ്മിഷൻ കാലതാമസം,ಪ್ರಸರಣ ವಿಳಂಬ
ട്രാൻസ്മിഷൻ കാലതാമസം സമയം,ಪ್ರಸರಣ ವಿಳಂಬ ಸಮಯ
തരംഗ സംപ്രേക്ഷണം,ತರಂಗ ಪ್ರಸರಣ
ആദിരൂപം,ಮೂಲ ರೂಪ
പ്രോക്സിമിറ്റി പ്രിന്റിംഗ്,ಸಾಮೀಪ್ಯ ಮುದ್ರಣ
പ്രോക്സിമിറ്റി സ്വിച്ച്,ಸಾಮೀಪ್ಯ ಸ್ವಿಚ್
കപട ത്രികോണ കോഡ്,ಹುಸಿ ತ್ರಿಕೋನ ಕೋಡ್
കപട റാൻഡം ബൈനറി സീക്വൻസ്,ಹುಸಿ ಯಾದೃಚ್ಛಿಕ ಬೈನರಿ ಅನುಕ್ರಮ
കപട കോഡ്,ಹುಸಿ ಕೋಡ್
പി-മസാല,p-ಮಸಾಲೆ
പി-ടൈപ്പ് മെറ്റീരിയൽ,ಪಿ-ಮಾದರಿಯ ವಸ್ತು
പി-തരം അർദ്ധചാലകം,ಪಿ-ಟೈಪ್ ಸೆಮಿಕಂಡಕ್ಟರ್
ലംബ പ്രതിരോധം,ಲಂಬ ಪ್ರತಿರೋಧಕ
പൾസ്ഡ് കറന്റ്,ಪಲ್ಸ್ ಕರೆಂಟ್
പൾസ്,ನಾಡಿಮಿಡಿತ
പൾസ് ക്യാപ്ചർ,ನಾಡಿ ಸೆರೆಹಿಡಿಯುವಿಕೆ
പൾസ് ദൈർഘ്യം,ನಾಡಿ ಅವಧಿ
പൾസ് കോൺഫിഗറേഷൻ,ನಾಡಿ ಸಂರಚನೆ
പൾസ് എക്സ്പാൻഡർ,ನಾಡಿ ಎಕ್ಸ್ಪಾಂಡರ್
പൾസ് ദൈർഘ്യം,ನಾಡಿ ಅವಧಿ
സ്പന്ദാവലി,ಸ್ಪಂದಾವಳಿ
പൾസ് ട്രാൻസ്ഫോർമർ,ಪಲ್ಸ್ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್
പൾസ് പരിവർത്തനം,ನಾಡಿ ಪರಿವರ್ತನೆ
പൾസ് ദൈർഘ്യം,ನಾಡಿ ಅವಧಿ
പൾസ് ദൈർഘ്യ മോഡുലേഷൻ,ನಾಡಿ ಅವಧಿಯ ಮಾಡ್ಯುಲೇಶನ್
പൾസ്ഡ് പവർ,ಪಲ್ಸ್ ಶಕ್ತಿ
പൾസർ,ನಾಡಿಮಿಡಿತ
സുഷിരം,ರಂದ್ರ
കൃത്യത,ನಿಖರತೆ
കൃത്യത ക്രമീകരണം,ನಿಖರತೆ ಹೊಂದಾಣಿಕೆ
ക്ലൈമാക്സ്,ಕ್ಲೈಮ್ಯಾಕ್ಸ್
ട്രാക്ഷൻ ആംപ്ലിഫയർ,ಎಳೆತ ಆಂಪ್ಲಿಫಯರ್
ട്രാക്ഷൻ പൂരക സമമിതി ആംപ്ലിഫയർ,ಎಳೆತ ಪೂರಕ ಸಮ್ಮಿತಿ ಆಂಪ್ಲಿಫಯರ್
ത്രസ്റ്റ് ഡയറക്ട് കപ്പിൾഡ് ആംപ്ലിഫയർ,ಥ್ರಸ್ಟ್ ಡೈರೆಕ್ಟ್ ಕಪಲ್ಡ್ ಆಂಪ್ಲಿಫೈಯರ್
ട്രാക്ഷൻ മെഷീൻ,ಎಳೆತ ಯಂತ್ರ
കഠിനമായ ഓർമ്മ,ಕಠಿಣ ಸ್ಮರಣೆ
പിരമിഡൽ ഹോൺ ആന്റിന,ಪಿರಮಿಡ್ ಹಾರ್ನ್ ಆಂಟೆನಾ
